   W         E2+(pi0_p)
 (MeV)      Re      Im
 1301.0   -0.009   0.014
 1302.0   -0.009   0.014
 1303.0   -0.009   0.014
 1304.0   -0.009   0.014
 1305.0   -0.009   0.014
 1306.0   -0.009   0.014
 1307.0   -0.009   0.014
 1308.0   -0.009   0.015
 1309.0   -0.009   0.015
 1310.0   -0.009   0.015
 1311.0   -0.009   0.015
 1312.0   -0.009   0.015
 1313.0   -0.010   0.015
 1314.0   -0.010   0.015
 1315.0   -0.010   0.015
 1316.0   -0.010   0.015
 1317.0   -0.010   0.016
 1318.0   -0.010   0.016
 1319.0   -0.010   0.016
 1320.0   -0.010   0.016
 1321.0   -0.010   0.016
 1322.0   -0.010   0.016
 1323.0   -0.010   0.016
 1324.0   -0.010   0.016
 1325.0   -0.010   0.016
 1326.0   -0.010   0.017
 1327.0   -0.010   0.017
 1328.0   -0.010   0.017
 1329.0   -0.010   0.017
 1330.0   -0.011   0.017
 1331.0   -0.011   0.017
 1332.0   -0.011   0.017
 1333.0   -0.011   0.017
 1334.0   -0.011   0.018
 1335.0   -0.011   0.018
 1336.0   -0.011   0.018
 1337.0   -0.011   0.018
 1338.0   -0.011   0.018
 1339.0   -0.011   0.018
 1340.0   -0.011   0.018
 1341.0   -0.011   0.018
 1342.0   -0.011   0.018
 1343.0   -0.011   0.019
 1344.0   -0.011   0.019
 1345.0   -0.012   0.019
 1346.0   -0.012   0.019
 1347.0   -0.012   0.019
 1348.0   -0.012   0.019
 1349.0   -0.012   0.019
 1350.0   -0.012   0.019
 1351.0   -0.012   0.020
 1352.0   -0.012   0.020
 1353.0   -0.012   0.020
 1354.0   -0.012   0.020
 1355.0   -0.012   0.020
 1356.0   -0.012   0.020
 1357.0   -0.012   0.020
 1358.0   -0.012   0.020
 1359.0   -0.012   0.020
 1360.0   -0.013   0.021
 1361.0   -0.013   0.021
 1362.0   -0.013   0.021
 1363.0   -0.013   0.021
 1364.0   -0.013   0.021
 1365.0   -0.013   0.021
 1366.0   -0.013   0.021
 1367.0   -0.013   0.021
 1368.0   -0.013   0.022
 1369.0   -0.013   0.022
 1370.0   -0.013   0.022
 1371.0   -0.013   0.022
 1372.0   -0.013   0.022
 1373.0   -0.013   0.022
 1374.0   -0.014   0.022
 1375.0   -0.014   0.022
 1376.0   -0.014   0.023
 1377.0   -0.014   0.023
 1378.0   -0.014   0.023
 1379.0   -0.014   0.023
 1380.0   -0.014   0.023
 1381.0   -0.014   0.023
 1382.0   -0.014   0.023
 1383.0   -0.014   0.023
 1384.0   -0.014   0.024
 1385.0   -0.014   0.024
 1386.0   -0.014   0.024
 1387.0   -0.015   0.024
 1388.0   -0.015   0.024
 1389.0   -0.015   0.024
 1390.0   -0.015   0.024
 1391.0   -0.015   0.025
 1392.0   -0.015   0.025
 1393.0   -0.015   0.025
 1394.0   -0.015   0.025
 1395.0   -0.015   0.025
 1396.0   -0.015   0.025
 1397.0   -0.015   0.025
 1398.0   -0.015   0.026
 1399.0   -0.015   0.026
 1400.0   -0.016   0.026
 1401.0   -0.016   0.026
 1402.0   -0.016   0.026
 1403.0   -0.016   0.026
 1404.0   -0.016   0.026
 1405.0   -0.016   0.026
 1406.0   -0.016   0.027
 1407.0   -0.016   0.027
 1408.0   -0.016   0.027
 1409.0   -0.016   0.027
 1410.0   -0.016   0.027
 1411.0   -0.016   0.027
 1412.0   -0.017   0.027
 1413.0   -0.017   0.028
 1414.0   -0.017   0.028
 1415.0   -0.017   0.028
 1416.0   -0.017   0.028
 1417.0   -0.017   0.028
 1418.0   -0.017   0.028
 1419.0   -0.017   0.029
 1420.0   -0.017   0.029
 1421.0   -0.017   0.029
 1422.0   -0.017   0.029
 1423.0   -0.017   0.029
 1424.0   -0.018   0.029
 1425.0   -0.018   0.029
 1426.0   -0.018   0.030
 1427.0   -0.018   0.030
 1428.0   -0.018   0.030
 1429.0   -0.018   0.030
 1430.0   -0.018   0.030
 1431.0   -0.018   0.030
 1432.0   -0.018   0.030
 1433.0   -0.018   0.031
 1434.0   -0.019   0.031
 1435.0   -0.019   0.031
 1436.0   -0.019   0.031
 1437.0   -0.019   0.031
 1438.0   -0.019   0.031
 1439.0   -0.019   0.032
 1440.0   -0.019   0.032
 1441.0   -0.019   0.032
 1442.0   -0.019   0.032
 1443.0   -0.019   0.032
 1444.0   -0.020   0.032
 1445.0   -0.020   0.032
 1446.0   -0.020   0.033
 1447.0   -0.020   0.033
 1448.0   -0.020   0.033
 1449.0   -0.020   0.033
 1450.0   -0.020   0.033
 1451.0   -0.020   0.033
 1452.0   -0.020   0.034
 1453.0   -0.020   0.034
 1454.0   -0.021   0.034
 1455.0   -0.021   0.034
 1456.0   -0.021   0.034
 1457.0   -0.021   0.035
 1458.0   -0.021   0.035
 1459.0   -0.021   0.035
 1460.0   -0.021   0.035
 1461.0   -0.021   0.035
 1462.0   -0.021   0.035
 1463.0   -0.022   0.036
 1464.0   -0.022   0.036
 1465.0   -0.022   0.036
 1466.0   -0.022   0.036
 1467.0   -0.022   0.036
 1468.0   -0.022   0.036
 1469.0   -0.022   0.037
 1470.0   -0.022   0.037
 1471.0   -0.023   0.037
 1472.0   -0.023   0.037
 1473.0   -0.023   0.037
 1474.0   -0.023   0.038
 1475.0   -0.023   0.038
 1476.0   -0.023   0.038
 1477.0   -0.023   0.038
 1478.0   -0.023   0.038
 1479.0   -0.024   0.038
 1480.0   -0.024   0.039
 1481.0   -0.024   0.039
 1482.0   -0.024   0.039
 1483.0   -0.024   0.039
 1484.0   -0.024   0.039
 1485.0   -0.024   0.040
 1486.0   -0.025   0.040
 1487.0   -0.025   0.040
 1488.0   -0.025   0.040
 1489.0   -0.025   0.041
 1490.0   -0.025   0.041
 1491.0   -0.025   0.041
 1492.0   -0.026   0.041
 1493.0   -0.026   0.041
 1494.0   -0.026   0.042
 1495.0   -0.026   0.042
 1496.0   -0.026   0.042
 1497.0   -0.026   0.042
 1498.0   -0.027   0.042
 1499.0   -0.027   0.043
 1500.0   -0.027   0.043
 1501.0   -0.027   0.043
 1502.0   -0.027   0.043
 1503.0   -0.027   0.044
 1504.0   -0.028   0.044
 1505.0   -0.028   0.044
 1506.0   -0.028   0.044
 1507.0   -0.028   0.044
 1508.0   -0.028   0.045
 1509.0   -0.028   0.045
 1510.0   -0.029   0.045
 1511.0   -0.029   0.045
 1512.0   -0.029   0.046
 1513.0   -0.029   0.046
 1514.0   -0.029   0.046
 1515.0   -0.030   0.046
 1516.0   -0.030   0.046
 1517.0   -0.030   0.047
 1518.0   -0.030   0.047
 1519.0   -0.031   0.047
 1520.0   -0.031   0.047
 1521.0   -0.031   0.048
 1522.0   -0.031   0.048
 1523.0   -0.032   0.048
 1524.0   -0.032   0.048
 1525.0   -0.032   0.049
 1526.0   -0.032   0.049
 1527.0   -0.032   0.049
 1528.0   -0.033   0.049
 1529.0   -0.033   0.050
 1530.0   -0.033   0.050
 1531.0   -0.033   0.050
 1532.0   -0.034   0.050
 1533.0   -0.034   0.051
 1534.0   -0.034   0.051
 1535.0   -0.035   0.051
 1536.0   -0.035   0.052
 1537.0   -0.035   0.052
 1538.0   -0.035   0.052
 1539.0   -0.036   0.052
 1540.0   -0.036   0.053
 1541.0   -0.036   0.053
 1542.0   -0.037   0.053
 1543.0   -0.037   0.053
 1544.0   -0.037   0.054
 1545.0   -0.038   0.054
 1546.0   -0.038   0.054
 1547.0   -0.038   0.055
 1548.0   -0.039   0.055
 1549.0   -0.039   0.055
 1550.0   -0.039   0.055
 1551.0   -0.040   0.056
 1552.0   -0.040   0.056
 1553.0   -0.040   0.056
 1554.0   -0.041   0.056
 1555.0   -0.041   0.057
 1556.0   -0.042   0.057
 1557.0   -0.042   0.057
 1558.0   -0.042   0.058
 1559.0   -0.043   0.058
 1560.0   -0.043   0.058
 1561.0   -0.044   0.058
 1562.0   -0.044   0.059
 1563.0   -0.045   0.059
 1564.0   -0.045   0.059
 1565.0   -0.045   0.060
 1566.0   -0.046   0.060
 1567.0   -0.046   0.060
 1568.0   -0.047   0.060
 1569.0   -0.047   0.061
 1570.0   -0.048   0.061
 1571.0   -0.048   0.061
 1572.0   -0.049   0.062
 1573.0   -0.049   0.062
 1574.0   -0.050   0.062
 1575.0   -0.051   0.062
 1576.0   -0.051   0.063
 1577.0   -0.052   0.063
 1578.0   -0.052   0.063
 1579.0   -0.053   0.063
 1580.0   -0.053   0.064
 1581.0   -0.054   0.064
 1582.0   -0.055   0.064
 1583.0   -0.055   0.064
 1584.0   -0.056   0.065
 1585.0   -0.057   0.065
 1586.0   -0.057   0.065
 1587.0   -0.058   0.065
 1588.0   -0.059   0.066
 1589.0   -0.059   0.066
 1590.0   -0.060   0.066
 1591.0   -0.061   0.066
 1592.0   -0.062   0.066
 1593.0   -0.062   0.067
 1594.0   -0.063   0.067
 1595.0   -0.064   0.067
 1596.0   -0.065   0.067
 1597.0   -0.066   0.067
 1598.0   -0.066   0.067
 1599.0   -0.067   0.068
 1600.0   -0.068   0.068
 1601.0   -0.069   0.068
 1602.0   -0.070   0.068
 1603.0   -0.071   0.068
 1604.0   -0.072   0.068
 1605.0   -0.073   0.068
 1606.0   -0.074   0.068
 1607.0   -0.074   0.068
 1608.0   -0.075   0.068
 1609.0   -0.076   0.068
 1610.0   -0.077   0.068
 1611.0   -0.078   0.068
 1612.0   -0.079   0.068
 1613.0   -0.080   0.068
 1614.0   -0.081   0.068
 1615.0   -0.082   0.068
 1616.0   -0.084   0.068
 1617.0   -0.085   0.067
 1618.0   -0.086   0.067
 1619.0   -0.087   0.067
 1620.0   -0.088   0.067
 1621.0   -0.089   0.067
 1622.0   -0.090   0.066
 1623.0   -0.091   0.066
 1624.0   -0.092   0.066
 1625.0   -0.094   0.065
 1626.0   -0.095   0.065
 1627.0   -0.096   0.064
 1628.0   -0.097   0.064
 1629.0   -0.098   0.063
 1630.0   -0.099   0.063
 1631.0   -0.100   0.062
 1632.0   -0.102   0.062
 1633.0   -0.103   0.061
 1634.0   -0.104   0.060
 1635.0   -0.105   0.059
 1636.0   -0.106   0.059
 1637.0   -0.107   0.058
 1638.0   -0.108   0.057
 1639.0   -0.109   0.056
 1640.0   -0.111   0.055
 1641.0   -0.112   0.054
 1642.0   -0.113   0.053
 1643.0   -0.114   0.052
 1644.0   -0.115   0.051
 1645.0   -0.116   0.050
 1646.0   -0.117   0.049
 1647.0   -0.118   0.048
 1648.0   -0.118   0.047
 1649.0   -0.119   0.046
 1650.0   -0.120   0.044
 1651.0   -0.121   0.043
 1652.0   -0.122   0.042
 1653.0   -0.123   0.041
 1654.0   -0.123   0.039
 1655.0   -0.124   0.038
 1656.0   -0.125   0.037
 1657.0   -0.125   0.035
 1658.0   -0.126   0.034
 1659.0   -0.126   0.032
 1660.0   -0.127   0.031
 1661.0   -0.127   0.029
 1662.0   -0.128   0.028
 1663.0   -0.128   0.026
 1664.0   -0.128   0.024
 1665.0   -0.128   0.023
 1666.0   -0.129   0.021
 1667.0   -0.129   0.020
 1668.0   -0.129   0.018
 1669.0   -0.129   0.017
 1670.0   -0.129   0.016
 1671.0   -0.129   0.014
 1672.0   -0.129   0.013
 1673.0   -0.129   0.011
 1674.0   -0.129   0.010
 1675.0   -0.128   0.008
 1676.0   -0.128   0.007
 1677.0   -0.128   0.005
 1678.0   -0.128   0.004
 1679.0   -0.127   0.002
 1680.0   -0.127   0.001
 1681.0   -0.127  -0.001
 1682.0   -0.126  -0.002
 1683.0   -0.126  -0.003
 1684.0   -0.125  -0.005
 1685.0   -0.125  -0.006
 1686.0   -0.124  -0.007
 1687.0   -0.124  -0.008
 1688.0   -0.123  -0.010
 1689.0   -0.122  -0.011
 1690.0   -0.122  -0.012
 1691.0   -0.121  -0.013
 1692.0   -0.120  -0.014
 1693.0   -0.120  -0.015
 1694.0   -0.119  -0.016
 1695.0   -0.118  -0.017
 1696.0   -0.117  -0.018
 1697.0   -0.116  -0.019
 1698.0   -0.116  -0.020
 1699.0   -0.115  -0.021
 1700.0   -0.114  -0.022
 1701.0   -0.113  -0.022
 1702.0   -0.112  -0.023
 1703.0   -0.112  -0.024
 1704.0   -0.111  -0.025
 1705.0   -0.110  -0.025
 1706.0   -0.109  -0.026
 1707.0   -0.108  -0.027
 1708.0   -0.107  -0.027
 1709.0   -0.106  -0.028
 1710.0   -0.106  -0.029
 1711.0   -0.105  -0.029
 1712.0   -0.104  -0.030
 1713.0   -0.103  -0.030
 1714.0   -0.102  -0.031
 1715.0   -0.101  -0.031
 1716.0   -0.100  -0.032
 1717.0   -0.100  -0.032
 1718.0   -0.099  -0.032
 1719.0   -0.098  -0.033
 1720.0   -0.097  -0.033
 1721.0   -0.096  -0.033
 1722.0   -0.095  -0.034
 1723.0   -0.095  -0.034
 1724.0   -0.094  -0.034
 1725.0   -0.093  -0.035
 1726.0   -0.092  -0.035
 1727.0   -0.092  -0.035
 1728.0   -0.091  -0.035
 1729.0   -0.090  -0.036
 1730.0   -0.089  -0.036
 1731.0   -0.089  -0.036
 1732.0   -0.088  -0.036
 1733.0   -0.087  -0.036
 1734.0   -0.086  -0.036
 1735.0   -0.086  -0.037
 1736.0   -0.085  -0.037
 1737.0   -0.084  -0.037
 1738.0   -0.084  -0.037
 1739.0   -0.083  -0.037
 1740.0   -0.082  -0.037
 1741.0   -0.082  -0.037
 1742.0   -0.081  -0.037
 1743.0   -0.080  -0.037
 1744.0   -0.080  -0.037
 1745.0   -0.079  -0.037
 1746.0   -0.078  -0.037
 1747.0   -0.078  -0.037
 1748.0   -0.077  -0.037
 1749.0   -0.077  -0.037
 1750.0   -0.076  -0.037
 1751.0   -0.075  -0.037
 1752.0   -0.075  -0.037
 1753.0   -0.074  -0.037
 1754.0   -0.074  -0.037
 1755.0   -0.073  -0.037
 1756.0   -0.073  -0.037
 1757.0   -0.072  -0.037
 1758.0   -0.072  -0.037
 1759.0   -0.071  -0.037
 1760.0   -0.071  -0.037
 1761.0   -0.070  -0.037
 1762.0   -0.070  -0.037
 1763.0   -0.069  -0.037
 1764.0   -0.069  -0.037
 1765.0   -0.068  -0.037
 1766.0   -0.068  -0.037
 1767.0   -0.067  -0.037
 1768.0   -0.067  -0.037
 1769.0   -0.066  -0.037
 1770.0   -0.066  -0.037
 1771.0   -0.066  -0.037
 1772.0   -0.065  -0.037
 1773.0   -0.065  -0.036
 1774.0   -0.064  -0.036
 1775.0   -0.064  -0.036
 1776.0   -0.063  -0.036
 1777.0   -0.063  -0.036
 1778.0   -0.063  -0.036
 1779.0   -0.062  -0.036
 1780.0   -0.062  -0.036
 1781.0   -0.062  -0.036
 1782.0   -0.061  -0.036
 1783.0   -0.061  -0.036
 1784.0   -0.060  -0.036
 1785.0   -0.060  -0.036
 1786.0   -0.060  -0.035
 1787.0   -0.059  -0.035
 1788.0   -0.059  -0.035
 1789.0   -0.059  -0.035
 1790.0   -0.058  -0.035
 1791.0   -0.058  -0.035
 1792.0   -0.058  -0.035
 1793.0   -0.057  -0.035
 1794.0   -0.057  -0.035
 1795.0   -0.057  -0.035
 1796.0   -0.056  -0.035
 1797.0   -0.056  -0.034
 1798.0   -0.056  -0.034
 1799.0   -0.055  -0.034
 1800.0   -0.055  -0.034
 1801.0   -0.055  -0.034
 1802.0   -0.054  -0.034
 1803.0   -0.054  -0.034
 1804.0   -0.054  -0.034
 1805.0   -0.054  -0.034
 1806.0   -0.053  -0.034
 1807.0   -0.053  -0.034
 1808.0   -0.053  -0.033
 1809.0   -0.052  -0.033
 1810.0   -0.052  -0.033
 1811.0   -0.052  -0.033
 1812.0   -0.052  -0.033
 1813.0   -0.051  -0.033
 1814.0   -0.051  -0.033
 1815.0   -0.051  -0.033
 1816.0   -0.051  -0.033
 1817.0   -0.050  -0.033
 1818.0   -0.050  -0.033
 1819.0   -0.050  -0.032
 1820.0   -0.050  -0.032
 1821.0   -0.049  -0.032
 1822.0   -0.049  -0.032
 1823.0   -0.049  -0.032
 1824.0   -0.049  -0.032
 1825.0   -0.048  -0.032
 1826.0   -0.048  -0.032
 1827.0   -0.048  -0.032
 1828.0   -0.048  -0.032
 1829.0   -0.047  -0.032
 1830.0   -0.047  -0.032
 1831.0   -0.047  -0.031
 1832.0   -0.047  -0.031
 1833.0   -0.046  -0.031
 1834.0   -0.046  -0.031
 1835.0   -0.046  -0.031
 1836.0   -0.046  -0.031
 1837.0   -0.046  -0.031
 1838.0   -0.045  -0.031
 1839.0   -0.045  -0.031
 1840.0   -0.045  -0.031
 1841.0   -0.045  -0.031
 1842.0   -0.044  -0.031
 1843.0   -0.044  -0.030
 1844.0   -0.044  -0.030
 1845.0   -0.044  -0.030
 1846.0   -0.043  -0.030
 1847.0   -0.043  -0.030
 1848.0   -0.043  -0.030
 1849.0   -0.043  -0.030
 1850.0   -0.043  -0.030
 1851.0   -0.042  -0.030
 1852.0   -0.042  -0.030
 1853.0   -0.042  -0.030
 1854.0   -0.042  -0.030
 1855.0   -0.042  -0.029
 1856.0   -0.041  -0.029
 1857.0   -0.041  -0.029
 1858.0   -0.041  -0.029
 1859.0   -0.041  -0.029
 1860.0   -0.040  -0.029
 1861.0   -0.040  -0.029
 1862.0   -0.040  -0.029
 1863.0   -0.040  -0.029
 1864.0   -0.040  -0.029
 1865.0   -0.039  -0.029
 1866.0   -0.039  -0.028
 1867.0   -0.039  -0.028
 1868.0   -0.039  -0.028
 1869.0   -0.039  -0.028
 1870.0   -0.038  -0.028
 1871.0   -0.038  -0.028
 1872.0   -0.038  -0.028
 1873.0   -0.038  -0.028
 1874.0   -0.038  -0.028
 1875.0   -0.037  -0.028
 1876.0   -0.037  -0.028
 1877.0   -0.037  -0.027
 1878.0   -0.037  -0.027
 1879.0   -0.037  -0.027
 1880.0   -0.036  -0.027
 1881.0   -0.036  -0.027
 1882.0   -0.036  -0.027
 1883.0   -0.036  -0.027
 1884.0   -0.036  -0.027
 1885.0   -0.035  -0.027
 1886.0   -0.035  -0.027
 1887.0   -0.035  -0.027
 1888.0   -0.035  -0.026
 1889.0   -0.035  -0.026
 1890.0   -0.034  -0.026
 1891.0   -0.034  -0.026
 1892.0   -0.034  -0.026
 1893.0   -0.034  -0.026
 1894.0   -0.034  -0.026
 1895.0   -0.033  -0.026
 1896.0   -0.033  -0.026
 1897.0   -0.033  -0.025
 1898.0   -0.033  -0.025
 1899.0   -0.033  -0.025
 1900.0   -0.032  -0.025
 1901.0   -0.032  -0.025
 1902.0   -0.032  -0.025
 1903.0   -0.032  -0.025
 1904.0   -0.032  -0.025
 1905.0   -0.032  -0.025
 1906.0   -0.031  -0.024
 1907.0   -0.031  -0.024
 1908.0   -0.031  -0.024
 1909.0   -0.031  -0.024
 1910.0   -0.031  -0.024
 1911.0   -0.030  -0.024
 1912.0   -0.030  -0.024
 1913.0   -0.030  -0.024
 1914.0   -0.030  -0.023
 1915.0   -0.030  -0.023
 1916.0   -0.030  -0.023
 1917.0   -0.029  -0.023
 1918.0   -0.029  -0.023
 1919.0   -0.029  -0.023
 1920.0   -0.029  -0.023
 1921.0   -0.029  -0.022
 1922.0   -0.029  -0.022
 1923.0   -0.028  -0.022
 1924.0   -0.028  -0.022
 1925.0   -0.028  -0.022
 1926.0   -0.028  -0.022
 1927.0   -0.028  -0.022
 1928.0   -0.028  -0.021
 1929.0   -0.028  -0.021
 1930.0   -0.027  -0.021
 1931.0   -0.027  -0.021
 1932.0   -0.027  -0.021
 1933.0   -0.027  -0.021
 1934.0   -0.027  -0.021
 1935.0   -0.027  -0.020
 1936.0   -0.027  -0.020
 1937.0   -0.026  -0.020
 1938.0   -0.026  -0.020
 1939.0   -0.026  -0.020
 1940.0   -0.026  -0.020
 1941.0   -0.026  -0.020
 1942.0   -0.026  -0.019
 1943.0   -0.026  -0.019
 1944.0   -0.025  -0.019
 1945.0   -0.025  -0.019
 1946.0   -0.025  -0.019
 1947.0   -0.025  -0.019
 1948.0   -0.025  -0.019
 1949.0   -0.025  -0.018
 1950.0   -0.025  -0.018
 1951.0   -0.025  -0.018
 1952.0   -0.025  -0.018
 1953.0   -0.024  -0.018
 1954.0   -0.024  -0.018
 1955.0   -0.024  -0.017
 1956.0   -0.024  -0.017
 1957.0   -0.024  -0.017
 1958.0   -0.024  -0.017
 1959.0   -0.024  -0.017
 1960.0   -0.024  -0.017
 1961.0   -0.024  -0.016
 1962.0   -0.024  -0.016
 1963.0   -0.024  -0.016
 1964.0   -0.023  -0.016
 1965.0   -0.023  -0.016
 1966.0   -0.023  -0.016
 1967.0   -0.023  -0.016
 1968.0   -0.023  -0.015
 1969.0   -0.023  -0.015
 1970.0   -0.023  -0.015
 1971.0   -0.023  -0.015
