   W         M1+(pi0_p)
 1299.0  -10.269  10.341
 1300.0  -10.265  10.192
 1301.0  -10.245  10.057
 1302.0  -10.224   9.925
 1303.0  -10.202   9.795
 1304.0  -10.179   9.667
 1305.0  -10.155   9.541
 1306.0  -10.130   9.418
 1307.0  -10.104   9.296
 1308.0  -10.078   9.176
 1309.0  -10.050   9.057
 1310.0  -10.022   8.941
 1311.0   -9.992   8.827
 1312.0   -9.962   8.714
 1313.0   -9.932   8.602
 1314.0   -9.900   8.493
 1315.0   -9.868   8.385
 1316.0   -9.835   8.279
 1317.0   -9.802   8.174
 1318.0   -9.768   8.071
 1319.0   -9.734   7.970
 1320.0   -9.700   7.870
 1321.0   -9.665   7.771
 1322.0   -9.630   7.675
 1323.0   -9.594   7.579
 1324.0   -9.559   7.485
 1325.0   -9.522   7.393
 1326.0   -9.486   7.301
 1327.0   -9.449   7.212
 1328.0   -9.412   7.123
 1329.0   -9.374   7.036
 1330.0   -9.336   6.949
 1331.0   -9.298   6.864
 1332.0   -9.259   6.781
 1333.0   -9.220   6.698
 1334.0   -9.181   6.616
 1335.0   -9.142   6.536
 1336.0   -9.102   6.457
 1337.0   -9.062   6.378
 1338.0   -9.022   6.301
 1339.0   -8.982   6.225
 1340.0   -8.942   6.150
 1341.0   -8.902   6.076
 1342.0   -8.862   6.003
 1343.0   -8.821   5.930
 1344.0   -8.781   5.859
 1345.0   -8.740   5.789
 1346.0   -8.700   5.720
 1347.0   -8.659   5.651
 1348.0   -8.618   5.583
 1349.0   -8.577   5.517
 1350.0   -8.536   5.451
 1351.0   -8.495   5.385
 1352.0   -8.453   5.321
 1353.0   -8.412   5.258
 1354.0   -8.370   5.195
 1355.0   -8.328   5.133
 1356.0   -8.287   5.071
 1357.0   -8.245   5.011
 1358.0   -8.203   4.951
 1359.0   -8.161   4.892
 1360.0   -8.119   4.834
 1361.0   -8.078   4.776
 1362.0   -8.036   4.719
 1363.0   -7.994   4.663
 1364.0   -7.953   4.607
 1365.0   -7.911   4.552
 1366.0   -7.870   4.498
 1367.0   -7.828   4.444
 1368.0   -7.786   4.391
 1369.0   -7.745   4.339
 1370.0   -7.703   4.287
 1371.0   -7.662   4.236
 1372.0   -7.620   4.185
 1373.0   -7.578   4.135
 1374.0   -7.536   4.086
 1375.0   -7.495   4.037
 1376.0   -7.453   3.989
 1377.0   -7.411   3.941
 1378.0   -7.370   3.893
 1379.0   -7.328   3.846
 1380.0   -7.287   3.800
 1381.0   -7.245   3.754
 1382.0   -7.204   3.708
 1383.0   -7.163   3.663
 1384.0   -7.122   3.619
 1385.0   -7.080   3.575
 1386.0   -7.039   3.531
 1387.0   -6.998   3.488
 1388.0   -6.957   3.445
 1389.0   -6.916   3.403
 1390.0   -6.875   3.361
 1391.0   -6.834   3.320
 1392.0   -6.793   3.279
 1393.0   -6.752   3.238
 1394.0   -6.711   3.198
 1395.0   -6.670   3.159
 1396.0   -6.629   3.120
 1397.0   -6.588   3.081
 1398.0   -6.548   3.043
 1399.0   -6.507   3.005
 1400.0   -6.466   2.967
 1401.0   -6.425   2.930
 1402.0   -6.384   2.893
 1403.0   -6.344   2.857
 1404.0   -6.303   2.820
 1405.0   -6.262   2.785
 1406.0   -6.222   2.749
 1407.0   -6.182   2.714
 1408.0   -6.141   2.679
 1409.0   -6.101   2.645
 1410.0   -6.061   2.611
 1411.0   -6.021   2.577
 1412.0   -5.981   2.544
 1413.0   -5.941   2.511
 1414.0   -5.901   2.478
 1415.0   -5.862   2.446
 1416.0   -5.822   2.414
 1417.0   -5.783   2.383
 1418.0   -5.744   2.351
 1419.0   -5.705   2.320
 1420.0   -5.665   2.290
 1421.0   -5.626   2.260
 1422.0   -5.587   2.230
 1423.0   -5.549   2.200
 1424.0   -5.510   2.171
 1425.0   -5.471   2.142
 1426.0   -5.432   2.113
 1427.0   -5.394   2.084
 1428.0   -5.355   2.056
 1429.0   -5.317   2.028
 1430.0   -5.278   2.000
 1431.0   -5.240   1.973
 1432.0   -5.202   1.946
 1433.0   -5.164   1.919
 1434.0   -5.126   1.892
 1435.0   -5.088   1.866
 1436.0   -5.050   1.840
 1437.0   -5.012   1.814
 1438.0   -4.974   1.789
 1439.0   -4.936   1.763
 1440.0   -4.899   1.738
 1441.0   -4.861   1.714
 1442.0   -4.824   1.689
 1443.0   -4.787   1.665
 1444.0   -4.749   1.641
 1445.0   -4.712   1.617
 1446.0   -4.675   1.594
 1447.0   -4.638   1.571
 1448.0   -4.601   1.548
 1449.0   -4.564   1.525
 1450.0   -4.528   1.502
 1451.0   -4.491   1.480
 1452.0   -4.454   1.458
 1453.0   -4.418   1.436
 1454.0   -4.381   1.414
 1455.0   -4.345   1.393
 1456.0   -4.309   1.372
 1457.0   -4.272   1.351
 1458.0   -4.236   1.330
 1459.0   -4.200   1.309
 1460.0   -4.165   1.289
 1461.0   -4.129   1.269
 1462.0   -4.093   1.249
 1463.0   -4.058   1.229
 1464.0   -4.023   1.210
 1465.0   -3.988   1.191
 1466.0   -3.953   1.172
 1467.0   -3.918   1.153
 1468.0   -3.883   1.135
 1469.0   -3.849   1.117
 1470.0   -3.814   1.099
 1471.0   -3.780   1.081
 1472.0   -3.746   1.063
 1473.0   -3.712   1.046
 1474.0   -3.678   1.029
 1475.0   -3.644   1.012
 1476.0   -3.611   0.995
 1477.0   -3.577   0.979
 1478.0   -3.544   0.962
 1479.0   -3.511   0.946
 1480.0   -3.477   0.930
 1481.0   -3.444   0.915
 1482.0   -3.411   0.899
 1483.0   -3.378   0.884
 1484.0   -3.345   0.868
 1485.0   -3.312   0.853
 1486.0   -3.280   0.838
 1487.0   -3.247   0.824
 1488.0   -3.215   0.809
 1489.0   -3.183   0.795
 1490.0   -3.151   0.781
 1491.0   -3.119   0.767
 1492.0   -3.087   0.753
 1493.0   -3.056   0.740
 1494.0   -3.024   0.727
 1495.0   -2.993   0.713
 1496.0   -2.962   0.700
 1497.0   -2.931   0.688
 1498.0   -2.900   0.675
 1499.0   -2.869   0.663
 1500.0   -2.838   0.650
 1501.0   -2.808   0.638
 1502.0   -2.777   0.626
 1503.0   -2.746   0.614
 1504.0   -2.716   0.603
 1505.0   -2.686   0.591
 1506.0   -2.656   0.580
 1507.0   -2.626   0.569
 1508.0   -2.596   0.558
 1509.0   -2.566   0.547
 1510.0   -2.537   0.537
 1511.0   -2.508   0.526
 1512.0   -2.479   0.516
 1513.0   -2.451   0.506
 1514.0   -2.422   0.496
 1515.0   -2.394   0.486
 1516.0   -2.366   0.477
 1517.0   -2.338   0.468
 1518.0   -2.310   0.458
 1519.0   -2.283   0.449
 1520.0   -2.255   0.440
 1521.0   -2.228   0.432
 1522.0   -2.201   0.423
 1523.0   -2.174   0.415
 1524.0   -2.147   0.406
 1525.0   -2.120   0.398
 1526.0   -2.093   0.390
 1527.0   -2.067   0.383
 1528.0   -2.040   0.375
 1529.0   -2.014   0.367
 1530.0   -1.987   0.360
 1531.0   -1.961   0.353
 1532.0   -1.935   0.345
 1533.0   -1.909   0.338
 1534.0   -1.883   0.331
 1535.0   -1.858   0.325
 1536.0   -1.832   0.318
 1537.0   -1.807   0.312
 1538.0   -1.782   0.305
 1539.0   -1.757   0.299
 1540.0   -1.733   0.293
 1541.0   -1.708   0.287
 1542.0   -1.684   0.282
 1543.0   -1.660   0.276
 1544.0   -1.636   0.271
 1545.0   -1.613   0.265
 1546.0   -1.589   0.260
 1547.0   -1.566   0.255
 1548.0   -1.543   0.250
 1549.0   -1.520   0.246
 1550.0   -1.497   0.241
 1551.0   -1.474   0.236
 1552.0   -1.452   0.232
 1553.0   -1.429   0.228
 1554.0   -1.407   0.224
 1555.0   -1.385   0.219
 1556.0   -1.363   0.215
 1557.0   -1.341   0.212
 1558.0   -1.319   0.208
 1559.0   -1.298   0.204
 1560.0   -1.276   0.201
 1561.0   -1.255   0.197
 1562.0   -1.234   0.194
 1563.0   -1.213   0.191
 1564.0   -1.193   0.188
 1565.0   -1.172   0.185
 1566.0   -1.152   0.182
 1567.0   -1.132   0.180
 1568.0   -1.112   0.177
 1569.0   -1.092   0.175
 1570.0   -1.072   0.172
 1571.0   -1.053   0.170
 1572.0   -1.033   0.168
 1573.0   -1.014   0.166
 1574.0   -0.995   0.164
 1575.0   -0.976   0.162
 1576.0   -0.958   0.160
 1577.0   -0.939   0.158
 1578.0   -0.921   0.157
 1579.0   -0.903   0.155
 1580.0   -0.884   0.154
 1581.0   -0.866   0.153
 1582.0   -0.848   0.151
 1583.0   -0.831   0.150
 1584.0   -0.813   0.149
 1585.0   -0.795   0.148
 1586.0   -0.778   0.147
 1587.0   -0.761   0.146
 1588.0   -0.743   0.146
 1589.0   -0.726   0.145
 1590.0   -0.709   0.144
 1591.0   -0.693   0.144
 1592.0   -0.676   0.144
 1593.0   -0.659   0.143
 1594.0   -0.643   0.143
 1595.0   -0.627   0.143
 1596.0   -0.610   0.143
 1597.0   -0.594   0.143
 1598.0   -0.579   0.143
 1599.0   -0.563   0.143
 1600.0   -0.547   0.143
 1601.0   -0.532   0.143
 1602.0   -0.516   0.144
 1603.0   -0.501   0.144
 1604.0   -0.486   0.145
 1605.0   -0.471   0.145
 1606.0   -0.456   0.146
 1607.0   -0.441   0.146
 1608.0   -0.426   0.147
 1609.0   -0.412   0.148
 1610.0   -0.398   0.149
 1611.0   -0.384   0.150
 1612.0   -0.370   0.151
 1613.0   -0.356   0.152
 1614.0   -0.342   0.153
 1615.0   -0.329   0.154
 1616.0   -0.315   0.156
 1617.0   -0.302   0.157
 1618.0   -0.288   0.158
 1619.0   -0.275   0.160
 1620.0   -0.261   0.161
 1621.0   -0.248   0.162
 1622.0   -0.234   0.164
 1623.0   -0.221   0.165
 1624.0   -0.207   0.167
 1625.0   -0.193   0.169
 1626.0   -0.180   0.170
 1627.0   -0.166   0.172
 1628.0   -0.153   0.174
 1629.0   -0.140   0.176
 1630.0   -0.127   0.178
 1631.0   -0.115   0.180
 1632.0   -0.102   0.182
 1633.0   -0.090   0.184
 1634.0   -0.078   0.186
 1635.0   -0.066   0.188
 1636.0   -0.054   0.190
 1637.0   -0.042   0.192
 1638.0   -0.030   0.195
 1639.0   -0.018   0.197
 1640.0   -0.007   0.199
 1641.0    0.005   0.202
 1642.0    0.018   0.204
 1643.0    0.030   0.206
 1644.0    0.042   0.209
 1645.0    0.054   0.211
 1646.0    0.066   0.214
 1647.0    0.078   0.216
 1648.0    0.090   0.219
 1649.0    0.101   0.221
 1650.0    0.113   0.224
 1651.0    0.118   0.227
 1652.0    0.122   0.230
 1653.0    0.127   0.233
 1654.0    0.131   0.236
 1655.0    0.135   0.240
 1656.0    0.139   0.243
 1657.0    0.144   0.246
 1658.0    0.148   0.249
 1659.0    0.152   0.252
 1660.0    0.157   0.256
 1661.0    0.162   0.259
 1662.0    0.167   0.262
 1663.0    0.172   0.265
 1664.0    0.177   0.268
 1665.0    0.182   0.271
 1666.0    0.187   0.274
 1667.0    0.192   0.277
 1668.0    0.197   0.281
 1669.0    0.201   0.284
 1670.0    0.205   0.287
 1671.0    0.209   0.290
 1672.0    0.213   0.293
 1673.0    0.216   0.296
 1674.0    0.219   0.299
 1675.0    0.222   0.303
 1676.0    0.226   0.306
 1677.0    0.229   0.309
 1678.0    0.232   0.312
 1679.0    0.235   0.315
 1680.0    0.238   0.318
 1681.0    0.242   0.321
 1682.0    0.246   0.324
 1683.0    0.250   0.327
 1684.0    0.254   0.329
 1685.0    0.258   0.332
 1686.0    0.262   0.335
 1687.0    0.266   0.338
 1688.0    0.270   0.340
 1689.0    0.274   0.343
 1690.0    0.278   0.346
 1691.0    0.281   0.348
 1692.0    0.285   0.351
 1693.0    0.288   0.353
 1694.0    0.292   0.356
 1695.0    0.295   0.358
 1696.0    0.298   0.361
 1697.0    0.301   0.363
 1698.0    0.305   0.366
 1699.0    0.308   0.368
 1700.0    0.311   0.370
 1701.0    0.315   0.372
 1702.0    0.318   0.374
 1703.0    0.321   0.376
 1704.0    0.325   0.378
 1705.0    0.329   0.380
 1706.0    0.332   0.382
 1707.0    0.336   0.384
 1708.0    0.340   0.386
 1709.0    0.344   0.387
 1710.0    0.348   0.389
 1711.0    0.352   0.390
 1712.0    0.356   0.392
 1713.0    0.360   0.393
 1714.0    0.364   0.395
 1715.0    0.368   0.396
 1716.0    0.373   0.397
 1717.0    0.377   0.399
 1718.0    0.381   0.400
 1719.0    0.385   0.401
 1720.0    0.390   0.402
 1721.0    0.394   0.403
 1722.0    0.398   0.404
 1723.0    0.402   0.405
 1724.0    0.406   0.405
 1725.0    0.410   0.406
 1726.0    0.415   0.407
 1727.0    0.419   0.408
 1728.0    0.423   0.408
 1729.0    0.428   0.409
 1730.0    0.432   0.409
 1731.0    0.437   0.409
 1732.0    0.441   0.410
 1733.0    0.446   0.410
 1734.0    0.450   0.410
 1735.0    0.455   0.410
 1736.0    0.459   0.411
 1737.0    0.464   0.411
 1738.0    0.468   0.411
 1739.0    0.473   0.411
 1740.0    0.477   0.411
 1741.0    0.481   0.410
 1742.0    0.485   0.410
 1743.0    0.489   0.410
 1744.0    0.493   0.410
 1745.0    0.497   0.410
 1746.0    0.501   0.409
 1747.0    0.505   0.409
 1748.0    0.509   0.408
 1749.0    0.514   0.408
 1750.0    0.519   0.407
 1751.0    0.523   0.407
 1752.0    0.528   0.406
 1753.0    0.534   0.406
 1754.0    0.539   0.405
 1755.0    0.545   0.404
 1756.0    0.550   0.404
 1757.0    0.556   0.403
 1758.0    0.561   0.402
 1759.0    0.567   0.401
 1760.0    0.573   0.400
 1761.0    0.578   0.399
 1762.0    0.584   0.398
 1763.0    0.589   0.398
 1764.0    0.594   0.397
 1765.0    0.600   0.396
 1766.0    0.605   0.395
 1767.0    0.610   0.394
 1768.0    0.615   0.393
 1769.0    0.620   0.392
 1770.0    0.626   0.390
 1771.0    0.631   0.389
 1772.0    0.636   0.388
 1773.0    0.641   0.387
 1774.0    0.646   0.386
 1775.0    0.652   0.385
 1776.0    0.657   0.384
 1777.0    0.662   0.382
 1778.0    0.667   0.381
 1779.0    0.672   0.380
 1780.0    0.677   0.379
 1781.0    0.682   0.378
 1782.0    0.687   0.376
 1783.0    0.692   0.375
 1784.0    0.697   0.374
 1785.0    0.702   0.373
 1786.0    0.707   0.372
 1787.0    0.712   0.370
 1788.0    0.717   0.369
 1789.0    0.722   0.368
 1790.0    0.728   0.367
 1791.0    0.733   0.365
 1792.0    0.739   0.364
 1793.0    0.745   0.363
 1794.0    0.750   0.361
 1795.0    0.756   0.360
 1796.0    0.762   0.359
 1797.0    0.768   0.358
 1798.0    0.773   0.356
 1799.0    0.779   0.355
 1800.0    0.785   0.354
 1801.0    0.790   0.352
 1802.0    0.795   0.351
 1803.0    0.800   0.350
 1804.0    0.805   0.349
 1805.0    0.810   0.347
 1806.0    0.815   0.346
 1807.0    0.819   0.345
 1808.0    0.824   0.344
 1809.0    0.828   0.343
 1810.0    0.832   0.341
 1811.0    0.836   0.340
 1812.0    0.840   0.339
 1813.0    0.844   0.338
 1814.0    0.847   0.337
 1815.0    0.851   0.335
 1816.0    0.855   0.334
 1817.0    0.859   0.333
 1818.0    0.862   0.332
 1819.0    0.866   0.331
 1820.0    0.870   0.330
 1821.0    0.874   0.328
 1822.0    0.879   0.327
 1823.0    0.883   0.326
 1824.0    0.888   0.325
 1825.0    0.892   0.324
 1826.0    0.897   0.323
 1827.0    0.901   0.322
 1828.0    0.905   0.321
 1829.0    0.910   0.319
 1830.0    0.914   0.318
 1831.0    0.918   0.317
 1832.0    0.922   0.316
 1833.0    0.926   0.315
 1834.0    0.929   0.314
 1835.0    0.933   0.313
 1836.0    0.936   0.312
 1837.0    0.939   0.311
 1838.0    0.942   0.310
 1839.0    0.945   0.309
 1840.0    0.947   0.308
 1841.0    0.950   0.307
 1842.0    0.952   0.306
 1843.0    0.954   0.305
 1844.0    0.956   0.304
 1845.0    0.959   0.303
 1846.0    0.961   0.302
 1847.0    0.963   0.301
 1848.0    0.965   0.300
 1849.0    0.968   0.299
 1850.0    0.970   0.298
 1851.0    0.973   0.297
 1852.0    0.976   0.296
 1853.0    0.979   0.295
 1854.0    0.982   0.295
 1855.0    0.985   0.294
 1856.0    0.988   0.293
 1857.0    0.991   0.292
 1858.0    0.994   0.291
 1859.0    0.996   0.290
 1860.0    0.998   0.289
 1861.0    1.000   0.288
 1862.0    1.001   0.288
 1863.0    1.002   0.287
 1864.0    1.003   0.286
 1865.0    1.003   0.285
 1866.0    1.004   0.284
 1867.0    1.005   0.283
 1868.0    1.005   0.282
 1869.0    1.006   0.281
 1870.0    1.007   0.280
 1871.0    1.008   0.280
 1872.0    1.009   0.279
 1873.0    1.010   0.278
 1874.0    1.012   0.277
 1875.0    1.013   0.276
 1876.0    1.015   0.276
 1877.0    1.016   0.275
 1878.0    1.018   0.274
 1879.0    1.019   0.273
 1880.0    1.020   0.272
 1881.0    1.021   0.272
 1882.0    1.022   0.271
 1883.0    1.023   0.270
 1884.0    1.023   0.269
 1885.0    1.024   0.268
 1886.0    1.024   0.268
 1887.0    1.024   0.267
 1888.0    1.024   0.266
 1889.0    1.023   0.265
 1890.0    1.023   0.264
 1891.0    1.022   0.264
 1892.0    1.021   0.263
 1893.0    1.020   0.262
 1894.0    1.019   0.261
 1895.0    1.018   0.260
 1896.0    1.017   0.259
 1897.0    1.016   0.259
 1898.0    1.015   0.258
 1899.0    1.014   0.257
 1900.0    1.014   0.256
 1901.0    1.013   0.255
 1902.0    1.013   0.255
 1903.0    1.012   0.254
 1904.0    1.012   0.253
 1905.0    1.012   0.252
 1906.0    1.011   0.252
 1907.0    1.011   0.251
 1908.0    1.011   0.250
 1909.0    1.010   0.249
 1910.0    1.009   0.248
 1911.0    1.009   0.248
 1912.0    1.008   0.247
 1913.0    1.006   0.246
 1914.0    1.005   0.245
 1915.0    1.004   0.244
 1916.0    1.002   0.244
 1917.0    1.000   0.243
 1918.0    0.998   0.242
 1919.0    0.996   0.241
 1920.0    0.994   0.240
 1921.0    0.991   0.239
 1922.0    0.988   0.238
 1923.0    0.986   0.238
 1924.0    0.983   0.237
 1925.0    0.980   0.236
 1926.0    0.977   0.235
 1927.0    0.974   0.234
 1928.0    0.971   0.233
 1929.0    0.969   0.232
 1930.0    0.966   0.231
 1931.0    0.964   0.231
 1932.0    0.962   0.230
 1933.0    0.960   0.229
 1934.0    0.958   0.228
 1935.0    0.956   0.227
 1936.0    0.953   0.226
 1937.0    0.951   0.226
 1938.0    0.949   0.225
 1939.0    0.947   0.224
 1940.0    0.944   0.223
 1941.0    0.941   0.222
 1942.0    0.938   0.221
 1943.0    0.934   0.220
 1944.0    0.931   0.219
 1945.0    0.927   0.218
 1946.0    0.924   0.217
 1947.0    0.920   0.216
 1948.0    0.916   0.216
 1949.0    0.913   0.215
 1950.0    0.910   0.214
 1951.0    0.907   0.213
 1952.0    0.904   0.212
 1953.0    0.901   0.211
 1954.0    0.898   0.210
 1955.0    0.896   0.209
 1956.0    0.893   0.208
 1957.0    0.890   0.207
 1958.0    0.888   0.206
 1959.0    0.885   0.205
 1960.0    0.881   0.205
 1961.0    0.878   0.204
 1962.0    0.874   0.203
 1963.0    0.871   0.202
 1964.0    0.867   0.201
 1965.0    0.863   0.200
 1966.0    0.858   0.199
 1967.0    0.854   0.198
 1968.0    0.850   0.197
 1969.0    0.845   0.196
 1970.0    0.841   0.195
 1971.0    0.837   0.194
