   W         M1-(pi0_p)
 (MeV)      Re      Im
 1559.0   -0.981   1.693
 1560.0   -0.971   1.684
 1561.0   -0.960   1.676
 1562.0   -0.950   1.668
 1563.0   -0.940   1.659
 1564.0   -0.929   1.651
 1565.0   -0.919   1.643
 1566.0   -0.909   1.635
 1567.0   -0.898   1.626
 1568.0   -0.888   1.618
 1569.0   -0.878   1.610
 1570.0   -0.867   1.602
 1571.0   -0.857   1.594
 1572.0   -0.847   1.586
 1573.0   -0.837   1.578
 1574.0   -0.827   1.570
 1575.0   -0.817   1.562
 1576.0   -0.807   1.554
 1577.0   -0.796   1.546
 1578.0   -0.786   1.538
 1579.0   -0.776   1.530
 1580.0   -0.766   1.522
 1581.0   -0.756   1.514
 1582.0   -0.746   1.506
 1583.0   -0.735   1.498
 1584.0   -0.725   1.490
 1585.0   -0.715   1.482
 1586.0   -0.705   1.475
 1587.0   -0.694   1.467
 1588.0   -0.684   1.459
 1589.0   -0.674   1.451
 1590.0   -0.664   1.443
 1591.0   -0.653   1.436
 1592.0   -0.643   1.428
 1593.0   -0.633   1.420
 1594.0   -0.623   1.413
 1595.0   -0.613   1.405
 1596.0   -0.602   1.397
 1597.0   -0.592   1.390
 1598.0   -0.582   1.382
 1599.0   -0.572   1.374
 1600.0   -0.562   1.367
 1601.0   -0.551   1.359
 1602.0   -0.540   1.351
 1603.0   -0.529   1.343
 1604.0   -0.518   1.335
 1605.0   -0.507   1.328
 1606.0   -0.497   1.320
 1607.0   -0.486   1.312
 1608.0   -0.475   1.305
 1609.0   -0.465   1.297
 1610.0   -0.455   1.290
 1611.0   -0.444   1.282
 1612.0   -0.434   1.275
 1613.0   -0.424   1.267
 1614.0   -0.413   1.260
 1615.0   -0.403   1.252
 1616.0   -0.393   1.245
 1617.0   -0.383   1.238
 1618.0   -0.373   1.231
 1619.0   -0.363   1.223
 1620.0   -0.354   1.216
 1621.0   -0.344   1.209
 1622.0   -0.334   1.202
 1623.0   -0.325   1.195
 1624.0   -0.315   1.188
 1625.0   -0.306   1.181
 1626.0   -0.296   1.174
 1627.0   -0.287   1.168
 1628.0   -0.278   1.161
 1629.0   -0.268   1.154
 1630.0   -0.259   1.147
 1631.0   -0.250   1.141
 1632.0   -0.241   1.134
 1633.0   -0.232   1.127
 1634.0   -0.223   1.120
 1635.0   -0.214   1.114
 1636.0   -0.205   1.107
 1637.0   -0.197   1.101
 1638.0   -0.188   1.094
 1639.0   -0.179   1.088
 1640.0   -0.171   1.081
 1641.0   -0.162   1.075
 1642.0   -0.154   1.069
 1643.0   -0.145   1.062
 1644.0   -0.137   1.056
 1645.0   -0.129   1.050
 1646.0   -0.121   1.044
 1647.0   -0.112   1.038
 1648.0   -0.104   1.032
 1649.0   -0.096   1.026
 1650.0   -0.088   1.020
 1651.0   -0.080   1.014
 1652.0   -0.072   1.008
 1653.0   -0.064   1.002
 1654.0   -0.056   0.996
 1655.0   -0.048   0.990
 1656.0   -0.040   0.984
 1657.0   -0.033   0.978
 1658.0   -0.025   0.972
 1659.0   -0.017   0.966
 1660.0   -0.009   0.960
 1661.0   -0.002   0.954
 1662.0    0.006   0.949
 1663.0    0.014   0.943
 1664.0    0.021   0.938
 1665.0    0.028   0.932
 1666.0    0.036   0.926
 1667.0    0.043   0.921
 1668.0    0.050   0.916
 1669.0    0.057   0.910
 1670.0    0.064   0.905
 1671.0    0.071   0.900
 1672.0    0.078   0.894
 1673.0    0.085   0.889
 1674.0    0.092   0.884
 1675.0    0.098   0.879
 1676.0    0.105   0.874
 1677.0    0.112   0.869
 1678.0    0.118   0.864
 1679.0    0.125   0.859
 1680.0    0.132   0.854
 1681.0    0.139   0.849
 1682.0    0.145   0.844
 1683.0    0.152   0.839
 1684.0    0.159   0.834
 1685.0    0.166   0.829
 1686.0    0.173   0.824
 1687.0    0.179   0.819
 1688.0    0.186   0.814
 1689.0    0.193   0.809
 1690.0    0.199   0.804
 1691.0    0.206   0.799
 1692.0    0.212   0.795
 1693.0    0.219   0.790
 1694.0    0.225   0.786
 1695.0    0.231   0.781
 1696.0    0.237   0.777
 1697.0    0.243   0.772
 1698.0    0.250   0.768
 1699.0    0.256   0.763
 1700.0    0.262   0.759
 1701.0    0.268   0.754
 1702.0    0.275   0.750
 1703.0    0.281   0.745
 1704.0    0.288   0.741
 1705.0    0.294   0.736
 1706.0    0.301   0.732
 1707.0    0.307   0.728
 1708.0    0.313   0.723
 1709.0    0.320   0.719
 1710.0    0.326   0.715
 1711.0    0.332   0.711
 1712.0    0.338   0.707
 1713.0    0.344   0.703
 1714.0    0.350   0.699
 1715.0    0.356   0.695
 1716.0    0.362   0.691
 1717.0    0.368   0.687
 1718.0    0.374   0.683
 1719.0    0.379   0.680
 1720.0    0.385   0.676
 1721.0    0.391   0.672
 1722.0    0.397   0.668
 1723.0    0.402   0.665
 1724.0    0.408   0.661
 1725.0    0.414   0.657
 1726.0    0.419   0.654
 1727.0    0.425   0.650
 1728.0    0.431   0.647
 1729.0    0.436   0.643
 1730.0    0.442   0.640
 1731.0    0.447   0.637
 1732.0    0.453   0.633
 1733.0    0.458   0.630
 1734.0    0.464   0.627
 1735.0    0.469   0.623
 1736.0    0.474   0.620
 1737.0    0.480   0.617
 1738.0    0.485   0.614
 1739.0    0.490   0.611
 1740.0    0.495   0.608
 1741.0    0.500   0.605
 1742.0    0.505   0.602
 1743.0    0.510   0.599
 1744.0    0.515   0.596
 1745.0    0.520   0.593
 1746.0    0.525   0.591
 1747.0    0.530   0.588
 1748.0    0.535   0.585
 1749.0    0.540   0.582
 1750.0    0.544   0.580
 1751.0    0.549   0.577
 1752.0    0.554   0.574
 1753.0    0.559   0.572
 1754.0    0.564   0.569
 1755.0    0.569   0.567
 1756.0    0.573   0.564
 1757.0    0.578   0.562
 1758.0    0.582   0.559
 1759.0    0.587   0.557
 1760.0    0.591   0.555
 1761.0    0.595   0.553
 1762.0    0.599   0.550
 1763.0    0.604   0.548
 1764.0    0.607   0.546
 1765.0    0.611   0.544
 1766.0    0.615   0.542
 1767.0    0.619   0.540
 1768.0    0.623   0.538
 1769.0    0.626   0.536
 1770.0    0.630   0.535
 1771.0    0.633   0.533
 1772.0    0.637   0.531
 1773.0    0.640   0.529
 1774.0    0.644   0.527
 1775.0    0.647   0.526
 1776.0    0.651   0.524
 1777.0    0.654   0.522
 1778.0    0.657   0.521
 1779.0    0.661   0.519
 1780.0    0.664   0.518
 1781.0    0.667   0.516
 1782.0    0.670   0.515
 1783.0    0.673   0.513
 1784.0    0.675   0.512
 1785.0    0.678   0.511
 1786.0    0.681   0.509
 1787.0    0.683   0.508
 1788.0    0.686   0.507
 1789.0    0.688   0.506
 1790.0    0.690   0.505
 1791.0    0.693   0.503
 1792.0    0.695   0.502
 1793.0    0.697   0.501
 1794.0    0.699   0.500
 1795.0    0.701   0.499
 1796.0    0.703   0.498
 1797.0    0.704   0.497
 1798.0    0.706   0.497
 1799.0    0.708   0.496
 1800.0    0.709   0.495
 1801.0    0.710   0.494
 1802.0    0.712   0.493
 1803.0    0.713   0.492
 1804.0    0.714   0.492
 1805.0    0.715   0.491
 1806.0    0.717   0.490
 1807.0    0.717   0.489
 1808.0    0.718   0.489
 1809.0    0.719   0.488
 1810.0    0.720   0.487
 1811.0    0.720   0.487
 1812.0    0.721   0.486
 1813.0    0.721   0.485
 1814.0    0.722   0.485
 1815.0    0.722   0.484
 1816.0    0.722   0.484
 1817.0    0.722   0.483
 1818.0    0.723   0.483
 1819.0    0.723   0.482
 1820.0    0.723   0.481
 1821.0    0.722   0.481
 1822.0    0.722   0.480
 1823.0    0.722   0.480
 1824.0    0.722   0.480
 1825.0    0.721   0.479
 1826.0    0.721   0.479
 1827.0    0.720   0.478
 1828.0    0.719   0.478
 1829.0    0.719   0.477
 1830.0    0.718   0.477
 1831.0    0.717   0.476
 1832.0    0.716   0.476
 1833.0    0.714   0.475
 1834.0    0.713   0.475
 1835.0    0.712   0.474
 1836.0    0.710   0.474
 1837.0    0.709   0.473
 1838.0    0.707   0.473
 1839.0    0.706   0.472
 1840.0    0.704   0.472
 1841.0    0.702   0.471
 1842.0    0.700   0.470
 1843.0    0.699   0.470
 1844.0    0.697   0.469
 1845.0    0.695   0.469
 1846.0    0.693   0.468
 1847.0    0.690   0.467
 1848.0    0.688   0.467
 1849.0    0.686   0.466
 1850.0    0.684   0.465
 1851.0    0.681   0.464
 1852.0    0.679   0.463
 1853.0    0.676   0.463
 1854.0    0.673   0.462
 1855.0    0.670   0.461
 1856.0    0.668   0.460
 1857.0    0.665   0.459
 1858.0    0.662   0.458
 1859.0    0.659   0.457
 1860.0    0.656   0.456
 1861.0    0.653   0.455
 1862.0    0.650   0.454
 1863.0    0.646   0.452
 1864.0    0.643   0.451
 1865.0    0.640   0.450
 1866.0    0.637   0.449
 1867.0    0.633   0.447
 1868.0    0.630   0.446
 1869.0    0.626   0.444
 1870.0    0.623   0.443
 1871.0    0.619   0.441
 1872.0    0.615   0.439
 1873.0    0.612   0.438
 1874.0    0.608   0.436
 1875.0    0.604   0.434
 1876.0    0.600   0.432
 1877.0    0.596   0.430
 1878.0    0.592   0.428
 1879.0    0.588   0.426
 1880.0    0.584   0.424
 1881.0    0.580   0.422
 1882.0    0.576   0.420
 1883.0    0.572   0.418
 1884.0    0.568   0.415
 1885.0    0.564   0.413
 1886.0    0.560   0.411
 1887.0    0.556   0.408
 1888.0    0.552   0.406
 1889.0    0.548   0.403
 1890.0    0.544   0.400
 1891.0    0.540   0.398
 1892.0    0.535   0.395
 1893.0    0.531   0.392
 1894.0    0.527   0.389
 1895.0    0.523   0.386
 1896.0    0.519   0.383
 1897.0    0.515   0.380
 1898.0    0.511   0.377
 1899.0    0.506   0.374
 1900.0    0.502   0.371
 1901.0    0.498   0.367
 1902.0    0.494   0.364
 1903.0    0.490   0.361
 1904.0    0.486   0.357
 1905.0    0.482   0.354
 1906.0    0.478   0.350
 1907.0    0.474   0.347
 1908.0    0.470   0.343
 1909.0    0.466   0.339
 1910.0    0.462   0.336
 1911.0    0.458   0.332
 1912.0    0.454   0.328
 1913.0    0.451   0.324
 1914.0    0.447   0.320
 1915.0    0.443   0.317
 1916.0    0.439   0.313
 1917.0    0.435   0.309
 1918.0    0.432   0.304
 1919.0    0.428   0.300
 1920.0    0.424   0.296
 1921.0    0.421   0.292
 1922.0    0.417   0.288
 1923.0    0.414   0.284
 1924.0    0.410   0.279
 1925.0    0.407   0.275
 1926.0    0.404   0.271
 1927.0    0.400   0.266
 1928.0    0.397   0.262
 1929.0    0.394   0.258
 1930.0    0.391   0.253
 1931.0    0.388   0.249
 1932.0    0.385   0.244
 1933.0    0.382   0.240
 1934.0    0.379   0.235
 1935.0    0.376   0.231
 1936.0    0.373   0.226
 1937.0    0.370   0.222
 1938.0    0.367   0.218
 1939.0    0.365   0.213
 1940.0    0.362   0.208
 1941.0    0.359   0.204
 1942.0    0.357   0.199
 1943.0    0.354   0.195
 1944.0    0.352   0.190
 1945.0    0.349   0.186
 1946.0    0.347   0.181
 1947.0    0.344   0.177
 1948.0    0.342   0.172
 1949.0    0.340   0.167
 1950.0    0.338   0.163
 1951.0    0.336   0.158
 1952.0    0.333   0.154
 1953.0    0.331   0.150
 1954.0    0.329   0.145
 1955.0    0.328   0.141
 1956.0    0.326   0.136
 1957.0    0.324   0.132
 1958.0    0.322   0.128
 1959.0    0.320   0.123
 1960.0    0.318   0.119
 1961.0    0.317   0.114
 1962.0    0.315   0.110
 1963.0    0.314   0.106
 1964.0    0.312   0.101
 1965.0    0.311   0.097
 1966.0    0.309   0.093
 1967.0    0.308   0.089
 1968.0    0.306   0.084
 1969.0    0.305   0.080
 1970.0    0.303   0.076
 1971.0    0.302   0.072
