   W         M2+(pi0_p)
 1401.0   -0.086  -0.010
 1402.0   -0.086  -0.010
 1403.0   -0.085  -0.010
 1404.0   -0.084  -0.010
 1405.0   -0.083  -0.010
 1406.0   -0.082  -0.010
 1407.0   -0.082  -0.010
 1408.0   -0.081  -0.010
 1409.0   -0.080  -0.010
 1410.0   -0.079  -0.010
 1411.0   -0.078  -0.010
 1412.0   -0.078  -0.010
 1413.0   -0.077  -0.010
 1414.0   -0.076  -0.010
 1415.0   -0.075  -0.010
 1416.0   -0.074  -0.010
 1417.0   -0.073  -0.010
 1418.0   -0.073  -0.010
 1419.0   -0.072  -0.009
 1420.0   -0.071  -0.009
 1421.0   -0.070  -0.009
 1422.0   -0.069  -0.009
 1423.0   -0.068  -0.009
 1424.0   -0.067  -0.009
 1425.0   -0.066  -0.009
 1426.0   -0.065  -0.009
 1427.0   -0.065  -0.009
 1428.0   -0.064  -0.009
 1429.0   -0.063  -0.009
 1430.0   -0.062  -0.009
 1431.0   -0.061  -0.009
 1432.0   -0.060  -0.009
 1433.0   -0.059  -0.009
 1434.0   -0.058  -0.009
 1435.0   -0.057  -0.009
 1436.0   -0.056  -0.008
 1437.0   -0.055  -0.008
 1438.0   -0.054  -0.008
 1439.0   -0.053  -0.008
 1440.0   -0.052  -0.008
 1441.0   -0.051  -0.008
 1442.0   -0.050  -0.008
 1443.0   -0.049  -0.008
 1444.0   -0.048  -0.008
 1445.0   -0.047  -0.008
 1446.0   -0.045  -0.008
 1447.0   -0.044  -0.007
 1448.0   -0.043  -0.007
 1449.0   -0.042  -0.007
 1450.0   -0.041  -0.007
 1451.0   -0.040  -0.007
 1452.0   -0.039  -0.007
 1453.0   -0.038  -0.007
 1454.0   -0.037  -0.007
 1455.0   -0.035  -0.007
 1456.0   -0.034  -0.006
 1457.0   -0.033  -0.006
 1458.0   -0.032  -0.006
 1459.0   -0.031  -0.006
 1460.0   -0.030  -0.006
 1461.0   -0.028  -0.006
 1462.0   -0.027  -0.006
 1463.0   -0.026  -0.005
 1464.0   -0.025  -0.005
 1465.0   -0.024  -0.005
 1466.0   -0.022  -0.005
 1467.0   -0.021  -0.005
 1468.0   -0.020  -0.005
 1469.0   -0.019  -0.004
 1470.0   -0.017  -0.004
 1471.0   -0.016  -0.004
 1472.0   -0.015  -0.004
 1473.0   -0.013  -0.004
 1474.0   -0.012  -0.003
 1475.0   -0.011  -0.003
 1476.0   -0.010  -0.003
 1477.0   -0.008  -0.003
 1478.0   -0.007  -0.003
 1479.0   -0.006  -0.002
 1480.0   -0.004  -0.002
 1481.0   -0.003  -0.002
 1482.0   -0.001  -0.002
 1483.0    0.000  -0.001
 1484.0    0.001  -0.001
 1485.0    0.003  -0.001
 1486.0    0.004  -0.001
 1487.0    0.006   0.000
 1488.0    0.007   0.000
 1489.0    0.008   0.000
 1490.0    0.010   0.001
 1491.0    0.011   0.001
 1492.0    0.013   0.001
 1493.0    0.014   0.002
 1494.0    0.016   0.002
 1495.0    0.017   0.002
 1496.0    0.019   0.002
 1497.0    0.020   0.003
 1498.0    0.022   0.003
 1499.0    0.023   0.004
 1500.0    0.025   0.004
 1501.0    0.026   0.004
 1502.0    0.028   0.005
 1503.0    0.030   0.005
 1504.0    0.031   0.005
 1505.0    0.033   0.006
 1506.0    0.034   0.006
 1507.0    0.036   0.007
 1508.0    0.038   0.007
 1509.0    0.039   0.008
 1510.0    0.041   0.008
 1511.0    0.042   0.009
 1512.0    0.044   0.009
 1513.0    0.046   0.010
 1514.0    0.047   0.010
 1515.0    0.049   0.011
 1516.0    0.051   0.011
 1517.0    0.053   0.012
 1518.0    0.054   0.012
 1519.0    0.056   0.013
 1520.0    0.058   0.013
 1521.0    0.059   0.014
 1522.0    0.061   0.014
 1523.0    0.063   0.015
 1524.0    0.065   0.016
 1525.0    0.067   0.016
 1526.0    0.068   0.017
 1527.0    0.070   0.018
 1528.0    0.072   0.018
 1529.0    0.074   0.019
 1530.0    0.076   0.020
 1531.0    0.077   0.020
 1532.0    0.079   0.021
 1533.0    0.081   0.022
 1534.0    0.083   0.023
 1535.0    0.085   0.024
 1536.0    0.087   0.024
 1537.0    0.089   0.025
 1538.0    0.091   0.026
 1539.0    0.093   0.027
 1540.0    0.094   0.028
 1541.0    0.096   0.029
 1542.0    0.098   0.030
 1543.0    0.100   0.031
 1544.0    0.102   0.032
 1545.0    0.104   0.033
 1546.0    0.106   0.034
 1547.0    0.108   0.035
 1548.0    0.110   0.036
 1549.0    0.112   0.037
 1550.0    0.114   0.038
 1551.0    0.116   0.039
 1552.0    0.118   0.040
 1553.0    0.120   0.041
 1554.0    0.122   0.043
 1555.0    0.124   0.044
 1556.0    0.126   0.045
 1557.0    0.128   0.047
 1558.0    0.131   0.048
 1559.0    0.133   0.049
 1560.0    0.135   0.051
 1561.0    0.137   0.052
 1562.0    0.139   0.054
 1563.0    0.141   0.055
 1564.0    0.143   0.057
 1565.0    0.145   0.058
 1566.0    0.147   0.060
 1567.0    0.149   0.061
 1568.0    0.151   0.063
 1569.0    0.153   0.065
 1570.0    0.155   0.066
 1571.0    0.157   0.068
 1572.0    0.160   0.070
 1573.0    0.162   0.072
 1574.0    0.164   0.074
 1575.0    0.166   0.076
 1576.0    0.168   0.078
 1577.0    0.170   0.080
 1578.0    0.172   0.082
 1579.0    0.174   0.084
 1580.0    0.176   0.086
 1581.0    0.178   0.088
 1582.0    0.180   0.091
 1583.0    0.182   0.093
 1584.0    0.184   0.095
 1585.0    0.186   0.098
 1586.0    0.188   0.100
 1587.0    0.189   0.103
 1588.0    0.191   0.105
 1589.0    0.193   0.108
 1590.0    0.195   0.110
 1591.0    0.197   0.113
 1592.0    0.199   0.116
 1593.0    0.200   0.119
 1594.0    0.202   0.121
 1595.0    0.204   0.124
 1596.0    0.205   0.127
 1597.0    0.207   0.130
 1598.0    0.208   0.133
 1599.0    0.210   0.136
 1600.0    0.211   0.140
 1601.0    0.213   0.143
 1602.0    0.214   0.146
 1603.0    0.215   0.149
 1604.0    0.217   0.153
 1605.0    0.218   0.156
 1606.0    0.219   0.160
 1607.0    0.220   0.163
 1608.0    0.221   0.167
 1609.0    0.222   0.171
 1610.0    0.223   0.174
 1611.0    0.223   0.178
 1612.0    0.224   0.182
 1613.0    0.225   0.186
 1614.0    0.225   0.189
 1615.0    0.225   0.193
 1616.0    0.226   0.197
 1617.0    0.226   0.201
 1618.0    0.226   0.205
 1619.0    0.226   0.209
 1620.0    0.226   0.213
 1621.0    0.226   0.217
 1622.0    0.226   0.221
 1623.0    0.225   0.225
 1624.0    0.225   0.230
 1625.0    0.224   0.234
 1626.0    0.223   0.238
 1627.0    0.222   0.242
 1628.0    0.221   0.246
 1629.0    0.220   0.250
 1630.0    0.219   0.254
 1631.0    0.218   0.258
 1632.0    0.216   0.262
 1633.0    0.214   0.266
 1634.0    0.213   0.270
 1635.0    0.211   0.274
 1636.0    0.209   0.278
 1637.0    0.207   0.282
 1638.0    0.204   0.286
 1639.0    0.202   0.289
 1640.0    0.199   0.293
 1641.0    0.197   0.297
 1642.0    0.194   0.300
 1643.0    0.191   0.303
 1644.0    0.188   0.307
 1645.0    0.185   0.310
 1646.0    0.182   0.313
 1647.0    0.178   0.316
 1648.0    0.175   0.319
 1649.0    0.172   0.321
 1650.0    0.168   0.324
 1651.0    0.164   0.326
 1652.0    0.160   0.329
 1653.0    0.157   0.331
 1654.0    0.153   0.333
 1655.0    0.149   0.335
 1656.0    0.145   0.337
 1657.0    0.140   0.338
 1658.0    0.136   0.340
 1659.0    0.132   0.341
 1660.0    0.128   0.342
 1661.0    0.124   0.343
 1662.0    0.119   0.344
 1663.0    0.115   0.345
 1664.0    0.111   0.345
 1665.0    0.107   0.345
 1666.0    0.102   0.346
 1667.0    0.098   0.346
 1668.0    0.094   0.346
 1669.0    0.090   0.345
 1670.0    0.086   0.345
 1671.0    0.082   0.344
 1672.0    0.078   0.344
 1673.0    0.074   0.343
 1674.0    0.070   0.342
 1675.0    0.066   0.341
 1676.0    0.062   0.340
 1677.0    0.058   0.338
 1678.0    0.055   0.337
 1679.0    0.051   0.335
 1680.0    0.048   0.333
 1681.0    0.044   0.332
 1682.0    0.041   0.330
 1683.0    0.038   0.328
 1684.0    0.034   0.326
 1685.0    0.031   0.324
 1686.0    0.028   0.321
 1687.0    0.026   0.319
 1688.0    0.023   0.317
 1689.0    0.020   0.314
 1690.0    0.018   0.312
 1691.0    0.015   0.309
 1692.0    0.013   0.306
 1693.0    0.011   0.304
 1694.0    0.008   0.301
 1695.0    0.006   0.298
 1696.0    0.004   0.295
 1697.0    0.003   0.293
 1698.0    0.001   0.290
 1699.0   -0.001   0.287
 1700.0   -0.002   0.284
 1701.0   -0.004   0.281
 1702.0   -0.005   0.278
 1703.0   -0.006   0.275
 1704.0   -0.008   0.272
 1705.0   -0.009   0.269
 1706.0   -0.010   0.266
 1707.0   -0.011   0.263
 1708.0   -0.011   0.260
 1709.0   -0.012   0.257
 1710.0   -0.013   0.254
 1711.0   -0.013   0.251
 1712.0   -0.014   0.248
 1713.0   -0.014   0.245
 1714.0   -0.015   0.242
 1715.0   -0.015   0.240
 1716.0   -0.015   0.237
 1717.0   -0.016   0.234
 1718.0   -0.016   0.231
 1719.0   -0.016   0.228
 1720.0   -0.016   0.225
 1721.0   -0.016   0.222
 1722.0   -0.015   0.220
 1723.0   -0.015   0.217
 1724.0   -0.015   0.214
 1725.0   -0.015   0.212
 1726.0   -0.014   0.209
 1727.0   -0.014   0.206
 1728.0   -0.013   0.204
 1729.0   -0.013   0.201
 1730.0   -0.012   0.198
 1731.0   -0.012   0.196
 1732.0   -0.011   0.193
 1733.0   -0.010   0.191
 1734.0   -0.010   0.188
 1735.0   -0.009   0.186
 1736.0   -0.008   0.184
 1737.0   -0.007   0.181
 1738.0   -0.007   0.179
 1739.0   -0.006   0.177
 1740.0   -0.005   0.174
 1741.0   -0.004   0.172
 1742.0   -0.003   0.170
 1743.0   -0.002   0.168
 1744.0   -0.001   0.165
 1745.0    0.000   0.163
 1746.0    0.001   0.161
 1747.0    0.002   0.159
 1748.0    0.004   0.157
 1749.0    0.005   0.155
 1750.0    0.006   0.153
 1751.0    0.007   0.151
 1752.0    0.008   0.149
 1753.0    0.010   0.147
 1754.0    0.011   0.145
 1755.0    0.012   0.143
 1756.0    0.013   0.141
 1757.0    0.015   0.140
 1758.0    0.016   0.138
 1759.0    0.017   0.136
 1760.0    0.019   0.134
 1761.0    0.020   0.132
 1762.0    0.021   0.131
 1763.0    0.023   0.129
 1764.0    0.024   0.127
 1765.0    0.025   0.126
 1766.0    0.027   0.124
 1767.0    0.028   0.123
 1768.0    0.030   0.121
 1769.0    0.031   0.119
 1770.0    0.033   0.118
 1771.0    0.034   0.116
 1772.0    0.035   0.115
 1773.0    0.037   0.113
 1774.0    0.038   0.112
 1775.0    0.040   0.111
 1776.0    0.041   0.109
 1777.0    0.043   0.108
 1778.0    0.044   0.106
 1779.0    0.046   0.105
 1780.0    0.047   0.104
 1781.0    0.049   0.102
 1782.0    0.050   0.101
 1783.0    0.052   0.100
 1784.0    0.053   0.098
 1785.0    0.055   0.097
 1786.0    0.057   0.096
 1787.0    0.058   0.095
 1788.0    0.060   0.094
 1789.0    0.061   0.092
 1790.0    0.063   0.091
 1791.0    0.064   0.090
 1792.0    0.066   0.089
 1793.0    0.067   0.088
 1794.0    0.069   0.087
 1795.0    0.070   0.086
 1796.0    0.072   0.084
 1797.0    0.074   0.083
 1798.0    0.075   0.082
 1799.0    0.077   0.081
 1800.0    0.078   0.080
 1801.0    0.080   0.079
 1802.0    0.081   0.078
 1803.0    0.083   0.077
 1804.0    0.085   0.076
 1805.0    0.086   0.075
 1806.0    0.088   0.074
 1807.0    0.089   0.073
 1808.0    0.091   0.072
 1809.0    0.092   0.072
 1810.0    0.094   0.071
 1811.0    0.095   0.070
 1812.0    0.097   0.069
 1813.0    0.099   0.068
 1814.0    0.100   0.067
 1815.0    0.102   0.066
 1816.0    0.103   0.065
 1817.0    0.105   0.065
 1818.0    0.106   0.064
 1819.0    0.108   0.063
 1820.0    0.109   0.062
 1821.0    0.111   0.061
 1822.0    0.112   0.061
 1823.0    0.114   0.060
 1824.0    0.116   0.059
 1825.0    0.117   0.058
 1826.0    0.119   0.058
 1827.0    0.120   0.057
 1828.0    0.122   0.056
 1829.0    0.123   0.055
 1830.0    0.125   0.055
 1831.0    0.126   0.054
 1832.0    0.128   0.053
 1833.0    0.129   0.053
 1834.0    0.131   0.052
 1835.0    0.132   0.051
 1836.0    0.134   0.051
 1837.0    0.135   0.050
 1838.0    0.137   0.049
 1839.0    0.138   0.049
 1840.0    0.140   0.048
 1841.0    0.141   0.047
 1842.0    0.143   0.047
 1843.0    0.144   0.046
 1844.0    0.146   0.045
 1845.0    0.147   0.045
 1846.0    0.149   0.044
 1847.0    0.150   0.044
 1848.0    0.152   0.043
 1849.0    0.153   0.042
 1850.0    0.155   0.042
 1851.0    0.156   0.041
 1852.0    0.158   0.041
 1853.0    0.159   0.040
 1854.0    0.161   0.039
 1855.0    0.162   0.039
 1856.0    0.164   0.038
 1857.0    0.165   0.038
 1858.0    0.166   0.037
 1859.0    0.168   0.037
 1860.0    0.169   0.036
 1861.0    0.171   0.036
 1862.0    0.172   0.035
 1863.0    0.174   0.035
 1864.0    0.175   0.034
 1865.0    0.176   0.034
 1866.0    0.178   0.033
 1867.0    0.179   0.033
 1868.0    0.181   0.032
 1869.0    0.182   0.032
 1870.0    0.183   0.031
 1871.0    0.185   0.031
 1872.0    0.186   0.030
 1873.0    0.188   0.030
 1874.0    0.189   0.029
 1875.0    0.190   0.029
 1876.0    0.192   0.028
 1877.0    0.193   0.028
 1878.0    0.195   0.027
 1879.0    0.196   0.027
 1880.0    0.197   0.026
 1881.0    0.199   0.026
 1882.0    0.200   0.025
 1883.0    0.201   0.025
 1884.0    0.203   0.024
 1885.0    0.204   0.024
 1886.0    0.205   0.024
 1887.0    0.207   0.023
 1888.0    0.208   0.023
 1889.0    0.210   0.022
 1890.0    0.211   0.022
 1891.0    0.212   0.021
 1892.0    0.214   0.021
 1893.0    0.215   0.020
 1894.0    0.216   0.020
 1895.0    0.218   0.019
 1896.0    0.219   0.019
 1897.0    0.220   0.019
 1898.0    0.221   0.018
 1899.0    0.223   0.018
 1900.0    0.224   0.017
 1901.0    0.225   0.017
 1902.0    0.227   0.016
 1903.0    0.228   0.016
 1904.0    0.229   0.016
 1905.0    0.231   0.015
 1906.0    0.232   0.015
 1907.0    0.233   0.014
 1908.0    0.235   0.014
 1909.0    0.236   0.013
 1910.0    0.237   0.013
 1911.0    0.238   0.013
 1912.0    0.240   0.012
 1913.0    0.241   0.012
 1914.0    0.242   0.011
 1915.0    0.244   0.011
 1916.0    0.245   0.010
 1917.0    0.246   0.010
 1918.0    0.247   0.010
 1919.0    0.249   0.009
 1920.0    0.250   0.009
 1921.0    0.251   0.008
 1922.0    0.252   0.008
 1923.0    0.254   0.007
 1924.0    0.255   0.007
 1925.0    0.256   0.006
 1926.0    0.257   0.006
 1927.0    0.259   0.006
 1928.0    0.260   0.005
 1929.0    0.261   0.005
 1930.0    0.262   0.004
 1931.0    0.264   0.004
 1932.0    0.265   0.003
 1933.0    0.266   0.003
 1934.0    0.267   0.003
 1935.0    0.269   0.002
 1936.0    0.270   0.002
 1937.0    0.271   0.001
 1938.0    0.272   0.001
 1939.0    0.274   0.000
 1940.0    0.275   0.000
 1941.0    0.276   0.000
 1942.0    0.278  -0.001
 1943.0    0.279  -0.001
 1944.0    0.280  -0.002
 1945.0    0.281  -0.002
 1946.0    0.282  -0.003
 1947.0    0.284  -0.003
 1948.0    0.285  -0.004
 1949.0    0.286  -0.004
 1950.0    0.287  -0.004
 1951.0    0.289  -0.005
 1952.0    0.290  -0.005
 1953.0    0.291  -0.006
 1954.0    0.292  -0.006
 1955.0    0.294  -0.006
 1956.0    0.295  -0.007
 1957.0    0.296  -0.007
 1958.0    0.297  -0.008
 1959.0    0.299  -0.008
 1960.0    0.300  -0.009
 1961.0    0.301  -0.009
 1962.0    0.302  -0.009
 1963.0    0.304  -0.010
 1964.0    0.305  -0.010
 1965.0    0.306  -0.011
 1966.0    0.307  -0.011
 1967.0    0.309  -0.012
 1968.0    0.310  -0.012
 1969.0    0.311  -0.012
 1970.0    0.312  -0.013
 1971.0    0.314  -0.013
