   W         M3-(pi+_n)
 (MeV)      Re         Im
 1485.0    0.20724    0.02994
 1486.0    0.20936    0.03065
 1487.0    0.21125    0.03065
 1488.0    0.21313    0.03136
 1489.0    0.21455    0.03206
 1490.0    0.21714    0.03324
 1491.0    0.21856    0.03395
 1492.0    0.22115    0.03395
 1493.0    0.22304    0.03466
 1494.0    0.22445    0.03537
 1495.0    0.22704    0.03654
 1496.0    0.22846    0.03725
 1497.0    0.23105    0.03796
 1498.0    0.23294    0.03867
 1499.0    0.23506    0.03937
 1500.0    0.23765    0.04055
 1501.0    0.23954    0.04126
 1502.0    0.24166    0.04197
 1503.0    0.24426    0.04267
 1504.0    0.24614    0.04338
 1505.0    0.24826    0.04456
 1506.0    0.25086    0.04527
 1507.0    0.25345    0.04597
 1508.0    0.25487    0.04668
 1509.0    0.25746    0.04739
 1510.0    0.26005    0.04857
 1511.0    0.26217    0.04998
 1512.0    0.26406    0.05069
 1513.0    0.26665    0.05140
 1514.0    0.26995    0.05258
 1515.0    0.27208    0.05399
 1516.0    0.27467    0.05470
 1517.0    0.27726    0.05611
 1518.0    0.27939    0.05682
 1519.0    0.28198    0.05800
 1520.0    0.28457    0.05941
 1521.0    0.28717    0.06012
 1522.0    0.28929    0.06154
 1523.0    0.29188    0.06271
 1524.0    0.29447    0.06413
 1525.0    0.29778    0.06554
 1526.0    0.29990    0.06625
 1527.0    0.30249    0.06814
 1528.0    0.30579    0.06955
 1529.0    0.30838    0.07097
 1530.0    0.31121    0.07167
 1531.0    0.31381    0.07356
 1532.0    0.31711    0.07497
 1533.0    0.31970    0.07639
 1534.0    0.32300    0.07780
 1535.0    0.32512    0.07969
 1536.0    0.32843    0.08110
 1537.0    0.33173    0.08252
 1538.0    0.33503    0.08393
 1539.0    0.33762    0.08653
 1540.0    0.34092    0.08794
 1541.0    0.34375    0.08936
 1542.0    0.34705    0.09124
 1543.0    0.35035    0.09336
 1544.0    0.35365    0.09478
 1545.0    0.35695    0.09690
 1546.0    0.36025    0.09879
 1547.0    0.36308    0.10091
 1548.0    0.36638    0.10303
 1549.0    0.36968    0.10492
 1550.0    0.37299    0.10704
 1551.0    0.37699    0.10916
 1552.0    0.38029    0.11128
 1553.0    0.38359    0.11388
 1554.0    0.38642    0.11600
 1555.0    0.39043    0.11812
 1556.0    0.39373    0.12142
 1557.0    0.39703    0.12354
 1558.0    0.40104    0.12566
 1559.0    0.40434    0.12897
 1560.0    0.40835    0.13109
 1561.0    0.41236    0.13392
 1562.0    0.41566    0.13722
 1563.0    0.41967    0.13934
 1564.0    0.42368    0.14217
 1565.0    0.42721    0.14547
 1566.0    0.43122    0.14830
 1567.0    0.43452    0.15113
 1568.0    0.43853    0.15514
 1569.0    0.44254    0.15796
 1570.0    0.44654    0.16150
 1571.0    0.45055    0.16480
 1572.0    0.45456    0.16834
 1573.0    0.45928    0.17187
 1574.0    0.46328    0.17588
 1575.0    0.46729    0.17942
 1576.0    0.47130    0.18343
 1577.0    0.47531    0.18696
 1578.0    0.47932    0.19121
 1579.0    0.48403    0.19522
 1580.0    0.48804    0.19946
 1581.0    0.49205    0.20370
 1582.0    0.49676    0.20842
 1583.0    0.50077    0.21266
 1584.0    0.50549    0.21738
 1585.0    0.50949    0.22233
 1586.0    0.51421    0.22704
 1587.0    0.51822    0.23200
 1588.0    0.52293    0.23695
 1589.0    0.52694    0.24237
 1590.0    0.53095    0.24803
 1591.0    0.53567    0.25345
 1592.0    0.53967    0.25911
 1593.0    0.54439    0.26524
 1594.0    0.54910    0.27090
 1595.0    0.55311    0.27656
 1596.0    0.55783    0.28269
 1597.0    0.56254    0.28905
 1598.0    0.56655    0.29589
 1599.0    0.57127    0.30225
 1600.0    0.57527    0.30980
 1601.0    0.57999    0.31617
 1602.0    0.58447    0.32371
 1603.0    0.58848    0.33078
 1604.0    0.59249    0.33833
 1605.0    0.59649    0.34611
 1606.0    0.60121    0.35436
 1607.0    0.60522    0.36214
 1608.0    0.60922    0.37039
 1609.0    0.61323    0.37888
 1610.0    0.61724    0.38784
 1611.0    0.62125    0.39633
 1612.0    0.62455    0.40599
 1613.0    0.62856    0.41519
 1614.0    0.63233    0.42485
 1615.0    0.63563    0.43452
 1616.0    0.63893    0.44442
 1617.0    0.64223    0.45480
 1618.0    0.64553    0.46470
 1619.0    0.64813    0.47578
 1620.0    0.65143    0.48639
 1621.0    0.65402    0.49747
 1622.0    0.65709    0.50926
 1623.0    0.65897    0.52058
 1624.0    0.66157    0.53307
 1625.0    0.66345    0.54439
 1626.0    0.66463    0.55688
 1627.0    0.66652    0.57009
 1628.0    0.66699    0.58211
 1629.0    0.66817    0.59531
 1630.0    0.66911    0.60852
 1631.0    0.66958    0.62196
 1632.0    0.67005    0.63587
 1633.0    0.66911    0.64978
 1634.0    0.66887    0.66392
 1635.0    0.66793    0.67854
 1636.0    0.66746    0.69316
 1637.0    0.66510    0.70730
 1638.0    0.66345    0.72263
 1639.0    0.66039    0.73725
 1640.0    0.65732    0.75328
 1641.0    0.65426    0.76813
 1642.0    0.65048    0.78346
 1643.0    0.64648    0.79878
 1644.0    0.64129    0.81481
 1645.0    0.63610    0.83038
 1646.0    0.63021    0.84641
 1647.0    0.62431    0.86173
 1648.0    0.61701    0.87776
 1649.0    0.61017    0.89380
 1650.0    0.60215    0.90936
 1651.0    0.59414    0.92468
 1652.0    0.58471    0.94071
 1653.0    0.57457    0.95604
 1654.0    0.56490    0.97136
 1655.0    0.55406    0.98669
 1656.0    0.54250    1.00154
 1657.0    0.53024    1.01616
 1658.0    0.51798    1.03007
 1659.0    0.50431    1.04469
 1660.0    0.49111    1.05860
 1661.0    0.47672    1.07180
 1662.0    0.46163    1.08430
 1663.0    0.44584    1.09679
 1664.0    0.43004    1.10929
 1665.0    0.41354    1.12108
 1666.0    0.39751    1.13216
 1667.0    0.37959    1.14253
 1668.0    0.36238    1.15220
 1669.0    0.34375    1.16116
 1670.0    0.32512    1.17012
 1671.0    0.30650    1.17766
 1672.0    0.28834    1.18521
 1673.0    0.26901    1.19204
 1674.0    0.24897    1.19817
 1675.0    0.22893    1.20289
 1676.0    0.20960    1.20760
 1677.0    0.18956    1.21161
 1678.0    0.16952    1.21421
 1679.0    0.14995    1.21680
 1680.0    0.12991    1.21798
 1681.0    0.10987    1.21916
 1682.0    0.09053    1.21939
 1683.0    0.07049    1.21916
 1684.0    0.05116    1.21821
 1685.0    0.03112    1.21586
 1686.0    0.01250    1.21350
 1687.0   -0.00637    1.21091
 1688.0   -0.02499    1.20643
 1689.0   -0.04291    1.20195
 1690.0   -0.06083    1.19676
 1691.0   -0.07875    1.19157
 1692.0   -0.09596    1.18615
 1693.0   -0.11246    1.17955
 1694.0   -0.12897    1.17224
 1695.0   -0.14547    1.16540
 1696.0   -0.16056    1.15739
 1697.0   -0.17565    1.14937
 1698.0   -0.19074    1.14112
 1699.0   -0.20441    1.13239
 1700.0   -0.21809    1.12296
 1701.0   -0.23176    1.11400
 1702.0   -0.24402    1.10457
 1703.0   -0.25628    1.09491
 1704.0   -0.26854    1.08477
 1705.0   -0.27939    1.07463
 1706.0   -0.29023    1.06426
 1707.0   -0.30108    1.05412
 1708.0   -0.31051    1.04375
 1709.0   -0.32064    1.03290
 1710.0   -0.32937    1.02253
 1711.0   -0.33809    1.01168
 1712.0   -0.34611    1.00060
 1713.0   -0.35412    0.99023
 1714.0   -0.36190    0.97938
 1715.0   -0.36851    0.96901
 1716.0   -0.37511    0.95816
 1717.0   -0.38171    0.94779
 1718.0   -0.38760    0.93694
 1719.0   -0.39279    0.92657
 1720.0   -0.39845    0.91620
 1721.0   -0.40293    0.90535
 1722.0   -0.40741    0.89568
 1723.0   -0.41189    0.88531
 1724.0   -0.41613    0.87517
 1725.0   -0.41990    0.86480
 1726.0   -0.42297    0.85513
 1727.0   -0.42650    0.84617
 1728.0   -0.42957    0.83603
 1729.0   -0.43193    0.82637
 1730.0   -0.43476    0.81741
 1731.0   -0.43641    0.80845
 1732.0   -0.43924    0.79902
 1733.0   -0.44089    0.79006
 1734.0   -0.44230    0.78110
 1735.0   -0.44395    0.77285
 1736.0   -0.44537    0.76460
 1737.0   -0.44631    0.75634
 1738.0   -0.44702    0.74762
 1739.0   -0.44796    0.73937
 1740.0   -0.44867    0.73182
 1741.0   -0.44937    0.72428
 1742.0   -0.44961    0.71674
 1743.0   -0.45032    0.70919
 1744.0   -0.45032    0.70165
 1745.0   -0.45032    0.69481
 1746.0   -0.44985    0.68726
 1747.0   -0.44985    0.68043
 1748.0   -0.44985    0.67312
 1749.0   -0.44985    0.66699
 1750.0   -0.44914    0.66015
 1751.0   -0.44914    0.65402
 1752.0   -0.44796    0.64789
 1753.0   -0.44725    0.64176
 1754.0   -0.44654    0.63563
 1755.0   -0.44584    0.62950
 1756.0   -0.44513    0.62408
 1757.0   -0.44489    0.61795
 1758.0   -0.44419    0.61253
 1759.0   -0.44348    0.60710
 1760.0   -0.44207    0.60168
 1761.0   -0.44136    0.59696
 1762.0   -0.43994    0.59154
 1763.0   -0.43900    0.58683
 1764.0   -0.43829    0.58211
 1765.0   -0.43688    0.57740
 1766.0   -0.43594    0.57268
 1767.0   -0.43452    0.56797
 1768.0   -0.43358    0.56325
 1769.0   -0.43216    0.55924
 1770.0   -0.43122    0.55453
 1771.0   -0.42981    0.55005
 1772.0   -0.42886    0.54604
 1773.0   -0.42745    0.54203
 1774.0   -0.42650    0.53802
 1775.0   -0.42556    0.53401
 1776.0   -0.42344    0.53071
 1777.0   -0.42250    0.52671
 1778.0   -0.42155    0.52341
 1779.0   -0.42061    0.52010
 1780.0   -0.41849    0.51562
 1781.0   -0.41755    0.51232
 1782.0   -0.41660    0.50902
 1783.0   -0.41495    0.50572
 1784.0   -0.41401    0.50266
 1785.0   -0.41307    0.49936
 1786.0   -0.41142    0.49606
 1787.0   -0.41047    0.49346
 1788.0   -0.40882    0.49040
 1789.0   -0.40835    0.48710
 1790.0   -0.40741    0.48450
 1791.0   -0.40576    0.48144
 1792.0   -0.40481    0.47885
 1793.0   -0.40316    0.47578
 1794.0   -0.40269    0.47319
 1795.0   -0.40104    0.47012
 1796.0   -0.40010    0.46824
 1797.0   -0.39963    0.46517
 1798.0   -0.39798    0.46258
 1799.0   -0.39751    0.46022
 1800.0   -0.39585    0.45786
 1801.0   -0.39538    0.45527
 1802.0   -0.39373    0.45291
 1803.0   -0.39326    0.45055
 1804.0   -0.39161    0.44820
 1805.0   -0.39114    0.44631
 1806.0   -0.39020    0.44395
 1807.0   -0.38902    0.44159
 1808.0   -0.38855    0.43924
 1809.0   -0.38690    0.43688
 1810.0   -0.38642    0.43452
 1811.0   -0.38595    0.43287
 1812.0   -0.38430    0.43051
 1813.0   -0.38383    0.42886
 1814.0   -0.38265    0.42650
 1815.0   -0.38218    0.42438
 1816.0   -0.38171    0.42203
 1817.0   -0.38006    0.42037
 1818.0   -0.37959    0.41872
 1819.0   -0.37912    0.41590
 1820.0   -0.37794    0.41424
 1821.0   -0.37746    0.41212
 1822.0   -0.37652    0.41047
 1823.0   -0.37534    0.40835
 1824.0   -0.37487    0.40670
 1825.0   -0.37440    0.40458
 1826.0   -0.37393    0.40246
 1827.0   -0.37275    0.40081
 1828.0   -0.37228    0.39868
 1829.0   -0.37181    0.39656
 1830.0   -0.37086    0.39515
 1831.0   -0.36968    0.39350
 1832.0   -0.36921    0.39138
 1833.0   -0.36874    0.38996
 1834.0   -0.36827    0.38784
 1835.0   -0.36780    0.38642
 1836.0   -0.36662    0.38430
 1837.0   -0.36615    0.38289
 1838.0   -0.36520    0.38029
 1839.0   -0.36473    0.37888
 1840.0   -0.36426    0.37746
 1841.0   -0.36379    0.37534
 1842.0   -0.36332    0.37346
 1843.0   -0.36167    0.37204
 1844.0   -0.36120    0.36992
 1845.0   -0.36073    0.36803
 1846.0   -0.36025    0.36662
 1847.0   -0.35978    0.36473
 1848.0   -0.35884    0.36332
 1849.0   -0.35837    0.36143
 1850.0   -0.35790    0.36002
 1851.0   -0.35695    0.35813
 1852.0   -0.35648    0.35625
 1853.0   -0.35601    0.35483
 1854.0   -0.35507    0.35294
 1855.0   -0.35460    0.35106
 1856.0   -0.35365    0.34917
 1857.0   -0.35318    0.34729
 1858.0   -0.35224    0.34587
 1859.0   -0.35177    0.34469
 1860.0   -0.35082    0.34281
 1861.0   -0.35035    0.34092
 1862.0   -0.34941    0.33903
 1863.0   -0.34894    0.33786
 1864.0   -0.34870    0.33597
 1865.0   -0.34823    0.33408
 1866.0   -0.34729    0.33290
 1867.0   -0.34634    0.33102
 1868.0   -0.34540    0.32984
 1869.0   -0.34493    0.32748
 1870.0   -0.34399    0.32630
 1871.0   -0.34375    0.32442
 1872.0   -0.34281    0.32324
 1873.0   -0.34234    0.32135
 1874.0   -0.34139    0.31970
 1875.0   -0.34045    0.31782
 1876.0   -0.33951    0.31664
 1877.0   -0.33927    0.31475
 1878.0   -0.33833    0.31310
 1879.0   -0.33738    0.31192
 1880.0   -0.33644    0.31004
 1881.0   -0.33621    0.30838
 1882.0   -0.33526    0.30721
 1883.0   -0.33432    0.30532
 1884.0   -0.33338    0.30367
 1885.0   -0.33267    0.30249
 1886.0   -0.33173    0.30131
 1887.0   -0.33078    0.29966
 1888.0   -0.33055    0.29778
 1889.0   -0.32913    0.29612
 1890.0   -0.32819    0.29495
 1891.0   -0.32795    0.29330
 1892.0   -0.32701    0.29212
