   W          E2+(pi0_p)
 (MeV)       Re        Im
 1119.70   -0.00138   0.00000
 1119.80   -0.00139   0.00000
 1119.90   -0.00139   0.00000
 1120.00   -0.00139   0.00000
 1120.10   -0.00140   0.00000
 1120.20   -0.00140   0.00000
 1120.30   -0.00140   0.00000
 1120.40   -0.00141   0.00000
 1120.50   -0.00141   0.00000
 1120.60   -0.00141   0.00000
 1120.70   -0.00142   0.00000
 1120.80   -0.00142   0.00000
 1120.90   -0.00143   0.00000
 1121.00   -0.00143   0.00000
 1121.10   -0.00143   0.00000
 1121.20   -0.00144   0.00000
 1121.30   -0.00144   0.00000
 1121.40   -0.00144   0.00000
 1121.50   -0.00145   0.00000
 1121.60   -0.00145   0.00000
 1121.70   -0.00146   0.00000
 1121.80   -0.00146   0.00000
 1121.90   -0.00146   0.00000
 1122.00   -0.00147   0.00000
 1122.10   -0.00147   0.00000
 1122.20   -0.00147   0.00000
 1122.30   -0.00148   0.00000
 1122.40   -0.00148   0.00000
 1122.50   -0.00149   0.00000
 1122.60   -0.00149   0.00000
 1122.70   -0.00149   0.00000
 1122.80   -0.00150   0.00000
 1122.90   -0.00150   0.00000
 1123.00   -0.00150   0.00000
 1123.10   -0.00151   0.00000
 1123.20   -0.00151   0.00000
 1123.30   -0.00152   0.00000
 1123.40   -0.00152   0.00000
 1123.50   -0.00152   0.00000
 1123.60   -0.00153   0.00000
 1123.70   -0.00153   0.00000
 1123.80   -0.00153   0.00000
 1123.90   -0.00154   0.00000
 1124.00   -0.00154   0.00000
 1124.10   -0.00155   0.00000
 1124.20   -0.00155   0.00000
 1124.30   -0.00155   0.00000
 1124.40   -0.00156   0.00000
 1124.50   -0.00156   0.00000
 1124.60   -0.00156   0.00000
 1124.70   -0.00157   0.00000
 1124.80   -0.00157   0.00000
 1124.90   -0.00158   0.00000
 1125.00   -0.00158   0.00000
 1125.10   -0.00158   0.00000
 1125.20   -0.00159   0.00000
 1125.30   -0.00159   0.00000
 1125.40   -0.00160   0.00000
 1125.50   -0.00160   0.00000
 1125.60   -0.00160   0.00000
 1125.70   -0.00161   0.00000
 1125.80   -0.00161   0.00000
 1125.90   -0.00162   0.00000
 1126.00   -0.00162   0.00000
 1126.10   -0.00162   0.00000
 1126.20   -0.00163   0.00000
 1126.30   -0.00163   0.00000
 1126.40   -0.00163   0.00000
 1126.50   -0.00164   0.00000
 1126.60   -0.00164   0.00000
 1126.70   -0.00165   0.00000
 1126.80   -0.00165   0.00000
 1126.90   -0.00165   0.00000
 1127.00   -0.00166   0.00000
 1127.10   -0.00166   0.00000
 1127.20   -0.00167   0.00000
 1127.30   -0.00167   0.00000
 1127.40   -0.00167   0.00000
 1127.50   -0.00168   0.00000
 1127.60   -0.00168   0.00000
 1127.70   -0.00169   0.00000
 1127.80   -0.00169   0.00000
 1127.90   -0.00169   0.00000
 1128.00   -0.00170   0.00000
 1128.10   -0.00170   0.00000
 1128.20   -0.00171   0.00000
 1128.30   -0.00171   0.00000
 1128.40   -0.00171   0.00000
 1128.50   -0.00172   0.00000
 1128.60   -0.00172   0.00000
 1128.70   -0.00173   0.00000
 1128.80   -0.00173   0.00000
 1128.90   -0.00173   0.00000
 1129.00   -0.00174   0.00000
 1129.10   -0.00174   0.00000
 1129.20   -0.00174   0.00000
 1129.30   -0.00175   0.00000
 1129.40   -0.00175   0.00000
 1129.50   -0.00176   0.00000
 1129.60   -0.00176   0.00000
 1129.70   -0.00177   0.00000
 1129.80   -0.00177   0.00000
 1129.90   -0.00177   0.00000
 1130.00   -0.00178   0.00000
 1130.10   -0.00178   0.00000
 1130.20   -0.00179   0.00000
 1130.30   -0.00179   0.00000
 1130.40   -0.00179   0.00000
 1130.50   -0.00180   0.00000
 1130.60   -0.00180   0.00000
 1130.70   -0.00181   0.00000
 1130.80   -0.00181   0.00000
 1130.90   -0.00181   0.00000
 1131.00   -0.00182   0.00000
 1131.10   -0.00182   0.00000
 1131.20   -0.00183   0.00000
 1131.30   -0.00183   0.00000
 1131.40   -0.00183   0.00000
 1131.50   -0.00184   0.00000
 1131.60   -0.00184   0.00000
