   W          E2-(pi0_p)
 (MeV)       Re        Im
 1155.10   -0.64875   0.01501
 1155.20   -0.64919   0.01504
 1155.30   -0.64964   0.01508
 1155.40   -0.65008   0.01511
 1155.50   -0.65053   0.01515
 1155.60   -0.65097   0.01518
 1155.70   -0.65141   0.01522
 1155.80   -0.65185   0.01525
 1155.90   -0.65229   0.01529
 1156.00   -0.65274   0.01532
 1156.10   -0.65317   0.01536
 1156.20   -0.65361   0.01539
 1156.30   -0.65405   0.01543
 1156.40   -0.65449   0.01547
 1156.50   -0.65493   0.01550
 1156.60   -0.65536   0.01554
 1156.70   -0.65580   0.01557
 1156.80   -0.65623   0.01561
 1156.90   -0.65667   0.01564
 1157.00   -0.65710   0.01568
 1157.10   -0.65754   0.01571
 1157.20   -0.65797   0.01575
 1157.30   -0.65840   0.01579
 1157.40   -0.65883   0.01582
 1157.50   -0.65926   0.01586
 1157.60   -0.65969   0.01589
 1157.70   -0.66012   0.01593
 1157.80   -0.66055   0.01597
 1157.90   -0.66098   0.01600
 1158.00   -0.66140   0.01604
 1158.10   -0.66183   0.01607
 1158.20   -0.66226   0.01611
 1158.30   -0.66268   0.01615
 1158.40   -0.66311   0.01618
 1158.50   -0.66353   0.01622
 1158.60   -0.66395   0.01626
 1158.70   -0.66438   0.01629
 1158.80   -0.66480   0.01633
 1158.90   -0.66522   0.01636
 1159.00   -0.66564   0.01640
 1159.10   -0.66606   0.01644
 1159.20   -0.66648   0.01647
 1159.30   -0.66690   0.01651
 1159.40   -0.66732   0.01655
 1159.50   -0.66773   0.01659
 1159.60   -0.66815   0.01662
 1159.70   -0.66857   0.01666
 1159.80   -0.66898   0.01670
 1159.90   -0.66940   0.01673
 1160.00   -0.66981   0.01677
 1160.10   -0.67023   0.01681
 1160.20   -0.67064   0.01684
 1160.30   -0.67105   0.01688
 1160.40   -0.67146   0.01692
 1160.50   -0.67187   0.01696
 1160.60   -0.67228   0.01699
 1160.70   -0.67269   0.01703
 1160.80   -0.67310   0.01707
 1160.90   -0.67351   0.01711
 1161.00   -0.67392   0.01714
 1161.10   -0.67433   0.01718
 1161.20   -0.67473   0.01722
 1161.30   -0.67514   0.01726
 1161.40   -0.67554   0.01730
 1161.50   -0.67595   0.01733
 1161.60   -0.67635   0.01737
 1161.70   -0.67676   0.01741
 1161.80   -0.67716   0.01745
 1161.90   -0.67756   0.01749
 1162.00   -0.67796   0.01752
 1162.10   -0.67836   0.01756
 1162.20   -0.67876   0.01760
 1162.30   -0.67916   0.01764
 1162.40   -0.67956   0.01768
 1162.50   -0.67996   0.01772
 1162.60   -0.68036   0.01775
 1162.70   -0.68076   0.01779
 1162.80   -0.68115   0.01783
 1162.90   -0.68155   0.01787
 1163.00   -0.68194   0.01791
 1163.10   -0.68234   0.01795
 1163.20   -0.68273   0.01799
 1163.30   -0.68312   0.01803
 1163.40   -0.68352   0.01806
 1163.50   -0.68391   0.01810
 1163.60   -0.68430   0.01814
 1163.70   -0.68469   0.01818
 1163.80   -0.68508   0.01822
 1163.90   -0.68547   0.01826
 1164.00   -0.68586   0.01830
 1164.10   -0.68625   0.01834
 1164.20   -0.68664   0.01838
 1164.30   -0.68702   0.01842
 1164.40   -0.68741   0.01846
 1164.50   -0.68779   0.01850
 1164.60   -0.68818   0.01854
 1164.70   -0.68856   0.01858
 1164.80   -0.68895   0.01861
 1164.90   -0.68933   0.01865
 1165.00   -0.68971   0.01869
 1165.10   -0.69010   0.01873
 1165.20   -0.69048   0.01877
 1165.30   -0.69086   0.01881
 1165.40   -0.69124   0.01885
 1165.50   -0.69162   0.01889
 1165.60   -0.69200   0.01893
 1165.70   -0.69237   0.01897
 1165.80   -0.69275   0.01901
 1165.90   -0.69313   0.01905
 1166.00   -0.69350   0.01909
 1166.10   -0.69388   0.01914
 1166.20   -0.69425   0.01918
 1166.30   -0.69463   0.01922
 1166.40   -0.69500   0.01926
 1166.50   -0.69538   0.01930
 1166.60   -0.69575   0.01934
 1166.70   -0.69612   0.01938
 1166.80   -0.69649   0.01942
 1166.90   -0.69686   0.01946
 1167.00   -0.69723   0.01950
 1167.10   -0.69760   0.01954
 1167.20   -0.69797   0.01958
 1167.30   -0.69834   0.01962
 1167.40   -0.69871   0.01966
 1167.50   -0.69907   0.01971
 1167.60   -0.69944   0.01975
 1167.70   -0.69981   0.01979
 1167.80   -0.70017   0.01983
 1167.90   -0.70054   0.01987
 1168.00   -0.70090   0.01991
 1168.10   -0.70126   0.01995
 1168.20   -0.70163   0.02000
 1168.30   -0.70199   0.02004
 1168.40   -0.70235   0.02008
 1168.50   -0.70271   0.02012
 1168.60   -0.70307   0.02016
 1168.70   -0.70343   0.02020
 1168.80   -0.70379   0.02025
 1168.90   -0.70415   0.02029
 1169.00   -0.70451   0.02033
 1169.10   -0.70486   0.02037
 1169.20   -0.70522   0.02041
 1169.30   -0.70557   0.02046
 1169.40   -0.70593   0.02050
 1169.50   -0.70628   0.02054
 1169.60   -0.70664   0.02058
 1169.70   -0.70699   0.02062
 1169.80   -0.70735   0.02067
 1169.90   -0.70770   0.02071
 1170.00   -0.70805   0.02075
 1170.10   -0.70840   0.02079
 1170.20   -0.70875   0.02084
 1170.30   -0.70910   0.02088
 1170.40   -0.70945   0.02092
 1170.50   -0.70980   0.02096
 1170.60   -0.71015   0.02101
 1170.70   -0.71049   0.02105
 1170.80   -0.71084   0.02109
 1170.90   -0.71119   0.02114
 1171.00   -0.71153   0.02118
 1171.10   -0.71188   0.02122
 1171.20   -0.71222   0.02127
 1171.30   -0.71256   0.02131
 1171.40   -0.71291   0.02135
 1171.50   -0.71325   0.02140
 1171.60   -0.71359   0.02144
 1171.70   -0.71393   0.02148
 1171.80   -0.71427   0.02153
 1171.90   -0.71461   0.02157
 1172.00   -0.71495   0.02161
 1172.10   -0.71529   0.02166
 1172.20   -0.71563   0.02170
 1172.30   -0.71597   0.02174
 1172.40   -0.71631   0.02179
 1172.50   -0.71664   0.02183
 1172.60   -0.71698   0.02188
 1172.70   -0.71731   0.02192
 1172.80   -0.71765   0.02196
 1172.90   -0.71798   0.02201
 1173.00   -0.71832   0.02205
 1173.10   -0.71865   0.02210
 1173.20   -0.71898   0.02214
