   W          M2-(pi0_p)
 (MeV)       Re        Im
 1093.10    0.01428   0.00000
 1093.20    0.01436   0.00000
 1093.30    0.01445   0.00000
 1093.40    0.01453   0.00000
 1093.50    0.01462   0.00000
 1093.60    0.01470   0.00000
 1093.70    0.01479   0.00000
 1093.80    0.01487   0.00000
 1093.90    0.01496   0.00000
 1094.00    0.01504   0.00000
 1094.10    0.01513   0.00000
 1094.20    0.01521   0.00000
 1094.30    0.01530   0.00000
 1094.40    0.01539   0.00000
 1094.50    0.01547   0.00000
 1094.60    0.01556   0.00000
 1094.70    0.01565   0.00000
 1094.80    0.01573   0.00000
 1094.90    0.01582   0.00000
 1095.00    0.01591   0.00000
 1095.10    0.01599   0.00000
 1095.20    0.01608   0.00000
 1095.30    0.01617   0.00000
 1095.40    0.01625   0.00000
 1095.50    0.01634   0.00000
 1095.60    0.01643   0.00000
 1095.70    0.01652   0.00000
 1095.80    0.01661   0.00000
 1095.90    0.01669   0.00000
 1096.00    0.01678   0.00000
 1096.10    0.01687   0.00000
 1096.20    0.01696   0.00000
 1096.30    0.01705   0.00000
 1096.40    0.01714   0.00000
 1096.50    0.01722   0.00000
 1096.60    0.01731   0.00000
 1096.70    0.01740   0.00000
 1096.80    0.01749   0.00000
 1096.90    0.01758   0.00000
 1097.00    0.01767   0.00000
 1097.10    0.01776   0.00000
 1097.20    0.01785   0.00000
 1097.30    0.01794   0.00000
 1097.40    0.01803   0.00000
 1097.50    0.01812   0.00000
 1097.60    0.01821   0.00000
 1097.70    0.01830   0.00000
 1097.80    0.01839   0.00000
 1097.90    0.01848   0.00000
 1098.00    0.01858   0.00000
 1098.10    0.01867   0.00000
 1098.20    0.01876   0.00000
 1098.30    0.01885   0.00000
 1098.40    0.01894   0.00000
 1098.50    0.01903   0.00000
 1098.60    0.01912   0.00000
 1098.70    0.01922   0.00000
 1098.80    0.01931   0.00000
 1098.90    0.01940   0.00000
 1099.00    0.01949   0.00000
 1099.10    0.01958   0.00000
 1099.20    0.01968   0.00000
 1099.30    0.01977   0.00000
 1099.40    0.01986   0.00000
 1099.50    0.01996   0.00000
 1099.60    0.02005   0.00000
 1099.70    0.02014   0.00000
 1099.80    0.02024   0.00000
 1099.90    0.02033   0.00000
 1100.00    0.02042   0.00000
 1100.10    0.02052   0.00000
 1100.20    0.02061   0.00000
 1100.30    0.02070   0.00000
 1100.40    0.02080   0.00000
 1100.50    0.02089   0.00000
 1100.60    0.02099   0.00000
 1100.70    0.02108   0.00000
 1100.80    0.02118   0.00000
 1100.90    0.02127   0.00000
 1101.00    0.02137   0.00000
 1101.10    0.02146   0.00000
 1101.20    0.02156   0.00000
 1101.30    0.02165   0.00000
 1101.40    0.02175   0.00000
 1101.50    0.02185   0.00000
 1101.60    0.02194   0.00000
 1101.70    0.02204   0.00000
 1101.80    0.02213   0.00000
 1101.90    0.02223   0.00000
 1102.00    0.02233   0.00000
 1102.10    0.02242   0.00000
 1102.20    0.02252   0.00000
 1102.30    0.02262   0.00000
 1102.40    0.02271   0.00000
 1102.50    0.02281   0.00000
 1102.60    0.02291   0.00000
 1102.70    0.02301   0.00000
 1102.80    0.02310   0.00000
 1102.90    0.02320   0.00000
 1103.00    0.02330   0.00000
 1103.10    0.02340   0.00000
 1103.20    0.02350   0.00000
 1103.30    0.02359   0.00000
 1103.40    0.02369   0.00000
 1103.50    0.02379   0.00000
 1103.60    0.02389   0.00000
 1103.70    0.02399   0.00000
 1103.80    0.02409   0.00000
 1103.90    0.02419   0.00000
 1104.00    0.02429   0.00000
 1104.10    0.02438   0.00000
 1104.20    0.02448   0.00000
 1104.30    0.02458   0.00000
 1104.40    0.02468   0.00000
 1104.50    0.02478   0.00000
 1104.60    0.02488   0.00000
 1104.70    0.02498   0.00000
 1104.80    0.02508   0.00000
 1104.90    0.02519   0.00000
 1105.00    0.02529   0.00000
 1105.10    0.02539   0.00000
 1105.20    0.02549   0.00000
 1105.30    0.02559   0.00000
 1105.40    0.02569   0.00000
 1105.50    0.02579   0.00000
 1105.60    0.02589   0.00000
 1105.70    0.02600   0.00000
 1105.80    0.02610   0.00000
 1105.90    0.02620   0.00000
 1106.00    0.02630   0.00000
 1106.10    0.02640   0.00000
 1106.20    0.02651   0.00000
 1106.30    0.02661   0.00000
 1106.40    0.02671   0.00000
 1106.50    0.02681   0.00000
 1106.60    0.02692   0.00000
 1106.70    0.02702   0.00000
 1106.80    0.02712   0.00000
