   W         E4-(eta_p)
 1700.0   -0.001805  -0.000058
 1701.0   -0.001823  -0.000063
 1702.0   -0.001841  -0.000067
 1703.0   -0.001860  -0.000072
 1704.0   -0.001878  -0.000077
 1705.0   -0.001896  -0.000082
 1706.0   -0.001915  -0.000087
 1707.0   -0.001933  -0.000092
 1708.0   -0.001952  -0.000097
 1709.0   -0.001970  -0.000102
 1710.0   -0.001989  -0.000107
 1711.0   -0.002008  -0.000112
 1712.0   -0.002027  -0.000117
 1713.0   -0.002047  -0.000122
 1714.0   -0.002066  -0.000127
 1715.0   -0.002085  -0.000132
 1716.0   -0.002104  -0.000137
 1717.0   -0.002124  -0.000143
 1718.0   -0.002143  -0.000148
 1719.0   -0.002163  -0.000153
 1720.0   -0.002182  -0.000159
 1721.0   -0.002202  -0.000164
 1722.0   -0.002221  -0.000170
 1723.0   -0.002241  -0.000176
 1724.0   -0.002261  -0.000181
 1725.0   -0.002280  -0.000187
 1726.0   -0.002300  -0.000192
 1727.0   -0.002320  -0.000198
 1728.0   -0.002340  -0.000204
 1729.0   -0.002360  -0.000210
 1730.0   -0.002380  -0.000215
 1731.0   -0.002401  -0.000221
 1732.0   -0.002421  -0.000227
 1733.0   -0.002441  -0.000233
 1734.0   -0.002462  -0.000239
 1735.0   -0.002482  -0.000245
 1736.0   -0.002503  -0.000251
 1737.0   -0.002523  -0.000257
 1738.0   -0.002544  -0.000263
 1739.0   -0.002565  -0.000269
 1740.0   -0.002585  -0.000275
 1741.0   -0.002606  -0.000281
 1742.0   -0.002627  -0.000288
 1743.0   -0.002648  -0.000294
 1744.0   -0.002669  -0.000300
 1745.0   -0.002690  -0.000306
 1746.0   -0.002712  -0.000313
 1747.0   -0.002733  -0.000319
 1748.0   -0.002754  -0.000325
 1749.0   -0.002775  -0.000332
 1750.0   -0.002797  -0.000338
 1751.0   -0.002818  -0.000345
 1752.0   -0.002840  -0.000351
 1753.0   -0.002861  -0.000358
 1754.0   -0.002883  -0.000364
 1755.0   -0.002905  -0.000371
 1756.0   -0.002927  -0.000377
 1757.0   -0.002948  -0.000384
 1758.0   -0.002970  -0.000390
 1759.0   -0.002992  -0.000397
 1760.0   -0.003014  -0.000404
 1761.0   -0.003036  -0.000410
 1762.0   -0.003059  -0.000417
 1763.0   -0.003081  -0.000424
 1764.0   -0.003103  -0.000430
 1765.0   -0.003125  -0.000437
 1766.0   -0.003148  -0.000444
 1767.0   -0.003170  -0.000451
 1768.0   -0.003193  -0.000457
 1769.0   -0.003215  -0.000464
 1770.0   -0.003238  -0.000471
 1771.0   -0.003261  -0.000478
 1772.0   -0.003284  -0.000485
 1773.0   -0.003306  -0.000492
 1774.0   -0.003329  -0.000498
 1775.0   -0.003352  -0.000505
 1776.0   -0.003375  -0.000512
 1777.0   -0.003398  -0.000519
 1778.0   -0.003422  -0.000526
 1779.0   -0.003445  -0.000533
 1780.0   -0.003468  -0.000540
 1781.0   -0.003491  -0.000547
 1782.0   -0.003515  -0.000554
 1783.0   -0.003538  -0.000561
 1784.0   -0.003562  -0.000568
 1785.0   -0.003585  -0.000575
 1786.0   -0.003609  -0.000581
 1787.0   -0.003633  -0.000588
 1788.0   -0.003657  -0.000595
 1789.0   -0.003681  -0.000602
 1790.0   -0.003705  -0.000609
 1791.0   -0.003729  -0.000616
 1792.0   -0.003753  -0.000623
 1793.0   -0.003777  -0.000630
 1794.0   -0.003801  -0.000637
 1795.0   -0.003826  -0.000644
 1796.0   -0.003850  -0.000651
 1797.0   -0.003875  -0.000658
 1798.0   -0.003899  -0.000665
 1799.0   -0.003924  -0.000672
 1800.0   -0.003948  -0.000679
 1801.0   -0.003973  -0.000686
 1802.0   -0.003998  -0.000693
 1803.0   -0.004023  -0.000700
 1804.0   -0.004048  -0.000707
 1805.0   -0.004073  -0.000714
 1806.0   -0.004098  -0.000720
 1807.0   -0.004123  -0.000727
 1808.0   -0.004149  -0.000734
 1809.0   -0.004174  -0.000741
 1810.0   -0.004199  -0.000748
 1811.0   -0.004225  -0.000755
 1812.0   -0.004251  -0.000762
 1813.0   -0.004276  -0.000768
 1814.0   -0.004302  -0.000775
 1815.0   -0.004328  -0.000782
 1816.0   -0.004354  -0.000789
 1817.0   -0.004380  -0.000796
 1818.0   -0.004406  -0.000802
 1819.0   -0.004432  -0.000809
 1820.0   -0.004458  -0.000816
 1821.0   -0.004485  -0.000822
 1822.0   -0.004511  -0.000829
 1823.0   -0.004538  -0.000836
 1824.0   -0.004565  -0.000842
 1825.0   -0.004591  -0.000849
 1826.0   -0.004618  -0.000856
 1827.0   -0.004645  -0.000862
 1828.0   -0.004672  -0.000869
 1829.0   -0.004699  -0.000875
 1830.0   -0.004726  -0.000882
 1831.0   -0.004754  -0.000888
 1832.0   -0.004781  -0.000895
 1833.0   -0.004809  -0.000901
 1834.0   -0.004836  -0.000907
 1835.0   -0.004864  -0.000914
 1836.0   -0.004892  -0.000920
 1837.0   -0.004920  -0.000926
 1838.0   -0.004948  -0.000933
 1839.0   -0.004976  -0.000939
 1840.0   -0.005004  -0.000945
 1841.0   -0.005032  -0.000951
 1842.0   -0.005061  -0.000957
 1843.0   -0.005089  -0.000964
 1844.0   -0.005118  -0.000970
 1845.0   -0.005146  -0.000976
 1846.0   -0.005175  -0.000982
 1847.0   -0.005204  -0.000988
 1848.0   -0.005234  -0.000994
 1849.0   -0.005263  -0.001000
 1850.0   -0.005292  -0.001006
 1851.0   -0.005321  -0.001012
 1852.0   -0.005351  -0.001017
 1853.0   -0.005381  -0.001023
 1854.0   -0.005410  -0.001029
 1855.0   -0.005440  -0.001035
 1856.0   -0.005470  -0.001040
 1857.0   -0.005501  -0.001046
 1858.0   -0.005531  -0.001052
 1859.0   -0.005561  -0.001057
 1860.0   -0.005592  -0.001063
 1861.0   -0.005623  -0.001069
 1862.0   -0.005654  -0.001074
 1863.0   -0.005685  -0.001080
 1864.0   -0.005716  -0.001085
 1865.0   -0.005747  -0.001090
 1866.0   -0.005778  -0.001096
 1867.0   -0.005810  -0.001101
 1868.0   -0.005842  -0.001106
 1869.0   -0.005873  -0.001112
 1870.0   -0.005905  -0.001117
 1871.0   -0.005937  -0.001122
 1872.0   -0.005970  -0.001127
 1873.0   -0.006002  -0.001133
 1874.0   -0.006035  -0.001138
 1875.0   -0.006067  -0.001143
 1876.0   -0.006100  -0.001148
 1877.0   -0.006134  -0.001153
 1878.0   -0.006167  -0.001158
 1879.0   -0.006200  -0.001163
 1880.0   -0.006233  -0.001168
 1881.0   -0.006267  -0.001173
 1882.0   -0.006301  -0.001177
 1883.0   -0.006335  -0.001182
 1884.0   -0.006369  -0.001187
 1885.0   -0.006403  -0.001192
 1886.0   -0.006438  -0.001197
 1887.0   -0.006473  -0.001201
 1888.0   -0.006508  -0.001206
 1889.0   -0.006543  -0.001211
 1890.0   -0.006578  -0.001215
 1891.0   -0.006613  -0.001220
 1892.0   -0.006649  -0.001224
 1893.0   -0.006685  -0.001229
 1894.0   -0.006721  -0.001234
 1895.0   -0.006757  -0.001238
 1896.0   -0.006793  -0.001243
 1897.0   -0.006830  -0.001247
 1898.0   -0.006867  -0.001251
 1899.0   -0.006904  -0.001256
 1900.0   -0.006940  -0.001260
 1901.0   -0.006978  -0.001265
 1902.0   -0.007016  -0.001269
 1903.0   -0.007054  -0.001273
 1904.0   -0.007091  -0.001278
 1905.0   -0.007129  -0.001282
 1906.0   -0.007168  -0.001287
 1907.0   -0.007207  -0.001291
 1908.0   -0.007245  -0.001295
 1909.0   -0.007284  -0.001299
 1910.0   -0.007323  -0.001304
 1911.0   -0.007363  -0.001308
 1912.0   -0.007403  -0.001312
 1913.0   -0.007443  -0.001317
 1914.0   -0.007483  -0.001321
 1915.0   -0.007523  -0.001325
 1916.0   -0.007564  -0.001330
 1917.0   -0.007605  -0.001334
 1918.0   -0.007646  -0.001338
 1919.0   -0.007687  -0.001343
 1920.0   -0.007728  -0.001347
 1921.0   -0.007770  -0.001351
 1922.0   -0.007812  -0.001356
 1923.0   -0.007855  -0.001360
 1924.0   -0.007897  -0.001364
 1925.0   -0.007939  -0.001369
 1926.0   -0.007983  -0.001373
 1927.0   -0.008026  -0.001378
 1928.0   -0.008070  -0.001382
 1929.0   -0.008113  -0.001387
 1930.0   -0.008157  -0.001391
 1931.0   -0.008202  -0.001396
 1932.0   -0.008246  -0.001401
 1933.0   -0.008291  -0.001405
 1934.0   -0.008336  -0.001410
 1935.0   -0.008381  -0.001415
 1936.0   -0.008427  -0.001420
 1937.0   -0.008473  -0.001424
 1938.0   -0.008519  -0.001429
 1939.0   -0.008565  -0.001434
 1940.0   -0.008612  -0.001439
 1941.0   -0.008659  -0.001444
 1942.0   -0.008707  -0.001450
 1943.0   -0.008754  -0.001455
 1944.0   -0.008802  -0.001460
 1945.0   -0.008849  -0.001465
 1946.0   -0.008898  -0.001471
 1947.0   -0.008947  -0.001476
 1948.0   -0.008996  -0.001482
 1949.0   -0.009045  -0.001488
 1950.0   -0.009094  -0.001493
 1951.0   -0.009145  -0.001499
 1952.0   -0.009195  -0.001506
 1953.0   -0.009246  -0.001512
 1954.0   -0.009296  -0.001518
 1955.0   -0.009347  -0.001524
 1956.0   -0.009399  -0.001531
 1957.0   -0.009451  -0.001537
 1958.0   -0.009503  -0.001544
 1959.0   -0.009555  -0.001551
 1960.0   -0.009607  -0.001557
 1961.0   -0.009660  -0.001565
 1962.0   -0.009714  -0.001572
 1963.0   -0.009768  -0.001579
 1964.0   -0.009821  -0.001587
 1965.0   -0.009875  -0.001594
 1966.0   -0.009930  -0.001602
 1967.0   -0.009985  -0.001611
 1968.0   -0.010040  -0.001619
 1969.0   -0.010095  -0.001627
 1970.0   -0.010150  -0.001635
 1971.0   -0.010207  -0.001644
