   W         M2-(eta_p)
 1746.0    0.366051  -0.421370
 1747.0    0.366940  -0.420417
 1748.0    0.367830  -0.419463
 1749.0    0.368719  -0.418510
 1750.0    0.369608  -0.417557
 1751.0    0.370420  -0.416575
 1752.0    0.371232  -0.415593
 1753.0    0.372044  -0.414611
 1754.0    0.372856  -0.413629
 1755.0    0.373668  -0.412648
 1756.0    0.374405  -0.411648
 1757.0    0.375142  -0.410649
 1758.0    0.375879  -0.409649
 1759.0    0.376615  -0.408650
 1760.0    0.377352  -0.407650
 1761.0    0.378016  -0.406644
 1762.0    0.378681  -0.405638
 1763.0    0.379345  -0.404632
 1764.0    0.380009  -0.403626
 1765.0    0.380673  -0.402620
 1766.0    0.381273  -0.401616
 1767.0    0.381872  -0.400612
 1768.0    0.382471  -0.399608
 1769.0    0.383070  -0.398604
 1770.0    0.383670  -0.397600
 1771.0    0.384210  -0.396608
 1772.0    0.384750  -0.395616
 1773.0    0.385290  -0.394624
 1774.0    0.385830  -0.393631
 1775.0    0.386370  -0.392639
 1776.0    0.386860  -0.391667
 1777.0    0.387349  -0.390694
 1778.0    0.387839  -0.389721
 1779.0    0.388328  -0.388749
 1780.0    0.388818  -0.387776
 1781.0    0.389266  -0.386830
 1782.0    0.389715  -0.385883
 1783.0    0.390164  -0.384937
 1784.0    0.390613  -0.383990
 1785.0    0.391061  -0.383044
 1786.0    0.391485  -0.382083
 1787.0    0.391908  -0.381123
 1788.0    0.392331  -0.380163
 1789.0    0.392754  -0.379202
 1790.0    0.393177  -0.378242
 1791.0    0.393574  -0.377406
 1792.0    0.393971  -0.376569
 1793.0    0.394369  -0.375733
 1794.0    0.394766  -0.374897
 1795.0    0.395164  -0.374060
 1796.0    0.395560  -0.373214
 1797.0    0.395956  -0.372368
 1798.0    0.396353  -0.371522
 1799.0    0.396749  -0.370676
 1800.0    0.397146  -0.369830
 1801.0    0.397551  -0.369017
 1802.0    0.397956  -0.368205
 1803.0    0.398361  -0.367392
 1804.0    0.398766  -0.366579
 1805.0    0.399171  -0.365766
 1806.0    0.399597  -0.364984
 1807.0    0.400023  -0.364203
 1808.0    0.400449  -0.363421
 1809.0    0.400875  -0.362640
 1810.0    0.401301  -0.361858
 1811.0    0.401762  -0.361101
 1812.0    0.402222  -0.360344
 1813.0    0.402683  -0.359587
 1814.0    0.403143  -0.358829
 1815.0    0.403603  -0.358072
 1816.0    0.404110  -0.357329
 1817.0    0.404617  -0.356585
 1818.0    0.405124  -0.355842
 1819.0    0.405631  -0.355099
 1820.0    0.406138  -0.354356
 1821.0    0.406701  -0.353615
 1822.0    0.407265  -0.352875
 1823.0    0.407828  -0.352134
 1824.0    0.408392  -0.351394
 1825.0    0.408955  -0.350654
 1826.0    0.409584  -0.349902
 1827.0    0.410212  -0.349150
 1828.0    0.410840  -0.348398
 1829.0    0.411469  -0.347647
 1830.0    0.412097  -0.346895
 1831.0    0.412795  -0.346115
 1832.0    0.413494  -0.345335
 1833.0    0.414192  -0.344555
 1834.0    0.414891  -0.343775
 1835.0    0.415589  -0.342996
 1836.0    0.416360  -0.342170
 1837.0    0.417131  -0.341344
 1838.0    0.417901  -0.340519
 1839.0    0.418672  -0.339693
 1840.0    0.419443  -0.338868
 1841.0    0.420282  -0.337975
 1842.0    0.421121  -0.337082
 1843.0    0.421961  -0.336189
 1844.0    0.422800  -0.335297
 1845.0    0.423639  -0.334404
 1846.0    0.424544  -0.333431
 1847.0    0.425448  -0.332457
 1848.0    0.426353  -0.331484
 1849.0    0.427258  -0.330511
 1850.0    0.428163  -0.329538
 1851.0    0.429119  -0.328461
 1852.0    0.430075  -0.327385
 1853.0    0.431031  -0.326308
 1854.0    0.431988  -0.325231
 1855.0    0.432944  -0.324155
 1856.0    0.433938  -0.322960
 1857.0    0.434932  -0.321766
 1858.0    0.435926  -0.320572
 1859.0    0.436920  -0.319377
 1860.0    0.437914  -0.318183
 1861.0    0.438927  -0.316860
 1862.0    0.439941  -0.315536
 1863.0    0.440955  -0.314213
 1864.0    0.441968  -0.312890
 1865.0    0.442982  -0.311566
 1866.0    0.443995  -0.310107
 1867.0    0.445008  -0.308647
 1868.0    0.446021  -0.307187
 1869.0    0.447034  -0.305727
 1870.0    0.448047  -0.304268
 1871.0    0.449036  -0.302666
 1872.0    0.450024  -0.301064
 1873.0    0.451012  -0.299462
 1874.0    0.452001  -0.297860
 1875.0    0.452989  -0.296258
 1876.0    0.453931  -0.294517
 1877.0    0.454872  -0.292775
 1878.0    0.455813  -0.291034
 1879.0    0.456755  -0.289293
 1880.0    0.457696  -0.287551
 1881.0    0.458569  -0.285676
 1882.0    0.459441  -0.283801
 1883.0    0.460313  -0.281926
 1884.0    0.461186  -0.280052
 1885.0    0.462058  -0.278177
 1886.0    0.462841  -0.276179
 1887.0    0.463625  -0.274181
 1888.0    0.464408  -0.272183
 1889.0    0.465191  -0.270186
 1890.0    0.465974  -0.268188
 1891.0    0.466651  -0.266081
 1892.0    0.467328  -0.263975
 1893.0    0.468005  -0.261868
 1894.0    0.468682  -0.259761
 1895.0    0.469359  -0.257655
 1896.0    0.469916  -0.255456
 1897.0    0.470473  -0.253258
 1898.0    0.471030  -0.251059
 1899.0    0.471587  -0.248861
 1900.0    0.472144  -0.246662
 1901.0    0.472571  -0.244390
 1902.0    0.472998  -0.242118
 1903.0    0.473425  -0.239846
 1904.0    0.473853  -0.237575
 1905.0    0.474280  -0.235303
 1906.0    0.474571  -0.232976
 1907.0    0.474863  -0.230650
 1908.0    0.475155  -0.228324
 1909.0    0.475446  -0.225998
 1910.0    0.475738  -0.223671
 1911.0    0.475891  -0.221310
 1912.0    0.476045  -0.218948
 1913.0    0.476199  -0.216587
 1914.0    0.476353  -0.214226
 1915.0    0.476506  -0.211864
 1916.0    0.476524  -0.209485
 1917.0    0.476541  -0.207107
 1918.0    0.476558  -0.204728
 1919.0    0.476575  -0.202349
 1920.0    0.476592  -0.199971
 1921.0    0.476476  -0.197591
 1922.0    0.476360  -0.195212
 1923.0    0.476245  -0.192832
 1924.0    0.476129  -0.190453
 1925.0    0.476014  -0.188073
 1926.0    0.475771  -0.185708
 1927.0    0.475529  -0.183343
 1928.0    0.475287  -0.180977
 1929.0    0.475045  -0.178612
 1930.0    0.474802  -0.176247
 1931.0    0.474442  -0.173908
 1932.0    0.474081  -0.171569
 1933.0    0.473720  -0.169231
 1934.0    0.473359  -0.166892
 1935.0    0.472998  -0.164553
 1936.0    0.472527  -0.162252
 1937.0    0.472057  -0.159950
 1938.0    0.471586  -0.157649
 1939.0    0.471115  -0.155348
 1940.0    0.470645  -0.153046
 1941.0    0.470074  -0.150790
 1942.0    0.469503  -0.148534
 1943.0    0.468933  -0.146278
 1944.0    0.468362  -0.144022
 1945.0    0.467791  -0.141766
 1946.0    0.467130  -0.139562
 1947.0    0.466469  -0.137358
 1948.0    0.465809  -0.135154
 1949.0    0.465148  -0.132950
 1950.0    0.464487  -0.130746
 1951.0    0.463746  -0.128599
 1952.0    0.463004  -0.126452
 1953.0    0.462263  -0.124304
 1954.0    0.461522  -0.122157
 1955.0    0.460781  -0.120010
 1956.0    0.459969  -0.117922
 1957.0    0.459157  -0.115835
 1958.0    0.458345  -0.113747
 1959.0    0.457533  -0.111660
 1960.0    0.456720  -0.109572
 1961.0    0.455847  -0.107546
 1962.0    0.454973  -0.105520
 1963.0    0.454099  -0.103494
 1964.0    0.453225  -0.101467
 1965.0    0.452351  -0.099441
 1966.0    0.451424  -0.097477
 1967.0    0.450497  -0.095513
 1968.0    0.449570  -0.093548
 1969.0    0.448643  -0.091584
 1970.0    0.447716  -0.089620
 1971.0    0.446743  -0.087717
