   W         E3+(eta_p)
 1630.0   -0.005014  -0.000875
 1631.0   -0.005076  -0.000883
 1632.0   -0.005138  -0.000890
 1633.0   -0.005200  -0.000897
 1634.0   -0.005262  -0.000905
 1635.0   -0.005325  -0.000912
 1636.0   -0.005388  -0.000920
 1637.0   -0.005451  -0.000929
 1638.0   -0.005514  -0.000937
 1639.0   -0.005577  -0.000945
 1640.0   -0.005640  -0.000953
 1641.0   -0.005705  -0.000962
 1642.0   -0.005770  -0.000970
 1643.0   -0.005835  -0.000979
 1644.0   -0.005900  -0.000987
 1645.0   -0.005965  -0.000996
 1646.0   -0.006031  -0.001004
 1647.0   -0.006098  -0.001013
 1648.0   -0.006164  -0.001022
 1649.0   -0.006231  -0.001031
 1650.0   -0.006297  -0.001040
 1651.0   -0.006365  -0.001049
 1652.0   -0.006434  -0.001058
 1653.0   -0.006502  -0.001067
 1654.0   -0.006570  -0.001077
 1655.0   -0.006638  -0.001086
 1656.0   -0.006708  -0.001095
 1657.0   -0.006778  -0.001105
 1658.0   -0.006848  -0.001115
 1659.0   -0.006917  -0.001124
 1660.0   -0.006987  -0.001134
 1661.0   -0.007059  -0.001144
 1662.0   -0.007130  -0.001154
 1663.0   -0.007201  -0.001164
 1664.0   -0.007273  -0.001174
 1665.0   -0.007344  -0.001184
 1666.0   -0.007417  -0.001195
 1667.0   -0.007490  -0.001205
 1668.0   -0.007563  -0.001216
 1669.0   -0.007636  -0.001226
 1670.0   -0.007709  -0.001237
 1671.0   -0.007784  -0.001248
 1672.0   -0.007858  -0.001259
 1673.0   -0.007933  -0.001271
 1674.0   -0.008007  -0.001282
 1675.0   -0.008082  -0.001293
 1676.0   -0.008158  -0.001305
 1677.0   -0.008234  -0.001317
 1678.0   -0.008310  -0.001329
 1679.0   -0.008386  -0.001340
 1680.0   -0.008462  -0.001352
 1681.0   -0.008540  -0.001365
 1682.0   -0.008618  -0.001377
 1683.0   -0.008695  -0.001390
 1684.0   -0.008773  -0.001402
 1685.0   -0.008850  -0.001415
 1686.0   -0.008929  -0.001428
 1687.0   -0.009008  -0.001442
 1688.0   -0.009087  -0.001455
 1689.0   -0.009166  -0.001468
 1690.0   -0.009245  -0.001482
 1691.0   -0.009326  -0.001496
 1692.0   -0.009406  -0.001510
 1693.0   -0.009486  -0.001524
 1694.0   -0.009567  -0.001538
 1695.0   -0.009647  -0.001552
 1696.0   -0.009729  -0.001567
 1697.0   -0.009811  -0.001583
 1698.0   -0.009892  -0.001598
 1699.0   -0.009974  -0.001613
 1700.0   -0.010056  -0.001628
 1701.0   -0.010139  -0.001644
 1702.0   -0.010222  -0.001660
 1703.0   -0.010305  -0.001676
 1704.0   -0.010388  -0.001692
 1705.0   -0.010471  -0.001708
 1706.0   -0.010556  -0.001724
 1707.0   -0.010641  -0.001741
 1708.0   -0.010725  -0.001757
 1709.0   -0.010810  -0.001774
 1710.0   -0.010895  -0.001790
 1711.0   -0.010980  -0.001809
 1712.0   -0.011065  -0.001828
 1713.0   -0.011149  -0.001847
 1714.0   -0.011234  -0.001865
 1715.0   -0.011319  -0.001884
 1716.0   -0.011406  -0.001903
 1717.0   -0.011492  -0.001922
 1718.0   -0.011579  -0.001942
 1719.0   -0.011666  -0.001961
 1720.0   -0.011752  -0.001980
 1721.0   -0.011840  -0.002000
 1722.0   -0.011928  -0.002021
 1723.0   -0.012015  -0.002041
 1724.0   -0.012103  -0.002061
 1725.0   -0.012191  -0.002082
 1726.0   -0.012280  -0.002103
 1727.0   -0.012368  -0.002125
 1728.0   -0.012457  -0.002147
 1729.0   -0.012546  -0.002168
 1730.0   -0.012635  -0.002190
 1731.0   -0.012724  -0.002213
 1732.0   -0.012814  -0.002235
 1733.0   -0.012904  -0.002258
 1734.0   -0.012993  -0.002281
 1735.0   -0.013083  -0.002304
 1736.0   -0.013174  -0.002328
 1737.0   -0.013264  -0.002352
 1738.0   -0.013355  -0.002376
 1739.0   -0.013446  -0.002400
 1740.0   -0.013536  -0.002425
 1741.0   -0.013628  -0.002450
 1742.0   -0.013719  -0.002475
 1743.0   -0.013811  -0.002501
 1744.0   -0.013902  -0.002526
 1745.0   -0.013994  -0.002552
 1746.0   -0.014086  -0.002579
 1747.0   -0.014178  -0.002606
 1748.0   -0.014271  -0.002632
 1749.0   -0.014363  -0.002659
 1750.0   -0.014455  -0.002686
 1751.0   -0.014548  -0.002714
 1752.0   -0.014641  -0.002743
 1753.0   -0.014734  -0.002771
 1754.0   -0.014827  -0.002799
 1755.0   -0.014920  -0.002827
 1756.0   -0.015014  -0.002857
 1757.0   -0.015108  -0.002887
 1758.0   -0.015201  -0.002916
 1759.0   -0.015295  -0.002946
 1760.0   -0.015389  -0.002976
 1761.0   -0.015483  -0.003007
 1762.0   -0.015577  -0.003038
 1763.0   -0.015672  -0.003069
 1764.0   -0.015766  -0.003101
 1765.0   -0.015860  -0.003132
 1766.0   -0.015955  -0.003165
 1767.0   -0.016050  -0.003197
 1768.0   -0.016144  -0.003230
 1769.0   -0.016239  -0.003263
 1770.0   -0.016334  -0.003296
 1771.0   -0.016429  -0.003330
 1772.0   -0.016525  -0.003364
 1773.0   -0.016620  -0.003399
 1774.0   -0.016715  -0.003433
 1775.0   -0.016810  -0.003467
 1776.0   -0.016906  -0.003503
 1777.0   -0.017001  -0.003539
 1778.0   -0.017097  -0.003575
 1779.0   -0.017193  -0.003611
 1780.0   -0.017288  -0.003647
 1781.0   -0.017384  -0.003685
 1782.0   -0.017480  -0.003723
 1783.0   -0.017576  -0.003760
 1784.0   -0.017672  -0.003798
 1785.0   -0.017768  -0.003835
 1786.0   -0.017864  -0.003875
 1787.0   -0.017960  -0.003914
 1788.0   -0.018056  -0.003954
 1789.0   -0.018152  -0.003993
 1790.0   -0.018248  -0.004032
 1791.0   -0.018344  -0.004073
 1792.0   -0.018440  -0.004114
 1793.0   -0.018536  -0.004156
 1794.0   -0.018632  -0.004197
 1795.0   -0.018728  -0.004238
 1796.0   -0.018825  -0.004281
 1797.0   -0.018921  -0.004324
 1798.0   -0.019017  -0.004366
 1799.0   -0.019113  -0.004409
 1800.0   -0.019209  -0.004452
 1801.0   -0.019305  -0.004497
 1802.0   -0.019401  -0.004542
 1803.0   -0.019497  -0.004586
 1804.0   -0.019593  -0.004631
 1805.0   -0.019689  -0.004676
 1806.0   -0.019785  -0.004722
 1807.0   -0.019881  -0.004769
 1808.0   -0.019977  -0.004815
 1809.0   -0.020072  -0.004862
 1810.0   -0.020168  -0.004909
 1811.0   -0.020264  -0.004957
 1812.0   -0.020359  -0.005005
 1813.0   -0.020455  -0.005054
 1814.0   -0.020550  -0.005102
 1815.0   -0.020646  -0.005151
 1816.0   -0.020741  -0.005201
 1817.0   -0.020836  -0.005251
 1818.0   -0.020931  -0.005302
 1819.0   -0.021026  -0.005352
 1820.0   -0.021121  -0.005402
 1821.0   -0.021215  -0.005455
 1822.0   -0.021310  -0.005507
 1823.0   -0.021404  -0.005559
 1824.0   -0.021499  -0.005611
 1825.0   -0.021593  -0.005664
 1826.0   -0.021687  -0.005718
 1827.0   -0.021781  -0.005772
 1828.0   -0.021875  -0.005826
 1829.0   -0.021968  -0.005881
 1830.0   -0.022062  -0.005935
 1831.0   -0.022155  -0.005991
 1832.0   -0.022248  -0.006047
 1833.0   -0.022341  -0.006103
 1834.0   -0.022434  -0.006160
 1835.0   -0.022527  -0.006216
 1836.0   -0.022619  -0.006274
 1837.0   -0.022711  -0.006332
 1838.0   -0.022803  -0.006390
 1839.0   -0.022895  -0.006448
 1840.0   -0.022988  -0.006506
 1841.0   -0.023078  -0.006566
 1842.0   -0.023169  -0.006626
 1843.0   -0.023260  -0.006686
 1844.0   -0.023351  -0.006746
 1845.0   -0.023442  -0.006806
 1846.0   -0.023532  -0.006868
 1847.0   -0.023622  -0.006930
 1848.0   -0.023712  -0.006992
 1849.0   -0.023802  -0.007054
 1850.0   -0.023891  -0.007116
 1851.0   -0.023980  -0.007180
 1852.0   -0.024068  -0.007244
 1853.0   -0.024157  -0.007308
 1854.0   -0.024245  -0.007372
 1855.0   -0.024334  -0.007436
 1856.0   -0.024421  -0.007502
 1857.0   -0.024507  -0.007568
 1858.0   -0.024594  -0.007634
 1859.0   -0.024681  -0.007699
 1860.0   -0.024768  -0.007765
 1861.0   -0.024854  -0.007833
 1862.0   -0.024939  -0.007901
 1863.0   -0.025024  -0.007968
 1864.0   -0.025110  -0.008036
 1865.0   -0.025195  -0.008104
 1866.0   -0.025279  -0.008173
 1867.0   -0.025362  -0.008243
 1868.0   -0.025446  -0.008312
 1869.0   -0.025529  -0.008382
 1870.0   -0.025613  -0.008452
 1871.0   -0.025695  -0.008523
 1872.0   -0.025776  -0.008594
 1873.0   -0.025858  -0.008666
 1874.0   -0.025940  -0.008737
 1875.0   -0.026021  -0.008808
 1876.0   -0.026101  -0.008881
 1877.0   -0.026180  -0.008954
 1878.0   -0.026260  -0.009027
 1879.0   -0.026340  -0.009100
 1880.0   -0.026419  -0.009173
 1881.0   -0.026496  -0.009248
 1882.0   -0.026574  -0.009323
 1883.0   -0.026651  -0.009397
 1884.0   -0.026729  -0.009472
 1885.0   -0.026806  -0.009547
 1886.0   -0.026881  -0.009623
 1887.0   -0.026956  -0.009699
 1888.0   -0.027031  -0.009775
 1889.0   -0.027106  -0.009852
 1890.0   -0.027181  -0.009928
 1891.0   -0.027253  -0.010006
 1892.0   -0.027326  -0.010083
 1893.0   -0.027398  -0.010161
 1894.0   -0.027471  -0.010239
 1895.0   -0.027543  -0.010316
 1896.0   -0.027613  -0.010396
 1897.0   -0.027683  -0.010475
 1898.0   -0.027753  -0.010554
 1899.0   -0.027822  -0.010633
 1900.0   -0.027892  -0.010712
 1901.0   -0.027959  -0.010792
 1902.0   -0.028026  -0.010872
 1903.0   -0.028093  -0.010953
 1904.0   -0.028160  -0.011033
 1905.0   -0.028227  -0.011113
 1906.0   -0.028291  -0.011194
 1907.0   -0.028355  -0.011276
 1908.0   -0.028419  -0.011357
 1909.0   -0.028484  -0.011439
 1910.0   -0.028548  -0.011520
 1911.0   -0.028609  -0.011602
 1912.0   -0.028670  -0.011684
 1913.0   -0.028731  -0.011767
 1914.0   -0.028791  -0.011849
 1915.0   -0.028852  -0.011931
 1916.0   -0.028910  -0.012014
 1917.0   -0.028968  -0.012097
 1918.0   -0.029026  -0.012180
 1919.0   -0.029083  -0.012264
 1920.0   -0.029141  -0.012347
 1921.0   -0.029196  -0.012430
 1922.0   -0.029250  -0.012514
 1923.0   -0.029305  -0.012597
 1924.0   -0.029359  -0.012681
 1925.0   -0.029413  -0.012764
 1926.0   -0.029464  -0.012848
 1927.0   -0.029515  -0.012932
 1928.0   -0.029566  -0.013016
 1929.0   -0.029617  -0.013100
 1930.0   -0.029668  -0.013184
 1931.0   -0.029716  -0.013269
 1932.0   -0.029763  -0.013353
 1933.0   -0.029810  -0.013437
 1934.0   -0.029858  -0.013521
 1935.0   -0.029905  -0.013605
 1936.0   -0.029949  -0.013689
 1937.0   -0.029993  -0.013773
 1938.0   -0.030037  -0.013857
 1939.0   -0.030080  -0.013941
 1940.0   -0.030124  -0.014025
 1941.0   -0.030164  -0.014109
 1942.0   -0.030204  -0.014192
 1943.0   -0.030244  -0.014276
 1944.0   -0.030284  -0.014359
 1945.0   -0.030325  -0.014443
 1946.0   -0.030361  -0.014526
 1947.0   -0.030397  -0.014609
 1948.0   -0.030433  -0.014692
 1949.0   -0.030470  -0.014775
 1950.0   -0.030506  -0.014858
 1951.0   -0.030539  -0.014940
 1952.0   -0.030571  -0.015022
 1953.0   -0.030604  -0.015104
 1954.0   -0.030636  -0.015186
 1955.0   -0.030669  -0.015268
 1956.0   -0.030697  -0.015349
 1957.0   -0.030726  -0.015429
 1958.0   -0.030755  -0.015510
 1959.0   -0.030784  -0.015591
 1960.0   -0.030812  -0.015671
 1961.0   -0.030837  -0.015751
 1962.0   -0.030862  -0.015830
 1963.0   -0.030887  -0.015909
 1964.0   -0.030912  -0.015988
 1965.0   -0.030937  -0.016067
 1966.0   -0.030958  -0.016144
 1967.0   -0.030980  -0.016221
 1968.0   -0.031001  -0.016298
 1969.0   -0.031022  -0.016376
 1970.0   -0.031043  -0.016453
 1971.0   -0.031061  -0.016528
