   W         E2+(eta_p)
 1642.0   -0.018318   0.003354
 1643.0   -0.018540   0.003343
 1644.0   -0.018762   0.003332
 1645.0   -0.018984   0.003321
 1646.0   -0.019213   0.003298
 1647.0   -0.019443   0.003275
 1648.0   -0.019672   0.003252
 1649.0   -0.019901   0.003229
 1650.0   -0.020130   0.003206
 1651.0   -0.020364   0.003170
 1652.0   -0.020599   0.003134
 1653.0   -0.020834   0.003098
 1654.0   -0.021069   0.003062
 1655.0   -0.021303   0.003026
 1656.0   -0.021542   0.002975
 1657.0   -0.021781   0.002925
 1658.0   -0.022019   0.002875
 1659.0   -0.022258   0.002824
 1660.0   -0.022496   0.002774
 1661.0   -0.022737   0.002709
 1662.0   -0.022978   0.002644
 1663.0   -0.023219   0.002578
 1664.0   -0.023460   0.002513
 1665.0   -0.023701   0.002448
 1666.0   -0.023942   0.002368
 1667.0   -0.024184   0.002288
 1668.0   -0.024425   0.002207
 1669.0   -0.024666   0.002127
 1670.0   -0.024908   0.002047
 1671.0   -0.025148   0.001952
 1672.0   -0.025388   0.001857
 1673.0   -0.025628   0.001762
 1674.0   -0.025869   0.001667
 1675.0   -0.026109   0.001571
 1676.0   -0.026347   0.001462
 1677.0   -0.026584   0.001352
 1678.0   -0.026822   0.001243
 1679.0   -0.027060   0.001133
 1680.0   -0.027297   0.001024
 1681.0   -0.027531   0.000900
 1682.0   -0.027765   0.000777
 1683.0   -0.028000   0.000654
 1684.0   -0.028234   0.000530
 1685.0   -0.028468   0.000407
 1686.0   -0.028697   0.000271
 1687.0   -0.028926   0.000135
 1688.0   -0.029156  -0.000001
 1689.0   -0.029385  -0.000138
 1690.0   -0.029615  -0.000274
 1691.0   -0.029839  -0.000422
 1692.0   -0.030063  -0.000570
 1693.0   -0.030287  -0.000719
 1694.0   -0.030512  -0.000867
 1695.0   -0.030736  -0.001015
 1696.0   -0.030954  -0.001175
 1697.0   -0.031173  -0.001334
 1698.0   -0.031392  -0.001494
 1699.0   -0.031610  -0.001653
 1700.0   -0.031829  -0.001813
 1701.0   -0.032042  -0.001983
 1702.0   -0.032254  -0.002152
 1703.0   -0.032467  -0.002322
 1704.0   -0.032680  -0.002492
 1705.0   -0.032893  -0.002662
 1706.0   -0.033099  -0.002842
 1707.0   -0.033306  -0.003022
 1708.0   -0.033512  -0.003201
 1709.0   -0.033719  -0.003381
 1710.0   -0.033926  -0.003561
 1711.0   -0.034127  -0.003749
 1712.0   -0.034328  -0.003938
 1713.0   -0.034529  -0.004126
 1714.0   -0.034730  -0.004314
 1715.0   -0.034931  -0.004502
 1716.0   -0.035126  -0.004700
 1717.0   -0.035321  -0.004897
 1718.0   -0.035516  -0.005094
 1719.0   -0.035710  -0.005291
 1720.0   -0.035905  -0.005488
 1721.0   -0.036094  -0.005693
 1722.0   -0.036283  -0.005897
 1723.0   -0.036472  -0.006102
 1724.0   -0.036661  -0.006307
 1725.0   -0.036850  -0.006512
 1726.0   -0.037032  -0.006724
 1727.0   -0.037215  -0.006937
 1728.0   -0.037398  -0.007149
 1729.0   -0.037581  -0.007361
 1730.0   -0.037764  -0.007574
 1731.0   -0.037941  -0.007793
 1732.0   -0.038118  -0.008013
 1733.0   -0.038295  -0.008232
 1734.0   -0.038472  -0.008451
 1735.0   -0.038648  -0.008671
 1736.0   -0.038819  -0.008897
 1737.0   -0.038990  -0.009123
 1738.0   -0.039161  -0.009350
 1739.0   -0.039332  -0.009576
 1740.0   -0.039503  -0.009802
 1741.0   -0.039667  -0.010035
 1742.0   -0.039832  -0.010268
 1743.0   -0.039997  -0.010501
 1744.0   -0.040162  -0.010733
 1745.0   -0.040326  -0.010966
 1746.0   -0.040485  -0.011205
 1747.0   -0.040643  -0.011444
 1748.0   -0.040802  -0.011683
 1749.0   -0.040960  -0.011923
 1750.0   -0.041119  -0.012162
 1751.0   -0.041271  -0.012407
 1752.0   -0.041423  -0.012652
 1753.0   -0.041575  -0.012897
 1754.0   -0.041727  -0.013142
 1755.0   -0.041879  -0.013388
 1756.0   -0.042025  -0.013639
 1757.0   -0.042170  -0.013890
 1758.0   -0.042316  -0.014141
 1759.0   -0.042461  -0.014392
 1760.0   -0.042607  -0.014643
 1761.0   -0.042746  -0.014900
 1762.0   -0.042885  -0.015156
 1763.0   -0.043023  -0.015413
 1764.0   -0.043162  -0.015670
 1765.0   -0.043301  -0.015926
 1766.0   -0.043433  -0.016189
 1767.0   -0.043564  -0.016451
 1768.0   -0.043696  -0.016714
 1769.0   -0.043828  -0.016976
 1770.0   -0.043959  -0.017239
 1771.0   -0.044084  -0.017507
 1772.0   -0.044208  -0.017774
 1773.0   -0.044333  -0.018042
 1774.0   -0.044457  -0.018310
 1775.0   -0.044581  -0.018578
 1776.0   -0.044698  -0.018851
 1777.0   -0.044815  -0.019124
 1778.0   -0.044932  -0.019397
 1779.0   -0.045049  -0.019671
 1780.0   -0.045166  -0.019944
 1781.0   -0.045274  -0.020222
 1782.0   -0.045383  -0.020500
 1783.0   -0.045492  -0.020779
 1784.0   -0.045601  -0.021057
 1785.0   -0.045710  -0.021335
 1786.0   -0.045811  -0.021618
 1787.0   -0.045912  -0.021902
 1788.0   -0.046012  -0.022185
 1789.0   -0.046113  -0.022468
 1790.0   -0.046214  -0.022751
 1791.0   -0.046306  -0.023039
 1792.0   -0.046398  -0.023327
 1793.0   -0.046491  -0.023615
 1794.0   -0.046583  -0.023903
 1795.0   -0.046675  -0.024191
 1796.0   -0.046758  -0.024484
 1797.0   -0.046842  -0.024777
 1798.0   -0.046925  -0.025069
 1799.0   -0.047008  -0.025362
 1800.0   -0.047091  -0.025655
 1801.0   -0.047165  -0.025952
 1802.0   -0.047239  -0.026249
 1803.0   -0.047313  -0.026546
 1804.0   -0.047387  -0.026843
 1805.0   -0.047461  -0.027141
 1806.0   -0.047525  -0.027442
 1807.0   -0.047590  -0.027743
 1808.0   -0.047654  -0.028044
 1809.0   -0.047719  -0.028345
 1810.0   -0.047783  -0.028646
 1811.0   -0.047838  -0.028951
 1812.0   -0.047892  -0.029256
 1813.0   -0.047947  -0.029561
 1814.0   -0.048001  -0.029866
 1815.0   -0.048056  -0.030171
 1816.0   -0.048100  -0.030480
 1817.0   -0.048144  -0.030789
 1818.0   -0.048188  -0.031098
 1819.0   -0.048232  -0.031407
 1820.0   -0.048276  -0.031716
 1821.0   -0.048309  -0.032028
 1822.0   -0.048342  -0.032340
 1823.0   -0.048375  -0.032652
 1824.0   -0.048408  -0.032964
 1825.0   -0.048441  -0.033277
 1826.0   -0.048463  -0.033592
 1827.0   -0.048485  -0.033907
 1828.0   -0.048507  -0.034222
 1829.0   -0.048529  -0.034538
 1830.0   -0.048551  -0.034853
 1831.0   -0.048562  -0.035171
 1832.0   -0.048572  -0.035489
 1833.0   -0.048582  -0.035807
 1834.0   -0.048592  -0.036125
 1835.0   -0.048603  -0.036443
 1836.0   -0.048601  -0.036763
 1837.0   -0.048599  -0.037083
 1838.0   -0.048597  -0.037403
 1839.0   -0.048596  -0.037724
 1840.0   -0.048594  -0.038044
 1841.0   -0.048580  -0.038366
 1842.0   -0.048566  -0.038687
 1843.0   -0.048552  -0.039009
 1844.0   -0.048539  -0.039331
 1845.0   -0.048525  -0.039653
 1846.0   -0.048498  -0.039977
 1847.0   -0.048470  -0.040300
 1848.0   -0.048443  -0.040624
 1849.0   -0.048416  -0.040948
 1850.0   -0.048389  -0.041272
 1851.0   -0.048348  -0.041596
 1852.0   -0.048308  -0.041921
 1853.0   -0.048268  -0.042245
 1854.0   -0.048227  -0.042570
 1855.0   -0.048187  -0.042894
 1856.0   -0.048133  -0.043219
 1857.0   -0.048078  -0.043544
 1858.0   -0.048024  -0.043869
 1859.0   -0.047970  -0.044194
 1860.0   -0.047915  -0.044519
 1861.0   -0.047847  -0.044844
 1862.0   -0.047779  -0.045169
 1863.0   -0.047711  -0.045494
 1864.0   -0.047643  -0.045818
 1865.0   -0.047574  -0.046143
 1866.0   -0.047492  -0.046467
 1867.0   -0.047411  -0.046790
 1868.0   -0.047329  -0.047114
 1869.0   -0.047247  -0.047438
 1870.0   -0.047165  -0.047761
 1871.0   -0.047067  -0.048084
 1872.0   -0.046970  -0.048406
 1873.0   -0.046873  -0.048728
 1874.0   -0.046776  -0.049051
 1875.0   -0.046678  -0.049373
 1876.0   -0.046566  -0.049693
 1877.0   -0.046454  -0.050013
 1878.0   -0.046342  -0.050333
 1879.0   -0.046229  -0.050653
 1880.0   -0.046117  -0.050973
 1881.0   -0.045989  -0.051291
 1882.0   -0.045862  -0.051608
 1883.0   -0.045734  -0.051925
 1884.0   -0.045606  -0.052242
 1885.0   -0.045479  -0.052559
 1886.0   -0.045335  -0.052872
 1887.0   -0.045192  -0.053185
 1888.0   -0.045049  -0.053498
 1889.0   -0.044905  -0.053812
 1890.0   -0.044762  -0.054125
 1891.0   -0.044603  -0.054433
 1892.0   -0.044444  -0.054742
 1893.0   -0.044285  -0.055050
 1894.0   -0.044125  -0.055359
 1895.0   -0.043966  -0.055667
 1896.0   -0.043791  -0.055970
 1897.0   -0.043616  -0.056273
 1898.0   -0.043441  -0.056576
 1899.0   -0.043266  -0.056879
 1900.0   -0.043090  -0.057182
 1901.0   -0.042899  -0.057478
 1902.0   -0.042708  -0.057774
 1903.0   -0.042517  -0.058070
 1904.0   -0.042325  -0.058366
 1905.0   -0.042134  -0.058663
 1906.0   -0.041926  -0.058951
 1907.0   -0.041719  -0.059240
 1908.0   -0.041512  -0.059528
 1909.0   -0.041304  -0.059817
 1910.0   -0.041097  -0.060106
 1911.0   -0.040873  -0.060385
 1912.0   -0.040649  -0.060665
 1913.0   -0.040426  -0.060945
 1914.0   -0.040202  -0.061225
 1915.0   -0.039979  -0.061505
 1916.0   -0.039739  -0.061775
 1917.0   -0.039499  -0.062045
 1918.0   -0.039260  -0.062315
 1919.0   -0.039020  -0.062585
 1920.0   -0.038780  -0.062855
 1921.0   -0.038525  -0.063114
 1922.0   -0.038269  -0.063373
 1923.0   -0.038014  -0.063632
 1924.0   -0.037758  -0.063891
 1925.0   -0.037503  -0.064150
 1926.0   -0.037231  -0.064397
 1927.0   -0.036960  -0.064644
 1928.0   -0.036689  -0.064891
 1929.0   -0.036418  -0.065138
 1930.0   -0.036147  -0.065385
 1931.0   -0.035861  -0.065619
 1932.0   -0.035574  -0.065852
 1933.0   -0.035288  -0.066086
 1934.0   -0.035002  -0.066320
 1935.0   -0.034715  -0.066553
 1936.0   -0.034414  -0.066772
 1937.0   -0.034113  -0.066992
 1938.0   -0.033812  -0.067211
 1939.0   -0.033511  -0.067430
 1940.0   -0.033210  -0.067649
 1941.0   -0.032895  -0.067852
 1942.0   -0.032580  -0.068056
 1943.0   -0.032265  -0.068259
 1944.0   -0.031949  -0.068463
 1945.0   -0.031634  -0.068666
 1946.0   -0.031306  -0.068853
 1947.0   -0.030977  -0.069040
 1948.0   -0.030648  -0.069226
 1949.0   -0.030320  -0.069413
 1950.0   -0.029991  -0.069599
 1951.0   -0.029650  -0.069768
 1952.0   -0.029309  -0.069937
 1953.0   -0.028968  -0.070105
 1954.0   -0.028626  -0.070274
 1955.0   -0.028285  -0.070443
 1956.0   -0.027932  -0.070592
 1957.0   -0.027579  -0.070741
 1958.0   -0.027227  -0.070891
 1959.0   -0.026874  -0.071040
 1960.0   -0.026521  -0.071190
 1961.0   -0.026157  -0.071319
 1962.0   -0.025794  -0.071448
 1963.0   -0.025431  -0.071578
 1964.0   -0.025067  -0.071707
 1965.0   -0.024704  -0.071836
 1966.0   -0.024331  -0.071944
 1967.0   -0.023958  -0.072052
 1968.0   -0.023585  -0.072160
 1969.0   -0.023212  -0.072268
 1970.0   -0.022839  -0.072376
 1971.0   -0.022459  -0.072462
