   W         M1+(eta_p)
 1579.0   -0.180468  -0.096757
 1580.0   -0.182655  -0.098018
 1581.0   -0.184706  -0.099334
 1582.0   -0.186758  -0.100649
 1583.0   -0.188810  -0.101965
 1584.0   -0.190861  -0.103281
 1585.0   -0.192913  -0.104596
 1586.0   -0.194863  -0.105964
 1587.0   -0.196814  -0.107331
 1588.0   -0.198764  -0.108699
 1589.0   -0.200715  -0.110067
 1590.0   -0.202665  -0.111434
 1591.0   -0.204492  -0.112843
 1592.0   -0.206318  -0.114252
 1593.0   -0.208144  -0.115661
 1594.0   -0.209971  -0.117070
 1595.0   -0.211797  -0.118479
 1596.0   -0.213480  -0.119918
 1597.0   -0.215163  -0.121357
 1598.0   -0.216845  -0.122797
 1599.0   -0.218528  -0.124236
 1600.0   -0.220211  -0.125676
 1601.0   -0.221735  -0.127133
 1602.0   -0.223260  -0.128590
 1603.0   -0.224784  -0.130047
 1604.0   -0.226308  -0.131504
 1605.0   -0.227833  -0.132961
 1606.0   -0.229224  -0.134422
 1607.0   -0.230615  -0.135883
 1608.0   -0.232006  -0.137343
 1609.0   -0.233397  -0.138804
 1610.0   -0.234788  -0.140265
 1611.0   -0.236412  -0.141638
 1612.0   -0.238036  -0.143012
 1613.0   -0.239660  -0.144385
 1614.0   -0.241284  -0.145759
 1615.0   -0.242907  -0.147132
 1616.0   -0.244459  -0.148437
 1617.0   -0.246010  -0.149743
 1618.0   -0.247561  -0.151048
 1619.0   -0.249113  -0.152353
 1620.0   -0.250664  -0.153659
 1621.0   -0.252145  -0.154934
 1622.0   -0.253626  -0.156209
 1623.0   -0.255107  -0.157484
 1624.0   -0.256588  -0.158759
 1625.0   -0.258069  -0.160034
 1626.0   -0.259480  -0.161298
 1627.0   -0.260891  -0.162561
 1628.0   -0.262302  -0.163825
 1629.0   -0.263713  -0.165088
 1630.0   -0.265124  -0.166352
 1631.0   -0.266480  -0.167608
 1632.0   -0.267837  -0.168865
 1633.0   -0.269194  -0.170121
 1634.0   -0.270550  -0.171378
 1635.0   -0.271907  -0.172634
 1636.0   -0.273203  -0.173899
 1637.0   -0.274498  -0.175164
 1638.0   -0.275794  -0.176428
 1639.0   -0.277090  -0.177693
 1640.0   -0.278385  -0.178957
 1641.0   -0.279624  -0.180238
 1642.0   -0.280863  -0.181519
 1643.0   -0.282102  -0.182800
 1644.0   -0.283341  -0.184082
 1645.0   -0.284580  -0.185363
 1646.0   -0.285767  -0.186704
 1647.0   -0.286954  -0.188045
 1648.0   -0.288141  -0.189386
 1649.0   -0.289328  -0.190727
 1650.0   -0.290515  -0.192069
 1651.0   -0.291635  -0.193405
 1652.0   -0.292756  -0.194742
 1653.0   -0.293877  -0.196078
 1654.0   -0.294998  -0.197414
 1655.0   -0.296119  -0.198751
 1656.0   -0.297115  -0.200117
 1657.0   -0.298111  -0.201483
 1658.0   -0.299108  -0.202850
 1659.0   -0.300104  -0.204216
 1660.0   -0.301100  -0.205582
 1661.0   -0.302158  -0.207003
 1662.0   -0.303216  -0.208423
 1663.0   -0.304274  -0.209844
 1664.0   -0.305332  -0.211264
 1665.0   -0.306390  -0.212684
 1666.0   -0.307293  -0.214186
 1667.0   -0.308195  -0.215687
 1668.0   -0.309098  -0.217189
 1669.0   -0.310000  -0.218690
 1670.0   -0.310903  -0.220192
 1671.0   -0.311729  -0.221721
 1672.0   -0.312555  -0.223250
 1673.0   -0.313382  -0.224780
 1674.0   -0.314208  -0.226309
 1675.0   -0.315034  -0.227838
 1676.0   -0.315777  -0.229381
 1677.0   -0.316520  -0.230924
 1678.0   -0.317263  -0.232466
 1679.0   -0.318006  -0.234009
 1680.0   -0.318749  -0.235552
 1681.0   -0.319406  -0.237374
 1682.0   -0.320064  -0.239196
 1683.0   -0.320721  -0.241019
 1684.0   -0.321379  -0.242841
 1685.0   -0.322036  -0.244663
 1686.0   -0.322678  -0.247151
 1687.0   -0.323320  -0.249638
 1688.0   -0.323961  -0.252125
 1689.0   -0.324603  -0.254612
 1690.0   -0.325244  -0.257100
 1691.0   -0.325766  -0.259781
 1692.0   -0.326287  -0.262462
 1693.0   -0.326809  -0.265143
 1694.0   -0.327331  -0.267824
 1695.0   -0.327852  -0.270506
 1696.0   -0.328158  -0.273363
 1697.0   -0.328463  -0.276220
 1698.0   -0.328768  -0.279077
 1699.0   -0.329074  -0.281934
 1700.0   -0.329379  -0.284791
 1701.0   -0.329409  -0.287801
 1702.0   -0.329439  -0.290811
 1703.0   -0.329469  -0.293821
 1704.0   -0.329499  -0.296831
 1705.0   -0.329528  -0.299841
 1706.0   -0.329240  -0.302976
 1707.0   -0.328951  -0.306111
 1708.0   -0.328662  -0.309246
 1709.0   -0.328374  -0.312381
 1710.0   -0.328085  -0.315516
 1711.0   -0.327433  -0.318749
 1712.0   -0.326782  -0.321982
 1713.0   -0.326131  -0.325215
 1714.0   -0.325479  -0.328448
 1715.0   -0.324828  -0.331681
 1716.0   -0.323795  -0.334973
 1717.0   -0.322763  -0.338264
 1718.0   -0.321731  -0.341556
 1719.0   -0.320698  -0.344848
 1720.0   -0.319666  -0.348139
 1721.0   -0.318225  -0.351453
 1722.0   -0.316784  -0.354767
 1723.0   -0.315344  -0.358082
 1724.0   -0.313903  -0.361396
 1725.0   -0.312462  -0.364710
 1726.0   -0.310599  -0.368007
 1727.0   -0.308735  -0.371304
 1728.0   -0.306872  -0.374602
 1729.0   -0.305008  -0.377899
 1730.0   -0.303144  -0.381196
 1731.0   -0.300851  -0.384436
 1732.0   -0.298558  -0.387676
 1733.0   -0.296265  -0.390916
 1734.0   -0.293972  -0.394155
 1735.0   -0.291679  -0.397395
 1736.0   -0.288953  -0.400536
 1737.0   -0.286226  -0.403677
 1738.0   -0.283500  -0.406818
 1739.0   -0.280773  -0.409959
 1740.0   -0.278047  -0.413100
 1741.0   -0.274886  -0.416100
 1742.0   -0.271725  -0.419100
 1743.0   -0.268564  -0.422099
 1744.0   -0.265403  -0.425099
 1745.0   -0.262243  -0.428099
 1746.0   -0.258655  -0.430916
 1747.0   -0.255068  -0.433734
 1748.0   -0.251480  -0.436551
 1749.0   -0.247893  -0.439369
 1750.0   -0.244306  -0.442186
 1751.0   -0.240304  -0.444780
 1752.0   -0.236302  -0.447374
 1753.0   -0.232300  -0.449968
 1754.0   -0.228298  -0.452563
 1755.0   -0.224296  -0.455157
 1756.0   -0.219895  -0.457488
 1757.0   -0.215495  -0.459820
 1758.0   -0.211094  -0.462151
 1759.0   -0.206694  -0.464483
 1760.0   -0.202293  -0.466814
 1761.0   -0.197514  -0.468845
 1762.0   -0.192734  -0.470875
 1763.0   -0.187955  -0.472905
 1764.0   -0.183175  -0.474935
 1765.0   -0.178396  -0.476966
 1766.0   -0.173265  -0.478660
 1767.0   -0.168133  -0.480354
 1768.0   -0.163002  -0.482049
 1769.0   -0.157871  -0.483743
 1770.0   -0.152740  -0.485437
 1771.0   -0.147284  -0.486761
 1772.0   -0.141828  -0.488085
 1773.0   -0.136372  -0.489409
 1774.0   -0.130916  -0.490733
 1775.0   -0.125460  -0.492057
 1776.0   -0.119711  -0.492980
 1777.0   -0.113963  -0.493902
 1778.0   -0.108214  -0.494825
 1779.0   -0.102466  -0.495748
 1780.0   -0.096718  -0.496670
 1781.0   -0.090712  -0.497163
 1782.0   -0.084707  -0.497656
 1783.0   -0.078702  -0.498149
 1784.0   -0.072697  -0.498642
 1785.0   -0.066691  -0.499136
 1786.0   -0.060467  -0.499175
 1787.0   -0.054243  -0.499214
 1788.0   -0.048018  -0.499253
 1789.0   -0.041794  -0.499292
 1790.0   -0.035570  -0.499331
 1791.0   -0.029168  -0.498895
 1792.0   -0.022766  -0.498458
 1793.0   -0.016364  -0.498022
 1794.0   -0.009962  -0.497586
 1795.0   -0.003560  -0.497150
 1796.0    0.002976  -0.496222
 1797.0    0.009512  -0.495293
 1798.0    0.016048  -0.494364
 1799.0    0.022584  -0.493436
 1800.0    0.029121  -0.492507
 1801.0    0.035774  -0.491053
 1802.0    0.042427  -0.489598
 1803.0    0.049081  -0.488143
 1804.0    0.055734  -0.486688
 1805.0    0.062388  -0.485233
 1806.0    0.069247  -0.483128
 1807.0    0.076106  -0.481023
 1808.0    0.082965  -0.478918
 1809.0    0.089824  -0.476813
 1810.0    0.096683  -0.474707
 1811.0    0.103103  -0.472444
 1812.0    0.109524  -0.470181
 1813.0    0.115944  -0.467917
 1814.0    0.122365  -0.465654
 1815.0    0.128785  -0.463390
 1816.0    0.135429  -0.460380
 1817.0    0.142073  -0.457370
 1818.0    0.148716  -0.454360
 1819.0    0.155360  -0.451349
 1820.0    0.162003  -0.448339
 1821.0    0.168520  -0.444840
 1822.0    0.175037  -0.441342
 1823.0    0.181553  -0.437843
 1824.0    0.188070  -0.434344
 1825.0    0.194587  -0.430846
 1826.0    0.200958  -0.426843
 1827.0    0.207330  -0.422839
 1828.0    0.213702  -0.418836
 1829.0    0.220074  -0.414833
 1830.0    0.226445  -0.410830
 1831.0    0.232627  -0.406335
 1832.0    0.238809  -0.401840
 1833.0    0.244991  -0.397346
 1834.0    0.251172  -0.392851
 1835.0    0.257354  -0.388357
 1836.0    0.263301  -0.383387
 1837.0    0.269248  -0.378418
 1838.0    0.275195  -0.373448
 1839.0    0.281143  -0.368479
 1840.0    0.287090  -0.363509
 1841.0    0.292766  -0.358082
 1842.0    0.298443  -0.352654
 1843.0    0.304119  -0.347227
 1844.0    0.309795  -0.341800
 1845.0    0.315472  -0.336373
 1846.0    0.321397  -0.329630
 1847.0    0.327323  -0.322887
 1848.0    0.333248  -0.316144
 1849.0    0.339173  -0.309402
 1850.0    0.345099  -0.302659
 1851.0    0.349523  -0.297305
 1852.0    0.353947  -0.291951
 1853.0    0.358371  -0.286597
 1854.0    0.362795  -0.281243
 1855.0    0.367220  -0.275889
 1856.0    0.371829  -0.269268
 1857.0    0.376439  -0.262648
 1858.0    0.381048  -0.256027
 1859.0    0.385658  -0.249406
 1860.0    0.390268  -0.242785
 1861.0    0.394457  -0.235827
 1862.0    0.398645  -0.228869
 1863.0    0.402834  -0.221912
 1864.0    0.407023  -0.214954
 1865.0    0.411212  -0.207996
 1866.0    0.414951  -0.200738
 1867.0    0.418691  -0.193479
 1868.0    0.422430  -0.186220
 1869.0    0.426170  -0.178962
 1870.0    0.429909  -0.171703
 1871.0    0.433168  -0.164183
 1872.0    0.436427  -0.156664
 1873.0    0.439686  -0.149144
 1874.0    0.442945  -0.141624
 1875.0    0.446204  -0.134104
 1876.0    0.448961  -0.126363
 1877.0    0.451718  -0.118622
 1878.0    0.454475  -0.110880
 1879.0    0.457232  -0.103139
 1880.0    0.459989  -0.095397
 1881.0    0.462223  -0.087478
 1882.0    0.464457  -0.079558
 1883.0    0.466690  -0.071639
 1884.0    0.468924  -0.063719
 1885.0    0.471158  -0.055799
 1886.0    0.472851  -0.047746
 1887.0    0.474544  -0.039693
 1888.0    0.476237  -0.031639
 1889.0    0.477930  -0.023586
 1890.0    0.479623  -0.015533
 1891.0    0.480761  -0.007393
 1892.0    0.481899   0.000747
 1893.0    0.483037   0.008887
 1894.0    0.484176   0.017027
 1895.0    0.485314   0.025167
 1896.0    0.485887   0.033345
 1897.0    0.486460   0.041522
 1898.0    0.487033   0.049700
 1899.0    0.487605   0.057878
 1900.0    0.488178   0.066055
 1901.0    0.488180   0.074220
 1902.0    0.488182   0.082384
 1903.0    0.488184   0.090549
 1904.0    0.488185   0.098713
 1905.0    0.488187   0.106878
 1906.0    0.487616   0.114977
 1907.0    0.487046   0.123076
 1908.0    0.486475   0.131175
 1909.0    0.485904   0.139274
 1910.0    0.485333   0.147373
 1911.0    0.484194   0.155352
 1912.0    0.483054   0.163332
 1913.0    0.481915   0.171311
 1914.0    0.480775   0.179291
 1915.0    0.479636   0.187270
 1916.0    0.477938   0.195077
 1917.0    0.476240   0.202883
 1918.0    0.474542   0.210690
 1919.0    0.472843   0.218496
 1920.0    0.471145   0.226302
 1921.0    0.468809   0.233817
 1922.0    0.466472   0.241331
 1923.0    0.464135   0.248845
 1924.0    0.461798   0.256360
 1925.0    0.459462   0.263874
 1926.0    0.456798   0.271239
 1927.0    0.454135   0.278604
 1928.0    0.451471   0.285969
 1929.0    0.448808   0.293334
 1930.0    0.446144   0.300699
 1931.0    0.442889   0.307665
 1932.0    0.439633   0.314630
 1933.0    0.436378   0.321595
 1934.0    0.433123   0.328560
 1935.0    0.429868   0.335526
 1936.0    0.426160   0.342113
 1937.0    0.422452   0.348701
 1938.0    0.418744   0.355288
 1939.0    0.415035   0.361876
 1940.0    0.411327   0.368464
 1941.0    0.407206   0.374629
 1942.0    0.403085   0.380794
 1943.0    0.398964   0.386959
 1944.0    0.394842   0.393124
 1945.0    0.390721   0.399290
 1946.0    0.386234   0.404995
 1947.0    0.381748   0.410700
 1948.0    0.377261   0.416405
 1949.0    0.372774   0.422111
 1950.0    0.368287   0.427816
 1951.0    0.363488   0.433030
 1952.0    0.358688   0.438244
 1953.0    0.353888   0.443458
 1954.0    0.349089   0.448672
 1955.0    0.344289   0.453886
 1956.0    0.339232   0.458586
 1957.0    0.334176   0.463286
 1958.0    0.329119   0.467986
 1959.0    0.324062   0.472686
 1960.0    0.319005   0.477385
 1961.0    0.313749   0.481556
 1962.0    0.308493   0.485726
 1963.0    0.303238   0.489896
 1964.0    0.297982   0.494066
 1965.0    0.292726   0.498237
 1966.0    0.287329   0.501870
 1967.0    0.281933   0.505504
 1968.0    0.276537   0.509138
 1969.0    0.271141   0.512771
 1970.0    0.265744   0.516405
 1971.0    0.260265   0.519503
