   W         M3-(eta_p)
 1565.0   -0.017110  -0.006305
 1566.0   -0.017535  -0.006481
 1567.0   -0.017960  -0.006656
 1568.0   -0.018384  -0.006831
 1569.0   -0.018809  -0.007006
 1570.0   -0.019234  -0.007181
 1571.0   -0.019693  -0.007378
 1572.0   -0.020153  -0.007576
 1573.0   -0.020612  -0.007773
 1574.0   -0.021071  -0.007971
 1575.0   -0.021531  -0.008168
 1576.0   -0.022028  -0.008392
 1577.0   -0.022525  -0.008615
 1578.0   -0.023022  -0.008839
 1579.0   -0.023519  -0.009063
 1580.0   -0.024016  -0.009286
 1581.0   -0.024552  -0.009543
 1582.0   -0.025087  -0.009799
 1583.0   -0.025623  -0.010056
 1584.0   -0.026158  -0.010312
 1585.0   -0.026694  -0.010569
 1586.0   -0.027272  -0.010864
 1587.0   -0.027849  -0.011159
 1588.0   -0.028427  -0.011454
 1589.0   -0.029005  -0.011750
 1590.0   -0.029583  -0.012045
 1591.0   -0.030205  -0.012387
 1592.0   -0.030827  -0.012729
 1593.0   -0.031448  -0.013071
 1594.0   -0.032070  -0.013413
 1595.0   -0.032692  -0.013755
 1596.0   -0.033359  -0.014155
 1597.0   -0.034026  -0.014554
 1598.0   -0.034693  -0.014953
 1599.0   -0.035360  -0.015352
 1600.0   -0.036027  -0.015751
 1601.0   -0.036739  -0.016219
 1602.0   -0.037451  -0.016686
 1603.0   -0.038163  -0.017154
 1604.0   -0.038875  -0.017622
 1605.0   -0.039588  -0.018090
 1606.0   -0.040343  -0.018640
 1607.0   -0.041099  -0.019191
 1608.0   -0.041855  -0.019742
 1609.0   -0.042611  -0.020292
 1610.0   -0.043366  -0.020843
 1611.0   -0.044161  -0.021492
 1612.0   -0.044956  -0.022142
 1613.0   -0.045751  -0.022791
 1614.0   -0.046546  -0.023441
 1615.0   -0.047341  -0.024090
 1616.0   -0.048167  -0.024857
 1617.0   -0.048994  -0.025623
 1618.0   -0.049820  -0.026390
 1619.0   -0.050646  -0.027156
 1620.0   -0.051472  -0.027923
 1621.0   -0.052316  -0.028827
 1622.0   -0.053161  -0.029731
 1623.0   -0.054005  -0.030634
 1624.0   -0.054849  -0.031538
 1625.0   -0.055693  -0.032442
 1626.0   -0.056538  -0.033502
 1627.0   -0.057383  -0.034562
 1628.0   -0.058228  -0.035622
 1629.0   -0.059072  -0.036681
 1630.0   -0.059917  -0.037741
 1631.0   -0.060730  -0.038981
 1632.0   -0.061542  -0.040220
 1633.0   -0.062355  -0.041460
 1634.0   -0.063168  -0.042699
 1635.0   -0.063980  -0.043938
 1636.0   -0.064729  -0.045369
 1637.0   -0.065477  -0.046800
 1638.0   -0.066226  -0.048230
 1639.0   -0.066974  -0.049661
 1640.0   -0.067722  -0.051092
 1641.0   -0.068359  -0.052723
 1642.0   -0.068996  -0.054353
 1643.0   -0.069632  -0.055984
 1644.0   -0.070269  -0.057615
 1645.0   -0.070905  -0.059246
 1646.0   -0.071376  -0.061072
 1647.0   -0.071846  -0.062898
 1648.0   -0.072316  -0.064724
 1649.0   -0.072787  -0.066550
 1650.0   -0.073257  -0.068376
 1651.0   -0.073502  -0.070375
 1652.0   -0.073747  -0.072375
 1653.0   -0.073992  -0.074374
 1654.0   -0.074237  -0.076374
 1655.0   -0.074482  -0.078373
 1656.0   -0.074443  -0.080501
 1657.0   -0.074405  -0.082630
 1658.0   -0.074366  -0.084758
 1659.0   -0.074328  -0.086886
 1660.0   -0.074289  -0.089015
 1661.0   -0.073925  -0.091211
 1662.0   -0.073561  -0.093408
 1663.0   -0.073197  -0.095604
 1664.0   -0.072833  -0.097801
 1665.0   -0.072469  -0.099997
 1666.0   -0.071751  -0.102175
 1667.0   -0.071032  -0.104352
 1668.0   -0.070313  -0.106529
 1669.0   -0.069594  -0.108706
 1670.0   -0.068875  -0.110884
 1671.0   -0.067807  -0.112951
 1672.0   -0.066739  -0.115019
 1673.0   -0.065670  -0.117087
 1674.0   -0.064602  -0.119155
 1675.0   -0.063534  -0.121223
 1676.0   -0.062152  -0.123094
 1677.0   -0.060769  -0.124964
 1678.0   -0.059387  -0.126835
 1679.0   -0.058005  -0.128705
 1680.0   -0.056623  -0.130576
 1681.0   -0.054990  -0.132178
 1682.0   -0.053358  -0.133780
 1683.0   -0.051725  -0.135382
 1684.0   -0.050092  -0.136984
 1685.0   -0.048460  -0.138586
 1686.0   -0.046658  -0.139876
 1687.0   -0.044857  -0.141165
 1688.0   -0.043056  -0.142455
 1689.0   -0.041254  -0.143744
 1690.0   -0.039453  -0.145034
 1691.0   -0.037570  -0.145997
 1692.0   -0.035687  -0.146961
 1693.0   -0.033804  -0.147925
 1694.0   -0.031920  -0.148888
 1695.0   -0.030037  -0.149852
 1696.0   -0.028152  -0.150503
 1697.0   -0.026267  -0.151155
 1698.0   -0.024382  -0.151807
 1699.0   -0.022497  -0.152459
 1700.0   -0.020612  -0.153111
 1701.0   -0.018790  -0.153485
 1702.0   -0.016968  -0.153860
 1703.0   -0.015146  -0.154235
 1704.0   -0.013323  -0.154610
 1705.0   -0.011501  -0.154985
 1706.0   -0.009785  -0.155130
 1707.0   -0.008070  -0.155276
 1708.0   -0.006354  -0.155421
 1709.0   -0.004639  -0.155567
 1710.0   -0.002923  -0.155712
 1711.0   -0.001346  -0.155674
 1712.0    0.000232  -0.155636
 1713.0    0.001810  -0.155598
 1714.0    0.003388  -0.155560
 1715.0    0.004966  -0.155522
 1716.0    0.006400  -0.155352
 1717.0    0.007835  -0.155183
 1718.0    0.009269  -0.155013
 1719.0    0.010703  -0.154843
 1720.0    0.012137  -0.154674
 1721.0    0.013428  -0.154413
 1722.0    0.014718  -0.154152
 1723.0    0.016008  -0.153890
 1724.0    0.017298  -0.153629
 1725.0    0.018589  -0.153368
 1726.0    0.019744  -0.153049
 1727.0    0.020899  -0.152730
 1728.0    0.022055  -0.152411
 1729.0    0.023210  -0.152093
 1730.0    0.024366  -0.151774
 1731.0    0.025400  -0.151424
 1732.0    0.026434  -0.151074
 1733.0    0.027469  -0.150724
 1734.0    0.028503  -0.150373
 1735.0    0.029537  -0.150023
 1736.0    0.030466  -0.149661
 1737.0    0.031396  -0.149299
 1738.0    0.032325  -0.148937
 1739.0    0.033254  -0.148575
 1740.0    0.034183  -0.148213
 1741.0    0.035023  -0.147853
 1742.0    0.035863  -0.147493
 1743.0    0.036703  -0.147133
 1744.0    0.037543  -0.146772
 1745.0    0.038383  -0.146412
 1746.0    0.039150  -0.146062
 1747.0    0.039916  -0.145712
 1748.0    0.040683  -0.145363
 1749.0    0.041450  -0.145013
 1750.0    0.042216  -0.144663
 1751.0    0.042923  -0.144329
 1752.0    0.043630  -0.143995
 1753.0    0.044337  -0.143660
 1754.0    0.045044  -0.143326
 1755.0    0.045752  -0.142992
 1756.0    0.046412  -0.142676
 1757.0    0.047072  -0.142360
 1758.0    0.047732  -0.142044
 1759.0    0.048392  -0.141728
 1760.0    0.049052  -0.141412
 1761.0    0.049677  -0.141114
 1762.0    0.050301  -0.140817
 1763.0    0.050925  -0.140519
 1764.0    0.051549  -0.140222
 1765.0    0.052174  -0.139924
 1766.0    0.052771  -0.139645
 1767.0    0.053368  -0.139365
 1768.0    0.053965  -0.139085
 1769.0    0.054562  -0.138805
 1770.0    0.055160  -0.138526
 1771.0    0.055738  -0.138262
 1772.0    0.056316  -0.137998
 1773.0    0.056894  -0.137734
 1774.0    0.057472  -0.137470
 1775.0    0.058050  -0.137206
 1776.0    0.058616  -0.136955
 1777.0    0.059181  -0.136704
 1778.0    0.059747  -0.136453
 1779.0    0.060313  -0.136203
 1780.0    0.060878  -0.135952
 1781.0    0.061436  -0.135712
 1782.0    0.061995  -0.135471
 1783.0    0.062553  -0.135231
 1784.0    0.063111  -0.134991
 1785.0    0.063669  -0.134751
 1786.0    0.064224  -0.134518
 1787.0    0.064780  -0.134284
 1788.0    0.065335  -0.134051
 1789.0    0.065890  -0.133818
 1790.0    0.066445  -0.133585
 1791.0    0.067001  -0.133356
 1792.0    0.067557  -0.133128
 1793.0    0.068112  -0.132899
 1794.0    0.068668  -0.132670
 1795.0    0.069224  -0.132441
 1796.0    0.069783  -0.132213
 1797.0    0.070342  -0.131984
 1798.0    0.070900  -0.131756
 1799.0    0.071459  -0.131528
 1800.0    0.072018  -0.131300
 1801.0    0.072582  -0.131069
 1802.0    0.073145  -0.130838
 1803.0    0.073709  -0.130607
 1804.0    0.074273  -0.130376
 1805.0    0.074836  -0.130145
 1806.0    0.075404  -0.129904
 1807.0    0.075972  -0.129664
 1808.0    0.076540  -0.129423
 1809.0    0.077108  -0.129183
 1810.0    0.077676  -0.128942
 1811.0    0.078259  -0.128703
 1812.0    0.078841  -0.128464
 1813.0    0.079424  -0.128226
 1814.0    0.080007  -0.127987
 1815.0    0.080590  -0.127748
 1816.0    0.081177  -0.127491
 1817.0    0.081763  -0.127234
 1818.0    0.082350  -0.126977
 1819.0    0.082937  -0.126720
 1820.0    0.083524  -0.126464
 1821.0    0.084120  -0.126193
 1822.0    0.084716  -0.125922
 1823.0    0.085312  -0.125652
 1824.0    0.085908  -0.125381
 1825.0    0.086504  -0.125111
 1826.0    0.087109  -0.124823
 1827.0    0.087714  -0.124535
 1828.0    0.088319  -0.124247
 1829.0    0.088924  -0.123960
 1830.0    0.089529  -0.123672
 1831.0    0.090142  -0.123364
 1832.0    0.090756  -0.123057
 1833.0    0.091369  -0.122749
 1834.0    0.091983  -0.122441
 1835.0    0.092596  -0.122134
 1836.0    0.093217  -0.121804
 1837.0    0.093838  -0.121475
 1838.0    0.094458  -0.121145
 1839.0    0.095079  -0.120816
 1840.0    0.095700  -0.120486
 1841.0    0.096327  -0.120131
 1842.0    0.096955  -0.119776
 1843.0    0.097583  -0.119421
 1844.0    0.098210  -0.119066
 1845.0    0.098838  -0.118711
 1846.0    0.099472  -0.118330
 1847.0    0.100105  -0.117949
 1848.0    0.100739  -0.117568
 1849.0    0.101373  -0.117187
 1850.0    0.102007  -0.116806
 1851.0    0.102645  -0.116396
 1852.0    0.103283  -0.115985
 1853.0    0.103921  -0.115575
 1854.0    0.104559  -0.115164
 1855.0    0.105197  -0.114754
 1856.0    0.105837  -0.114312
 1857.0    0.106478  -0.113871
 1858.0    0.107119  -0.113430
 1859.0    0.107759  -0.112988
 1860.0    0.108400  -0.112547
 1861.0    0.109042  -0.112072
 1862.0    0.109683  -0.111598
 1863.0    0.110325  -0.111124
 1864.0    0.110966  -0.110649
 1865.0    0.111608  -0.110175
 1866.0    0.112249  -0.109666
 1867.0    0.112889  -0.109157
 1868.0    0.113530  -0.108647
 1869.0    0.114171  -0.108138
 1870.0    0.114811  -0.107629
 1871.0    0.115448  -0.107084
 1872.0    0.116086  -0.106539
 1873.0    0.116723  -0.105994
 1874.0    0.117360  -0.105449
 1875.0    0.117997  -0.104904
 1876.0    0.118629  -0.104322
 1877.0    0.119260  -0.103739
 1878.0    0.119891  -0.103157
 1879.0    0.120523  -0.102574
 1880.0    0.121154  -0.101992
 1881.0    0.121777  -0.101371
 1882.0    0.122400  -0.100750
 1883.0    0.123023  -0.100129
 1884.0    0.123646  -0.099509
 1885.0    0.124269  -0.098888
 1886.0    0.124881  -0.098228
 1887.0    0.125493  -0.097568
 1888.0    0.126105  -0.096907
 1889.0    0.126717  -0.096247
 1890.0    0.127329  -0.095587
 1891.0    0.127927  -0.094887
 1892.0    0.128524  -0.094187
 1893.0    0.129122  -0.093487
 1894.0    0.129720  -0.092787
 1895.0    0.130318  -0.092087
 1896.0    0.130898  -0.091347
 1897.0    0.131479  -0.090607
 1898.0    0.132060  -0.089867
 1899.0    0.132640  -0.089127
 1900.0    0.133221  -0.088387
 1901.0    0.133781  -0.087606
 1902.0    0.134342  -0.086826
 1903.0    0.134902  -0.086046
 1904.0    0.135462  -0.085265
 1905.0    0.136023  -0.084485
 1906.0    0.136560  -0.083665
 1907.0    0.137096  -0.082844
 1908.0    0.137633  -0.082024
 1909.0    0.138170  -0.081204
 1910.0    0.138707  -0.080384
 1911.0    0.139217  -0.079524
 1912.0    0.139727  -0.078665
 1913.0    0.140237  -0.077805
 1914.0    0.140746  -0.076946
 1915.0    0.141256  -0.076086
 1916.0    0.141736  -0.075188
 1917.0    0.142216  -0.074290
 1918.0    0.142696  -0.073393
 1919.0    0.143175  -0.072495
 1920.0    0.143655  -0.071597
 1921.0    0.144101  -0.070662
 1922.0    0.144547  -0.069727
 1923.0    0.144994  -0.068792
 1924.0    0.145440  -0.067858
 1925.0    0.145886  -0.066923
 1926.0    0.146296  -0.065953
 1927.0    0.146705  -0.064982
 1928.0    0.147115  -0.064012
 1929.0    0.147524  -0.063042
 1930.0    0.147934  -0.062072
 1931.0    0.148303  -0.061068
 1932.0    0.148673  -0.060065
 1933.0    0.149043  -0.059062
 1934.0    0.149412  -0.058058
 1935.0    0.149782  -0.057055
 1936.0    0.150109  -0.056021
 1937.0    0.150436  -0.054986
 1938.0    0.150762  -0.053952
 1939.0    0.151089  -0.052917
 1940.0    0.151416  -0.051883
 1941.0    0.151697  -0.050821
 1942.0    0.151978  -0.049758
 1943.0    0.152260  -0.048696
 1944.0    0.152541  -0.047633
 1945.0    0.152822  -0.046571
 1946.0    0.153055  -0.045483
 1947.0    0.153288  -0.044396
 1948.0    0.153521  -0.043308
 1949.0    0.153754  -0.042221
 1950.0    0.153987  -0.041133
 1951.0    0.154169  -0.040024
 1952.0    0.154352  -0.038915
 1953.0    0.154534  -0.037806
 1954.0    0.154717  -0.036696
 1955.0    0.154899  -0.035587
 1956.0    0.155029  -0.034460
 1957.0    0.155160  -0.033332
 1958.0    0.155290  -0.032205
 1959.0    0.155420  -0.031077
 1960.0    0.155550  -0.029950
 1961.0    0.155626  -0.028808
 1962.0    0.155702  -0.027667
 1963.0    0.155778  -0.026525
 1964.0    0.155854  -0.025383
 1965.0    0.155931  -0.024242
 1966.0    0.155951  -0.023090
 1967.0    0.155972  -0.021938
 1968.0    0.155993  -0.020786
 1969.0    0.156014  -0.019634
 1970.0    0.156035  -0.018482
 1971.0    0.156000  -0.017324
