   W         E1+(eta_p)
 1740.0   -0.054860  -0.091584
 1741.0   -0.056842  -0.090529
 1742.0   -0.058824  -0.089474
 1743.0   -0.060807  -0.088420
 1744.0   -0.062789  -0.087365
 1745.0   -0.064771  -0.086310
 1746.0   -0.066813  -0.085427
 1747.0   -0.068854  -0.084543
 1748.0   -0.070896  -0.083660
 1749.0   -0.072937  -0.082777
 1750.0   -0.074979  -0.081893
 1751.0   -0.077066  -0.081185
 1752.0   -0.079153  -0.080477
 1753.0   -0.081240  -0.079769
 1754.0   -0.083327  -0.079061
 1755.0   -0.085414  -0.078352
 1756.0   -0.087533  -0.077822
 1757.0   -0.089653  -0.077291
 1758.0   -0.091772  -0.076761
 1759.0   -0.093891  -0.076230
 1760.0   -0.096010  -0.075699
 1761.0   -0.098148  -0.075348
 1762.0   -0.100285  -0.074997
 1763.0   -0.102422  -0.074645
 1764.0   -0.104559  -0.074294
 1765.0   -0.106697  -0.073943
 1766.0   -0.108843  -0.073768
 1767.0   -0.110990  -0.073594
 1768.0   -0.113137  -0.073419
 1769.0   -0.115284  -0.073245
 1770.0   -0.117431  -0.073070
 1771.0   -0.119573  -0.073073
 1772.0   -0.121716  -0.073076
 1773.0   -0.123859  -0.073078
 1774.0   -0.126002  -0.073081
 1775.0   -0.128144  -0.073084
 1776.0   -0.130272  -0.073262
 1777.0   -0.132400  -0.073440
 1778.0   -0.134528  -0.073618
 1779.0   -0.136655  -0.073796
 1780.0   -0.138783  -0.073974
 1781.0   -0.140885  -0.074324
 1782.0   -0.142987  -0.074675
 1783.0   -0.145089  -0.075026
 1784.0   -0.147191  -0.075376
 1785.0   -0.149293  -0.075727
 1786.0   -0.151359  -0.076247
 1787.0   -0.153426  -0.076768
 1788.0   -0.155492  -0.077288
 1789.0   -0.157558  -0.077809
 1790.0   -0.159624  -0.078329
 1791.0   -0.161645  -0.079015
 1792.0   -0.163665  -0.079701
 1793.0   -0.165686  -0.080388
 1794.0   -0.167707  -0.081074
 1795.0   -0.169727  -0.081760
 1796.0   -0.171693  -0.082608
 1797.0   -0.173658  -0.083456
 1798.0   -0.175623  -0.084304
 1799.0   -0.177589  -0.085152
 1800.0   -0.179554  -0.086000
 1801.0   -0.181454  -0.086992
 1802.0   -0.183355  -0.087984
 1803.0   -0.185255  -0.088977
 1804.0   -0.187155  -0.089969
 1805.0   -0.189056  -0.090961
 1806.0   -0.190868  -0.092023
 1807.0   -0.192680  -0.093086
 1808.0   -0.194493  -0.094148
 1809.0   -0.196305  -0.095210
 1810.0   -0.198117  -0.096272
 1811.0   -0.199882  -0.097700
 1812.0   -0.201647  -0.099128
 1813.0   -0.203412  -0.100556
 1814.0   -0.205177  -0.101984
 1815.0   -0.206942  -0.103412
 1816.0   -0.208597  -0.104842
 1817.0   -0.210251  -0.106272
 1818.0   -0.211906  -0.107702
 1819.0   -0.213561  -0.109131
 1820.0   -0.215215  -0.110561
 1821.0   -0.216775  -0.112141
 1822.0   -0.218334  -0.113722
 1823.0   -0.219893  -0.115302
 1824.0   -0.221452  -0.116882
 1825.0   -0.223012  -0.118463
 1826.0   -0.224466  -0.120172
 1827.0   -0.225920  -0.121881
 1828.0   -0.227375  -0.123590
 1829.0   -0.228829  -0.125299
 1830.0   -0.230283  -0.127008
 1831.0   -0.231626  -0.128840
 1832.0   -0.232968  -0.130672
 1833.0   -0.234310  -0.132504
 1834.0   -0.235653  -0.134335
 1835.0   -0.236995  -0.136167
 1836.0   -0.238218  -0.138113
 1837.0   -0.239442  -0.140060
 1838.0   -0.240665  -0.142006
 1839.0   -0.241888  -0.143952
 1840.0   -0.243112  -0.145898
 1841.0   -0.244211  -0.147948
 1842.0   -0.245310  -0.149997
 1843.0   -0.246410  -0.152046
 1844.0   -0.247509  -0.154096
 1845.0   -0.248609  -0.156145
 1846.0   -0.249565  -0.158547
 1847.0   -0.250521  -0.160950
 1848.0   -0.251478  -0.163352
 1849.0   -0.252434  -0.165754
 1850.0   -0.253391  -0.168156
 1851.0   -0.254227  -0.170167
 1852.0   -0.255063  -0.172177
 1853.0   -0.255899  -0.174187
 1854.0   -0.256735  -0.176197
 1855.0   -0.257571  -0.178208
 1856.0   -0.258255  -0.180545
 1857.0   -0.258939  -0.182883
 1858.0   -0.259623  -0.185220
 1859.0   -0.260307  -0.187558
 1860.0   -0.260991  -0.189895
 1861.0   -0.261523  -0.192311
 1862.0   -0.262056  -0.194727
 1863.0   -0.262588  -0.197143
 1864.0   -0.263120  -0.199559
 1865.0   -0.263652  -0.201975
 1866.0   -0.264024  -0.204460
 1867.0   -0.264396  -0.206945
 1868.0   -0.264768  -0.209430
 1869.0   -0.265140  -0.211915
 1870.0   -0.265511  -0.214400
 1871.0   -0.265722  -0.216947
 1872.0   -0.265932  -0.219494
 1873.0   -0.266142  -0.222041
 1874.0   -0.266352  -0.224588
 1875.0   -0.266563  -0.227135
 1876.0   -0.266602  -0.229733
 1877.0   -0.266642  -0.232332
 1878.0   -0.266681  -0.234931
 1879.0   -0.266721  -0.237529
 1880.0   -0.266761  -0.240128
 1881.0   -0.266623  -0.242767
 1882.0   -0.266486  -0.245406
 1883.0   -0.266349  -0.248046
 1884.0   -0.266211  -0.250685
 1885.0   -0.266074  -0.253325
 1886.0   -0.265754  -0.255993
 1887.0   -0.265433  -0.258662
 1888.0   -0.265113  -0.261331
 1889.0   -0.264792  -0.264000
 1890.0   -0.264472  -0.266668
 1891.0   -0.263962  -0.269354
 1892.0   -0.263453  -0.272039
 1893.0   -0.262943  -0.274724
 1894.0   -0.262434  -0.277409
 1895.0   -0.261924  -0.280095
 1896.0   -0.261221  -0.282782
 1897.0   -0.260517  -0.285470
 1898.0   -0.259813  -0.288157
 1899.0   -0.259109  -0.290845
 1900.0   -0.258405  -0.293532
 1901.0   -0.257503  -0.296206
 1902.0   -0.256601  -0.298881
 1903.0   -0.255698  -0.301555
 1904.0   -0.254796  -0.304229
 1905.0   -0.253893  -0.306903
 1906.0   -0.252789  -0.309547
 1907.0   -0.251685  -0.312191
 1908.0   -0.250581  -0.314834
 1909.0   -0.249477  -0.317478
 1910.0   -0.248373  -0.320122
 1911.0   -0.247066  -0.322717
 1912.0   -0.245759  -0.325312
 1913.0   -0.244452  -0.327907
 1914.0   -0.243145  -0.330502
 1915.0   -0.241838  -0.333097
 1916.0   -0.240329  -0.335624
 1917.0   -0.238820  -0.338150
 1918.0   -0.237310  -0.340677
 1919.0   -0.235801  -0.343204
 1920.0   -0.234292  -0.345731
 1921.0   -0.232664  -0.348215
 1922.0   -0.231036  -0.350699
 1923.0   -0.229408  -0.353183
 1924.0   -0.227780  -0.355667
 1925.0   -0.226152  -0.358151
 1926.0   -0.224168  -0.360433
 1927.0   -0.222184  -0.362715
 1928.0   -0.220201  -0.364997
 1929.0   -0.218217  -0.367279
 1930.0   -0.216233  -0.369560
 1931.0   -0.214149  -0.371761
 1932.0   -0.212065  -0.373961
 1933.0   -0.209981  -0.376161
 1934.0   -0.207898  -0.378361
 1935.0   -0.205814  -0.380561
 1936.0   -0.203556  -0.382611
 1937.0   -0.201298  -0.384660
 1938.0   -0.199041  -0.386709
 1939.0   -0.196783  -0.388759
 1940.0   -0.194525  -0.390808
 1941.0   -0.192110  -0.392689
 1942.0   -0.189695  -0.394569
 1943.0   -0.187281  -0.396450
 1944.0   -0.184866  -0.398331
 1945.0   -0.182451  -0.400212
 1946.0   -0.179897  -0.401908
 1947.0   -0.177343  -0.403603
 1948.0   -0.174789  -0.405299
 1949.0   -0.172235  -0.406995
 1950.0   -0.169681  -0.408691
 1951.0   -0.167008  -0.410187
 1952.0   -0.164336  -0.411684
 1953.0   -0.161663  -0.413180
 1954.0   -0.158991  -0.414677
 1955.0   -0.156318  -0.416173
 1956.0   -0.153549  -0.417460
 1957.0   -0.150780  -0.418747
 1958.0   -0.148011  -0.420034
 1959.0   -0.145242  -0.421320
 1960.0   -0.142473  -0.422607
 1961.0   -0.139632  -0.423676
 1962.0   -0.136791  -0.424745
 1963.0   -0.133950  -0.425813
 1964.0   -0.131108  -0.426882
 1965.0   -0.128267  -0.427951
 1966.0   -0.125378  -0.428798
 1967.0   -0.122488  -0.429645
 1968.0   -0.119599  -0.430492
 1969.0   -0.116710  -0.431339
 1970.0   -0.113820  -0.432186
 1971.0   -0.110908  -0.432811
