   W         E0+(eta_p)
 1749.0    1.436942  -3.018962
 1750.0    1.442445  -3.015988
 1751.0    1.448226  -3.012209
 1752.0    1.454006  -3.008431
 1753.0    1.459787  -3.004652
 1754.0    1.465567  -3.000873
 1755.0    1.471347  -2.997094
 1756.0    1.477317  -2.992561
 1757.0    1.483287  -2.988027
 1758.0    1.489257  -2.983493
 1759.0    1.495227  -2.978959
 1760.0    1.501197  -2.974425
 1761.0    1.507290  -2.969187
 1762.0    1.513382  -2.963949
 1763.0    1.519474  -2.958711
 1764.0    1.525566  -2.953472
 1765.0    1.531658  -2.948234
 1766.0    1.537797  -2.942327
 1767.0    1.543935  -2.936419
 1768.0    1.550073  -2.930512
 1769.0    1.556211  -2.924604
 1770.0    1.562349  -2.918697
 1771.0    1.568489  -2.912164
 1772.0    1.574628  -2.905630
 1773.0    1.580768  -2.899097
 1774.0    1.586907  -2.892564
 1775.0    1.593047  -2.886031
 1776.0    1.599143  -2.878907
 1777.0    1.605238  -2.871784
 1778.0    1.611334  -2.864660
 1779.0    1.617430  -2.857536
 1780.0    1.623525  -2.850412
 1781.0    1.629539  -2.842729
 1782.0    1.635554  -2.835045
 1783.0    1.641568  -2.827361
 1784.0    1.647582  -2.819677
 1785.0    1.653596  -2.811994
 1786.0    1.659497  -2.803775
 1787.0    1.665398  -2.795557
 1788.0    1.671299  -2.787339
 1789.0    1.677199  -2.779121
 1790.0    1.683100  -2.770902
 1791.0    1.688859  -2.762171
 1792.0    1.694618  -2.753439
 1793.0    1.700377  -2.744708
 1794.0    1.706136  -2.735976
 1795.0    1.711896  -2.727245
 1796.0    1.717488  -2.718016
 1797.0    1.723081  -2.708788
 1798.0    1.728674  -2.699559
 1799.0    1.734266  -2.690331
 1800.0    1.739859  -2.681102
 1801.0    1.745256  -2.671384
 1802.0    1.750653  -2.661666
 1803.0    1.756050  -2.651948
 1804.0    1.761447  -2.642230
 1805.0    1.766844  -2.632513
 1806.0    1.772038  -2.622317
 1807.0    1.777232  -2.612121
 1808.0    1.782426  -2.601926
 1809.0    1.787620  -2.591730
 1810.0    1.792814  -2.581534
 1811.0    1.797777  -2.570858
 1812.0    1.802740  -2.560181
 1813.0    1.807703  -2.549505
 1814.0    1.812666  -2.538828
 1815.0    1.817629  -2.528152
 1816.0    1.822326  -2.516984
 1817.0    1.827024  -2.505816
 1818.0    1.831721  -2.494649
 1819.0    1.836419  -2.483481
 1820.0    1.841116  -2.472313
 1821.0    1.845526  -2.460644
 1822.0    1.849935  -2.448975
 1823.0    1.854344  -2.437306
 1824.0    1.858754  -2.425637
 1825.0    1.863163  -2.413968
 1826.0    1.867247  -2.401777
 1827.0    1.871332  -2.389587
 1828.0    1.875416  -2.377397
 1829.0    1.879500  -2.365207
 1830.0    1.883585  -2.353016
 1831.0    1.887299  -2.340279
 1832.0    1.891013  -2.327541
 1833.0    1.894727  -2.314803
 1834.0    1.898441  -2.302066
 1835.0    1.902156  -2.289328
 1836.0    1.905439  -2.276011
 1837.0    1.908722  -2.262694
 1838.0    1.912006  -2.249378
 1839.0    1.915289  -2.236061
 1840.0    1.918573  -2.222744
 1841.0    1.921350  -2.208814
 1842.0    1.924128  -2.194883
 1843.0    1.926905  -2.180953
 1844.0    1.929682  -2.167022
 1845.0    1.932460  -2.153092
 1846.0    1.934635  -2.138516
 1847.0    1.936809  -2.123940
 1848.0    1.938984  -2.109365
 1849.0    1.941159  -2.094789
 1850.0    1.943334  -2.080214
 1851.0    1.944771  -2.064957
 1852.0    1.946209  -2.049701
 1853.0    1.947646  -2.034444
 1854.0    1.949083  -2.019187
 1855.0    1.950520  -2.003931
 1856.0    1.951045  -1.987979
 1857.0    1.951570  -1.972028
 1858.0    1.952094  -1.956077
 1859.0    1.952619  -1.940125
 1860.0    1.953144  -1.924174
 1861.0    1.952561  -1.907537
 1862.0    1.951979  -1.890901
 1863.0    1.951396  -1.874265
 1864.0    1.950813  -1.857629
 1865.0    1.950231  -1.840993
 1866.0    1.948296  -1.823729
 1867.0    1.946362  -1.806465
 1868.0    1.944428  -1.789202
 1869.0    1.942493  -1.771938
 1870.0    1.940559  -1.754675
 1871.0    1.936939  -1.736929
 1872.0    1.933320  -1.719184
 1873.0    1.929700  -1.701439
 1874.0    1.926081  -1.683694
 1875.0    1.922461  -1.665949
 1876.0    1.916849  -1.647971
 1877.0    1.911237  -1.629993
 1878.0    1.905624  -1.612015
 1879.0    1.900012  -1.594038
 1880.0    1.894400  -1.576060
 1881.0    1.886485  -1.558257
 1882.0    1.878571  -1.540453
 1883.0    1.870656  -1.522650
 1884.0    1.862741  -1.504847
 1885.0    1.854827  -1.487044
 1886.0    1.844387  -1.469998
 1887.0    1.833948  -1.452952
 1888.0    1.823509  -1.435906
 1889.0    1.813070  -1.418859
 1890.0    1.802631  -1.401813
 1891.0    1.789633  -1.386276
 1892.0    1.776636  -1.370739
 1893.0    1.763638  -1.355202
 1894.0    1.750641  -1.339665
 1895.0    1.737643  -1.324128
 1896.0    1.722353  -1.310947
 1897.0    1.707062  -1.297767
 1898.0    1.691772  -1.284586
 1899.0    1.676481  -1.271405
 1900.0    1.661191  -1.258224
 1901.0    1.644247  -1.248190
 1902.0    1.627304  -1.238156
 1903.0    1.610360  -1.228122
 1904.0    1.593416  -1.218088
 1905.0    1.576473  -1.208053
 1906.0    1.558870  -1.201695
 1907.0    1.541266  -1.195336
 1908.0    1.523663  -1.188978
 1909.0    1.506059  -1.182619
 1910.0    1.488456  -1.176260
 1911.0    1.471386  -1.173662
 1912.0    1.454317  -1.171063
 1913.0    1.437247  -1.168465
 1914.0    1.420178  -1.165866
 1915.0    1.403108  -1.163268
 1916.0    1.387708  -1.164005
 1917.0    1.372309  -1.164742
 1918.0    1.356909  -1.165479
 1919.0    1.341509  -1.166217
 1920.0    1.326109  -1.166954
 1921.0    1.313214  -1.170194
 1922.0    1.300319  -1.173435
 1923.0    1.287424  -1.176676
 1924.0    1.274529  -1.179916
 1925.0    1.261634  -1.183157
 1926.0    1.251638  -1.187879
 1927.0    1.241643  -1.192600
 1928.0    1.231648  -1.197322
 1929.0    1.221652  -1.202044
 1930.0    1.211657  -1.206766
 1931.0    1.204529  -1.211992
 1932.0    1.197402  -1.217217
 1933.0    1.190274  -1.222443
 1934.0    1.183147  -1.227669
 1935.0    1.176019  -1.232895
 1936.0    1.171423  -1.237849
 1937.0    1.166827  -1.242803
 1938.0    1.162231  -1.247757
 1939.0    1.157635  -1.252711
 1940.0    1.153039  -1.257665
 1941.0    1.150485  -1.261832
 1942.0    1.147930  -1.265999
 1943.0    1.145376  -1.270166
 1944.0    1.142822  -1.274333
 1945.0    1.140268  -1.278500
 1946.0    1.139238  -1.281603
 1947.0    1.138208  -1.284707
 1948.0    1.137179  -1.287810
 1949.0    1.136149  -1.290914
 1950.0    1.135119  -1.294017
 1951.0    1.135145  -1.295963
 1952.0    1.135171  -1.297908
 1953.0    1.135197  -1.299854
 1954.0    1.135223  -1.301799
 1955.0    1.135249  -1.303745
 1956.0    1.135946  -1.304558
 1957.0    1.136642  -1.305371
 1958.0    1.137339  -1.306184
 1959.0    1.138036  -1.306997
 1960.0    1.138732  -1.307810
 1961.0    1.139803  -1.307585
 1962.0    1.140874  -1.307359
 1963.0    1.141945  -1.307134
 1964.0    1.143016  -1.306909
 1965.0    1.144087  -1.306683
 1966.0    1.145315  -1.305544
 1967.0    1.146543  -1.304404
 1968.0    1.147771  -1.303265
 1969.0    1.148999  -1.302125
 1970.0    1.150227  -1.300985
 1971.0    1.151460  -1.299064
