   W         M3+(eta_p)
 1628.0    0.006583  -0.026234
 1629.0    0.006719  -0.026473
 1630.0    0.006856  -0.026713
 1631.0    0.007000  -0.026950
 1632.0    0.007144  -0.027187
 1633.0    0.007288  -0.027425
 1634.0    0.007433  -0.027662
 1635.0    0.007577  -0.027900
 1636.0    0.007728  -0.028136
 1637.0    0.007880  -0.028373
 1638.0    0.008032  -0.028609
 1639.0    0.008183  -0.028846
 1640.0    0.008335  -0.029082
 1641.0    0.008494  -0.029317
 1642.0    0.008653  -0.029552
 1643.0    0.008813  -0.029787
 1644.0    0.008972  -0.030022
 1645.0    0.009131  -0.030257
 1646.0    0.009297  -0.030490
 1647.0    0.009464  -0.030723
 1648.0    0.009631  -0.030956
 1649.0    0.009797  -0.031189
 1650.0    0.009964  -0.031422
 1651.0    0.010138  -0.031652
 1652.0    0.010312  -0.031883
 1653.0    0.010486  -0.032114
 1654.0    0.010660  -0.032345
 1655.0    0.010834  -0.032576
 1656.0    0.011015  -0.032804
 1657.0    0.011197  -0.033032
 1658.0    0.011378  -0.033261
 1659.0    0.011560  -0.033489
 1660.0    0.011741  -0.033717
 1661.0    0.011930  -0.033943
 1662.0    0.012118  -0.034169
 1663.0    0.012307  -0.034394
 1664.0    0.012496  -0.034620
 1665.0    0.012685  -0.034846
 1666.0    0.012881  -0.035068
 1667.0    0.013077  -0.035291
 1668.0    0.013273  -0.035514
 1669.0    0.013469  -0.035737
 1670.0    0.013665  -0.035960
 1671.0    0.013868  -0.036179
 1672.0    0.014071  -0.036399
 1673.0    0.014274  -0.036619
 1674.0    0.014477  -0.036838
 1675.0    0.014681  -0.037058
 1676.0    0.014891  -0.037275
 1677.0    0.015102  -0.037491
 1678.0    0.015312  -0.037708
 1679.0    0.015522  -0.037924
 1680.0    0.015733  -0.038140
 1681.0    0.015950  -0.038354
 1682.0    0.016168  -0.038567
 1683.0    0.016385  -0.038780
 1684.0    0.016603  -0.038993
 1685.0    0.016820  -0.039206
 1686.0    0.017045  -0.039415
 1687.0    0.017270  -0.039624
 1688.0    0.017494  -0.039834
 1689.0    0.017719  -0.040043
 1690.0    0.017944  -0.040253
 1691.0    0.018175  -0.040458
 1692.0    0.018407  -0.040664
 1693.0    0.018639  -0.040869
 1694.0    0.018870  -0.041075
 1695.0    0.019102  -0.041281
 1696.0    0.019340  -0.041482
 1697.0    0.019579  -0.041684
 1698.0    0.019818  -0.041885
 1699.0    0.020056  -0.042087
 1700.0    0.020295  -0.042289
 1701.0    0.020540  -0.042486
 1702.0    0.020786  -0.042683
 1703.0    0.021031  -0.042881
 1704.0    0.021277  -0.043078
 1705.0    0.021522  -0.043275
 1706.0    0.021774  -0.043467
 1707.0    0.022025  -0.043659
 1708.0    0.022276  -0.043851
 1709.0    0.022528  -0.044043
 1710.0    0.022779  -0.044235
 1711.0    0.023039  -0.044425
 1712.0    0.023300  -0.044615
 1713.0    0.023560  -0.044804
 1714.0    0.023820  -0.044994
 1715.0    0.024081  -0.045183
 1716.0    0.024346  -0.045367
 1717.0    0.024612  -0.045550
 1718.0    0.024878  -0.045733
 1719.0    0.025143  -0.045917
 1720.0    0.025409  -0.046100
 1721.0    0.025681  -0.046278
 1722.0    0.025953  -0.046457
 1723.0    0.026225  -0.046635
 1724.0    0.026497  -0.046813
 1725.0    0.026770  -0.046991
 1726.0    0.027048  -0.047164
 1727.0    0.027327  -0.047337
 1728.0    0.027605  -0.047509
 1729.0    0.027884  -0.047682
 1730.0    0.028162  -0.047855
 1731.0    0.028447  -0.048022
 1732.0    0.028732  -0.048189
 1733.0    0.029016  -0.048356
 1734.0    0.029301  -0.048523
 1735.0    0.029586  -0.048690
 1736.0    0.029876  -0.048851
 1737.0    0.030167  -0.049012
 1738.0    0.030458  -0.049173
 1739.0    0.030749  -0.049334
 1740.0    0.031039  -0.049495
 1741.0    0.031336  -0.049649
 1742.0    0.031633  -0.049804
 1743.0    0.031929  -0.049959
 1744.0    0.032226  -0.050114
 1745.0    0.032523  -0.050268
 1746.0    0.032825  -0.050416
 1747.0    0.033127  -0.050565
 1748.0    0.033430  -0.050713
 1749.0    0.033732  -0.050861
 1750.0    0.034034  -0.051009
 1751.0    0.034342  -0.051150
 1752.0    0.034650  -0.051292
 1753.0    0.034958  -0.051433
 1754.0    0.035266  -0.051574
 1755.0    0.035574  -0.051716
 1756.0    0.035887  -0.051850
 1757.0    0.036200  -0.051984
 1758.0    0.036513  -0.052119
 1759.0    0.036826  -0.052253
 1760.0    0.037140  -0.052387
 1761.0    0.037458  -0.052515
 1762.0    0.037776  -0.052642
 1763.0    0.038095  -0.052769
 1764.0    0.038413  -0.052896
 1765.0    0.038731  -0.053023
 1766.0    0.039055  -0.053142
 1767.0    0.039378  -0.053262
 1768.0    0.039702  -0.053382
 1769.0    0.040025  -0.053502
 1770.0    0.040349  -0.053621
 1771.0    0.040677  -0.053734
 1772.0    0.041006  -0.053846
 1773.0    0.041334  -0.053958
 1774.0    0.041663  -0.054070
 1775.0    0.041991  -0.054182
 1776.0    0.042324  -0.054287
 1777.0    0.042657  -0.054391
 1778.0    0.042991  -0.054495
 1779.0    0.043324  -0.054600
 1780.0    0.043657  -0.054704
 1781.0    0.043995  -0.054801
 1782.0    0.044333  -0.054897
 1783.0    0.044670  -0.054994
 1784.0    0.045008  -0.055091
 1785.0    0.045346  -0.055187
 1786.0    0.045689  -0.055276
 1787.0    0.046031  -0.055364
 1788.0    0.046373  -0.055453
 1789.0    0.046716  -0.055541
 1790.0    0.047058  -0.055630
 1791.0    0.047405  -0.055710
 1792.0    0.047752  -0.055791
 1793.0    0.048099  -0.055871
 1794.0    0.048446  -0.055952
 1795.0    0.048793  -0.056032
 1796.0    0.049144  -0.056104
 1797.0    0.049495  -0.056177
 1798.0    0.049847  -0.056249
 1799.0    0.050198  -0.056321
 1800.0    0.050549  -0.056393
 1801.0    0.050905  -0.056457
 1802.0    0.051261  -0.056521
 1803.0    0.051617  -0.056585
 1804.0    0.051972  -0.056649
 1805.0    0.052328  -0.056713
 1806.0    0.052688  -0.056769
 1807.0    0.053048  -0.056824
 1808.0    0.053408  -0.056879
 1809.0    0.053768  -0.056935
 1810.0    0.054128  -0.056990
 1811.0    0.054493  -0.057037
 1812.0    0.054857  -0.057084
 1813.0    0.055221  -0.057131
 1814.0    0.055585  -0.057178
 1815.0    0.055950  -0.057225
 1816.0    0.056318  -0.057263
 1817.0    0.056687  -0.057301
 1818.0    0.057056  -0.057340
 1819.0    0.057424  -0.057378
 1820.0    0.057793  -0.057416
 1821.0    0.058166  -0.057446
 1822.0    0.058539  -0.057475
 1823.0    0.058913  -0.057505
 1824.0    0.059286  -0.057534
 1825.0    0.059659  -0.057564
 1826.0    0.060036  -0.057585
 1827.0    0.060414  -0.057605
 1828.0    0.060792  -0.057626
 1829.0    0.061169  -0.057647
 1830.0    0.061547  -0.057667
 1831.0    0.061929  -0.057679
 1832.0    0.062311  -0.057691
 1833.0    0.062693  -0.057703
 1834.0    0.063075  -0.057714
 1835.0    0.063458  -0.057726
 1836.0    0.063844  -0.057729
 1837.0    0.064231  -0.057731
 1838.0    0.064617  -0.057734
 1839.0    0.065004  -0.057736
 1840.0    0.065390  -0.057739
 1841.0    0.065783  -0.057733
 1842.0    0.066175  -0.057727
 1843.0    0.066568  -0.057721
 1844.0    0.066960  -0.057715
 1845.0    0.067353  -0.057709
 1846.0    0.067749  -0.057692
 1847.0    0.068145  -0.057676
 1848.0    0.068541  -0.057659
 1849.0    0.068937  -0.057643
 1850.0    0.069334  -0.057626
 1851.0    0.069735  -0.057600
 1852.0    0.070137  -0.057575
 1853.0    0.070539  -0.057549
 1854.0    0.070940  -0.057523
 1855.0    0.071342  -0.057497
 1856.0    0.071749  -0.057462
 1857.0    0.072157  -0.057426
 1858.0    0.072564  -0.057390
 1859.0    0.072971  -0.057355
 1860.0    0.073379  -0.057319
 1861.0    0.073791  -0.057273
 1862.0    0.074204  -0.057227
 1863.0    0.074617  -0.057181
 1864.0    0.075030  -0.057136
 1865.0    0.075443  -0.057090
 1866.0    0.075861  -0.057033
 1867.0    0.076279  -0.056977
 1868.0    0.076697  -0.056920
 1869.0    0.077115  -0.056864
 1870.0    0.077534  -0.056807
 1871.0    0.077958  -0.056740
 1872.0    0.078383  -0.056673
 1873.0    0.078808  -0.056605
 1874.0    0.079233  -0.056538
 1875.0    0.079657  -0.056471
 1876.0    0.080088  -0.056392
 1877.0    0.080520  -0.056314
 1878.0    0.080951  -0.056235
 1879.0    0.081382  -0.056157
 1880.0    0.081813  -0.056078
 1881.0    0.082251  -0.055988
 1882.0    0.082689  -0.055898
 1883.0    0.083127  -0.055807
 1884.0    0.083564  -0.055717
 1885.0    0.084002  -0.055627
 1886.0    0.084447  -0.055524
 1887.0    0.084892  -0.055422
 1888.0    0.085337  -0.055319
 1889.0    0.085782  -0.055216
 1890.0    0.086227  -0.055114
 1891.0    0.086679  -0.054998
 1892.0    0.087132  -0.054883
 1893.0    0.087584  -0.054767
 1894.0    0.088036  -0.054652
 1895.0    0.088489  -0.054536
 1896.0    0.088949  -0.054407
 1897.0    0.089409  -0.054278
 1898.0    0.089869  -0.054149
 1899.0    0.090329  -0.054019
 1900.0    0.090789  -0.053890
 1901.0    0.091257  -0.053747
 1902.0    0.091725  -0.053603
 1903.0    0.092193  -0.053460
 1904.0    0.092661  -0.053316
 1905.0    0.093129  -0.053173
 1906.0    0.093606  -0.053014
 1907.0    0.094082  -0.052855
 1908.0    0.094559  -0.052696
 1909.0    0.095035  -0.052537
 1910.0    0.095512  -0.052379
 1911.0    0.095997  -0.052203
 1912.0    0.096482  -0.052028
 1913.0    0.096967  -0.051853
 1914.0    0.097452  -0.051678
 1915.0    0.097937  -0.051503
 1916.0    0.098432  -0.051311
 1917.0    0.098926  -0.051119
 1918.0    0.099420  -0.050926
 1919.0    0.099914  -0.050734
 1920.0    0.100408  -0.050541
 1921.0    0.100911  -0.050331
 1922.0    0.101415  -0.050120
 1923.0    0.101918  -0.049909
 1924.0    0.102421  -0.049698
 1925.0    0.102924  -0.049487
 1926.0    0.103437  -0.049256
 1927.0    0.103950  -0.049025
 1928.0    0.104462  -0.048795
 1929.0    0.104975  -0.048564
 1930.0    0.105488  -0.048333
 1931.0    0.106010  -0.048081
 1932.0    0.106532  -0.047829
 1933.0    0.107054  -0.047577
 1934.0    0.107576  -0.047325
 1935.0    0.108098  -0.047073
 1936.0    0.108630  -0.046798
 1937.0    0.109162  -0.046523
 1938.0    0.109693  -0.046248
 1939.0    0.110225  -0.045973
 1940.0    0.110757  -0.045698
 1941.0    0.111298  -0.045398
 1942.0    0.111839  -0.045098
 1943.0    0.112380  -0.044799
 1944.0    0.112921  -0.044499
 1945.0    0.113462  -0.044199
 1946.0    0.114012  -0.043873
 1947.0    0.114563  -0.043547
 1948.0    0.115113  -0.043220
 1949.0    0.115663  -0.042894
 1950.0    0.116214  -0.042568
 1951.0    0.116773  -0.042213
 1952.0    0.117332  -0.041858
 1953.0    0.117891  -0.041503
 1954.0    0.118450  -0.041148
 1955.0    0.119009  -0.040793
 1956.0    0.119576  -0.040407
 1957.0    0.120144  -0.040021
 1958.0    0.120711  -0.039636
 1959.0    0.121279  -0.039250
 1960.0    0.121846  -0.038864
 1961.0    0.122421  -0.038445
 1962.0    0.122996  -0.038026
 1963.0    0.123571  -0.037607
 1964.0    0.124146  -0.037188
 1965.0    0.124720  -0.036769
 1966.0    0.125302  -0.036314
 1967.0    0.125883  -0.035860
 1968.0    0.126464  -0.035405
 1969.0    0.127046  -0.034950
 1970.0    0.127627  -0.034495
 1971.0    0.128213  -0.034002
