   W         E2-(pi0_p)
 (MeV)      Re      Im
 1721.0   -1.184   0.000
 1722.0   -1.184   0.000
 1723.0   -1.183   0.000
 1724.0   -1.182   0.000
 1725.0   -1.181   0.000
 1726.0   -1.180   0.000
 1727.0   -1.179   0.000
 1728.0   -1.178   0.000
 1729.0   -1.178   0.000
 1730.0   -1.177   0.000
 1731.0   -1.176   0.000
 1732.0   -1.175   0.000
 1733.0   -1.174   0.000
 1734.0   -1.173   0.000
 1735.0   -1.172   0.000
 1736.0   -1.172   0.000
 1737.0   -1.171   0.000
 1738.0   -1.170   0.000
 1739.0   -1.169   0.000
 1740.0   -1.168   0.000
 1741.0   -1.167   0.000
 1742.0   -1.166   0.000
 1743.0   -1.166   0.000
 1744.0   -1.165   0.000
 1745.0   -1.164   0.000
 1746.0   -1.163   0.000
 1747.0   -1.162   0.000
 1748.0   -1.161   0.000
 1749.0   -1.160   0.000
 1750.0   -1.159   0.000
 1751.0   -1.159   0.000
 1752.0   -1.158   0.000
 1753.0   -1.157   0.000
 1754.0   -1.156   0.000
 1755.0   -1.155   0.000
 1756.0   -1.154   0.000
 1757.0   -1.153   0.000
 1758.0   -1.152   0.000
 1759.0   -1.151   0.000
 1760.0   -1.151   0.000
 1761.0   -1.150   0.000
 1762.0   -1.149   0.000
 1763.0   -1.148   0.000
 1764.0   -1.147   0.000
 1765.0   -1.146   0.000
 1766.0   -1.145   0.000
 1767.0   -1.144   0.000
 1768.0   -1.143   0.000
 1769.0   -1.143   0.000
 1770.0   -1.142   0.000
 1771.0   -1.141   0.000
 1772.0   -1.140   0.000
 1773.0   -1.139   0.000
 1774.0   -1.138   0.000
 1775.0   -1.137   0.000
 1776.0   -1.136   0.000
 1777.0   -1.135   0.000
 1778.0   -1.134   0.000
 1779.0   -1.134   0.000
 1780.0   -1.133   0.000
 1781.0   -1.132   0.000
 1782.0   -1.131   0.000
 1783.0   -1.130   0.000
 1784.0   -1.129   0.000
 1785.0   -1.128   0.000
 1786.0   -1.127   0.000
 1787.0   -1.126   0.000
 1788.0   -1.125   0.000
 1789.0   -1.125   0.000
 1790.0   -1.124   0.000
 1791.0   -1.123   0.000
 1792.0   -1.122   0.000
 1793.0   -1.121   0.000
 1794.0   -1.120   0.000
 1795.0   -1.119   0.000
 1796.0   -1.118   0.000
 1797.0   -1.117   0.000
 1798.0   -1.116   0.000
 1799.0   -1.115   0.000
 1800.0   -1.114   0.000
 1801.0   -1.114   0.000
 1802.0   -1.113   0.000
 1803.0   -1.112   0.000
 1804.0   -1.111   0.000
 1805.0   -1.110   0.000
 1806.0   -1.109   0.000
 1807.0   -1.108   0.000
 1808.0   -1.107   0.000
 1809.0   -1.106   0.000
 1810.0   -1.105   0.000
 1811.0   -1.104   0.000
 1812.0   -1.103   0.000
 1813.0   -1.102   0.000
 1814.0   -1.102   0.000
 1815.0   -1.101   0.000
 1816.0   -1.100   0.000
 1817.0   -1.099   0.000
 1818.0   -1.098   0.000
 1819.0   -1.097   0.000
 1820.0   -1.096   0.000
 1821.0   -1.095   0.000
 1822.0   -1.094   0.000
 1823.0   -1.093   0.000
 1824.0   -1.092   0.000
 1825.0   -1.091   0.000
 1826.0   -1.090   0.000
 1827.0   -1.089   0.000
 1828.0   -1.089   0.000
 1829.0   -1.088   0.000
 1830.0   -1.087   0.000
 1831.0   -1.086   0.000
 1832.0   -1.085   0.000
 1833.0   -1.084   0.000
 1834.0   -1.083   0.000
 1835.0   -1.082   0.000
 1836.0   -1.081   0.000
 1837.0   -1.080   0.000
 1838.0   -1.079   0.000
 1839.0   -1.078   0.000
 1840.0   -1.077   0.000
 1841.0   -1.076   0.000
 1842.0   -1.075   0.000
 1843.0   -1.075   0.000
 1844.0   -1.074   0.000
 1845.0   -1.073   0.000
 1846.0   -1.072   0.000
