   W         M2-(pi0_p)
 (MeV)      Re      Im
 1714.0    1.770   0.000
 1715.0    1.774   0.000
 1716.0    1.778   0.000
 1717.0    1.782   0.000
 1718.0    1.786   0.000
 1719.0    1.789   0.000
 1720.0    1.793   0.000
 1721.0    1.797   0.000
 1722.0    1.801   0.000
 1723.0    1.805   0.000
 1724.0    1.809   0.000
 1725.0    1.813   0.000
 1726.0    1.816   0.000
 1727.0    1.820   0.000
 1728.0    1.824   0.000
 1729.0    1.828   0.000
 1730.0    1.832   0.000
 1731.0    1.836   0.000
 1732.0    1.839   0.000
 1733.0    1.843   0.000
 1734.0    1.847   0.000
 1735.0    1.851   0.000
 1736.0    1.855   0.000
 1737.0    1.859   0.000
 1738.0    1.862   0.000
 1739.0    1.866   0.000
 1740.0    1.870   0.000
 1741.0    1.874   0.000
 1742.0    1.878   0.000
 1743.0    1.882   0.000
 1744.0    1.885   0.000
 1745.0    1.889   0.000
 1746.0    1.893   0.000
 1747.0    1.897   0.000
 1748.0    1.901   0.000
 1749.0    1.905   0.000
 1750.0    1.908   0.000
 1751.0    1.912   0.000
 1752.0    1.916   0.000
 1753.0    1.920   0.000
 1754.0    1.924   0.000
 1755.0    1.927   0.000
 1756.0    1.931   0.000
 1757.0    1.935   0.000
 1758.0    1.939   0.000
 1759.0    1.943   0.000
 1760.0    1.947   0.000
 1761.0    1.950   0.000
 1762.0    1.954   0.000
 1763.0    1.958   0.000
 1764.0    1.962   0.000
 1765.0    1.966   0.000
 1766.0    1.969   0.000
 1767.0    1.973   0.000
 1768.0    1.977   0.000
 1769.0    1.981   0.000
 1770.0    1.985   0.000
 1771.0    1.988   0.000
 1772.0    1.992   0.000
 1773.0    1.996   0.000
 1774.0    2.000   0.000
 1775.0    2.004   0.000
 1776.0    2.007   0.000
 1777.0    2.011   0.000
 1778.0    2.015   0.000
 1779.0    2.019   0.000
 1780.0    2.023   0.000
 1781.0    2.026   0.000
 1782.0    2.030   0.000
 1783.0    2.034   0.000
 1784.0    2.038   0.000
 1785.0    2.042   0.000
 1786.0    2.045   0.000
 1787.0    2.049   0.000
 1788.0    2.053   0.000
 1789.0    2.057   0.000
 1790.0    2.061   0.000
 1791.0    2.064   0.000
 1792.0    2.068   0.000
 1793.0    2.072   0.000
 1794.0    2.076   0.000
 1795.0    2.079   0.000
 1796.0    2.083   0.000
 1797.0    2.087   0.000
 1798.0    2.091   0.000
 1799.0    2.095   0.000
 1800.0    2.098   0.000
 1801.0    2.102   0.000
 1802.0    2.106   0.000
 1803.0    2.110   0.000
 1804.0    2.113   0.000
 1805.0    2.117   0.000
 1806.0    2.121   0.000
 1807.0    2.125   0.000
 1808.0    2.129   0.000
 1809.0    2.132   0.000
 1810.0    2.136   0.000
 1811.0    2.140   0.000
 1812.0    2.144   0.000
 1813.0    2.147   0.000
 1814.0    2.151   0.000
 1815.0    2.155   0.000
 1816.0    2.159   0.000
 1817.0    2.162   0.000
 1818.0    2.166   0.000
 1819.0    2.170   0.000
 1820.0    2.174   0.000
 1821.0    2.177   0.000
 1822.0    2.181   0.000
 1823.0    2.185   0.000
 1824.0    2.189   0.000
 1825.0    2.192   0.000
 1826.0    2.196   0.000
 1827.0    2.200   0.000
 1828.0    2.204   0.000
 1829.0    2.207   0.000
 1830.0    2.211   0.000
 1831.0    2.215   0.000
 1832.0    2.219   0.000
 1833.0    2.222   0.000
 1834.0    2.226   0.000
 1835.0    2.230   0.000
 1836.0    2.233   0.000
 1837.0    2.237   0.000
 1838.0    2.241   0.000
 1839.0    2.245   0.000
 1840.0    2.248   0.000
 1841.0    2.252   0.000
 1842.0    2.256   0.000
 1843.0    2.259   0.000
 1844.0    2.263   0.000
 1845.0    2.267   0.000
 1846.0    2.271   0.000
 1847.0    2.274   0.000
 1848.0    2.278   0.000
 1849.0    2.282   0.000
 1850.0    2.285   0.000
 1851.0    2.289   0.000
 1852.0    2.293   0.000
 1853.0    2.297   0.000
 1854.0    2.300   0.000
 1855.0    2.304   0.000
 1856.0    2.308   0.000
 1857.0    2.311   0.000
 1858.0    2.315   0.000
 1859.0    2.319   0.000
 1860.0    2.323   0.000
 1861.0    2.326   0.000
 1862.0    2.330   0.000
 1863.0    2.334   0.000
 1864.0    2.337   0.000
 1865.0    2.341   0.000
 1866.0    2.345   0.000
 1867.0    2.348   0.000
 1868.0    2.352   0.000
 1869.0    2.356   0.000
 1870.0    2.359   0.000
 1871.0    2.363   0.000
 1872.0    2.367   0.000
 1873.0    2.370   0.000
 1874.0    2.374   0.000
 1875.0    2.378   0.000
 1876.0    2.381   0.000
 1877.0    2.385   0.000
 1878.0    2.389   0.000
 1879.0    2.392   0.000
 1880.0    2.396   0.000
 1881.0    2.400   0.000
 1882.0    2.403   0.000
 1883.0    2.407   0.000
 1884.0    2.411   0.000
 1885.0    2.414   0.000
 1886.0    2.418   0.000
 1887.0    2.422   0.000
 1888.0    2.425   0.000
 1889.0    2.429   0.000
 1890.0    2.433   0.000
 1891.0    2.436   0.000
 1892.0    2.440   0.000
 1893.0    2.444   0.000
 1894.0    2.447   0.000
 1895.0    2.451   0.000
 1896.0    2.455   0.000
 1897.0    2.458   0.000
 1898.0    2.462   0.000
 1899.0    2.465   0.000
 1900.0    2.469   0.000
 1901.0    2.473   0.000
 1902.0    2.476   0.000
 1903.0    2.480   0.000
 1904.0    2.484   0.000
 1905.0    2.487   0.000
 1906.0    2.491   0.000
 1907.0    2.494   0.000
 1908.0    2.498   0.000
 1909.0    2.502   0.000
 1910.0    2.505   0.000
 1911.0    2.509   0.000
 1912.0    2.512   0.000
 1913.0    2.516   0.000
 1914.0    2.520   0.000
 1915.0    2.523   0.000
 1916.0    2.527   0.000
 1917.0    2.531   0.000
 1918.0    2.534   0.000
 1919.0    2.538   0.000
 1920.0    2.541   0.000
 1921.0    2.545   0.000
 1922.0    2.549   0.000
 1923.0    2.552   0.000
 1924.0    2.556   0.000
 1925.0    2.559   0.000
 1926.0    2.563   0.000
 1927.0    2.566   0.000
 1928.0    2.570   0.000
 1929.0    2.574   0.000
 1930.0    2.577   0.000
 1931.0    2.581   0.000
 1932.0    2.584   0.000
 1933.0    2.588   0.000
 1934.0    2.592   0.000
 1935.0    2.595   0.000
 1936.0    2.599   0.000
 1937.0    2.602   0.000
 1938.0    2.606   0.000
 1939.0    2.609   0.000
 1940.0    2.613   0.000
 1941.0    2.616   0.000
 1942.0    2.620   0.000
 1943.0    2.624   0.000
 1944.0    2.627   0.000
 1945.0    2.631   0.000
 1946.0    2.634   0.000
 1947.0    2.638   0.000
 1948.0    2.641   0.000
 1949.0    2.645   0.000
 1950.0    2.648   0.000
 1951.0    2.652   0.000
 1952.0    2.656   0.000
 1953.0    2.659   0.000
 1954.0    2.663   0.000
 1955.0    2.666   0.000
 1956.0    2.670   0.000
 1957.0    2.673   0.000
 1958.0    2.677   0.000
 1959.0    2.680   0.000
 1960.0    2.684   0.000
 1961.0    2.687   0.000
 1962.0    2.691   0.000
 1963.0    2.694   0.000
 1964.0    2.698   0.000
 1965.0    2.701   0.000
 1966.0    2.705   0.000
 1967.0    2.708   0.000
 1968.0    2.712   0.000
 1969.0    2.715   0.000
 1970.0    2.719   0.000
 1971.0    2.722   0.000
