   W         E0+(pi0_p)
 1142.0   -1.156   2.462
 1143.0   -1.165   2.476
 1144.0   -1.173   2.490
 1145.0   -1.181   2.504
 1146.0   -1.190   2.518
 1147.0   -1.198   2.531
 1148.0   -1.206   2.545
 1149.0   -1.214   2.558
 1150.0   -1.222   2.571
 1151.0   -1.229   2.584
 1152.0   -1.237   2.597
 1153.0   -1.245   2.609
 1154.0   -1.253   2.622
 1155.0   -1.260   2.634
 1156.0   -1.268   2.647
 1157.0   -1.275   2.659
 1158.0   -1.282   2.671
 1159.0   -1.290   2.682
 1160.0   -1.297   2.694
 1161.0   -1.304   2.705
 1162.0   -1.311   2.717
 1163.0   -1.318   2.728
 1164.0   -1.325   2.739
 1165.0   -1.332   2.750
 1166.0   -1.339   2.760
 1167.0   -1.346   2.771
 1168.0   -1.352   2.782
 1169.0   -1.359   2.792
 1170.0   -1.365   2.803
 1171.0   -1.372   2.813
 1172.0   -1.378   2.824
 1173.0   -1.385   2.834
 1174.0   -1.391   2.845
 1175.0   -1.397   2.855
 1176.0   -1.403   2.865
 1177.0   -1.409   2.875
 1178.0   -1.415   2.885
 1179.0   -1.421   2.895
 1180.0   -1.427   2.905
 1181.0   -1.433   2.915
 1182.0   -1.438   2.925
 1183.0   -1.444   2.935
 1184.0   -1.449   2.945
 1185.0   -1.455   2.954
 1186.0   -1.460   2.964
 1187.0   -1.466   2.973
 1188.0   -1.471   2.983
 1189.0   -1.476   2.992
 1190.0   -1.481   3.001
 1191.0   -1.487   3.010
 1192.0   -1.492   3.019
 1193.0   -1.497   3.028
 1194.0   -1.502   3.037
 1195.0   -1.507   3.046
 1196.0   -1.512   3.055
 1197.0   -1.517   3.063
 1198.0   -1.521   3.072
 1199.0   -1.526   3.081
 1200.0   -1.531   3.089
 1201.0   -1.535   3.098
 1202.0   -1.540   3.107
 1203.0   -1.544   3.115
 1204.0   -1.548   3.124
 1205.0   -1.552   3.132
 1206.0   -1.557   3.141
 1207.0   -1.561   3.149
 1208.0   -1.565   3.158
 1209.0   -1.569   3.166
 1210.0   -1.573   3.174
 1211.0   -1.577   3.183
 1212.0   -1.581   3.191
 1213.0   -1.585   3.199
 1214.0   -1.589   3.207
 1215.0   -1.592   3.215
 1216.0   -1.596   3.223
 1217.0   -1.600   3.231
 1218.0   -1.603   3.239
 1219.0   -1.607   3.247
 1220.0   -1.610   3.255
 1221.0   -1.613   3.263
 1222.0   -1.616   3.271
 1223.0   -1.619   3.278
 1224.0   -1.622   3.286
 1225.0   -1.625   3.294
 1226.0   -1.627   3.302
 1227.0   -1.630   3.310
 1228.0   -1.633   3.317
 1229.0   -1.635   3.325
 1230.0   -1.638   3.333
 1231.0   -1.641   3.340
 1232.0   -1.643   3.348
 1233.0   -1.646   3.356
 1234.0   -1.649   3.363
 1235.0   -1.651   3.371
 1236.0   -1.654   3.378
 1237.0   -1.656   3.386
 1238.0   -1.658   3.393
 1239.0   -1.661   3.400
 1240.0   -1.663   3.408
 1241.0   -1.665   3.415
 1242.0   -1.667   3.422
 1243.0   -1.669   3.430
 1244.0   -1.670   3.437
 1245.0   -1.672   3.444
 1246.0   -1.674   3.451
 1247.0   -1.675   3.459
 1248.0   -1.677   3.466
 1249.0   -1.678   3.473
 1250.0   -1.680   3.480
 1251.0   -1.682   3.488
 1252.0   -1.683   3.495
 1253.0   -1.684   3.502
 1254.0   -1.686   3.510
 1255.0   -1.687   3.517
 1256.0   -1.689   3.524
 1257.0   -1.690   3.531
 1258.0   -1.691   3.539
 1259.0   -1.692   3.546
 1260.0   -1.693   3.553
 1261.0   -1.694   3.560
 1262.0   -1.695   3.567
 1263.0   -1.695   3.573
 1264.0   -1.696   3.580
 1265.0   -1.696   3.587
 1266.0   -1.697   3.594
 1267.0   -1.697   3.600
 1268.0   -1.698   3.607
 1269.0   -1.698   3.614
 1270.0   -1.699   3.620
 1271.0   -1.699   3.627
 1272.0   -1.700   3.634
 1273.0   -1.700   3.641
 1274.0   -1.701   3.648
 1275.0   -1.701   3.654
 1276.0   -1.702   3.661
 1277.0   -1.702   3.668
 1278.0   -1.702   3.675
 1279.0   -1.703   3.682
 1280.0   -1.703   3.689
 1281.0   -1.703   3.696
 1282.0   -1.702   3.703
 1283.0   -1.702   3.710
 1284.0   -1.702   3.717
 1285.0   -1.701   3.724
 1286.0   -1.701   3.731
 1287.0   -1.700   3.737
 1288.0   -1.699   3.744
 1289.0   -1.699   3.751
 1290.0   -1.698   3.758
 1291.0   -1.697   3.765
 1292.0   -1.696   3.771
 1293.0   -1.696   3.778
 1294.0   -1.695   3.785
 1295.0   -1.694   3.791
 1296.0   -1.693   3.798
 1297.0   -1.692   3.804
 1298.0   -1.691   3.811
 1299.0   -1.690   3.818
 1300.0   -1.689   3.828
 1301.0   -1.688   3.835
 1302.0   -1.687   3.841
 1303.0   -1.685   3.848
 1304.0   -1.684   3.855
 1305.0   -1.682   3.861
 1306.0   -1.681   3.868
 1307.0   -1.679   3.875
 1308.0   -1.677   3.882
 1309.0   -1.676   3.888
 1310.0   -1.674   3.895
 1311.0   -1.672   3.902
 1312.0   -1.670   3.908
 1313.0   -1.668   3.915
 1314.0   -1.666   3.922
 1315.0   -1.664   3.928
 1316.0   -1.662   3.935
 1317.0   -1.660   3.942
 1318.0   -1.658   3.948
 1319.0   -1.656   3.955
 1320.0   -1.653   3.962
 1321.0   -1.651   3.969
 1322.0   -1.649   3.975
 1323.0   -1.646   3.982
 1324.0   -1.644   3.989
 1325.0   -1.641   3.996
 1326.0   -1.639   4.002
 1327.0   -1.636   4.009
 1328.0   -1.633   4.016
 1329.0   -1.630   4.023
 1330.0   -1.628   4.029
 1331.0   -1.625   4.036
 1332.0   -1.622   4.043
 1333.0   -1.618   4.050
 1334.0   -1.615   4.057
 1335.0   -1.612   4.063
 1336.0   -1.609   4.070
 1337.0   -1.605   4.077
 1338.0   -1.602   4.084
 1339.0   -1.599   4.090
 1340.0   -1.595   4.097
 1341.0   -1.592   4.104
 1342.0   -1.588   4.111
 1343.0   -1.584   4.118
 1344.0   -1.581   4.124
 1345.0   -1.577   4.131
 1346.0   -1.573   4.138
 1347.0   -1.569   4.145
 1348.0   -1.565   4.152
 1349.0   -1.561   4.158
 1350.0   -1.557   4.165
 1351.0   -1.553   4.172
 1352.0   -1.548   4.179
 1353.0   -1.544   4.186
 1354.0   -1.539   4.193
 1355.0   -1.535   4.200
 1356.0   -1.530   4.208
 1357.0   -1.525   4.215
 1358.0   -1.520   4.222
 1359.0   -1.516   4.229
 1360.0   -1.511   4.237
 1361.0   -1.506   4.244
 1362.0   -1.501   4.251
 1363.0   -1.496   4.259
 1364.0   -1.491   4.266
 1365.0   -1.485   4.273
 1366.0   -1.480   4.281
 1367.0   -1.475   4.288
 1368.0   -1.470   4.296
 1369.0   -1.464   4.303
 1370.0   -1.459   4.311
 1371.0   -1.453   4.319
 1372.0   -1.448   4.326
 1373.0   -1.442   4.334
 1374.0   -1.436   4.341
 1375.0   -1.430   4.349
 1376.0   -1.424   4.356
 1377.0   -1.418   4.364
 1378.0   -1.412   4.372
 1379.0   -1.406   4.379
 1380.0   -1.399   4.387
 1381.0   -1.393   4.394
 1382.0   -1.387   4.402
 1383.0   -1.380   4.410
 1384.0   -1.374   4.418
 1385.0   -1.367   4.425
 1386.0   -1.360   4.433
 1387.0   -1.353   4.441
 1388.0   -1.346   4.449
 1389.0   -1.339   4.457
 1390.0   -1.332   4.466
 1391.0   -1.325   4.474
 1392.0   -1.318   4.483
 1393.0   -1.311   4.491
 1394.0   -1.303   4.500
 1395.0   -1.296   4.509
 1396.0   -1.288   4.518
 1397.0   -1.280   4.527
 1398.0   -1.272   4.536
 1399.0   -1.264   4.545
 1400.0   -1.256   4.554
 1401.0   -1.248   4.563
 1402.0   -1.240   4.572
 1403.0   -1.232   4.581
 1404.0   -1.223   4.590
 1405.0   -1.215   4.600
 1406.0   -1.206   4.609
 1407.0   -1.197   4.618
 1408.0   -1.188   4.628
 1409.0   -1.179   4.637
 1410.0   -1.170   4.647
 1411.0   -1.161   4.657
 1412.0   -1.152   4.667
 1413.0   -1.143   4.678
 1414.0   -1.133   4.688
 1415.0   -1.124   4.699
 1416.0   -1.114   4.710
 1417.0   -1.104   4.720
 1418.0   -1.094   4.731
 1419.0   -1.084   4.743
 1420.0   -1.074   4.754
 1421.0   -1.064   4.765
 1422.0   -1.053   4.776
 1423.0   -1.043   4.788
 1424.0   -1.032   4.799
 1425.0   -1.021   4.811
 1426.0   -1.010   4.823
 1427.0   -0.999   4.835
 1428.0   -0.988   4.847
 1429.0   -0.977   4.859
 1430.0   -0.965   4.872
 1431.0   -0.954   4.885
 1432.0   -0.942   4.898
 1433.0   -0.931   4.911
 1434.0   -0.919   4.925
 1435.0   -0.907   4.939
 1436.0   -0.895   4.953
 1437.0   -0.883   4.967
 1438.0   -0.871   4.982
 1439.0   -0.858   4.997
 1440.0   -0.845   5.012
 1441.0   -0.833   5.027
 1442.0   -0.820   5.043
 1443.0   -0.806   5.059
 1444.0   -0.793   5.075
 1445.0   -0.780   5.092
 1446.0   -0.766   5.109
 1447.0   -0.752   5.126
 1448.0   -0.738   5.144
 1449.0   -0.724   5.162
 1450.0   -0.709   5.180
 1451.0   -0.695   5.199
 1452.0   -0.680   5.219
 1453.0   -0.666   5.239
 1454.0   -0.651   5.259
 1455.0   -0.636   5.280
 1456.0   -0.621   5.302
 1457.0   -0.606   5.324
 1458.0   -0.591   5.347
 1459.0   -0.577   5.370
 1460.0   -0.562   5.394
 1461.0   -0.547   5.419
 1462.0   -0.533   5.444
 1463.0   -0.518   5.470
 1464.0   -0.503   5.497
 1465.0   -0.488   5.524
 1466.0   -0.473   5.552
 1467.0   -0.457   5.582
 1468.0   -0.441   5.612
 1469.0   -0.425   5.643
 1470.0   -0.408   5.675
 1471.0   -0.390   5.708
 1472.0   -0.372   5.743
 1473.0   -0.354   5.779
 1474.0   -0.338   5.816
 1475.0   -0.322   5.855
 1476.0   -0.309   5.895
 1477.0   -0.297   5.936
 1478.0   -0.288   5.978
 1479.0   -0.283   6.022
 1480.0   -0.281   6.067
 1481.0   -0.283   6.113
 1482.0   -0.288   6.159
 1483.0   -0.296   6.205
 1484.0   -0.306   6.250
 1485.0   -0.317   6.294
 1486.0   -0.327   6.337
 1487.0   -0.338   6.378
 1488.0   -0.505   6.494
 1489.0   -0.607   6.564
 1490.0   -0.688   6.618
 1491.0   -0.759   6.664
 1492.0   -0.823   6.703
 1493.0   -0.882   6.737
 1494.0   -0.939   6.768
 1495.0   -0.993   6.795
 1496.0   -1.045   6.821
 1497.0   -1.097   6.844
 1498.0   -1.149   6.867
 1499.0   -1.201   6.887
 1500.0   -1.254   6.908
 1501.0   -1.308   6.927
 1502.0   -1.363   6.946
 1503.0   -1.419   6.963
 1504.0   -1.476   6.980
 1505.0   -1.534   6.995
 1506.0   -1.592   7.008
 1507.0   -1.652   7.020
 1508.0   -1.712   7.030
 1509.0   -1.774   7.037
 1510.0   -1.836   7.042
 1511.0   -1.898   7.044
 1512.0   -1.961   7.044
 1513.0   -2.024   7.040
 1514.0   -2.088   7.034
 1515.0   -2.152   7.025
 1516.0   -2.216   7.014
 1517.0   -2.280   6.999
 1518.0   -2.344   6.981
 1519.0   -2.407   6.961
 1520.0   -2.470   6.937
 1521.0   -2.533   6.911
 1522.0   -2.595   6.881
 1523.0   -2.656   6.849
 1524.0   -2.716   6.814
 1525.0   -2.776   6.776
 1526.0   -2.834   6.735
 1527.0   -2.891   6.692
 1528.0   -2.947   6.646
 1529.0   -3.001   6.597
 1530.0   -3.054   6.546
 1531.0   -3.104   6.492
 1532.0   -3.153   6.435
 1533.0   -3.200   6.376
 1534.0   -3.244   6.315
 1535.0   -3.286   6.251
 1536.0   -3.327   6.185
 1537.0   -3.365   6.116
 1538.0   -3.401   6.046
 1539.0   -3.434   5.973
 1540.0   -3.466   5.899
 1541.0   -3.495   5.823
 1542.0   -3.522   5.746
 1543.0   -3.546   5.667
 1544.0   -3.568   5.586
 1545.0   -3.587   5.504
 1546.0   -3.604   5.421
 1547.0   -3.619   5.336
 1548.0   -3.632   5.250
 1549.0   -3.642   5.163
 1550.0   -3.650   5.075
 1551.0   -3.656   4.986
 1552.0   -3.661   4.897
 1553.0   -3.663   4.806
 1554.0   -3.664   4.715
 1555.0   -3.662   4.624
 1556.0   -3.659   4.531
 1557.0   -3.655   4.438
 1558.0   -3.648   4.345
 1559.0   -3.640   4.251
 1560.0   -3.630   4.156
 1561.0   -3.619   4.061
 1562.0   -3.607   3.966
 1563.0   -3.593   3.870
 1564.0   -3.578   3.774
 1565.0   -3.562   3.678
 1566.0   -3.545   3.582
 1567.0   -3.527   3.486
 1568.0   -3.508   3.391
 1569.0   -3.489   3.296
 1570.0   -3.468   3.202
 1571.0   -3.447   3.108
 1572.0   -3.424   3.015
 1573.0   -3.402   2.924
 1574.0   -3.378   2.833
 1575.0   -3.354   2.744
 1576.0   -3.329   2.656
 1577.0   -3.303   2.570
 1578.0   -3.277   2.486
 1579.0   -3.250   2.404
 1580.0   -3.221   2.324
 1581.0   -3.192   2.246
 1582.0   -3.163   2.170
 1583.0   -3.132   2.097
 1584.0   -3.101   2.027
 1585.0   -3.068   1.959
 1586.0   -3.035   1.894
 1587.0   -3.001   1.832
 1588.0   -2.966   1.773
 1589.0   -2.930   1.717
 1590.0   -2.893   1.664
 1591.0   -2.855   1.614
 1592.0   -2.816   1.567
 1593.0   -2.777   1.523
 1594.0   -2.737   1.482
 1595.0   -2.697   1.444
 1596.0   -2.656   1.409
 1597.0   -2.614   1.377
 1598.0   -2.573   1.348
 1599.0   -2.531   1.322
 1600.0   -2.488   1.299
 1601.0   -2.446   1.279
 1602.0   -2.403   1.262
 1603.0   -2.360   1.247
 1604.0   -2.318   1.235
 1605.0   -2.275   1.226
 1606.0   -2.233   1.219
 1607.0   -2.191   1.214
 1608.0   -2.150   1.212
 1609.0   -2.109   1.212
 1610.0   -2.069   1.215
 1611.0   -2.029   1.219
 1612.0   -1.990   1.226
 1613.0   -1.952   1.235
 1614.0   -1.915   1.246
 1615.0   -1.879   1.260
 1616.0   -1.843   1.274
 1617.0   -1.809   1.291
 1618.0   -1.775   1.309
 1619.0   -1.743   1.329
 1620.0   -1.712   1.350
 1621.0   -1.683   1.373
 1622.0   -1.655   1.397
 1623.0   -1.628   1.422
 1624.0   -1.603   1.448
 1625.0   -1.579   1.476
 1626.0   -1.557   1.505
 1627.0   -1.536   1.535
 1628.0   -1.517   1.565
 1629.0   -1.499   1.597
 1630.0   -1.483   1.630
 1631.0   -1.469   1.663
 1632.0   -1.456   1.697
 1633.0   -1.445   1.732
 1634.0   -1.435   1.767
 1635.0   -1.428   1.803
 1636.0   -1.422   1.839
 1637.0   -1.417   1.876
 1638.0   -1.415   1.912
 1639.0   -1.414   1.949
 1640.0   -1.415   1.986
 1641.0   -1.418   2.023
 1642.0   -1.422   2.060
 1643.0   -1.428   2.096
 1644.0   -1.436   2.133
 1645.0   -1.446   2.169
 1646.0   -1.457   2.205
 1647.0   -1.470   2.240
 1648.0   -1.484   2.275
 1649.0   -1.500   2.310
 1650.0   -1.517   2.344
 1651.0   -1.536   2.377
 1652.0   -1.556   2.410
 1653.0   -1.577   2.442
 1654.0   -1.600   2.474
 1655.0   -1.624   2.504
 1656.0   -1.649   2.533
 1657.0   -1.675   2.561
 1658.0   -1.702   2.589
 1659.0   -1.731   2.614
 1660.0   -1.760   2.639
 1661.0   -1.790   2.662
 1662.0   -1.821   2.684
 1663.0   -1.853   2.704
 1664.0   -1.885   2.723
 1665.0   -1.918   2.741
 1666.0   -1.951   2.757
 1667.0   -1.985   2.772
 1668.0   -2.019   2.786
 1669.0   -2.053   2.799
 1670.0   -2.087   2.810
 1671.0   -2.122   2.820
 1672.0   -2.156   2.829
 1673.0   -2.190   2.837
 1674.0   -2.225   2.844
 1675.0   -2.259   2.849
 1676.0   -2.293   2.854
 1677.0   -2.327   2.858
 1678.0   -2.361   2.860
 1679.0   -2.395   2.862
 1680.0   -2.429   2.863
 1681.0   -2.462   2.862
 1682.0   -2.496   2.861
 1683.0   -2.529   2.859
 1684.0   -2.562   2.856
 1685.0   -2.595   2.852
 1686.0   -2.627   2.846
 1687.0   -2.660   2.840
 1688.0   -2.692   2.833
 1689.0   -2.723   2.825
 1690.0   -2.754   2.816
 1691.0   -2.785   2.806
 1692.0   -2.816   2.795
 1693.0   -2.845   2.783
 1694.0   -2.875   2.770
 1695.0   -2.904   2.756
 1696.0   -2.932   2.741
 1697.0   -2.959   2.725
 1698.0   -2.986   2.709
 1699.0   -3.012   2.691
 1700.0   -3.038   2.673
 1701.0   -3.062   2.653
 1702.0   -3.086   2.633
 1703.0   -3.109   2.613
 1704.0   -3.131   2.591
 1705.0   -3.152   2.569
 1706.0   -3.173   2.546
 1707.0   -3.192   2.523
 1708.0   -3.210   2.500
 1709.0   -3.228   2.476
 1710.0   -3.244   2.451
 1711.0   -3.259   2.427
 1712.0   -3.273   2.402
 1713.0   -3.287   2.377
 1714.0   -3.299   2.351
 1715.0   -3.310   2.326
 1716.0   -3.320   2.301
 1717.0   -3.330   2.275
 1718.0   -3.338   2.250
 1719.0   -3.345   2.224
 1720.0   -3.352   2.199
 1721.0   -3.357   2.174
 1722.0   -3.362   2.149
 1723.0   -3.366   2.124
 1724.0   -3.370   2.100
 1725.0   -3.372   2.075
 1726.0   -3.374   2.051
 1727.0   -3.375   2.027
 1728.0   -3.375   2.003
 1729.0   -3.375   1.979
 1730.0   -3.375   1.956
 1731.0   -3.373   1.933
 1732.0   -3.372   1.910
 1733.0   -3.369   1.887
 1734.0   -3.366   1.865
 1735.0   -3.363   1.843
 1736.0   -3.359   1.821
 1737.0   -3.355   1.800
 1738.0   -3.350   1.779
 1739.0   -3.345   1.759
 1740.0   -3.339   1.739
 1741.0   -3.333   1.719
 1742.0   -3.327   1.700
 1743.0   -3.320   1.681
 1744.0   -3.312   1.663
 1745.0   -3.305   1.645
 1746.0   -3.297   1.627
 1747.0   -3.289   1.610
 1748.0   -3.280   1.593
 1749.0   -3.272   1.576
 1750.0   -3.263   1.560
 1751.0   -3.254   1.543
 1752.0   -3.245   1.527
 1753.0   -3.236   1.511
 1754.0   -3.226   1.496
 1755.0   -3.217   1.481
 1756.0   -3.207   1.466
 1757.0   -3.197   1.451
 1758.0   -3.188   1.437
 1759.0   -3.177   1.423
 1760.0   -3.167   1.409
 1761.0   -3.157   1.396
 1762.0   -3.146   1.383
 1763.0   -3.136   1.371
 1764.0   -3.125   1.359
 1765.0   -3.114   1.347
 1766.0   -3.103   1.335
 1767.0   -3.092   1.324
 1768.0   -3.081   1.313
 1769.0   -3.070   1.302
 1770.0   -3.058   1.292
 1771.0   -3.047   1.281
 1772.0   -3.036   1.271
 1773.0   -3.024   1.261
 1774.0   -3.013   1.251
 1775.0   -3.001   1.241
 1776.0   -2.990   1.232
 1777.0   -2.978   1.223
 1778.0   -2.967   1.214
 1779.0   -2.955   1.205
 1780.0   -2.944   1.197
 1781.0   -2.932   1.188
 1782.0   -2.921   1.180
 1783.0   -2.909   1.173
 1784.0   -2.898   1.165
 1785.0   -2.886   1.158
 1786.0   -2.875   1.151
 1787.0   -2.863   1.144
 1788.0   -2.851   1.137
 1789.0   -2.840   1.130
 1790.0   -2.829   1.124
 1791.0   -2.817   1.117
 1792.0   -2.806   1.111
 1793.0   -2.794   1.105
 1794.0   -2.783   1.099
 1795.0   -2.772   1.093
 1796.0   -2.761   1.087
 1797.0   -2.750   1.082
 1798.0   -2.738   1.076
 1799.0   -2.727   1.071
 1800.0   -2.716   1.066
 1801.0   -2.705   1.061
 1802.0   -2.694   1.057
 1803.0   -2.683   1.053
 1804.0   -2.672   1.048
 1805.0   -2.661   1.044
 1806.0   -2.650   1.040
 1807.0   -2.639   1.037
 1808.0   -2.628   1.033
 1809.0   -2.617   1.030
 1810.0   -2.606   1.027
 1811.0   -2.595   1.023
 1812.0   -2.585   1.020
 1813.0   -2.574   1.018
 1814.0   -2.563   1.015
 1815.0   -2.553   1.012
 1816.0   -2.542   1.010
 1817.0   -2.532   1.008
 1818.0   -2.522   1.006
 1819.0   -2.511   1.004
 1820.0   -2.501   1.002
 1821.0   -2.491   1.000
 1822.0   -2.480   0.998
 1823.0   -2.470   0.997
 1824.0   -2.460   0.996
 1825.0   -2.450   0.994
 1826.0   -2.440   0.993
 1827.0   -2.430   0.992
 1828.0   -2.420   0.992
 1829.0   -2.410   0.991
 1830.0   -2.400   0.990
 1831.0   -2.391   0.990
 1832.0   -2.381   0.990
 1833.0   -2.372   0.990
 1834.0   -2.363   0.990
 1835.0   -2.353   0.990
 1836.0   -2.344   0.990
 1837.0   -2.335   0.990
 1838.0   -2.326   0.991
 1839.0   -2.317   0.991
 1840.0   -2.308   0.992
 1841.0   -2.299   0.993
 1842.0   -2.291   0.994
 1843.0   -2.282   0.995
 1844.0   -2.273   0.996
 1845.0   -2.265   0.997
 1846.0   -2.257   0.998
 1847.0   -2.248   0.999
 1848.0   -2.240   1.001
 1849.0   -2.232   1.002
 1850.0   -2.225   1.003
 1851.0   -2.217   1.005
 1852.0   -2.209   1.007
 1853.0   -2.202   1.008
 1854.0   -2.194   1.010
 1855.0   -2.187   1.012
 1856.0   -2.180   1.014
 1857.0   -2.173   1.016
 1858.0   -2.166   1.019
 1859.0   -2.159   1.021
 1860.0   -2.152   1.023
 1861.0   -2.146   1.026
 1862.0   -2.139   1.029
 1863.0   -2.132   1.032
 1864.0   -2.126   1.035
 1865.0   -2.120   1.038
 1866.0   -2.113   1.041
 1867.0   -2.107   1.044
 1868.0   -2.101   1.048
 1869.0   -2.095   1.051
 1870.0   -2.090   1.055
 1871.0   -2.084   1.058
 1872.0   -2.079   1.062
 1873.0   -2.074   1.065
 1874.0   -2.069   1.069
 1875.0   -2.064   1.073
 1876.0   -2.059   1.077
 1877.0   -2.054   1.081
 1878.0   -2.050   1.085
 1879.0   -2.046   1.089
 1880.0   -2.041   1.093
 1881.0   -2.037   1.098
 1882.0   -2.033   1.102
 1883.0   -2.030   1.107
 1884.0   -2.026   1.111
 1885.0   -2.023   1.116
 1886.0   -2.019   1.120
 1887.0   -2.016   1.125
 1888.0   -2.013   1.130
 1889.0   -2.010   1.135
 1890.0   -2.007   1.139
 1891.0   -2.005   1.144
 1892.0   -2.002   1.149
 1893.0   -2.000   1.155
 1894.0   -1.998   1.160
 1895.0   -1.996   1.165
 1896.0   -1.994   1.170
 1897.0   -1.993   1.175
 1898.0   -1.991   1.180
 1899.0   -1.990   1.186
 1900.0   -1.989   1.191
 1901.0   -1.989   1.196
 1902.0   -1.988   1.201
 1903.0   -1.988   1.206
 1904.0   -1.988   1.211
 1905.0   -1.988   1.216
 1906.0   -1.988   1.222
 1907.0   -1.988   1.227
 1908.0   -1.989   1.232
 1909.0   -1.989   1.237
 1910.0   -1.990   1.242
 1911.0   -1.991   1.247
 1912.0   -1.993   1.252
 1913.0   -1.994   1.257
 1914.0   -1.996   1.261
 1915.0   -1.997   1.266
 1916.0   -1.999   1.271
 1917.0   -2.001   1.276
 1918.0   -2.004   1.280
 1919.0   -2.006   1.285
 1920.0   -2.009   1.289
 1921.0   -2.012   1.293
 1922.0   -2.015   1.297
 1923.0   -2.019   1.301
 1924.0   -2.022   1.305
 1925.0   -2.026   1.309
 1926.0   -2.030   1.313
 1927.0   -2.034   1.316
 1928.0   -2.038   1.320
 1929.0   -2.042   1.323
 1930.0   -2.047   1.327
 1931.0   -2.051   1.330
 1932.0   -2.056   1.333
 1933.0   -2.061   1.336
 1934.0   -2.066   1.339
 1935.0   -2.071   1.342
 1936.0   -2.076   1.345
 1937.0   -2.081   1.347
 1938.0   -2.087   1.350
 1939.0   -2.092   1.352
 1940.0   -2.098   1.354
 1941.0   -2.104   1.355
 1942.0   -2.110   1.357
 1943.0   -2.116   1.358
 1944.0   -2.122   1.359
 1945.0   -2.128   1.360
 1946.0   -2.134   1.361
 1947.0   -2.141   1.361
 1948.0   -2.147   1.362
 1949.0   -2.153   1.362
 1950.0   -2.160   1.362
 1951.0   -2.167   1.362
 1952.0   -2.173   1.361
 1953.0   -2.180   1.361
 1954.0   -2.186   1.360
 1955.0   -2.193   1.360
 1956.0   -2.200   1.359
 1957.0   -2.206   1.358
 1958.0   -2.213   1.357
 1959.0   -2.220   1.355
 1960.0   -2.226   1.354
 1961.0   -2.233   1.352
 1962.0   -2.240   1.351
 1963.0   -2.246   1.349
 1964.0   -2.253   1.347
 1965.0   -2.259   1.345
 1966.0   -2.266   1.342
 1967.0   -2.272   1.340
 1968.0   -2.279   1.338
 1969.0   -2.285   1.335
 1970.0   -2.292   1.332
 1971.0   -2.298   1.329
