   W         E2+(pi0_p)
 (MeV)      Re      Im
 1440.0   -0.016   0.000
 1441.0   -0.016   0.000
 1442.0   -0.016   0.000
 1443.0   -0.016   0.000
 1444.0   -0.016   0.000
 1445.0   -0.016   0.000
 1446.0   -0.017   0.000
 1447.0   -0.017   0.000
 1448.0   -0.017   0.000
 1449.0   -0.017   0.000
 1450.0   -0.017   0.000
 1451.0   -0.017   0.000
 1452.0   -0.017   0.000
 1453.0   -0.017   0.000
 1454.0   -0.017   0.000
 1455.0   -0.017   0.000
 1456.0   -0.017   0.000
 1457.0   -0.017   0.000
 1458.0   -0.017   0.000
 1459.0   -0.017   0.000
 1460.0   -0.017   0.000
 1461.0   -0.017   0.000
 1462.0   -0.017   0.000
 1463.0   -0.017   0.000
 1464.0   -0.017   0.000
 1465.0   -0.017   0.000
 1466.0   -0.018   0.000
 1467.0   -0.018   0.000
 1468.0   -0.018   0.000
 1469.0   -0.018   0.000
 1470.0   -0.018   0.000
 1471.0   -0.018   0.000
 1472.0   -0.018   0.000
 1473.0   -0.018   0.000
 1474.0   -0.018   0.000
 1475.0   -0.018   0.000
 1476.0   -0.018   0.000
 1477.0   -0.018   0.000
 1478.0   -0.018   0.000
 1479.0   -0.018   0.000
 1480.0   -0.018   0.000
 1481.0   -0.018   0.000
 1482.0   -0.018   0.000
 1483.0   -0.018   0.000
 1484.0   -0.018   0.000
 1485.0   -0.018   0.000
 1486.0   -0.018   0.000
 1487.0   -0.018   0.000
 1488.0   -0.019   0.000
 1489.0   -0.019   0.000
 1490.0   -0.019   0.000
 1491.0   -0.019   0.000
 1492.0   -0.019   0.000
 1493.0   -0.019   0.000
 1494.0   -0.019   0.000
 1495.0   -0.019   0.000
 1496.0   -0.019   0.000
 1497.0   -0.019   0.000
 1498.0   -0.019   0.000
 1499.0   -0.019   0.000
 1500.0   -0.019   0.000
 1501.0   -0.019   0.000
 1502.0   -0.019   0.000
 1503.0   -0.019   0.000
 1504.0   -0.019   0.000
 1505.0   -0.019   0.000
 1506.0   -0.019   0.000
 1507.0   -0.019   0.000
 1508.0   -0.019   0.000
 1509.0   -0.019   0.000
 1510.0   -0.019   0.000
 1511.0   -0.019   0.000
 1512.0   -0.020   0.000
 1513.0   -0.020   0.000
 1514.0   -0.020   0.000
 1515.0   -0.020   0.000
 1516.0   -0.020   0.000
 1517.0   -0.020   0.000
 1518.0   -0.020   0.000
 1519.0   -0.020   0.000
 1520.0   -0.020   0.000
 1521.0   -0.020   0.000
 1522.0   -0.020   0.000
 1523.0   -0.020   0.000
 1524.0   -0.020   0.000
 1525.0   -0.020   0.000
 1526.0   -0.020   0.000
 1527.0   -0.020   0.000
 1528.0   -0.020   0.000
 1529.0   -0.020   0.000
 1530.0   -0.020   0.000
 1531.0   -0.020   0.000
 1532.0   -0.020   0.000
 1533.0   -0.020   0.000
 1534.0   -0.020   0.000
 1535.0   -0.020   0.000
 1536.0   -0.020   0.000
 1537.0   -0.020   0.000
 1538.0   -0.021   0.000
 1539.0   -0.021   0.000
 1540.0   -0.021   0.000
 1541.0   -0.021   0.000
 1542.0   -0.021   0.000
 1543.0   -0.021   0.000
 1544.0   -0.021   0.000
 1545.0   -0.021   0.000
 1546.0   -0.021   0.000
 1547.0   -0.021   0.000
 1548.0   -0.021   0.000
 1549.0   -0.021   0.000
 1550.0   -0.021   0.000
 1551.0   -0.021   0.000
 1552.0   -0.021   0.000
 1553.0   -0.021   0.000
 1554.0   -0.021   0.000
 1555.0   -0.021   0.000
 1556.0   -0.021   0.000
 1557.0   -0.021   0.000
 1558.0   -0.021   0.000
 1559.0   -0.021   0.000
 1560.0   -0.021   0.000
 1561.0   -0.021   0.000
 1562.0   -0.021   0.000
 1563.0   -0.021   0.000
 1564.0   -0.021   0.000
 1565.0   -0.021   0.000
 1566.0   -0.021   0.000
 1567.0   -0.021   0.000
 1568.0   -0.021   0.000
 1569.0   -0.022   0.000
 1570.0   -0.022   0.000
 1571.0   -0.022   0.000
 1572.0   -0.022   0.000
 1573.0   -0.022   0.000
 1574.0   -0.022   0.000
 1575.0   -0.022   0.000
 1576.0   -0.022   0.000
 1577.0   -0.022   0.000
 1578.0   -0.022   0.000
 1579.0   -0.022   0.000
 1580.0   -0.022   0.000
 1581.0   -0.022   0.000
 1582.0   -0.022   0.000
 1583.0   -0.022   0.000
 1584.0   -0.022   0.000
 1585.0   -0.022   0.000
 1586.0   -0.022   0.000
 1587.0   -0.022   0.000
 1588.0   -0.022   0.000
 1589.0   -0.022   0.000
 1590.0   -0.022   0.000
 1591.0   -0.022   0.000
 1592.0   -0.022   0.000
 1593.0   -0.022   0.000
 1594.0   -0.022   0.000
 1595.0   -0.022   0.000
 1596.0   -0.022   0.000
 1597.0   -0.022   0.000
 1598.0   -0.022   0.000
 1599.0   -0.022   0.000
 1600.0   -0.022   0.000
 1601.0   -0.022   0.000
 1602.0   -0.022   0.000
 1603.0   -0.022   0.000
 1604.0   -0.022   0.000
 1605.0   -0.022   0.000
 1606.0   -0.022   0.000
 1607.0   -0.022   0.000
 1608.0   -0.022   0.000
 1609.0   -0.023   0.000
 1610.0   -0.023   0.000
 1611.0   -0.023   0.000
 1612.0   -0.023   0.000
 1613.0   -0.023   0.000
 1614.0   -0.023   0.000
 1615.0   -0.023   0.000
 1616.0   -0.023   0.000
 1617.0   -0.023   0.000
 1618.0   -0.023   0.000
 1619.0   -0.023   0.000
 1620.0   -0.023   0.000
 1621.0   -0.023   0.000
 1622.0   -0.023   0.000
 1623.0   -0.023   0.000
 1624.0   -0.023   0.000
 1625.0   -0.023   0.000
 1626.0   -0.023   0.000
 1627.0   -0.023   0.000
 1628.0   -0.023   0.000
 1629.0   -0.023   0.000
 1630.0   -0.023   0.000
 1631.0   -0.023   0.000
 1632.0   -0.023   0.000
 1633.0   -0.023   0.000
 1634.0   -0.023   0.000
 1635.0   -0.023   0.000
 1636.0   -0.023   0.000
 1637.0   -0.023   0.000
 1638.0   -0.023   0.000
 1639.0   -0.023   0.000
 1640.0   -0.023   0.000
 1641.0   -0.023   0.000
 1642.0   -0.023   0.000
 1643.0   -0.023   0.000
 1644.0   -0.023   0.000
 1645.0   -0.023   0.000
 1646.0   -0.023   0.000
 1647.0   -0.023   0.000
 1648.0   -0.023   0.000
 1649.0   -0.023   0.000
 1650.0   -0.023   0.000
 1651.0   -0.023   0.000
 1652.0   -0.023   0.000
 1653.0   -0.023   0.000
 1654.0   -0.023   0.000
 1655.0   -0.023   0.000
 1656.0   -0.023   0.000
