   W         E2-(pi0_p)
 (MeV)      Re      Im
 1359.0   -1.603   0.000
 1360.0   -1.605   0.000
 1361.0   -1.607   0.000
 1362.0   -1.609   0.000
 1363.0   -1.612   0.000
 1364.0   -1.614   0.000
 1365.0   -1.616   0.000
 1366.0   -1.618   0.000
 1367.0   -1.620   0.000
 1368.0   -1.622   0.000
 1369.0   -1.624   0.000
 1370.0   -1.626   0.000
 1371.0   -1.628   0.000
 1372.0   -1.630   0.000
 1373.0   -1.632   0.000
 1374.0   -1.634   0.000
 1375.0   -1.636   0.000
 1376.0   -1.638   0.000
 1377.0   -1.640   0.000
 1378.0   -1.642   0.000
 1379.0   -1.644   0.000
 1380.0   -1.646   0.000
 1381.0   -1.648   0.000
 1382.0   -1.650   0.000
 1383.0   -1.652   0.000
 1384.0   -1.654   0.000
 1385.0   -1.656   0.000
 1386.0   -1.658   0.000
 1387.0   -1.660   0.000
 1388.0   -1.661   0.000
 1389.0   -1.663   0.000
 1390.0   -1.665   0.000
 1391.0   -1.667   0.000
 1392.0   -1.669   0.000
 1393.0   -1.671   0.000
 1394.0   -1.672   0.000
 1395.0   -1.674   0.000
 1396.0   -1.676   0.000
 1397.0   -1.678   0.000
 1398.0   -1.679   0.000
 1399.0   -1.681   0.000
 1400.0   -1.683   0.000
 1401.0   -1.685   0.000
 1402.0   -1.686   0.000
 1403.0   -1.688   0.000
 1404.0   -1.690   0.000
 1405.0   -1.691   0.000
 1406.0   -1.693   0.000
 1407.0   -1.695   0.000
 1408.0   -1.696   0.000
 1409.0   -1.698   0.000
 1410.0   -1.700   0.000
 1411.0   -1.701   0.000
 1412.0   -1.703   0.000
 1413.0   -1.705   0.000
 1414.0   -1.706   0.000
 1415.0   -1.708   0.000
 1416.0   -1.709   0.000
 1417.0   -1.711   0.000
 1418.0   -1.712   0.000
 1419.0   -1.714   0.000
 1420.0   -1.715   0.000
 1421.0   -1.717   0.000
 1422.0   -1.719   0.000
 1423.0   -1.720   0.000
 1424.0   -1.722   0.000
 1425.0   -1.723   0.000
 1426.0   -1.725   0.000
 1427.0   -1.726   0.000
 1428.0   -1.727   0.000
 1429.0   -1.729   0.000
 1430.0   -1.730   0.000
 1431.0   -1.732   0.000
 1432.0   -1.733   0.000
 1433.0   -1.735   0.000
 1434.0   -1.736   0.000
 1435.0   -1.737   0.000
 1436.0   -1.739   0.000
 1437.0   -1.740   0.000
 1438.0   -1.742   0.000
 1439.0   -1.743   0.000
 1440.0   -1.744   0.000
 1441.0   -1.746   0.000
 1442.0   -1.747   0.000
 1443.0   -1.748   0.000
 1444.0   -1.750   0.000
 1445.0   -1.751   0.000
 1446.0   -1.752   0.000
 1447.0   -1.754   0.000
 1448.0   -1.755   0.000
 1449.0   -1.756   0.000
 1450.0   -1.757   0.000
 1451.0   -1.759   0.000
 1452.0   -1.760   0.000
 1453.0   -1.761   0.000
 1454.0   -1.762   0.000
 1455.0   -1.764   0.000
 1456.0   -1.765   0.000
 1457.0   -1.766   0.000
 1458.0   -1.767   0.000
 1459.0   -1.768   0.000
 1460.0   -1.770   0.000
 1461.0   -1.771   0.000
 1462.0   -1.772   0.000
 1463.0   -1.773   0.000
 1464.0   -1.774   0.000
 1465.0   -1.775   0.000
 1466.0   -1.776   0.000
 1467.0   -1.778   0.000
 1468.0   -1.779   0.000
 1469.0   -1.780   0.000
 1470.0   -1.781   0.000
 1471.0   -1.782   0.000
 1472.0   -1.783   0.000
 1473.0   -1.784   0.000
 1474.0   -1.785   0.000
 1475.0   -1.786   0.000
 1476.0   -1.787   0.000
 1477.0   -1.788   0.000
 1478.0   -1.790   0.000
 1479.0   -1.791   0.000
 1480.0   -1.792   0.000
 1481.0   -1.793   0.000
 1482.0   -1.794   0.000
 1483.0   -1.795   0.000
 1484.0   -1.796   0.000
 1485.0   -1.797   0.000
 1486.0   -1.798   0.000
 1487.0   -1.799   0.000
