   W         E2-(pi+_n)
 1331.0    6.444293   0.541522
 1332.0    6.450212   0.549489
 1333.0    6.456131   0.557457
 1334.0    6.462050   0.565424
 1335.0    6.467968   0.573392
 1336.0    6.474404   0.581748
 1337.0    6.480839   0.590105
 1338.0    6.487274   0.598462
 1339.0    6.493710   0.606818
 1340.0    6.500145   0.615175
 1341.0    6.507149   0.624029
 1342.0    6.514153   0.632883
 1343.0    6.521157   0.641738
 1344.0    6.528161   0.650592
 1345.0    6.535165   0.659446
 1346.0    6.542769   0.668928
 1347.0    6.550374   0.678409
 1348.0    6.557978   0.687891
 1349.0    6.565583   0.697372
 1350.0    6.573188   0.706854
 1351.0    6.581396   0.717106
 1352.0    6.589604   0.727358
 1353.0    6.597813   0.737611
 1354.0    6.606021   0.747863
 1355.0    6.614229   0.758116
 1356.0    6.623029   0.769287
 1357.0    6.631828   0.780459
 1358.0    6.640628   0.791631
 1359.0    6.649427   0.802803
 1360.0    6.658227   0.813975
 1361.0    6.667578   0.826215
 1362.0    6.676929   0.838456
 1363.0    6.686280   0.850697
 1364.0    6.695631   0.862937
 1365.0    6.704982   0.875178
 1366.0    6.714828   0.888630
 1367.0    6.724674   0.902082
 1368.0    6.734520   0.915535
 1369.0    6.744366   0.928987
 1370.0    6.754212   0.942439
 1371.0    6.764486   0.957236
 1372.0    6.774760   0.972034
 1373.0    6.785034   0.986831
 1374.0    6.795308   1.001629
 1375.0    6.805582   1.016427
 1376.0    6.816211   1.032695
 1377.0    6.826841   1.048963
 1378.0    6.837470   1.065232
 1379.0    6.848099   1.081500
 1380.0    6.858729   1.097769
 1381.0    6.869643   1.115628
 1382.0    6.880558   1.133488
 1383.0    6.891472   1.151348
 1384.0    6.902387   1.169207
 1385.0    6.913301   1.187067
 1386.0    6.924431   1.206640
 1387.0    6.935561   1.226213
 1388.0    6.946691   1.245785
 1389.0    6.957821   1.265358
 1390.0    6.968951   1.284931
 1391.0    6.980231   1.306347
 1392.0    6.991511   1.327763
 1393.0    7.002792   1.349179
 1394.0    7.014072   1.370595
 1395.0    7.025352   1.392011
 1396.0    7.036716   1.415416
 1397.0    7.048080   1.438821
 1398.0    7.059444   1.462227
 1399.0    7.070808   1.485632
 1400.0    7.082173   1.509037
 1401.0    7.093550   1.534599
 1402.0    7.104927   1.560162
 1403.0    7.116304   1.585725
 1404.0    7.127681   1.611287
 1405.0    7.139058   1.636850
 1406.0    7.150363   1.664768
 1407.0    7.161669   1.692686
 1408.0    7.172975   1.720605
 1409.0    7.184281   1.748523
 1410.0    7.195587   1.776441
 1411.0    7.206713   1.806948
 1412.0    7.217839   1.837455
 1413.0    7.228966   1.867962
 1414.0    7.240092   1.898469
 1415.0    7.251218   1.928976
 1416.0    7.262020   1.962345
 1417.0    7.272822   1.995714
 1418.0    7.283624   2.029082
 1419.0    7.294426   2.062451
 1420.0    7.305227   2.095820
 1421.0    7.315508   2.132365
 1422.0    7.325788   2.168910
 1423.0    7.336068   2.205456
 1424.0    7.346348   2.242001
 1425.0    7.356629   2.278546
 1426.0    7.366116   2.318626
 1427.0    7.375602   2.358706
 1428.0    7.385089   2.398786
 1429.0    7.394576   2.438866
 1430.0    7.404063   2.478946
 1431.0    7.412386   2.522957
 1432.0    7.420708   2.566969
 1433.0    7.429030   2.610980
 1434.0    7.437352   2.654992
 1435.0    7.445675   2.699003
 1436.0    7.452331   2.747367
 1437.0    7.458987   2.795730
 1438.0    7.465643   2.844094
 1439.0    7.472299   2.892457
 1440.0    7.478955   2.940821
 1441.0    7.483279   2.993966
 1442.0    7.487603   3.047111
 1443.0    7.491927   3.100256
 1444.0    7.496252   3.153402
 1445.0    7.500576   3.206547
 1446.0    7.501694   3.264873
 1447.0    7.502812   3.323198
 1448.0    7.503930   3.381524
 1449.0    7.505048   3.439850
 1450.0    7.506166   3.498176
 1451.0    7.502956   3.561992
 1452.0    7.499746   3.625808
 1453.0    7.496536   3.689624
 1454.0    7.493326   3.753441
 1455.0    7.490116   3.817257
 1456.0    7.481173   3.886702
 1457.0    7.472230   3.956147
 1458.0    7.463287   4.025592
 1459.0    7.454343   4.095037
 1460.0    7.445400   4.164482
 1461.0    7.429025   4.239388
 1462.0    7.412650   4.314294
 1463.0    7.396274   4.389199
 1464.0    7.379899   4.464105
 1465.0    7.363523   4.539011
 1466.0    7.337747   4.618760
 1467.0    7.311971   4.698509
 1468.0    7.286195   4.778258
 1469.0    7.260419   4.858007
 1470.0    7.234643   4.937756
 1471.0    7.197337   5.021076
 1472.0    7.160031   5.104396
 1473.0    7.122725   5.187715
 1474.0    7.085420   5.271035
 1475.0    7.048114   5.354355
 1476.0    6.997193   5.439148
 1477.0    6.946273   5.523942
 1478.0    6.895352   5.608735
 1479.0    6.844432   5.693529
 1480.0    6.793511   5.778322
 1481.0    6.727292   5.861534
 1482.0    6.661072   5.944746
 1483.0    6.594853   6.027957
 1484.0    6.528634   6.111169
 1485.0    6.462414   6.194381
 1486.0    6.380067   6.272040
 1487.0    6.297720   6.349699
 1488.0    6.215373   6.427357
 1489.0    6.133025   6.505016
 1490.0    6.050678   6.582675
 1491.0    5.952721   6.650199
 1492.0    5.854764   6.717724
 1493.0    5.756808   6.785248
 1494.0    5.658851   6.852772
 1495.0    5.560894   6.920297
 1496.0    5.449576   6.973070
 1497.0    5.338258   7.025843
 1498.0    5.226939   7.078617
 1499.0    5.115621   7.131390
 1500.0    5.004303   7.184163
 1501.0    4.883641   7.218346
 1502.0    4.762979   7.252529
 1503.0    4.642317   7.286711
 1504.0    4.521655   7.320894
 1505.0    4.400992   7.355077
 1506.0    4.276357   7.368439
 1507.0    4.151722   7.381801
 1508.0    4.027087   7.395163
 1509.0    3.902452   7.408525
 1510.0    3.777817   7.421887
 1511.0    3.655102   7.414303
 1512.0    3.532387   7.406720
 1513.0    3.409672   7.399137
 1514.0    3.286958   7.391554
 1515.0    3.164243   7.383971
 1516.0    3.048852   7.357433
 1517.0    2.933461   7.330894
 1518.0    2.818071   7.304356
 1519.0    2.702680   7.277818
 1520.0    2.587289   7.251280
 1521.0    2.483319   7.209375
 1522.0    2.379349   7.167470
 1523.0    2.275379   7.125566
 1524.0    2.171409   7.083661
 1525.0    2.067439   7.041756
 1526.0    1.977282   6.988888
 1527.0    1.887124   6.936020
 1528.0    1.796967   6.883152
 1529.0    1.706810   6.830284
 1530.0    1.616653   6.777415
 1531.0    1.541001   6.717990
 1532.0    1.465350   6.658564
 1533.0    1.389699   6.599139
 1534.0    1.314047   6.539714
 1535.0    1.238396   6.480288
 1536.0    1.176627   6.418160
 1537.0    1.114859   6.356031
 1538.0    1.053091   6.293903
 1539.0    0.991323   6.231774
 1540.0    0.929554   6.169646
 1541.0    0.880183   6.107810
 1542.0    0.830812   6.045974
 1543.0    0.781441   5.984138
 1544.0    0.732070   5.922302
 1545.0    0.682699   5.860466
 1546.0    0.643818   5.801023
 1547.0    0.604937   5.741579
 1548.0    0.566056   5.682135
 1549.0    0.527176   5.622692
 1550.0    0.488295   5.563248
 1551.0    0.457913   5.507503
 1552.0    0.427532   5.451758
 1553.0    0.397150   5.396012
 1554.0    0.366769   5.340267
 1555.0    0.336387   5.284522
 1556.0    0.312648   5.233144
 1557.0    0.288909   5.181766
 1558.0    0.265169   5.130388
 1559.0    0.241430   5.079010
 1560.0    0.217691   5.027632
 1561.0    0.198949   4.980822
 1562.0    0.180206   4.934011
 1563.0    0.161464   4.887200
 1564.0    0.142721   4.840389
 1565.0    0.123979   4.793578
 1566.0    0.108852   4.751255
 1567.0    0.093726   4.708932
 1568.0    0.078600   4.666609
 1569.0    0.063473   4.624285
 1570.0    0.048347   4.581962
 1571.0    0.035730   4.543836
 1572.0    0.023113   4.505709
 1573.0    0.010496   4.467583
 1574.0   -0.002121   4.429457
 1575.0   -0.014738   4.391330
 1576.0   -0.025727   4.357007
 1577.0   -0.036715   4.322683
 1578.0   -0.047704   4.288360
 1579.0   -0.058693   4.254036
 1580.0   -0.069681   4.219713
 1581.0   -0.079720   4.188745
 1582.0   -0.089760   4.157778
 1583.0   -0.099799   4.126810
 1584.0   -0.109838   4.095843
 1585.0   -0.119877   4.064876
 1586.0   -0.129481   4.036807
 1587.0   -0.139084   4.008739
 1588.0   -0.148688   3.980670
 1589.0   -0.158292   3.952602
 1590.0   -0.167895   3.924534
 1591.0   -0.177443   3.898914
 1592.0   -0.186991   3.873295
 1593.0   -0.196539   3.847675
 1594.0   -0.206087   3.822056
 1595.0   -0.215635   3.796436
 1596.0   -0.225395   3.772842
 1597.0   -0.235155   3.749248
 1598.0   -0.244915   3.725654
 1599.0   -0.254675   3.702060
 1600.0   -0.264435   3.678466
 1601.0   -0.274595   3.656496
 1602.0   -0.284756   3.634526
 1603.0   -0.294916   3.612556
 1604.0   -0.305077   3.590586
 1605.0   -0.315237   3.568617
 1606.0   -0.325906   3.547911
 1607.0   -0.336574   3.527205
 1608.0   -0.347242   3.506500
 1609.0   -0.357910   3.485794
 1610.0   -0.368579   3.465089
 1611.0   -0.379815   3.445316
 1612.0   -0.391051   3.425544
 1613.0   -0.402287   3.405772
 1614.0   -0.413524   3.386000
 1615.0   -0.424760   3.366227
 1616.0   -0.436576   3.347093
 1617.0   -0.448392   3.327958
 1618.0   -0.460209   3.308824
 1619.0   -0.472025   3.289689
 1620.0   -0.483841   3.270555
 1621.0   -0.496210   3.251798
 1622.0   -0.508579   3.233040
 1623.0   -0.520948   3.214283
 1624.0   -0.533317   3.195526
 1625.0   -0.545686   3.176769
 1626.0   -0.558558   3.158156
 1627.0   -0.571431   3.139544
 1628.0   -0.584303   3.120931
 1629.0   -0.597175   3.102318
 1630.0   -0.610047   3.083706
 1631.0   -0.623348   3.065037
 1632.0   -0.636649   3.046368
 1633.0   -0.649950   3.027699
 1634.0   -0.663250   3.009030
 1635.0   -0.676551   2.990361
 1636.0   -0.690184   2.971466
 1637.0   -0.703817   2.952571
 1638.0   -0.717450   2.933676
 1639.0   -0.731083   2.914782
 1640.0   -0.744716   2.895887
 1641.0   -0.758571   2.876627
 1642.0   -0.772426   2.857367
 1643.0   -0.786281   2.838107
 1644.0   -0.800136   2.818848
 1645.0   -0.813991   2.799588
 1646.0   -0.827918   2.779865
 1647.0   -0.841844   2.760143
 1648.0   -0.855770   2.740420
 1649.0   -0.869696   2.720697
 1650.0   -0.883623   2.700975
 1651.0   -0.897565   2.680684
 1652.0   -0.911507   2.660394
 1653.0   -0.925450   2.640103
 1654.0   -0.939392   2.619813
 1655.0   -0.953335   2.599522
 1656.0   -0.967092   2.578645
 1657.0   -0.980849   2.557768
 1658.0   -0.994606   2.536891
 1659.0   -1.008364   2.516014
 1660.0   -1.022121   2.495137
 1661.0   -1.035566   2.473657
 1662.0   -1.049012   2.452177
 1663.0   -1.062457   2.430697
 1664.0   -1.075903   2.409217
 1665.0   -1.089348   2.387737
 1666.0   -1.102369   2.365628
 1667.0   -1.115389   2.343519
 1668.0   -1.128410   2.321410
 1669.0   -1.141431   2.299301
 1670.0   -1.154451   2.277193
 1671.0   -1.166909   2.254537
 1672.0   -1.179367   2.231882
 1673.0   -1.191824   2.209227
 1674.0   -1.204282   2.186572
 1675.0   -1.216739   2.163917
 1676.0   -1.228528   2.140759
 1677.0   -1.240316   2.117602
 1678.0   -1.252105   2.094444
 1679.0   -1.263893   2.071286
 1680.0   -1.275682   2.048129
 1681.0   -1.286705   2.024548
 1682.0   -1.297728   2.000968
 1683.0   -1.308751   1.977387
 1684.0   -1.319774   1.953807
 1685.0   -1.330797   1.930227
 1686.0   -1.340973   1.906317
 1687.0   -1.351150   1.882408
 1688.0   -1.361327   1.858498
 1689.0   -1.371504   1.834589
 1690.0   -1.381681   1.810679
 1691.0   -1.390949   1.786542
 1692.0   -1.400217   1.762405
 1693.0   -1.409485   1.738268
 1694.0   -1.418753   1.714131
 1695.0   -1.428021   1.689994
 1696.0   -1.436336   1.665732
 1697.0   -1.444651   1.641471
 1698.0   -1.452965   1.617210
 1699.0   -1.461280   1.592948
 1700.0   -1.469595   1.568687
 1701.0   -1.476928   1.544403
 1702.0   -1.484260   1.520119
 1703.0   -1.491593   1.495835
 1704.0   -1.498925   1.471551
 1705.0   -1.506258   1.447267
 1706.0   -1.512593   1.423055
 1707.0   -1.518929   1.398843
 1708.0   -1.525264   1.374632
 1709.0   -1.531600   1.350420
 1710.0   -1.537935   1.326208
 1711.0   -1.543272   1.302139
 1712.0   -1.548608   1.278070
 1713.0   -1.553945   1.254000
 1714.0   -1.559281   1.229931
 1715.0   -1.564618   1.205862
 1716.0   -1.568956   1.182018
 1717.0   -1.573295   1.158175
 1718.0   -1.577633   1.134331
 1719.0   -1.581971   1.110488
 1720.0   -1.586310   1.086644
 1721.0   -1.589656   1.063102
 1722.0   -1.593002   1.039559
 1723.0   -1.596348   1.016017
 1724.0   -1.599694   0.992474
 1725.0   -1.603040   0.968932
 1726.0   -1.605408   0.945724
 1727.0   -1.607776   0.922517
 1728.0   -1.610144   0.899309
 1729.0   -1.612512   0.876101
 1730.0   -1.614879   0.852894
 1731.0   -1.616279   0.830063
 1732.0   -1.617678   0.807232
 1733.0   -1.619077   0.784401
 1734.0   -1.620476   0.761570
 1735.0   -1.621875   0.738739
 1736.0   -1.622315   0.716324
 1737.0   -1.622755   0.693910
 1738.0   -1.623195   0.671495
 1739.0   -1.623636   0.649080
 1740.0   -1.624076   0.626665
 1741.0   -1.623570   0.604712
 1742.0   -1.623064   0.582759
 1743.0   -1.622559   0.560806
 1744.0   -1.622053   0.538853
 1745.0   -1.621547   0.516899
 1746.0   -1.620113   0.495450
 1747.0   -1.618679   0.474001
 1748.0   -1.617245   0.452552
 1749.0   -1.615811   0.431103
 1750.0   -1.614377   0.409654
 1751.0   -1.612042   0.388761
 1752.0   -1.609706   0.367867
 1753.0   -1.607370   0.346973
 1754.0   -1.605035   0.326079
 1755.0   -1.602699   0.305185
 1756.0   -1.599495   0.284898
 1757.0   -1.596291   0.264612
 1758.0   -1.593087   0.244325
 1759.0   -1.589884   0.224038
 1760.0   -1.586680   0.203752
 1761.0   -1.582656   0.184133
 1762.0   -1.578633   0.164515
 1763.0   -1.574610   0.144896
 1764.0   -1.570587   0.125277
 1765.0   -1.566564   0.105659
 1766.0   -1.561781   0.086742
 1767.0   -1.556999   0.067825
 1768.0   -1.552217   0.048908
 1769.0   -1.547434   0.029991
 1770.0   -1.542652   0.011074
 1771.0   -1.537177  -0.007095
 1772.0   -1.531703  -0.025263
 1773.0   -1.526228  -0.043431
 1774.0   -1.520754  -0.061599
 1775.0   -1.515280  -0.079767
 1776.0   -1.509185  -0.097160
 1777.0   -1.503091  -0.114553
 1778.0   -1.496997  -0.131946
 1779.0   -1.490903  -0.149339
 1780.0   -1.484809  -0.166732
 1781.0   -1.478169  -0.183337
 1782.0   -1.471529  -0.199942
 1783.0   -1.464889  -0.216547
 1784.0   -1.458248  -0.233152
 1785.0   -1.451608  -0.249757
 1786.0   -1.445109  -0.264938
 1787.0   -1.438610  -0.280118
 1788.0   -1.432110  -0.295299
 1789.0   -1.425611  -0.310479
 1790.0   -1.419112  -0.325660
 1791.0   -1.410964  -0.341345
 1792.0   -1.402816  -0.357030
 1793.0   -1.394668  -0.372715
 1794.0   -1.386520  -0.388400
 1795.0   -1.378371  -0.404085
 1796.0   -1.370483  -0.418380
 1797.0   -1.362595  -0.432676
 1798.0   -1.354707  -0.446972
 1799.0   -1.346819  -0.461268
 1800.0   -1.338931  -0.475564
 1801.0   -1.330730  -0.489143
 1802.0   -1.322530  -0.502723
 1803.0   -1.314329  -0.516302
 1804.0   -1.306129  -0.529881
 1805.0   -1.297928  -0.543461
 1806.0   -1.289455  -0.556346
 1807.0   -1.280981  -0.569230
 1808.0   -1.272508  -0.582115
 1809.0   -1.264035  -0.595000
 1810.0   -1.255561  -0.607885
 1811.0   -1.246842  -0.620115
 1812.0   -1.238124  -0.632345
 1813.0   -1.229405  -0.644575
 1814.0   -1.220686  -0.656805
 1815.0   -1.211967  -0.669035
 1816.0   -1.203022  -0.680650
 1817.0   -1.194077  -0.692264
 1818.0   -1.185132  -0.703879
 1819.0   -1.176187  -0.715494
 1820.0   -1.167242  -0.727108
 1821.0   -1.158086  -0.738136
 1822.0   -1.148929  -0.749163
 1823.0   -1.139772  -0.760190
 1824.0   -1.130616  -0.771218
 1825.0   -1.121459  -0.782245
 1826.0   -1.112099  -0.792715
 1827.0   -1.102738  -0.803185
 1828.0   -1.093378  -0.813655
 1829.0   -1.084017  -0.824125
 1830.0   -1.074657  -0.834594
 1831.0   -1.065096  -0.844531
 1832.0   -1.055535  -0.854468
 1833.0   -1.045974  -0.864405
 1834.0   -1.036412  -0.874342
 1835.0   -1.026851  -0.884279
 1836.0   -1.017085  -0.893698
 1837.0   -1.007319  -0.903118
 1838.0   -0.997553  -0.912537
 1839.0   -0.987788  -0.921957
 1840.0   -0.978022  -0.931377
 1841.0   -0.968065  -0.940304
 1842.0   -0.958108  -0.949231
 1843.0   -0.948152  -0.958158
 1844.0   -0.938195  -0.967085
 1845.0   -0.928238  -0.976012
 1846.0   -0.918063  -0.984448
 1847.0   -0.907887  -0.992885
 1848.0   -0.897712  -1.001321
 1849.0   -0.887536  -1.009758
 1850.0   -0.877361  -1.018194
 1851.0   -0.866982  -1.026144
 1852.0   -0.856604  -1.034093
 1853.0   -0.846225  -1.042043
 1854.0   -0.835847  -1.049992
 1855.0   -0.825468  -1.057942
 1856.0   -0.814881  -1.065407
 1857.0   -0.804294  -1.072871
 1858.0   -0.793707  -1.080336
 1859.0   -0.783120  -1.087800
 1860.0   -0.772533  -1.095265
 1861.0   -0.761741  -1.102237
 1862.0   -0.750949  -1.109210
 1863.0   -0.740157  -1.116183
 1864.0   -0.729365  -1.123155
 1865.0   -0.718574  -1.130128
 1866.0   -0.707582  -1.136599
 1867.0   -0.696590  -1.143070
 1868.0   -0.685598  -1.149540
 1869.0   -0.674606  -1.156011
 1870.0   -0.663614  -1.162482
 1871.0   -0.652433  -1.168448
 1872.0   -0.641252  -1.174414
 1873.0   -0.630071  -1.180381
 1874.0   -0.618890  -1.186347
 1875.0   -0.607709  -1.192313
 1876.0   -0.596355  -1.197763
 1877.0   -0.585001  -1.203213
 1878.0   -0.573646  -1.208663
 1879.0   -0.562292  -1.214113
 1880.0   -0.550938  -1.219563
 1881.0   -0.539429  -1.224490
 1882.0   -0.527920  -1.229416
 1883.0   -0.516411  -1.234342
 1884.0   -0.504902  -1.239269
 1885.0   -0.493393  -1.244195
 1886.0   -0.481752  -1.248593
 1887.0   -0.470110  -1.252991
 1888.0   -0.458468  -1.257388
 1889.0   -0.446827  -1.261786
 1890.0   -0.435185  -1.266184
 1891.0   -0.423435  -1.270051
 1892.0   -0.411685  -1.273917
 1893.0   -0.399935  -1.277784
 1894.0   -0.388185  -1.281651
 1895.0   -0.376435  -1.285517
 1896.0   -0.364602  -1.288856
 1897.0   -0.352769  -1.292194
 1898.0   -0.340936  -1.295532
 1899.0   -0.329103  -1.298870
 1900.0   -0.317270  -1.302208
 1901.0   -0.305378  -1.305021
 1902.0   -0.293486  -1.307834
 1903.0   -0.281594  -1.310648
 1904.0   -0.269702  -1.313461
 1905.0   -0.257810  -1.316274
