   W         M4+(pi+_n)
 1242.0   -0.050504   0.002712
 1243.0   -0.050806   0.002723
 1244.0   -0.051109   0.002735
 1245.0   -0.051411   0.002746
 1246.0   -0.051706   0.002757
 1247.0   -0.052001   0.002767
 1248.0   -0.052296   0.002778
 1249.0   -0.052592   0.002789
 1250.0   -0.052887   0.002799
 1251.0   -0.053175   0.002809
 1252.0   -0.053464   0.002819
 1253.0   -0.053752   0.002829
 1254.0   -0.054040   0.002838
 1255.0   -0.054329   0.002848
 1256.0   -0.054610   0.002857
 1257.0   -0.054892   0.002866
 1258.0   -0.055173   0.002875
 1259.0   -0.055455   0.002884
 1260.0   -0.055736   0.002893
 1261.0   -0.056011   0.002901
 1262.0   -0.056285   0.002909
 1263.0   -0.056560   0.002917
 1264.0   -0.056834   0.002925
 1265.0   -0.057109   0.002933
 1266.0   -0.057377   0.002940
 1267.0   -0.057644   0.002947
 1268.0   -0.057912   0.002955
 1269.0   -0.058180   0.002962
 1270.0   -0.058447   0.002969
 1271.0   -0.058708   0.002975
 1272.0   -0.058970   0.002982
 1273.0   -0.059231   0.002988
 1274.0   -0.059492   0.002994
 1275.0   -0.059753   0.003000
 1276.0   -0.060007   0.003006
 1277.0   -0.060261   0.003011
 1278.0   -0.060515   0.003017
 1279.0   -0.060770   0.003022
 1280.0   -0.061024   0.003027
 1281.0   -0.061271   0.003032
 1282.0   -0.061519   0.003036
 1283.0   -0.061766   0.003041
 1284.0   -0.062013   0.003045
 1285.0   -0.062261   0.003050
 1286.0   -0.062501   0.003053
 1287.0   -0.062742   0.003057
 1288.0   -0.062982   0.003060
 1289.0   -0.063223   0.003064
 1290.0   -0.063463   0.003067
 1291.0   -0.063697   0.003070
 1292.0   -0.063932   0.003072
 1293.0   -0.064166   0.003075
 1294.0   -0.064400   0.003078
 1295.0   -0.064634   0.003080
 1296.0   -0.064862   0.003082
 1297.0   -0.065089   0.003084
 1298.0   -0.065317   0.003085
 1299.0   -0.065544   0.003087
 1300.0   -0.065772   0.003089
 1301.0   -0.065993   0.003089
 1302.0   -0.066213   0.003090
 1303.0   -0.066434   0.003091
 1304.0   -0.066655   0.003091
 1305.0   -0.066875   0.003092
 1306.0   -0.067090   0.003092
 1307.0   -0.067305   0.003091
 1308.0   -0.067520   0.003091
 1309.0   -0.067735   0.003091
 1310.0   -0.067950   0.003091
 1311.0   -0.068158   0.003090
 1312.0   -0.068366   0.003089
 1313.0   -0.068575   0.003087
 1314.0   -0.068783   0.003086
 1315.0   -0.068992   0.003085
 1316.0   -0.069194   0.003083
 1317.0   -0.069396   0.003081
 1318.0   -0.069598   0.003079
 1319.0   -0.069800   0.003077
 1320.0   -0.070003   0.003075
 1321.0   -0.070198   0.003071
 1322.0   -0.070394   0.003068
 1323.0   -0.070589   0.003065
 1324.0   -0.070785   0.003061
 1325.0   -0.070980   0.003058
 1326.0   -0.071170   0.003054
 1327.0   -0.071361   0.003050
 1328.0   -0.071551   0.003046
 1329.0   -0.071741   0.003043
 1330.0   -0.071931   0.003039
 1331.0   -0.072116   0.003034
 1332.0   -0.072300   0.003029
 1333.0   -0.072484   0.003024
 1334.0   -0.072668   0.003019
 1335.0   -0.072852   0.003014
 1336.0   -0.073030   0.003008
 1337.0   -0.073208   0.003002
 1338.0   -0.073386   0.002996
 1339.0   -0.073564   0.002990
 1340.0   -0.073743   0.002984
 1341.0   -0.073915   0.002977
 1342.0   -0.074087   0.002970
 1343.0   -0.074260   0.002963
 1344.0   -0.074432   0.002956
 1345.0   -0.074605   0.002950
 1346.0   -0.074771   0.002942
 1347.0   -0.074938   0.002934
 1348.0   -0.075105   0.002926
 1349.0   -0.075272   0.002919
 1350.0   -0.075439   0.002911
 1351.0   -0.075600   0.002902
 1352.0   -0.075761   0.002893
 1353.0   -0.075922   0.002884
 1354.0   -0.076083   0.002875
 1355.0   -0.076244   0.002866
 1356.0   -0.076400   0.002856
 1357.0   -0.076555   0.002847
 1358.0   -0.076711   0.002837
 1359.0   -0.076867   0.002827
 1360.0   -0.077022   0.002817
 1361.0   -0.077173   0.002807
 1362.0   -0.077323   0.002796
 1363.0   -0.077473   0.002785
 1364.0   -0.077624   0.002775
 1365.0   -0.077774   0.002764
 1366.0   -0.077919   0.002752
 1367.0   -0.078064   0.002741
 1368.0   -0.078209   0.002729
 1369.0   -0.078354   0.002717
 1370.0   -0.078499   0.002706
 1371.0   -0.078639   0.002693
 1372.0   -0.078779   0.002681
 1373.0   -0.078919   0.002668
 1374.0   -0.079058   0.002656
 1375.0   -0.079198   0.002643
 1376.0   -0.079333   0.002630
 1377.0   -0.079468   0.002616
 1378.0   -0.079602   0.002603
 1379.0   -0.079737   0.002589
 1380.0   -0.079872   0.002576
 1381.0   -0.080001   0.002562
 1382.0   -0.080131   0.002547
 1383.0   -0.080260   0.002533
 1384.0   -0.080390   0.002519
 1385.0   -0.080520   0.002504
 1386.0   -0.080645   0.002489
 1387.0   -0.080770   0.002474
 1388.0   -0.080895   0.002458
 1389.0   -0.081020   0.002443
 1390.0   -0.081145   0.002428
 1391.0   -0.081265   0.002412
 1392.0   -0.081384   0.002396
 1393.0   -0.081504   0.002379
 1394.0   -0.081624   0.002363
 1395.0   -0.081744   0.002347
 1396.0   -0.081859   0.002330
 1397.0   -0.081974   0.002313
 1398.0   -0.082089   0.002296
 1399.0   -0.082204   0.002279
 1400.0   -0.082320   0.002262
 1401.0   -0.082430   0.002244
 1402.0   -0.082541   0.002227
 1403.0   -0.082651   0.002209
 1404.0   -0.082761   0.002191
 1405.0   -0.082872   0.002173
 1406.0   -0.082978   0.002154
 1407.0   -0.083084   0.002136
 1408.0   -0.083190   0.002117
 1409.0   -0.083295   0.002098
 1410.0   -0.083401   0.002080
 1411.0   -0.083503   0.002060
 1412.0   -0.083604   0.002041
 1413.0   -0.083705   0.002021
 1414.0   -0.083807   0.002002
 1415.0   -0.083908   0.001982
 1416.0   -0.084005   0.001962
 1417.0   -0.084102   0.001942
 1418.0   -0.084199   0.001921
 1419.0   -0.084296   0.001901
 1420.0   -0.084393   0.001881
 1421.0   -0.084485   0.001860
 1422.0   -0.084578   0.001839
 1423.0   -0.084670   0.001817
 1424.0   -0.084763   0.001796
 1425.0   -0.084856   0.001775
 1426.0   -0.084944   0.001754
 1427.0   -0.085032   0.001732
 1428.0   -0.085120   0.001710
 1429.0   -0.085209   0.001688
 1430.0   -0.085297   0.001666
 1431.0   -0.085381   0.001644
 1432.0   -0.085465   0.001621
 1433.0   -0.085548   0.001598
 1434.0   -0.085632   0.001576
 1435.0   -0.085716   0.001553
 1436.0   -0.085797   0.001530
 1437.0   -0.085877   0.001507
 1438.0   -0.085958   0.001484
 1439.0   -0.086038   0.001461
 1440.0   -0.086119   0.001438
 1441.0   -0.086195   0.001414
 1442.0   -0.086270   0.001390
 1443.0   -0.086346   0.001366
 1444.0   -0.086422   0.001342
 1445.0   -0.086498   0.001318
 1446.0   -0.086570   0.001293
 1447.0   -0.086642   0.001268
 1448.0   -0.086714   0.001244
 1449.0   -0.086785   0.001219
 1450.0   -0.086857   0.001195
 1451.0   -0.086925   0.001169
 1452.0   -0.086993   0.001144
 1453.0   -0.087061   0.001119
 1454.0   -0.087129   0.001094
 1455.0   -0.087197   0.001068
 1456.0   -0.087262   0.001043
 1457.0   -0.087326   0.001017
 1458.0   -0.087390   0.000991
 1459.0   -0.087454   0.000965
 1460.0   -0.087518   0.000939
 1461.0   -0.087579   0.000913
 1462.0   -0.087639   0.000886
 1463.0   -0.087700   0.000860
 1464.0   -0.087760   0.000834
 1465.0   -0.087820   0.000807
 1466.0   -0.087877   0.000780
 1467.0   -0.087934   0.000753
 1468.0   -0.087991   0.000726
 1469.0   -0.088047   0.000699
 1470.0   -0.088104   0.000672
 1471.0   -0.088157   0.000645
 1472.0   -0.088210   0.000618
 1473.0   -0.088263   0.000590
 1474.0   -0.088316   0.000563
 1475.0   -0.088370   0.000535
 1476.0   -0.088419   0.000507
 1477.0   -0.088469   0.000479
 1478.0   -0.088518   0.000451
 1479.0   -0.088568   0.000423
 1480.0   -0.088617   0.000396
 1481.0   -0.088663   0.000367
 1482.0   -0.088709   0.000339
 1483.0   -0.088755   0.000310
 1484.0   -0.088801   0.000282
 1485.0   -0.088847   0.000254
 1486.0   -0.088890   0.000225
 1487.0   -0.088933   0.000196
 1488.0   -0.088975   0.000167
 1489.0   -0.089018   0.000138
 1490.0   -0.089060   0.000110
 1491.0   -0.089100   0.000081
 1492.0   -0.089139   0.000051
 1493.0   -0.089178   0.000022
 1494.0   -0.089217  -0.000007
 1495.0   -0.089257  -0.000036
 1496.0   -0.089292  -0.000066
 1497.0   -0.089328  -0.000095
 1498.0   -0.089364  -0.000125
 1499.0   -0.089400  -0.000154
 1500.0   -0.089436  -0.000184
 1501.0   -0.089467  -0.000215
 1502.0   -0.089497  -0.000246
 1503.0   -0.089528  -0.000277
 1504.0   -0.089559  -0.000308
 1505.0   -0.089589  -0.000339
 1506.0   -0.089621  -0.000367
 1507.0   -0.089653  -0.000396
 1508.0   -0.089685  -0.000425
 1509.0   -0.089717  -0.000454
 1510.0   -0.089749  -0.000483
 1511.0   -0.089775  -0.000513
 1512.0   -0.089801  -0.000543
 1513.0   -0.089828  -0.000574
 1514.0   -0.089854  -0.000604
 1515.0   -0.089881  -0.000634
 1516.0   -0.089904  -0.000665
 1517.0   -0.089927  -0.000695
 1518.0   -0.089951  -0.000726
 1519.0   -0.089974  -0.000756
 1520.0   -0.089998  -0.000787
 1521.0   -0.090018  -0.000817
 1522.0   -0.090039  -0.000848
 1523.0   -0.090059  -0.000879
 1524.0   -0.090080  -0.000909
 1525.0   -0.090100  -0.000940
 1526.0   -0.090118  -0.000971
 1527.0   -0.090135  -0.001002
 1528.0   -0.090153  -0.001032
 1529.0   -0.090170  -0.001063
 1530.0   -0.090188  -0.001094
 1531.0   -0.090203  -0.001125
 1532.0   -0.090217  -0.001156
 1533.0   -0.090232  -0.001187
 1534.0   -0.090247  -0.001217
 1535.0   -0.090262  -0.001248
 1536.0   -0.090274  -0.001279
 1537.0   -0.090285  -0.001310
 1538.0   -0.090297  -0.001341
 1539.0   -0.090309  -0.001372
 1540.0   -0.090321  -0.001403
 1541.0   -0.090331  -0.001434
 1542.0   -0.090340  -0.001465
 1543.0   -0.090349  -0.001496
 1544.0   -0.090358  -0.001527
 1545.0   -0.090368  -0.001558
 1546.0   -0.090374  -0.001589
 1547.0   -0.090381  -0.001619
 1548.0   -0.090388  -0.001650
 1549.0   -0.090394  -0.001681
 1550.0   -0.090401  -0.001712
 1551.0   -0.090405  -0.001743
 1552.0   -0.090409  -0.001774
 1553.0   -0.090413  -0.001805
 1554.0   -0.090417  -0.001836
 1555.0   -0.090421  -0.001867
 1556.0   -0.090423  -0.001897
 1557.0   -0.090424  -0.001928
 1558.0   -0.090426  -0.001959
 1559.0   -0.090428  -0.001990
 1560.0   -0.090429  -0.002020
 1561.0   -0.090428  -0.002051
 1562.0   -0.090428  -0.002082
 1563.0   -0.090427  -0.002112
 1564.0   -0.090426  -0.002143
 1565.0   -0.090425  -0.002174
 1566.0   -0.090422  -0.002204
 1567.0   -0.090419  -0.002235
 1568.0   -0.090415  -0.002265
 1569.0   -0.090412  -0.002296
 1570.0   -0.090409  -0.002326
 1571.0   -0.090403  -0.002356
 1572.0   -0.090398  -0.002387
 1573.0   -0.090392  -0.002417
 1574.0   -0.090387  -0.002447
 1575.0   -0.090381  -0.002478
 1576.0   -0.090374  -0.002508
 1577.0   -0.090366  -0.002538
 1578.0   -0.090358  -0.002568
 1579.0   -0.090351  -0.002598
 1580.0   -0.090343  -0.002628
 1581.0   -0.090333  -0.002658
 1582.0   -0.090323  -0.002688
 1583.0   -0.090313  -0.002717
 1584.0   -0.090303  -0.002747
 1585.0   -0.090293  -0.002777
 1586.0   -0.090281  -0.002807
 1587.0   -0.090269  -0.002836
 1588.0   -0.090257  -0.002866
 1589.0   -0.090246  -0.002895
 1590.0   -0.090234  -0.002925
 1591.0   -0.090220  -0.002954
 1592.0   -0.090206  -0.002983
 1593.0   -0.090192  -0.003013
 1594.0   -0.090178  -0.003042
 1595.0   -0.090164  -0.003071
 1596.0   -0.090148  -0.003100
 1597.0   -0.090132  -0.003129
 1598.0   -0.090116  -0.003158
 1599.0   -0.090100  -0.003187
 1600.0   -0.090084  -0.003216
 1601.0   -0.090066  -0.003244
 1602.0   -0.090049  -0.003273
 1603.0   -0.090031  -0.003301
 1604.0   -0.090013  -0.003329
 1605.0   -0.089995  -0.003358
 1606.0   -0.089976  -0.003386
 1607.0   -0.089956  -0.003414
 1608.0   -0.089936  -0.003443
 1609.0   -0.089917  -0.003471
 1610.0   -0.089897  -0.003499
 1611.0   -0.089876  -0.003527
 1612.0   -0.089855  -0.003555
 1613.0   -0.089833  -0.003583
 1614.0   -0.089812  -0.003611
 1615.0   -0.089791  -0.003638
 1616.0   -0.089768  -0.003666
 1617.0   -0.089745  -0.003693
 1618.0   -0.089722  -0.003720
 1619.0   -0.089699  -0.003748
 1620.0   -0.089676  -0.003775
 1621.0   -0.089651  -0.003802
 1622.0   -0.089627  -0.003829
 1623.0   -0.089602  -0.003856
 1624.0   -0.089577  -0.003883
 1625.0   -0.089553  -0.003910
 1626.0   -0.089527  -0.003936
 1627.0   -0.089501  -0.003963
 1628.0   -0.089475  -0.003989
 1629.0   -0.089448  -0.004016
 1630.0   -0.089422  -0.004042
 1631.0   -0.089395  -0.004068
 1632.0   -0.089367  -0.004094
 1633.0   -0.089340  -0.004121
 1634.0   -0.089312  -0.004147
 1635.0   -0.089285  -0.004173
 1636.0   -0.089256  -0.004198
 1637.0   -0.089227  -0.004224
 1638.0   -0.089198  -0.004249
 1639.0   -0.089169  -0.004275
 1640.0   -0.089140  -0.004300
 1641.0   -0.089110  -0.004325
 1642.0   -0.089080  -0.004350
 1643.0   -0.089050  -0.004376
 1644.0   -0.089019  -0.004401
 1645.0   -0.088989  -0.004426
 1646.0   -0.088958  -0.004450
 1647.0   -0.088926  -0.004475
 1648.0   -0.088895  -0.004499
 1649.0   -0.088863  -0.004524
 1650.0   -0.088832  -0.004549
 1651.0   -0.088799  -0.004573
 1652.0   -0.088767  -0.004597
 1653.0   -0.088734  -0.004621
 1654.0   -0.088702  -0.004645
 1655.0   -0.088669  -0.004669
 1656.0   -0.088635  -0.004693
 1657.0   -0.088602  -0.004716
 1658.0   -0.088568  -0.004740
 1659.0   -0.088534  -0.004763
 1660.0   -0.088501  -0.004787
 1661.0   -0.088466  -0.004810
 1662.0   -0.088431  -0.004833
 1663.0   -0.088397  -0.004856
 1664.0   -0.088362  -0.004879
 1665.0   -0.088327  -0.004902
 1666.0   -0.088292  -0.004925
 1667.0   -0.088256  -0.004948
 1668.0   -0.088220  -0.004970
 1669.0   -0.088185  -0.004993
 1670.0   -0.088149  -0.005015
 1671.0   -0.088112  -0.005037
 1672.0   -0.088076  -0.005060
 1673.0   -0.088039  -0.005082
 1674.0   -0.088003  -0.005104
 1675.0   -0.087966  -0.005126
 1676.0   -0.087929  -0.005147
 1677.0   -0.087892  -0.005169
 1678.0   -0.087854  -0.005191
 1679.0   -0.087817  -0.005212
 1680.0   -0.087780  -0.005234
 1681.0   -0.087741  -0.005255
 1682.0   -0.087703  -0.005276
 1683.0   -0.087665  -0.005297
 1684.0   -0.087627  -0.005319
 1685.0   -0.087589  -0.005340
 1686.0   -0.087550  -0.005360
 1687.0   -0.087512  -0.005381
 1688.0   -0.087473  -0.005402
 1689.0   -0.087434  -0.005422
 1690.0   -0.087395  -0.005443
 1691.0   -0.087356  -0.005463
 1692.0   -0.087317  -0.005484
 1693.0   -0.087277  -0.005504
 1694.0   -0.087238  -0.005524
 1695.0   -0.087199  -0.005544
 1696.0   -0.087159  -0.005564
 1697.0   -0.087119  -0.005584
 1698.0   -0.087079  -0.005604
 1699.0   -0.087039  -0.005623
 1700.0   -0.086999  -0.005643
 1701.0   -0.086959  -0.005663
 1702.0   -0.086918  -0.005682
 1703.0   -0.086878  -0.005701
 1704.0   -0.086837  -0.005721
 1705.0   -0.086797  -0.005740
 1706.0   -0.086756  -0.005759
 1707.0   -0.086715  -0.005778
 1708.0   -0.086675  -0.005797
 1709.0   -0.086634  -0.005816
 1710.0   -0.086593  -0.005835
 1711.0   -0.086552  -0.005854
 1712.0   -0.086511  -0.005872
 1713.0   -0.086469  -0.005891
 1714.0   -0.086428  -0.005910
 1715.0   -0.086387  -0.005928
 1716.0   -0.086346  -0.005946
 1717.0   -0.086304  -0.005965
 1718.0   -0.086263  -0.005983
 1719.0   -0.086221  -0.006001
 1720.0   -0.086180  -0.006020
 1721.0   -0.086138  -0.006038
 1722.0   -0.086096  -0.006055
 1723.0   -0.086055  -0.006073
 1724.0   -0.086013  -0.006091
 1725.0   -0.085971  -0.006109
 1726.0   -0.085929  -0.006127
 1727.0   -0.085887  -0.006145
 1728.0   -0.085846  -0.006162
 1729.0   -0.085804  -0.006180
 1730.0   -0.085762  -0.006198
 1731.0   -0.085720  -0.006215
 1732.0   -0.085678  -0.006233
 1733.0   -0.085636  -0.006250
 1734.0   -0.085594  -0.006267
 1735.0   -0.085552  -0.006285
 1736.0   -0.085510  -0.006302
 1737.0   -0.085468  -0.006319
 1738.0   -0.085426  -0.006336
 1739.0   -0.085383  -0.006354
 1740.0   -0.085341  -0.006371
 1741.0   -0.085299  -0.006388
 1742.0   -0.085257  -0.006405
 1743.0   -0.085215  -0.006422
 1744.0   -0.085173  -0.006439
 1745.0   -0.085131  -0.006456
 1746.0   -0.085089  -0.006473
 1747.0   -0.085047  -0.006490
 1748.0   -0.085005  -0.006507
 1749.0   -0.084963  -0.006524
 1750.0   -0.084921  -0.006540
 1751.0   -0.084879  -0.006557
 1752.0   -0.084836  -0.006574
 1753.0   -0.084794  -0.006591
 1754.0   -0.084751  -0.006608
 1755.0   -0.084709  -0.006625
 1756.0   -0.084667  -0.006641
 1757.0   -0.084625  -0.006658
 1758.0   -0.084584  -0.006675
 1759.0   -0.084542  -0.006691
 1760.0   -0.084501  -0.006708
 1761.0   -0.084459  -0.006725
 1762.0   -0.084417  -0.006741
 1763.0   -0.084375  -0.006758
 1764.0   -0.084334  -0.006775
 1765.0   -0.084292  -0.006792
 1766.0   -0.084251  -0.006808
 1767.0   -0.084209  -0.006825
 1768.0   -0.084168  -0.006842
 1769.0   -0.084126  -0.006859
 1770.0   -0.084085  -0.006875
 1771.0   -0.084043  -0.006892
 1772.0   -0.084002  -0.006909
 1773.0   -0.083961  -0.006926
 1774.0   -0.083920  -0.006943
 1775.0   -0.083878  -0.006959
 1776.0   -0.083838  -0.006976
 1777.0   -0.083797  -0.006993
 1778.0   -0.083756  -0.007010
 1779.0   -0.083715  -0.007027
 1780.0   -0.083674  -0.007044
 1781.0   -0.083633  -0.007061
 1782.0   -0.083592  -0.007078
 1783.0   -0.083552  -0.007096
 1784.0   -0.083511  -0.007113
 1785.0   -0.083470  -0.007130
 1786.0   -0.083430  -0.007147
 1787.0   -0.083390  -0.007165
 1788.0   -0.083350  -0.007182
 1789.0   -0.083309  -0.007199
 1790.0   -0.083269  -0.007217
 1791.0   -0.083229  -0.007234
 1792.0   -0.083189  -0.007252
 1793.0   -0.083149  -0.007270
 1794.0   -0.083109  -0.007287
 1795.0   -0.083069  -0.007305
 1796.0   -0.083030  -0.007323
 1797.0   -0.082990  -0.007341
 1798.0   -0.082951  -0.007359
 1799.0   -0.082911  -0.007377
 1800.0   -0.082872  -0.007395
 1801.0   -0.082833  -0.007413
 1802.0   -0.082794  -0.007432
 1803.0   -0.082755  -0.007450
 1804.0   -0.082716  -0.007469
 1805.0   -0.082677  -0.007487
 1806.0   -0.082638  -0.007506
 1807.0   -0.082599  -0.007525
 1808.0   -0.082561  -0.007544
 1809.0   -0.082522  -0.007562
 1810.0   -0.082484  -0.007581
 1811.0   -0.082445  -0.007601
 1812.0   -0.082407  -0.007620
 1813.0   -0.082369  -0.007639
 1814.0   -0.082331  -0.007659
 1815.0   -0.082293  -0.007678
 1816.0   -0.082255  -0.007698
 1817.0   -0.082218  -0.007718
 1818.0   -0.082180  -0.007738
 1819.0   -0.082142  -0.007758
 1820.0   -0.082105  -0.007778
 1821.0   -0.082067  -0.007798
 1822.0   -0.082030  -0.007819
 1823.0   -0.081993  -0.007839
 1824.0   -0.081956  -0.007860
 1825.0   -0.081919  -0.007880
 1826.0   -0.081882  -0.007902
 1827.0   -0.081846  -0.007923
 1828.0   -0.081809  -0.007944
 1829.0   -0.081772  -0.007966
 1830.0   -0.081736  -0.007987
 1831.0   -0.081700  -0.008009
 1832.0   -0.081664  -0.008031
 1833.0   -0.081628  -0.008053
 1834.0   -0.081591  -0.008075
 1835.0   -0.081555  -0.008097
 1836.0   -0.081520  -0.008120
 1837.0   -0.081484  -0.008143
 1838.0   -0.081449  -0.008165
 1839.0   -0.081413  -0.008188
 1840.0   -0.081377  -0.008211
 1841.0   -0.081342  -0.008235
 1842.0   -0.081307  -0.008258
 1843.0   -0.081272  -0.008282
 1844.0   -0.081237  -0.008306
 1845.0   -0.081202  -0.008329
 1846.0   -0.081168  -0.008354
 1847.0   -0.081133  -0.008379
 1848.0   -0.081099  -0.008403
 1849.0   -0.081064  -0.008428
 1850.0   -0.081030  -0.008453
 1851.0   -0.080996  -0.008478
 1852.0   -0.080962  -0.008504
 1853.0   -0.080928  -0.008529
 1854.0   -0.080894  -0.008555
 1855.0   -0.080860  -0.008581
 1856.0   -0.080827  -0.008607
 1857.0   -0.080793  -0.008634
 1858.0   -0.080760  -0.008661
 1859.0   -0.080726  -0.008687
 1860.0   -0.080693  -0.008714
 1861.0   -0.080660  -0.008742
 1862.0   -0.080627  -0.008769
 1863.0   -0.080594  -0.008797
 1864.0   -0.080561  -0.008825
 1865.0   -0.080528  -0.008853
 1866.0   -0.080496  -0.008882
 1867.0   -0.080463  -0.008911
 1868.0   -0.080431  -0.008940
 1869.0   -0.080399  -0.008969
 1870.0   -0.080366  -0.008998
 1871.0   -0.080334  -0.009028
