   W         E5-(pi+_n)
 1142.0    0.028374  -0.001810
 1143.0    0.029131  -0.001858
 1144.0    0.029887  -0.001907
 1145.0    0.030643  -0.001955
 1146.0    0.031413  -0.002004
 1147.0    0.032183  -0.002053
 1148.0    0.032954  -0.002103
 1149.0    0.033724  -0.002152
 1150.0    0.034494  -0.002201
 1151.0    0.035274  -0.002251
 1152.0    0.036054  -0.002301
 1153.0    0.036833  -0.002350
 1154.0    0.037613  -0.002400
 1155.0    0.038393  -0.002450
 1156.0    0.039177  -0.002500
 1157.0    0.039962  -0.002550
 1158.0    0.040746  -0.002600
 1159.0    0.041531  -0.002650
 1160.0    0.042315  -0.002701
 1161.0    0.043101  -0.002751
 1162.0    0.043886  -0.002801
 1163.0    0.044672  -0.002851
 1164.0    0.045458  -0.002901
 1165.0    0.046243  -0.002952
 1166.0    0.047026  -0.003002
 1167.0    0.047810  -0.003052
 1168.0    0.048593  -0.003102
 1169.0    0.049376  -0.003152
 1170.0    0.050159  -0.003202
 1171.0    0.050937  -0.003252
 1172.0    0.051715  -0.003302
 1173.0    0.052493  -0.003351
 1174.0    0.053272  -0.003401
 1175.0    0.054050  -0.003451
 1176.0    0.054820  -0.003500
 1177.0    0.055590  -0.003549
 1178.0    0.056361  -0.003599
 1179.0    0.057131  -0.003648
 1180.0    0.057901  -0.003697
 1181.0    0.058662  -0.003746
 1182.0    0.059422  -0.003795
 1183.0    0.060183  -0.003843
 1184.0    0.060943  -0.003892
 1185.0    0.061704  -0.003941
 1186.0    0.062452  -0.003989
 1187.0    0.063201  -0.004037
 1188.0    0.063950  -0.004085
 1189.0    0.064699  -0.004133
 1190.0    0.065448  -0.004181
 1191.0    0.066183  -0.004228
 1192.0    0.066919  -0.004275
 1193.0    0.067655  -0.004322
 1194.0    0.068390  -0.004369
 1195.0    0.069126  -0.004416
 1196.0    0.069847  -0.004463
 1197.0    0.070569  -0.004509
 1198.0    0.071290  -0.004555
 1199.0    0.072011  -0.004601
 1200.0    0.072732  -0.004648
 1201.0    0.073438  -0.004693
 1202.0    0.074144  -0.004738
 1203.0    0.074849  -0.004783
 1204.0    0.075555  -0.004829
 1205.0    0.076261  -0.004874
 1206.0    0.076950  -0.004918
 1207.0    0.077640  -0.004963
 1208.0    0.078329  -0.005007
 1209.0    0.079019  -0.005051
 1210.0    0.079708  -0.005095
 1211.0    0.080381  -0.005139
 1212.0    0.081053  -0.005182
 1213.0    0.081725  -0.005225
 1214.0    0.082398  -0.005268
 1215.0    0.083070  -0.005311
 1216.0    0.083725  -0.005354
 1217.0    0.084380  -0.005396
 1218.0    0.085035  -0.005438
 1219.0    0.085690  -0.005480
 1220.0    0.086345  -0.005522
 1221.0    0.086982  -0.005563
 1222.0    0.087619  -0.005604
 1223.0    0.088256  -0.005645
 1224.0    0.088893  -0.005686
 1225.0    0.089530  -0.005727
 1226.0    0.090149  -0.005767
 1227.0    0.090768  -0.005807
 1228.0    0.091387  -0.005847
 1229.0    0.092006  -0.005887
 1230.0    0.092625  -0.005927
 1231.0    0.093225  -0.005965
 1232.0    0.093826  -0.006004
 1233.0    0.094426  -0.006043
 1234.0    0.095027  -0.006082
 1235.0    0.095628  -0.006120
 1236.0    0.096210  -0.006158
 1237.0    0.096792  -0.006196
 1238.0    0.097374  -0.006233
 1239.0    0.097956  -0.006271
 1240.0    0.098538  -0.006308
 1241.0    0.099102  -0.006345
 1242.0    0.099666  -0.006381
 1243.0    0.100230  -0.006418
 1244.0    0.100794  -0.006454
 1245.0    0.101358  -0.006491
 1246.0    0.101903  -0.006526
 1247.0    0.102449  -0.006561
 1248.0    0.102994  -0.006597
 1249.0    0.103540  -0.006632
 1250.0    0.104085  -0.006667
 1251.0    0.104612  -0.006702
 1252.0    0.105140  -0.006736
 1253.0    0.105667  -0.006770
 1254.0    0.106194  -0.006804
 1255.0    0.106722  -0.006838
 1256.0    0.107231  -0.006872
 1257.0    0.107740  -0.006905
 1258.0    0.108250  -0.006938
 1259.0    0.108759  -0.006971
 1260.0    0.109268  -0.007004
 1261.0    0.109760  -0.007036
 1262.0    0.110251  -0.007068
 1263.0    0.110743  -0.007100
 1264.0    0.111234  -0.007132
 1265.0    0.111726  -0.007164
 1266.0    0.112200  -0.007195
 1267.0    0.112674  -0.007226
 1268.0    0.113148  -0.007257
 1269.0    0.113622  -0.007288
 1270.0    0.114096  -0.007318
 1271.0    0.114553  -0.007348
 1272.0    0.115010  -0.007378
 1273.0    0.115467  -0.007408
 1274.0    0.115924  -0.007438
 1275.0    0.116381  -0.007468
 1276.0    0.116820  -0.007497
 1277.0    0.117260  -0.007525
 1278.0    0.117700  -0.007554
 1279.0    0.118140  -0.007583
 1280.0    0.118579  -0.007612
 1281.0    0.119003  -0.007640
 1282.0    0.119426  -0.007667
 1283.0    0.119849  -0.007695
 1284.0    0.120272  -0.007723
 1285.0    0.120696  -0.007751
 1286.0    0.121102  -0.007778
 1287.0    0.121509  -0.007804
 1288.0    0.121916  -0.007831
 1289.0    0.122322  -0.007858
 1290.0    0.122729  -0.007885
 1291.0    0.123120  -0.007910
 1292.0    0.123511  -0.007936
 1293.0    0.123902  -0.007962
 1294.0    0.124293  -0.007988
 1295.0    0.124685  -0.008014
 1296.0    0.125060  -0.008039
 1297.0    0.125436  -0.008064
 1298.0    0.125811  -0.008088
 1299.0    0.126187  -0.008113
 1300.0    0.126562  -0.008138
 1301.0    0.126922  -0.008162
 1302.0    0.127282  -0.008186
 1303.0    0.127642  -0.008210
 1304.0    0.128002  -0.008234
 1305.0    0.128362  -0.008258
 1306.0    0.128707  -0.008281
 1307.0    0.129053  -0.008304
 1308.0    0.129399  -0.008327
 1309.0    0.129744  -0.008350
 1310.0    0.130090  -0.008373
 1311.0    0.130421  -0.008395
 1312.0    0.130752  -0.008417
 1313.0    0.131083  -0.008439
 1314.0    0.131414  -0.008461
 1315.0    0.131745  -0.008484
 1316.0    0.132062  -0.008505
 1317.0    0.132379  -0.008526
 1318.0    0.132696  -0.008547
 1319.0    0.133013  -0.008569
 1320.0    0.133330  -0.008590
 1321.0    0.133633  -0.008610
 1322.0    0.133936  -0.008631
 1323.0    0.134239  -0.008651
 1324.0    0.134543  -0.008672
 1325.0    0.134846  -0.008692
 1326.0    0.135136  -0.008712
 1327.0    0.135426  -0.008732
 1328.0    0.135716  -0.008751
 1329.0    0.136006  -0.008771
 1330.0    0.136296  -0.008790
 1331.0    0.136573  -0.008809
 1332.0    0.136850  -0.008828
 1333.0    0.137127  -0.008847
 1334.0    0.137404  -0.008866
 1335.0    0.137681  -0.008885
 1336.0    0.137945  -0.008903
 1337.0    0.138210  -0.008921
 1338.0    0.138474  -0.008939
 1339.0    0.138739  -0.008957
 1340.0    0.139003  -0.008975
 1341.0    0.139256  -0.008993
 1342.0    0.139508  -0.009010
 1343.0    0.139760  -0.009027
 1344.0    0.140012  -0.009045
 1345.0    0.140265  -0.009062
 1346.0    0.140505  -0.009079
 1347.0    0.140745  -0.009095
 1348.0    0.140986  -0.009112
 1349.0    0.141226  -0.009128
 1350.0    0.141466  -0.009145
 1351.0    0.141696  -0.009161
 1352.0    0.141925  -0.009177
 1353.0    0.142154  -0.009193
 1354.0    0.142383  -0.009209
 1355.0    0.142613  -0.009225
 1356.0    0.142831  -0.009240
 1357.0    0.143048  -0.009255
 1358.0    0.143266  -0.009271
 1359.0    0.143484  -0.009286
 1360.0    0.143702  -0.009301
 1361.0    0.143909  -0.009316
 1362.0    0.144116  -0.009330
 1363.0    0.144323  -0.009345
 1364.0    0.144530  -0.009360
 1365.0    0.144738  -0.009374
 1366.0    0.144934  -0.009388
 1367.0    0.145131  -0.009402
 1368.0    0.145328  -0.009416
 1369.0    0.145524  -0.009430
 1370.0    0.145721  -0.009444
 1371.0    0.145908  -0.009457
 1372.0    0.146094  -0.009471
 1373.0    0.146281  -0.009484
 1374.0    0.146467  -0.009497
 1375.0    0.146654  -0.009511
 1376.0    0.146831  -0.009523
 1377.0    0.147008  -0.009536
 1378.0    0.147184  -0.009549
 1379.0    0.147361  -0.009562
 1380.0    0.147538  -0.009574
 1381.0    0.147705  -0.009587
 1382.0    0.147873  -0.009599
 1383.0    0.148040  -0.009611
 1384.0    0.148207  -0.009623
 1385.0    0.148374  -0.009635
 1386.0    0.148533  -0.009647
 1387.0    0.148691  -0.009658
 1388.0    0.148850  -0.009670
 1389.0    0.149008  -0.009682
 1390.0    0.149167  -0.009693
 1391.0    0.149316  -0.009704
 1392.0    0.149465  -0.009715
 1393.0    0.149614  -0.009726
 1394.0    0.149764  -0.009737
 1395.0    0.149913  -0.009748
 1396.0    0.150054  -0.009759
 1397.0    0.150195  -0.009769
 1398.0    0.150335  -0.009780
 1399.0    0.150476  -0.009790
 1400.0    0.150617  -0.009801
 1401.0    0.150749  -0.009811
 1402.0    0.150882  -0.009821
 1403.0    0.151014  -0.009831
 1404.0    0.151147  -0.009841
 1405.0    0.151279  -0.009851
 1406.0    0.151404  -0.009860
 1407.0    0.151529  -0.009870
 1408.0    0.151653  -0.009879
 1409.0    0.151778  -0.009889
 1410.0    0.151902  -0.009898
 1411.0    0.152019  -0.009907
 1412.0    0.152136  -0.009916
 1413.0    0.152253  -0.009925
 1414.0    0.152369  -0.009934
 1415.0    0.152486  -0.009943
 1416.0    0.152595  -0.009951
 1417.0    0.152705  -0.009960
 1418.0    0.152814  -0.009968
 1419.0    0.152924  -0.009977
 1420.0    0.153033  -0.009985
 1421.0    0.153135  -0.009993
 1422.0    0.153237  -0.010001
 1423.0    0.153339  -0.010009
 1424.0    0.153441  -0.010017
 1425.0    0.153544  -0.010025
 1426.0    0.153639  -0.010033
 1427.0    0.153734  -0.010040
 1428.0    0.153829  -0.010048
 1429.0    0.153924  -0.010055
 1430.0    0.154020  -0.010063
 1431.0    0.154108  -0.010070
 1432.0    0.154197  -0.010077
 1433.0    0.154285  -0.010084
 1434.0    0.154373  -0.010091
 1435.0    0.154462  -0.010098
 1436.0    0.154544  -0.010105
 1437.0    0.154626  -0.010111
 1438.0    0.154708  -0.010118
 1439.0    0.154790  -0.010124
 1440.0    0.154873  -0.010131
 1441.0    0.154948  -0.010137
 1442.0    0.155024  -0.010143
 1443.0    0.155100  -0.010150
 1444.0    0.155176  -0.010156
 1445.0    0.155251  -0.010162
 1446.0    0.155321  -0.010168
 1447.0    0.155391  -0.010173
 1448.0    0.155461  -0.010179
 1449.0    0.155531  -0.010185
 1450.0    0.155600  -0.010190
 1451.0    0.155664  -0.010196
 1452.0    0.155728  -0.010201
 1453.0    0.155792  -0.010206
 1454.0    0.155856  -0.010211
 1455.0    0.155920  -0.010217
 1456.0    0.155978  -0.010222
 1457.0    0.156037  -0.010226
 1458.0    0.156095  -0.010231
 1459.0    0.156154  -0.010236
 1460.0    0.156212  -0.010241
 1461.0    0.156265  -0.010245
 1462.0    0.156318  -0.010250
 1463.0    0.156371  -0.010254
 1464.0    0.156424  -0.010258
 1465.0    0.156477  -0.010263
 1466.0    0.156525  -0.010267
 1467.0    0.156573  -0.010271
 1468.0    0.156620  -0.010275
 1469.0    0.156668  -0.010279
 1470.0    0.156716  -0.010283
 1471.0    0.156759  -0.010286
 1472.0    0.156802  -0.010290
 1473.0    0.156845  -0.010293
 1474.0    0.156887  -0.010297
 1475.0    0.156930  -0.010300
 1476.0    0.156968  -0.010303
 1477.0    0.157006  -0.010307
 1478.0    0.157044  -0.010310
 1479.0    0.157082  -0.010313
 1480.0    0.157120  -0.010316
 1481.0    0.157154  -0.010319
 1482.0    0.157187  -0.010321
 1483.0    0.157220  -0.010324
 1484.0    0.157254  -0.010327
 1485.0    0.157287  -0.010329
 1486.0    0.157316  -0.010331
 1487.0    0.157345  -0.010334
 1488.0    0.157374  -0.010336
 1489.0    0.157403  -0.010338
 1490.0    0.157432  -0.010340
 1491.0    0.157456  -0.010342
 1492.0    0.157481  -0.010344
 1493.0    0.157506  -0.010346
 1494.0    0.157530  -0.010348
 1495.0    0.157555  -0.010349
 1496.0    0.157575  -0.010351
 1497.0    0.157596  -0.010352
 1498.0    0.157616  -0.010353
 1499.0    0.157637  -0.010355
 1500.0    0.157657  -0.010356
 1501.0    0.157674  -0.010357
 1502.0    0.157691  -0.010358
 1503.0    0.157707  -0.010359
 1504.0    0.157724  -0.010360
 1505.0    0.157741  -0.010361
 1506.0    0.157753  -0.010361
 1507.0    0.157766  -0.010362
 1508.0    0.157778  -0.010362
 1509.0    0.157791  -0.010363
 1510.0    0.157803  -0.010363
 1511.0    0.157812  -0.010363
 1512.0    0.157822  -0.010363
 1513.0    0.157831  -0.010363
 1514.0    0.157840  -0.010363
 1515.0    0.157849  -0.010363
 1516.0    0.157854  -0.010362
 1517.0    0.157860  -0.010362
 1518.0    0.157865  -0.010361
 1519.0    0.157871  -0.010361
 1520.0    0.157877  -0.010361
 1521.0    0.157879  -0.010360
 1522.0    0.157881  -0.010359
 1523.0    0.157883  -0.010358
 1524.0    0.157885  -0.010357
 1525.0    0.157887  -0.010356
 1526.0    0.157886  -0.010354
 1527.0    0.157885  -0.010353
 1528.0    0.157884  -0.010351
 1529.0    0.157883  -0.010350
 1530.0    0.157882  -0.010349
 1531.0    0.157878  -0.010347
 1532.0    0.157873  -0.010345
 1533.0    0.157869  -0.010343
 1534.0    0.157865  -0.010341
 1535.0    0.157861  -0.010339
 1536.0    0.157854  -0.010336
 1537.0    0.157846  -0.010334
 1538.0    0.157839  -0.010332
 1539.0    0.157832  -0.010329
 1540.0    0.157825  -0.010327
 1541.0    0.157815  -0.010324
 1542.0    0.157805  -0.010321
 1543.0    0.157795  -0.010318
 1544.0    0.157784  -0.010315
 1545.0    0.157774  -0.010312
 1546.0    0.157761  -0.010308
 1547.0    0.157749  -0.010305
 1548.0    0.157736  -0.010301
 1549.0    0.157723  -0.010298
 1550.0    0.157710  -0.010294
 1551.0    0.157695  -0.010290
 1552.0    0.157679  -0.010286
 1553.0    0.157664  -0.010282
 1554.0    0.157648  -0.010278
 1555.0    0.157633  -0.010274
 1556.0    0.157615  -0.010270
 1557.0    0.157597  -0.010265
 1558.0    0.157579  -0.010260
 1559.0    0.157561  -0.010256
 1560.0    0.157543  -0.010251
 1561.0    0.157522  -0.010246
 1562.0    0.157502  -0.010241
 1563.0    0.157481  -0.010236
 1564.0    0.157461  -0.010231
 1565.0    0.157440  -0.010225
 1566.0    0.157417  -0.010220
 1567.0    0.157395  -0.010214
 1568.0    0.157372  -0.010208
 1569.0    0.157349  -0.010202
 1570.0    0.157326  -0.010197
 1571.0    0.157301  -0.010190
 1572.0    0.157276  -0.010184
 1573.0    0.157251  -0.010178
 1574.0    0.157226  -0.010171
 1575.0    0.157201  -0.010165
 1576.0    0.157174  -0.010158
 1577.0    0.157147  -0.010151
 1578.0    0.157119  -0.010144
 1579.0    0.157092  -0.010137
 1580.0    0.157065  -0.010130
 1581.0    0.157036  -0.010122
 1582.0    0.157007  -0.010115
 1583.0    0.156977  -0.010107
 1584.0    0.156948  -0.010100
 1585.0    0.156919  -0.010092
 1586.0    0.156888  -0.010084
 1587.0    0.156857  -0.010075
 1588.0    0.156825  -0.010067
 1589.0    0.156794  -0.010059
 1590.0    0.156763  -0.010051
 1591.0    0.156730  -0.010042
 1592.0    0.156697  -0.010033
 1593.0    0.156663  -0.010024
 1594.0    0.156630  -0.010015
 1595.0    0.156597  -0.010006
 1596.0    0.156562  -0.009996
 1597.0    0.156527  -0.009987
 1598.0    0.156493  -0.009977
 1599.0    0.156458  -0.009967
 1600.0    0.156423  -0.009958
 1601.0    0.156386  -0.009947
 1602.0    0.156349  -0.009937
 1603.0    0.156312  -0.009927
 1604.0    0.156276  -0.009916
 1605.0    0.156239  -0.009906
 1606.0    0.156201  -0.009895
 1607.0    0.156162  -0.009884
 1608.0    0.156124  -0.009873
 1609.0    0.156086  -0.009862
 1610.0    0.156047  -0.009851
 1611.0    0.156007  -0.009839
 1612.0    0.155968  -0.009827
 1613.0    0.155928  -0.009815
 1614.0    0.155888  -0.009804
 1615.0    0.155848  -0.009792
 1616.0    0.155806  -0.009779
 1617.0    0.155765  -0.009767
 1618.0    0.155723  -0.009754
 1619.0    0.155682  -0.009742
 1620.0    0.155640  -0.009729
 1621.0    0.155597  -0.009716
 1622.0    0.155554  -0.009702
 1623.0    0.155511  -0.009689
 1624.0    0.155469  -0.009676
 1625.0    0.155426  -0.009662
 1626.0    0.155381  -0.009648
 1627.0    0.155337  -0.009634
 1628.0    0.155292  -0.009620
 1629.0    0.155248  -0.009606
 1630.0    0.155204  -0.009592
 1631.0    0.155158  -0.009577
 1632.0    0.155112  -0.009562
 1633.0    0.155066  -0.009547
 1634.0    0.155021  -0.009532
 1635.0    0.154975  -0.009517
 1636.0    0.154928  -0.009501
 1637.0    0.154881  -0.009485
 1638.0    0.154834  -0.009469
 1639.0    0.154787  -0.009453
 1640.0    0.154740  -0.009438
 1641.0    0.154691  -0.009421
 1642.0    0.154643  -0.009404
 1643.0    0.154595  -0.009388
 1644.0    0.154546  -0.009371
 1645.0    0.154498  -0.009354
 1646.0    0.154449  -0.009337
 1647.0    0.154399  -0.009319
 1648.0    0.154349  -0.009302
 1649.0    0.154300  -0.009284
 1650.0    0.154250  -0.009266
 1651.0    0.154200  -0.009248
 1652.0    0.154149  -0.009230
 1653.0    0.154098  -0.009211
 1654.0    0.154048  -0.009193
 1655.0    0.153997  -0.009174
 1656.0    0.153945  -0.009155
 1657.0    0.153893  -0.009135
 1658.0    0.153841  -0.009116
 1659.0    0.153789  -0.009097
 1660.0    0.153738  -0.009077
 1661.0    0.153685  -0.009057
 1662.0    0.153632  -0.009037
 1663.0    0.153579  -0.009016
 1664.0    0.153526  -0.008996
 1665.0    0.153473  -0.008976
 1666.0    0.153419  -0.008954
 1667.0    0.153365  -0.008933
 1668.0    0.153311  -0.008912
 1669.0    0.153257  -0.008891
 1670.0    0.153203  -0.008869
 1671.0    0.153148  -0.008847
 1672.0    0.153093  -0.008825
 1673.0    0.153038  -0.008802
 1674.0    0.152983  -0.008780
 1675.0    0.152928  -0.008758
 1676.0    0.152872  -0.008735
 1677.0    0.152816  -0.008711
 1678.0    0.152760  -0.008688
 1679.0    0.152704  -0.008665
 1680.0    0.152648  -0.008642
 1681.0    0.152591  -0.008617
 1682.0    0.152534  -0.008593
 1683.0    0.152477  -0.008569
 1684.0    0.152420  -0.008545
 1685.0    0.152363  -0.008520
 1686.0    0.152305  -0.008495
 1687.0    0.152247  -0.008470
 1688.0    0.152189  -0.008444
 1689.0    0.152131  -0.008419
 1690.0    0.152074  -0.008394
 1691.0    0.152015  -0.008367
 1692.0    0.151956  -0.008341
 1693.0    0.151897  -0.008315
 1694.0    0.151838  -0.008288
 1695.0    0.151780  -0.008262
 1696.0    0.151720  -0.008235
 1697.0    0.151660  -0.008207
 1698.0    0.151600  -0.008180
 1699.0    0.151541  -0.008152
 1700.0    0.151481  -0.008125
 1701.0    0.151420  -0.008096
 1702.0    0.151360  -0.008068
 1703.0    0.151299  -0.008039
 1704.0    0.151239  -0.008011
 1705.0    0.151178  -0.007982
 1706.0    0.151116  -0.007953
 1707.0    0.151055  -0.007923
 1708.0    0.150994  -0.007893
 1709.0    0.150932  -0.007864
 1710.0    0.150871  -0.007834
 1711.0    0.150808  -0.007803
 1712.0    0.150746  -0.007773
 1713.0    0.150684  -0.007742
 1714.0    0.150622  -0.007711
 1715.0    0.150559  -0.007680
 1716.0    0.150496  -0.007649
 1717.0    0.150433  -0.007617
 1718.0    0.150370  -0.007585
 1719.0    0.150307  -0.007553
 1720.0    0.150244  -0.007521
 1721.0    0.150180  -0.007488
 1722.0    0.150116  -0.007455
 1723.0    0.150052  -0.007422
 1724.0    0.149988  -0.007389
 1725.0    0.149924  -0.007356
 1726.0    0.149859  -0.007322
 1727.0    0.149794  -0.007288
 1728.0    0.149730  -0.007253
 1729.0    0.149665  -0.007219
 1730.0    0.149600  -0.007185
 1731.0    0.149535  -0.007150
 1732.0    0.149469  -0.007114
 1733.0    0.149404  -0.007079
 1734.0    0.149338  -0.007044
 1735.0    0.149273  -0.007008
 1736.0    0.149206  -0.006972
 1737.0    0.149140  -0.006935
 1738.0    0.149074  -0.006899
 1739.0    0.149007  -0.006862
 1740.0    0.148941  -0.006826
 1741.0    0.148874  -0.006788
 1742.0    0.148807  -0.006750
 1743.0    0.148739  -0.006712
 1744.0    0.148672  -0.006675
 1745.0    0.148605  -0.006637
 1746.0    0.148537  -0.006598
 1747.0    0.148469  -0.006559
 1748.0    0.148402  -0.006520
 1749.0    0.148334  -0.006481
 1750.0    0.148266  -0.006442
 1751.0    0.148197  -0.006402
 1752.0    0.148128  -0.006362
 1753.0    0.148060  -0.006322
 1754.0    0.147991  -0.006282
 1755.0    0.147922  -0.006241
 1756.0    0.147853  -0.006200
 1757.0    0.147783  -0.006159
 1758.0    0.147714  -0.006117
 1759.0    0.147644  -0.006076
 1760.0    0.147575  -0.006034
 1761.0    0.147504  -0.005992
 1762.0    0.147434  -0.005949
 1763.0    0.147364  -0.005907
 1764.0    0.147294  -0.005864
 1765.0    0.147223  -0.005821
 1766.0    0.147152  -0.005777
 1767.0    0.147081  -0.005734
 1768.0    0.147010  -0.005690
 1769.0    0.146939  -0.005646
 1770.0    0.146868  -0.005602
 1771.0    0.146796  -0.005557
 1772.0    0.146724  -0.005512
 1773.0    0.146652  -0.005467
 1774.0    0.146581  -0.005421
 1775.0    0.146509  -0.005376
 1776.0    0.146436  -0.005330
 1777.0    0.146363  -0.005284
 1778.0    0.146291  -0.005237
 1779.0    0.146218  -0.005191
 1780.0    0.146145  -0.005144
 1781.0    0.146072  -0.005097
 1782.0    0.145998  -0.005049
 1783.0    0.145925  -0.005002
 1784.0    0.145852  -0.004954
 1785.0    0.145778  -0.004906
 1786.0    0.145704  -0.004857
 1787.0    0.145630  -0.004809
 1788.0    0.145555  -0.004760
 1789.0    0.145481  -0.004711
 1790.0    0.145407  -0.004662
 1791.0    0.145332  -0.004612
 1792.0    0.145257  -0.004562
 1793.0    0.145181  -0.004512
 1794.0    0.145106  -0.004461
 1795.0    0.145031  -0.004411
 1796.0    0.144955  -0.004360
 1797.0    0.144879  -0.004308
 1798.0    0.144803  -0.004257
 1799.0    0.144727  -0.004206
 1800.0    0.144652  -0.004154
 1801.0    0.144575  -0.004102
 1802.0    0.144498  -0.004049
 1803.0    0.144421  -0.003996
 1804.0    0.144344  -0.003944
 1805.0    0.144268  -0.003891
 1806.0    0.144190  -0.003837
 1807.0    0.144112  -0.003783
 1808.0    0.144035  -0.003729
 1809.0    0.143957  -0.003675
 1810.0    0.143879  -0.003621
 1811.0    0.143801  -0.003566
 1812.0    0.143722  -0.003511
 1813.0    0.143644  -0.003456
 1814.0    0.143565  -0.003400
 1815.0    0.143487  -0.003345
 1816.0    0.143407  -0.003289
 1817.0    0.143328  -0.003232
 1818.0    0.143249  -0.003176
 1819.0    0.143169  -0.003119
 1820.0    0.143090  -0.003063
 1821.0    0.143009  -0.003005
 1822.0    0.142929  -0.002948
 1823.0    0.142849  -0.002890
 1824.0    0.142769  -0.002833
 1825.0    0.142688  -0.002775
 1826.0    0.142607  -0.002716
 1827.0    0.142526  -0.002657
 1828.0    0.142445  -0.002598
 1829.0    0.142363  -0.002539
 1830.0    0.142282  -0.002480
 1831.0    0.142200  -0.002420
 1832.0    0.142118  -0.002360
 1833.0    0.142036  -0.002299
 1834.0    0.141954  -0.002239
 1835.0    0.141872  -0.002179
 1836.0    0.141789  -0.002118
 1837.0    0.141705  -0.002056
 1838.0    0.141622  -0.001995
 1839.0    0.141539  -0.001934
 1840.0    0.141456  -0.001872
 1841.0    0.141372  -0.001810
 1842.0    0.141288  -0.001747
 1843.0    0.141204  -0.001684
 1844.0    0.141120  -0.001622
 1845.0    0.141036  -0.001559
 1846.0    0.140951  -0.001495
 1847.0    0.140866  -0.001431
 1848.0    0.140781  -0.001368
 1849.0    0.140696  -0.001304
 1850.0    0.140611  -0.001240
 1851.0    0.140525  -0.001175
 1852.0    0.140439  -0.001110
 1853.0    0.140353  -0.001045
 1854.0    0.140267  -0.000980
 1855.0    0.140181  -0.000915
 1856.0    0.140094  -0.000849
 1857.0    0.140007  -0.000783
 1858.0    0.139920  -0.000716
 1859.0    0.139833  -0.000650
 1860.0    0.139746  -0.000584
 1861.0    0.139658  -0.000517
 1862.0    0.139570  -0.000449
 1863.0    0.139482  -0.000382
 1864.0    0.139394  -0.000314
 1865.0    0.139306  -0.000247
 1866.0    0.139217  -0.000178
 1867.0    0.139128  -0.000110
 1868.0    0.139039  -0.000041
 1869.0    0.138950   0.000027
 1870.0    0.138861   0.000096
 1871.0    0.138770   0.000165
 1872.0    0.138680   0.000235
 1873.0    0.138590   0.000304
 1874.0    0.138500   0.000374
 1875.0    0.138410   0.000444
 1876.0    0.138319   0.000514
 1877.0    0.138227   0.000585
 1878.0    0.138136   0.000656
 1879.0    0.138045   0.000727
 1880.0    0.137954   0.000798
 1881.0    0.137861   0.000870
 1882.0    0.137769   0.000942
 1883.0    0.137677   0.001014
 1884.0    0.137584   0.001085
 1885.0    0.137492   0.001157
 1886.0    0.137399   0.001230
 1887.0    0.137305   0.001303
 1888.0    0.137212   0.001376
 1889.0    0.137118   0.001449
 1890.0    0.137025   0.001522
 1891.0    0.136930   0.001596
 1892.0    0.136836   0.001670
 1893.0    0.136741   0.001744
 1894.0    0.136647   0.001818
 1895.0    0.136552   0.001892
