   W         E7-(pi+_n)
 1684.0    0.043419  -0.002791
 1685.0    0.043416  -0.002791
 1686.0    0.043413  -0.002791
 1687.0    0.043409  -0.002791
 1688.0    0.043406  -0.002791
 1689.0    0.043402  -0.002791
 1690.0    0.043398  -0.002791
 1691.0    0.043394  -0.002791
 1692.0    0.043390  -0.002791
 1693.0    0.043386  -0.002791
 1694.0    0.043382  -0.002790
 1695.0    0.043378  -0.002790
 1696.0    0.043373  -0.002790
 1697.0    0.043368  -0.002790
 1698.0    0.043363  -0.002790
 1699.0    0.043359  -0.002790
 1700.0    0.043354  -0.002790
 1701.0    0.043349  -0.002790
 1702.0    0.043343  -0.002790
 1703.0    0.043338  -0.002789
 1704.0    0.043333  -0.002789
 1705.0    0.043328  -0.002789
 1706.0    0.043322  -0.002789
 1707.0    0.043316  -0.002789
 1708.0    0.043310  -0.002789
 1709.0    0.043304  -0.002788
 1710.0    0.043298  -0.002788
 1711.0    0.043292  -0.002788
 1712.0    0.043286  -0.002788
 1713.0    0.043279  -0.002787
 1714.0    0.043273  -0.002787
 1715.0    0.043267  -0.002787
 1716.0    0.043260  -0.002787
 1717.0    0.043253  -0.002787
 1718.0    0.043246  -0.002786
 1719.0    0.043240  -0.002786
 1720.0    0.043233  -0.002786
 1721.0    0.043225  -0.002785
 1722.0    0.043218  -0.002785
 1723.0    0.043211  -0.002785
 1724.0    0.043203  -0.002785
 1725.0    0.043196  -0.002784
 1726.0    0.043188  -0.002784
 1727.0    0.043181  -0.002784
 1728.0    0.043173  -0.002783
 1729.0    0.043165  -0.002783
 1730.0    0.043157  -0.002783
 1731.0    0.043149  -0.002782
 1732.0    0.043141  -0.002782
 1733.0    0.043133  -0.002781
 1734.0    0.043124  -0.002781
 1735.0    0.043116  -0.002781
 1736.0    0.043108  -0.002780
 1737.0    0.043099  -0.002780
 1738.0    0.043090  -0.002780
 1739.0    0.043082  -0.002779
 1740.0    0.043073  -0.002779
 1741.0    0.043064  -0.002778
 1742.0    0.043055  -0.002778
 1743.0    0.043046  -0.002777
 1744.0    0.043037  -0.002777
 1745.0    0.043028  -0.002777
 1746.0    0.043018  -0.002776
 1747.0    0.043009  -0.002776
 1748.0    0.042999  -0.002775
 1749.0    0.042990  -0.002775
 1750.0    0.042980  -0.002774
 1751.0    0.042970  -0.002774
 1752.0    0.042960  -0.002773
 1753.0    0.042951  -0.002773
 1754.0    0.042941  -0.002772
 1755.0    0.042931  -0.002772
 1756.0    0.042921  -0.002771
 1757.0    0.042910  -0.002770
 1758.0    0.042900  -0.002770
 1759.0    0.042890  -0.002769
 1760.0    0.042880  -0.002769
 1761.0    0.042869  -0.002768
 1762.0    0.042858  -0.002768
 1763.0    0.042848  -0.002767
 1764.0    0.042837  -0.002766
 1765.0    0.042826  -0.002766
 1766.0    0.042816  -0.002765
 1767.0    0.042805  -0.002764
 1768.0    0.042794  -0.002764
 1769.0    0.042783  -0.002763
 1770.0    0.042772  -0.002763
 1771.0    0.042760  -0.002762
 1772.0    0.042749  -0.002761
 1773.0    0.042738  -0.002761
 1774.0    0.042727  -0.002760
 1775.0    0.042715  -0.002759
 1776.0    0.042704  -0.002758
 1777.0    0.042692  -0.002758
 1778.0    0.042680  -0.002757
 1779.0    0.042669  -0.002756
 1780.0    0.042657  -0.002756
 1781.0    0.042645  -0.002755
 1782.0    0.042633  -0.002754
 1783.0    0.042621  -0.002753
 1784.0    0.042609  -0.002753
 1785.0    0.042597  -0.002752
 1786.0    0.042585  -0.002751
 1787.0    0.042573  -0.002750
 1788.0    0.042561  -0.002749
 1789.0    0.042549  -0.002749
 1790.0    0.042536  -0.002748
 1791.0    0.042524  -0.002747
 1792.0    0.042511  -0.002746
 1793.0    0.042499  -0.002745
 1794.0    0.042486  -0.002744
 1795.0    0.042474  -0.002743
 1796.0    0.042461  -0.002743
 1797.0    0.042448  -0.002742
 1798.0    0.042435  -0.002741
 1799.0    0.042423  -0.002740
 1800.0    0.042410  -0.002739
 1801.0    0.042397  -0.002738
 1802.0    0.042384  -0.002737
 1803.0    0.042371  -0.002736
 1804.0    0.042357  -0.002735
 1805.0    0.042344  -0.002734
 1806.0    0.042331  -0.002733
 1807.0    0.042318  -0.002732
 1808.0    0.042304  -0.002731
 1809.0    0.042291  -0.002730
 1810.0    0.042278  -0.002729
 1811.0    0.042264  -0.002728
 1812.0    0.042251  -0.002727
 1813.0    0.042237  -0.002726
 1814.0    0.042224  -0.002725
 1815.0    0.042210  -0.002724
 1816.0    0.042196  -0.002723
 1817.0    0.042182  -0.002722
 1818.0    0.042169  -0.002721
 1819.0    0.042155  -0.002719
 1820.0    0.042141  -0.002718
 1821.0    0.042127  -0.002717
 1822.0    0.042113  -0.002716
 1823.0    0.042099  -0.002715
 1824.0    0.042085  -0.002714
 1825.0    0.042071  -0.002713
 1826.0    0.042057  -0.002711
 1827.0    0.042043  -0.002710
 1828.0    0.042028  -0.002709
 1829.0    0.042014  -0.002708
 1830.0    0.042000  -0.002706
 1831.0    0.041985  -0.002705
 1832.0    0.041971  -0.002704
 1833.0    0.041957  -0.002703
 1834.0    0.041942  -0.002701
 1835.0    0.041928  -0.002700
 1836.0    0.041913  -0.002699
 1837.0    0.041898  -0.002697
 1838.0    0.041884  -0.002696
 1839.0    0.041869  -0.002695
 1840.0    0.041855  -0.002693
 1841.0    0.041840  -0.002692
 1842.0    0.041825  -0.002690
 1843.0    0.041810  -0.002689
 1844.0    0.041795  -0.002688
 1845.0    0.041780  -0.002686
 1846.0    0.041765  -0.002685
 1847.0    0.041750  -0.002683
 1848.0    0.041735  -0.002682
 1849.0    0.041720  -0.002680
 1850.0    0.041705  -0.002679
 1851.0    0.041690  -0.002678
 1852.0    0.041675  -0.002676
 1853.0    0.041660  -0.002675
 1854.0    0.041645  -0.002674
 1855.0    0.041630  -0.002672
 1856.0    0.041614  -0.002670
 1857.0    0.041599  -0.002669
 1858.0    0.041584  -0.002667
 1859.0    0.041568  -0.002665
 1860.0    0.041553  -0.002663
 1861.0    0.041538  -0.002661
 1862.0    0.041522  -0.002660
 1863.0    0.041507  -0.002658
 1864.0    0.041491  -0.002656
 1865.0    0.041476  -0.002655
 1866.0    0.041460  -0.002653
 1867.0    0.041444  -0.002651
 1868.0    0.041429  -0.002649
 1869.0    0.041413  -0.002648
 1870.0    0.041398  -0.002646
 1871.0    0.041382  -0.002644
 1872.0    0.041366  -0.002642
 1873.0    0.041350  -0.002640
 1874.0    0.041334  -0.002639
 1875.0    0.041319  -0.002637
 1876.0    0.041303  -0.002635
 1877.0    0.041287  -0.002633
 1878.0    0.041271  -0.002631
 1879.0    0.041255  -0.002629
 1880.0    0.041239  -0.002627
 1881.0    0.041223  -0.002625
 1882.0    0.041207  -0.002623
 1883.0    0.041191  -0.002621
 1884.0    0.041175  -0.002619
 1885.0    0.041159  -0.002617
 1886.0    0.041143  -0.002615
 1887.0    0.041127  -0.002613
 1888.0    0.041111  -0.002611
 1889.0    0.041095  -0.002609
 1890.0    0.041078  -0.002606
 1891.0    0.041062  -0.002604
 1892.0    0.041046  -0.002602
 1893.0    0.041030  -0.002600
 1894.0    0.041013  -0.002598
