   W         M3+(pi+_n)
 1164.0   -0.100458   0.007888
 1165.0   -0.101661   0.007989
 1166.0   -0.102839   0.008088
 1167.0   -0.104018   0.008188
 1168.0   -0.105196   0.008287
 1169.0   -0.106374   0.008387
 1170.0   -0.107552   0.008486
 1171.0   -0.108705   0.008584
 1172.0   -0.109857   0.008682
 1173.0   -0.111010   0.008780
 1174.0   -0.112162   0.008878
 1175.0   -0.113315   0.008976
 1176.0   -0.114441   0.009073
 1177.0   -0.115567   0.009169
 1178.0   -0.116694   0.009266
 1179.0   -0.117820   0.009362
 1180.0   -0.118946   0.009459
 1181.0   -0.120046   0.009553
 1182.0   -0.121146   0.009648
 1183.0   -0.122247   0.009743
 1184.0   -0.123347   0.009838
 1185.0   -0.124447   0.009932
 1186.0   -0.125521   0.010026
 1187.0   -0.126595   0.010119
 1188.0   -0.127668   0.010212
 1189.0   -0.128742   0.010305
 1190.0   -0.129816   0.010398
 1191.0   -0.130864   0.010489
 1192.0   -0.131912   0.010581
 1193.0   -0.132960   0.010672
 1194.0   -0.134007   0.010763
 1195.0   -0.135055   0.010855
 1196.0   -0.136077   0.010944
 1197.0   -0.137099   0.011034
 1198.0   -0.138121   0.011123
 1199.0   -0.139143   0.011213
 1200.0   -0.140165   0.011302
 1201.0   -0.141162   0.011390
 1202.0   -0.142159   0.011478
 1203.0   -0.143155   0.011566
 1204.0   -0.144152   0.011653
 1205.0   -0.145149   0.011741
 1206.0   -0.146120   0.011827
 1207.0   -0.147092   0.011913
 1208.0   -0.148064   0.011999
 1209.0   -0.149035   0.012085
 1210.0   -0.150007   0.012171
 1211.0   -0.150954   0.012255
 1212.0   -0.151901   0.012339
 1213.0   -0.152849   0.012423
 1214.0   -0.153796   0.012507
 1215.0   -0.154743   0.012592
 1216.0   -0.155667   0.012674
 1217.0   -0.156590   0.012756
 1218.0   -0.157513   0.012839
 1219.0   -0.158437   0.012921
 1220.0   -0.159360   0.013003
 1221.0   -0.160261   0.013084
 1222.0   -0.161161   0.013164
 1223.0   -0.162061   0.013245
 1224.0   -0.162961   0.013325
 1225.0   -0.163861   0.013406
 1226.0   -0.164739   0.013485
 1227.0   -0.165616   0.013564
 1228.0   -0.166494   0.013642
 1229.0   -0.167372   0.013721
 1230.0   -0.168249   0.013800
 1231.0   -0.169105   0.013877
 1232.0   -0.169961   0.013954
 1233.0   -0.170816   0.014031
 1234.0   -0.171672   0.014108
 1235.0   -0.172528   0.014185
 1236.0   -0.173362   0.014261
 1237.0   -0.174196   0.014336
 1238.0   -0.175031   0.014411
 1239.0   -0.175865   0.014487
 1240.0   -0.176700   0.014562
 1241.0   -0.177514   0.014636
 1242.0   -0.178328   0.014709
 1243.0   -0.179142   0.014783
 1244.0   -0.179956   0.014857
 1245.0   -0.180769   0.014931
 1246.0   -0.181564   0.015003
 1247.0   -0.182358   0.015075
 1248.0   -0.183152   0.015147
 1249.0   -0.183946   0.015219
 1250.0   -0.184740   0.015291
 1251.0   -0.185515   0.015362
 1252.0   -0.186290   0.015432
 1253.0   -0.187066   0.015503
 1254.0   -0.187841   0.015574
 1255.0   -0.188616   0.015644
 1256.0   -0.189372   0.015713
 1257.0   -0.190129   0.015782
 1258.0   -0.190886   0.015851
 1259.0   -0.191643   0.015921
 1260.0   -0.192400   0.015990
 1261.0   -0.193139   0.016057
 1262.0   -0.193878   0.016125
 1263.0   -0.194617   0.016193
 1264.0   -0.195357   0.016260
 1265.0   -0.196096   0.016328
 1266.0   -0.196818   0.016394
 1267.0   -0.197541   0.016461
 1268.0   -0.198263   0.016527
 1269.0   -0.198986   0.016593
 1270.0   -0.199708   0.016660
 1271.0   -0.200414   0.016725
 1272.0   -0.201120   0.016790
 1273.0   -0.201826   0.016855
 1274.0   -0.202532   0.016920
 1275.0   -0.203237   0.016985
 1276.0   -0.203928   0.017048
 1277.0   -0.204619   0.017112
 1278.0   -0.205309   0.017176
 1279.0   -0.206000   0.017240
 1280.0   -0.206690   0.017304
 1281.0   -0.207367   0.017366
 1282.0   -0.208043   0.017429
 1283.0   -0.208719   0.017492
 1284.0   -0.209396   0.017555
 1285.0   -0.210072   0.017617
 1286.0   -0.210734   0.017679
 1287.0   -0.211396   0.017741
 1288.0   -0.212058   0.017802
 1289.0   -0.212720   0.017864
 1290.0   -0.213383   0.017925
 1291.0   -0.214032   0.017986
 1292.0   -0.214681   0.018047
 1293.0   -0.215330   0.018108
 1294.0   -0.215979   0.018168
 1295.0   -0.216628   0.018229
 1296.0   -0.217265   0.018289
 1297.0   -0.217901   0.018349
 1298.0   -0.218538   0.018409
 1299.0   -0.219174   0.018469
 1300.0   -0.219811   0.018529
 1301.0   -0.220436   0.018588
 1302.0   -0.221061   0.018647
 1303.0   -0.221686   0.018706
 1304.0   -0.222311   0.018765
 1305.0   -0.222936   0.018824
 1306.0   -0.223550   0.018882
 1307.0   -0.224163   0.018941
 1308.0   -0.224777   0.018999
 1309.0   -0.225391   0.019057
 1310.0   -0.226004   0.019116
 1311.0   -0.226608   0.019174
 1312.0   -0.227211   0.019231
 1313.0   -0.227814   0.019289
 1314.0   -0.228418   0.019347
 1315.0   -0.229021   0.019405
 1316.0   -0.229615   0.019462
 1317.0   -0.230208   0.019519
 1318.0   -0.230802   0.019576
 1319.0   -0.231396   0.019634
 1320.0   -0.231989   0.019691
 1321.0   -0.232575   0.019748
 1322.0   -0.233161   0.019805
 1323.0   -0.233746   0.019862
 1324.0   -0.234332   0.019918
 1325.0   -0.234917   0.019975
 1326.0   -0.235493   0.020032
 1327.0   -0.236069   0.020088
 1328.0   -0.236645   0.020144
 1329.0   -0.237221   0.020201
 1330.0   -0.237798   0.020257
 1331.0   -0.238366   0.020313
 1332.0   -0.238935   0.020370
 1333.0   -0.239504   0.020426
 1334.0   -0.240073   0.020482
 1335.0   -0.240642   0.020538
 1336.0   -0.241204   0.020594
 1337.0   -0.241766   0.020650
 1338.0   -0.242328   0.020706
 1339.0   -0.242890   0.020762
 1340.0   -0.243452   0.020818
 1341.0   -0.244008   0.020874
 1342.0   -0.244564   0.020930
 1343.0   -0.245120   0.020985
 1344.0   -0.245676   0.021041
 1345.0   -0.246231   0.021097
 1346.0   -0.246781   0.021153
 1347.0   -0.247331   0.021208
 1348.0   -0.247881   0.021264
 1349.0   -0.248430   0.021319
 1350.0   -0.248980   0.021375
 1351.0   -0.249526   0.021431
 1352.0   -0.250073   0.021487
 1353.0   -0.250619   0.021543
 1354.0   -0.251165   0.021599
 1355.0   -0.251712   0.021655
 1356.0   -0.252253   0.021711
 1357.0   -0.252794   0.021767
 1358.0   -0.253335   0.021823
 1359.0   -0.253876   0.021879
 1360.0   -0.254417   0.021934
 1361.0   -0.254955   0.021990
 1362.0   -0.255493   0.022046
 1363.0   -0.256030   0.022102
 1364.0   -0.256568   0.022158
 1365.0   -0.257106   0.022214
 1366.0   -0.257640   0.022270
 1367.0   -0.258175   0.022326
 1368.0   -0.258710   0.022382
 1369.0   -0.259245   0.022438
 1370.0   -0.259779   0.022494
 1371.0   -0.260312   0.022551
 1372.0   -0.260844   0.022607
 1373.0   -0.261377   0.022663
 1374.0   -0.261909   0.022719
 1375.0   -0.262442   0.022776
 1376.0   -0.262973   0.022832
 1377.0   -0.263504   0.022889
 1378.0   -0.264035   0.022945
 1379.0   -0.264566   0.023002
 1380.0   -0.265097   0.023058
 1381.0   -0.265626   0.023115
 1382.0   -0.266156   0.023171
 1383.0   -0.266686   0.023228
 1384.0   -0.267216   0.023284
 1385.0   -0.267746   0.023341
 1386.0   -0.268276   0.023398
 1387.0   -0.268806   0.023455
 1388.0   -0.269336   0.023512
 1389.0   -0.269867   0.023569
 1390.0   -0.270397   0.023627
 1391.0   -0.270927   0.023684
 1392.0   -0.271457   0.023741
 1393.0   -0.271987   0.023798
 1394.0   -0.272517   0.023855
 1395.0   -0.273047   0.023912
 1396.0   -0.273578   0.023969
 1397.0   -0.274109   0.024026
 1398.0   -0.274640   0.024083
 1399.0   -0.275171   0.024140
 1400.0   -0.275702   0.024198
 1401.0   -0.276235   0.024255
 1402.0   -0.276767   0.024312
 1403.0   -0.277300   0.024370
 1404.0   -0.277833   0.024427
 1405.0   -0.278365   0.024485
 1406.0   -0.278900   0.024542
 1407.0   -0.279435   0.024599
 1408.0   -0.279970   0.024657
 1409.0   -0.280505   0.024714
 1410.0   -0.281040   0.024772
 1411.0   -0.281578   0.024829
 1412.0   -0.282116   0.024887
 1413.0   -0.282654   0.024944
 1414.0   -0.283192   0.025002
 1415.0   -0.283730   0.025059
 1416.0   -0.284271   0.025117
 1417.0   -0.284813   0.025174
 1418.0   -0.285354   0.025231
 1419.0   -0.285896   0.025289
 1420.0   -0.286437   0.025346
 1421.0   -0.286983   0.025403
 1422.0   -0.287529   0.025460
 1423.0   -0.288074   0.025518
 1424.0   -0.288620   0.025575
 1425.0   -0.289166   0.025632
 1426.0   -0.289716   0.025689
 1427.0   -0.290267   0.025746
 1428.0   -0.290817   0.025803
 1429.0   -0.291368   0.025860
 1430.0   -0.291918   0.025917
 1431.0   -0.292474   0.025973
 1432.0   -0.293030   0.026029
 1433.0   -0.293586   0.026086
 1434.0   -0.294142   0.026142
 1435.0   -0.294698   0.026198
 1436.0   -0.295260   0.026254
 1437.0   -0.295823   0.026310
 1438.0   -0.296385   0.026367
 1439.0   -0.296947   0.026423
 1440.0   -0.297510   0.026479
 1441.0   -0.298078   0.026534
 1442.0   -0.298647   0.026589
 1443.0   -0.299216   0.026644
 1444.0   -0.299785   0.026699
 1445.0   -0.300354   0.026754
 1446.0   -0.300930   0.026808
 1447.0   -0.301506   0.026862
 1448.0   -0.302082   0.026916
 1449.0   -0.302659   0.026970
 1450.0   -0.303235   0.027024
 1451.0   -0.303819   0.027077
 1452.0   -0.304403   0.027130
 1453.0   -0.304987   0.027183
 1454.0   -0.305572   0.027236
 1455.0   -0.306156   0.027289
 1456.0   -0.306749   0.027340
 1457.0   -0.307342   0.027392
 1458.0   -0.307935   0.027443
 1459.0   -0.308527   0.027494
 1460.0   -0.309120   0.027546
 1461.0   -0.309723   0.027596
 1462.0   -0.310325   0.027645
 1463.0   -0.310927   0.027695
 1464.0   -0.311529   0.027745
 1465.0   -0.312131   0.027794
 1466.0   -0.312743   0.027842
 1467.0   -0.313355   0.027889
 1468.0   -0.313967   0.027937
 1469.0   -0.314579   0.027985
 1470.0   -0.315192   0.028032
 1471.0   -0.315814   0.028078
 1472.0   -0.316437   0.028123
 1473.0   -0.317059   0.028168
 1474.0   -0.317682   0.028213
 1475.0   -0.318305   0.028259
 1476.0   -0.318938   0.028301
 1477.0   -0.319572   0.028344
 1478.0   -0.320206   0.028386
 1479.0   -0.320840   0.028429
 1480.0   -0.321474   0.028471
 1481.0   -0.322119   0.028511
 1482.0   -0.322765   0.028550
 1483.0   -0.323410   0.028589
 1484.0   -0.324056   0.028629
 1485.0   -0.324702   0.028668
 1486.0   -0.325360   0.028704
 1487.0   -0.326018   0.028740
 1488.0   -0.326676   0.028776
 1489.0   -0.327334   0.028812
 1490.0   -0.327992   0.028847
 1491.0   -0.328663   0.028879
 1492.0   -0.329334   0.028911
 1493.0   -0.330005   0.028943
 1494.0   -0.330676   0.028975
 1495.0   -0.331347   0.029007
 1496.0   -0.332032   0.029034
 1497.0   -0.332717   0.029061
 1498.0   -0.333402   0.029089
 1499.0   -0.334087   0.029116
 1500.0   -0.334772   0.029143
 1501.0   -0.335472   0.029165
 1502.0   -0.336173   0.029187
 1503.0   -0.336873   0.029209
 1504.0   -0.337574   0.029231
 1505.0   -0.338274   0.029253
 1506.0   -0.338987   0.029270
 1507.0   -0.339699   0.029288
 1508.0   -0.340412   0.029305
 1509.0   -0.341125   0.029322
 1510.0   -0.341837   0.029339
 1511.0   -0.342567   0.029350
 1512.0   -0.343297   0.029361
 1513.0   -0.344027   0.029371
 1514.0   -0.344757   0.029382
 1515.0   -0.345486   0.029393
 1516.0   -0.346232   0.029396
 1517.0   -0.346978   0.029400
 1518.0   -0.347724   0.029404
 1519.0   -0.348470   0.029408
 1520.0   -0.349216   0.029412
 1521.0   -0.349979   0.029408
 1522.0   -0.350742   0.029404
 1523.0   -0.351505   0.029401
 1524.0   -0.352267   0.029397
 1525.0   -0.353030   0.029393
 1526.0   -0.353811   0.029382
 1527.0   -0.354591   0.029370
 1528.0   -0.355371   0.029358
 1529.0   -0.356152   0.029346
 1530.0   -0.356932   0.029334
 1531.0   -0.357730   0.029313
 1532.0   -0.358529   0.029293
 1533.0   -0.359327   0.029272
 1534.0   -0.360126   0.029251
 1535.0   -0.360924   0.029230
 1536.0   -0.361741   0.029199
 1537.0   -0.362558   0.029169
 1538.0   -0.363376   0.029138
 1539.0   -0.364193   0.029107
 1540.0   -0.365010   0.029077
 1541.0   -0.365847   0.029035
 1542.0   -0.366683   0.028994
 1543.0   -0.367520   0.028953
 1544.0   -0.368356   0.028911
 1545.0   -0.369193   0.028870
 1546.0   -0.370049   0.028817
 1547.0   -0.370906   0.028764
 1548.0   -0.371762   0.028711
 1549.0   -0.372619   0.028658
 1550.0   -0.373476   0.028605
 1551.0   -0.374353   0.028540
 1552.0   -0.375230   0.028474
 1553.0   -0.376107   0.028408
 1554.0   -0.376984   0.028343
 1555.0   -0.377861   0.028277
 1556.0   -0.378760   0.028198
 1557.0   -0.379658   0.028119
 1558.0   -0.380557   0.028040
 1559.0   -0.381455   0.027960
 1560.0   -0.382353   0.027881
 1561.0   -0.383274   0.027787
 1562.0   -0.384194   0.027693
 1563.0   -0.385114   0.027599
 1564.0   -0.386034   0.027505
 1565.0   -0.386955   0.027411
 1566.0   -0.387897   0.027301
 1567.0   -0.388840   0.027191
 1568.0   -0.389783   0.027081
 1569.0   -0.390726   0.026971
 1570.0   -0.391668   0.026861
 1571.0   -0.392634   0.026734
 1572.0   -0.393600   0.026607
 1573.0   -0.394566   0.026480
 1574.0   -0.395531   0.026352
 1575.0   -0.396497   0.026225
 1576.0   -0.397486   0.026079
 1577.0   -0.398476   0.025934
 1578.0   -0.399465   0.025788
 1579.0   -0.400455   0.025642
 1580.0   -0.401444   0.025496
 1581.0   -0.402458   0.025330
 1582.0   -0.403471   0.025165
 1583.0   -0.404485   0.024999
 1584.0   -0.405499   0.024833
 1585.0   -0.406512   0.024667
 1586.0   -0.407551   0.024480
 1587.0   -0.408589   0.024293
 1588.0   -0.409627   0.024105
 1589.0   -0.410666   0.023918
 1590.0   -0.411704   0.023731
 1591.0   -0.412768   0.023520
 1592.0   -0.413832   0.023310
 1593.0   -0.414896   0.023099
 1594.0   -0.415960   0.022889
 1595.0   -0.417024   0.022679
 1596.0   -0.418113   0.022443
 1597.0   -0.419203   0.022208
 1598.0   -0.420293   0.021973
 1599.0   -0.421382   0.021738
 1600.0   -0.422472   0.021502
 1601.0   -0.423587   0.021240
 1602.0   -0.424702   0.020978
 1603.0   -0.425817   0.020716
 1604.0   -0.426933   0.020454
 1605.0   -0.428048   0.020192
 1606.0   -0.429191   0.019901
 1607.0   -0.430335   0.019611
 1608.0   -0.431478   0.019320
 1609.0   -0.432622   0.019030
 1610.0   -0.433765   0.018739
 1611.0   -0.434936   0.018418
 1612.0   -0.436106   0.018097
 1613.0   -0.437276   0.017776
 1614.0   -0.438447   0.017455
 1615.0   -0.439617   0.017133
 1616.0   -0.440815   0.016779
 1617.0   -0.442013   0.016425
 1618.0   -0.443211   0.016071
 1619.0   -0.444409   0.015717
 1620.0   -0.445607   0.015363
 1621.0   -0.446833   0.014973
 1622.0   -0.448060   0.014584
 1623.0   -0.449286   0.014195
 1624.0   -0.450512   0.013805
 1625.0   -0.451738   0.013416
 1626.0   -0.452993   0.012989
 1627.0   -0.454247   0.012562
 1628.0   -0.455502   0.012135
 1629.0   -0.456757   0.011708
 1630.0   -0.458011   0.011280
 1631.0   -0.459294   0.010813
 1632.0   -0.460578   0.010346
 1633.0   -0.461861   0.009878
 1634.0   -0.463144   0.009411
 1635.0   -0.464428   0.008943
 1636.0   -0.465740   0.008432
 1637.0   -0.467052   0.007922
 1638.0   -0.468364   0.007411
 1639.0   -0.469676   0.006900
 1640.0   -0.470989   0.006389
 1641.0   -0.472330   0.005833
 1642.0   -0.473671   0.005276
 1643.0   -0.475012   0.004719
 1644.0   -0.476353   0.004162
 1645.0   -0.477694   0.003605
 1646.0   -0.479064   0.002998
 1647.0   -0.480434   0.002392
 1648.0   -0.481805   0.001785
 1649.0   -0.483175   0.001179
 1650.0   -0.484545   0.000573
 1651.0   -0.485944  -0.000086
 1652.0   -0.487343  -0.000745
 1653.0   -0.488742  -0.001404
 1654.0   -0.490141  -0.002063
 1655.0   -0.491541  -0.002722
 1656.0   -0.492968  -0.003438
 1657.0   -0.494396  -0.004153
 1658.0   -0.495823  -0.004869
 1659.0   -0.497251  -0.005585
 1660.0   -0.498678  -0.006300
 1661.0   -0.500134  -0.007077
 1662.0   -0.501590  -0.007853
 1663.0   -0.503045  -0.008629
 1664.0   -0.504501  -0.009405
 1665.0   -0.505957  -0.010181
 1666.0   -0.507440  -0.011021
 1667.0   -0.508923  -0.011862
 1668.0   -0.510406  -0.012702
 1669.0   -0.511889  -0.013543
 1670.0   -0.513373  -0.014383
 1671.0   -0.514883  -0.015293
 1672.0   -0.516392  -0.016202
 1673.0   -0.517902  -0.017111
 1674.0   -0.519412  -0.018020
 1675.0   -0.520922  -0.018929
 1676.0   -0.522458  -0.019912
 1677.0   -0.523993  -0.020894
 1678.0   -0.525529  -0.021877
 1679.0   -0.527065  -0.022859
 1680.0   -0.528600  -0.023841
 1681.0   -0.530160  -0.024902
 1682.0   -0.531720  -0.025962
 1683.0   -0.533280  -0.027022
 1684.0   -0.534840  -0.028083
 1685.0   -0.536400  -0.029143
 1686.0   -0.537983  -0.030286
 1687.0   -0.539565  -0.031429
 1688.0   -0.541148  -0.032573
 1689.0   -0.542731  -0.033716
 1690.0   -0.544313  -0.034859
 1691.0   -0.545917  -0.036090
 1692.0   -0.547520  -0.037322
 1693.0   -0.549124  -0.038553
 1694.0   -0.550727  -0.039784
 1695.0   -0.552331  -0.041016
 1696.0   -0.553953  -0.042340
 1697.0   -0.555574  -0.043665
 1698.0   -0.557196  -0.044990
 1699.0   -0.558818  -0.046315
 1700.0   -0.560440  -0.047640
 1701.0   -0.562078  -0.049064
 1702.0   -0.563716  -0.050488
 1703.0   -0.565353  -0.051911
 1704.0   -0.566991  -0.053335
 1705.0   -0.568629  -0.054759
 1706.0   -0.570279  -0.056288
 1707.0   -0.571930  -0.057817
 1708.0   -0.573580  -0.059346
 1709.0   -0.575230  -0.060875
 1710.0   -0.576881  -0.062404
 1711.0   -0.578540  -0.064044
 1712.0   -0.580199  -0.065684
 1713.0   -0.581858  -0.067324
 1714.0   -0.583518  -0.068964
 1715.0   -0.585177  -0.070604
 1716.0   -0.586841  -0.072361
 1717.0   -0.588505  -0.074119
 1718.0   -0.590169  -0.075876
 1719.0   -0.591833  -0.077633
 1720.0   -0.593497  -0.079391
 1721.0   -0.595160  -0.081272
 1722.0   -0.596824  -0.083153
 1723.0   -0.598488  -0.085034
 1724.0   -0.600152  -0.086915
 1725.0   -0.601815  -0.088797
 1726.0   -0.603473  -0.090808
 1727.0   -0.605131  -0.092820
 1728.0   -0.606789  -0.094832
 1729.0   -0.608447  -0.096843
 1730.0   -0.610105  -0.098855
 1731.0   -0.611751  -0.101004
 1732.0   -0.613397  -0.103153
 1733.0   -0.615043  -0.105302
 1734.0   -0.616688  -0.107451
 1735.0   -0.618334  -0.109600
 1736.0   -0.619960  -0.111894
 1737.0   -0.621586  -0.114188
 1738.0   -0.623212  -0.116481
 1739.0   -0.624838  -0.118775
 1740.0   -0.626465  -0.121069
 1741.0   -0.628063  -0.123514
 1742.0   -0.629661  -0.125959
 1743.0   -0.631259  -0.128404
 1744.0   -0.632857  -0.130850
 1745.0   -0.634455  -0.133295
 1746.0   -0.636016  -0.135899
 1747.0   -0.637577  -0.138503
 1748.0   -0.639138  -0.141107
 1749.0   -0.640699  -0.143710
 1750.0   -0.642259  -0.146314
 1751.0   -0.643770  -0.149085
 1752.0   -0.645282  -0.151855
 1753.0   -0.646793  -0.154625
 1754.0   -0.648304  -0.157395
 1755.0   -0.649815  -0.160165
 1756.0   -0.651267  -0.163107
 1757.0   -0.652719  -0.166050
 1758.0   -0.654171  -0.168992
 1759.0   -0.655623  -0.171934
 1760.0   -0.657076  -0.174876
 1761.0   -0.658453  -0.177998
 1762.0   -0.659830  -0.181119
 1763.0   -0.661208  -0.184241
 1764.0   -0.662585  -0.187362
 1765.0   -0.663963  -0.190484
 1766.0   -0.665250  -0.193790
 1767.0   -0.666538  -0.197097
 1768.0   -0.667825  -0.200403
 1769.0   -0.669113  -0.203709
 1770.0   -0.670400  -0.207016
 1771.0   -0.671581  -0.210512
 1772.0   -0.672761  -0.214009
 1773.0   -0.673941  -0.217505
 1774.0   -0.675122  -0.221001
 1775.0   -0.676302  -0.224498
 1776.0   -0.677357  -0.228188
 1777.0   -0.678412  -0.231878
 1778.0   -0.679466  -0.235568
 1779.0   -0.680521  -0.239259
 1780.0   -0.681575  -0.242949
 1781.0   -0.682483  -0.246835
 1782.0   -0.683391  -0.250721
 1783.0   -0.684299  -0.254608
 1784.0   -0.685206  -0.258494
 1785.0   -0.686114  -0.262380
 1786.0   -0.686852  -0.266464
 1787.0   -0.687591  -0.270547
 1788.0   -0.688329  -0.274630
 1789.0   -0.689067  -0.278713
 1790.0   -0.689805  -0.282796
 1791.0   -0.690350  -0.287075
 1792.0   -0.690894  -0.291353
 1793.0   -0.691438  -0.295632
 1794.0   -0.691982  -0.299910
 1795.0   -0.692526  -0.304189
 1796.0   -0.692850  -0.308658
 1797.0   -0.693174  -0.313127
 1798.0   -0.693498  -0.317596
 1799.0   -0.693822  -0.322065
 1800.0   -0.694146  -0.326535
 1801.0   -0.694222  -0.331187
 1802.0   -0.694297  -0.335839
 1803.0   -0.694373  -0.340492
 1804.0   -0.694448  -0.345144
 1805.0   -0.694524  -0.349797
 1806.0   -0.694323  -0.354621
 1807.0   -0.694122  -0.359445
 1808.0   -0.693921  -0.364269
 1809.0   -0.693720  -0.369094
 1810.0   -0.693519  -0.373918
 1811.0   -0.693012  -0.378898
 1812.0   -0.692505  -0.383879
 1813.0   -0.691997  -0.388860
 1814.0   -0.691490  -0.393840
 1815.0   -0.690983  -0.398821
 1816.0   -0.690139  -0.403938
 1817.0   -0.689296  -0.409055
 1818.0   -0.688452  -0.414172
 1819.0   -0.687609  -0.419288
 1820.0   -0.686765  -0.424405
 1821.0   -0.685557  -0.429633
 1822.0   -0.684349  -0.434861
 1823.0   -0.683140  -0.440090
 1824.0   -0.681932  -0.445318
 1825.0   -0.680723  -0.450546
 1826.0   -0.679123  -0.455854
 1827.0   -0.677522  -0.461163
 1828.0   -0.675921  -0.466471
 1829.0   -0.674320  -0.471780
 1830.0   -0.672719  -0.477088
 1831.0   -0.670701  -0.482441
 1832.0   -0.668683  -0.487794
 1833.0   -0.666664  -0.493147
 1834.0   -0.664646  -0.498500
 1835.0   -0.662628  -0.503853
 1836.0   -0.660171  -0.509210
 1837.0   -0.657715  -0.514567
 1838.0   -0.655259  -0.519924
 1839.0   -0.652802  -0.525281
 1840.0   -0.650346  -0.530638
 1841.0   -0.647434  -0.535952
 1842.0   -0.644522  -0.541265
 1843.0   -0.641611  -0.546579
 1844.0   -0.638699  -0.551893
 1845.0   -0.635788  -0.557207
 1846.0   -0.632410  -0.562427
 1847.0   -0.629033  -0.567647
 1848.0   -0.625656  -0.572868
 1849.0   -0.622279  -0.578088
 1850.0   -0.618902  -0.583308
 1851.0   -0.615056  -0.588381
 1852.0   -0.611211  -0.593454
 1853.0   -0.607365  -0.598526
 1854.0   -0.603519  -0.603599
 1855.0   -0.599673  -0.608672
 1856.0   -0.595363  -0.613541
 1857.0   -0.591053  -0.618409
 1858.0   -0.586743  -0.623278
 1859.0   -0.582432  -0.628147
 1860.0   -0.578122  -0.633016
 1861.0   -0.573361  -0.637623
 1862.0   -0.568600  -0.642231
 1863.0   -0.563839  -0.646838
 1864.0   -0.559078  -0.651446
 1865.0   -0.554318  -0.656053
 1866.0   -0.549129  -0.660343
 1867.0   -0.543940  -0.664633
 1868.0   -0.538752  -0.668924
 1869.0   -0.533563  -0.673214
 1870.0   -0.528375  -0.677504
 1871.0   -0.522788  -0.681423
 1872.0   -0.517202  -0.685342
 1873.0   -0.511616  -0.689261
 1874.0   -0.506030  -0.693180
 1875.0   -0.500443  -0.697099
 1876.0   -0.494500  -0.700597
 1877.0   -0.488557  -0.704096
 1878.0   -0.482614  -0.707594
 1879.0   -0.476670  -0.711093
 1880.0   -0.470727  -0.714591
