   W            M1+(pi0_p)
1092.061     3.894878    0.092017
1092.223     3.917220    0.093993
1092.385     3.939544    0.095994
1092.547     3.961848    0.098018
1092.709     3.984135    0.100068
1092.872     4.006404    0.102142
1093.034     4.028657    0.104241
1093.196     4.050893    0.106364
1093.358     4.073114    0.108513
1093.520     4.095321    0.110687
1093.682     4.117513    0.112886
1093.843     4.139692    0.115111
1094.005     4.161858    0.117360
1094.167     4.184012    0.119636
1094.329     4.206154    0.121937
1094.491     4.228285    0.124265
1094.653     4.250405    0.126618
1094.815     4.272516    0.128997
1094.976     4.294617    0.131402
1095.138     4.316709    0.133834
1095.300     4.338792    0.136292
1095.461     4.360868    0.138777
1095.623     4.382936    0.141288
1095.785     4.404997    0.143826
1095.946     4.427052    0.146392
1096.108     4.449101    0.148984
1096.269     4.471145    0.151603
1096.431     4.493183    0.154250
1096.593     4.515217    0.156924
1096.754     4.537247    0.159626
1096.916     4.559273    0.162356
1097.077     4.581295    0.165113
1097.238     4.603315    0.167898
1097.400     4.625333    0.170712
1097.561     4.647348    0.173554
1097.723     4.669362    0.176424
1097.884     4.691375    0.179322
1098.045     4.713386    0.182250
1098.206     4.735398    0.185206
1098.368     4.757409    0.188191
1098.529     4.779420    0.191205
1098.690     4.801433    0.194248
1098.851     4.823446    0.197320
1099.012     4.845461    0.200422
1099.174     4.867477    0.203554
1099.335     4.889495    0.206715
1099.496     4.911516    0.209906
1099.657     4.933540    0.213128
1099.818     4.955567    0.216379
1099.979     4.977597    0.219661
1100.140     4.999631    0.222973
1100.301     5.021669    0.226316
1100.462     5.043711    0.229690
1100.623     5.065758    0.233095
1100.784     5.087810    0.236530
1100.945     5.109867    0.239997
1101.105     5.131930    0.243496
1101.266     5.153999    0.247025
1101.427     5.176073    0.250587
1101.588     5.198155    0.254180
1101.749     5.220243    0.257805
1101.909     5.242337    0.261463
1102.070     5.264440    0.265153
1102.231     5.286549    0.268875
1102.391     5.308667    0.272629
1102.552     5.330792    0.276417
1102.713     5.352926    0.280237
1102.873     5.375069    0.284091
1103.034     5.397220    0.287978
1103.194     5.419380    0.291898
1103.355     5.441550    0.295852
1103.515     5.463729    0.299839
1103.676     5.485918    0.303861
1103.836     5.508117    0.307916
1103.997     5.530326    0.312006
1104.157     5.552546    0.316130
1104.318     5.574776    0.320288
1104.478     5.597017    0.324482
1104.638     5.619270    0.328710
1104.799     5.641534    0.332973
1104.959     5.663809    0.337272
1105.119     5.686097    0.341606
1105.279     5.708396    0.345976
1105.440     5.730708    0.350381
1105.600     5.753032    0.354823
1105.760     5.775369    0.359300
1105.920     5.797718    0.363814
1106.080     5.820081    0.368364
1106.240     5.842457    0.372951
1106.401     5.864846    0.377575
1106.561     5.887249    0.382236
1106.721     5.909665    0.386934
1106.881     5.932096    0.391669
1107.041     5.954541    0.396442
1107.201     5.977000    0.401253
1107.361     5.999474    0.406101
1107.521     6.021963    0.410988
1107.680     6.044466    0.415913
1107.840     6.066985    0.420877
1108.000     6.089519    0.425880
1108.160     6.112068    0.430921
1108.320     6.134633    0.436001
1108.480     6.157214    0.441121
1108.639     6.179810    0.446280
1108.799     6.202423    0.451479
1108.959     6.225052    0.456718
1109.119     6.247697    0.461997
1109.278     6.270359    0.467316
1109.438     6.293038    0.472675
1109.597     6.315734    0.478076
1109.757     6.338446    0.483517
1109.917     6.361176    0.488999
1110.076     6.383923    0.494523
1110.236     6.406688    0.500088
1110.395     6.429470    0.505694
1110.555     6.452270    0.511343
1110.714     6.475088    0.517034
1110.874     6.497925    0.522767
1111.033     6.520779    0.528543
1111.192     6.543651    0.534361
1111.352     6.566542    0.540223
1111.511     6.589452    0.546127
1111.671     6.612381    0.552075
1111.830     6.635328    0.558067
1111.989     6.658294    0.564103
1112.148     6.681280    0.570182
1112.308     6.704284    0.576306
1112.467     6.727308    0.582475
1112.626     6.750352    0.588688
1112.785     6.773415    0.594946
1112.944     6.796498    0.601249
1113.103     6.819601    0.607598
1113.263     6.842724    0.613993
1113.422     6.865866    0.620433
1113.581     6.889030    0.626919
1113.740     6.912213    0.633452
1113.899     6.935417    0.640031
1114.058     6.958641    0.646657
1114.217     6.981886    0.653331
1114.376     7.005152    0.660051
1114.535     7.028439    0.666819
1114.693     7.051746    0.673635
1114.852     7.075075    0.680499
1115.011     7.098425    0.687411
1115.170     7.121796    0.694371
1115.329     7.145188    0.701380
1115.488     7.168602    0.708439
1115.646     7.192038    0.715546
1115.805     7.215495    0.722703
1115.964     7.238974    0.729910
1116.122     7.262475    0.737166
1116.281     7.285997    0.744473
1116.440     7.309542    0.751831
1116.598     7.333109    0.759239
1116.757     7.356698    0.766698
1116.916     7.380309    0.774209
1117.074     7.403943    0.781771
1117.233     7.427599    0.789385
1117.391     7.451277    0.797050
1117.550     7.474978    0.804769
1117.708     7.498702    0.812539
1117.867     7.522449    0.820363
1118.025     7.546218    0.828240
1118.183     7.570011    0.836170
1118.342     7.593826    0.844154
1118.500     7.617664    0.852191
1118.658     7.641526    0.860283
1118.817     7.665410    0.868430
1118.975     7.689318    0.876631
1119.133     7.713249    0.884887
1119.292     7.737204    0.893199
1119.450     7.761182    0.901566
1119.608     7.785183    0.909989
1119.766     7.809208    0.918469
1119.924     7.833257    0.927004
1120.082     7.857329    0.935597
1120.241     7.881425    0.944246
1120.399     7.905545    0.952953
1120.557     7.929689    0.961718
1120.715     7.953856    0.970540
1120.873     7.978048    0.979421
1121.031     8.002263    0.988360
1121.189     8.026503    0.997358
1121.347     8.050766    1.006415
1121.505     8.075054    1.015531
1121.663     8.099366    1.024708
1121.820     8.123702    1.033944
1121.978     8.148062    1.043240
1122.136     8.172447    1.052597
1122.294     8.196855    1.062016
1122.452     8.221289    1.071495
1122.610     8.245746    1.081036
1122.767     8.270228    1.090639
1122.925     8.294734    1.100304
1123.083     8.319265    1.110031
1123.240     8.343821    1.119822
1123.398     8.368401    1.129675
1123.556     8.393005    1.139592
1123.713     8.417634    1.149573
1123.871     8.442287    1.159618
1124.028     8.466966    1.169727
1124.186     8.491668    1.179901
1124.344     8.516396    1.190141
1124.501     8.541148    1.200446
1124.659     8.565925    1.210816
1124.816     8.590726    1.221253
1124.973     8.615552    1.231756
1125.131     8.640403    1.242326
1125.288     8.665278    1.252963
1125.446     8.690179    1.263667
1125.603     8.715104    1.274440
1125.760     8.740053    1.285280
1125.918     8.765028    1.296189
1126.075     8.790027    1.307167
1126.232     8.815050    1.318214
1126.389     8.840099    1.329331
1126.547     8.865172    1.340518
1126.704     8.890270    1.351774
1126.861     8.915392    1.363102
1127.018     8.940539    1.374501
1127.175     8.965711    1.385970
1127.332     8.990908    1.397512
1127.490     9.016129    1.409126
1127.647     9.041374    1.420812
1127.804     9.066644    1.432571
1127.961     9.091939    1.444403
1128.118     9.117258    1.456309
1128.275     9.142602    1.468289
1128.432     9.167970    1.480343
1128.589     9.193363    1.492472
1128.746     9.218780    1.504676
1128.902     9.244221    1.516955
1129.059     9.269687    1.529310
1129.216     9.295176    1.541742
1129.373     9.320691    1.554250
1129.530     9.346229    1.566835
1129.687     9.371791    1.579497
1129.843     9.397378    1.592238
1130.000     9.422989    1.605056
1130.157     9.448623    1.617953
1130.313     9.474282    1.630929
1130.470     9.499964    1.643984
1130.627     9.525671    1.657120
1130.783     9.551401    1.670335
1130.940     9.577154    1.683631
1131.097     9.602932    1.697008
1131.253     9.628733    1.710467
1131.410     9.654557    1.724007
1131.566     9.680405    1.737629
1131.723     9.706276    1.751334
1131.879     9.732171    1.765123
1132.036     9.758089    1.778994
1132.192     9.784030    1.792950
1132.349     9.809993    1.806990
1132.505     9.835980    1.821115
1132.661     9.861990    1.835325
1132.818     9.888022    1.849620
1132.974     9.914077    1.864002
1133.130     9.940155    1.878470
1133.287     9.966255    1.893025
1133.443     9.992378    1.907668
1133.599    10.018523    1.922398
1133.755    10.044690    1.937216
1133.912    10.070879    1.952123
1134.068    10.097090    1.967120
1134.224    10.123323    1.982205
1134.380    10.149577    1.997381
1134.536    10.175853    2.012648
1134.692    10.202151    2.028005
1134.848    10.228470    2.043453
1135.004    10.254810    2.058994
1135.160    10.281172    2.074627
1135.316    10.307554    2.090352
1135.472    10.333957    2.106171
1135.628    10.360381    2.122083
1135.784    10.386825    2.138090
1135.940    10.413290    2.154191
1136.096    10.439775    2.170387
1136.252    10.466280    2.186679
1136.408    10.492805    2.203067
1136.564    10.519350    2.219552
1136.720    10.545914    2.236133
1136.875    10.572498    2.252812
1137.031    10.599101    2.269589
1137.187    10.625723    2.286464
