   W            M2+(pi0_p)
 (MeV)        Re          Im
1135.628    -0.073638    0.000000
1135.784    -0.073834    0.000000
1135.940    -0.074030    0.000000
1136.096    -0.074226    0.000000
1136.252    -0.074421    0.000000
1136.408    -0.074617    0.000000
1136.564    -0.074813    0.000000
1136.720    -0.075009    0.000000
1136.875    -0.075206    0.000000
1137.031    -0.075402    0.000000
1137.187    -0.075598    0.000000
