   W            E1+(pi0_p)
1128.746    -0.244207   -0.213180
1128.902    -0.244719   -0.214548
1129.059    -0.245229   -0.215921
1129.216    -0.245736   -0.217299
1129.373    -0.246240   -0.218682
1129.530    -0.246741   -0.220070
1129.687    -0.247240   -0.221463
1129.843    -0.247736   -0.222861
1130.000    -0.248229   -0.224264
1130.157    -0.248719   -0.225672
1130.313    -0.249206   -0.227085
1130.470    -0.249690   -0.228503
1130.627    -0.250172   -0.229926
1130.783    -0.250650   -0.231354
1130.940    -0.251126   -0.232788
1131.097    -0.251598   -0.234226
1131.253    -0.252068   -0.235669
1131.410    -0.252534   -0.237118
1131.566    -0.252998   -0.238571
1131.723    -0.253458   -0.240030
1131.879    -0.253915   -0.241494
1132.036    -0.254369   -0.242963
1132.192    -0.254820   -0.244437
1132.349    -0.255268   -0.245916
1132.505    -0.255712   -0.247400
1132.661    -0.256154   -0.248890
1132.818    -0.256592   -0.250384
1132.974    -0.257026   -0.251884
1133.130    -0.257458   -0.253389
1133.287    -0.257886   -0.254899
1133.443    -0.258310   -0.256415
1133.599    -0.258732   -0.257935
1133.755    -0.259150   -0.259461
1133.912    -0.259564   -0.260992
1134.068    -0.259975   -0.262528
1134.224    -0.260382   -0.264069
1134.380    -0.260786   -0.265616
1134.536    -0.261187   -0.267168
1134.692    -0.261583   -0.268725
1134.848    -0.261976   -0.270287
1135.004    -0.262366   -0.271855
1135.160    -0.262752   -0.273428
1135.316    -0.263134   -0.275006
1135.472    -0.263512   -0.276589
1135.628    -0.263887   -0.278178
1135.784    -0.264258   -0.279772
1135.940    -0.264625   -0.281371
1136.096    -0.264988   -0.282976
1136.252    -0.265347   -0.284586
1136.408    -0.265703   -0.286201
1136.564    -0.266054   -0.287822
1136.720    -0.266401   -0.289448
1136.875    -0.266745   -0.291079
1137.031    -0.267084   -0.292716
1137.187    -0.267420   -0.294358
