   W         M1-(pi0_p)
 1308.0   -0.416442   0.892829
 1309.0   -0.401659   0.910349
 1310.0   -0.386877   0.927870
 1311.0   -0.372452   0.946562
 1312.0   -0.358027   0.965254
 1313.0   -0.343602   0.983946
 1314.0   -0.329177   1.002638
 1315.0   -0.314752   1.021330
 1316.0   -0.300033   1.041656
 1317.0   -0.285315   1.061981
 1318.0   -0.270596   1.082307
 1319.0   -0.255877   1.102633
 1320.0   -0.241159   1.122958
 1321.0   -0.227377   1.144415
 1322.0   -0.213596   1.165872
 1323.0   -0.199815   1.187328
 1324.0   -0.186033   1.208785
 1325.0   -0.172252   1.230241
 1326.0   -0.159712   1.252680
 1327.0   -0.147171   1.275119
 1328.0   -0.134631   1.297558
 1329.0   -0.122091   1.319997
 1330.0   -0.109551   1.342436
 1331.0   -0.098111   1.365997
 1332.0   -0.086670   1.389559
 1333.0   -0.075229   1.413120
 1334.0   -0.063789   1.436682
 1335.0   -0.052348   1.460243
 1336.0   -0.042252   1.484816
 1337.0   -0.032155   1.509389
 1338.0   -0.022059   1.533962
 1339.0   -0.011962   1.558535
 1340.0   -0.001865   1.583108
 1341.0    0.006643   1.608534
 1342.0    0.015152   1.633959
 1343.0    0.023660   1.659385
 1344.0    0.032169   1.684811
 1345.0    0.040678   1.710237
 1346.0    0.047373   1.736309
 1347.0    0.054068   1.762382
 1348.0    0.060763   1.788454
 1349.0    0.067458   1.814526
 1350.0    0.074153   1.840598
 1351.0    0.078821   1.867075
 1352.0    0.083489   1.893552
 1353.0    0.088156   1.920029
 1354.0    0.092824   1.946506
 1355.0    0.097492   1.972982
 1356.0    0.099980   1.999563
 1357.0    0.102467   2.026143
 1358.0    0.104955   2.052724
 1359.0    0.107443   2.079304
 1360.0    0.109930   2.105885
 1361.0    0.110126   2.132247
 1362.0    0.110322   2.158610
 1363.0    0.110519   2.184972
 1364.0    0.110715   2.211335
 1365.0    0.110911   2.237697
 1366.0    0.108771   2.263502
 1367.0    0.106631   2.289307
 1368.0    0.104492   2.315112
 1369.0    0.102352   2.340916
 1370.0    0.100213   2.366721
 1371.0    0.095762   2.391623
 1372.0    0.091312   2.416526
 1373.0    0.086862   2.441428
 1374.0    0.082412   2.466330
 1375.0    0.077961   2.491232
 1376.0    0.071296   2.514906
 1377.0    0.064630   2.538579
 1378.0    0.057964   2.562252
 1379.0    0.051299   2.585925
 1380.0    0.044633   2.609598
 1381.0    0.035910   2.631748
 1382.0    0.027188   2.653897
 1383.0    0.018465   2.676046
 1384.0    0.009743   2.698196
 1385.0    0.001020   2.720345
 1386.0   -0.009540   2.740722
 1387.0   -0.020101   2.761100
 1388.0   -0.030662   2.781477
 1389.0   -0.041222   2.801854
 1390.0   -0.051783   2.822232
 1391.0   -0.063933   2.840646
 1392.0   -0.076084   2.859060
 1393.0   -0.088234   2.877474
 1394.0   -0.100385   2.895888
 1395.0   -0.112535   2.914302
 1396.0   -0.125994   2.930623
 1397.0   -0.139453   2.946944
 1398.0   -0.152911   2.963264
 1399.0   -0.166370   2.979585
 1400.0   -0.179829   2.995906
 1401.0   -0.194308   3.010063
 1402.0   -0.208787   3.024221
 1403.0   -0.223266   3.038378
 1404.0   -0.237745   3.052536
 1405.0   -0.252224   3.066693
 1406.0   -0.267442   3.078677
 1407.0   -0.282659   3.090661
 1408.0   -0.297877   3.102645
 1409.0   -0.313094   3.114629
 1410.0   -0.328312   3.126613
 1411.0   -0.344002   3.136462
 1412.0   -0.359692   3.146311
 1413.0   -0.375383   3.156160
 1414.0   -0.391073   3.166009
 1415.0   -0.406763   3.175858
 1416.0   -0.422686   3.183651
 1417.0   -0.438609   3.191445
 1418.0   -0.454532   3.199239
 1419.0   -0.470455   3.207032
 1420.0   -0.486378   3.214826
 1421.0   -0.502324   3.220675
 1422.0   -0.518270   3.226524
 1423.0   -0.534216   3.232374
 1424.0   -0.550163   3.238223
 1425.0   -0.566109   3.244072
 1426.0   -0.581902   3.248108
 1427.0   -0.597695   3.252145
 1428.0   -0.613488   3.256182
 1429.0   -0.629281   3.260218
 1430.0   -0.645074   3.264255
 1431.0   -0.660575   3.266623
 1432.0   -0.676075   3.268991
 1433.0   -0.691576   3.271359
 1434.0   -0.707077   3.273727
 1435.0   -0.722578   3.276095
 1436.0   -0.737656   3.276951
 1437.0   -0.752734   3.277807
 1438.0   -0.767812   3.278663
 1439.0   -0.782889   3.279519
 1440.0   -0.797967   3.280375
 1441.0   -0.812587   3.279818
 1442.0   -0.827207   3.279260
 1443.0   -0.841826   3.278702
 1444.0   -0.856446   3.278144
 1445.0   -0.871066   3.277587
 1446.0   -0.885100   3.275855
 1447.0   -0.899134   3.274124
 1448.0   -0.913167   3.272392
 1449.0   -0.927201   3.270661
 1450.0   -0.941235   3.268929
 1451.0   -0.954660   3.266119
 1452.0   -0.968084   3.263308
 1453.0   -0.981509   3.260498
 1454.0   -0.994933   3.257687
 1455.0   -1.008358   3.254877
 1456.0   -1.021192   3.251089
 1457.0   -1.034026   3.247301
 1458.0   -1.046861   3.243514
 1459.0   -1.059695   3.239726
 1460.0   -1.072530   3.235939
 1461.0   -1.084715   3.231240
 1462.0   -1.096900   3.226542
 1463.0   -1.109085   3.221844
 1464.0   -1.121270   3.217145
 1465.0   -1.133455   3.212447
 1466.0   -1.145008   3.206965
 1467.0   -1.156560   3.201483
 1468.0   -1.168113   3.196001
 1469.0   -1.179666   3.190519
 1470.0   -1.191218   3.185037
 1471.0   -1.202173   3.178960
 1472.0   -1.213127   3.172884
 1473.0   -1.224082   3.166807
 1474.0   -1.235036   3.160730
 1475.0   -1.245991   3.154653
 1476.0   -1.256382   3.148083
 1477.0   -1.266772   3.141513
 1478.0   -1.277162   3.134943
 1479.0   -1.287553   3.128372
 1480.0   -1.297943   3.121802
 1481.0   -1.307688   3.114633
 1482.0   -1.317433   3.107463
 1483.0   -1.327178   3.100293
 1484.0   -1.336923   3.093123
 1485.0   -1.346668   3.085954
 1486.0   -1.356107   3.078434
 1487.0   -1.365545   3.070915
 1488.0   -1.374983   3.063396
 1489.0   -1.384422   3.055876
 1490.0   -1.393860   3.048357
 1491.0   -1.402780   3.040591
 1492.0   -1.411700   3.032825
 1493.0   -1.420619   3.025059
 1494.0   -1.429539   3.017293
 1495.0   -1.438459   3.009527
 1496.0   -1.446837   3.001492
 1497.0   -1.455215   2.993457
 1498.0   -1.463593   2.985423
 1499.0   -1.471970   2.977388
 1500.0   -1.480348   2.969354
 1501.0   -1.488203   2.961074
 1502.0   -1.496057   2.952795
 1503.0   -1.503911   2.944515
 1504.0   -1.511766   2.936235
 1505.0   -1.519620   2.927956
 1506.0   -1.526984   2.919449
 1507.0   -1.534348   2.910942
 1508.0   -1.541712   2.902436
 1509.0   -1.549076   2.893929
 1510.0   -1.556440   2.885422
 1511.0   -1.563330   2.876713
 1512.0   -1.570220   2.868003
 1513.0   -1.577111   2.859293
 1514.0   -1.584001   2.850584
 1515.0   -1.590892   2.841874
 1516.0   -1.597334   2.832980
 1517.0   -1.603777   2.824086
 1518.0   -1.610219   2.815192
 1519.0   -1.616662   2.806298
 1520.0   -1.623104   2.797404
 1521.0   -1.629122   2.788343
 1522.0   -1.635141   2.779282
 1523.0   -1.641159   2.770220
 1524.0   -1.647177   2.761159
 1525.0   -1.653195   2.752098
 1526.0   -1.658811   2.742884
 1527.0   -1.664426   2.733670
 1528.0   -1.670042   2.724456
 1529.0   -1.675657   2.715242
 1530.0   -1.681273   2.706028
 1531.0   -1.686506   2.696674
 1532.0   -1.691739   2.687321
 1533.0   -1.696972   2.677967
 1534.0   -1.702205   2.668614
 1535.0   -1.707438   2.659260
 1536.0   -1.712308   2.649778
 1537.0   -1.717177   2.640296
 1538.0   -1.722047   2.630814
 1539.0   -1.726916   2.621332
 1540.0   -1.731786   2.611849
 1541.0   -1.736309   2.602248
 1542.0   -1.740833   2.592646
 1543.0   -1.745356   2.583044
 1544.0   -1.749880   2.573443
 1545.0   -1.754404   2.563841
 1546.0   -1.758604   2.554118
 1547.0   -1.762805   2.544396
 1548.0   -1.767006   2.534673
 1549.0   -1.771207   2.524951
 1550.0   -1.775408   2.515228
 1551.0   -1.779241   2.505460
 1552.0   -1.783075   2.495692
 1553.0   -1.786908   2.485923
 1554.0   -1.790742   2.476155
 1555.0   -1.794575   2.466387
 1556.0   -1.798120   2.456500
 1557.0   -1.801664   2.446614
 1558.0   -1.805209   2.436728
 1559.0   -1.808753   2.426842
 1560.0   -1.812297   2.416956
 1561.0   -1.815603   2.406922
 1562.0   -1.818908   2.396888
 1563.0   -1.822214   2.386855
 1564.0   -1.825520   2.376821
 1565.0   -1.828825   2.366787
 1566.0   -1.831885   2.356606
 1567.0   -1.834944   2.346424
 1568.0   -1.838004   2.336243
 1569.0   -1.841063   2.326061
 1570.0   -1.844123   2.315880
 1571.0   -1.846806   2.305643
 1572.0   -1.849490   2.295406
 1573.0   -1.852173   2.285169
 1574.0   -1.854857   2.274933
 1575.0   -1.857541   2.264696
 1576.0   -1.860018   2.254386
 1577.0   -1.862495   2.244076
 1578.0   -1.864972   2.233767
 1579.0   -1.867450   2.223457
 1580.0   -1.869927   2.213147
 1581.0   -1.872188   2.202744
 1582.0   -1.874449   2.192342
 1583.0   -1.876710   2.181939
 1584.0   -1.878971   2.171537
 1585.0   -1.881232   2.161134
 1586.0   -1.883202   2.150609
 1587.0   -1.885172   2.140084
 1588.0   -1.887142   2.129559
 1589.0   -1.889111   2.119034
 1590.0   -1.891081   2.108509
 1591.0   -1.892797   2.097867
 1592.0   -1.894513   2.087224
 1593.0   -1.896229   2.076581
 1594.0   -1.897944   2.065939
 1595.0   -1.899660   2.055296
 1596.0   -1.901150   2.044527
 1597.0   -1.902640   2.033757
 1598.0   -1.904130   2.022987
 1599.0   -1.905620   2.012217
 1600.0   -1.907110   2.001448
 1601.0   -1.908391   1.990532
 1602.0   -1.909672   1.979617
 1603.0   -1.910953   1.968702
 1604.0   -1.912235   1.957786
 1605.0   -1.913516   1.946871
 1606.0   -1.914540   1.935768
 1607.0   -1.915565   1.924665
 1608.0   -1.916589   1.913562
 1609.0   -1.917613   1.902460
 1610.0   -1.918638   1.891357
 1611.0   -1.918740   1.879918
 1612.0   -1.918842   1.868479
 1613.0   -1.918944   1.857041
 1614.0   -1.919046   1.845602
 1615.0   -1.919148   1.834164
 1616.0   -1.918812   1.822514
 1617.0   -1.918477   1.810865
 1618.0   -1.918141   1.799215
 1619.0   -1.917806   1.787566
 1620.0   -1.917470   1.775917
 1621.0   -1.916654   1.764153
 1622.0   -1.915839   1.752389
 1623.0   -1.915023   1.740626
 1624.0   -1.914207   1.728862
 1625.0   -1.913392   1.717099
 1626.0   -1.912057   1.705285
 1627.0   -1.910723   1.693471
 1628.0   -1.909389   1.681657
 1629.0   -1.908055   1.669843
 1630.0   -1.906721   1.658029
 1631.0   -1.904834   1.646225
 1632.0   -1.902946   1.634420
 1633.0   -1.901059   1.622616
 1634.0   -1.899171   1.610812
 1635.0   -1.897284   1.599008
 1636.0   -1.894813   1.587277
 1637.0   -1.892341   1.575547
 1638.0   -1.889870   1.563816
 1639.0   -1.887398   1.552085
 1640.0   -1.884927   1.540355
 1641.0   -1.881847   1.528770
 1642.0   -1.878767   1.517185
 1643.0   -1.875687   1.505601
 1644.0   -1.872607   1.494016
 1645.0   -1.869527   1.482431
 1646.0   -1.865829   1.471098
 1647.0   -1.862130   1.459764
 1648.0   -1.858432   1.448431
 1649.0   -1.854733   1.437098
 1650.0   -1.851035   1.425764
 1651.0   -1.846705   1.414719
 1652.0   -1.842374   1.403673
 1653.0   -1.838044   1.392628
 1654.0   -1.833714   1.381582
 1655.0   -1.829383   1.370537
 1656.0   -1.824429   1.359810
 1657.0   -1.819475   1.349084
 1658.0   -1.814521   1.338357
 1659.0   -1.809566   1.327631
 1660.0   -1.804612   1.316904
 1661.0   -1.799091   1.306891
 1662.0   -1.793570   1.296879
 1663.0   -1.788048   1.286866
 1664.0   -1.782527   1.276854
 1665.0   -1.777006   1.266841
 1666.0   -1.770966   1.257353
 1667.0   -1.764926   1.247864
 1668.0   -1.758886   1.238376
 1669.0   -1.752845   1.228887
 1670.0   -1.746805   1.219399
 1671.0   -1.740320   1.210627
 1672.0   -1.733834   1.201856
 1673.0   -1.727348   1.193085
 1674.0   -1.720862   1.184313
 1675.0   -1.714377   1.175542
 1676.0   -1.707548   1.167560
 1677.0   -1.700719   1.159578
 1678.0   -1.693890   1.151596
 1679.0   -1.687061   1.143615
 1680.0   -1.680232   1.135633
 1681.0   -1.673292   1.128594
 1682.0   -1.666351   1.121556
 1683.0   -1.659411   1.114517
 1684.0   -1.652471   1.107479
 1685.0   -1.645531   1.100440
 1686.0   -1.638759   1.094457
 1687.0   -1.631987   1.088473
 1688.0   -1.625214   1.082489
 1689.0   -1.618442   1.076505
 1690.0   -1.611670   1.070522
 1691.0   -1.605078   1.065339
 1692.0   -1.598487   1.060157
 1693.0   -1.591896   1.054974
 1694.0   -1.585305   1.049792
 1695.0   -1.578714   1.044609
 1696.0   -1.572443   1.040124
 1697.0   -1.566173   1.035639
 1698.0   -1.559902   1.031154
 1699.0   -1.553631   1.026668
 1700.0   -1.547360   1.022183
 1701.0   -1.541509   1.018275
 1702.0   -1.535657   1.014366
 1703.0   -1.529805   1.010458
 1704.0   -1.523953   1.006549
 1705.0   -1.518102   1.002641
 1706.0   -1.512729   0.999186
 1707.0   -1.507357   0.995732
 1708.0   -1.501984   0.992278
 1709.0   -1.496611   0.988824
 1710.0   -1.491239   0.985369
 1711.0   -1.486372   0.982247
 1712.0   -1.481504   0.979125
 1713.0   -1.476637   0.976004
 1714.0   -1.471770   0.972882
 1715.0   -1.466902   0.969760
 1716.0   -1.462537   0.966857
 1717.0   -1.458171   0.963954
 1718.0   -1.453806   0.961051
 1719.0   -1.449441   0.958148
 1720.0   -1.445075   0.955246
 1721.0   -1.441186   0.952461
 1722.0   -1.437296   0.949677
 1723.0   -1.433407   0.946892
 1724.0   -1.429517   0.944107
 1725.0   -1.425627   0.941323
 1726.0   -1.422170   0.938572
 1727.0   -1.418712   0.935822
 1728.0   -1.415255   0.933071
 1729.0   -1.411798   0.930321
 1730.0   -1.408340   0.927570
 1731.0   -1.405260   0.924792
 1732.0   -1.402180   0.922013
 1733.0   -1.399100   0.919235
 1734.0   -1.396020   0.916457
 1735.0   -1.392940   0.913678
 1736.0   -1.390179   0.910825
 1737.0   -1.387417   0.907971
 1738.0   -1.384655   0.905117
 1739.0   -1.381893   0.902264
 1740.0   -1.379132   0.899410
 1741.0   -1.376628   0.896448
 1742.0   -1.374125   0.893486
 1743.0   -1.371621   0.890523
 1744.0   -1.369118   0.887561
 1745.0   -1.366614   0.884599
 1746.0   -1.364311   0.881513
 1747.0   -1.362009   0.878426
 1748.0   -1.359706   0.875340
 1749.0   -1.357403   0.872253
 1750.0   -1.355101   0.869167
 1751.0   -1.352942   0.865953
 1752.0   -1.350783   0.862739
 1753.0   -1.348625   0.859525
 1754.0   -1.346466   0.856311
 1755.0   -1.344308   0.853098
 1756.0   -1.342251   0.849755
 1757.0   -1.340195   0.846413
 1758.0   -1.338139   0.843071
 1759.0   -1.336082   0.839729
 1760.0   -1.334026   0.836387
 1761.0   -1.332027   0.832929
 1762.0   -1.330028   0.829470
 1763.0   -1.328030   0.826012
 1764.0   -1.326031   0.822553
 1765.0   -1.324032   0.819095
 1766.0   -1.322057   0.815534
 1767.0   -1.320082   0.811974
 1768.0   -1.318106   0.808413
 1769.0   -1.316131   0.804852
 1770.0   -1.314156   0.801292
 1771.0   -1.312175   0.797646
 1772.0   -1.310194   0.794000
 1773.0   -1.308213   0.790354
 1774.0   -1.306232   0.786708
 1775.0   -1.304251   0.783063
 1776.0   -1.302242   0.779351
 1777.0   -1.300232   0.775639
 1778.0   -1.298222   0.771926
 1779.0   -1.296212   0.768214
 1780.0   -1.294202   0.764502
 1781.0   -1.292145   0.760745
 1782.0   -1.290088   0.756987
 1783.0   -1.288031   0.753229
 1784.0   -1.285974   0.749472
 1785.0   -1.283916   0.745714
 1786.0   -1.281798   0.741930
 1787.0   -1.279679   0.738146
 1788.0   -1.277560   0.734362
 1789.0   -1.275441   0.730578
 1790.0   -1.273323   0.726795
 1791.0   -1.271132   0.723005
 1792.0   -1.268941   0.719216
 1793.0   -1.266751   0.715427
 1794.0   -1.264560   0.711637
 1795.0   -1.262370   0.707848
 1796.0   -1.260100   0.704073
 1797.0   -1.257831   0.700298
 1798.0   -1.255562   0.696523
 1799.0   -1.253292   0.692747
 1800.0   -1.251023   0.688972
 1801.0   -1.248676   0.685194
 1802.0   -1.246330   0.681416
 1803.0   -1.243983   0.677637
 1804.0   -1.241636   0.673859
 1805.0   -1.239290   0.670080
 1806.0   -1.236893   0.666134
 1807.0   -1.234496   0.662187
 1808.0   -1.232099   0.658240
 1809.0   -1.229702   0.654293
 1810.0   -1.227305   0.650346
 1811.0   -1.224735   0.647057
 1812.0   -1.222165   0.643768
 1813.0   -1.219596   0.640478
 1814.0   -1.217026   0.637189
 1815.0   -1.214456   0.633899
 1816.0   -1.211864   0.630322
 1817.0   -1.209272   0.626745
 1818.0   -1.206680   0.623168
 1819.0   -1.204088   0.619591
 1820.0   -1.201496   0.616014
 1821.0   -1.198825   0.612577
 1822.0   -1.196153   0.609141
 1823.0   -1.193481   0.605704
 1824.0   -1.190810   0.602267
 1825.0   -1.188138   0.598831
 1826.0   -1.185401   0.595508
 1827.0   -1.182663   0.592186
 1828.0   -1.179926   0.588863
 1829.0   -1.177189   0.585541
 1830.0   -1.174451   0.582218
 1831.0   -1.171658   0.579023
 1832.0   -1.168865   0.575827
 1833.0   -1.166072   0.572632
 1834.0   -1.163278   0.569436
 1835.0   -1.160485   0.566240
 1836.0   -1.157647   0.563181
 1837.0   -1.154809   0.560122
 1838.0   -1.151972   0.557063
 1839.0   -1.149134   0.554004
 1840.0   -1.146296   0.550945
 1841.0   -1.143428   0.548022
 1842.0   -1.140561   0.545100
 1843.0   -1.137693   0.542177
 1844.0   -1.134825   0.539255
 1845.0   -1.131958   0.536332
 1846.0   -1.129069   0.533580
 1847.0   -1.126181   0.530827
 1848.0   -1.123292   0.528074
 1849.0   -1.120404   0.525322
 1850.0   -1.117515   0.522569
 1851.0   -1.114627   0.519961
 1852.0   -1.111738   0.517354
 1853.0   -1.108849   0.514746
 1854.0   -1.105960   0.512138
 1855.0   -1.103071   0.509531
 1856.0   -1.100195   0.507079
 1857.0   -1.097319   0.504628
 1858.0   -1.094443   0.502176
 1859.0   -1.091568   0.499725
 1860.0   -1.088692   0.497273
 1861.0   -1.085844   0.494976
 1862.0   -1.082997   0.492679
 1863.0   -1.080149   0.490381
 1864.0   -1.077302   0.488084
 1865.0   -1.074454   0.485787
 1866.0   -1.071650   0.483639
 1867.0   -1.068846   0.481491
 1868.0   -1.066041   0.479343
 1869.0   -1.063237   0.477196
 1870.0   -1.060433   0.475048
 1871.0   -1.057685   0.473043
 1872.0   -1.054937   0.471037
 1873.0   -1.052189   0.469032
 1874.0   -1.049440   0.467027
 1875.0   -1.046692   0.465022
 1876.0   -1.044013   0.463150
 1877.0   -1.041333   0.461278
 1878.0   -1.038653   0.459407
 1879.0   -1.035973   0.457535
 1880.0   -1.033293   0.455663
 1881.0   -1.030691   0.453914
 1882.0   -1.028089   0.452166
 1883.0   -1.025487   0.450417
 1884.0   -1.022886   0.448669
 1885.0   -1.020284   0.446920
 1886.0   -1.017767   0.445283
 1887.0   -1.015251   0.443645
 1888.0   -1.012734   0.442007
 1889.0   -1.010218   0.440370
