   W         E0+(pi0_p)
 1209.0   -1.597339   2.230826
 1210.0   -1.589096   2.240468
 1211.0   -1.580171   2.250061
 1212.0   -1.571245   2.259654
 1213.0   -1.562319   2.269248
 1214.0   -1.553394   2.278841
 1215.0   -1.544468   2.288434
 1216.0   -1.534925   2.297993
 1217.0   -1.525382   2.307552
 1218.0   -1.515839   2.317111
 1219.0   -1.506296   2.326669
 1220.0   -1.496753   2.336228
 1221.0   -1.486652   2.345766
 1222.0   -1.476551   2.355304
 1223.0   -1.466450   2.364842
 1224.0   -1.456349   2.374380
 1225.0   -1.446248   2.383918
 1226.0   -1.435644   2.393448
 1227.0   -1.425040   2.402978
 1228.0   -1.414436   2.412507
 1229.0   -1.403832   2.422037
 1230.0   -1.393228   2.431566
 1231.0   -1.382175   2.441099
 1232.0   -1.371123   2.450632
 1233.0   -1.360070   2.460164
 1234.0   -1.349017   2.469697
 1235.0   -1.337964   2.479229
 1236.0   -1.326511   2.488776
 1237.0   -1.315058   2.498322
 1238.0   -1.303604   2.507869
 1239.0   -1.292151   2.517415
 1240.0   -1.280698   2.526961
 1241.0   -1.268891   2.536531
 1242.0   -1.257084   2.546102
 1243.0   -1.245277   2.555672
 1244.0   -1.233471   2.565242
 1245.0   -1.221664   2.574812
 1246.0   -1.209547   2.584415
 1247.0   -1.197431   2.594018
 1248.0   -1.185314   2.603622
 1249.0   -1.173198   2.613225
 1250.0   -1.161081   2.622828
 1251.0   -1.148695   2.632474
 1252.0   -1.136309   2.642119
 1253.0   -1.123924   2.651765
 1254.0   -1.111538   2.661410
 1255.0   -1.099152   2.671056
 1256.0   -1.086536   2.680752
 1257.0   -1.073921   2.690448
 1258.0   -1.061305   2.700144
 1259.0   -1.048689   2.709840
 1260.0   -1.036073   2.719536
 1261.0   -1.023263   2.729292
 1262.0   -1.010453   2.739049
 1263.0   -0.997643   2.748806
 1264.0   -0.984832   2.758562
 1265.0   -0.972022   2.768319
 1266.0   -0.959052   2.778138
 1267.0   -0.946083   2.787957
 1268.0   -0.933113   2.797776
 1269.0   -0.920143   2.807595
 1270.0   -0.907174   2.817413
 1271.0   -0.894075   2.827313
 1272.0   -0.880976   2.837213
 1273.0   -0.867877   2.847113
 1274.0   -0.854778   2.857013
 1275.0   -0.841680   2.866913
 1276.0   -0.828484   2.876891
 1277.0   -0.815287   2.886869
 1278.0   -0.802091   2.896848
 1279.0   -0.788895   2.906826
 1280.0   -0.775699   2.916805
 1281.0   -0.762433   2.926877
 1282.0   -0.749166   2.936949
 1283.0   -0.735899   2.947022
 1284.0   -0.722633   2.957094
 1285.0   -0.709366   2.967167
 1286.0   -0.696057   2.977335
 1287.0   -0.682747   2.987504
 1288.0   -0.669437   2.997672
 1289.0   -0.656128   3.007841
 1290.0   -0.642818   3.018009
 1291.0   -0.629490   3.028288
 1292.0   -0.616161   3.038566
 1293.0   -0.602832   3.048844
 1294.0   -0.589504   3.059122
 1295.0   -0.576175   3.069401
 1296.0   -0.562851   3.079795
 1297.0   -0.549528   3.090190
 1298.0   -0.536204   3.100585
 1299.0   -0.522880   3.110979
 1300.0   -0.509556   3.121374
 1301.0   -0.496260   3.131890
 1302.0   -0.482964   3.142406
 1303.0   -0.469667   3.152922
 1304.0   -0.456371   3.163438
 1305.0   -0.443074   3.173954
 1306.0   -0.429825   3.184606
 1307.0   -0.416576   3.195259
 1308.0   -0.403326   3.205912
 1309.0   -0.390077   3.216565
 1310.0   -0.376828   3.227218
 1311.0   -0.363645   3.238014
 1312.0   -0.350462   3.248811
 1313.0   -0.337279   3.259608
 1314.0   -0.324096   3.270404
 1315.0   -0.310913   3.281201
 1316.0   -0.297815   3.292153
 1317.0   -0.284717   3.303104
 1318.0   -0.271619   3.314056
 1319.0   -0.258521   3.325008
 1320.0   -0.245423   3.335960
 1321.0   -0.232428   3.347073
 1322.0   -0.219432   3.358187
 1323.0   -0.206437   3.369301
 1324.0   -0.193441   3.380415
 1325.0   -0.180446   3.391529
 1326.0   -0.167568   3.402824
 1327.0   -0.154691   3.414118
 1328.0   -0.141813   3.425413
 1329.0   -0.128935   3.436707
 1330.0   -0.116058   3.448002
 1331.0   -0.103313   3.459487
 1332.0   -0.090569   3.470972
 1333.0   -0.077824   3.482457
 1334.0   -0.065080   3.493942
 1335.0   -0.052335   3.505426
 1336.0   -0.039738   3.517116
 1337.0   -0.027141   3.528806
 1338.0   -0.014544   3.540495
 1339.0   -0.001947   3.552185
 1340.0    0.010651   3.563874
 1341.0    0.023086   3.575784
 1342.0    0.035522   3.587693
 1343.0    0.047958   3.599603
 1344.0    0.060394   3.611513
 1345.0    0.072829   3.623422
 1346.0    0.085090   3.635559
 1347.0    0.097350   3.647695
 1348.0    0.109610   3.659832
 1349.0    0.121870   3.671968
 1350.0    0.134131   3.684105
 1351.0    0.146209   3.696513
 1352.0    0.158286   3.708922
 1353.0    0.170364   3.721331
 1354.0    0.182442   3.733740
 1355.0    0.194520   3.746148
 1356.0    0.206399   3.758825
 1357.0    0.218278   3.771501
 1358.0    0.230157   3.784177
 1359.0    0.242035   3.796853
 1360.0    0.253914   3.809530
 1361.0    0.265585   3.822502
 1362.0    0.277255   3.835475
 1363.0    0.288925   3.848448
 1364.0    0.300595   3.861421
 1365.0    0.312266   3.874394
 1366.0    0.323717   3.887689
 1367.0    0.335169   3.900983
 1368.0    0.346620   3.914278
 1369.0    0.358072   3.927573
 1370.0    0.369523   3.940867
 1371.0    0.380746   3.954511
 1372.0    0.391968   3.968154
 1373.0    0.403190   3.981797
 1374.0    0.414412   3.995440
 1375.0    0.425634   4.009083
 1376.0    0.436617   4.023106
 1377.0    0.447600   4.037128
 1378.0    0.458583   4.051150
 1379.0    0.469566   4.065173
 1380.0    0.480549   4.079195
 1381.0    0.491283   4.093633
 1382.0    0.502018   4.108070
 1383.0    0.512752   4.122508
 1384.0    0.523487   4.136946
 1385.0    0.534221   4.151384
 1386.0    0.544696   4.166265
 1387.0    0.555171   4.181147
 1388.0    0.565645   4.196029
 1389.0    0.576120   4.210910
 1390.0    0.586595   4.225792
 1391.0    0.596802   4.241173
 1392.0    0.607010   4.256554
 1393.0    0.617217   4.271935
 1394.0    0.627425   4.287317
 1395.0    0.637633   4.302698
 1396.0    0.647563   4.318623
 1397.0    0.657493   4.334548
 1398.0    0.667423   4.350473
 1399.0    0.677353   4.366398
 1400.0    0.687283   4.382323
 1401.0    0.696925   4.398848
 1402.0    0.706568   4.415374
 1403.0    0.716210   4.431899
 1404.0    0.725853   4.448425
 1405.0    0.735495   4.464950
 1406.0    0.744841   4.482143
 1407.0    0.754186   4.499335
 1408.0    0.763532   4.516528
 1409.0    0.772877   4.533720
 1410.0    0.782223   4.550913
 1411.0    0.791261   4.568849
 1412.0    0.800299   4.586786
 1413.0    0.809337   4.604722
 1414.0    0.818376   4.622659
 1415.0    0.827414   4.640595
 1416.0    0.836134   4.659367
 1417.0    0.844855   4.678138
 1418.0    0.853575   4.696909
 1419.0    0.862295   4.715680
 1420.0    0.871015   4.734452
 1421.0    0.879407   4.754166
 1422.0    0.887799   4.773881
 1423.0    0.896190   4.793596
 1424.0    0.904582   4.813310
 1425.0    0.912973   4.833025
 1426.0    0.921025   4.853814
 1427.0    0.929077   4.874604
 1428.0    0.937128   4.895394
 1429.0    0.945180   4.916184
 1430.0    0.953231   4.936973
 1431.0    0.960933   4.959007
 1432.0    0.968635   4.981040
 1433.0    0.976336   5.003073
 1434.0    0.984038   5.025107
 1435.0    0.991740   5.047140
 1436.0    0.999074   5.070594
 1437.0    1.006409   5.094048
 1438.0    1.013744   5.117502
 1439.0    1.021078   5.140956
 1440.0    1.028413   5.164411
 1441.0    1.035375   5.189570
 1442.0    1.042337   5.214729
 1443.0    1.049300   5.239889
 1444.0    1.056262   5.265048
 1445.0    1.063224   5.290208
 1446.0    1.069802   5.317401
 1447.0    1.076380   5.344595
 1448.0    1.082958   5.371788
 1449.0    1.089536   5.398982
 1450.0    1.096114   5.426175
 1451.0    1.102301   5.455861
 1452.0    1.108488   5.485547
 1453.0    1.114675   5.515233
 1454.0    1.120862   5.544919
 1455.0    1.127049   5.574605
 1456.0    1.132846   5.607432
 1457.0    1.138643   5.640259
 1458.0    1.144441   5.673086
 1459.0    1.150238   5.705913
 1460.0    1.156035   5.738740
 1461.0    1.161461   5.775678
 1462.0    1.166886   5.812617
 1463.0    1.172311   5.849555
 1464.0    1.177737   5.886493
 1465.0    1.183162   5.923431
 1466.0    1.188275   5.966055
 1467.0    1.193388   6.008678
 1468.0    1.198501   6.051302
 1469.0    1.203615   6.093926
 1470.0    1.208728   6.136550
 1471.0    1.213701   6.187759
 1472.0    1.218674   6.238968
 1473.0    1.223646   6.290178
 1474.0    1.228619   6.341387
 1475.0    1.233592   6.392597
 1476.0    1.239036   6.459186
 1477.0    1.244480   6.525776
 1478.0    1.249924   6.592366
 1479.0    1.255368   6.658956
 1480.0    1.260812   6.725546
 1481.0    1.271780   6.842538
 1482.0    1.282748   6.959531
 1483.0    1.293716   7.076523
 1484.0    1.304684   7.193516
 1485.0    1.315652   7.310508
 1486.0    1.169175   7.417591
 1487.0    1.022697   7.524673
 1488.0    0.876219   7.631756
 1489.0    0.729741   7.738839
 1490.0    0.583263   7.845921
 1491.0    0.480768   7.881855
 1492.0    0.378273   7.917788
 1493.0    0.275778   7.953721
 1494.0    0.173284   7.989654
 1495.0    0.070789   8.025587
 1496.0   -0.026109   8.045905
 1497.0   -0.123006   8.066223
 1498.0   -0.219903   8.086541
 1499.0   -0.316801   8.106859
 1500.0   -0.413698   8.127177
 1501.0   -0.508356   8.132746
 1502.0   -0.603015   8.138314
 1503.0   -0.697673   8.143883
 1504.0   -0.792331   8.149452
 1505.0   -0.886990   8.155021
 1506.0   -0.978602   8.146369
 1507.0   -1.070215   8.137718
 1508.0   -1.161828   8.129066
 1509.0   -1.253440   8.120414
 1510.0   -1.345053   8.111762
 1511.0   -1.431857   8.089861
 1512.0   -1.518662   8.067960
 1513.0   -1.605466   8.046058
 1514.0   -1.692270   8.024157
 1515.0   -1.779075   8.002255
 1516.0   -1.859272   7.968636
 1517.0   -1.939469   7.935016
 1518.0   -2.019666   7.901396
 1519.0   -2.099863   7.867776
 1520.0   -2.180061   7.834156
 1521.0   -2.252246   7.790733
 1522.0   -2.324431   7.747310
 1523.0   -2.396616   7.703888
 1524.0   -2.468802   7.660465
 1525.0   -2.540987   7.617042
 1526.0   -2.604294   7.565893
 1527.0   -2.667602   7.514743
 1528.0   -2.730910   7.463594
 1529.0   -2.794217   7.412445
 1530.0   -2.857525   7.361295
 1531.0   -2.911628   7.304430
 1532.0   -2.965730   7.247565
 1533.0   -3.019833   7.190700
 1534.0   -3.073936   7.133834
 1535.0   -3.128039   7.076969
 1536.0   -3.173049   7.016161
 1537.0   -3.218059   6.955354
 1538.0   -3.263068   6.894546
 1539.0   -3.308078   6.833739
 1540.0   -3.353088   6.772931
 1541.0   -3.389397   6.709628
 1542.0   -3.425706   6.646325
 1543.0   -3.462015   6.583022
 1544.0   -3.498325   6.519718
 1545.0   -3.534634   6.456415
 1546.0   -3.562765   6.391727
 1547.0   -3.590897   6.327040
 1548.0   -3.619029   6.262352
 1549.0   -3.647160   6.197664
 1550.0   -3.675292   6.132976
 1551.0   -3.695765   6.067724
 1552.0   -3.716238   6.002472
 1553.0   -3.736711   5.937220
 1554.0   -3.757183   5.871967
 1555.0   -3.777656   5.806715
 1556.0   -3.790878   5.741509
 1557.0   -3.804100   5.676302
 1558.0   -3.817322   5.611096
 1559.0   -3.830544   5.545889
 1560.0   -3.843766   5.480683
 1561.0   -3.850019   5.416037
 1562.0   -3.856272   5.351391
 1563.0   -3.862525   5.286745
 1564.0   -3.868777   5.222100
 1565.0   -3.875030   5.157454
 1566.0   -3.874442   5.093875
 1567.0   -3.873855   5.030295
 1568.0   -3.873267   4.966716
 1569.0   -3.872680   4.903137
 1570.0   -3.872092   4.839558
 1571.0   -3.864708   4.777667
 1572.0   -3.857324   4.715775
 1573.0   -3.849940   4.653884
 1574.0   -3.842555   4.591993
 1575.0   -3.835171   4.530102
 1576.0   -3.821024   4.470686
 1577.0   -3.806876   4.411271
 1578.0   -3.792729   4.351855
 1579.0   -3.778581   4.292440
 1580.0   -3.764434   4.233024
 1581.0   -3.743657   4.177053
 1582.0   -3.722881   4.121082
 1583.0   -3.702105   4.065110
 1584.0   -3.681329   4.009139
 1585.0   -3.660552   3.953168
 1586.0   -3.633510   3.901780
 1587.0   -3.606468   3.850392
 1588.0   -3.579426   3.799004
 1589.0   -3.552383   3.747616
 1590.0   -3.525341   3.696228
 1591.0   -3.492731   3.650637
 1592.0   -3.460122   3.605046
 1593.0   -3.427512   3.559454
 1594.0   -3.394903   3.513863
 1595.0   -3.362293   3.468272
 1596.0   -3.325231   3.429624
 1597.0   -3.288168   3.390976
 1598.0   -3.251105   3.352328
 1599.0   -3.214043   3.313680
 1600.0   -3.176980   3.275033
 1601.0   -3.137121   3.244216
 1602.0   -3.097262   3.213399
 1603.0   -3.057404   3.182582
 1604.0   -3.017545   3.151765
 1605.0   -2.977686   3.120948
 1606.0   -2.937299   3.096416
 1607.0   -2.896912   3.071883
 1608.0   -2.856524   3.047351
 1609.0   -2.816137   3.022818
 1610.0   -2.775750   2.998286
 1611.0   -2.732963   2.983437
 1612.0   -2.690175   2.968589
 1613.0   -2.647388   2.953740
 1614.0   -2.604600   2.938892
 1615.0   -2.561813   2.924043
 1616.0   -2.522285   2.917892
 1617.0   -2.482758   2.911740
 1618.0   -2.443231   2.905589
 1619.0   -2.403704   2.899438
 1620.0   -2.364177   2.893286
 1621.0   -2.328922   2.894635
 1622.0   -2.293668   2.895983
 1623.0   -2.258414   2.897331
 1624.0   -2.223160   2.898679
 1625.0   -2.187906   2.900027
 1626.0   -2.158430   2.907573
 1627.0   -2.128954   2.915118
 1628.0   -2.099479   2.922664
 1629.0   -2.070003   2.930209
 1630.0   -2.040527   2.937755
 1631.0   -2.018045   2.949739
 1632.0   -1.995563   2.961724
 1633.0   -1.973080   2.973708
 1634.0   -1.950598   2.985693
 1635.0   -1.928116   2.997678
 1636.0   -1.913299   3.011999
 1637.0   -1.898482   3.026320
 1638.0   -1.883665   3.040641
 1639.0   -1.868848   3.054962
 1640.0   -1.854032   3.069283
 1641.0   -1.846860   3.083715
 1642.0   -1.839688   3.098148
 1643.0   -1.832516   3.112580
 1644.0   -1.825344   3.127012
 1645.0   -1.818172   3.141444
 1646.0   -1.817992   3.154025
 1647.0   -1.817813   3.166605
 1648.0   -1.817633   3.179186
 1649.0   -1.817453   3.191766
 1650.0   -1.817274   3.204347
 1651.0   -1.822508   3.213194
 1652.0   -1.827742   3.222042
 1653.0   -1.832977   3.230889
 1654.0   -1.838211   3.239736
 1655.0   -1.843445   3.248584
 1656.0   -1.852597   3.252965
 1657.0   -1.861748   3.257346
 1658.0   -1.870899   3.261728
 1659.0   -1.880051   3.266109
 1660.0   -1.889202   3.270490
 1661.0   -1.900487   3.270097
 1662.0   -1.911772   3.269704
 1663.0   -1.923056   3.269311
 1664.0   -1.934341   3.268917
 1665.0   -1.945626   3.268524
 1666.0   -1.957469   3.263712
 1667.0   -1.969313   3.258899
 1668.0   -1.981156   3.254086
 1669.0   -1.993000   3.249274
 1670.0   -2.004843   3.244461
 1671.0   -2.016065   3.236151
 1672.0   -2.027286   3.227840
 1673.0   -2.038507   3.219529
 1674.0   -2.049728   3.211218
 1675.0   -2.060949   3.202908
 1676.0   -2.070856   3.192872
 1677.0   -2.080763   3.182836
 1678.0   -2.090670   3.172800
 1679.0   -2.100576   3.162765
 1680.0   -2.110483   3.152729
 1681.0   -2.126750   3.142679
 1682.0   -2.143017   3.132630
 1683.0   -2.159284   3.122581
 1684.0   -2.175551   3.112531
 1685.0   -2.191818   3.102482
 1686.0   -2.202670   3.081739
 1687.0   -2.213522   3.060997
 1688.0   -2.224374   3.040254
 1689.0   -2.235225   3.019512
 1690.0   -2.246077   2.998769
 1691.0   -2.252276   2.977730
 1692.0   -2.258475   2.956691
 1693.0   -2.264674   2.935652
 1694.0   -2.270873   2.914613
 1695.0   -2.277072   2.893574
 1696.0   -2.280521   2.872300
 1697.0   -2.283970   2.851026
 1698.0   -2.287419   2.829752
 1699.0   -2.290868   2.808478
 1700.0   -2.294317   2.787204
 1701.0   -2.295674   2.765866
 1702.0   -2.297031   2.744528
 1703.0   -2.298388   2.723189
 1704.0   -2.299745   2.701851
 1705.0   -2.301101   2.680512
 1706.0   -2.300749   2.659257
 1707.0   -2.300396   2.638002
 1708.0   -2.300044   2.616747
 1709.0   -2.299691   2.595492
 1710.0   -2.299339   2.574237
 1711.0   -2.297542   2.553175
 1712.0   -2.295745   2.532113
 1713.0   -2.293949   2.511050
 1714.0   -2.292152   2.489988
 1715.0   -2.290355   2.468926
 1716.0   -2.287320   2.448140
 1717.0   -2.284284   2.427355
 1718.0   -2.281249   2.406570
 1719.0   -2.278213   2.385784
 1720.0   -2.275178   2.364999
 1721.0   -2.271068   2.344551
 1722.0   -2.266957   2.324104
 1723.0   -2.262847   2.303656
 1724.0   -2.258737   2.283208
 1725.0   -2.254626   2.262760
 1726.0   -2.249554   2.242690
 1727.0   -2.244482   2.222619
 1728.0   -2.239410   2.202549
 1729.0   -2.234338   2.182478
 1730.0   -2.229266   2.162407
 1731.0   -2.223329   2.142741
 1732.0   -2.217393   2.123075
 1733.0   -2.211456   2.103409
 1734.0   -2.205520   2.083743
 1735.0   -2.199583   2.064077
 1736.0   -2.192859   2.044839
 1737.0   -2.186134   2.025601
 1738.0   -2.179410   2.006363
 1739.0   -2.172685   1.987125
 1740.0   -2.165961   1.967887
 1741.0   -2.158501   1.949100
 1742.0   -2.151042   1.930312
 1743.0   -2.143582   1.911525
 1744.0   -2.136122   1.892737
 1745.0   -2.128663   1.873950
 1746.0   -2.120510   1.855636
 1747.0   -2.112357   1.837323
 1748.0   -2.104204   1.819009
 1749.0   -2.096052   1.800696
 1750.0   -2.087899   1.782383
 1751.0   -2.079087   1.764566
 1752.0   -2.070276   1.746749
 1753.0   -2.061464   1.728932
 1754.0   -2.052652   1.711115
 1755.0   -2.043841   1.693298
 1756.0   -2.034397   1.676015
 1757.0   -2.024952   1.658732
 1758.0   -2.015508   1.641449
 1759.0   -2.006064   1.624166
 1760.0   -1.996619   1.606883
 1761.0   -1.986573   1.590170
 1762.0   -1.976528   1.573457
 1763.0   -1.966482   1.556743
 1764.0   -1.956436   1.540030
 1765.0   -1.946390   1.523317
 1766.0   -1.935763   1.507209
 1767.0   -1.925137   1.491100
 1768.0   -1.914510   1.474992
 1769.0   -1.903883   1.458884
 1770.0   -1.893257   1.442775
 1771.0   -1.882085   1.427320
 1772.0   -1.870914   1.411864
 1773.0   -1.859743   1.396408
 1774.0   -1.848572   1.380953
 1775.0   -1.837401   1.365497
 1776.0   -1.825724   1.350741
 1777.0   -1.814048   1.335985
 1778.0   -1.802371   1.321229
 1779.0   -1.790695   1.306472
 1780.0   -1.779018   1.291716
 1781.0   -1.766882   1.277705
 1782.0   -1.754745   1.263694
 1783.0   -1.742609   1.249682
 1784.0   -1.730473   1.235671
 1785.0   -1.718336   1.221660
 1786.0   -1.705798   1.208438
 1787.0   -1.693259   1.195217
 1788.0   -1.680720   1.181995
 1789.0   -1.668182   1.168774
 1790.0   -1.655643   1.155552
 1791.0   -1.642765   1.143158
 1792.0   -1.629887   1.130764
 1793.0   -1.617009   1.118370
 1794.0   -1.604130   1.105976
 1795.0   -1.591252   1.093582
 1796.0   -1.578109   1.082048
 1797.0   -1.564965   1.070513
 1798.0   -1.551822   1.058979
 1799.0   -1.538678   1.047444
 1800.0   -1.525535   1.035910
 1801.0   -1.512202   1.025253
 1802.0   -1.498869   1.014597
 1803.0   -1.485536   1.003940
 1804.0   -1.472203   0.993284
 1805.0   -1.458870   0.982627
 1806.0   -1.445437   0.972863
 1807.0   -1.432005   0.963098
 1808.0   -1.418573   0.953334
 1809.0   -1.405140   0.943569
 1810.0   -1.391708   0.933805
 1811.0   -1.378259   0.924927
 1812.0   -1.364811   0.916050
 1813.0   -1.351363   0.907172
 1814.0   -1.337914   0.898295
 1815.0   -1.324466   0.889417
 1816.0   -1.311084   0.881407
 1817.0   -1.297701   0.873397
 1818.0   -1.284319   0.865386
 1819.0   -1.270937   0.857376
 1820.0   -1.257554   0.849366
 1821.0   -1.244321   0.842195
 1822.0   -1.231088   0.835024
 1823.0   -1.217855   0.827853
 1824.0   -1.204622   0.820682
 1825.0   -1.191389   0.813510
 1826.0   -1.178380   0.807136
 1827.0   -1.165371   0.800761
 1828.0   -1.152361   0.794387
 1829.0   -1.139352   0.788012
 1830.0   -1.126342   0.781638
 1831.0   -1.113622   0.776007
 1832.0   -1.100902   0.770376
 1833.0   -1.088182   0.764746
 1834.0   -1.075461   0.759115
 1835.0   -1.062741   0.753484
 1836.0   -1.050363   0.748531
 1837.0   -1.037986   0.743578
 1838.0   -1.025608   0.738625
 1839.0   -1.013231   0.733672
 1840.0   -1.000853   0.728719
 1841.0   -0.988861   0.724388
 1842.0   -0.976869   0.720057
 1843.0   -0.964877   0.715726
 1844.0   -0.952885   0.711395
 1845.0   -0.940893   0.707064
 1846.0   -0.929314   0.703276
 1847.0   -0.917735   0.699488
 1848.0   -0.906156   0.695700
 1849.0   -0.894577   0.691912
 1850.0   -0.882998   0.688124
 1851.0   -0.871846   0.684809
 1852.0   -0.860693   0.681493
 1853.0   -0.849541   0.678178
 1854.0   -0.838389   0.674862
 1855.0   -0.827236   0.671547
 1856.0   -0.816508   0.668636
 1857.0   -0.805780   0.665726
 1858.0   -0.795052   0.662815
 1859.0   -0.784323   0.659904
 1860.0   -0.773595   0.656993
 1861.0   -0.763281   0.654429
 1862.0   -0.752967   0.651865
 1863.0   -0.742653   0.649300
 1864.0   -0.732339   0.646736
 1865.0   -0.722025   0.644171
 1866.0   -0.712105   0.641903
 1867.0   -0.702184   0.639636
 1868.0   -0.692263   0.637368
 1869.0   -0.682342   0.635100
 1870.0   -0.672421   0.632833
 1871.0   -0.662849   0.630819
 1872.0   -0.653277   0.628805
 1873.0   -0.643706   0.626792
 1874.0   -0.634134   0.624778
 1875.0   -0.624562   0.622764
 1876.0   -0.615304   0.620987
 1877.0   -0.606046   0.619210
 1878.0   -0.596789   0.617433
 1879.0   -0.587531   0.615656
 1880.0   -0.578273   0.613879
 1881.0   -0.569291   0.612338
 1882.0   -0.560309   0.610797
 1883.0   -0.551326   0.609256
 1884.0   -0.542344   0.607715
 1885.0   -0.533361   0.606175
 1886.0   -0.524627   0.604891
 1887.0   -0.515893   0.603607
 1888.0   -0.507159   0.602323
 1889.0   -0.498425   0.601039
 1890.0   -0.489691   0.599755
 1891.0   -0.481198   0.598764
 1892.0   -0.472705   0.597774
 1893.0   -0.464212   0.596784
 1894.0   -0.455719   0.595793
 1895.0   -0.447226   0.594803
 1896.0   -0.438998   0.594148
 1897.0   -0.430769   0.593494
 1898.0   -0.422541   0.592840
 1899.0   -0.414313   0.592186
 1900.0   -0.406084   0.591532
 1901.0   -0.398178   0.591244
 1902.0   -0.390272   0.590956
 1903.0   -0.382365   0.590669
