   W         E3-(pi0_p)
 1239.0    0.047258  -0.000614
 1240.0    0.047946  -0.000607
 1241.0    0.048667  -0.000598
 1242.0    0.049388  -0.000588
 1243.0    0.050109  -0.000579
 1244.0    0.050830  -0.000569
 1245.0    0.051551  -0.000560
 1246.0    0.052305  -0.000547
 1247.0    0.053060  -0.000534
 1248.0    0.053814  -0.000521
 1249.0    0.054569  -0.000508
 1250.0    0.055323  -0.000495
 1251.0    0.056112  -0.000478
 1252.0    0.056901  -0.000461
 1253.0    0.057690  -0.000445
 1254.0    0.058479  -0.000428
 1255.0    0.059267  -0.000411
 1256.0    0.060091  -0.000390
 1257.0    0.060915  -0.000368
 1258.0    0.061738  -0.000347
 1259.0    0.062562  -0.000326
 1260.0    0.063386  -0.000305
 1261.0    0.064245  -0.000279
 1262.0    0.065104  -0.000254
 1263.0    0.065963  -0.000228
 1264.0    0.066822  -0.000203
 1265.0    0.067681  -0.000177
 1266.0    0.068576  -0.000145
 1267.0    0.069472  -0.000113
 1268.0    0.070367  -0.000080
 1269.0    0.071262  -0.000048
 1270.0    0.072158  -0.000016
 1271.0    0.073090   0.000021
 1272.0    0.074022   0.000057
 1273.0    0.074953   0.000094
 1274.0    0.075885   0.000131
 1275.0    0.076817   0.000167
 1276.0    0.077786   0.000211
 1277.0    0.078756   0.000255
 1278.0    0.079725   0.000299
 1279.0    0.080695   0.000343
 1280.0    0.081664   0.000387
 1281.0    0.082671   0.000437
 1282.0    0.083678   0.000487
 1283.0    0.084686   0.000538
 1284.0    0.085693   0.000588
 1285.0    0.086700   0.000639
 1286.0    0.087746   0.000697
 1287.0    0.088792   0.000755
 1288.0    0.089838   0.000814
 1289.0    0.090883   0.000872
 1290.0    0.091929   0.000930
 1291.0    0.093014   0.000996
 1292.0    0.094099   0.001063
 1293.0    0.095184   0.001129
 1294.0    0.096269   0.001196
 1295.0    0.097354   0.001262
 1296.0    0.098479   0.001337
 1297.0    0.099604   0.001413
 1298.0    0.100729   0.001488
 1299.0    0.101854   0.001564
 1300.0    0.102979   0.001639
 1301.0    0.104144   0.001724
 1302.0    0.105309   0.001809
 1303.0    0.106474   0.001894
 1304.0    0.107640   0.001979
 1305.0    0.108805   0.002064
 1306.0    0.110011   0.002160
 1307.0    0.111218   0.002255
 1308.0    0.112424   0.002351
 1309.0    0.113630   0.002447
 1310.0    0.114837   0.002542
 1311.0    0.116085   0.002649
 1312.0    0.117333   0.002756
 1313.0    0.118581   0.002863
 1314.0    0.119829   0.002970
 1315.0    0.121077   0.003077
 1316.0    0.122368   0.003196
 1317.0    0.123658   0.003316
 1318.0    0.124949   0.003435
 1319.0    0.126239   0.003554
 1320.0    0.127530   0.003674
 1321.0    0.128863   0.003806
 1322.0    0.130197   0.003938
 1323.0    0.131530   0.004070
 1324.0    0.132864   0.004202
 1325.0    0.134197   0.004334
 1326.0    0.135575   0.004481
 1327.0    0.136952   0.004628
 1328.0    0.138329   0.004774
 1329.0    0.139707   0.004921
 1330.0    0.141084   0.005068
 1331.0    0.142506   0.005230
 1332.0    0.143928   0.005391
 1333.0    0.145350   0.005553
 1334.0    0.146771   0.005715
 1335.0    0.148193   0.005877
 1336.0    0.149660   0.006055
 1337.0    0.151127   0.006234
 1338.0    0.152594   0.006412
 1339.0    0.154061   0.006591
 1340.0    0.155528   0.006769
 1341.0    0.157041   0.006965
 1342.0    0.158554   0.007161
 1343.0    0.160067   0.007357
 1344.0    0.161581   0.007553
 1345.0    0.163094   0.007749
 1346.0    0.164653   0.007963
 1347.0    0.166213   0.008177
 1348.0    0.167772   0.008391
 1349.0    0.169332   0.008605
 1350.0    0.170892   0.008819
 1351.0    0.172499   0.009055
 1352.0    0.174107   0.009291
 1353.0    0.175714   0.009527
 1354.0    0.177322   0.009764
 1355.0    0.178929   0.010000
 1356.0    0.180585   0.010257
 1357.0    0.182241   0.010514
 1358.0    0.183897   0.010771
 1359.0    0.185553   0.011028
 1360.0    0.187209   0.011286
 1361.0    0.188914   0.011566
 1362.0    0.190620   0.011846
 1363.0    0.192325   0.012127
 1364.0    0.194030   0.012407
 1365.0    0.195736   0.012688
 1366.0    0.197491   0.012993
 1367.0    0.199247   0.013298
 1368.0    0.201003   0.013603
 1369.0    0.202758   0.013909
 1370.0    0.204514   0.014214
 1371.0    0.206321   0.014546
 1372.0    0.208128   0.014878
 1373.0    0.209935   0.015209
 1374.0    0.211743   0.015541
 1375.0    0.213550   0.015873
 1376.0    0.215409   0.016233
 1377.0    0.217269   0.016593
 1378.0    0.219128   0.016953
 1379.0    0.220988   0.017314
 1380.0    0.222848   0.017674
 1381.0    0.224761   0.018064
 1382.0    0.226674   0.018455
 1383.0    0.228587   0.018845
 1384.0    0.230501   0.019236
 1385.0    0.232414   0.019627
 1386.0    0.234382   0.020048
 1387.0    0.236350   0.020470
 1388.0    0.238318   0.020892
 1389.0    0.240286   0.021314
 1390.0    0.242254   0.021736
 1391.0    0.244278   0.022192
 1392.0    0.246302   0.022649
 1393.0    0.248327   0.023105
 1394.0    0.250351   0.023562
 1395.0    0.252375   0.024019
 1396.0    0.254457   0.024511
 1397.0    0.256539   0.025004
 1398.0    0.258621   0.025497
 1399.0    0.260703   0.025990
 1400.0    0.262785   0.026483
 1401.0    0.264925   0.027014
 1402.0    0.267066   0.027546
 1403.0    0.269207   0.028077
 1404.0    0.271348   0.028609
 1405.0    0.273489   0.029140
 1406.0    0.275690   0.029713
 1407.0    0.277892   0.030285
 1408.0    0.280093   0.030858
 1409.0    0.282295   0.031431
 1410.0    0.284496   0.032003
 1411.0    0.286760   0.032620
 1412.0    0.289024   0.033236
 1413.0    0.291288   0.033853
 1414.0    0.293552   0.034469
 1415.0    0.295816   0.035086
 1416.0    0.298144   0.035749
 1417.0    0.300472   0.036412
 1418.0    0.302800   0.037075
 1419.0    0.305128   0.037738
 1420.0    0.307456   0.038401
 1421.0    0.309850   0.039114
 1422.0    0.312244   0.039827
 1423.0    0.314638   0.040540
 1424.0    0.317032   0.041253
 1425.0    0.319427   0.041965
 1426.0    0.321889   0.042731
 1427.0    0.324351   0.043497
 1428.0    0.326814   0.044263
 1429.0    0.329276   0.045029
 1430.0    0.331738   0.045795
 1431.0    0.334271   0.046618
 1432.0    0.336804   0.047442
 1433.0    0.339337   0.048265
 1434.0    0.341870   0.049088
 1435.0    0.344402   0.049911
 1436.0    0.347008   0.050794
 1437.0    0.349613   0.051676
 1438.0    0.352218   0.052559
 1439.0    0.354824   0.053441
 1440.0    0.357429   0.054324
 1441.0    0.360110   0.055272
 1442.0    0.362791   0.056220
 1443.0    0.365471   0.057168
 1444.0    0.368152   0.058116
 1445.0    0.370833   0.059064
 1446.0    0.373592   0.060082
 1447.0    0.376351   0.061099
 1448.0    0.379109   0.062117
 1449.0    0.381868   0.063134
 1450.0    0.384627   0.064152
 1451.0    0.387467   0.065244
 1452.0    0.390306   0.066336
 1453.0    0.393146   0.067429
 1454.0    0.395986   0.068521
 1455.0    0.398826   0.069613
 1456.0    0.401749   0.070785
 1457.0    0.404673   0.071958
 1458.0    0.407596   0.073130
 1459.0    0.410520   0.074303
 1460.0    0.413444   0.075475
 1461.0    0.416454   0.076734
 1462.0    0.419465   0.077992
 1463.0    0.422476   0.079251
 1464.0    0.425487   0.080510
 1465.0    0.428498   0.081769
 1466.0    0.431599   0.083121
 1467.0    0.434700   0.084473
 1468.0    0.437802   0.085825
 1469.0    0.440903   0.087176
 1470.0    0.444005   0.088528
 1471.0    0.447200   0.089981
 1472.0    0.450396   0.091434
 1473.0    0.453592   0.092886
 1474.0    0.456788   0.094339
 1475.0    0.459983   0.095791
 1476.0    0.463277   0.097353
 1477.0    0.466571   0.098914
 1478.0    0.469865   0.100476
 1479.0    0.473159   0.102038
 1480.0    0.476453   0.103599
 1481.0    0.479848   0.105279
 1482.0    0.483244   0.106959
 1483.0    0.486640   0.108638
 1484.0    0.490036   0.110318
 1485.0    0.493432   0.111998
 1486.0    0.496934   0.113806
 1487.0    0.500436   0.115614
 1488.0    0.503939   0.117423
 1489.0    0.507441   0.119231
 1490.0    0.510943   0.121039
 1491.0    0.514556   0.122987
 1492.0    0.518169   0.124935
 1493.0    0.521781   0.126883
 1494.0    0.525394   0.128831
 1495.0    0.529007   0.130779
 1496.0    0.532735   0.132880
 1497.0    0.536463   0.134980
 1498.0    0.540191   0.137081
 1499.0    0.543918   0.139181
 1500.0    0.547646   0.141282
 1501.0    0.551493   0.143549
 1502.0    0.555341   0.145817
 1503.0    0.559188   0.148084
 1504.0    0.563036   0.150351
 1505.0    0.566883   0.152618
 1506.0    0.570854   0.155069
 1507.0    0.574826   0.157520
 1508.0    0.578797   0.159970
 1509.0    0.582769   0.162421
 1510.0    0.586741   0.164871
 1511.0    0.590841   0.167522
 1512.0    0.594941   0.170174
 1513.0    0.599041   0.172825
 1514.0    0.603141   0.175476
 1515.0    0.607241   0.178127
 1516.0    0.611473   0.180999
 1517.0    0.615706   0.183872
 1518.0    0.619939   0.186744
 1519.0    0.624171   0.189616
 1520.0    0.628404   0.192488
 1521.0    0.632773   0.195604
 1522.0    0.637142   0.198720
 1523.0    0.641512   0.201835
 1524.0    0.645881   0.204951
 1525.0    0.650250   0.208067
 1526.0    0.654760   0.211452
 1527.0    0.659269   0.214838
 1528.0    0.663778   0.218223
 1529.0    0.668288   0.221608
 1530.0    0.672797   0.224993
 1531.0    0.677449   0.228677
 1532.0    0.682100   0.232360
 1533.0    0.686752   0.236044
 1534.0    0.691404   0.239727
 1535.0    0.696056   0.243411
 1536.0    0.700851   0.247425
 1537.0    0.705646   0.251440
 1538.0    0.710442   0.255454
 1539.0    0.715237   0.259468
 1540.0    0.720032   0.263483
 1541.0    0.724971   0.267865
 1542.0    0.729910   0.272247
 1543.0    0.734848   0.276630
 1544.0    0.739787   0.281012
 1545.0    0.744726   0.285395
 1546.0    0.749805   0.290187
 1547.0    0.754885   0.294979
 1548.0    0.759964   0.299771
 1549.0    0.765043   0.304563
 1550.0    0.770123   0.309356
 1551.0    0.775337   0.314605
 1552.0    0.780552   0.319855
 1553.0    0.785766   0.325104
 1554.0    0.790981   0.330354
 1555.0    0.796195   0.335604
 1556.0    0.801535   0.341364
 1557.0    0.806874   0.347124
 1558.0    0.812214   0.352885
 1559.0    0.817554   0.358645
 1560.0    0.822893   0.364405
 1561.0    0.828344   0.370736
 1562.0    0.833795   0.377067
 1563.0    0.839245   0.383398
 1564.0    0.844696   0.389729
 1565.0    0.850147   0.396059
 1566.0    0.855685   0.403030
 1567.0    0.861224   0.410000
 1568.0    0.866762   0.416970
 1569.0    0.872301   0.423940
 1570.0    0.877840   0.430911
 1571.0    0.883435   0.438597
 1572.0    0.889031   0.446282
 1573.0    0.894627   0.453968
 1574.0    0.900223   0.461654
 1575.0    0.905819   0.469340
 1576.0    0.911428   0.477826
 1577.0    0.917038   0.486312
 1578.0    0.922648   0.494798
 1579.0    0.928257   0.503283
 1580.0    0.933867   0.511769
 1581.0    0.939433   0.521150
 1582.0    0.944998   0.530531
 1583.0    0.950564   0.539912
 1584.0    0.956130   0.549293
 1585.0    0.961695   0.558674
 1586.0    0.967139   0.569052
 1587.0    0.972583   0.579430
 1588.0    0.978026   0.589809
 1589.0    0.983470   0.600187
 1590.0    0.988914   0.610565
 1591.0    0.994132   0.622051
 1592.0    0.999351   0.633536
 1593.0    1.004570   0.645022
 1594.0    1.009788   0.656507
 1595.0    1.015007   0.667993
 1596.0    1.019867   0.680702
 1597.0    1.024727   0.693412
 1598.0    1.029587   0.706121
 1599.0    1.034447   0.718831
 1600.0    1.039307   0.731540
 1601.0    1.043635   0.745589
 1602.0    1.047964   0.759639
 1603.0    1.052292   0.773688
 1604.0    1.056621   0.787737
 1605.0    1.060949   0.801786
 1606.0    1.064526   0.817285
 1607.0    1.068102   0.832785
 1608.0    1.071679   0.848284
 1609.0    1.075255   0.863784
 1610.0    1.078832   0.879283
 1611.0    1.081381   0.896326
 1612.0    1.083929   0.913368
 1613.0    1.086478   0.930411
 1614.0    1.089027   0.947453
 1615.0    1.091575   0.964496
 1616.0    1.092755   0.983140
 1617.0    1.093935   1.001783
 1618.0    1.095115   1.020427
 1619.0    1.096295   1.039071
 1620.0    1.097475   1.057715
 1621.0    1.096876   1.077963
 1622.0    1.096276   1.098210
 1623.0    1.095677   1.118458
 1624.0    1.095077   1.138706
 1625.0    1.094478   1.158954
 1626.0    1.091619   1.180720
 1627.0    1.088760   1.202486
 1628.0    1.085901   1.224252
 1629.0    1.083042   1.246017
 1630.0    1.080183   1.267783
 1631.0    1.074527   1.290856
 1632.0    1.068870   1.313928
 1633.0    1.063213   1.337001
 1634.0    1.057557   1.360074
 1635.0    1.051900   1.383146
 1636.0    1.042878   1.407146
 1637.0    1.033855   1.431146
 1638.0    1.024832   1.455145
 1639.0    1.015810   1.479145
 1640.0    1.006787   1.503145
 1641.0    0.993852   1.527483
 1642.0    0.980917   1.551822
 1643.0    0.967982   1.576161
 1644.0    0.955047   1.600499
 1645.0    0.942112   1.624838
 1646.0    0.924819   1.648692
 1647.0    0.907526   1.672547
 1648.0    0.890233   1.696402
 1649.0    0.872939   1.720257
 1650.0    0.855646   1.744111
 1651.0    0.833754   1.766431
 1652.0    0.811862   1.788752
 1653.0    0.789970   1.811072
 1654.0    0.768078   1.833392
 1655.0    0.746186   1.855712
 1656.0    0.719763   1.875256
 1657.0    0.693339   1.894800
 1658.0    0.666916   1.914344
 1659.0    0.640492   1.933888
 1660.0    0.614068   1.953432
 1661.0    0.583642   1.968997
 1662.0    0.553216   1.984562
 1663.0    0.522790   2.000126
 1664.0    0.492363   2.015691
 1665.0    0.461937   2.031256
 1666.0    0.428422   2.041628
 1667.0    0.394907   2.052000
 1668.0    0.361392   2.062372
 1669.0    0.327877   2.072744
 1670.0    0.294362   2.083115
 1671.0    0.259123   2.087508
 1672.0    0.223884   2.091902
 1673.0    0.188645   2.096295
 1674.0    0.153406   2.100688
 1675.0    0.118167   2.105081
 1676.0    0.082804   2.103167
 1677.0    0.047440   2.101253
 1678.0    0.012076   2.099340
 1679.0   -0.023288   2.097426
 1680.0   -0.058651   2.095512
 1681.0   -0.092519   2.087528
 1682.0   -0.126387   2.079543
 1683.0   -0.160254   2.071559
 1684.0   -0.194122   2.063574
 1685.0   -0.227990   2.055590
 1686.0   -0.258946   2.042286
 1687.0   -0.289902   2.028982
 1688.0   -0.320858   2.015679
 1689.0   -0.351814   2.002375
 1690.0   -0.382770   1.989071
 1691.0   -0.409784   1.971567
 1692.0   -0.436799   1.954062
 1693.0   -0.463814   1.936557
 1694.0   -0.490828   1.919052
 1695.0   -0.517843   1.901548
 1696.0   -0.540346   1.881127
 1697.0   -0.562850   1.860707
 1698.0   -0.585353   1.840287
 1699.0   -0.607856   1.819867
 1700.0   -0.630359   1.799447
 1701.0   -0.648219   1.777377
 1702.0   -0.666079   1.755308
 1703.0   -0.683939   1.733239
 1704.0   -0.701799   1.711169
 1705.0   -0.719659   1.689100
 1706.0   -0.733093   1.666489
 1707.0   -0.746526   1.643878
 1708.0   -0.759960   1.621268
 1709.0   -0.773394   1.598657
 1710.0   -0.786827   1.576046
 1711.0   -0.796283   1.553772
 1712.0   -0.805738   1.531497
 1713.0   -0.815194   1.509223
 1714.0   -0.824649   1.486949
 1715.0   -0.834105   1.464674
 1716.0   -0.840152   1.443368
 1717.0   -0.846199   1.422062
 1718.0   -0.852247   1.400756
 1719.0   -0.858294   1.379451
 1720.0   -0.864341   1.358145
 1721.0   -0.867583   1.338217
 1722.0   -0.870825   1.318289
 1723.0   -0.874067   1.298361
 1724.0   -0.877309   1.278433
 1725.0   -0.880551   1.258506
 1726.0   -0.881564   1.240179
 1727.0   -0.882576   1.221852
 1728.0   -0.883589   1.203525
 1729.0   -0.884601   1.185198
 1730.0   -0.885613   1.166872
 1731.0   -0.884911   1.150230
 1732.0   -0.884209   1.133588
 1733.0   -0.883507   1.116946
 1734.0   -0.882805   1.100304
 1735.0   -0.882102   1.083662
 1736.0   -0.880127   1.068694
 1737.0   -0.878152   1.053727
 1738.0   -0.876177   1.038759
 1739.0   -0.874202   1.023791
 1740.0   -0.872227   1.008823
 1741.0   -0.869344   0.995452
 1742.0   -0.866461   0.982081
 1743.0   -0.863577   0.968710
 1744.0   -0.860694   0.955340
 1745.0   -0.857811   0.941969
 1746.0   -0.854313   0.930081
 1747.0   -0.850815   0.918194
 1748.0   -0.847317   0.906307
 1749.0   -0.843819   0.894420
 1750.0   -0.840321   0.882532
 1751.0   -0.836440   0.871996
 1752.0   -0.832559   0.861459
 1753.0   -0.828677   0.850922
 1754.0   -0.824796   0.840385
 1755.0   -0.820914   0.829849
 1756.0   -0.816827   0.820523
 1757.0   -0.812740   0.811198
 1758.0   -0.808653   0.801873
 1759.0   -0.804566   0.792548
 1760.0   -0.800479   0.783222
 1761.0   -0.796322   0.774971
 1762.0   -0.792166   0.766719
 1763.0   -0.788009   0.758468
 1764.0   -0.783852   0.750217
 1765.0   -0.779695   0.741965
 1766.0   -0.775566   0.734656
 1767.0   -0.771436   0.727348
 1768.0   -0.767306   0.720039
 1769.0   -0.763177   0.712731
 1770.0   -0.759047   0.705422
 1771.0   -0.755017   0.698935
 1772.0   -0.750987   0.692447
 1773.0   -0.746957   0.685960
 1774.0   -0.742928   0.679473
 1775.0   -0.738898   0.672985
 1776.0   -0.735017   0.667209
 1777.0   -0.731136   0.661432
 1778.0   -0.727256   0.655655
 1779.0   -0.723375   0.649879
 1780.0   -0.719494   0.644102
 1781.0   -0.715794   0.638936
 1782.0   -0.712095   0.633770
 1783.0   -0.708395   0.628604
 1784.0   -0.704695   0.623438
 1785.0   -0.700995   0.618272
 1786.0   -0.697495   0.613628
 1787.0   -0.693995   0.608985
 1788.0   -0.690495   0.604341
 1789.0   -0.686995   0.599698
 1790.0   -0.683495   0.595054
 1791.0   -0.680202   0.590854
 1792.0   -0.676910   0.586655
 1793.0   -0.673617   0.582455
 1794.0   -0.670325   0.578255
 1795.0   -0.667033   0.574056
 1796.0   -0.663949   0.570232
 1797.0   -0.660865   0.566408
 1798.0   -0.657781   0.562584
 1799.0   -0.654697   0.558760
 1800.0   -0.651613   0.554937
 1801.0   -0.648732   0.551425
 1802.0   -0.645852   0.547914
 1803.0   -0.642971   0.544403
 1804.0   -0.640090   0.540892
 1805.0   -0.637209   0.537381
 1806.0   -0.634526   0.534109
 1807.0   -0.631842   0.530836
 1808.0   -0.629159   0.527563
 1809.0   -0.626475   0.524290
 1810.0   -0.623792   0.521017
 1811.0   -0.621280   0.518036
 1812.0   -0.618769   0.515054
 1813.0   -0.616258   0.512072
 1814.0   -0.613746   0.509091
 1815.0   -0.611235   0.506109
 1816.0   -0.608895   0.503269
 1817.0   -0.606555   0.500428
 1818.0   -0.604215   0.497588
 1819.0   -0.601875   0.494748
 1820.0   -0.599536   0.491907
 1821.0   -0.597346   0.489226
 1822.0   -0.595157   0.486545
 1823.0   -0.592968   0.483863
 1824.0   -0.590779   0.481182
 1825.0   -0.588590   0.478501
 1826.0   -0.586536   0.475948
 1827.0   -0.584482   0.473396
 1828.0   -0.582428   0.470843
 1829.0   -0.580374   0.468291
 1830.0   -0.578320   0.465738
 1831.0   -0.576385   0.463294
 1832.0   -0.574451   0.460850
 1833.0   -0.572516   0.458405
 1834.0   -0.570581   0.455961
 1835.0   -0.568647   0.453517
 1836.0   -0.566817   0.451163
 1837.0   -0.564987   0.448810
 1838.0   -0.563157   0.446456
 1839.0   -0.561327   0.444103
 1840.0   -0.559497   0.441749
 1841.0   -0.557757   0.439473
 1842.0   -0.556017   0.437197
 1843.0   -0.554276   0.434921
 1844.0   -0.552536   0.432645
 1845.0   -0.550796   0.430369
 1846.0   -0.549133   0.428163
 1847.0   -0.547470   0.425958
 1848.0   -0.545808   0.423752
 1849.0   -0.544145   0.421546
 1850.0   -0.542483   0.419341
 1851.0   -0.540885   0.417194
 1852.0   -0.539287   0.415047
 1853.0   -0.537689   0.412900
 1854.0   -0.536091   0.410754
 1855.0   -0.534493   0.408607
 1856.0   -0.532949   0.406516
 1857.0   -0.531405   0.404424
 1858.0   -0.529861   0.402333
 1859.0   -0.528317   0.400241
 1860.0   -0.526774   0.398150
 1861.0   -0.525275   0.396108
 1862.0   -0.523776   0.394066
 1863.0   -0.522277   0.392025
 1864.0   -0.520778   0.389983
 1865.0   -0.519279   0.387941
 1866.0   -0.517816   0.385945
 1867.0   -0.516354   0.383950
 1868.0   -0.514892   0.381954
 1869.0   -0.513430   0.379958
 1870.0   -0.511968   0.377963
 1871.0   -0.510535   0.376014
 1872.0   -0.509102   0.374065
 1873.0   -0.507669   0.372116
 1874.0   -0.506237   0.370167
 1875.0   -0.504804   0.368218
 1876.0   -0.503395   0.366313
 1877.0   -0.501985   0.364408
 1878.0   -0.500576   0.362503
 1879.0   -0.499167   0.360599
 1880.0   -0.497758   0.358694
 1881.0   -0.496368   0.356833
 1882.0   -0.494977   0.354971
 1883.0   -0.493587   0.353110
 1884.0   -0.492196   0.351249
 1885.0   -0.490806   0.349388
 1886.0   -0.489430   0.347570
 1887.0   -0.488054   0.345752
 1888.0   -0.486678   0.343934
 1889.0   -0.485302   0.342116
 1890.0   -0.483926   0.340298
 1891.0   -0.482561   0.338524
 1892.0   -0.481197   0.336749
 1893.0   -0.479832   0.334975
 1894.0   -0.478467   0.333200
 1895.0   -0.477103   0.331426
 1896.0   -0.475747   0.329695
 1897.0   -0.474391   0.327963
 1898.0   -0.473034   0.326232
 1899.0   -0.471678   0.324501
 1900.0   -0.470322   0.322770
 1901.0   -0.468973   0.321082
 1902.0   -0.467623   0.319394
 1903.0   -0.466273   0.317707
 1904.0   -0.464923   0.316019
 1905.0   -0.463574   0.314331
 1906.0   -0.462229   0.312687
 1907.0   -0.460884   0.311043
 1908.0   -0.459539   0.309399
 1909.0   -0.458195   0.307755
 1910.0   -0.456850   0.306111
 1911.0   -0.455509   0.304511
 1912.0   -0.454167   0.302911
 1913.0   -0.452826   0.301311
 1914.0   -0.451485   0.299711
 1915.0   -0.450144   0.298111
 1916.0   -0.448805   0.296555
 1917.0   -0.447467   0.294999
 1918.0   -0.446128   0.293444
