710.4	4.1
714.5	4.1
718.8	4.3
723	4.2
727.2	4.2
731.4	4.2
735.5	4.1
739.7	4.2
743.9	4.2
748	4.1
752.2	4.2
756.4	4.2
760.5	4.1
768.8	8.3
772.9	4.1
777.1	4.2
781.2	4.1
785.3	4.1
789.5	4.2
793.6	4.1
797.7	4.1
801.8	4.1
805.9	4.1
809.8	3.9
814.1	4.3
818.2	4.1
822.2	4
826.3	4.1
830.4	4.1
834.4	4
838.5	4.1
842.5	4
846.5	4
850.6	4.1
854.6	4
858.7	4.1
862.7	4
866.7	4
870.7	4
874.7	4
878.7	4
882.7	4
886.7	4
890.6	3.9
894.6	4
898.5	3.9
902.5	4
906.5	4
910.4	3.9
914.3	3.9
918.3	4
922.2	3.9
926.1	3.9
930	3.9
933.9	3.9
937.8	3.9
941.6	3.8
945.5	3.9
949.4	3.9
953.2	3.8
957.1	3.9
960.9	3.8
964.8	3.9
968.6	3.8
972.4	3.8
976.2	3.8
980	3.8
983.6	3.6
987.7	4.1
991.3	3.6
995.1	3.8
998.9	3.8
1002.6	3.7
1006.3	3.7
1011.9	5.6
1019.3	7.4
1026.8	7.5
1034	7.2
1041.4	7.4
1048.6	7.2
1055.8	7.2
1063	7.2
1070.2	7.2
1077.3	7.1
1084.3	7
1091.4	7.1
1098.4	7
1105.3	6.9
1112.3	7
1119.1	6.8
1125.9	6.8
1132.7	6.8
1139.4	6.7
1146.2	6.8
1152.8	6.6
1159.4	6.6
1165.9	6.5
1172.4	6.5
1178.9	6.5
1185.3	6.4
1191.7	6.4
1198	6.3
1204.2	6.2
1210.5	6.3
1216.7	6.2
1222.8	6.1
1229	6.2
1235	6
1242.4	7.4
1251.3	8.9
1260.2	8.9
1268.9	8.7
1277.4	8.5
1287.4	10
1300	12.6
1315.1	15.1
1335.2	20.1
1355.4	20.2
1376.9	21.5
1394.8	17.9
