   W          M2-(pi0_p)
 (MeV)       Re        Im
 1103.80    0.02423   0.00013
 1103.90    0.02433   0.00013
 1104.00    0.02443   0.00013
 1104.10    0.02453   0.00014
 1104.20    0.02463   0.00014
 1104.30    0.02473   0.00014
 1104.40    0.02483   0.00014
 1104.50    0.02493   0.00014
 1104.60    0.02503   0.00014
 1104.70    0.02513   0.00014
 1104.80    0.02524   0.00014
 1104.90    0.02534   0.00014
 1105.00    0.02544   0.00014
 1105.10    0.02554   0.00014
 1105.20    0.02564   0.00014
 1105.30    0.02574   0.00015
 1105.40    0.02585   0.00015
 1105.50    0.02595   0.00015
 1105.60    0.02605   0.00015
 1105.70    0.02615   0.00015
 1105.80    0.02626   0.00015
 1105.90    0.02636   0.00015
 1106.00    0.02646   0.00015
 1106.10    0.02657   0.00015
 1106.20    0.02667   0.00015
 1106.30    0.02677   0.00015
 1106.40    0.02688   0.00016
 1106.50    0.02698   0.00016
 1106.60    0.02708   0.00016
 1106.70    0.02719   0.00016
 1106.80    0.02729   0.00016
 1106.90    0.02740   0.00016
 1107.00    0.02750   0.00016
 1107.10    0.02761   0.00016
 1107.20    0.02771   0.00016
 1107.30    0.02782   0.00016
 1107.40    0.02792   0.00017
 1107.50    0.02803   0.00017
 1107.60    0.02813   0.00017
 1107.70    0.02824   0.00017
 1107.80    0.02834   0.00017
 1107.90    0.02845   0.00017
 1108.00    0.02856   0.00017
 1108.10    0.02866   0.00017
 1108.20    0.02877   0.00017
 1108.30    0.02888   0.00017
 1108.40    0.02898   0.00018
 1108.50    0.02909   0.00018
 1108.60    0.02920   0.00018
 1108.70    0.02930   0.00018
 1108.80    0.02941   0.00018
 1108.90    0.02952   0.00018
 1109.00    0.02963   0.00018
 1109.10    0.02973   0.00018
 1109.20    0.02984   0.00018
 1109.30    0.02995   0.00018
 1109.40    0.03006   0.00019
 1109.50    0.03017   0.00019
 1109.60    0.03027   0.00019
 1109.70    0.03038   0.00019
 1109.80    0.03049   0.00019
 1109.90    0.03060   0.00019
 1110.00    0.03071   0.00019
 1110.10    0.03082   0.00019
 1110.20    0.03093   0.00019
 1110.30    0.03104   0.00020
 1110.40    0.03115   0.00020
 1110.50    0.03126   0.00020
 1110.60    0.03137   0.00020
 1110.70    0.03148   0.00020
 1110.80    0.03159   0.00020
 1110.90    0.03170   0.00020
 1111.00    0.03181   0.00020
 1111.10    0.03192   0.00020
 1111.20    0.03203   0.00021
 1111.30    0.03214   0.00021
 1111.40    0.03225   0.00021
 1111.50    0.03236   0.00021
 1111.60    0.03248   0.00021
 1111.70    0.03259   0.00021
 1111.80    0.03270   0.00021
 1111.90    0.03281   0.00021
 1112.00    0.03292   0.00021
 1112.10    0.03304   0.00022
 1112.20    0.03315   0.00022
 1112.30    0.03326   0.00022
 1112.40    0.03337   0.00022
 1112.50    0.03349   0.00022
 1112.60    0.03360   0.00022
 1112.70    0.03371   0.00022
 1112.80    0.03383   0.00022
 1112.90    0.03394   0.00023
 1113.00    0.03405   0.00023
 1113.10    0.03417   0.00023
 1113.20    0.03428   0.00023
 1113.30    0.03439   0.00023
 1113.40    0.03451   0.00023
 1113.50    0.03462   0.00023
 1113.60    0.03474   0.00023
 1113.70    0.03485   0.00024
 1113.80    0.03497   0.00024
 1113.90    0.03508   0.00024
 1114.00    0.03520   0.00024
 1114.10    0.03531   0.00024
 1114.20    0.03543   0.00024
 1114.30    0.03554   0.00024
 1114.40    0.03566   0.00024
 1114.50    0.03578   0.00025
 1114.60    0.03589   0.00025
 1114.70    0.03601   0.00025
 1114.80    0.03612   0.00025
 1114.90    0.03624   0.00025
 1115.00    0.03636   0.00025
 1115.10    0.03647   0.00025
 1115.20    0.03659   0.00025
 1115.30    0.03671   0.00026
 1115.40    0.03683   0.00026
 1115.50    0.03694   0.00026
 1115.60    0.03706   0.00026
 1115.70    0.03718   0.00026
 1115.80    0.03730   0.00026
 1115.90    0.03741   0.00026
 1116.00    0.03753   0.00027
 1116.10    0.03765   0.00027
 1116.20    0.03777   0.00027
 1116.30    0.03789   0.00027
 1116.40    0.03801   0.00027
 1116.50    0.03813   0.00027
 1116.60    0.03825   0.00027
 1116.70    0.03837   0.00027
 1116.80    0.03848   0.00028
 1116.90    0.03860   0.00028
 1117.00    0.03872   0.00028
 1117.10    0.03884   0.00028
 1117.20    0.03896   0.00028
 1117.30    0.03908   0.00028
 1117.40    0.03920   0.00028
 1117.50    0.03933   0.00029
 1117.60    0.03945   0.00029
 1117.70    0.03957   0.00029
 1117.80    0.03969   0.00029
 1117.90    0.03981   0.00029
 1118.00    0.03993   0.00029
 1118.10    0.04005   0.00030
 1118.20    0.04017   0.00030
 1118.30    0.04030   0.00030
 1118.40    0.04042   0.00030
 1118.50    0.04054   0.00030
 1118.60    0.04066   0.00030
 1118.70    0.04079   0.00030
 1118.80    0.04091   0.00031
 1118.90    0.04103   0.00031
 1119.00    0.04115   0.00031
 1119.10    0.04128   0.00031
 1119.20    0.04140   0.00031
 1119.30    0.04152   0.00031
 1119.40    0.04165   0.00031
 1119.50    0.04177   0.00032
 1119.60    0.04189   0.00032
 1119.70    0.04202   0.00032
 1119.80    0.04214   0.00032
 1119.90    0.04227   0.00032
 1120.00    0.04239   0.00032
 1120.10    0.04252   0.00033
 1120.20    0.04264   0.00033
 1120.30    0.04277   0.00033
 1120.40    0.04289   0.00033
 1120.50    0.04302   0.00033
 1120.60    0.04314   0.00033
 1120.70    0.04327   0.00034
 1120.80    0.04339   0.00034
 1120.90    0.04352   0.00034
 1121.00    0.04365   0.00034
 1121.10    0.04377   0.00034
 1121.20    0.04390   0.00034
 1121.30    0.04403   0.00035
 1121.40    0.04415   0.00035
 1121.50    0.04428   0.00035
 1121.60    0.04441   0.00035
 1121.70    0.04453   0.00035
 1121.80    0.04466   0.00035
 1121.90    0.04479   0.00036
 1122.00    0.04492   0.00036
 1122.10    0.04504   0.00036
 1122.20    0.04517   0.00036
 1122.30    0.04530   0.00036
 1122.40    0.04543   0.00036
 1122.50    0.04556   0.00037
 1122.60    0.04569   0.00037
 1122.70    0.04581   0.00037
 1122.80    0.04594   0.00037
 1122.90    0.04607   0.00037
 1123.00    0.04620   0.00037
 1123.10    0.04633   0.00038
 1123.20    0.04646   0.00038
 1123.30    0.04659   0.00038
 1123.40    0.04672   0.00038
 1123.50    0.04685   0.00038
 1123.60    0.04698   0.00039
 1123.70    0.04711   0.00039
 1123.80    0.04724   0.00039
 1123.90    0.04737   0.00039
 1124.00    0.04750   0.00039
 1124.10    0.04764   0.00039
 1124.20    0.04777   0.00040
 1124.30    0.04790   0.00040
 1124.40    0.04803   0.00040
 1124.50    0.04816   0.00040
 1124.60    0.04829   0.00040
 1124.70    0.04843   0.00041
 1124.80    0.04856   0.00041
 1124.90    0.04869   0.00041
 1125.00    0.04882   0.00041
 1125.10    0.04896   0.00041
 1125.20    0.04909   0.00041
 1125.30    0.04922   0.00042
 1125.40    0.04935   0.00042
 1125.50    0.04949   0.00042
 1125.60    0.04962   0.00042
 1125.70    0.04976   0.00042
 1125.80    0.04989   0.00043
 1125.90    0.05002   0.00043
 1126.00    0.05016   0.00043
 1126.10    0.05029   0.00043
 1126.20    0.05043   0.00043
 1126.30    0.05056   0.00044
 1126.40    0.05070   0.00044
 1126.50    0.05083   0.00044
 1126.60    0.05097   0.00044
 1126.70    0.05110   0.00044
 1126.80    0.05124   0.00045
 1126.90    0.05137   0.00045
 1127.00    0.05151   0.00045
 1127.10    0.05164   0.00045
 1127.20    0.05178   0.00045
 1127.30    0.05192   0.00046
 1127.40    0.05205   0.00046
 1127.50    0.05219   0.00046
 1127.60    0.05233   0.00046
 1127.70    0.05246   0.00046
 1127.80    0.05260   0.00047
 1127.90    0.05274   0.00047
 1128.00    0.05288   0.00047
 1128.10    0.05301   0.00047
 1128.20    0.05315   0.00048
 1128.30    0.05329   0.00048
 1128.40    0.05343   0.00048
 1128.50    0.05357   0.00048
 1128.60    0.05370   0.00048
 1128.70    0.05384   0.00049
 1128.80    0.05398   0.00049
 1128.90    0.05412   0.00049
