   W          M2+(pi0_p)
 (MeV)       Re        Im
 1114.60   -0.04975   0.00000
 1114.70   -0.04988   0.00000
 1114.80   -0.05001   0.00000
 1114.90   -0.05014   0.00000
 1115.00   -0.05027   0.00000
 1115.10   -0.05039   0.00000
 1115.20   -0.05052   0.00000
 1115.30   -0.05065   0.00000
 1115.40   -0.05078   0.00000
 1115.50   -0.05091   0.00000
 1115.60   -0.05104   0.00000
 1115.70   -0.05117   0.00000
 1115.80   -0.05130   0.00000
 1115.90   -0.05143   0.00000
 1116.00   -0.05156   0.00000
 1116.10   -0.05168   0.00000
 1116.20   -0.05181   0.00000
 1116.30   -0.05194   0.00000
 1116.40   -0.05207   0.00000
 1116.50   -0.05220   0.00000
 1116.60   -0.05233   0.00000
 1116.70   -0.05246   0.00000
 1116.80   -0.05259   0.00000
 1116.90   -0.05272   0.00000
 1117.00   -0.05285   0.00000
 1117.10   -0.05298   0.00000
 1117.20   -0.05311   0.00000
 1117.30   -0.05324   0.00000
 1117.40   -0.05337   0.00000
 1117.50   -0.05350   0.00000
 1117.60   -0.05363   0.00000
 1117.70   -0.05376   0.00000
 1117.80   -0.05389   0.00000
 1117.90   -0.05402   0.00000
 1118.00   -0.05415   0.00000
 1118.10   -0.05428   0.00000
 1118.20   -0.05441   0.00000
 1118.30   -0.05454   0.00000
 1118.40   -0.05467   0.00000
 1118.50   -0.05480   0.00000
 1118.60   -0.05493   0.00000
 1118.70   -0.05506   0.00000
 1118.80   -0.05519   0.00000
 1118.90   -0.05532   0.00000
 1119.00   -0.05545   0.00000
 1119.10   -0.05558   0.00000
 1119.20   -0.05571   0.00000
 1119.30   -0.05584   0.00000
 1119.40   -0.05597   0.00000
 1119.50   -0.05610   0.00000
 1119.60   -0.05623   0.00000
 1119.70   -0.05636   0.00000
 1119.80   -0.05649   0.00000
 1119.90   -0.05662   0.00000
 1120.00   -0.05675   0.00000
 1120.10   -0.05688   0.00000
 1120.20   -0.05701   0.00000
 1120.30   -0.05714   0.00000
 1120.40   -0.05727   0.00000
 1120.50   -0.05741   0.00000
 1120.60   -0.05754   0.00000
 1120.70   -0.05767   0.00000
 1120.80   -0.05780   0.00000
 1120.90   -0.05793   0.00000
 1121.00   -0.05806   0.00000
 1121.10   -0.05819   0.00000
 1121.20   -0.05832   0.00000
 1121.30   -0.05845   0.00000
 1121.40   -0.05858   0.00000
 1121.50   -0.05872   0.00000
 1121.60   -0.05885   0.00000
 1121.70   -0.05898   0.00000
 1121.80   -0.05911   0.00000
 1121.90   -0.05924   0.00000
 1122.00   -0.05937   0.00000
 1122.10   -0.05950   0.00000
 1122.20   -0.05963   0.00000
 1122.30   -0.05977   0.00000
 1122.40   -0.05990   0.00000
 1122.50   -0.06003   0.00000
 1122.60   -0.06016   0.00000
 1122.70   -0.06029   0.00000
 1122.80   -0.06042   0.00000
 1122.90   -0.06056   0.00000
 1123.00   -0.06069   0.00000
 1123.10   -0.06082   0.00000
 1123.20   -0.06095   0.00000
 1123.30   -0.06108   0.00000
 1123.40   -0.06121   0.00000
 1123.50   -0.06135   0.00000
 1123.60   -0.06148   0.00000
 1123.70   -0.06161   0.00000
 1123.80   -0.06174   0.00000
 1123.90   -0.06187   0.00000
 1124.00   -0.06201   0.00000
 1124.10   -0.06214   0.00000
 1124.20   -0.06227   0.00000
 1124.30   -0.06240   0.00000
 1124.40   -0.06253   0.00000
 1124.50   -0.06267   0.00000
 1124.60   -0.06280   0.00000
 1124.70   -0.06293   0.00000
 1124.80   -0.06306   0.00000
 1124.90   -0.06320   0.00000
 1125.00   -0.06333   0.00000
 1125.10   -0.06346   0.00000
 1125.20   -0.06359   0.00000
 1125.30   -0.06373   0.00000
 1125.40   -0.06386   0.00000
 1125.50   -0.06399   0.00000
 1125.60   -0.06412   0.00000
 1125.70   -0.06426   0.00000
 1125.80   -0.06439   0.00000
 1125.90   -0.06452   0.00000
 1126.00   -0.06465   0.00000
 1126.10   -0.06479   0.00000
 1126.20   -0.06492   0.00000
 1126.30   -0.06505   0.00000
 1126.40   -0.06519   0.00000
 1126.50   -0.06532   0.00000
 1126.60   -0.06545   0.00000
 1126.70   -0.06558   0.00000
 1126.80   -0.06572   0.00000
 1126.90   -0.06585   0.00000
 1127.00   -0.06598   0.00000
 1127.10   -0.06612   0.00000
 1127.20   -0.06625   0.00000
 1127.30   -0.06638   0.00000
 1127.40   -0.06652   0.00000
 1127.50   -0.06665   0.00000
 1127.60   -0.06678   0.00000
 1127.70   -0.06692   0.00000
 1127.80   -0.06705   0.00000
 1127.90   -0.06718   0.00000
 1128.00   -0.06732   0.00000
 1128.10   -0.06745   0.00000
 1128.20   -0.06758   0.00000
 1128.30   -0.06772   0.00000
 1128.40   -0.06785   0.00000
 1128.50   -0.06798   0.00000
 1128.60   -0.06812   0.00000
 1128.70   -0.06825   0.00000
 1128.80   -0.06838   0.00000
 1128.90   -0.06852   0.00000
 1129.00   -0.06865   0.00000
 1129.10   -0.06879   0.00000
 1129.20   -0.06892   0.00000
 1129.30   -0.06905   0.00000
 1129.40   -0.06919   0.00000
 1129.50   -0.06932   0.00000
 1129.60   -0.06946   0.00000
 1129.70   -0.06959   0.00000
 1129.80   -0.06972   0.00000
 1129.90   -0.06986   0.00000
 1130.00   -0.06999   0.00000
 1130.10   -0.07013   0.00000
 1130.20   -0.07026   0.00000
 1130.30   -0.07039   0.00000
 1130.40   -0.07053   0.00000
 1130.50   -0.07066   0.00000
 1130.60   -0.07080   0.00000
 1130.70   -0.07093   0.00000
