   W          M2-(pi0_p)
 (MeV)       Re        Im
 1107.10    0.00958   0.00000
 1107.20    0.00961   0.00000
 1107.30    0.00964   0.00000
 1107.40    0.00967   0.00000
 1107.50    0.00970   0.00000
 1107.60    0.00973   0.00000
 1107.70    0.00976   0.00000
 1107.80    0.00979   0.00000
 1107.90    0.00982   0.00000
 1108.00    0.00985   0.00000
 1108.10    0.00988   0.00000
 1108.20    0.00991   0.00000
 1108.30    0.00994   0.00000
 1108.40    0.00997   0.00000
 1108.50    0.01000   0.00000
 1108.60    0.01003   0.00000
 1108.70    0.01006   0.00000
 1108.80    0.01009   0.00000
 1108.90    0.01012   0.00000
 1109.00    0.01015   0.00000
 1109.10    0.01018   0.00000
 1109.20    0.01021   0.00000
 1109.30    0.01024   0.00000
 1109.40    0.01027   0.00000
 1109.50    0.01030   0.00000
 1109.60    0.01033   0.00000
 1109.70    0.01036   0.00000
 1109.80    0.01039   0.00000
 1109.90    0.01042   0.00000
 1110.00    0.01045   0.00000
 1110.10    0.01048   0.00000
 1110.20    0.01051   0.00000
 1110.30    0.01054   0.00000
 1110.40    0.01057   0.00000
 1110.50    0.01060   0.00000
 1110.60    0.01063   0.00000
 1110.70    0.01066   0.00000
 1110.80    0.01069   0.00000
 1110.90    0.01072   0.00000
 1111.00    0.01075   0.00000
 1111.10    0.01078   0.00000
 1111.20    0.01081   0.00000
 1111.30    0.01084   0.00000
 1111.40    0.01087   0.00000
 1111.50    0.01090   0.00000
 1111.60    0.01093   0.00000
 1111.70    0.01096   0.00000
 1111.80    0.01099   0.00000
 1111.90    0.01102   0.00000
 1112.00    0.01105   0.00000
 1112.10    0.01108   0.00000
 1112.20    0.01111   0.00000
 1112.30    0.01114   0.00000
 1112.40    0.01117   0.00000
 1112.50    0.01120   0.00000
 1112.60    0.01123   0.00000
 1112.70    0.01126   0.00000
 1112.80    0.01129   0.00000
 1112.90    0.01132   0.00000
 1113.00    0.01135   0.00000
 1113.10    0.01138   0.00000
 1113.20    0.01141   0.00000
 1113.30    0.01144   0.00000
 1113.40    0.01147   0.00000
 1113.50    0.01150   0.00000
 1113.60    0.01153   0.00000
 1113.70    0.01156   0.00000
 1113.80    0.01159   0.00000
 1113.90    0.01163   0.00000
 1114.00    0.01166   0.00000
 1114.10    0.01169   0.00000
 1114.20    0.01172   0.00000
 1114.30    0.01175   0.00000
 1114.40    0.01178   0.00000
 1114.50    0.01181   0.00000
 1114.60    0.01184   0.00000
 1114.70    0.01187   0.00000
 1114.80    0.01190   0.00000
 1114.90    0.01193   0.00000
 1115.00    0.01196   0.00000
 1115.10    0.01199   0.00000
 1115.20    0.01202   0.00000
 1115.30    0.01205   0.00000
 1115.40    0.01208   0.00000
 1115.50    0.01211   0.00000
 1115.60    0.01214   0.00000
 1115.70    0.01217   0.00000
 1115.80    0.01220   0.00000
 1115.90    0.01223   0.00000
 1116.00    0.01226   0.00000
 1116.10    0.01229   0.00000
 1116.20    0.01233   0.00000
 1116.30    0.01236   0.00000
 1116.40    0.01239   0.00000
 1116.50    0.01242   0.00000
 1116.60    0.01245   0.00000
 1116.70    0.01248   0.00000
 1116.80    0.01251   0.00000
 1116.90    0.01254   0.00000
 1117.00    0.01257   0.00000
 1117.10    0.01260   0.00000
 1117.20    0.01263   0.00000
 1117.30    0.01266   0.00000
 1117.40    0.01269   0.00000
 1117.50    0.01272   0.00000
 1117.60    0.01275   0.00000
 1117.70    0.01278   0.00000
 1117.80    0.01281   0.00000
 1117.90    0.01285   0.00000
 1118.00    0.01288   0.00000
 1118.10    0.01291   0.00000
 1118.20    0.01294   0.00000
 1118.30    0.01297   0.00000
 1118.40    0.01300   0.00000
 1118.50    0.01303   0.00000
 1118.60    0.01306   0.00000
 1118.70    0.01309   0.00000
 1118.80    0.01312   0.00000
 1118.90    0.01315   0.00000
 1119.00    0.01318   0.00000
 1119.10    0.01321   0.00000
 1119.20    0.01324   0.00000
 1119.30    0.01327   0.00000
 1119.40    0.01331   0.00000
