   W          E2-(pi0_p)
 (MeV)       Re        Im
 1104.40   -0.33346   0.00000
 1104.50   -0.33435   0.00000
 1104.60   -0.33525   0.00000
 1104.70   -0.33614   0.00000
 1104.80   -0.33704   0.00000
 1104.90   -0.33793   0.00000
 1105.00   -0.33882   0.00000
 1105.10   -0.33971   0.00000
 1105.20   -0.34060   0.00000
 1105.30   -0.34149   0.00000
 1105.40   -0.34237   0.00000
 1105.50   -0.34326   0.00000
 1105.60   -0.34415   0.00000
 1105.70   -0.34503   0.00000
 1105.80   -0.34591   0.00000
 1105.90   -0.34680   0.00000
 1106.00   -0.34768   0.00000
 1106.10   -0.34856   0.00000
 1106.20   -0.34944   0.00000
 1106.30   -0.35032   0.00000
 1106.40   -0.35120   0.00000
 1106.50   -0.35207   0.00000
 1106.60   -0.35295   0.00000
 1106.70   -0.35382   0.00000
 1106.80   -0.35470   0.00000
 1106.90   -0.35557   0.00000
 1107.00   -0.35644   0.00000
 1107.10   -0.35732   0.00000
 1107.20   -0.35819   0.00000
 1107.30   -0.35906   0.00000
 1107.40   -0.35992   0.00000
 1107.50   -0.36079   0.00000
 1107.60   -0.36166   0.00000
 1107.70   -0.36253   0.00000
 1107.80   -0.36339   0.00000
 1107.90   -0.36425   0.00000
 1108.00   -0.36512   0.00000
 1108.10   -0.36598   0.00000
 1108.20   -0.36684   0.00000
 1108.30   -0.36770   0.00000
 1108.40   -0.36856   0.00000
 1108.50   -0.36942   0.00000
 1108.60   -0.37028   0.00000
 1108.70   -0.37114   0.00000
 1108.80   -0.37199   0.00000
 1108.90   -0.37285   0.00000
 1109.00   -0.37370   0.00000
 1109.10   -0.37456   0.00000
 1109.20   -0.37541   0.00000
 1109.30   -0.37626   0.00000
 1109.40   -0.37711   0.00000
 1109.50   -0.37796   0.00000
 1109.60   -0.37881   0.00000
 1109.70   -0.37966   0.00000
 1109.80   -0.38051   0.00000
 1109.90   -0.38135   0.00000
 1110.00   -0.38220   0.00000
 1110.10   -0.38304   0.00000
 1110.20   -0.38389   0.00000
 1110.30   -0.38473   0.00000
 1110.40   -0.38557   0.00000
 1110.50   -0.38641   0.00000
 1110.60   -0.38725   0.00000
 1110.70   -0.38809   0.00000
 1110.80   -0.38893   0.00000
 1110.90   -0.38977   0.00000
 1111.00   -0.39061   0.00000
 1111.10   -0.39144   0.00000
 1111.20   -0.39228   0.00000
 1111.30   -0.39311   0.00000
 1111.40   -0.39395   0.00000
 1111.50   -0.39478   0.00000
 1111.60   -0.39561   0.00000
 1111.70   -0.39644   0.00000
 1111.80   -0.39727   0.00000
 1111.90   -0.39810   0.00000
 1112.00   -0.39893   0.00000
 1112.10   -0.39976   0.00000
 1112.20   -0.40058   0.00000
 1112.30   -0.40141   0.00000
 1112.40   -0.40224   0.00000
 1112.50   -0.40306   0.00000
 1112.60   -0.40388   0.00000
 1112.70   -0.40471   0.00000
 1112.80   -0.40553   0.00000
 1112.90   -0.40635   0.00000
 1113.00   -0.40717   0.00000
 1113.10   -0.40799   0.00000
 1113.20   -0.40880   0.00000
 1113.30   -0.40962   0.00000
 1113.40   -0.41044   0.00000
 1113.50   -0.41125   0.00000
 1113.60   -0.41207   0.00000
 1113.70   -0.41288   0.00000
 1113.80   -0.41370   0.00000
 1113.90   -0.41451   0.00000
 1114.00   -0.41532   0.00000
 1114.10   -0.41613   0.00000
 1114.20   -0.41694   0.00000
 1114.30   -0.41775   0.00000
 1114.40   -0.41856   0.00000
 1114.50   -0.41937   0.00000
 1114.60   -0.42017   0.00000
 1114.70   -0.42098   0.00000
 1114.80   -0.42178   0.00000
 1114.90   -0.42259   0.00000
 1115.00   -0.42339   0.00000
 1115.10   -0.42419   0.00000
 1115.20   -0.42499   0.00000
 1115.30   -0.42580   0.00000
 1115.40   -0.42660   0.00000
 1115.50   -0.42740   0.00000
 1115.60   -0.42819   0.00000
 1115.70   -0.42899   0.00000
 1115.80   -0.42979   0.00000
 1115.90   -0.43058   0.00000
 1116.00   -0.43138   0.00000
 1116.10   -0.43217   0.00000
 1116.20   -0.43297   0.00000
 1116.30   -0.43376   0.00000
 1116.40   -0.43455   0.00000
 1116.50   -0.43534   0.00000
 1116.60   -0.43613   0.00000
 1116.70   -0.43692   0.00000
 1116.80   -0.43771   0.00000
 1116.90   -0.43850   0.00000
 1117.00   -0.43929   0.00000
 1117.10   -0.44007   0.00000
 1117.20   -0.44086   0.00000
 1117.30   -0.44164   0.00000
 1117.40   -0.44243   0.00000
 1117.50   -0.44321   0.00000
 1117.60   -0.44399   0.00000
 1117.70   -0.44477   0.00000
 1117.80   -0.44556   0.00000
 1117.90   -0.44634   0.00000
 1118.00   -0.44711   0.00000
 1118.10   -0.44789   0.00000
 1118.20   -0.44867   0.00000
 1118.30   -0.44945   0.00000
 1118.40   -0.45022   0.00000
 1118.50   -0.45100   0.00000
 1118.60   -0.45177   0.00000
 1118.70   -0.45255   0.00000
 1118.80   -0.45332   0.00000
 1118.90   -0.45409   0.00000
 1119.00   -0.45486   0.00000
 1119.10   -0.45563   0.00000
 1119.20   -0.45640   0.00000
 1119.30   -0.45717   0.00000
 1119.40   -0.45794   0.00000
 1119.50   -0.45871   0.00000
 1119.60   -0.45948   0.00000
 1119.70   -0.46024   0.00000
 1119.80   -0.46101   0.00000
 1119.90   -0.46177   0.00000
 1120.00   -0.46254   0.00000
 1120.10   -0.46330   0.00000
 1120.20   -0.46406   0.00000
 1120.30   -0.46482   0.00000
 1120.40   -0.46558   0.00000
 1120.50   -0.46634   0.00000
 1120.60   -0.46710   0.00000
 1120.70   -0.46786   0.00000
 1120.80   -0.46862   0.00000
 1120.90   -0.46937   0.00000
 1121.00   -0.47013   0.00000
 1121.10   -0.47089   0.00000
 1121.20   -0.47164   0.00000
 1121.30   -0.47239   0.00000
 1121.40   -0.47315   0.00000
 1121.50   -0.47390   0.00000
 1121.60   -0.47465   0.00000
 1121.70   -0.47540   0.00000
 1121.80   -0.47615   0.00000
 1121.90   -0.47690   0.00000
 1122.00   -0.47765   0.00000
 1122.10   -0.47840   0.00000
 1122.20   -0.47914   0.00000
 1122.30   -0.47989   0.00000
 1122.40   -0.48064   0.00000
 1122.50   -0.48138   0.00000
 1122.60   -0.48213   0.00000
 1122.70   -0.48287   0.00000
 1122.80   -0.48361   0.00000
 1122.90   -0.48435   0.00000
 1123.00   -0.48509   0.00000
 1123.10   -0.48583   0.00000
 1123.20   -0.48657   0.00000
 1123.30   -0.48731   0.00000
 1123.40   -0.48805   0.00000
 1123.50   -0.48879   0.00000
 1123.60   -0.48953   0.00000
 1123.70   -0.49026   0.00000
 1123.80   -0.49100   0.00000
 1123.90   -0.49173   0.00000
 1124.00   -0.49247   0.00000
 1124.10   -0.49320   0.00000
 1124.20   -0.49393   0.00000
 1124.30   -0.49466   0.00000
 1124.40   -0.49539   0.00000
 1124.50   -0.49612   0.00000
 1124.60   -0.49685   0.00000
 1124.70   -0.49758   0.00000
 1124.80   -0.49831   0.00000
 1124.90   -0.49904   0.00000
 1125.00   -0.49976   0.00000
 1125.10   -0.50049   0.00000
 1125.20   -0.50121   0.00000
 1125.30   -0.50194   0.00000
 1125.40   -0.50266   0.00000
 1125.50   -0.50338   0.00000
 1125.60   -0.50411   0.00000
 1125.70   -0.50483   0.00000
 1125.80   -0.50555   0.00000
 1125.90   -0.50627   0.00000
 1126.00   -0.50699   0.00000
 1126.10   -0.50771   0.00000
 1126.20   -0.50843   0.00000
 1126.30   -0.50914   0.00000
 1126.40   -0.50986   0.00000
 1126.50   -0.51057   0.00000
 1126.60   -0.51129   0.00000
 1126.70   -0.51200   0.00000
 1126.80   -0.51272   0.00000
 1126.90   -0.51343   0.00000
 1127.00   -0.51414   0.00000
 1127.10   -0.51486   0.00000
 1127.20   -0.51557   0.00000
 1127.30   -0.51628   0.00000
 1127.40   -0.51699   0.00000
 1127.50   -0.51769   0.00000
 1127.60   -0.51840   0.00000
 1127.70   -0.51911   0.00000
 1127.80   -0.51982   0.00000
 1127.90   -0.52052   0.00000
 1128.00   -0.52123   0.00000
 1128.10   -0.52193   0.00000
