   W                 E2+_p1/2
 (MeV)      Re       DRe      Im       DIm
1381.483    0.308    0.062    0.087    0.021
1382.928    0.373    0.067    0.040    0.030
1383.329    0.173    0.097    0.101    0.017
1384.413    0.213    0.098    0.073    0.019
1385.863    0.216    0.098    0.073    0.017
1386.310    0.174    0.097    0.099    0.017
1387.318    0.176    0.098    0.089    0.021
1388.771    0.234    0.077    0.095    0.021
1389.278    0.228    0.075    0.102    0.017
1390.183    0.223    0.076    0.088    0.022
1391.660    0.270    0.076    0.072    0.017
1392.246    0.230    0.075    0.095    0.017
1393.088    0.205    0.103    0.074    0.016
1394.522    0.253    0.105    0.044    0.030
1395.202    0.191    0.103    0.096    0.016
1395.941    0.210    0.103    0.070    0.018
1397.359    0.199    0.066    0.049    0.025
1398.158    0.227    0.065    0.051    0.016
1398.788    0.200    0.066    0.048    0.025
1400.189    0.182    0.069    0.041    0.022
1401.107    0.172    0.064    0.053    0.015
1401.589    0.172    0.068    0.035    0.022
1403.001    0.175    0.091    0.039    0.023
1404.371    0.185    0.091    0.040    0.023
1405.787    0.287    0.090    0.082    0.018
1407.168    0.330    0.078    0.084    0.017
1408.548    0.331    0.079    0.082    0.017
1409.892    0.366    0.074    0.048    0.016
1409.919    0.363    0.077    0.061    0.021
1411.296    0.355    0.077    0.058    0.020
1412.658    0.363    0.077    0.061    0.018
1412.811    0.368    0.073    0.048    0.015
1414.019    0.510    0.051    0.067    0.018
1415.379    0.515    0.052    0.084    0.017
1416.730    0.512    0.052    0.087    0.017
1418.048    0.425    0.048    0.086    0.017
1418.623    0.429    0.040    0.081    0.014
1419.417    0.427    0.048    0.085    0.017
1420.745    0.390    0.043    0.115    0.017
1421.517    0.414    0.041    0.029    0.017
1422.078    0.397    0.056    0.039    0.014
1423.397    0.365    0.106    0.022    0.018
1424.722    0.372    0.105    0.016    0.017
1426.038    0.360    0.106    0.018    0.017
1427.294    0.360    0.102    0.024    0.015
1427.347    0.447    0.088    0.025    0.020
1428.654    0.466    0.088    0.050    0.021
1429.961    0.407    0.076    0.038    0.020
1430.171    0.419    0.072    0.055    0.014
1431.226    0.415    0.076    0.033    0.022
1432.537    0.354    0.083    0.025    0.023
1433.035    0.356    0.079    0.047    0.015
1433.814    0.354    0.082    0.039    0.022
1435.096    0.368    0.083    0.030    0.022
1435.913    0.362    0.080    0.053    0.018
1436.370    0.436    0.092    0.039    0.020
1437.650    0.444    0.091    0.043    0.020
1438.902    0.432    0.093    0.033    0.021
1440.160    0.416    0.092    0.109    0.017
1441.424    0.467    0.082    0.111    0.018
1441.612    0.493    0.080    0.094    0.014
1442.647    0.496    0.083    0.068    0.022
1443.902    0.436    0.072    0.084    0.016
1444.441    0.416    0.069    0.117    0.014
1445.142    0.434    0.072    0.084    0.019
1446.998    0.619    0.082    0.124    0.013
1447.277    0.604    0.081    0.125    0.012
1449.453    0.537    0.078    0.120    0.011
1450.107    0.465    0.076   -0.020    0.013
1451.885    0.545    0.078    0.114    0.011
1452.925    0.469    0.076   -0.013    0.013
1454.281    0.496    0.057    0.077    0.013
1455.738    0.503    0.054    0.097    0.011
1456.679    0.512    0.055    0.097    0.012
1458.546    0.461    0.096    0.003    0.011
1459.047    0.498    0.097    0.039    0.011
1461.348    0.486    0.096    0.041    0.010
1461.393    0.558    0.098    0.101    0.012
1463.721    0.461    0.070    0.097    0.013
1464.138    0.378    0.068    0.044    0.010
1466.034    0.385    0.068    0.044    0.010
1466.923    0.531    0.078    0.058    0.010
1468.323    0.539    0.078    0.053    0.010
1469.715    0.453    0.060    0.054    0.009
1470.590    0.459    0.061    0.051    0.010
1472.413    0.436    0.060    0.058    0.010
1472.840    0.470    0.065    0.049    0.010
1475.062    0.523    0.066    0.104    0.011
1475.253    0.462    0.064    0.044    0.010
1477.280    0.527    0.066    0.108    0.011
1477.998    0.466    0.081    0.051    0.010
1479.463    0.482    0.082    0.042    0.009
1480.750    0.530    0.058    0.052    0.008
1481.631    0.536    0.059    0.049    0.009
1483.491    0.399    0.050    0.049    0.008
1483.782    0.409    0.050    0.045    0.009
1485.906    0.401    0.050    0.048    0.009
1488.026    0.300    0.068    0.051    0.009
1488.959    0.299    0.067    0.057    0.008
1490.111    0.307    0.067    0.052    0.009
1491.685    0.297    0.067    0.061    0.008
1492.188    0.302    0.067    0.055    0.009
1494.236    0.338    0.052    0.058    0.009
1494.400    0.335    0.051    0.066    0.008
1496.282    0.339    0.052    0.059    0.009
1497.109    0.283    0.054    0.058    0.008
1498.293    0.298    0.054    0.050    0.009
1499.814    0.440    0.051    0.067    0.008
1500.290    0.458    0.052    0.059    0.009
1502.277    0.453    0.052    0.062    0.010
1502.515    0.448    0.051    0.066    0.009
1504.231    0.474    0.068    0.062    0.010
1505.141    0.455    0.067    0.069    0.010
1506.188    0.464    0.069    0.066    0.011
1507.882    0.377    0.056    0.064    0.009
1508.112    0.387    0.058    0.060    0.010
1510.014    0.382    0.058    0.063    0.011
1510.549    0.454    0.055    0.068    0.009
1511.921    0.459    0.056    0.068    0.010
1513.217    0.399    0.049    0.071    0.009
1513.887    0.356    0.048    0.062    0.009
1515.875    0.364    0.047    0.070    0.008
1515.918    0.367    0.048    0.065    0.009
1518.015    0.366    0.047    0.072    0.009
1518.528    0.368    0.045    0.069    0.008
1520.171    0.365    0.046    0.071    0.009
1521.176    0.364    0.045    0.073    0.008
1522.360    0.454    0.055    0.071    0.009
1523.814    0.453    0.055    0.077    0.009
1524.553    0.450    0.056    0.076    0.010
1526.724    0.269    0.032    0.058    0.009
1528.843    0.268    0.032    0.058    0.009
1529.070    0.267    0.031    0.065    0.008
1530.891    0.259    0.033    0.063    0.010
1531.681    0.266    0.031    0.064    0.008
1532.857    0.262    0.033    0.063    0.009
1534.307    0.264    0.031    0.047    0.009
1534.705    0.268    0.033    0.046    0.010
1536.452    0.265    0.037    0.047    0.010
1536.843    0.268    0.035    0.048    0.008
1538.069    0.262    0.037    0.046    0.010
1539.502    0.264    0.035    0.050    0.008
1539.911    0.260    0.037    0.047    0.010
1542.078    0.251    0.041    0.044    0.009
1544.662    0.240    0.043    0.080    0.010
1547.235    0.231    0.041    0.082    0.010
1549.804    0.275    0.052    0.082    0.010
1552.363    0.290    0.052    0.087    0.011
1554.912    0.271    0.052    0.072    0.012
1557.462    0.152    0.021    0.067    0.011
1559.996    0.154    0.021    0.065    0.011
1562.532    0.162    0.026    0.065    0.011
1565.004    0.159    0.026    0.062    0.012
1567.574    0.157    0.026    0.065    0.012
1570.074    0.262    0.051    0.090    0.011
1573.823    0.262    0.051    0.090    0.014
1577.556    0.173    0.053    0.070    0.013
1580.035    0.180    0.053    0.056    0.014
1582.509    0.170    0.053    0.063    0.013
1584.973    0.167    0.043    0.060    0.013
1587.428    0.168    0.043    0.052    0.012
1589.891    0.232    0.029    0.044    0.010
1592.273    0.221    0.028    0.058    0.012
1594.764    0.208    0.028    0.067    0.012
1597.186    0.233    0.026    0.061    0.011
1599.605    0.229    0.026    0.066    0.011
1602.020    0.229    0.026    0.065    0.011
1604.425    0.228    0.025    0.069    0.011
1606.821    0.230    0.027    0.067    0.010
1609.213    0.230    0.027    0.065    0.010
1611.596    0.248    0.022    0.052    0.008
1613.970    0.253    0.021    0.044    0.008
1616.346    0.255    0.021    0.045    0.008
1618.654    0.298    0.031    0.057    0.009
1621.058    0.302    0.031    0.056    0.009
1623.395    0.298    0.031    0.057    0.009
1625.734    0.274    0.044    0.048    0.010
1628.064    0.277    0.044    0.052    0.010
1630.385    0.288    0.044    0.028    0.009
1632.702    0.291    0.044    0.034    0.010
1635.011    0.282    0.044    0.038    0.010
1637.311    0.299    0.044    0.029    0.010
1639.601    0.227    0.048    0.001    0.008
1641.894    0.203    0.048    0.023    0.007
1644.121    0.194    0.049    0.030    0.007
1646.442    0.190    0.049    0.036    0.007
1648.692    0.283    0.043    0.023    0.007
1650.950    0.289    0.043    0.031    0.007
1653.193    0.278    0.043    0.030    0.007
1655.433    0.258    0.042    0.016    0.006
1657.665    0.248    0.044    0.023    0.005
1659.888    0.258    0.043    0.025    0.005
1662.102    0.260    0.043    0.031    0.006
1664.308    0.260    0.044    0.033    0.006
1666.517    0.258    0.042    0.024    0.006
1668.660    0.267    0.045    0.008    0.006
1670.891    0.283    0.045    0.013    0.006
1673.063    0.282    0.045    0.016    0.006
1675.232    0.230    0.046    0.015    0.007
1677.392    0.222    0.044    0.020    0.007
1679.545    0.220    0.044    0.024    0.007
1681.694    0.214    0.043    0.020    0.007
1683.829    0.213    0.043    0.009    0.007
1685.957    0.210    0.027   -0.009    0.007
1688.087    0.210    0.027   -0.008    0.007
1690.159    0.248    0.028   -0.000    0.007
1692.306    0.211    0.028   -0.019    0.008
1694.400    0.210    0.028   -0.016    0.008
1696.492    0.225    0.029   -0.008    0.009
1698.576    0.235    0.026   -0.019    0.009
1700.646    0.229    0.025   -0.011    0.010
1702.714    0.246    0.020   -0.013    0.009
1704.773    0.245    0.020   -0.014    0.010
1706.825    0.243    0.019   -0.013    0.010
1708.874    0.262    0.018   -0.012    0.008
1710.872    0.240    0.018   -0.012    0.008
1712.938    0.239    0.018   -0.010    0.007
1714.953    0.238    0.018   -0.008    0.008
1716.965    0.202    0.019   -0.016    0.011
1718.969    0.210    0.018   -0.019    0.011
1724.930    0.151    0.013   -0.022    0.011
1726.904    0.153    0.013   -0.025    0.011
1730.827    0.171    0.013   -0.000    0.008
1735.678    0.150    0.013    0.004    0.010
1739.528    0.150    0.011   -0.006    0.011
1745.241    0.259    0.015   -0.049    0.011
1749.001    0.258    0.015   -0.056    0.011
1753.678    0.157    0.013   -0.071    0.010
1759.212    0.201    0.012   -0.062    0.010
1763.766    0.218    0.012   -0.057    0.010
1767.385    0.322    0.015   -0.068    0.010
1770.965    0.324    0.014   -0.073    0.010
1774.511    0.315    0.015   -0.068    0.011
1778.029    0.290    0.014   -0.075    0.019
1781.509    0.233    0.011   -0.059    0.013
1784.971    0.247    0.012   -0.049    0.011
1790.094    0.332    0.013   -0.037    0.011
1793.471    0.335    0.013   -0.026    0.011
1796.806    0.334    0.014   -0.028    0.010
1800.129    0.252    0.014   -0.038    0.012
1803.415    0.257    0.014   -0.042    0.012
1806.669    0.291    0.014   -0.016    0.011
1809.896    0.317    0.014   -0.029    0.011
1813.082    0.313    0.014   -0.032    0.011
1816.251    0.312    0.015   -0.031    0.013
1819.390    0.318    0.019   -0.035    0.013
1822.497    0.352    0.013   -0.027    0.012
1825.562    0.343    0.013   -0.075    0.019
1828.623    0.348    0.014   -0.075    0.019
1831.643    0.346    0.013   -0.073    0.019
1834.637    0.350    0.013   -0.077    0.018
1838.336    0.285    0.020   -0.070    0.025
1841.997    0.286    0.018   -0.068    0.022
1844.898    0.285    0.020   -0.061    0.021
1847.754    0.300    0.013   -0.031    0.009
1852.035    0.299    0.013   -0.030    0.010
1854.976    0.305    0.013   -0.028    0.011
1858.008    0.306    0.013   -0.030    0.011
1861.147    0.308    0.013   -0.033    0.012
1864.365    0.311    0.013   -0.032    0.014
1869.276    0.337    0.017   -0.039    0.007
1872.541    0.335    0.013   -0.038    0.009
1875.750    0.325    0.014   -0.033    0.008
1878.864    0.317    0.014   -0.020    0.008
1887.394    0.308    0.012   -0.031    0.011
1889.902    0.316    0.013   -0.027    0.013
1894.385    0.320    0.014   -0.065    0.011
