   W                 M4+_p1/2
 (MeV)      Re       DRe      Im       DIm
1302.152   -0.031    0.000    0.000    0.000
1303.434   -0.032    0.000    0.000    0.000
1303.816   -0.032    0.000    0.000    0.000
1305.542   -0.032    0.000    0.000    0.000
1306.590   -0.032    0.000    0.000    0.000
1307.222   -0.032    0.000    0.000    0.000
1308.901   -0.032    0.000    0.000    0.000
1309.746   -0.033    0.000    0.000    0.000
1310.577   -0.033    0.000    0.000    0.000
1312.251   -0.033    0.000    0.000    0.000
1312.895   -0.033    0.000    0.000    0.000
1313.916   -0.033    0.000    0.000    0.000
1315.579   -0.033    0.000    0.000    0.000
1316.035   -0.033    0.000    0.000    0.000
1317.240   -0.033    0.000    0.000    0.000
1318.898   -0.034    0.000    0.000    0.000
1320.548   -0.034    0.000    0.000    0.000
1322.174   -0.034    0.000    0.000    0.000
1323.847   -0.034    0.000    0.000    0.000
1325.406   -0.034    0.000    0.000    0.000
1325.477   -0.034    0.000    0.000    0.000
1327.118   -0.034    0.000    0.000    0.000
1328.531   -0.034    0.000    0.000    0.000
1328.743   -0.034    0.000    0.000    0.000
1330.373   -0.035    0.000    0.000    0.000
1331.557   -0.035    0.000    0.000    0.000
1331.987   -0.035    0.000    0.000    0.000
1333.606   -0.035    0.000    0.000    0.000
1334.732   -0.035    0.000    0.000    0.000
1335.217   -0.035    0.000    0.000    0.000
1336.825   -0.035    0.000    0.000    0.000
1337.807   -0.035    0.000    0.000    0.000
1338.438   -0.035    0.000    0.000    0.000
1340.000   -0.036    0.000    0.000    0.000
1340.896   -0.036    0.000    0.000    0.000
1341.631   -0.036    0.000    0.000    0.000
1343.211   -0.036    0.000    0.000    0.000
1343.972   -0.036    0.000    0.000    0.000
1344.809   -0.036    0.000    0.000    0.000
1346.378   -0.036    0.000    0.000    0.000
1347.040   -0.036    0.000    0.000    0.000
1347.959   -0.036    0.000    0.000    0.000
1349.531   -0.036    0.000    0.000    0.000
1350.101   -0.036    0.000    0.000    0.000
1351.095   -0.036    0.000    0.000    0.000
1352.663   -0.036    0.000    0.000    0.000
1353.156   -0.036    0.000    0.000    0.000
1354.223   -0.036    0.000    0.000    0.000
1355.767   -0.037    0.000    0.000    0.000
1356.203   -0.037    0.000    0.000    0.000
1357.296   -0.037    0.000    0.000    0.000
1358.864   -0.037    0.000    0.000    0.000
1359.244   -0.037    0.000    0.000    0.000
1360.410   -0.037    0.000    0.000    0.000
1361.954   -0.037    0.000    0.000    0.000
1362.285   -0.037    0.000    0.000    0.000
1363.469   -0.037    0.000    0.000    0.000
1364.996   -0.037    0.000    0.000    0.000
1366.528   -0.038    0.000    0.000    0.000
1368.030   -0.038    0.000    0.000    0.000
1368.264   -0.038    0.000    0.000    0.000
1369.545   -0.038    0.000    0.000    0.000
1371.065   -0.038    0.000    0.000    0.000
1371.353   -0.038    0.000    0.000    0.000
1372.556   -0.038    0.000    0.000    0.000
