   W                 E1+_3/2
 (MeV)      Re       DRe      Im       DIm
1208.600   -0.696    0.288   -1.251    0.245
1208.646   -0.725    0.217   -1.156    0.208
1210.539   -0.789    0.226   -0.984    0.218
1211.987   -0.157    0.310   -1.431    0.224
1212.429   -2.456    0.226   -0.538    0.196
1214.315   -1.170    0.213   -0.657    0.178
1215.273   -1.827    0.301   -0.525    0.184
1216.207   -0.858    0.207   -0.682    0.182
1218.049   -0.268    0.227   -1.112    0.154
1218.712   -0.238    0.293   -1.082    0.155
1219.951    0.150    0.266   -0.739    0.177
1221.826    0.681    0.230   -1.107    0.169
1222.048    0.489    0.266   -1.117    0.176
1223.690    0.699    0.221   -1.110    0.168
1225.399   -0.963    0.353   -0.735    0.173
1225.560    0.621    0.231   -0.884    0.172
1227.419    0.588    0.219   -0.822    0.165
1228.733    0.900    0.246   -0.974    0.165
1229.275    0.859    0.198   -0.763    0.149
1231.128    0.901    0.246   -0.903    0.196
1232.065    0.566    0.234   -0.767    0.185
1232.979    0.681    0.259   -0.548    0.192
1234.819    0.661    0.254   -0.439    0.214
1235.389    0.443    0.289   -0.435    0.229
1236.664    0.427    0.265   -0.052    0.211
1238.514    0.101    0.253    0.079    0.170
1238.696   -0.592    0.241   -0.007    0.180
1240.301    0.293    0.232    0.627    0.206
1242.009   -0.823    0.275    0.028    0.206
1242.183    0.272    0.223    0.130    0.202
1244.002    0.315    0.227    0.324    0.179
1245.306   -0.337    0.253    0.143    0.183
1245.826    0.346    0.249   -0.224    0.214
1247.647   -0.318    0.260    0.639    0.181
1248.594   -0.046    0.263    0.684    0.183
1249.466   -0.042    0.251    0.448    0.170
1251.274   -0.034    0.298    0.753    0.246
1251.896   -0.106    0.313    0.908    0.253
1253.095    0.019    0.283    0.948    0.248
1254.883   -0.073    0.231    0.563    0.202
1255.085    0.020    0.251    0.646    0.211
1256.684   -0.160    0.221    0.375    0.201
1258.437    0.294    0.262    0.395    0.203
1258.482    0.570    0.237    0.464    0.196
1260.285    0.750    0.227    0.526    0.194
1261.691    0.120    0.213    0.407    0.171
1262.026    0.267    0.197    0.365    0.166
1263.861    0.628    0.270    0.792    0.250
1264.944    0.152    0.253    0.595    0.210
1265.649    0.339    0.268    1.112    0.266
1267.412   -0.691    0.263    0.740    0.254
1268.189   -0.432    0.277    1.082    0.259
1269.187   -0.421    0.236    0.566    0.227
1270.960   -0.422    0.236    0.645    0.229
1271.433   -0.601    0.238    0.731    0.222
1272.731   -0.715    0.219    0.525    0.227
1274.477   -0.405    0.233    0.714    0.204
1274.661   -0.523    0.231    0.615    0.212
1276.250   -0.373    0.231    0.664    0.202
1278.006   -0.233    0.232    0.946    0.225
1279.752   -0.788    0.201    0.603    0.204
1281.108   -0.143    0.258    1.096    0.249
1281.510    0.349    0.245    1.039    0.247
1283.215   -0.216    0.314    0.982    0.259
1284.319   -0.364    0.223    0.885    0.227
1284.991    0.021    0.251    0.861    0.247
1286.720    0.077    0.273    0.569    0.271
1287.522   -0.217    0.244    1.066    0.229
1288.447   -0.122    0.201    0.852    0.227
1290.179   -0.084    0.212    0.569    0.233
1290.724   -0.290    0.213    0.507    0.243
1291.902   -0.645    0.394    0.052    0.303
1293.614   -0.491    0.400    0.063    0.323
1293.846    0.030    0.253    0.837    0.342
1295.332   -0.058    0.290    0.748    0.416
1297.041    0.033    0.193    0.881    0.254
1297.098   -0.090    0.201    1.120    0.257
1298.754   -0.269    0.196    0.768    0.269
1300.263   -0.345    0.201    0.931    0.270
1300.450   -0.252    0.198    0.661    0.270
1302.152   -0.381    0.201    0.686    0.275
1303.434   -0.586    0.273   -0.045    0.404
1303.816   -0.195    0.276   -0.094    0.405
1305.542   -0.335    0.271   -0.087    0.404
1306.590   -0.361    0.272    0.140    0.396
1307.222   -0.363    0.265    0.303    0.400
1308.901   -0.298    0.262    0.239    0.402
1309.746   -0.258    0.203    0.350    0.288
1310.577   -0.372    0.231    0.329    0.316
1312.251   -0.406    0.225    0.255    0.313
1312.895   -0.247    0.199    0.294    0.287
1313.916   -0.268    0.204    0.150    0.297
1315.579   -0.603    0.278   -0.089    0.357
1316.035   -0.470    0.274    0.040    0.348
1317.240   -0.780    0.412   -0.056    0.441
1318.898   -0.993    0.345   -0.218    0.442
1320.548   -1.309    0.353    0.184    0.449
1322.174   -0.896    0.257    0.375    0.364
1323.847   -0.831    0.257    0.383    0.365
1325.406   -1.571    0.275    0.526    0.511
1325.477   -1.471    0.309    0.411    0.526
1327.118   -1.453    0.308    0.212    0.524
1328.531   -1.477    0.275    0.473    0.511
1328.743   -1.273    0.314    0.202    0.523
1330.373   -1.066    0.283    0.337    0.432
1331.557   -1.010    0.248    0.397    0.415
1331.987   -0.988    0.278    0.245    0.427
1333.606   -0.929    0.277    0.161    0.424
1334.732   -1.044    0.235    0.553    0.409
1335.217   -1.233    0.264    0.327    0.432
1336.825   -1.290    0.351    0.275    0.500
1337.807   -0.966    0.333    0.525    0.460
1338.438   -1.213    0.324    0.211    0.508
1340.000   -1.177    0.299    0.104    0.546
1340.896   -1.101    0.248    0.415    0.527
1341.631   -1.199    0.299    0.115    0.580
1343.211   -1.180    0.275    0.273    0.539
1343.972   -1.258    0.248    0.662    0.529
1344.809   -1.176    0.279    0.142    0.538
1346.378   -1.014    0.245    0.279    0.375
1347.040   -0.941    0.207    0.588    0.365
1347.959   -1.009    0.231    0.353    0.377
1349.531   -1.374    0.255    0.474    0.371
1350.101   -1.128    0.265    0.356    0.451
1351.095   -1.201    0.237    0.502    0.403
1352.663   -1.073    0.265    0.423    0.482
1353.156   -1.106    0.264    0.390    0.469
1354.223   -1.095    0.236    0.446    0.397
1355.767   -1.119    0.250    0.941    0.477
1356.203   -0.921    0.210    1.301    0.424
1357.296   -1.170    0.271    0.916    0.493
1358.864   -1.105    0.253    0.899    0.478
1359.244   -0.970    0.248    0.634    0.453
1360.410   -1.017    0.241    0.548    0.455
1361.954   -0.667    0.258    0.546    0.433
1362.285   -0.694    0.254    0.457    0.416
1363.469   -0.693    0.254    0.511    0.430
1364.996   -0.623    0.244    0.566    0.398
1366.528   -1.273    0.348    1.053    0.457
1368.030   -1.173    0.244    0.895    0.429
1368.264   -1.263    0.292    0.994    0.441
1369.545   -1.150    0.323    1.101    0.449
1371.065   -1.514    0.321    1.362    0.426
1371.353   -1.604    0.208    1.526    0.380
1372.556   -1.441    0.307    1.360    0.431
1374.032   -1.439    0.314    1.360    0.424
1374.353   -1.392    0.329    1.254    0.437
1375.561   -1.141    0.231    1.646    0.400
1377.034   -1.104    0.216    1.564    0.410
1377.347   -0.742    0.195    1.363    0.382
1378.518   -0.762    0.232    1.129    0.420
1379.994   -0.977    0.206    0.715    0.395
1380.341   -0.842    0.195    0.678    0.378
1381.483   -1.055    0.185    0.292    0.304
1382.928   -0.655    0.232    1.083    0.303
1383.329   -1.341    0.229    0.879    0.404
1384.413   -1.334    0.244    0.994    0.421
1385.863   -1.272    0.243    0.934    0.419
1386.310   -1.381    0.228    0.904    0.404
1387.318   -1.368    0.233    0.905    0.416
1388.771   -1.222    0.203    0.806    0.401
1389.278   -1.201    0.199    0.709    0.388
1390.183   -1.218    0.206    0.738    0.409
1391.660   -1.165    0.212    0.760    0.402
1392.246   -1.146    0.201    0.677    0.389
1393.088   -1.261    0.242    1.029    0.441
1394.522   -0.792    0.264    1.550    0.437
1395.202   -1.253    0.228    0.962    0.427
1395.941   -1.304    0.242    1.064    0.440
1397.359   -0.911    0.201    1.418    0.259
1398.158   -0.784    0.159    1.493    0.247
1398.788   -0.897    0.195    1.403    0.256
1400.189   -0.925    0.209    1.210    0.271
1401.107   -0.793    0.159    1.171    0.251
1401.589   -0.861    0.207    1.207    0.272
1403.001   -0.878    0.282    0.987    0.312
1404.371   -0.961    0.278    0.934    0.310
1405.787   -1.113    0.282    0.807    0.312
1407.168   -1.166    0.285    0.718    0.305
1408.548   -1.135    0.288    0.740    0.308
1409.892   -1.165    0.197    0.995    0.290
1409.919   -1.181    0.240    1.063    0.312
1411.296   -1.232    0.238    1.016    0.317
1412.658   -1.202    0.242    1.021    0.305
1412.811   -1.176    0.202    0.989    0.287
1414.019   -1.020    0.216    0.271    0.245
1415.379   -1.157    0.233    0.189    0.248
1416.730   -1.118    0.235    0.184    0.246
1418.048   -1.443    0.223    0.806    0.241
1418.623   -1.435    0.161    0.769    0.219
1419.417   -1.452    0.226    0.783    0.243
1420.745   -1.387    0.216    0.645    0.251
1421.517   -0.953    0.142    0.878    0.243
1422.078   -1.141    0.177    1.028    0.256
1423.397   -1.018    0.295    1.061    0.316
1424.722   -1.034    0.297    1.020    0.313
1426.038   -1.046    0.297    1.003    0.315
1427.294   -0.864    0.263    0.961    0.309
1427.347   -0.858    0.301    0.886    0.298
1428.654   -0.947    0.312    0.893    0.300
1429.961   -0.853    0.251    0.860    0.300
1430.171   -0.873    0.221    0.859    0.285
1431.226   -0.840    0.258    0.838    0.305
1432.537   -0.768    0.248    1.040    0.281
1433.035   -0.800    0.211    1.030    0.264
1433.814   -0.776    0.249    1.056    0.285
1435.096   -0.711    0.250    1.066    0.275
1435.913   -0.769    0.233    1.047    0.271
1436.370   -0.646    0.300    0.725    0.312
1437.650   -0.635    0.297    0.677    0.310
1438.902   -0.635    0.304    0.714    0.315
1440.160   -0.848    0.303    0.508    0.320
1441.424   -0.865    0.254    0.714    0.308
1441.612   -0.822    0.233    0.961    0.283
1442.647   -0.751    0.261    0.908    0.293
1443.902   -0.907    0.240    0.917    0.267
1444.441   -0.954    0.201    0.315    0.262
1445.142   -0.886    0.245    0.857    0.273
1446.998   -0.873    0.294    0.303    0.268
1447.277   -0.670    0.281    0.241    0.263
1449.453   -0.931    0.211    0.454    0.263
1450.107   -0.780    0.174    0.189    0.265
1451.885   -0.881    0.209    0.448    0.262
1452.925   -0.820    0.177    0.024    0.264
1454.281   -0.947    0.191    0.632    0.189
1455.738   -0.874    0.152    0.150    0.182
1456.679   -0.914    0.179    0.209    0.189
1458.546   -0.646    0.276    0.059    0.289
1459.047   -0.903    0.276   -0.255    0.290
1461.348   -0.907    0.274   -0.245    0.288
1461.393   -0.576    0.288    0.106    0.287
1463.721   -0.588    0.216    0.097    0.250
1464.138   -1.025    0.196   -0.315    0.249
1466.034   -1.052    0.203   -0.327    0.253
1466.923   -1.013    0.264   -0.071    0.230
1468.323   -0.993    0.268   -0.085    0.232
1469.715   -1.176    0.178   -0.026    0.230
1470.590   -1.220    0.186   -0.026    0.234
1472.413   -1.354    0.181    0.019    0.233
1472.840   -1.328    0.200   -0.416    0.272
1475.062   -0.859    0.207   -0.052    0.271
1475.253   -1.229    0.193   -0.327    0.270
1477.280   -0.832    0.208   -0.059    0.270
1477.998   -1.087    0.289   -0.202    0.224
1479.463   -0.996    0.296   -0.123    0.222
1480.750   -0.804    0.198   -0.382    0.205
1481.631   -0.824    0.208   -0.373    0.209
1483.491   -1.183    0.150   -0.076    0.204
1483.782   -1.207    0.170   -0.086    0.207
1485.906   -1.210    0.174   -0.080    0.207
1488.026   -1.403    0.206   -0.261    0.203
1488.959   -1.326    0.182   -0.246    0.199
1490.111   -1.343    0.199   -0.263    0.203
1491.685   -1.331    0.183   -0.252    0.200
1492.188   -1.348    0.200   -0.253    0.203
1494.236   -1.201    0.185   -0.383    0.215
1494.400   -1.173    0.158   -0.356    0.211
1496.282   -1.213    0.187   -0.374    0.216
1497.109   -0.863    0.154   -0.279    0.213
1498.293   -0.892    0.176   -0.318    0.217
1499.814   -1.105    0.161    0.122    0.185
1500.290   -1.142    0.202    0.083    0.192
1502.277   -1.082    0.201    0.122    0.194
1502.515   -1.035    0.165    0.151    0.186
1504.231   -1.254    0.204   -0.044    0.242
1505.141   -1.219    0.169    0.052    0.236
1506.188   -1.210    0.216    0.080    0.247
1507.882   -1.143    0.162    0.293    0.223
1508.112   -1.173    0.213    0.293    0.233
1510.014   -1.136    0.216    0.343    0.238
1510.549   -1.051    0.158    0.233    0.164
1511.921   -1.116    0.217    0.225    0.179
1513.217   -1.097    0.143    0.185    0.153
1513.887   -1.206    0.200    0.233    0.190
1515.875   -0.919    0.150    0.323    0.185
1515.918   -0.910    0.180    0.367    0.193
1518.015   -0.796    0.179    0.413    0.168
1518.528   -0.775    0.135    0.333    0.156
1520.171   -0.807    0.173    0.381    0.169
1521.176   -0.847    0.135    0.293    0.157
1522.360   -1.381    0.210    0.166    0.230
1523.814   -1.298    0.186    0.166    0.223
1524.553   -1.329    0.213    0.235    0.232
1526.724   -1.015    0.171    0.364    0.152
1528.843   -0.957    0.166    0.398    0.154
1529.070   -0.884    0.135    0.405    0.141
1530.891   -1.188    0.180    0.592    0.158
1531.681   -1.069    0.137    0.547    0.136
1532.857   -1.123    0.169    0.593    0.153
1534.307   -0.934    0.139    0.613    0.140
1534.705   -0.847    0.168    0.780    0.160
1536.452   -0.808    0.172    0.740    0.162
1536.843   -0.780    0.139    0.670    0.140
1538.069   -0.812    0.172    0.755    0.168
1539.502   -0.806    0.138    0.655    0.141
1539.911   -0.845    0.175    0.726    0.170
1542.078   -0.555    0.139    0.750    0.121
1544.662   -0.788    0.189    0.844    0.140
1547.235   -0.817    0.155    0.790    0.135
1549.804   -0.754    0.174    0.737    0.144
1552.363   -0.628    0.162    0.774    0.140
1554.912   -0.818    0.163    0.692    0.137
1557.462   -0.994    0.116    0.661    0.112
1559.996   -0.992    0.113    0.640    0.114
1562.532   -1.195    0.107    0.504    0.123
1565.004   -1.231    0.105    0.480    0.125
1567.574   -1.212    0.102    0.484    0.126
1570.074   -1.117    0.140    0.223    0.159
1573.823   -1.015    0.137    0.188    0.167
1577.556   -1.107    0.129    0.168    0.153
1580.035   -1.087    0.130    0.071    0.155
1582.509   -1.079    0.128    0.096    0.152
1584.973   -0.870    0.121    0.092    0.154
1587.428   -0.859    0.119    0.044    0.152
1589.891   -0.906    0.096    0.105    0.107
1592.273   -0.913    0.098    0.305    0.120
1594.764   -1.008    0.098    0.385    0.118
1597.186   -0.943    0.088    0.144    0.107
1599.605   -0.979    0.088    0.169    0.109
1602.020   -0.979    0.085    0.145    0.106
1604.425   -1.039    0.079    0.214    0.106
1606.821   -1.015    0.081    0.099    0.098
1609.213   -1.031    0.081    0.101    0.099
1611.596   -0.737    0.082   -0.204    0.092
1613.970   -0.818    0.083   -0.141    0.090
1616.346   -0.803    0.084   -0.175    0.089
1618.654   -0.949    0.091    0.145    0.104
1621.058   -0.958    0.093    0.143    0.104
1623.395   -0.924    0.099    0.096    0.100
1625.734   -0.889    0.101    0.053    0.109
1628.064   -0.877    0.102    0.059    0.108
1630.385   -0.872    0.100    0.102    0.110
1632.702   -0.841    0.096    0.129    0.113
1635.011   -0.785    0.099    0.044    0.111
1637.311   -0.832    0.098    0.123    0.110
1639.601   -0.591    0.091   -0.104    0.105
1641.894   -0.649    0.094   -0.091    0.103
1644.121   -0.599    0.096   -0.074    0.104
1646.442   -0.634    0.096   -0.044    0.104
1648.692   -0.869    0.087    0.315    0.103
1650.950   -0.855    0.087    0.380    0.105
1653.193   -0.891    0.090    0.352    0.104
1655.433   -0.844    0.094    0.088    0.098
1657.665   -0.827    0.095    0.193    0.099
1659.888   -0.880    0.095    0.198    0.100
1662.102   -0.902    0.097    0.224    0.100
1664.308   -0.882    0.094    0.300    0.100
1666.517   -0.924    0.094    0.212    0.098
1668.660   -0.749    0.121    0.223    0.088
1670.891   -0.740    0.121    0.254    0.088
1673.063   -0.763    0.122    0.284    0.088
1675.232   -0.775    0.129    0.400    0.087
1677.392   -1.052    0.111    0.417    0.106
1679.545   -1.063    0.110    0.448    0.106
1681.694   -1.045    0.102    0.472    0.103
1683.829   -1.085    0.099    0.363    0.106
1685.957   -1.148    0.086   -0.015    0.085
1688.087   -1.169    0.087    0.034    0.086
1690.159   -1.052    0.091    0.134    0.088
1692.306   -1.166    0.091    0.086    0.092
1694.400   -1.195    0.091    0.115    0.090
1696.492   -1.296    0.094    0.052    0.094
1698.576   -1.190    0.094    0.021    0.099
1700.646   -1.179    0.093    0.072    0.099
1702.714   -1.160    0.097    0.270    0.080
1704.773   -1.181    0.097    0.292    0.080
1706.825   -1.215    0.096    0.286    0.080
1708.874   -1.120    0.104    0.288    0.072
1710.872   -1.148    0.091    0.297    0.076
1712.938   -1.175    0.088    0.292    0.075
1714.953   -1.194    0.086    0.296    0.074
1716.965   -1.354    0.095    0.430    0.095
1718.969   -1.292    0.094    0.317    0.105
1724.930   -1.228    0.078    0.623    0.084
1726.904   -1.218    0.080    0.612    0.085
1730.827   -1.255    0.076    0.525    0.075
1735.678   -1.546    0.079    0.757    0.083
1739.528   -1.629    0.073    0.721    0.083
1745.241   -1.105    0.077    0.239    0.098
1749.001   -1.146    0.077    0.252    0.100
1753.678   -0.981    0.069    0.572    0.083
1759.212   -0.657    0.080    0.269    0.098
1763.766   -0.572    0.091    0.205    0.114
1767.385   -0.429    0.086   -0.130    0.118
1770.965   -0.443    0.087   -0.080    0.115
1774.511   -0.532    0.096   -0.049    0.131
1778.029   -0.522    0.063    0.151    0.093
1781.509   -0.524    0.083   -0.032    0.122
1784.971   -0.623    0.073    0.056    0.109
1790.094   -0.595    0.064   -0.057    0.083
1793.471   -0.537    0.065   -0.062    0.085
1796.806   -0.596    0.065   -0.096    0.085
1800.129   -0.405    0.082    0.499    0.103
1803.415   -0.378    0.077    0.468    0.104
1806.669   -0.314    0.055    0.472    0.089
1809.896   -0.454    0.063    0.284    0.093
1813.082   -0.429    0.061    0.250    0.095
1816.251   -0.430    0.070    0.299    0.086
1819.390   -0.471    0.080    0.332    0.091
1822.497   -0.369    0.058    0.096    0.101
1825.562   -0.394    0.070   -0.063    0.105
1828.623   -0.380    0.073   -0.057    0.103
1831.643   -0.370    0.072   -0.061    0.103
1834.637   -0.338    0.072   -0.025    0.101
1838.336   -0.535    0.092    0.152    0.136
1841.997   -0.540    0.082    0.138    0.140
1844.898   -0.528    0.088    0.208    0.116
1847.754   -0.588    0.092    0.774    0.074
1852.035   -0.623    0.114    0.731    0.077
1854.976   -0.586    0.129    0.761    0.078
1858.008   -0.568    0.131    0.761    0.076
1861.147   -0.561    0.141    0.762    0.078
1864.365   -0.548    0.153    0.776    0.081
1869.276   -0.495    0.085    0.710    0.077
1872.541   -0.553    0.101    0.726    0.072
1875.750   -0.513    0.100    0.613    0.063
1878.864   -0.543    0.090    0.631    0.053
1887.394   -0.675    0.093    0.519    0.059
1889.902   -0.674    0.105    0.519    0.062
1894.385   -0.778    0.072    0.431    0.063
