   W                 E2-_3/2
 (MeV)      Re       DRe      Im       DIm
1349.531   -4.357    0.654   -0.053    0.519
1350.101   -4.548    0.753    0.020    0.529
1351.095   -4.731    0.681   -0.536    0.535
1352.663   -4.510    0.753   -0.068    0.632
1353.156   -4.593    0.757   -0.063    0.532
1354.223   -4.629    0.676   -0.236    0.571
1355.767   -5.266    0.769   -0.111    0.631
1356.203   -5.104    0.616    0.031    0.337
1357.296   -5.090    0.760   -0.118    0.633
1358.864   -5.149    0.793   -0.098    0.653
1359.244   -5.061    0.729    0.095    0.577
1360.410   -5.086    0.691    0.179    0.568
1361.954   -4.515    0.724   -0.042    0.646
1362.285   -4.628    0.741    0.086    0.579
1363.469   -4.517    0.718   -0.060    0.627
1364.996   -4.418    0.654   -0.122    0.638
1366.528   -4.997    0.782   -0.124    0.597
1368.030   -4.721    0.703   -0.313    0.528
1368.264   -5.024    0.750   -0.048    0.685
1369.545   -4.961    0.723    0.006    0.553
1371.065   -5.547    0.764   -0.158    0.599
1371.353   -5.323    0.527   -0.264    0.430
1372.556   -5.476    0.766   -0.060    0.615
1374.032   -5.492    0.756   -0.110    0.596
1374.353   -5.121    0.701    0.088    0.514
1375.561   -5.281    0.697    0.051    0.514
1377.034   -5.420    0.709    0.019    0.522
1377.347   -4.909    0.518    0.132    0.409
1378.518   -5.130    0.733    0.064    0.521
1379.994   -5.377    0.788   -0.299    0.622
1380.341   -6.058    0.546   -0.469    0.367
1381.483   -5.731    0.548   -1.058    0.498
1382.928   -5.541    0.499   -0.553    0.529
1383.329   -5.964    0.545   -1.218    0.291
1384.413   -5.779    0.726   -0.682    0.637
1385.863   -5.723    0.734   -0.577    0.605
1386.310   -5.854    0.540   -1.257    0.291
1387.318   -5.829    0.636   -1.300    0.383
1388.771   -5.820    0.607   -1.353    0.383
1389.278   -5.869    0.512   -1.284    0.279
1390.183   -5.768    0.642   -1.350    0.372
1391.660   -5.745    0.685   -0.737    0.631
1392.246   -5.859    0.504   -1.294    0.290
1393.088   -5.964    0.725   -0.546    0.542
1394.522   -5.984    0.542   -0.798    0.422
1395.202   -6.784    0.516   -1.130    0.364
1395.941   -6.091    0.710   -0.650    0.559
1397.359   -5.324    0.511   -0.710    0.333
1398.158   -5.479    0.415   -0.562    0.267
1398.788   -5.270    0.501   -0.685    0.311
1400.189   -5.648    0.510   -1.197    0.360
1401.107   -5.706    0.416   -1.008    0.238
1401.589   -5.542    0.526   -1.111    0.346
1403.001   -5.454    0.624   -1.154    0.346
1404.371   -5.482    0.619   -1.272    0.353
1405.787   -5.232    0.676   -0.760    0.437
1407.168   -5.549    0.672   -0.956    0.481
1408.548   -5.416    0.682   -0.866    0.475
1409.892   -6.335    0.456   -0.945    0.351
1409.919   -5.723    0.607   -0.769    0.494
1411.296   -5.789    0.623   -0.795    0.507
1412.658   -5.515    0.555   -0.386    0.406
1412.811   -6.113    0.452   -0.599    0.320
1414.019   -4.821    0.500   -0.272    0.394
1415.379   -5.132    0.495   -0.576    0.385
1416.730   -5.075    0.481   -0.518    0.375
1418.048   -5.071    0.474   -0.616    0.369
1418.623   -5.444    0.367   -0.712    0.285
1419.417   -5.125    0.472   -0.607    0.371
1420.745   -5.496    0.529   -1.025    0.363
1421.517   -5.769    0.365   -0.319    0.306
1422.078   -5.760    0.380   -0.341    0.488
1423.397   -5.979    0.489   -0.528    0.419
1424.722   -5.976    0.487   -0.320    0.382
1426.038   -5.955    0.492   -0.343    0.406
1427.294   -5.946    0.469   -0.368    0.319
1427.347   -5.397    0.486    0.264    0.246
1428.654   -5.383    0.485    0.255    0.248
1429.961   -5.286    0.421    0.092    0.237
1430.171   -5.273    0.390    0.207    0.213
1431.226   -5.299    0.421    0.106    0.236
1432.537   -5.268    0.442    0.142    0.244
1433.035   -5.257    0.415    0.225    0.225
1433.814   -5.246    0.441    0.176    0.244
1435.096   -5.301    0.443    0.206    0.242
1435.913   -5.247    0.434    0.251    0.235
1436.370   -5.355    0.468    0.028    0.264
1437.650   -5.373    0.463    0.061    0.258
1438.902   -5.360    0.475    0.009    0.266
1440.160   -4.966    0.463    0.044    0.256
1441.424   -5.026    0.456   -0.089    0.259
1441.612   -5.265    0.419   -0.034    0.241
1442.647   -5.295    0.443   -0.074    0.256
1443.902   -5.021    0.425    0.074    0.257
1444.441   -5.317    0.416   -0.647    0.278
1445.142   -5.023    0.427    0.078    0.258
1446.998   -5.351    0.429   -0.713    0.282
1447.277   -5.348    0.394   -0.831    0.265
1449.453   -5.091    0.382   -0.784    0.259
1450.107   -5.422    0.353   -0.562    0.228
1451.885   -5.082    0.371   -0.645    0.269
1452.925   -5.455    0.364   -0.560    0.232
1454.281   -4.937    0.309   -0.592    0.214
1455.738   -4.940    0.270   -1.002    0.215
1456.679   -4.921    0.285   -0.878    0.223
1458.546   -5.312    0.394   -0.920    0.272
1459.047   -5.770    0.400   -1.001    0.287
1461.348   -5.849    0.393   -0.929    0.279
1461.393   -5.407    0.407   -0.720    0.293
1463.721   -5.067    0.352   -0.765    0.292
1464.138   -5.457    0.335   -0.983    0.259
1466.034   -5.407    0.345   -0.985    0.270
1466.923   -5.881    0.292   -1.465    0.234
1468.323   -5.799    0.301   -1.508    0.244
1469.715   -5.734    0.280   -1.522    0.228
1470.590   -5.705    0.292   -1.549    0.241
1472.413   -5.958    0.280   -1.264    0.236
1472.840   -6.008    0.339   -2.117    0.325
1475.062   -5.644    0.344   -1.975    0.325
1475.253   -6.187    0.332   -1.985    0.319
1477.280   -5.685    0.346   -1.894    0.323
1477.998   -5.510    0.264   -1.671    0.272
1479.463   -5.675    0.283   -1.393    0.285
1480.750   -5.468    0.277   -1.163    0.288
1481.631   -5.469    0.294   -1.200    0.301
1483.491   -5.380    0.263   -1.086    0.279
1483.782   -5.368    0.280   -1.151    0.293
1485.906   -5.451    0.284   -1.048    0.295
1488.026   -4.980    0.267   -1.434    0.313
1488.959   -5.023    0.247   -1.420    0.299
1490.111   -5.047    0.266   -1.453    0.313
1491.685   -5.150    0.240   -1.478    0.301
1492.188   -5.159    0.260   -1.474    0.316
1494.236   -4.782    0.254   -1.359    0.354
1494.400   -4.787    0.239   -1.329    0.341
1496.282   -4.856    0.255   -1.371    0.356
1497.109   -4.936    0.230   -1.265    0.323
1498.293   -4.910    0.249   -1.355    0.336
1499.814   -4.861    0.201   -2.006    0.284
1500.290   -4.768    0.225   -2.113    0.300
1502.277   -4.900    0.227   -2.083    0.303
1502.515   -4.946    0.211   -2.089    0.294
1504.231   -4.559    0.227   -2.274    0.348
1505.141   -4.667    0.210   -2.216    0.340
1506.188   -4.716    0.226   -2.261    0.351
1507.882   -4.466    0.185   -1.930    0.309
1508.112   -4.449    0.218   -1.960    0.329
1510.014   -4.586    0.218   -1.953    0.331
1510.549   -4.133    0.178   -2.186    0.275
1511.921   -4.160    0.206   -2.211    0.293
1513.217   -4.559    0.171   -2.445    0.290
1513.887   -4.508    0.188   -2.516    0.305
1515.875   -4.778    0.159   -2.685    0.293
1515.918   -4.796    0.189   -2.689    0.311
1518.015   -4.223    0.187   -2.465    0.282
1518.528   -4.223    0.148   -2.524    0.258
1520.171   -4.283    0.181   -2.539    0.283
1521.176   -4.256    0.146   -2.615    0.259
1522.360   -4.232    0.175   -2.540    0.381
1523.814   -4.246    0.149   -2.617    0.370
1524.553   -4.315    0.174   -2.650    0.383
1526.724   -3.919    0.165   -2.272    0.286
1528.843   -3.961    0.161   -2.358    0.287
1529.070   -3.921    0.136   -2.355    0.267
1530.891   -3.744    0.167   -2.274    0.299
1531.681   -3.689    0.134   -2.339    0.283
1532.857   -3.767    0.161   -2.374    0.300
1534.307   -3.935    0.123   -2.668    0.286
1534.705   -3.917    0.174   -2.680    0.307
1536.452   -3.733    0.167   -2.997    0.304
1536.843   -3.723    0.125   -3.067    0.285
1538.069   -3.800    0.159   -3.078    0.305
1539.502   -3.734    0.118   -3.201    0.282
1539.911   -3.843    0.157   -3.143    0.307
1542.078   -3.450    0.124   -2.795    0.267
1544.662   -3.900    0.176   -2.852    0.359
1547.235   -3.957    0.148   -2.884    0.343
1549.804   -3.797    0.148   -2.654    0.361
1552.363   -3.971    0.125   -2.927    0.348
1554.912   -3.692    0.137   -3.476    0.355
1557.462   -3.729    0.135   -3.010    0.316
1559.996   -3.664    0.135   -3.130    0.316
1562.532   -3.461    0.132   -3.403    0.316
1565.004   -3.414    0.134   -3.452    0.302
1567.574   -3.330    0.134   -3.547    0.293
1570.074   -3.865    0.130   -2.747    0.334
1573.823   -3.447    0.164   -2.753    0.306
1577.556   -3.245    0.142   -3.138    0.307
1580.035   -3.054    0.137   -3.166    0.296
1582.509   -3.047    0.146   -3.302    0.316
1584.973   -3.069    0.147   -3.093    0.329
1587.428   -2.927    0.134   -3.114    0.320
1589.891   -2.582    0.129   -3.506    0.282
1592.273   -2.721    0.133   -3.443    0.282
1594.764   -2.612    0.138   -3.569    0.278
1597.186   -2.522    0.129   -3.294    0.263
1599.605   -2.535    0.130   -3.382    0.260
1602.020   -2.498    0.126   -3.405    0.259
1604.425   -2.501    0.120   -3.473    0.245
1606.821   -2.357    0.123   -3.780    0.280
1609.213   -2.335    0.124   -3.775    0.278
1611.596   -2.354    0.130   -3.870    0.249
1613.970   -2.329    0.145   -3.693    0.261
1616.346   -2.324    0.143   -3.773    0.245
1618.654   -2.289    0.146   -3.624    0.264
1621.058   -2.270    0.149   -3.690    0.258
1623.395   -2.141    0.147   -3.706    0.244
1625.734   -2.058    0.132   -3.592    0.227
1628.064   -2.061    0.139   -3.635    0.235
1630.385   -1.944    0.145   -3.867    0.215
1632.702   -1.772    0.145   -3.860    0.242
1635.011   -1.767    0.160   -4.063    0.243
1637.311   -1.730    0.146   -3.749    0.276
1639.601   -1.477    0.127   -3.357    0.191
1641.894   -1.413    0.122   -3.293    0.185
1644.121   -1.381    0.136   -3.397    0.186
1646.442   -1.358    0.133   -3.388    0.185
1648.692   -1.160    0.137   -3.684    0.165
1650.950   -1.108    0.137   -3.639    0.165
1653.193   -1.170    0.144   -3.719    0.167
1655.433   -0.813    0.146   -3.796    0.152
1657.665   -0.560    0.210   -3.835    0.148
1659.888   -0.609    0.203   -3.805    0.149
1662.102   -0.635    0.213   -3.769    0.157
1664.308   -0.529    0.210   -3.760    0.150
1666.517   -0.412    0.160   -3.872    0.138
1668.660   -0.211    0.169   -3.812    0.156
1670.891   -0.189    0.166   -3.854    0.158
1673.063   -0.174    0.166   -3.816    0.158
1675.232    0.163    0.223   -3.866    0.144
1677.392    0.014    0.205   -4.079    0.141
1679.545    0.072    0.207   -4.078    0.140
1681.694    0.127    0.179   -4.105    0.132
1683.829    0.090    0.157   -4.128    0.134
1685.957    0.349    0.162   -3.942    0.129
1688.087    0.365    0.160   -3.887    0.129
1690.159    0.651    0.181   -3.923    0.125
1692.306    0.482    0.183   -4.097    0.129
1694.400    0.521    0.179   -4.061    0.129
1696.492    0.394    0.174   -4.051    0.138
1698.576    0.626    0.175   -3.948    0.124
1700.646    0.677    0.170   -3.864    0.124
1702.714    0.597    0.168   -3.721    0.125
1704.773    0.623    0.166   -3.688    0.125
1706.825    0.652    0.162   -3.641    0.123
1708.874    0.891    0.209   -3.683    0.119
1710.872    1.099    0.197   -3.512    0.106
1712.938    1.109    0.184   -3.490    0.105
1714.953    1.156    0.181   -3.453    0.103
1716.965    1.146    0.199   -3.356    0.153
1718.969    1.114    0.213   -3.331    0.173
1724.930    1.122    0.172   -2.811    0.124
1726.904    1.208    0.176   -2.784    0.122
1730.827    1.232    0.185   -2.509    0.145
1735.678    1.339    0.178   -2.453    0.139
1739.528    1.478    0.160   -2.454    0.138
1745.241    1.473    0.175   -2.907    0.148
1749.001    1.371    0.168   -2.842    0.142
1753.678    1.360    0.156   -2.191    0.127
1759.212    2.195    0.142   -2.032    0.125
1763.766    2.165    0.130   -1.952    0.122
1767.385    2.195    0.130   -1.902    0.123
1770.965    2.170    0.131   -1.816    0.123
1774.511    2.169    0.150   -1.725    0.122
1778.029    1.929    0.147   -1.784    0.150
1781.509    2.008    0.106   -1.528    0.122
1784.971    1.868    0.118   -1.429    0.107
1790.094    2.071    0.111   -1.466    0.123
1793.471    2.173    0.107   -1.415    0.125
1796.806    2.105    0.108   -1.458    0.122
1800.129    1.347    0.126   -0.932    0.107
1803.415    1.321    0.119   -0.968    0.108
1806.669    1.431    0.111   -1.136    0.144
1809.896    1.899    0.095   -0.911    0.156
1813.082    1.907    0.089   -0.893    0.124
1816.251    1.977    0.099   -0.859    0.130
1819.390    1.960    0.127   -0.928    0.140
1822.497    1.820    0.082   -0.716    0.121
1825.562    1.690    0.098   -0.417    0.162
1828.623    1.694    0.100   -0.401    0.158
1831.643    1.701    0.098   -0.391    0.156
1834.637    1.702    0.100   -0.389    0.150
1838.336    1.822    0.176   -0.648    0.203
1841.997    1.830    0.168   -0.575    0.206
1844.898    1.809    0.183   -0.555    0.189
1847.754    1.191    0.135   -0.559    0.159
1852.035    1.214    0.141   -0.589    0.164
1854.976    1.207    0.138   -0.515    0.165
1858.008    1.251    0.139   -0.535    0.165
1861.147    1.268    0.140   -0.509    0.164
1864.365    1.230    0.142   -0.412    0.174
1869.276    1.157    0.157   -0.238    0.267
1872.541    1.150    0.134   -0.309    0.173
1875.750    0.932    0.123   -0.169    0.193
1878.864    1.008    0.122   -0.045    0.177
1887.394    1.190    0.107   -0.217    0.175
1889.902    1.167    0.110   -0.068    0.208
1894.385    1.135    0.131   -0.209    0.114
