   W                 M3-_p1/2
 (MeV)      Re       DRe      Im       DIm
1212.429    0.023    0.036    0.002    0.017
1214.315    0.262    0.024   -0.014    0.017
1215.273    0.126    0.038    0.050    0.021
1216.207    0.275    0.024    0.029    0.016
1218.049    0.277    0.025   -0.037    0.018
1218.712    0.078    0.033   -0.004    0.024
1219.951    0.265    0.027   -0.030    0.018
1221.826    0.266    0.027    0.042    0.018
1222.048    0.257    0.029    0.126    0.019
1223.690    0.313    0.025   -0.019    0.020
1225.399    0.032    0.040    0.129    0.017
1225.560    0.319    0.030   -0.064    0.021
1227.419    0.292    0.030   -0.043    0.020
1228.733    0.270    0.028    0.154    0.018
1229.275    0.288    0.030   -0.022    0.020
1231.128    0.290    0.038   -0.055    0.052
1232.065    0.290    0.041   -0.079    0.026
1232.979    0.318    0.037   -0.049    0.045
1234.819    0.253    0.031    0.014    0.018
1235.389    0.260    0.048   -0.074    0.024
1236.664    0.299    0.032    0.014    0.020
1238.514    0.282    0.034    0.046    0.019
1238.696    0.091    0.038   -0.090    0.022
1240.301    0.233    0.033    0.100    0.017
1242.009    0.051    0.043    0.056    0.022
1242.183    0.195    0.035    0.051    0.019
1244.002    0.281    0.053   -0.005    0.020
1245.306    0.144    0.043   -0.116    0.025
1245.826    0.217    0.046    0.021    0.021
1247.647    0.004    0.030   -0.038    0.019
1248.594    0.164    0.035   -0.142    0.026
1249.466    0.207    0.044   -0.006    0.023
1251.274    0.256    0.033    0.017    0.020
1251.896    0.200    0.040   -0.063    0.026
1253.095    0.229    0.031    0.061    0.021
1254.883    0.232    0.036    0.007    0.023
1255.085    0.183    0.040   -0.033    0.028
1256.684    0.231    0.034   -0.008    0.022
1258.437    0.223    0.041   -0.065    0.026
1258.482    0.266    0.035    0.021    0.020
1260.285    0.258    0.029    0.034    0.021
1261.691    0.241    0.036   -0.031    0.025
1262.026    0.262    0.028    0.049    0.020
1263.861    0.210    0.033    0.141    0.042
1264.944    0.230    0.044   -0.041    0.026
1265.649    0.208    0.026    0.143    0.023
1267.412    0.257    0.028    0.004    0.021
1268.189    0.178    0.039   -0.089    0.032
1269.187    0.226    0.035    0.056    0.024
1270.960    0.231    0.029    0.076    0.022
1271.433    0.223    0.036   -0.114    0.030
1272.731    0.170    0.031   -0.083    0.029
1274.477    0.196    0.029    0.060    0.022
1274.661    0.207    0.037   -0.020    0.029
1276.250    0.237    0.030    0.066    0.022
1278.006    0.261    0.034    0.080    0.025
1279.752    0.136    0.031   -0.041    0.035
1281.108    0.223    0.034   -0.023    0.027
1281.510    0.209    0.031    0.089    0.023
1283.215    0.242    0.044    0.032    0.032
1284.319    0.246    0.032   -0.012    0.024
1284.991    0.220    0.031    0.060    0.024
1286.720    0.195    0.036    0.032    0.030
1287.522    0.112    0.026    0.056    0.026
1288.447    0.180    0.030    0.085    0.026
1290.179    0.162    0.031    0.064    0.027
1290.724    0.069    0.026    0.085    0.027
1291.902    0.187    0.029    0.101    0.029
1293.614    0.175    0.029    0.090    0.030
1293.846    0.186    0.038    0.102    0.032
1295.332    0.202    0.040    0.082    0.035
1297.041    0.102    0.030    0.025    0.026
1297.098    0.065    0.019    0.076    0.019
1298.754    0.120    0.028    0.019    0.027
1300.263    0.077    0.018    0.078    0.018
1300.450    0.130    0.029    0.026    0.027
1302.152    0.100    0.024    0.036    0.026
1303.434    0.192    0.022    0.131    0.017
1303.816    0.176    0.023    0.020    0.024
1305.542    0.198    0.022    0.026    0.026
1306.590    0.160    0.013   -0.070    0.023
1307.222    0.214    0.019    0.035    0.027
1308.901    0.206    0.020    0.002    0.026
1309.746    0.194    0.019   -0.104    0.028
1310.577    0.193    0.037    0.068    0.031
1312.251    0.191    0.036    0.055    0.031
1312.895    0.192    0.018   -0.094    0.028
1313.916    0.224    0.029   -0.045    0.032
1315.579    0.243    0.030   -0.038    0.032
1316.035    0.185    0.018   -0.077    0.027
1317.240    0.097    0.062    0.103    0.047
1318.898    0.104    0.031    0.068    0.028
1320.548    0.155    0.036    0.082    0.026
1322.174    0.139    0.033    0.063    0.025
1323.847    0.125    0.032    0.072    0.024
1325.406    0.107    0.023    0.088    0.024
1325.477    0.119    0.034    0.079    0.030
1327.118    0.105    0.031    0.035    0.031
1328.531    0.116    0.024    0.091    0.024
1328.743    0.123    0.032    0.038    0.030
1330.373    0.128    0.037    0.082    0.029
1331.557    0.144    0.027    0.094    0.024
1331.987    0.157    0.036    0.081    0.027
1333.606    0.119    0.032    0.048    0.030
1334.732    0.270    0.031    0.067    0.021
1335.217    0.095    0.031   -0.039    0.034
1336.825    0.085    0.046   -0.052    0.063
1337.807    0.287    0.056    0.059    0.037
1338.438    0.131    0.040   -0.074    0.060
1340.000    0.154    0.034   -0.110    0.034
1340.896    0.196    0.020   -0.105    0.026
1341.631    0.177    0.054   -0.095    0.054
1343.211    0.162    0.029   -0.054    0.036
1343.972    0.138    0.019    0.056    0.021
1344.809    0.172    0.030   -0.078    0.034
1346.378    0.209    0.033   -0.087    0.030
1347.040    0.172    0.019   -0.063    0.024
1347.959    0.184    0.027   -0.070    0.032
1349.531    0.209    0.039   -0.114    0.030
1350.101    0.242    0.062   -0.135    0.045
1351.095    0.218    0.034   -0.111    0.031
1352.663    0.211    0.076   -0.113    0.047
1353.156    0.240    0.067   -0.130    0.047
1354.223    0.226    0.035   -0.104    0.028
1355.767    0.218    0.051   -0.114    0.047
1356.203    0.210    0.022   -0.122    0.026
1357.296    0.200    0.061   -0.109    0.054
1358.864    0.222    0.060   -0.110    0.050
1359.244    0.276    0.053   -0.156    0.048
1360.410    0.344    0.051   -0.178    0.049
1361.954    0.263    0.062   -0.130    0.057
1362.285    0.266    0.055   -0.145    0.050
1363.469    0.275    0.068   -0.137    0.057
1364.996    0.285    0.039   -0.131    0.035
1366.528    0.170    0.038    0.025    0.030
1368.030    0.220    0.024   -0.083    0.029
1368.264    0.187    0.031    0.017    0.026
1369.545    0.180    0.033    0.036    0.032
1371.065    0.199    0.036    0.006    0.032
1371.353    0.171    0.016    0.028    0.017
1372.556    0.202    0.040    0.006    0.034
1374.032    0.189    0.036    0.011    0.031
1374.353    0.211    0.019   -0.082    0.031
1375.561    0.172    0.030    0.016    0.024
1377.034    0.197    0.034    0.011    0.027
1377.347    0.186    0.016    0.021    0.016
1378.518    0.205    0.033    0.008    0.026
1379.994    0.259    0.028   -0.041    0.027
1380.341    0.290    0.019    0.006    0.013
1381.483    0.240    0.026   -0.115    0.034
1382.928    0.234    0.023    0.026    0.018
1383.329    0.250    0.018   -0.097    0.020
1384.413    0.227    0.022   -0.036    0.021
1385.863    0.233    0.023   -0.037    0.021
1386.310    0.240    0.018   -0.087    0.020
1387.318    0.268    0.026   -0.076    0.028
1388.771    0.261    0.026   -0.086    0.028
1389.278    0.255    0.017   -0.103    0.020
1390.183    0.304    0.031   -0.101    0.036
1391.660    0.239    0.022   -0.031    0.021
1392.246    0.243    0.017   -0.115    0.022
1393.088    0.256    0.024   -0.042    0.021
1394.522    0.254    0.019    0.046    0.016
1395.202    0.312    0.016   -0.005    0.013
1395.941    0.241    0.021   -0.032    0.020
1397.359    0.271    0.030   -0.054    0.034
1398.158    0.274    0.020   -0.021    0.012
1398.788    0.273    0.030   -0.064    0.033
1400.189    0.251    0.028    0.002    0.029
1401.107    0.256    0.018   -0.032    0.015
1401.589    0.252    0.028   -0.024    0.035
1403.001    0.256    0.026   -0.039    0.036
1404.371    0.260    0.024   -0.002    0.028
1405.787    0.221    0.021   -0.015    0.019
1407.168    0.226    0.017   -0.021    0.017
1408.548    0.225    0.018   -0.017    0.018
1409.892    0.209    0.013   -0.045    0.014
1409.919    0.220    0.021   -0.051    0.019
1411.296    0.225    0.019   -0.064    0.019
1412.658    0.214    0.020   -0.043    0.018
1412.811    0.205    0.012   -0.044    0.013
1414.019    0.222    0.017   -0.052    0.018
1415.379    0.221    0.016   -0.040    0.018
1416.730    0.216    0.016   -0.043    0.018
1418.048    0.216    0.016   -0.051    0.017
1418.623    0.204    0.012   -0.034    0.013
1419.417    0.218    0.016   -0.050    0.017
1420.745    0.263    0.020   -0.030    0.023
1421.517    0.293    0.017    0.004    0.012
1422.078    0.282    0.020    0.033    0.015
1423.397    0.284    0.017    0.044    0.016
1424.722    0.275    0.018    0.034    0.015
1426.038    0.280    0.019    0.027    0.016
1427.294    0.296    0.015    0.003    0.013
1427.347    0.280    0.015   -0.021    0.023
1428.654    0.278    0.019    0.003    0.023
1429.961    0.286    0.017   -0.032    0.024
1430.171    0.287    0.014   -0.001    0.013
1431.226    0.281    0.017   -0.018    0.029
1432.537    0.278    0.017   -0.016    0.028
1433.035    0.291    0.014   -0.003    0.015
1433.814    0.286    0.020   -0.009    0.027
1435.096    0.283    0.017   -0.025    0.023
1435.913    0.292    0.017    0.000    0.017
1436.370    0.300    0.019   -0.006    0.021
1437.650    0.305    0.019    0.004    0.019
1438.902    0.296    0.018   -0.009    0.022
1440.160    0.372    0.040   -0.031    0.041
1441.424    0.361    0.029   -0.017    0.024
1441.612    0.311    0.014    0.011    0.012
1442.647    0.304    0.018    0.006    0.023
1443.902    0.275    0.017    0.029    0.016
1444.441    0.365    0.016    0.041    0.013
1445.142    0.275    0.018    0.032    0.017
1446.998    0.335    0.016    0.038    0.013
1447.277    0.343    0.019    0.035    0.010
1449.453    0.299    0.020    0.023    0.012
1450.107    0.197    0.013    0.021    0.015
1451.885    0.303    0.017    0.021    0.012
1452.925    0.185    0.015    0.029    0.016
1454.281    0.273    0.014    0.021    0.012
1455.738    0.367    0.013    0.018    0.010
1456.679    0.361    0.016    0.015    0.015
1458.546    0.237    0.014    0.036    0.013
1459.047    0.267    0.020    0.020    0.019
1461.348    0.272    0.015    0.028    0.014
1461.393    0.402    0.013   -0.006    0.014
1463.721    0.411    0.013    0.005    0.014
1464.138    0.275    0.016    0.031    0.014
1466.034    0.271    0.024    0.019    0.020
1466.923    0.288    0.016    0.026    0.015
1468.323    0.277    0.021    0.026    0.020
1469.715    0.283    0.016    0.038    0.014
1470.590    0.282    0.023    0.025    0.020
1472.413    0.276    0.017    0.051    0.015
1472.840    0.263    0.022    0.044    0.020
1475.062    0.432    0.013    0.023    0.013
1475.253    0.289    0.017    0.060    0.014
1477.280    0.439    0.013    0.011    0.013
1477.998    0.306    0.018    0.054    0.015
1479.463    0.288    0.019    0.034    0.019
1480.750    0.295    0.014    0.051    0.013
1481.631    0.298    0.021    0.040    0.019
1483.491    0.304    0.015    0.050    0.013
1483.782    0.303    0.024    0.034    0.019
1485.906    0.304    0.023    0.034    0.021
1488.026    0.292    0.025    0.045    0.020
1488.959    0.303    0.016    0.068    0.014
1490.111    0.293    0.024    0.052    0.020
1491.685    0.303    0.017    0.057    0.014
1492.188    0.298    0.025    0.046    0.018
1494.236    0.297    0.026    0.047    0.019
1494.400    0.306    0.018    0.063    0.014
1496.282    0.299    0.028    0.048    0.019
1497.109    0.331    0.016    0.080    0.014
1498.293    0.316    0.027    0.065    0.018
1499.814    0.339    0.017    0.087    0.014
1500.290    0.330    0.033    0.059    0.018
1502.277    0.343    0.030    0.064    0.020
1502.515    0.353    0.018    0.080    0.015
1504.231    0.332    0.033    0.061    0.018
1505.141    0.358    0.018    0.089    0.015
1506.188    0.359    0.032    0.063    0.021
1507.882    0.360    0.018    0.090    0.014
1508.112    0.354    0.034    0.068    0.018
1510.014    0.365    0.032    0.068    0.022
1510.549    0.365    0.019    0.097    0.014
1511.921    0.357    0.037    0.074    0.017
1513.217    0.340    0.019    0.114    0.014
1513.887    0.337    0.030    0.085    0.018
1515.875    0.397    0.018    0.077    0.014
1515.918    0.396    0.025    0.060    0.017
1518.015    0.424    0.024    0.057    0.016
1518.528    0.415    0.018    0.088    0.013
1520.171    0.410    0.024    0.063    0.016
1521.176    0.406    0.018    0.081    0.013
1522.360    0.385    0.028    0.078    0.017
1523.814    0.410    0.019    0.090    0.014
1524.553    0.413    0.025    0.067    0.016
1526.724    0.400    0.028    0.082    0.017
1528.843    0.411    0.027    0.087    0.017
1529.070    0.432    0.018    0.093    0.014
1530.891    0.444    0.025    0.081    0.017
1531.681    0.452    0.019    0.101    0.014
1532.857    0.444    0.024    0.080    0.016
1534.307    0.455    0.018    0.125    0.014
1534.705    0.473    0.023    0.107    0.015
1536.452    0.479    0.022    0.114    0.016
1536.843    0.475    0.017    0.130    0.013
1538.069    0.467    0.025    0.120    0.016
1539.502    0.469    0.018    0.131    0.013
1539.911    0.476    0.024    0.119    0.016
1542.078    0.507    0.018    0.145    0.012
1544.662    0.505    0.026    0.144    0.015
1547.235    0.498    0.018    0.141    0.013
1549.804    0.513    0.018    0.165    0.014
1552.363    0.567    0.013    0.191    0.013
1554.912    0.565    0.013    0.187    0.014
1557.462    0.583    0.013    0.201    0.014
1559.996    0.589    0.013    0.202    0.014
1562.532    0.613    0.012    0.220    0.014
1565.004    0.600    0.012    0.219    0.014
1567.574    0.613    0.012    0.216    0.013
1570.074    0.617    0.011    0.266    0.013
1573.823    0.635    0.014    0.266    0.015
1577.556    0.653    0.010    0.284    0.015
1580.035    0.665    0.010    0.285    0.016
1582.509    0.667    0.010    0.283    0.017
1584.973    0.691    0.010    0.334    0.017
1587.428    0.704    0.008    0.332    0.017
1589.891    0.704    0.013    0.366    0.016
1592.273    0.713    0.010    0.382    0.016
1594.764    0.708    0.010    0.389    0.016
1597.186    0.735    0.010    0.467    0.017
1599.605    0.732    0.010    0.472    0.017
1602.020    0.738    0.010    0.474    0.016
1604.425    0.739    0.009    0.481    0.015
1606.821    0.756    0.012    0.493    0.016
1609.213    0.756    0.012    0.497    0.016
1611.596    0.751    0.013    0.635    0.014
1613.970    0.732    0.014    0.637    0.015
1616.346    0.734    0.014    0.638    0.014
1618.654    0.746    0.015    0.647    0.017
1621.058    0.744    0.016    0.654    0.017
1623.395    0.774    0.015    0.658    0.016
1625.734    0.727    0.016    0.807    0.017
1628.064    0.728    0.015    0.812    0.015
1630.385    0.689    0.018    0.843    0.014
1632.702    0.719    0.020    0.858    0.016
1635.011    0.740    0.016    0.853    0.015
1637.311    0.712    0.017    0.862    0.014
1639.601    0.598    0.019    1.007    0.014
1641.894    0.584    0.021    1.031    0.014
1644.121    0.586    0.022    1.045    0.014
1646.442    0.590    0.021    1.047    0.014
1648.692    0.530    0.023    1.072    0.012
1650.950    0.520    0.023    1.082    0.011
1653.193    0.516    0.025    1.080    0.011
1655.433    0.340    0.025    1.182    0.012
1657.665    0.321    0.018    1.226    0.014
1659.888    0.308    0.018    1.225    0.015
1662.102    0.306    0.020    1.225    0.016
1664.308    0.285    0.019    1.230    0.015
1666.517    0.252    0.023    1.223    0.011
1668.660    0.073    0.024    1.225    0.011
1670.891    0.047    0.024    1.228    0.011
1673.063    0.043    0.024    1.228    0.011
1675.232    0.044    0.026    1.259    0.011
1677.392    0.018    0.025    1.237    0.011
1679.545    0.005    0.024    1.232    0.011
1681.694    0.004    0.023    1.236    0.010
1683.829   -0.010    0.022    1.222    0.009
1685.957   -0.205    0.022    1.122    0.009
1688.087   -0.206    0.022    1.119    0.009
1690.159   -0.256    0.024    1.128    0.010
1692.306   -0.258    0.024    1.136    0.011
1694.400   -0.267    0.023    1.127    0.011
1696.492   -0.293    0.022    1.110    0.013
1698.576   -0.359    0.022    1.026    0.013
1700.646   -0.359    0.021    1.004    0.013
1702.714   -0.366    0.021    0.998    0.013
1704.773   -0.375    0.021    0.988    0.013
1706.825   -0.371    0.020    0.984    0.014
1708.874   -0.401    0.022    0.955    0.013
1710.872   -0.461    0.021    0.816    0.013
1712.938   -0.461    0.020    0.810    0.013
1714.953   -0.466    0.020    0.800    0.013
1716.965   -0.448    0.019    0.788    0.015
1718.969   -0.438    0.020    0.790    0.016
1724.930   -0.451    0.016    0.692    0.015
1726.904   -0.453    0.016    0.694    0.015
1730.827   -0.468    0.015    0.658    0.013
1735.678   -0.465    0.015    0.622    0.013
1739.528   -0.463    0.013    0.625    0.013
1745.241   -0.423    0.011    0.459    0.015
1749.001   -0.427    0.011    0.455    0.015
1753.678   -0.360    0.010    0.334    0.011
1759.212   -0.354    0.011    0.333    0.012
1763.766   -0.361    0.014    0.356    0.015
1767.385   -0.342    0.013    0.303    0.016
1770.965   -0.339    0.014    0.309    0.015
1774.511   -0.344    0.017    0.311    0.018
1778.029   -0.388    0.013    0.404    0.015
1781.509   -0.321    0.015    0.290    0.016
1784.971   -0.310    0.014    0.292    0.015
1790.094   -0.338    0.011    0.330    0.015
1793.471   -0.335    0.011    0.324    0.015
1796.806   -0.329    0.011    0.331    0.015
1800.129   -0.265    0.017    0.228    0.017
1803.415   -0.266    0.018    0.239    0.018
1806.669   -0.317    0.016    0.307    0.017
1809.896   -0.314    0.019    0.282    0.014
1813.082   -0.303    0.019    0.279    0.017
1816.251   -0.314    0.017    0.283    0.016
1819.390   -0.330    0.016    0.285    0.017
1822.497   -0.270    0.014    0.256    0.016
1825.562   -0.244    0.015    0.233    0.017
1828.623   -0.244    0.016    0.232    0.018
1831.643   -0.242    0.015    0.233    0.018
1834.637   -0.240    0.016    0.234    0.018
1838.336   -0.275    0.024    0.202    0.020
1841.997   -0.264    0.023    0.207    0.018
1844.898   -0.274    0.024    0.205    0.019
1847.754   -0.249    0.012    0.183    0.013
1852.035   -0.255    0.015    0.186    0.015
1854.976   -0.249    0.016    0.186    0.016
1858.008   -0.245    0.016    0.188    0.016
1861.147   -0.243    0.017    0.188    0.017
1864.365   -0.256    0.018    0.192    0.017
1869.276   -0.248    0.011    0.212    0.011
1872.541   -0.245    0.013    0.203    0.015
1875.750   -0.217    0.014    0.186    0.016
1878.864   -0.222    0.014    0.187    0.013
1887.394   -0.216    0.017    0.187    0.014
1889.902   -0.229    0.018    0.190    0.016
1894.385   -0.196    0.012    0.156    0.009
