   W                 M2-_3/2
 (MeV)      Re       DRe      Im       DIm
1210.539   -0.576    0.174    0.180    0.098
1211.987    0.121    0.217   -0.116    0.130
1212.429   -0.229    0.212    0.260    0.088
1214.315   -0.876    0.170   -0.021    0.091
1215.273   -0.568    0.256    0.051    0.122
1216.207   -0.913    0.158   -0.164    0.080
1218.049   -1.057    0.170    0.060    0.092
1218.712   -1.591    0.279    0.109    0.138
1219.951   -0.847    0.195    0.441    0.091
1221.826   -0.747    0.203   -0.304    0.088
1222.048   -0.504    0.229   -0.538    0.103
1223.690   -0.715    0.188    0.198    0.093
1225.399   -1.132    0.241   -0.092    0.094
1225.560   -0.779    0.222    0.261    0.098
1227.419   -0.639    0.217   -0.096    0.090
1228.733   -0.094    0.218   -0.424    0.101
1229.275   -0.390    0.214   -0.318    0.089
1231.128   -0.752    0.286    0.140    0.245
1232.065   -0.102    0.313    0.192    0.141
1232.979   -0.940    0.278    0.268    0.223
1234.819   -0.460    0.286   -0.092    0.092
1235.389   -0.544    0.386    0.247    0.131
1236.664   -0.997    0.273   -0.019    0.102
1238.514   -1.438    0.238    0.307    0.100
1238.696   -1.495    0.334   -0.081    0.175
1240.301   -0.739    0.279   -0.226    0.096
1242.009   -1.308    0.373   -0.319    0.145
1242.183   -0.777    0.288   -0.052    0.107
1244.002   -0.537    0.291    0.112    0.120
1245.306   -1.102    0.328    0.045    0.194
1245.826   -0.316    0.286   -0.074    0.135
1247.647   -0.083    0.220    0.278    0.112
1248.594    0.345    0.309    0.747    0.197
1249.466   -0.391    0.274   -0.016    0.136
1251.274   -0.781    0.361    0.160    0.122
1251.896   -0.508    0.401    0.327    0.170
1253.095   -0.798    0.353    0.095    0.129
1254.883   -0.907    0.248   -0.055    0.141
1255.085   -0.311    0.283    0.201    0.163
1256.684   -0.712    0.246   -0.057    0.134
1258.437   -0.937    0.300    0.313    0.172
1258.482   -1.129    0.242    0.202    0.124
1260.285   -1.295    0.208    0.164    0.120
1261.691   -0.692    0.234    0.271    0.139
1262.026   -1.074    0.191   -0.013    0.119
1263.861   -1.194    0.205   -0.152    0.182
1264.944   -0.855    0.306    0.274    0.165
1265.649   -0.685    0.302   -0.153    0.123
1267.412   -0.774    0.327   -0.220    0.147
1268.189   -0.597    0.344    0.155    0.214
1269.187   -0.698    0.238   -0.259    0.147
1270.960   -0.805    0.219   -0.447    0.141
1271.433   -0.320    0.273    0.388    0.202
1272.731   -0.076    0.220    0.533    0.190
1274.477   -1.249    0.232   -0.155    0.143
1274.661   -0.918    0.278    0.387    0.181
1276.250   -1.048    0.231   -0.154    0.134
1278.006   -0.839    0.212   -0.157    0.149
1279.752   -0.622    0.185    0.358    0.216
1281.108   -0.622    0.331    0.296    0.160
1281.510   -0.637    0.314   -0.212    0.131
1283.215   -0.958    0.339   -0.057    0.172
1284.319   -0.414    0.225    0.369    0.162
1284.991   -0.313    0.219    0.153    0.151
1286.720   -0.465    0.264   -0.061    0.200
1287.522   -0.051    0.185    0.082    0.163
1288.447   -0.376    0.194   -0.102    0.150
1290.179   -0.292    0.193    0.079    0.154
1290.724   -0.114    0.177   -0.361    0.172
1291.902   -0.677    0.144   -0.028    0.168
1293.614   -0.772    0.154   -0.030    0.174
1293.846   -0.167    0.217   -0.175    0.187
1295.332   -0.363    0.229   -0.155    0.192
1297.041   -0.263    0.187    0.073    0.150
1297.098    0.094    0.142    0.141    0.126
1298.754   -0.425    0.208    0.012    0.155
1300.263   -0.075    0.164    0.155    0.120
1300.450   -0.446    0.209    0.043    0.155
1302.152   -0.334    0.192    0.043    0.153
1303.434   -0.286    0.234    0.009    0.110
1303.816   -1.112    0.258   -0.518    0.148
1305.542   -0.923    0.260   -0.493    0.157
1306.590   -1.549    0.240   -0.838    0.176
1307.222   -0.731    0.244   -0.186    0.142
1308.901   -0.883    0.253   -0.339    0.156
1309.746   -1.784    0.186   -0.346    0.190
1310.577   -0.830    0.239    0.077    0.166
1312.251   -0.825    0.235    0.069    0.168
1312.895   -1.710    0.182   -0.323    0.190
1313.916   -1.285    0.214   -0.068    0.188
1315.579   -0.923    0.262   -0.017    0.188
1316.035   -1.669    0.229   -0.305    0.195
1317.240   -0.724    0.427    0.203    0.276
1318.898   -0.739    0.280    0.290    0.178
1320.548   -0.892    0.297    0.180    0.163
1322.174   -0.427    0.258    0.241    0.158
1323.847   -0.478    0.252    0.214    0.151
1325.406   -0.203    0.241    0.231    0.131
1325.477   -0.506    0.287    0.167    0.166
1327.118   -0.498    0.280    0.221    0.189
1328.531   -0.154    0.244    0.264    0.134
1328.743   -0.481    0.299    0.281    0.187
1330.373   -0.340    0.238    0.233    0.164
1331.557   -0.019    0.190    0.342    0.141
1331.987   -0.352    0.247    0.234    0.155
1333.606   -0.403    0.231    0.248    0.177
1334.732   -0.642    0.219    0.147    0.100
1335.217   -0.598    0.203   -0.186    0.179
1336.825   -0.614    0.255   -0.204    0.293
1337.807   -0.693    0.345    0.141    0.151
1338.438   -0.459    0.234    0.006    0.280
1340.000   -0.838    0.225   -0.101    0.206
1340.896   -1.317    0.198   -0.303    0.180
1341.631   -0.660    0.277    0.060    0.330
1343.211   -0.720    0.227   -0.028    0.204
1343.972   -0.437    0.191   -0.012    0.115
1344.809   -0.625    0.225    0.075    0.217
1346.378   -0.563    0.204    0.145    0.221
1347.040   -1.117    0.150   -0.316    0.168
1347.959   -0.584    0.179    0.080    0.202
1349.531   -1.214    0.247   -0.160    0.186
1350.101   -1.420    0.307   -0.273    0.291
1351.095   -0.977    0.250   -0.136    0.202
1352.663   -1.219    0.336   -0.147    0.281
1353.156   -1.391    0.294   -0.279    0.306
1354.223   -1.092    0.259   -0.095    0.200
1355.767   -1.047    0.299   -0.097    0.299
1356.203   -1.464    0.233   -0.329    0.158
1357.296   -1.029    0.309   -0.083    0.284
1358.864   -0.982    0.306   -0.037    0.314
1359.244   -1.423    0.331   -0.102    0.297
1360.410   -1.530    0.335   -0.055    0.282
1361.954   -1.103    0.364   -0.079    0.296
1362.285   -1.315    0.329   -0.119    0.304
1363.469   -1.100    0.362   -0.124    0.293
1364.996   -1.037    0.300   -0.091    0.223
1366.528   -0.108    0.263    0.066    0.251
1368.030   -0.790    0.229   -0.351    0.204
1368.264   -0.161    0.246    0.047    0.190
1369.545   -0.042    0.236    0.000    0.204
1371.065   -0.297    0.369    0.064    0.274
1371.353   -0.182    0.195   -0.022    0.124
1372.556   -0.391    0.393    0.034    0.270
1374.032   -0.356    0.358    0.045    0.255
1374.353   -1.363    0.273   -0.367    0.259
1375.561   -0.321    0.233   -0.047    0.158
1377.034   -0.358    0.253   -0.034    0.166
1377.347   -0.543    0.228   -0.174    0.109
1378.518   -0.593    0.278   -0.124    0.164
1379.994   -0.574    0.288    0.127    0.172
1380.341   -0.732    0.251    0.238    0.122
1381.483   -0.459    0.181   -0.093    0.270
1382.928   -0.760    0.179    0.123    0.129
1383.329   -1.248    0.287   -0.144    0.163
1384.413   -0.565    0.297    0.147    0.163
1385.863   -0.573    0.297    0.175    0.165
1386.310   -1.216    0.285   -0.162    0.160
1387.318   -1.225    0.308   -0.178    0.225
1388.771   -1.134    0.252   -0.172    0.224
1389.278   -1.140    0.227   -0.197    0.152
1390.183   -1.131    0.270   -0.281    0.245
1391.660   -0.559    0.249    0.143    0.152
1392.246   -1.047    0.225   -0.189    0.165
1393.088   -0.788    0.317    0.031    0.178
1394.522   -1.485    0.319   -0.212    0.143
1395.202   -1.326    0.313    0.055    0.134
1395.941   -0.830    0.316   -0.012    0.173
1397.359   -0.829    0.201   -0.256    0.208
1398.158   -0.788    0.172   -0.072    0.105
1398.788   -0.847    0.201   -0.274    0.202
1400.189   -0.622    0.247    0.049    0.196
1401.107   -0.693    0.169    0.149    0.119
1401.589   -0.713    0.229    0.031    0.231
1403.001   -0.998    0.334   -0.208    0.272
1404.371   -1.016    0.330   -0.254    0.211
1405.787   -0.320    0.313    0.108    0.176
1407.168   -0.276    0.238    0.180    0.160
1408.548   -0.283    0.241    0.137    0.159
1409.892   -0.271    0.311   -0.014    0.160
1409.919   -0.251    0.326    0.013    0.192
1411.296   -0.224    0.323   -0.013    0.197
1412.658   -0.341    0.322   -0.060    0.179
1412.811   -0.295    0.311   -0.090    0.158
1414.019   -0.057    0.153    0.028    0.137
1415.379   -0.039    0.148    0.056    0.141
1416.730   -0.016    0.147    0.053    0.140
1418.048   -0.067    0.169   -0.088    0.147
1418.623   -0.085    0.151   -0.089    0.112
1419.417   -0.082    0.168   -0.065    0.146
1420.745    0.089    0.182    0.393    0.169
1421.517   -0.157    0.177    0.271    0.108
1422.078   -0.406    0.212    0.116    0.138
1423.397   -0.682    0.380   -0.109    0.226
1424.722   -0.539    0.381   -0.006    0.229
1426.038   -0.526    0.383   -0.027    0.231
1427.294   -0.339    0.357    0.056    0.199
1427.347   -0.117    0.283    0.039    0.180
1428.654   -0.286    0.311   -0.094    0.185
1429.961   -0.213    0.295   -0.118    0.194
1430.171   -0.347    0.284   -0.211    0.175
1431.226   -0.298    0.315   -0.114    0.199
1432.537   -0.501    0.258   -0.223    0.174
1433.035   -0.579    0.238   -0.349    0.150
1433.814   -0.570    0.281   -0.293    0.173
1435.096   -0.446    0.246   -0.254    0.170
1435.913   -0.631    0.258   -0.393    0.162
1436.370   -0.227    0.305   -0.151    0.201
1437.650   -0.338    0.320   -0.195    0.196
1438.902   -0.218    0.297   -0.129    0.206
1440.160   -0.596    0.289    0.131    0.231
1441.424   -1.311    0.211   -0.535    0.155
1441.612   -1.040    0.170   -0.617    0.128
1442.647   -1.045    0.207   -0.525    0.167
1443.902   -1.079    0.255   -0.560    0.216
1444.441   -1.255    0.243   -0.165    0.166
1445.142   -1.094    0.271   -0.540    0.222
1446.998   -1.004    0.231   -0.033    0.172
1447.277   -0.762    0.220   -0.028    0.157
1449.453   -1.148    0.251   -0.452    0.200
1450.107   -0.799    0.229    0.295    0.184
1451.885   -1.175    0.251   -0.464    0.195
1452.925   -0.812    0.236    0.371    0.189
1454.281   -0.820    0.161   -0.707    0.155
1455.738   -0.945    0.156   -0.376    0.132
1456.679   -1.033    0.166   -0.419    0.153
1458.546   -1.208    0.185   -0.332    0.171
1459.047   -1.263    0.221    0.191    0.176
1461.348   -1.130    0.197    0.212    0.169
1461.393   -1.524    0.187   -0.688    0.172
1463.721   -1.130    0.152   -0.650    0.150
1464.138   -0.783    0.167    0.380    0.145
1466.034   -0.861    0.198    0.379    0.158
1466.923   -0.533    0.165    0.491    0.154
1468.323   -0.630    0.195    0.501    0.163
1469.715   -0.616    0.172    0.413    0.169
1470.590   -0.710    0.201    0.340    0.179
1472.413   -0.554    0.180    0.419    0.171
1472.840   -0.867    0.212    0.095    0.200
1475.062   -1.243    0.157   -0.936    0.198
1475.253   -0.646    0.179    0.057    0.196
1477.280   -1.240    0.157   -0.874    0.197
1477.998   -0.240    0.154    0.262    0.163
1479.463   -0.550    0.168    0.040    0.165
1480.750   -0.512    0.147   -0.074    0.159
1481.631   -0.599    0.172   -0.134    0.169
1483.491   -0.441    0.140   -0.143    0.142
1483.782   -0.565    0.167   -0.208    0.154
1485.906   -0.510    0.165   -0.195    0.156
1488.026   -0.326    0.167   -0.453    0.151
1488.959   -0.244    0.141   -0.366    0.140
1490.111   -0.362    0.171   -0.347    0.150
1491.685   -0.316    0.141   -0.331    0.140
1492.188   -0.383    0.170   -0.366    0.149
1494.236   -0.089    0.168   -0.401    0.181
1494.400   -0.010    0.145   -0.332    0.175
1496.282   -0.136    0.171   -0.352    0.181
1497.109   -0.131    0.134   -0.586    0.167
1498.293   -0.318    0.166   -0.554    0.177
1499.814    0.144    0.132   -0.313    0.174
1500.290   -0.038    0.168   -0.331    0.184
1502.277    0.017    0.164   -0.346    0.189
1502.515    0.104    0.144   -0.317    0.175
1504.231    0.126    0.175   -0.659    0.195
1505.141    0.298    0.143   -0.639    0.184
1506.188    0.182    0.158   -0.750    0.205
1507.882    0.347    0.129   -0.345    0.156
1508.112    0.232    0.164   -0.440    0.174
1510.014    0.247    0.159   -0.452    0.183
1510.549    0.533    0.140   -0.295    0.160
1511.921    0.423    0.173   -0.378    0.173
1513.217    0.361    0.142   -0.320    0.161
1513.887    0.309    0.164   -0.350    0.175
1515.875    0.283    0.128   -0.447    0.167
1515.918    0.215    0.145   -0.566    0.183
1518.015    0.552    0.142   -0.429    0.163
1518.528    0.572    0.130   -0.231    0.144
1520.171    0.489    0.145   -0.389    0.161
1521.176    0.487    0.129   -0.250    0.144
1522.360    0.490    0.163   -0.496    0.188
1523.814    0.575    0.140   -0.469    0.179
1524.553    0.504    0.149   -0.637    0.191
1526.724    0.511    0.158    0.026    0.129
1528.843    0.508    0.157   -0.013    0.131
1529.070    0.623    0.130   -0.001    0.119
1530.891    0.632    0.149    0.146    0.141
1531.681    0.684    0.137    0.257    0.122
1532.857    0.593    0.147    0.116    0.139
1534.307    0.509    0.127   -0.040    0.130
1534.705    0.507    0.137   -0.269    0.157
1536.452    0.681    0.142   -0.323    0.158
1536.843    0.718    0.130   -0.188    0.131
1538.069    0.658    0.146   -0.310    0.166
1539.502    0.656    0.127   -0.208    0.132
1539.911    0.586    0.146   -0.324    0.167
1542.078    0.829    0.134   -0.034    0.129
1544.662    0.576    0.179    0.011    0.130
1547.235    0.576    0.143   -0.067    0.126
1549.804    0.713    0.181    0.165    0.152
1552.363    0.815    0.169   -0.030    0.152
1554.912    0.811    0.173    0.106    0.160
1557.462    0.453    0.125    0.580    0.110
1559.996    0.413    0.125    0.565    0.111
1562.532    0.629    0.143    0.524    0.115
1565.004    0.607    0.141    0.502    0.119
1567.574    0.633    0.138    0.440    0.116
1570.074    0.406    0.139    0.606    0.103
1573.823    0.476    0.147    0.560    0.113
1577.556    0.674    0.138    0.506    0.097
1580.035    0.695    0.139    0.569    0.107
1582.509    0.722    0.139    0.479    0.098
1584.973    0.308    0.125    0.788    0.095
1587.428    0.371    0.123    0.814    0.092
1589.891    0.511    0.167    1.017    0.082
1592.273    0.556    0.140    0.671    0.101
1594.764    0.525    0.139    0.618    0.090
1597.186    0.204    0.133    0.840    0.086
1599.605    0.202    0.129    0.804    0.090
1602.020    0.221    0.126    0.820    0.080
1604.425    0.471    0.117    0.759    0.073
1606.821    0.568    0.142    1.031    0.072
1609.213    0.540    0.142    1.007    0.074
1611.596    0.357    0.116    1.131    0.060
1613.970    0.216    0.119    1.138    0.068
1616.346    0.264    0.117    1.192    0.062
1618.654    0.248    0.145    1.132    0.072
1621.058    0.215    0.146    1.153    0.072
1623.395    0.405    0.145    1.307    0.058
1625.734    0.352    0.148    1.335    0.063
1628.064    0.366    0.142    1.354    0.060
1630.385    0.289    0.143    1.271    0.064
1632.702    0.396    0.151    1.182    0.065
1635.011    0.554    0.141    1.280    0.058
1637.311    0.350    0.145    1.235    0.059
1639.601   -0.191    0.141    1.176    0.056
1641.894   -0.384    0.144    1.226    0.062
1644.121   -0.341    0.153    1.249    0.061
1646.442   -0.334    0.149    1.237    0.060
1648.692   -0.053    0.142    1.246    0.068
1650.950   -0.096    0.142    1.255    0.073
1653.193   -0.084    0.158    1.245    0.069
1655.433   -0.161    0.149    1.302    0.070
1657.665   -0.084    0.118    1.118    0.064
1659.888   -0.161    0.115    1.109    0.066
1662.102   -0.179    0.117    1.114    0.069
1664.308   -0.227    0.113    1.070    0.069
1666.517   -0.213    0.120    1.066    0.075
1668.660   -0.421    0.195    1.065    0.093
1670.891   -0.500    0.194    1.009    0.096
1673.063   -0.494    0.194    1.011    0.095
1675.232   -0.288    0.201    0.948    0.096
1677.392   -0.132    0.155    1.057    0.081
1679.545   -0.146    0.155    1.008    0.082
1681.694   -0.101    0.140    1.047    0.075
1683.829   -0.033    0.139    1.102    0.074
1685.957   -0.295    0.126    1.052    0.075
1688.087   -0.281    0.126    1.042    0.076
1690.159   -0.326    0.132    0.927    0.081
1692.306   -0.123    0.134    1.117    0.076
1694.400   -0.143    0.132    1.085    0.078
1696.492   -0.314    0.138    0.995    0.086
1698.576   -0.114    0.124    1.076    0.083
1700.646   -0.040    0.119    1.045    0.088
1702.714   -0.228    0.124    0.952    0.089
1704.773   -0.232    0.123    0.922    0.092
1706.825   -0.213    0.121    0.916    0.092
1708.874   -0.430    0.115    0.849    0.085
1710.872   -0.342    0.093    0.841    0.079
1712.938   -0.329    0.090    0.811    0.077
1714.953   -0.349    0.086    0.773    0.076
1716.965   -0.107    0.108    0.653    0.092
1718.969   -0.227    0.117    0.790    0.096
1724.930    0.060    0.114    0.603    0.083
1726.904    0.069    0.113    0.637    0.086
1730.827   -0.065    0.099    0.542    0.068
1735.678    0.079    0.105    0.432    0.068
1739.528    0.311    0.101    0.406    0.071
1745.241    0.562    0.063   -0.022    0.074
1749.001    0.538    0.068   -0.031    0.073
1753.678    0.230    0.062    0.122    0.076
1759.212    0.277    0.057    0.220    0.058
1763.766    0.238    0.060    0.278    0.065
1767.385    0.132    0.057    0.233    0.065
1770.965    0.174    0.058    0.221    0.063
1774.511    0.102    0.061    0.241    0.065
1778.029    0.496    0.066    0.365    0.092
1781.509    0.102    0.057    0.272    0.067
1784.971    0.178    0.057    0.292    0.062
1790.094    0.247    0.060    0.243    0.072
1793.471    0.216    0.059    0.188    0.074
1796.806    0.236    0.058    0.194    0.073
1800.129   -0.136    0.066    0.161    0.075
1803.415   -0.080    0.069    0.218    0.073
1806.669    0.076    0.065    0.230    0.082
1809.896    0.329    0.068    0.185    0.076
1813.082    0.333    0.074    0.176    0.079
1816.251    0.353    0.070    0.119    0.085
1819.390    0.389    0.070    0.096    0.088
1822.497    0.435    0.070   -0.000    0.079
1825.562    0.319    0.089    0.260    0.083
1828.623    0.338    0.090    0.255    0.086
1831.643    0.357    0.087    0.241    0.085
1834.637    0.354    0.089    0.239    0.086
1838.336    0.367    0.116   -0.105    0.107
1841.997    0.384    0.106   -0.121    0.100
1844.898    0.396    0.110   -0.120    0.100
1847.754    0.520    0.078   -0.269    0.071
1852.035    0.481    0.103   -0.229    0.092
1854.976    0.478    0.111   -0.231    0.099
1858.008    0.495    0.113   -0.244    0.106
1861.147    0.518    0.118   -0.240    0.112
1864.365    0.492    0.128   -0.189    0.111
1869.276    0.472    0.078   -0.020    0.091
1872.541    0.504    0.085   -0.085    0.098
1875.750    0.368    0.088   -0.014    0.108
1878.864    0.370    0.080    0.047    0.080
1887.394    0.675    0.101   -0.123    0.100
1889.902    0.670    0.107   -0.045    0.119
1894.385    0.877    0.071   -0.305    0.053
