   W                 E2+_3/2
 (MeV)      Re       DRe      Im       DIm
1414.019   -0.678    0.106    0.136    0.053
1415.379   -0.662    0.109    0.186    0.051
1416.730   -0.672    0.109    0.195    0.051
1418.048   -0.566    0.108    0.204    0.051
1418.623   -0.554    0.073    0.188    0.041
1419.417   -0.562    0.109    0.201    0.050
1420.745   -0.671    0.089    0.289    0.051
1421.517   -0.601    0.079    0.031    0.050
1422.078   -0.650    0.139    0.062    0.042
1423.397   -0.387    0.184    0.017    0.053
1424.722   -0.364    0.181   -0.002    0.051
1426.038   -0.400    0.184    0.004    0.049
1427.294   -0.402    0.162    0.023    0.044
1427.347   -0.334    0.150    0.019    0.060
1428.654   -0.277    0.150    0.095    0.062
1429.961   -0.286    0.140    0.066    0.061
1430.171   -0.248    0.116    0.116    0.042
1431.226   -0.260    0.139    0.051    0.067
1432.537   -0.147    0.149    0.032    0.068
1433.035   -0.141    0.127    0.099    0.045
1433.814   -0.146    0.144    0.075    0.066
1435.096   -0.105    0.151    0.047    0.066
1435.913   -0.123    0.131    0.116    0.052
1436.370   -0.354    0.155    0.058    0.060
1437.650   -0.330    0.151    0.070    0.060
1438.902   -0.366    0.158    0.038    0.061
1440.160   -0.414    0.152    0.268    0.050
1441.424   -0.478    0.138    0.266    0.054
1441.612   -0.401    0.131    0.214    0.041
1442.647   -0.392    0.144    0.137    0.064
1443.902   -0.567    0.128    0.184    0.048
1444.441   -0.627    0.112    0.283    0.040
1445.142   -0.573    0.128    0.185    0.056
1446.998   -0.883    0.132    0.267    0.037
1447.277   -0.929    0.129    0.272    0.035
1449.453   -0.710    0.129    0.273    0.032
1450.107   -0.927    0.117   -0.146    0.039
1451.885   -0.686    0.129    0.254    0.033
1452.925   -0.915    0.116   -0.125    0.037
1454.281   -0.625    0.105    0.143    0.039
1455.738   -0.604    0.090    0.203    0.031
1456.679   -0.576    0.095    0.203    0.036
1458.546   -0.969    0.146   -0.087    0.031
1459.047   -0.859    0.147    0.022    0.032
1461.348   -0.893    0.146    0.027    0.030
1461.393   -0.679    0.152    0.207    0.034
1463.721   -0.468    0.113    0.213    0.038
1464.138   -0.718    0.104    0.055    0.028
1466.034   -0.697    0.105    0.054    0.030
1466.923   -0.937    0.118    0.061    0.028
1468.323   -0.913    0.120    0.047    0.029
1469.715   -0.789    0.092    0.067    0.027
1470.590   -0.772    0.095    0.056    0.028
1472.413   -0.842    0.092    0.077    0.030
1472.840   -0.800    0.101    0.045    0.028
1475.062   -0.643    0.106    0.211    0.031
1475.253   -0.825    0.098    0.029    0.029
1477.280   -0.630    0.107    0.222    0.031
1477.998   -0.841    0.123    0.046    0.030
1479.463   -0.795    0.126    0.019    0.026
1480.750   -0.885    0.090    0.037    0.022
1481.631   -0.866    0.093    0.029    0.026
1483.491   -0.692    0.077    0.055    0.023
1483.782   -0.664    0.081    0.043    0.026
1485.906   -0.688    0.081    0.050    0.027
1488.026   -0.552    0.106    0.078    0.025
1488.959   -0.557    0.103    0.096    0.024
1490.111   -0.533    0.106    0.080    0.025
1491.685   -0.562    0.103    0.107    0.024
1492.188   -0.546    0.105    0.089    0.025
1494.236   -0.618    0.083    0.084    0.025
1494.400   -0.626    0.079    0.110    0.023
1496.282   -0.616    0.083    0.087    0.025
1497.109   -0.532    0.084    0.098    0.024
1498.293   -0.487    0.087    0.074    0.027
1499.814   -0.775    0.079    0.083    0.024
1500.290   -0.721    0.084    0.058    0.027
1502.277   -0.738    0.085    0.068    0.029
1502.515   -0.752    0.080    0.078    0.025
1504.231   -0.722    0.107    0.056    0.028
1505.141   -0.780    0.104    0.077    0.027
1506.188   -0.754    0.111    0.069    0.033
1507.882   -0.661    0.087    0.083    0.025
1508.112   -0.630    0.094    0.073    0.029
1510.014   -0.645    0.097    0.081    0.033
1510.549   -0.764    0.085    0.069    0.025
1511.921   -0.749    0.092    0.069    0.029
1513.217   -0.732    0.076    0.091    0.025
1513.887   -0.662    0.080    0.076    0.025
1515.875   -0.636    0.074    0.098    0.024
1515.918   -0.628    0.079    0.083    0.027
1518.015   -0.633    0.080    0.100    0.027
1518.528   -0.627    0.072    0.091    0.023
1520.171   -0.637    0.078    0.095    0.027
1521.176   -0.639    0.072    0.102    0.023
1522.360   -0.766    0.089    0.070    0.027
1523.814   -0.767    0.086    0.086    0.025
1524.553   -0.777    0.091    0.084    0.028
1526.724   -0.485    0.057    0.080    0.026
1528.843   -0.487    0.057    0.081    0.026
1529.070   -0.491    0.053    0.101    0.024
1530.891   -0.492    0.062    0.093    0.028
1531.681   -0.472    0.053    0.097    0.023
1532.857   -0.484    0.061    0.093    0.027
1534.307   -0.478    0.053    0.046    0.025
1534.705   -0.464    0.063    0.043    0.028
1536.452   -0.481    0.067    0.042    0.028
1536.843   -0.471    0.059    0.046    0.024
1538.069   -0.488    0.067    0.040    0.029
1539.502   -0.482    0.059    0.051    0.024
1539.911   -0.494    0.067    0.044    0.029
1542.078   -0.396    0.067    0.038    0.025
1544.662   -0.429    0.076    0.146    0.029
1547.235   -0.454    0.069    0.153    0.028
1549.804   -0.515    0.083    0.130    0.029
1552.363   -0.471    0.081    0.145    0.031
1554.912   -0.528    0.081    0.099    0.034
1557.462   -0.368    0.038    0.125    0.033
1559.996   -0.361    0.038    0.119    0.033
1562.532   -0.366    0.044    0.113    0.033
1565.004   -0.377    0.044    0.103    0.035
1567.574   -0.383    0.044    0.113    0.035
1570.074   -0.547    0.079    0.127    0.031
1573.823   -0.546    0.079    0.129    0.040
1577.556   -0.405    0.082    0.107    0.037
1580.035   -0.386    0.081    0.065    0.038
1582.509   -0.414    0.081    0.088    0.036
1584.973   -0.397    0.067    0.074    0.037
1587.428   -0.393    0.067    0.050    0.035
1589.891   -0.473    0.051   -0.008    0.027
1592.273   -0.506    0.047    0.035    0.036
1594.764   -0.545    0.047    0.061    0.036
1597.186   -0.543    0.045    0.025    0.032
1599.605   -0.553    0.045    0.039    0.033
1602.020   -0.554    0.044    0.036    0.031
1604.425   -0.571    0.042    0.046    0.030
1606.821   -0.567    0.048    0.039    0.028
1609.213   -0.567    0.048    0.035    0.029
1611.596   -0.523    0.044   -0.015    0.022
1613.970   -0.506    0.041   -0.038    0.023
1616.346   -0.500    0.041   -0.036    0.022
1618.654   -0.590    0.054   -0.027    0.027
1621.058   -0.578    0.054   -0.030    0.025
1623.395   -0.591    0.055   -0.028    0.025
1625.734   -0.538    0.072   -0.026    0.026
1628.064   -0.530    0.071   -0.015    0.026
1630.385   -0.495    0.071   -0.086    0.022
1632.702   -0.486    0.071   -0.067    0.025
1635.011   -0.513    0.071   -0.055    0.025
1637.311   -0.462    0.072   -0.082    0.026
1639.601   -0.289    0.076   -0.090    0.020
1641.894   -0.361    0.077   -0.023    0.018
1644.121   -0.387    0.080   -0.002    0.018
1646.442   -0.398    0.079    0.014    0.018
1648.692   -0.470    0.070   -0.052    0.019
1650.950   -0.452    0.070   -0.029    0.020
1653.193   -0.486    0.071   -0.032    0.020
1655.433   -0.466    0.071    0.014    0.018
1657.665   -0.496    0.079    0.035    0.016
1659.888   -0.468    0.076    0.040    0.016
1662.102   -0.461    0.076    0.059    0.017
1664.308   -0.460    0.079    0.066    0.017
1666.517   -0.466    0.070    0.039    0.018
1668.660   -0.477    0.074    0.065    0.018
1670.891   -0.429    0.073    0.080    0.018
1673.063   -0.434    0.074    0.087    0.018
1675.232   -0.590    0.080    0.085    0.022
1677.392   -0.568    0.076    0.112    0.019
1679.545   -0.572    0.077    0.124    0.019
1681.694   -0.590    0.070    0.110    0.019
1683.829   -0.593    0.069    0.077    0.020
1685.957   -0.582    0.048    0.106    0.020
1688.087   -0.583    0.048    0.107    0.020
1690.159   -0.470    0.050    0.131    0.020
1692.306   -0.580    0.050    0.076    0.023
1694.400   -0.582    0.050    0.083    0.023
1696.492   -0.537    0.055    0.107    0.025
1698.576   -0.571    0.052    0.116    0.026
1700.646   -0.588    0.052    0.140    0.028
1702.714   -0.595    0.045    0.142    0.027
1704.773   -0.596    0.045    0.138    0.028
1706.825   -0.604    0.043    0.140    0.029
1708.874   -0.547    0.040    0.144    0.023
1710.872   -0.522    0.040    0.163    0.022
1712.938   -0.527    0.040    0.170    0.021
1714.953   -0.529    0.040    0.174    0.022
1716.965   -0.638    0.042    0.150    0.031
1718.969   -0.614    0.040    0.141    0.033
1724.930   -0.529    0.033    0.098    0.034
1726.904   -0.522    0.033    0.091    0.034
1730.827   -0.469    0.035    0.165    0.025
1735.678   -0.415    0.035    0.157    0.029
1739.528   -0.414    0.029    0.126    0.033
1745.241   -0.618    0.036    0.087    0.031
1749.001   -0.619    0.037    0.066    0.033
1753.678   -0.607    0.033   -0.032    0.030
1759.212   -0.468    0.031   -0.009    0.031
1763.766   -0.417    0.030    0.007    0.031
1767.385   -0.558    0.033    0.041    0.029
1770.965   -0.554    0.032    0.026    0.029
1774.511   -0.581    0.033    0.040    0.033
1778.029   -0.368    0.038   -0.033    0.057
1781.509   -0.540    0.031    0.014    0.039
1784.971   -0.498    0.032    0.043    0.033
1790.094   -0.451    0.031    0.111    0.032
1793.471   -0.440    0.031    0.142    0.032
1796.806   -0.444    0.033    0.138    0.029
1800.129   -0.419    0.035    0.056    0.035
1803.415   -0.405    0.035    0.045    0.035
1806.669   -0.303    0.037    0.123    0.032
1809.896   -0.337    0.038    0.099    0.034
1813.082   -0.349    0.038    0.091    0.034
1816.251   -0.350    0.042    0.094    0.038
1819.390   -0.333    0.053    0.080    0.039
1822.497   -0.328    0.036    0.104    0.035
1825.562   -0.357    0.036   -0.040    0.058
1828.623   -0.341    0.039   -0.041    0.058
1831.643   -0.346    0.037   -0.034    0.057
1834.637   -0.335    0.038   -0.045    0.055
1838.336   -0.530    0.060   -0.024    0.074
1841.997   -0.526    0.054   -0.018    0.065
1844.898   -0.529    0.059    0.003    0.062
1847.754   -0.520    0.036    0.084    0.026
1852.035   -0.522    0.037    0.087    0.030
1854.976   -0.504    0.038    0.093    0.033
1858.008   -0.502    0.038    0.087    0.032
1861.147   -0.496    0.038    0.076    0.035
1864.365   -0.487    0.038    0.080    0.041
1869.276   -0.409    0.049    0.059    0.021
1872.541   -0.413    0.037    0.062    0.026
1875.750   -0.387    0.040    0.059    0.025
1878.864   -0.411    0.040    0.099    0.023
1887.394   -0.439    0.034    0.066    0.033
1889.902   -0.414    0.036    0.078    0.038
1894.385   -0.402    0.041   -0.037    0.033
