   W                 M3+_p1/2
 (MeV)      Re       DRe      Im       DIm
1387.318   -0.150    0.019    0.041    0.021
1388.771   -0.162    0.018    0.041    0.021
1389.278   -0.170    0.012    0.019    0.012
1390.183   -0.164    0.020    0.047    0.024
1391.660   -0.160    0.018   -0.030    0.028
1392.246   -0.180    0.012    0.007    0.011
1393.088   -0.162    0.019   -0.032    0.024
1394.522   -0.041    0.019    0.120    0.020
1395.202   -0.139    0.009    0.057    0.017
1395.941   -0.149    0.020   -0.038    0.027
1397.359   -0.098    0.023    0.059    0.022
1398.158   -0.091    0.013    0.080    0.015
1398.788   -0.105    0.022    0.063    0.019
1400.189   -0.098    0.029    0.041    0.029
1401.107   -0.119    0.013    0.045    0.013
1401.589   -0.109    0.028    0.048    0.023
1403.001   -0.114    0.027    0.048    0.020
1404.371   -0.092    0.024    0.050    0.023
1405.787   -0.107    0.021   -0.049    0.021
1407.168   -0.116    0.017   -0.064    0.019
1408.548   -0.114    0.018   -0.058    0.019
1409.892   -0.107    0.012   -0.081    0.014
1409.919   -0.116    0.023   -0.059    0.022
1411.296   -0.119    0.022   -0.072    0.021
1412.658   -0.119    0.023   -0.071    0.021
1412.811   -0.109    0.013   -0.092    0.014
1414.019   -0.128    0.021   -0.074    0.019
1415.379   -0.101    0.022   -0.082    0.023
1416.730   -0.105    0.022   -0.088    0.023
1418.048   -0.088    0.022   -0.085    0.024
1418.623   -0.089    0.013   -0.096    0.014
1419.417   -0.094    0.022   -0.088    0.024
1420.745   -0.097    0.023   -0.067    0.022
1421.517   -0.115    0.010    0.022    0.012
1422.078   -0.078    0.018    0.020    0.020
1423.397   -0.074    0.022    0.027    0.023
1424.722   -0.092    0.021    0.005    0.022
1426.038   -0.093    0.021    0.006    0.022
1427.294   -0.112    0.010    0.016    0.011
1427.347   -0.125    0.014   -0.033    0.014
1428.654   -0.106    0.019   -0.023    0.018
1429.961   -0.125    0.014   -0.034    0.015
1430.171   -0.114    0.011   -0.018    0.013
1431.226   -0.122    0.018   -0.031    0.017
1432.537   -0.125    0.019   -0.035    0.016
1433.035   -0.118    0.011   -0.022    0.014
1433.814   -0.116    0.018   -0.027    0.018
1435.096   -0.120    0.015   -0.044    0.017
1435.913   -0.107    0.013   -0.019    0.016
1436.370   -0.121    0.014   -0.026    0.016
1437.650   -0.118    0.013   -0.020    0.017
1438.902   -0.128    0.015   -0.024    0.015
1440.160   -0.125    0.013    0.021    0.013
1441.424   -0.115    0.012    0.018    0.014
1441.612   -0.111    0.010    0.001    0.011
1442.647   -0.115    0.015   -0.009    0.014
1443.902   -0.077    0.019   -0.010    0.017
1444.441   -0.120    0.010    0.028    0.013
1445.142   -0.084    0.020   -0.013    0.016
1446.998   -0.111    0.012    0.017    0.016
1447.277   -0.106    0.010    0.012    0.011
1449.453   -0.092    0.015   -0.012    0.021
1450.107   -0.171    0.009    0.011    0.008
1451.885   -0.089    0.013   -0.013    0.020
1452.925   -0.167    0.009    0.005    0.008
1454.281   -0.091    0.012   -0.028    0.013
1455.738   -0.118    0.008    0.011    0.009
1456.679   -0.115    0.010    0.004    0.012
1458.546   -0.165    0.007    0.018    0.007
1459.047   -0.157    0.007    0.029    0.007
1461.348   -0.164    0.006    0.037    0.005
1461.393   -0.139    0.008   -0.027    0.009
1463.721   -0.132    0.008   -0.031    0.009
1464.138   -0.159    0.006    0.032    0.006
1466.034   -0.151    0.007    0.013    0.008
1466.923   -0.162    0.006    0.029    0.006
1468.323   -0.151    0.007    0.020    0.007
1469.715   -0.157    0.006    0.027    0.006
1470.590   -0.152    0.007    0.018    0.008
1472.413   -0.151    0.006    0.033    0.006
1472.840   -0.144    0.006    0.008    0.008
1475.062   -0.136    0.009   -0.033    0.009
1475.253   -0.161    0.006    0.040    0.005
1477.280   -0.140    0.009   -0.040    0.010
1477.998   -0.163    0.007    0.036    0.005
1479.463   -0.146    0.007    0.011    0.008
1480.750   -0.158    0.006    0.030    0.005
1481.631   -0.154    0.008    0.015    0.009
1483.491   -0.160    0.006    0.028    0.005
1483.782   -0.151    0.008    0.006    0.008
1485.906   -0.152    0.008    0.003    0.009
1488.026   -0.149    0.007   -0.007    0.009
1488.959   -0.158    0.006    0.021    0.006
1490.111   -0.148    0.007   -0.001    0.009
1491.685   -0.158    0.006    0.017    0.005
1492.188   -0.150    0.007    0.005    0.008
1494.236   -0.149    0.007   -0.015    0.008
1494.400   -0.161    0.006    0.011    0.006
1496.282   -0.150    0.007   -0.016    0.008
1497.109   -0.149    0.007    0.011    0.005
1498.293   -0.139    0.008   -0.004    0.008
1499.814   -0.152    0.007    0.010    0.005
1500.290   -0.141    0.008   -0.015    0.008
1502.277   -0.143    0.008   -0.009    0.009
1502.515   -0.154    0.007    0.013    0.006
1504.231   -0.136    0.010   -0.013    0.013
1505.141   -0.155    0.007    0.010    0.006
1506.188   -0.140    0.008   -0.015    0.010
1507.882   -0.155    0.007    0.008    0.005
1508.112   -0.140    0.009   -0.018    0.009
1510.014   -0.141    0.009   -0.015    0.010
1510.549   -0.158    0.007    0.010    0.005
1511.921   -0.143    0.008   -0.020    0.009
1513.217   -0.158    0.007    0.004    0.005
1513.887   -0.141    0.008   -0.021    0.009
1515.875   -0.134    0.007   -0.002    0.006
1515.918   -0.119    0.008   -0.020    0.009
1518.015   -0.117    0.009   -0.032    0.009
1518.528   -0.135    0.007   -0.003    0.006
1520.171   -0.112    0.008   -0.033    0.009
1521.176   -0.134    0.007   -0.009    0.006
1522.360   -0.120    0.008   -0.020    0.009
1523.814   -0.137    0.007   -0.002    0.006
1524.553   -0.116    0.008   -0.027    0.009
1526.724   -0.123    0.008   -0.027    0.008
1528.843   -0.126    0.008   -0.019    0.008
1529.070   -0.137    0.007   -0.008    0.006
1530.891   -0.121    0.008   -0.031    0.009
1531.681   -0.138    0.007   -0.006    0.006
1532.857   -0.116    0.008   -0.028    0.009
1534.307   -0.148    0.007   -0.011    0.007
1534.705   -0.120    0.010   -0.034    0.011
1536.452   -0.126    0.009   -0.036    0.010
1536.843   -0.144    0.007   -0.015    0.007
1538.069   -0.129    0.010   -0.027    0.011
1539.502   -0.145    0.007   -0.011    0.007
1539.911   -0.129    0.010   -0.033    0.011
1542.078   -0.142    0.007   -0.011    0.008
1544.662   -0.126    0.009   -0.001    0.010
1547.235   -0.130    0.008   -0.005    0.009
1549.804   -0.138    0.008   -0.002    0.009
1552.363   -0.120    0.007   -0.007    0.011
1554.912   -0.122    0.006   -0.007    0.009
1557.462   -0.124    0.007   -0.009    0.010
1559.996   -0.122    0.006   -0.004    0.009
1562.532   -0.120    0.006   -0.000    0.009
1565.004   -0.126    0.006    0.005    0.009
1567.574   -0.117    0.006    0.005    0.009
1570.074   -0.126    0.007    0.004    0.010
1573.823   -0.120    0.007   -0.006    0.012
1577.556   -0.126    0.006    0.003    0.011
1580.035   -0.124    0.006    0.012    0.011
1582.509   -0.130    0.006    0.013    0.011
1584.973   -0.135    0.006    0.014    0.011
1587.428   -0.130    0.005    0.019    0.010
1589.891   -0.132    0.006    0.011    0.009
1592.273   -0.129    0.006    0.020    0.010
1594.764   -0.124    0.006    0.018    0.011
1597.186   -0.127    0.006    0.020    0.011
1599.605   -0.133    0.006    0.020    0.011
1602.020   -0.131    0.006    0.023    0.011
1604.425   -0.136    0.006    0.021    0.010
1606.821   -0.132    0.006   -0.006    0.010
1609.213   -0.134    0.006   -0.001    0.011
1611.596   -0.117    0.006   -0.019    0.010
1613.970   -0.124    0.007    0.007    0.011
1616.346   -0.128    0.007    0.005    0.010
1618.654   -0.120    0.007    0.009    0.011
1621.058   -0.118    0.007    0.006    0.011
1623.395   -0.141    0.007    0.016    0.010
1625.734   -0.138    0.007    0.018    0.010
1628.064   -0.143    0.007    0.017    0.010
1630.385   -0.131    0.008    0.020    0.010
1632.702   -0.110    0.007   -0.005    0.012
1635.011   -0.113    0.008   -0.014    0.010
1637.311   -0.110    0.008    0.001    0.011
1639.601   -0.120    0.008    0.005    0.011
1641.894   -0.134    0.009    0.023    0.010
1644.121   -0.136    0.010    0.019    0.011
1646.442   -0.138    0.009    0.022    0.010
1648.692   -0.116    0.009    0.019    0.010
1650.950   -0.118    0.009    0.019    0.010
1653.193   -0.122    0.010    0.027    0.011
1655.433   -0.123    0.010    0.014    0.011
1657.665   -0.102    0.012    0.004    0.011
1659.888   -0.110    0.013    0.014    0.010
1662.102   -0.114    0.014    0.016    0.011
1664.308   -0.109    0.013    0.012    0.010
1666.517   -0.101    0.011    0.015    0.010
1668.660   -0.105    0.012    0.012    0.010
1670.891   -0.102    0.012    0.017    0.010
1673.063   -0.107    0.012    0.018    0.010
1675.232   -0.112    0.016    0.015    0.010
1677.392   -0.147    0.020    0.021    0.007
1679.545   -0.147    0.021    0.021    0.007
1681.694   -0.154    0.015    0.018    0.006
1683.829   -0.164    0.012    0.015    0.006
1685.957   -0.169    0.012    0.007    0.006
1688.087   -0.169    0.012    0.005    0.006
1690.159   -0.142    0.015    0.012    0.008
1692.306   -0.187    0.013   -0.000    0.006
1694.400   -0.187    0.013   -0.002    0.006
1696.492   -0.180    0.014    0.005    0.008
1698.576   -0.190    0.014   -0.003    0.008
1700.646   -0.178    0.014   -0.012    0.008
1702.714   -0.173    0.014   -0.011    0.009
1704.773   -0.174    0.014   -0.012    0.009
1706.825   -0.179    0.013   -0.013    0.009
1708.874   -0.141    0.018    0.020    0.011
1710.872   -0.150    0.017    0.008    0.011
1712.938   -0.152    0.016    0.004    0.011
1714.953   -0.149    0.015    0.006    0.011
1716.965   -0.142    0.011   -0.027    0.011
1718.969   -0.159    0.013   -0.018    0.011
1724.930   -0.135    0.011   -0.044    0.010
1726.904   -0.138    0.011   -0.041    0.010
1730.827   -0.131    0.010   -0.013    0.011
1735.678   -0.131    0.010   -0.015    0.012
1739.528   -0.122    0.010   -0.013    0.011
1745.241   -0.073    0.011   -0.020    0.017
1749.001   -0.091    0.012   -0.012    0.015
1753.678   -0.098    0.011    0.039    0.016
1759.212   -0.056    0.012    0.058    0.016
1763.766   -0.055    0.014    0.062    0.016
1767.385   -0.043    0.013    0.030    0.016
1770.965   -0.056    0.013    0.033    0.016
1774.511   -0.062    0.014    0.036    0.016
1778.029   -0.013    0.010   -0.027    0.015
1781.509   -0.048    0.014    0.037    0.016
1784.971   -0.047    0.014    0.031    0.015
1790.094   -0.014    0.015    0.009    0.019
1793.471   -0.012    0.015    0.015    0.020
1796.806    0.001    0.015    0.016    0.020
1800.129   -0.056    0.016    0.019    0.015
1803.415   -0.049    0.016    0.013    0.015
1806.669    0.018    0.015   -0.017    0.021
1809.896    0.001    0.013    0.020    0.015
1813.082    0.002    0.018    0.018    0.018
1816.251    0.004    0.017    0.021    0.020
1819.390    0.009    0.017    0.028    0.020
1822.497    0.028    0.017   -0.041    0.020
1825.562   -0.005    0.018   -0.022    0.018
1828.623    0.001    0.019   -0.020    0.018
1831.643    0.001    0.018   -0.019    0.018
1834.637   -0.001    0.019   -0.011    0.018
1838.336   -0.016    0.024    0.051    0.018
1841.997   -0.004    0.022    0.050    0.018
1844.898   -0.022    0.023    0.062    0.017
1847.754    0.038    0.020    0.009    0.016
1852.035    0.034    0.021    0.021    0.016
1854.976    0.035    0.021    0.022    0.016
1858.008    0.044    0.021    0.020    0.016
1861.147    0.043    0.021    0.021    0.016
1864.365    0.023    0.022    0.032    0.016
1869.276    0.042    0.012    0.017    0.010
1872.541    0.043    0.019    0.021    0.017
1875.750    0.096    0.019   -0.011    0.017
1878.864    0.073    0.019    0.012    0.014
1887.394    0.052    0.020    0.008    0.014
1889.902    0.030    0.022    0.008    0.015
1894.385    0.014    0.022    0.035    0.010
