   W                 M1-_p1/2
 (MeV)      Re       DRe      Im       DIm
1234.819    0.932    0.420    0.517    0.263
1235.389    1.103    0.524    0.682    0.275
1236.664    0.961    0.417    0.550    0.268
1238.514    1.551    0.352   -0.239    0.177
1238.696    1.450    0.370    0.169    0.189
1240.301    1.897    0.356   -0.377    0.249
1242.009    2.089    0.435   -0.800    0.260
1242.183    1.907    0.368   -0.269    0.248
1244.002    2.189    0.402    0.246    0.226
1245.306    2.032    0.402    0.387    0.234
1245.826    1.984    0.352    0.088    0.218
1247.647    2.634    0.361   -0.176    0.223
1248.594    2.521    0.413    0.688    0.253
1249.466    2.139    0.371    0.277    0.248
1251.274    2.132    0.487    0.019    0.402
1251.896    2.221    0.516    0.422    0.414
1253.095    2.202    0.478   -0.098    0.402
1254.883    1.819    0.358    0.202    0.265
1255.085    1.840    0.376    0.363    0.273
1256.684    1.876    0.340    0.164    0.263
1258.437    1.876    0.381    0.835    0.284
1258.482    1.841    0.346    0.601    0.276
1260.285    1.696    0.325    0.538    0.273
1261.691    1.725    0.295    0.804    0.234
1262.026    1.750    0.268    0.446    0.224
1263.861    1.576    0.325    0.185    0.311
1264.944    1.897    0.444    0.871    0.303
1265.649    1.664    0.430   -0.180    0.365
1267.412    1.864    0.424    0.166    0.368
1268.189    1.846    0.459    0.406    0.384
1269.187    1.845    0.321   -0.057    0.284
1270.960    1.973    0.307   -0.076    0.281
1271.433    1.557    0.347    0.553    0.301
1272.731    1.921    0.303    0.303    0.288
1274.477    1.615    0.324    0.101    0.265
1274.661    1.474    0.352    0.504    0.278
1276.250    1.617    0.314    0.354    0.265
1278.006    1.857    0.281    0.595    0.279
1279.752    1.988    0.263    0.489    0.255
1281.108    1.363    0.415    0.526    0.349
1281.510    1.381    0.400    0.057    0.335
1283.215    1.424    0.424    0.502    0.373
1284.319    1.332    0.307    0.481    0.281
1284.991    1.442    0.303    0.329    0.282
1286.720    1.412    0.320    0.370    0.297
1287.522    1.469    0.303   -0.030    0.262
1288.447    2.072    0.249   -0.088    0.248
1290.179    2.069    0.255    0.014    0.250
1290.724    2.118    0.244   -0.215    0.238
1291.902    2.035    0.299    0.240    0.311
1293.614    1.966    0.324    0.234    0.334
1293.846    1.928    0.291    0.343    0.285
1295.332    1.965    0.314    0.276    0.307
1297.041    2.179    0.260    0.183    0.264
1297.098    2.315    0.248   -0.086    0.250
1298.754    2.113    0.281    0.137    0.287
1300.263    2.201    0.263   -0.200    0.271
1300.450    2.052    0.283    0.097    0.291
1302.152    2.116    0.277   -0.097    0.288
1303.434    2.239    0.450   -0.785    0.436
1303.816    1.858    0.466   -0.786    0.440
1305.542    1.981    0.465   -0.769    0.443
1306.590    1.919    0.464   -0.584    0.433
1307.222    2.376    0.449   -0.259    0.432
1308.901    2.159    0.459   -0.387    0.437
1309.746    1.881    0.364    0.432    0.282
1310.577    2.099    0.329    0.292    0.310
1312.251    2.143    0.327    0.264    0.309
1312.895    1.930    0.359    0.360    0.283
1313.916    2.027    0.364    0.364    0.308
1315.579    2.013    0.433    0.156    0.375
1316.035    1.951    0.432    0.151    0.348
1317.240    2.152    0.426    0.109    0.400
1318.898    2.175    0.511   -0.231    0.444
1320.548    1.786    0.526    0.200    0.456
1322.174    1.854    0.391    0.204    0.362
1323.847    1.921    0.386    0.149    0.358
1325.406    2.288    0.475    0.467    0.462
1325.477    2.181    0.507    0.595    0.490
1327.118    2.205    0.507    0.599    0.485
1328.531    2.343    0.475    0.442    0.463
1328.743    2.179    0.512    0.628    0.488
1330.373    2.149    0.393    0.921    0.391
1331.557    2.228    0.362    0.865    0.362
1331.987    2.152    0.392    0.962    0.385
1333.606    2.197    0.393    0.889    0.377
1334.732    1.953    0.374    1.242    0.354
1335.217    2.019    0.386    0.995    0.369
1336.825    2.050    0.403    0.998    0.401
1337.807    2.022    0.416    1.233    0.373
1338.438    1.973    0.399    1.041    0.400
1340.000    2.052    0.538    1.071    0.485
1340.896    2.067    0.515    1.002    0.459
1341.631    2.061    0.515    1.055    0.480
1343.211    2.126    0.517    0.984    0.478
1343.972    2.354    0.478    0.798    0.447
1344.809    2.109    0.522    1.003    0.483
1346.378    2.032    0.425    1.342    0.391
1347.040    2.138    0.375    1.298    0.344
1347.959    2.081    0.389    1.269    0.376
1349.531    1.777    0.417    1.370    0.378
1350.101    2.156    0.381    1.326    0.385
1351.095    2.088    0.385    1.342    0.391
1352.663    2.142    0.380    1.366    0.381
1353.156    2.173    0.376    1.304    0.383
1354.223    2.124    0.398    1.381    0.383
1355.767    1.789    0.396    1.797    0.394
1356.203    1.860    0.389    1.681    0.367
1357.296    1.853    0.392    1.726    0.393
1358.864    1.828    0.395    1.762    0.390
1359.244    1.943    0.391    1.706    0.395
1360.410    2.039    0.385    1.702    0.401
1361.954    1.757    0.387    1.640    0.376
1362.285    1.838    0.385    1.602    0.378
1363.469    1.799    0.384    1.598    0.376
1364.996    1.750    0.417    1.625    0.390
1366.528    1.745    0.354    1.645    0.373
1368.030    1.540    0.381    1.865    0.372
1368.264    1.709    0.374    1.694    0.390
1369.545    1.757    0.350    1.701    0.368
1371.065    1.624    0.373    1.902    0.387
1371.353    1.750    0.339    1.752    0.358
1372.556    1.621    0.373    1.916    0.389
1374.032    1.639    0.372    1.873    0.386
1374.353    1.566    0.382    2.045    0.379
1375.561    1.812    0.356    1.918    0.365
1377.034    1.802    0.350    1.958    0.368
1377.347    1.852    0.336    1.861    0.333
1378.518    1.891    0.356    1.964    0.359
1379.994    1.739    0.348    2.077    0.373
1380.341    1.691    0.337    2.097    0.343
1381.483    1.247    0.311    2.055    0.325
1382.928    1.421    0.294    1.923    0.288
1383.329    1.252    0.366    2.294    0.349
1384.413    1.608    0.368    2.155    0.364
1385.863    1.558    0.364    2.164    0.367
1386.310    1.268    0.363    2.273    0.348
1387.318    1.250    0.384    2.199    0.377
1388.771    1.158    0.367    2.197    0.363
1389.278    1.160    0.345    2.246    0.335
1390.183    1.112    0.359    2.126    0.364
1391.660    1.452    0.351    2.137    0.355
1392.246    1.113    0.344    2.236    0.337
1393.088    1.467    0.366    2.143    0.381
1394.522    1.354    0.380    1.892    0.368
1395.202    1.368    0.372    2.235    0.360
1395.941    1.535    0.367    2.051    0.381
1397.359    1.087    0.309    2.520    0.283
1398.158    1.060    0.280    2.483    0.250
1398.788    1.069    0.306    2.479    0.281
1400.189    1.175    0.302    2.376    0.294
1401.107    1.124    0.274    2.444    0.253
1401.589    1.100    0.304    2.384    0.298
1403.001    0.963    0.400    2.245    0.339
1404.371    1.017    0.399    2.232    0.335
1405.787    1.221    0.384    2.214    0.321
1407.168    1.146    0.378    2.187    0.324
1408.548    1.113    0.379    2.203    0.322
1409.892    1.210    0.329    2.296    0.288
1409.919    1.112    0.346    2.394    0.313
1411.296    1.173    0.345    2.332    0.315
1412.658    1.140    0.345    2.342    0.310
1412.811    1.247    0.329    2.281    0.288
1414.019    1.099    0.240    2.476    0.232
1415.379    1.103    0.244    2.421    0.234
1416.730    1.084    0.242    2.407    0.233
1418.048    1.115    0.254    2.171    0.252
1418.623    1.182    0.230    2.183    0.228
1419.417    1.133    0.255    2.171    0.253
1420.745    1.176    0.248    2.130    0.261
1421.517    0.974    0.233    2.520    0.230
1422.078    1.089    0.260    2.544    0.241
1423.397    0.524    0.404    2.699    0.331
1424.722    0.565    0.397    2.734    0.331
1426.038    0.587    0.398    2.746    0.331
1427.294    0.469    0.373    2.691    0.316
1427.347    0.475    0.390    2.348    0.336
1428.654    0.486    0.388    2.389    0.328
1429.961    0.448    0.363    2.337    0.333
1430.171    0.469    0.344    2.406    0.308
1431.226    0.466    0.363    2.358    0.333
1432.537    0.409    0.348    2.393    0.303
1433.035    0.440    0.333    2.396    0.283
1433.814    0.423    0.349    2.399    0.302
1435.096    0.359    0.348    2.304    0.307
1435.913    0.423    0.345    2.395    0.290
1436.370    0.293    0.400    2.340    0.332
1437.650    0.327    0.399    2.332    0.326
1438.902    0.301    0.402    2.326    0.332
1440.160    0.329    0.387    2.521    0.315
1441.424    0.260    0.378    2.627    0.299
1441.612    0.200    0.351    2.486    0.296
1442.647    0.214    0.362    2.485    0.311
1443.902    0.129    0.350    2.405    0.307
1444.441    0.163    0.336    2.398    0.300
1445.142    0.143    0.350    2.431    0.309
1446.998    0.356    0.368    2.332    0.312
1447.277    0.212    0.361    2.329    0.302
1449.453    0.187    0.297    2.494    0.287
1450.107    0.390    0.285    2.655    0.271
1451.885    0.189    0.296    2.541    0.283
1452.925    0.417    0.285    2.644    0.277
1454.281   -0.316    0.268    2.507    0.234
1455.738   -0.378    0.248    2.687    0.219
1456.679   -0.320    0.250    2.641    0.228
1458.546    0.220    0.362    2.688    0.305
1459.047    0.205    0.364    2.696    0.314
1461.348    0.227    0.361    2.655    0.310
1461.393    0.067    0.367    2.754    0.311
1463.721   -0.364    0.341    2.681    0.294
1464.138   -0.104    0.334    2.574    0.295
1466.034   -0.081    0.336    2.585    0.302
1466.923    0.242    0.279    1.953    0.286
1468.323    0.240    0.282    1.954    0.293
1469.715    0.100    0.266    1.902    0.286
1470.590    0.120    0.269    1.897    0.293
1472.413   -0.016    0.264    1.704    0.291
1472.840    0.383    0.260    1.839    0.312
1475.062    0.185    0.266    2.068    0.304
1475.253    0.305    0.258    1.875    0.305
1477.280    0.206    0.265    2.008    0.306
1477.998    0.002    0.263    1.886    0.305
1479.463    0.177    0.266    1.872    0.312
1480.750    0.012    0.270    2.324    0.303
1481.631    0.025    0.273    2.336    0.315
1483.491    0.123    0.216    2.051    0.275
1483.782    0.131    0.220    2.081    0.289
1485.906    0.128    0.220    2.042    0.292
1488.026   -0.147    0.202    1.927    0.281
1488.959   -0.181    0.197    1.847    0.267
1490.111   -0.193    0.201    1.924    0.280
1491.685   -0.229    0.197    1.905    0.265
1492.188   -0.228    0.201    1.932    0.278
1494.236   -0.292    0.214    1.819    0.317
1494.400   -0.301    0.210    1.775    0.307
1496.282   -0.300    0.215    1.816    0.317
1497.109   -0.049    0.188    1.767    0.267
1498.293   -0.065    0.196    1.906    0.282
1499.814    0.163    0.216    1.548    0.276
1500.290    0.155    0.227    1.702    0.291
1502.277    0.114    0.226    1.633    0.293
1502.515    0.091    0.218    1.556    0.278
1504.231    0.008    0.272    1.682    0.321
1505.141    0.035    0.265    1.533    0.310
1506.188   -0.001    0.275    1.560    0.324
1507.882    0.061    0.216    1.481    0.269
1508.112    0.058    0.230    1.526    0.287
1510.014    0.024    0.232    1.469    0.288
1510.549   -0.667    0.179    2.058    0.244
1511.921   -0.656    0.194    2.081    0.264
1513.217   -0.636    0.171    1.921    0.250
1513.887   -0.024    0.195    1.328    0.287
1515.875    0.058    0.189    1.404    0.268
1515.918    0.030    0.197    1.417    0.281
1518.015   -0.497    0.183    1.598    0.264
1518.528   -0.494    0.174    1.609    0.249
1520.171   -0.510    0.181    1.594    0.264
1521.176   -0.488    0.174    1.615    0.250
1522.360   -0.233    0.223    1.392    0.299
1523.814   -0.277    0.218    1.354    0.289
1524.553   -0.291    0.224    1.326    0.298
1526.724   -0.097    0.167    1.318    0.245
1528.843   -0.144    0.167    1.296    0.245
1529.070   -0.165    0.160    1.271    0.234
1530.891   -0.232    0.162    1.444    0.227
1531.681   -0.287    0.153    1.449    0.216
1532.857   -0.297    0.161    1.435    0.225
1534.307   -0.185    0.154    1.504    0.213
1534.705   -0.262    0.166    1.481    0.225
1536.452   -0.429    0.163    1.582    0.220
1536.843   -0.453    0.154    1.595    0.208
1538.069   -0.447    0.166    1.554    0.220
1539.502   -0.461    0.154    1.574    0.207
1539.911   -0.438    0.164    1.567    0.220
1542.078   -0.626    0.149    1.622    0.189
1544.662   -0.518    0.155    1.338    0.199
1547.235   -0.505    0.147    1.303    0.189
1549.804   -0.411    0.163    1.145    0.205
1552.363   -0.279    0.157    1.193    0.200
1554.912   -0.351    0.162    1.334    0.210
1557.462   -0.414    0.134    1.259    0.182
1559.996   -0.443    0.135    1.268    0.182
1562.532   -0.572    0.137    1.314    0.177
1565.004   -0.572    0.138    1.302    0.177
1567.574   -0.606    0.136    1.298    0.175
1570.074   -0.550    0.144    1.160    0.170
1573.823   -0.612    0.146    1.299    0.175
1577.556   -0.531    0.149    1.401    0.167
1580.035   -0.572    0.146    1.482    0.167
1582.509   -0.592    0.149    1.399    0.166
1584.973   -0.766    0.160    1.443    0.174
1587.428   -0.791    0.157    1.488    0.171
1589.891   -0.667    0.130    1.468    0.142
1592.273   -0.536    0.124    1.319    0.149
1594.764   -0.541    0.125    1.297    0.143
1597.186   -0.606    0.118    1.333    0.128
1599.605   -0.582    0.117    1.286    0.129
1602.020   -0.587    0.117    1.295    0.126
1604.425   -0.549    0.113    1.275    0.124
1606.821   -0.646    0.117    1.405    0.125
1609.213   -0.640    0.117    1.396    0.125
1611.596   -0.649    0.110    1.505    0.114
1613.970   -0.619    0.111    1.522    0.111
1616.346   -0.616    0.110    1.508    0.112
1618.654   -0.753    0.115    1.811    0.124
1621.058   -0.755    0.116    1.815    0.124
1623.395   -0.698    0.111    1.677    0.127
1625.734   -0.596    0.112    1.546    0.117
1628.064   -0.588    0.113    1.533    0.119
1630.385   -0.560    0.111    1.491    0.116
1632.702   -0.545    0.112    1.516    0.117
1635.011   -0.573    0.114    1.509    0.123
1637.311   -0.559    0.114    1.581    0.118
1639.601   -0.829    0.126    1.287    0.113
1641.894   -0.805    0.127    1.268    0.113
1644.121   -0.834    0.128    1.237    0.113
1646.442   -0.827    0.127    1.232    0.114
1648.692   -0.704    0.111    1.379    0.104
1650.950   -0.720    0.112    1.389    0.105
1653.193   -0.711    0.112    1.353    0.104
1655.433   -0.836    0.109    1.330    0.093
1657.665   -0.885    0.126    1.284    0.104
1659.888   -0.855    0.125    1.305    0.099
1662.102   -0.838    0.128    1.312    0.099
1664.308   -0.896    0.128    1.288    0.102
1666.517   -0.838    0.110    1.284    0.096
1668.660   -1.089    0.159    1.234    0.102
1670.891   -1.093    0.159    1.222    0.103
1673.063   -1.089    0.159    1.224    0.103
1675.232   -1.099    0.164    1.047    0.111
1677.392   -0.964    0.143    0.958    0.111
1679.545   -0.976    0.144    0.931    0.111
1681.694   -0.977    0.135    0.922    0.107
1683.829   -0.904    0.131    0.986    0.106
1685.957   -0.796    0.113    0.892    0.102
1688.087   -0.796    0.114    0.883    0.103
1690.159   -0.831    0.118    0.812    0.106
1692.306   -0.710    0.114    0.715    0.106
1694.400   -0.713    0.114    0.707    0.105
1696.492   -0.710    0.115    0.775    0.109
1698.576   -0.783    0.105    0.870    0.114
1700.646   -0.797    0.106    0.868    0.110
1702.714   -0.829    0.113    0.966    0.109
1704.773   -0.834    0.113    0.954    0.108
1706.825   -0.818    0.111    0.948    0.108
1708.874   -0.795    0.127    0.982    0.105
1710.872   -0.946    0.110    0.808    0.084
1712.938   -0.935    0.105    0.804    0.083
1714.953   -0.953    0.103    0.796    0.083
1716.965   -0.875    0.100    0.803    0.106
1718.969   -0.888    0.099    0.877    0.115
1724.930   -0.850    0.083    0.748    0.088
1726.904   -0.872    0.083    0.740    0.088
1730.827   -0.874    0.096    0.832    0.092
1735.678   -0.920    0.095    0.696    0.096
1739.528   -0.860    0.091    0.589    0.088
1745.241   -0.512    0.087    0.714    0.094
1749.001   -0.484    0.087    0.703    0.095
1753.678   -0.343    0.082    0.886    0.083
1759.212   -0.385    0.095    0.835    0.083
1763.766   -0.378    0.084    0.834    0.073
1767.385   -0.428    0.076    0.717    0.077
1770.965   -0.440    0.075    0.737    0.075
1774.511   -0.585    0.076    0.655    0.078
1778.029   -0.732    0.084    0.731    0.093
1781.509   -0.464    0.076    0.699    0.075
1784.971   -0.594    0.076    0.799    0.072
1790.094   -0.655    0.071    0.562    0.069
1793.471   -0.668    0.071    0.532    0.068
1796.806   -0.656    0.069    0.527    0.068
1800.129   -0.584    0.062    0.564    0.068
1803.415   -0.592    0.063    0.564    0.069
1806.669   -0.751    0.064    0.581    0.067
1809.896   -0.820    0.081    0.600    0.080
1813.082   -0.814    0.069    0.608    0.072
1816.251   -0.843    0.072    0.545    0.079
1819.390   -0.862    0.065    0.516    0.079
1822.497   -0.709    0.066    0.535    0.073
1825.562   -0.582    0.072    0.527    0.076
1828.623   -0.601    0.072    0.518    0.076
1831.643   -0.595    0.071    0.517    0.075
1834.637   -0.617    0.070    0.502    0.074
1838.336   -0.686    0.074    0.383    0.080
1841.997   -0.688    0.073    0.361    0.077
1844.898   -0.684    0.071    0.370    0.074
1847.754   -0.686    0.063    0.083    0.098
1852.035   -0.712    0.066    0.133    0.100
1854.976   -0.719    0.066    0.109    0.102
1858.008   -0.732    0.066    0.092    0.103
1861.147   -0.732    0.066    0.085    0.104
1864.365   -0.718    0.068    0.117    0.104
1869.276   -0.789    0.069    0.165    0.101
1872.541   -0.784    0.062    0.172    0.098
1875.750   -0.666    0.055    0.058    0.058
1878.864   -0.675    0.056    0.047    0.053
1887.394   -0.654    0.058    0.024    0.058
1889.902   -0.646    0.059    0.045    0.062
1894.385   -0.576    0.055   -0.075    0.049
