   W                 M1-_3/2
 (MeV)      Re       DRe      Im       DIm
1204.852   -5.528    0.768    1.392    0.689
1205.210   -6.674    0.903   -0.139    0.803
1206.751   -7.114    0.739    1.658    0.484
1208.600   -7.086    0.938    0.536    0.575
1208.646   -7.321    0.725    1.227    0.463
1210.539   -7.386    0.800    1.562    0.466
1211.987   -6.918    0.969   -0.594    0.540
1212.429   -6.602    0.777    1.420    0.437
1214.315   -7.711    0.794    1.446    0.405
1215.273   -6.785    0.935    0.704    0.502
1216.207   -8.196    0.781    1.105    0.395
1218.049   -6.136    0.899    1.364    0.364
1218.712   -5.645    1.030    0.902    0.456
1219.951   -6.275    0.897    0.333    0.397
1221.826   -6.346    0.763    0.302    0.390
1222.048   -5.991    0.777   -1.007    0.435
1223.690   -4.856    0.794    1.353    0.350
1225.399   -5.724    0.895   -2.069    0.509
1225.560   -4.822    0.931    1.834    0.350
1227.419   -5.190    0.854    1.796    0.353
1228.733   -5.146    0.726   -0.543    0.383
1229.275   -6.385    0.798    2.541    0.367
1231.128   -6.546    0.944    2.331    0.851
1232.065   -4.418    0.945    2.300    0.414
1232.979   -6.591    0.950    2.298    0.753
1234.819   -5.983    0.924    1.318    0.479
1235.389   -5.468    1.317    1.813    0.540
1236.664   -5.894    0.914    1.417    0.502
1238.514   -6.410    0.892    1.132    0.383
1238.696   -6.712    0.956    2.355    0.433
1240.301   -7.693    0.803    1.505    0.478
1242.009   -7.117    1.100    0.237    0.526
1242.183   -7.663    0.853    1.830    0.471
1244.002   -7.706    1.069    1.859    0.486
1245.306   -8.179    1.070    2.284    0.522
1245.826   -8.322    0.899    1.387    0.454
1247.647   -6.372    0.929    0.594    0.474
1248.594   -6.711    1.106    3.187    0.594
1249.466   -7.857    0.964    1.953    0.575
1251.274   -7.106    0.990    1.675    0.709
1251.896   -6.838    1.114    2.886    0.765
1253.095   -6.897    0.948    1.326    0.704
1254.883   -6.867    0.832    2.300    0.543
1255.085   -6.804    0.900    2.783    0.578
1256.684   -6.696    0.761    2.185    0.532
1258.437   -6.464    0.905    2.069    0.579
1258.482   -6.570    0.770    1.366    0.541
1260.285   -7.005    0.681    1.178    0.529
1261.691   -6.485    0.708    2.181    0.514
1262.026   -6.410    0.604    1.108    0.473
1263.861   -6.933    0.818    0.325    0.802
1264.944   -5.970    1.222    2.383    0.772
1265.649   -6.557    0.864    0.632    0.686
1267.412   -5.956    0.836    1.670    0.701
1268.189   -6.011    0.987    2.392    0.772
1269.187   -5.919    0.769    0.929    0.621
1270.960   -5.533    0.716    0.871    0.609
1271.433   -6.781    0.864    2.759    0.687
1272.731   -5.689    0.700    2.008    0.637
1274.477   -4.748    0.699    0.086    0.572
1274.661   -5.173    0.811    1.296    0.629
1276.250   -4.742    0.655    0.845    0.576
1278.006   -5.779    0.720    1.456    0.733
1279.752   -5.386    0.659    1.139    0.648
1281.108   -5.267    0.830    1.343    0.714
1281.510   -5.214    0.760   -0.063    0.648
1283.215   -5.084    0.872    1.273    0.814
1284.319   -5.044    0.673    1.238    0.639
1284.991   -4.714    0.658    0.782    0.643
1286.720   -4.804    0.726    0.903    0.699
1287.522   -4.632    0.657   -0.295    0.561
1288.447   -5.303    0.597    0.163    0.588
1290.179   -5.313    0.618    0.469    0.594
1290.724   -5.164    0.579   -0.220    0.546
1291.902   -5.415    0.778    1.147    0.811
1293.614   -5.293    0.805    1.250    0.840
1293.846   -5.405    0.681    1.576    0.657
1295.332   -5.296    0.767    1.376    0.742
1297.041   -4.652    0.556    1.096    0.574
1297.098   -4.246    0.502    0.289    0.513
1298.754   -4.537    0.594    1.137    0.614
1300.263   -4.272    0.514    0.125    0.542
1300.450   -4.720    0.601    1.017    0.630
1302.152   -4.529    0.577    0.435    0.617
1303.434   -4.103    0.769    1.526    0.770
1303.816   -5.247    0.848    1.523    0.789
1305.542   -4.878    0.845    1.574    0.804
1306.590   -5.065    0.836    2.129    0.755
1307.222   -3.693    0.763    3.104    0.750
1308.901   -4.345    0.811    2.721    0.772
1309.746   -5.397    0.909    1.219    0.612
1310.577   -4.743    0.780    0.799    0.726
1312.251   -4.610    0.775    0.717    0.721
1312.895   -5.251    0.892    1.005    0.616
1313.916   -4.959    0.909    1.015    0.716
1315.579   -4.752    0.954    1.033    0.809
1316.035   -4.937    0.949    1.018    0.691
1317.240   -4.336    0.925    0.890    0.909
1318.898   -3.782    0.941    0.769    0.866
1320.548   -4.950    1.011    2.060    0.921
1322.174   -4.458    0.841    1.585    0.800
1323.847   -4.258    0.822    1.418    0.781
1325.406   -4.393    0.817    0.743    0.805
1325.477   -4.714    0.974    1.127    0.940
1327.118   -4.642    0.976    1.140    0.920
1328.531   -4.228    0.818    0.670    0.809
1328.743   -4.721    0.998    1.228    0.931
1330.373   -4.343    0.839    0.515    0.834
1331.557   -4.108    0.699    0.347    0.710
1331.987   -4.335    0.833    0.638    0.812
1333.606   -4.201    0.835    0.419    0.774
1334.732   -4.742    0.758    1.657    0.676
1335.217   -4.544    0.810    0.915    0.745
1336.825   -4.452    0.882    0.923    0.882
1337.807   -4.535    0.933    1.628    0.764
1338.438   -4.682    0.864    1.053    0.879
1340.000   -4.967    1.099    1.239    0.954
1340.896   -4.924    0.996    1.032    0.828
1341.631   -4.940    0.996    1.189    0.930
1343.211   -4.745    1.004    0.977    0.920
1343.972   -4.062    0.810    0.418    0.770
1344.809   -4.797    1.029    1.034    0.943
1346.378   -4.789    0.987    0.743    0.859
1347.040   -4.469    0.786    0.610    0.654
1347.959   -4.641    0.842    0.524    0.796
1349.531   -4.751    0.920    1.267    0.789
1350.101   -5.113    0.836    1.129    0.813
1351.095   -5.316    0.849    1.177    0.837
1352.663   -5.155    0.829    1.248    0.793
1353.156   -5.060    0.815    1.064    0.803
1354.223   -5.208    0.902    1.295    0.804
1355.767   -4.823    0.843    0.969    0.802
1356.203   -4.611    0.812    0.623    0.677
1357.296   -4.631    0.825    0.756    0.800
1358.864   -4.707    0.838    0.866    0.784
1359.244   -4.361    0.819    0.698    0.806
1360.410   -4.073    0.795    0.684    0.836
1361.954   -4.450    0.816    0.940    0.769
1362.285   -4.208    0.808    0.826    0.779
1363.469   -4.326    0.806    0.813    0.772
1364.996   -4.473    0.943    0.896    0.831
1366.528   -3.926    0.759    0.578    0.763
1368.030   -4.541    0.870    1.239    0.761
1368.264   -4.032    0.844    0.724    0.837
1369.545   -3.889    0.743    0.746    0.741
1371.065   -3.973    0.771    0.341    0.772
1371.353   -3.595    0.613   -0.109    0.633
1372.556   -3.982    0.773    0.383    0.782
1374.032   -3.930    0.767    0.255    0.765
1374.353   -4.147    0.812    0.770    0.734
1375.561   -3.411    0.697    0.388    0.669
1377.034   -3.440    0.668    0.510    0.683
1377.347   -3.545    0.559    0.164    0.548
1378.518   -3.430    0.663    0.473    0.678
1379.994   -3.885    0.622    0.814    0.744
1380.341   -4.029    0.566    0.874    0.602
1381.483   -4.323    0.677    1.017    0.726
1382.928   -3.800    0.604    0.620    0.569
1383.329   -4.197    0.643    1.394    0.610
1384.413   -3.129    0.655    0.977    0.683
1385.863   -3.280    0.636    1.004    0.699
1386.310   -4.149    0.631    1.331    0.603
1387.318   -4.203    0.734    1.109    0.744
1388.771   -4.034    0.712    1.146    0.717
1389.278   -4.027    0.605    1.293    0.584
1390.183   -4.170    0.671    0.932    0.723
1391.660   -3.150    0.633    0.966    0.683
1392.246   -4.167    0.596    1.263    0.595
1393.088   -3.600    0.614    0.751    0.724
1394.522   -3.940    0.686   -0.003    0.657
1395.202   -3.896    0.642    1.027    0.618
1395.941   -3.396    0.619    0.475    0.725
1397.359   -4.174    0.656    1.346    0.606
1398.158   -4.254    0.525    1.236    0.457
1398.788   -4.227    0.641    1.223    0.596
1400.189   -3.911    0.625    0.914    0.652
1401.107   -4.062    0.497    1.120    0.475
1401.589   -4.135    0.636    0.938    0.667
1403.001   -3.974    0.751    1.020    0.713
1404.371   -3.813    0.747    0.982    0.695
1405.787   -3.202    0.670    0.928    0.634
1407.168   -2.860    0.640    0.808    0.645
1408.548   -2.958    0.646    0.856    0.638
1409.892   -2.999    0.537    0.470    0.491
1409.919   -3.293    0.623    0.764    0.613
1411.296   -3.109    0.619    0.578    0.619
1412.658   -3.209    0.621    0.607    0.596
1412.811   -2.889    0.535    0.424    0.491
1414.019   -3.177    0.494    0.323    0.502
1415.379   -3.164    0.513    0.160    0.512
1416.730   -3.221    0.506    0.116    0.509
1418.048   -3.385    0.512    0.338    0.520
1418.623   -3.184    0.397    0.373    0.409
1419.417   -3.333    0.518    0.337    0.526
1420.745   -3.203    0.483    0.216    0.558
1421.517   -3.810    0.413    1.385    0.419
1422.078   -3.464    0.540    1.458    0.473
1423.397   -2.877    0.756    1.282    0.601
1424.722   -2.753    0.722    1.386    0.598
1426.038   -2.689    0.731    1.421    0.601
1427.294   -3.043    0.597    1.256    0.523
1427.347   -2.880    0.695    0.991    0.640
1428.654   -2.846    0.687    1.115    0.601
1429.961   -2.953    0.674    1.030    0.639
1430.171   -2.891    0.575    1.239    0.515
1431.226   -2.901    0.672    1.095    0.637
1432.537   -2.886    0.651    1.128    0.591
1433.035   -2.793    0.573    1.137    0.494
1433.814   -2.843    0.655    1.144    0.588
1435.096   -3.036    0.650    0.861    0.611
1435.913   -2.844    0.638    1.132    0.533
1436.370   -2.541    0.736    1.149    0.629
1437.650   -2.438    0.729    1.127    0.599
1438.902   -2.518    0.746    1.107    0.630
1440.160   -2.433    0.670    1.694    0.546
1441.424   -2.401    0.723    1.469    0.524
1441.612   -2.581    0.584    1.046    0.508
1442.647   -2.539    0.644    1.044    0.583
1443.902   -2.937    0.625    1.041    0.563
1444.441   -2.835    0.551    1.020    0.527
1445.142   -2.895    0.626    1.119    0.573
1446.998   -2.841    0.622    1.161    0.561
1447.277   -3.272    0.581    1.154    0.510
1449.453   -2.900    0.530    0.510    0.548
1450.107   -2.291    0.465    0.993    0.469
1451.885   -2.896    0.525    0.652    0.532
1452.925   -2.210    0.467    0.960    0.503
1454.281   -2.385    0.530    0.752    0.457
1455.738   -2.571    0.436    1.292    0.387
1456.679   -2.399    0.448    1.153    0.429
1458.546   -1.840    0.573    0.768    0.511
1459.047   -1.883    0.586    0.790    0.558
1461.348   -1.818    0.566    0.669    0.536
1461.393   -2.297    0.602    0.965    0.546
1463.721   -1.978    0.568    1.018    0.519
1464.138   -1.197    0.528    0.697    0.526
1466.034   -1.128    0.544    0.730    0.562
1466.923   -1.687    0.451    1.549    0.516
1468.323   -1.691    0.464    1.552    0.549
1469.715   -1.502    0.429    1.618    0.518
1470.590   -1.441    0.448    1.603    0.551
1472.413   -1.850    0.420    1.025    0.542
1472.840   -2.428    0.428    1.233    0.570
1475.062   -3.020    0.461    1.920    0.534
1475.253   -2.661    0.414    1.343    0.537
1477.280   -2.957    0.453    1.741    0.543
1477.998   -2.265    0.422    1.198    0.545
1479.463   -1.741    0.436    1.154    0.581
1480.750   -1.524    0.431    0.370    0.524
1481.631   -1.484    0.446    0.405    0.584
1483.491   -1.746    0.357    0.791    0.492
1483.782   -1.723    0.379    0.879    0.557
1485.906   -1.731    0.380    0.764    0.571
1488.026   -1.077    0.357    0.937    0.570
1488.959   -1.180    0.328    0.699    0.503
1490.111   -1.216    0.352    0.928    0.565
1491.685   -1.324    0.331    0.871    0.497
1492.188   -1.321    0.353    0.954    0.556
1494.236   -1.465    0.371    1.001    0.609
1494.400   -1.493    0.349    0.870    0.557
1496.282   -1.490    0.374    0.992    0.609
1497.109   -1.309    0.328    0.978    0.494
1498.293   -1.358    0.367    1.394    0.564
1499.814   -1.679    0.364    1.288    0.508
1500.290   -1.702    0.420    1.751    0.581
1502.277   -1.826    0.418    1.544    0.587
1502.515   -1.896    0.376    1.312    0.520
1504.231   -1.887    0.477    1.738    0.617
1505.141   -1.806    0.437    1.291    0.564
1506.188   -1.914    0.492    1.374    0.627
1507.882   -1.968    0.366    1.350    0.502
1508.112   -1.976    0.433    1.484    0.587
1510.014   -2.080    0.443    1.315    0.591
1510.549   -0.965    0.322    0.622    0.477
1511.921   -0.932    0.395    0.691    0.565
1513.217   -1.099    0.308    0.466    0.501
1513.887   -2.027    0.375    1.612    0.589
1515.875   -1.781    0.346    1.841    0.504
1515.918   -1.866    0.383    1.880    0.565
1518.015   -1.133    0.371    1.471    0.547
1518.528   -1.123    0.327    1.505    0.482
1520.171   -1.171    0.363    1.461    0.546
1521.176   -1.106    0.327    1.522    0.483
1522.360   -1.470    0.410    1.900    0.584
1523.814   -1.604    0.386    1.787    0.538
1524.553   -1.644    0.414    1.703    0.583
1526.724   -1.786    0.346    1.829    0.522
1528.843   -1.925    0.346    1.762    0.518
1529.070   -1.989    0.312    1.686    0.472
1530.891   -1.886    0.347    1.295    0.501
1531.681   -2.050    0.307    1.311    0.455
1532.857   -2.082    0.343    1.270    0.494
1534.307   -1.744    0.314    1.476    0.442
1534.705   -1.977    0.363    1.408    0.492
1536.452   -1.536    0.356    1.205    0.487
1536.843   -1.610    0.316    1.245    0.438
1538.069   -1.591    0.366    1.122    0.485
1539.502   -1.634    0.319    1.181    0.431
1539.911   -1.565    0.360    1.160    0.487
1542.078   -1.875    0.312    1.296    0.411
1544.662   -1.551    0.338    0.444    0.452
1547.235   -1.513    0.303    0.340    0.408
1549.804   -1.704    0.322    0.585    0.422
1552.363   -1.308    0.294    0.727    0.400
1554.912   -1.525    0.316    1.151    0.444
1557.462   -1.469    0.280    1.096    0.418
1559.996   -1.557    0.281    1.122    0.415
1562.532   -1.548    0.280    1.099    0.403
1565.004   -1.549    0.284    1.064    0.404
1567.574   -1.650    0.276    1.051    0.396
1570.074   -1.031    0.274    0.566    0.358
1573.823   -1.217    0.283    0.985    0.383
1577.556   -1.461    0.289    0.960    0.338
1580.035   -1.585    0.275    1.204    0.335
1582.509   -1.643    0.288    0.955    0.332
1584.973   -1.381    0.304    0.927    0.343
1587.428   -1.455    0.292    1.063    0.329
1589.891   -1.938    0.275    1.722    0.277
1592.273   -1.547    0.252    1.275    0.304
1594.764   -1.560    0.256    1.208    0.280
1597.186   -1.566    0.242    1.289    0.258
1599.605   -1.495    0.235    1.149    0.263
1602.020   -1.510    0.239    1.176    0.247
1604.425   -1.510    0.223    1.042    0.238
1606.821   -1.803    0.243    1.431    0.242
1609.213   -1.785    0.239    1.406    0.241
1611.596   -1.566    0.227    1.009    0.230
1613.970   -1.476    0.232    1.060    0.218
1616.346   -1.466    0.226    1.017    0.220
1618.654   -1.199    0.232    0.636    0.230
1621.058   -1.205    0.234    0.648    0.232
1623.395   -1.033    0.213    0.234    0.244
1625.734   -1.111    0.207    0.632    0.209
1628.064   -1.088    0.215    0.595    0.217
1630.385   -1.003    0.202    0.469    0.205
1632.702   -0.959    0.207    0.544    0.209
1635.011   -1.041    0.219    0.522    0.237
1637.311   -0.999    0.218    0.738    0.213
1639.601   -0.706    0.226    1.014    0.201
1641.894   -0.634    0.229    0.958    0.198
1644.121   -0.721    0.233    0.863    0.201
1646.442   -0.700    0.231    0.848    0.202
1648.692   -0.864    0.211    0.613    0.191
1650.950   -0.912    0.214    0.643    0.197
1653.193   -0.885    0.214    0.535    0.193
1655.433   -0.741    0.211    0.631    0.184
1657.665   -0.889    0.284    0.493    0.232
1659.888   -0.797    0.281    0.555    0.210
1662.102   -0.747    0.292    0.577    0.211
1664.308   -0.921    0.293    0.504    0.225
1666.517   -0.746    0.217    0.492    0.198
1668.660   -0.412    0.279    0.592    0.207
1670.891   -0.422    0.277    0.555    0.208
1673.063   -0.412    0.278    0.563    0.209
1675.232   -0.442    0.303    0.030    0.245
1677.392   -0.065    0.288    0.292    0.223
1679.545   -0.101    0.294    0.210    0.226
1681.694   -0.104    0.256    0.185    0.206
1683.829    0.115    0.233    0.377    0.202
1685.957   -0.168    0.212    0.546    0.194
1688.087   -0.168    0.213    0.520    0.197
1690.159   -0.275    0.235    0.306    0.211
1692.306    0.088    0.217    0.016    0.211
1694.400    0.079    0.215   -0.008    0.208
1696.492    0.088    0.218    0.194    0.225
1698.576    0.261    0.205   -0.071    0.236
1700.646    0.220    0.208   -0.079    0.220
1702.714    0.181    0.220   -0.154    0.216
1704.773    0.166    0.222   -0.189    0.215
1706.825    0.214    0.212   -0.207    0.213
1708.874    0.283    0.283   -0.104    0.201
1710.872    0.451    0.268    0.009    0.174
1712.938    0.485    0.248   -0.004    0.172
1714.953    0.431    0.242   -0.029    0.172
1716.965    0.664    0.229   -0.008    0.263
1718.969    0.626    0.226    0.216    0.295
1724.930    1.128    0.187   -0.193    0.229
1726.904    1.062    0.188   -0.216    0.227
1730.827    1.057    0.235    0.061    0.242
1735.678    1.320    0.245    0.011    0.248
1739.528    1.501    0.229   -0.309    0.222
1745.241    2.198    0.201   -0.250    0.231
1749.001    2.283    0.201   -0.283    0.235
1753.678    2.990    0.201    0.113    0.211
1759.212    2.593    0.241   -0.093    0.215
1763.766    2.614    0.200   -0.095    0.179
1767.385    2.645    0.189   -0.104    0.186
1770.965    2.610    0.187   -0.045    0.177
1774.511    2.173    0.189   -0.290    0.187
1778.029    1.333    0.219   -0.592    0.253
1781.509    2.137    0.192   -0.689    0.192
1784.971    1.747    0.191   -0.387    0.180
1790.094    1.644    0.181   -0.146    0.158
1793.471    1.605    0.178   -0.238    0.155
1796.806    1.643    0.173   -0.253    0.155
1800.129    1.857    0.172   -0.136    0.163
1803.415    1.835    0.173   -0.135    0.167
1806.669    1.358    0.177   -0.084    0.160
1809.896    1.468    0.218    0.033    0.194
1813.082    1.487    0.175    0.057    0.165
1816.251    1.400    0.185   -0.133    0.193
1819.390    1.343    0.160   -0.219    0.190
1822.497    1.484    0.168    0.097    0.172
1825.562    1.864    0.190    0.071    0.185
1828.623    1.806    0.188    0.045    0.184
1831.643    1.824    0.185    0.042    0.181
1834.637    1.759    0.184   -0.002    0.178
1838.336    1.551    0.195   -0.360    0.199
1841.997    1.545    0.192   -0.425    0.189
1844.898    1.558    0.186   -0.400    0.177
1847.754    1.712    0.154    0.167    0.183
1852.035    1.633    0.164    0.317    0.195
1854.976    1.613    0.166    0.245    0.201
1858.008    1.574    0.164    0.196    0.208
1861.147    1.575    0.165    0.175    0.213
1864.365    1.616    0.172    0.270    0.213
1869.276    1.402    0.174    0.413    0.199
1872.541    1.417    0.148    0.434    0.186
1875.750    1.208    0.142    0.564    0.145
1878.864    1.179    0.144    0.530    0.124
1887.394    1.243    0.152    0.463    0.143
1889.902    1.268    0.158    0.524    0.158
1894.385    1.476    0.141    0.164    0.111
