   W                 E0+_p1/2
 (MeV)      Re       DRe      Im       DIm
1265.649    4.914    0.391    1.967    0.349
1267.412    4.619    0.387    1.720    0.359
1268.189    4.741    0.399    1.709    0.361
1269.187    4.875    0.277    1.409    0.273
1270.960    5.007    0.280    1.381    0.273
1271.433    5.596    0.295    1.350    0.277
1272.731    5.532    0.279    1.511    0.276
1274.477    5.400    0.289    1.216    0.289
1274.661    5.713    0.292    1.235    0.294
1276.250    5.435    0.291    1.145    0.292
1278.006    5.974    0.227    1.276    0.222
1279.752    6.025    0.231    1.376    0.227
1281.108    5.711    0.364    1.459    0.379
1281.510    5.689    0.359    1.256    0.373
1283.215    5.727    0.387    1.314    0.386
1284.319    5.750    0.277    1.146    0.287
1284.991    5.498    0.296    0.908    0.292
1286.720    5.438    0.313    0.704    0.304
1287.522    5.384    0.285    0.822    0.284
1288.447    5.747    0.234    1.013    0.237
1290.179    5.709    0.234    1.050    0.238
1290.724    5.389    0.237    1.229    0.249
1291.902    5.800    0.318    1.326    0.346
1293.614    5.659    0.334    1.379    0.380
1293.846    5.530    0.338    1.370    0.322
1295.332    5.513    0.409    1.348    0.334
1297.041    5.566    0.243    1.184    0.279
1297.098    5.668    0.241    1.103    0.274
1298.754    5.468    0.264    1.133    0.305
1300.263    5.694    0.263    1.051    0.300
1300.450    5.522    0.263    1.118    0.304
1302.152    5.579    0.264    1.059    0.303
1303.434    5.339    0.388    1.389    0.590
1303.816    5.504    0.394    1.593    0.590
1305.542    5.403    0.391    1.523    0.590
1306.590    5.494    0.395    1.708    0.590
1307.222    5.308    0.390    1.491    0.592
1308.901    5.392    0.391    1.551    0.590
1309.746    5.313    0.257    1.258    0.308
1310.577    5.253    0.249    1.125    0.310
1312.251    5.215    0.248    1.098    0.310
1312.895    5.293    0.255    1.217    0.307
1313.916    5.241    0.251    1.086    0.308
1315.579    5.185    0.335    1.072    0.420
1316.035    5.321    0.337    1.251    0.419
1317.240    5.470    0.377    1.316    0.452
1318.898    5.173    0.440    1.446    0.563
1320.548    5.212    0.444    1.470    0.567
1322.174    5.165    0.292    1.493    0.409
1323.847    5.185    0.290    1.458    0.408
1325.406    5.774    0.490    1.160    0.576
1325.477    5.667    0.496    1.219    0.580
1327.118    5.615    0.495    1.327    0.580
1328.531    5.774    0.490    1.146    0.576
1328.743    5.621    0.496    1.312    0.580
1330.373    5.278    0.349    1.081    0.423
1331.557    5.365    0.340    1.027    0.418
1331.987    5.237    0.345    1.098    0.422
1333.606    5.246    0.345    1.128    0.421
1334.732    5.278    0.326    1.206    0.414
1335.217    5.263    0.332    1.083    0.416
1336.825    5.261    0.365    1.049    0.453
1337.807    5.291    0.364    1.191    0.440
1338.438    5.427    0.359    1.125    0.455
1340.000    5.646    0.447    1.248    0.570
1340.896    5.608    0.443    1.351    0.565
1341.631    5.603    0.463    1.205    0.586
1343.211    5.626    0.444    1.199    0.567
1343.972    5.746    0.438    1.238    0.563
1344.809    5.614    0.444    1.169    0.568
1346.378    5.100    0.362    0.909    0.411
1347.040    5.136    0.356    1.015    0.404
1347.959    5.143    0.358    0.886    0.408
1349.531    4.901    0.360    0.962    0.400
1350.101    5.167    0.383    1.150    0.437
1351.095    5.161    0.363    1.092    0.410
1352.663    5.162    0.385    1.106    0.433
1353.156    5.158    0.382    1.123    0.436
1354.223    5.145    0.363    1.094    0.409
1355.767    5.423    0.347    1.016    0.404
1356.203    5.430    0.325    1.130    0.369
1357.296    5.458    0.347    0.957    0.405
1358.864    5.456    0.347    0.965    0.402
1359.244    5.546    0.341    1.154    0.403
1360.410    5.605    0.344    1.221    0.410
1361.954    5.182    0.321    1.168    0.389
1362.285    5.181    0.319    1.176    0.390
1363.469    5.185    0.319    1.151    0.390
1364.996    5.208    0.305    1.147    0.370
1366.528    5.273    0.359    1.147    0.397
1368.030    5.174    0.339    1.221    0.367
1368.264    5.191    0.350    1.161    0.376
1369.545    5.306    0.357    1.123    0.385
1371.065    5.526    0.358    1.001    0.381
1371.353    5.682    0.328    0.974    0.341
1372.556    5.513    0.358    1.000    0.377
1374.032    5.562    0.357    0.976    0.376
1374.353    5.542    0.351    1.075    0.374
1375.561    5.641    0.356    1.023    0.366
1377.034    5.561    0.354    1.017    0.365
1377.347    5.246    0.306    1.266    0.350
1378.518    5.080    0.332    1.172    0.377
1379.994    5.090    0.324    1.136    0.374
1380.341    5.102    0.301    1.276    0.354
1381.483    5.177    0.264    1.105    0.318
1382.928    5.242    0.277    1.386    0.307
1383.329    5.201    0.329    1.263    0.360
1384.413    5.021    0.350    1.191    0.372
1385.863    5.004    0.347    1.178    0.373
1386.310    5.199    0.328    1.187    0.360
1387.318    5.230    0.341    1.213    0.374
1388.771    5.157    0.310    1.323    0.367
1389.278    5.151    0.296    1.335    0.351
1390.183    5.194    0.317    1.428    0.371
1391.660    4.973    0.315    1.246    0.365
1392.246    5.148    0.296    1.273    0.352
1393.088    5.267    0.338    1.209    0.371
1394.522    5.576    0.342    1.281    0.359
1395.202    5.383    0.321    1.321    0.358
1395.941    5.320    0.341    1.184    0.371
1397.359    5.130    0.289    1.504    0.321
1398.158    5.137    0.267    1.521    0.290
1398.788    5.139    0.288    1.482    0.318
1400.189    5.315    0.285    1.499    0.319
1401.107    5.259    0.260    1.541    0.289
1401.589    5.315    0.286    1.515    0.317
1403.001    5.091    0.376    1.640    0.363
1404.371    5.117    0.376    1.625    0.361
1405.787    5.030    0.378    1.505    0.360
1407.168    5.081    0.373    1.533    0.355
1408.548    5.076    0.375    1.520    0.355
1409.892    5.457    0.288    1.734    0.337
1409.919    5.414    0.315    1.614    0.357
1411.296    5.414    0.312    1.612    0.357
1412.658    5.363    0.310    1.572    0.356
1412.811    5.401    0.288    1.703    0.337
1414.019    4.965    0.215    1.200    0.268
1415.379    5.043    0.224    1.220    0.269
1416.730    5.024    0.224    1.228    0.268
1418.048    5.024    0.253    1.163    0.274
1418.623    5.013    0.222    1.243    0.254
1419.417    5.010    0.253    1.172    0.275
1420.745    5.121    0.256    1.251    0.277
1421.517    4.972    0.223    1.288    0.259
1422.078    4.948    0.285    1.336    0.278
1423.397    5.450    0.396    1.708    0.373
1424.722    5.350    0.375    1.638    0.376
1426.038    5.337    0.380    1.657    0.380
1427.294    5.374    0.348    1.708    0.352
1427.347    5.045    0.357    1.678    0.371
1428.654    5.106    0.354    1.716    0.373
1429.961    5.024    0.291    1.731    0.371
1430.171    5.037    0.272    1.761    0.355
1431.226    5.044    0.284    1.720    0.372
1432.537    5.024    0.284    1.851    0.344
1433.035    5.023    0.274    1.897    0.327
1433.814    5.021    0.282    1.875    0.346
1435.096    5.061    0.300    1.895    0.343
1435.913    5.041    0.286    1.908    0.340
1436.370    5.112    0.365    1.968    0.379
1437.650    5.140    0.365    1.989    0.376
1438.902    5.113    0.368    1.959    0.384
1440.160    5.183    0.355    1.969    0.377
1441.424    5.091    0.294    1.772    0.370
1441.612    5.102    0.269    1.740    0.344
1442.647    5.107    0.277    1.719    0.359
1443.902    4.932    0.282    1.818    0.363
1444.441    5.110    0.274    1.838    0.340
1445.142    4.925    0.283    1.846    0.362
1446.998    5.424    0.325    1.947    0.352
1447.277    5.437    0.313    1.925    0.344
1449.453    5.387    0.273    1.956    0.295
1450.107    5.234    0.248    1.866    0.292
1451.885    5.372    0.271    1.996    0.293
1452.925    5.305    0.254    1.908    0.292
1454.281    5.226    0.232    2.338    0.263
1455.738    5.311    0.214    2.308    0.247
1456.679    5.312    0.214    2.351    0.258
1458.546    5.362    0.363    2.315    0.330
1459.047    5.501    0.366    2.175    0.333
1461.348    5.495    0.363    2.229    0.329
1461.393    5.394    0.369    2.379    0.334
1463.721    5.298    0.274    2.680    0.316
1464.138    5.399    0.268    2.566    0.311
1466.034    5.433    0.273    2.562    0.315
1466.923    4.909    0.286    3.424    0.253
1468.323    4.940    0.290    3.397    0.257
1469.715    4.816    0.254    3.495    0.257
1470.590    4.840    0.261    3.472    0.262
1472.413    4.961    0.257    3.562    0.257
1472.840    4.906    0.268    3.378    0.277
1475.062    4.705    0.270    3.604    0.281
1475.253    4.839    0.264    3.447    0.274
1477.280    4.733    0.274    3.707    0.279
1477.998    4.833    0.304    3.720    0.259
1479.463    4.753    0.314    3.898    0.261
1480.750    5.191    0.255    3.825    0.256
1481.631    5.195    0.263    3.804    0.261
1483.491    5.042    0.241    3.929    0.242
1483.782    5.051    0.248    3.885    0.247
1485.906    5.042    0.250    3.964    0.247
1488.026    4.506    0.285    4.355    0.230
1488.959    4.477    0.279    4.405    0.223
1490.111    4.459    0.285    4.381    0.229
1491.685    4.399    0.276    4.395    0.224
1492.188    4.416    0.284    4.387    0.230
1494.236    4.061    0.261    4.508    0.259
1494.400    4.044    0.256    4.551    0.253
1496.282    4.016    0.262    4.529    0.259
1497.109    3.810    0.227    4.551    0.219
1498.293    3.797    0.234    4.489    0.228
1499.814    3.579    0.270    4.462    0.211
1500.290    3.593    0.276    4.375    0.221
1502.277    3.539    0.277    4.425    0.220
1502.515    3.511    0.276    4.438    0.213
1504.231    3.421    0.280    4.422    0.240
1505.141    3.362    0.279    4.492    0.232
1506.188    3.343    0.282    4.473    0.239
1507.882    3.118    0.245    4.540    0.199
1508.112    3.142    0.256    4.511    0.209
1510.014    3.072    0.257    4.554    0.209
1510.549    2.973    0.237    4.288    0.177
1511.921    2.969    0.245    4.276    0.188
1513.217    2.875    0.236    4.317    0.171
1513.887    2.794    0.256    4.776    0.204
1515.875    2.668    0.248    4.785    0.197
1515.918    2.675    0.257    4.791    0.205
1518.015    2.241    0.221    4.599    0.187
1518.528    2.230    0.209    4.558    0.177
1520.171    2.198    0.220    4.576    0.187
1521.176    2.173    0.208    4.530    0.178
1522.360    2.389    0.272    4.774    0.235
1523.814    2.334    0.265    4.739    0.230
1524.553    2.292    0.271    4.754    0.236
1526.724    1.308    0.193    4.808    0.187
1528.843    1.244    0.191    4.774    0.187
1529.070    1.235    0.180    4.755    0.180
1530.891    1.727    0.184    4.304    0.184
1531.681    1.724    0.173    4.246    0.178
1532.857    1.683    0.182    4.262    0.185
1534.307    1.699    0.170    4.280    0.176
1534.705    1.655    0.183    4.278    0.186
1536.452    1.632    0.185    4.148    0.181
1536.843    1.633    0.171    4.093    0.173
1538.069    1.587    0.184    4.123    0.181
1539.502    1.579    0.168    4.040    0.173
1539.911    1.527    0.184    4.131    0.182
1542.078    1.339    0.166    3.902    0.160
1544.662    1.363    0.184    3.727    0.182
1547.235    1.317    0.172    3.683    0.170
1549.804    0.959    0.187    3.703    0.190
1552.363    1.046    0.177    3.517    0.189
1554.912    1.012    0.178    3.544    0.194
1557.462    0.965    0.133    3.276    0.163
1559.996    0.959    0.131    3.202    0.165
1562.532    1.050    0.128    3.215    0.168
1565.004    1.007    0.125    3.187    0.166
1567.574    1.003    0.121    3.116    0.165
1570.074    0.897    0.154    2.923    0.173
1573.823    0.884    0.153    2.800    0.173
1577.556    0.838    0.143    2.767    0.174
1580.035    0.894    0.143    2.657    0.165
1582.509    0.866    0.143    2.630    0.174
1584.973    0.537    0.135    2.495    0.179
1587.428    0.577    0.132    2.438    0.172
1589.891    1.260    0.103    2.449    0.157
1592.273    1.297    0.096    2.355    0.154
1594.764    1.244    0.096    2.363    0.161
1597.186    0.874    0.110    2.401    0.137
1599.605    0.848    0.110    2.395    0.137
1602.020    0.849    0.107    2.371    0.138
1604.425    1.001    0.079    2.388    0.132
1606.821    1.156    0.085    2.480    0.138
1609.213    1.148    0.084    2.440    0.139
1611.596    0.788    0.088    2.440    0.113
1613.970    0.745    0.091    2.369    0.121
1616.346    0.751    0.091    2.391    0.117
1618.654    1.353    0.088    2.401    0.132
1621.058    1.362    0.089    2.405    0.130
1623.395    1.334    0.086    2.473    0.127
1625.734    1.129    0.084    2.400    0.122
1628.064    1.122    0.086    2.418    0.122
1630.385    1.285    0.086    2.494    0.113
1632.702    1.312    0.089    2.525    0.119
1635.011    1.320    0.091    2.585    0.114
1637.311    1.283    0.088    2.499    0.112
1639.601    0.696    0.125    2.284    0.099
1641.894    0.738    0.126    2.317    0.098
1644.121    0.759    0.127    2.322    0.098
1646.442    0.733    0.127    2.329    0.099
1648.692    1.284    0.093    2.846    0.085
1650.950    1.266    0.094    2.863    0.086
1653.193    1.243    0.093    2.833    0.086
1655.433    0.784    0.105    2.976    0.071
1657.665    0.717    0.113    3.039    0.071
1659.888    0.651    0.110    3.019    0.072
1662.102    0.620    0.113    3.028    0.075
1664.308    0.618    0.111    3.035    0.073
1666.517    0.659    0.110    3.130    0.075
1668.660    0.038    0.149    2.839    0.090
1670.891    0.022    0.149    2.823    0.091
1673.063   -0.002    0.149    2.815    0.091
1675.232    0.019    0.156    2.878    0.092
1677.392    0.021    0.131    3.038    0.091
1679.545   -0.007    0.131    3.023    0.092
1681.694   -0.013    0.124    3.003    0.091
1683.829   -0.026    0.121    3.014    0.092
1685.957   -0.539    0.113    2.992    0.079
1688.087   -0.553    0.114    3.000    0.079
1690.159   -0.461    0.117    3.019    0.076
1692.306   -0.507    0.116    2.982    0.078
1694.400   -0.524    0.115    2.963    0.078
1696.492   -0.579    0.113    2.942    0.080
1698.576   -0.868    0.100    2.772    0.088
1700.646   -0.879    0.101    2.809    0.088
1702.714   -0.941    0.103    2.313    0.080
1704.773   -0.956    0.102    2.287    0.080
1706.825   -0.961    0.101    2.266    0.081
1708.874   -0.860    0.108    2.190    0.079
1710.872   -0.920    0.093    2.184    0.080
1712.938   -0.933    0.089    2.167    0.080
1714.953   -0.924    0.088    2.150    0.080
1716.965   -1.313    0.099    2.306    0.113
1718.969   -1.209    0.103    2.239    0.116
1724.930   -1.163    0.074    2.080    0.092
1726.904   -1.141    0.075    2.052    0.091
1730.827   -1.027    0.080    2.068    0.102
1735.678   -1.063    0.082    2.119    0.105
1739.528   -1.060    0.076    2.042    0.100
1745.241   -1.168    0.071    1.123    0.123
1749.001   -1.169    0.069    1.094    0.124
1753.678   -0.892    0.067    1.253    0.094
1759.212   -0.851    0.065    1.209    0.096
1763.766   -0.837    0.069    1.181    0.089
1767.385   -0.923    0.071    0.757    0.090
1770.965   -0.952    0.069    0.708    0.091
1774.511   -0.936    0.076    0.778    0.090
1778.029   -0.459    0.052    0.698    0.092
1781.509   -0.568    0.068    0.819    0.081
1784.971   -0.564    0.065    0.806    0.079
1790.094   -0.704    0.060    0.364    0.082
1793.471   -0.673    0.061    0.364    0.081
1796.806   -0.642    0.059    0.365    0.079
1800.129   -0.524    0.064    0.401    0.073
1803.415   -0.500    0.062    0.414    0.072
1806.669   -0.308    0.061    0.315    0.069
1809.896   -0.378    0.076    0.164    0.102
1813.082   -0.380    0.066    0.174    0.079
1816.251   -0.334    0.070    0.185    0.074
1819.390   -0.323    0.066    0.172    0.075
1822.497   -0.229    0.059    0.042    0.073
1825.562   -0.155    0.061   -0.016    0.070
1828.623   -0.143    0.061   -0.004    0.070
1831.643   -0.128    0.060   -0.007    0.069
1834.637   -0.124    0.061    0.000    0.070
1838.336   -0.096    0.072    0.041    0.072
1841.997   -0.061    0.072    0.046    0.071
1844.898   -0.050    0.068    0.020    0.070
1847.754    0.015    0.102   -0.207    0.068
1852.035    0.044    0.106   -0.223    0.069
1854.976    0.039    0.107   -0.211    0.069
1858.008    0.066    0.107   -0.191    0.068
1861.147    0.072    0.108   -0.179    0.068
1864.365    0.035    0.110   -0.207    0.071
1869.276    0.175    0.101   -0.247    0.078
1872.541    0.140    0.103   -0.229    0.067
1875.750    0.240    0.066   -0.265    0.063
1878.864    0.239    0.060   -0.282    0.058
1887.394    0.213    0.064   -0.254    0.056
1889.902    0.197    0.067   -0.264    0.059
1894.385    0.159    0.056   -0.226    0.057
