   W                 M3+_3/2
 (MeV)      Re       DRe      Im       DIm
1198.426    0.134    0.113   -0.729    0.123
1199.193    0.404    0.085    0.140    0.069
1201.038   -0.176    0.098   -0.313    0.072
1201.819    0.237    0.121   -0.625    0.119
1202.950   -0.143    0.109   -0.504    0.072
1204.852    0.489    0.072   -0.384    0.072
1205.210    0.156    0.132   -0.718    0.117
1206.751    0.648    0.092   -0.193    0.068
1208.600    0.526    0.129   -0.590    0.113
1208.646    0.687    0.088   -0.386    0.066
1210.539    0.605    0.095   -0.129    0.066
1211.987    0.640    0.131   -0.861    0.109
1212.429   -0.624    0.104    0.246    0.069
1214.315    0.461    0.111   -0.107    0.070
1215.273   -0.199    0.194   -0.102    0.109
1216.207    0.513    0.106   -0.273    0.066
1218.049    0.635    0.106    0.009    0.061
1218.712    0.162    0.131    0.062    0.095
1219.951    0.661    0.116    0.053    0.061
1221.826    0.934    0.081   -0.264    0.063
1222.048    0.650    0.117   -0.648    0.090
1223.690    1.003    0.085    0.019    0.062
1225.399   -0.339    0.215   -0.773    0.108
1225.560    0.912    0.084    0.272    0.060
1227.419    0.916    0.080    0.213    0.059
1228.733    0.735    0.111   -0.704    0.089
1229.275    1.064    0.067    0.213    0.058
1231.128    0.966    0.101    0.379    0.208
1232.065    0.435    0.125    0.442    0.087
1232.979    0.817    0.117    0.438    0.170
1234.819    0.934    0.077    0.185    0.061
1235.389    0.480    0.127    0.498    0.081
1236.664    0.665    0.110    0.270    0.070
1238.514    0.616    0.118    0.168    0.072
1238.696   -0.106    0.136    0.321    0.079
1240.301    0.856    0.093   -0.041    0.064
1242.009    0.124    0.163   -0.313    0.095
1242.183    0.797    0.094    0.184    0.068
1244.002    0.694    0.087    0.367    0.067
1245.306    0.069    0.145    0.449    0.079
1245.826    0.633    0.095    0.238    0.069
1247.647   -0.184    0.134   -0.229    0.075
1248.594   -0.104    0.133    0.466    0.069
1249.466    0.515    0.099    0.299    0.075
1251.274    0.503    0.102    0.295    0.065
1251.896    0.124    0.142    0.443    0.090
1253.095    0.666    0.107    0.195    0.069
1254.883    0.543    0.091    0.382    0.070
1255.085    0.282    0.136    0.425    0.083
1256.684    0.458    0.080    0.410    0.068
1258.437    0.070    0.120    0.484    0.085
1258.482    0.562    0.076    0.454    0.064
1260.285    0.728    0.075    0.497    0.065
1261.691    0.296    0.106    0.519    0.081
1262.026    0.693    0.076    0.419    0.065
1263.861    1.113    0.155    0.270    0.144
1264.944    0.230    0.106    0.483    0.079
1265.649    1.015    0.089    0.192    0.066
1267.412    0.268    0.098    0.330    0.067
1268.189   -0.101    0.122    0.337    0.077
1269.187    0.546    0.089    0.298    0.066
1270.960    0.584    0.098    0.248    0.066
1271.433   -0.177    0.091    0.464    0.065
1272.731   -0.337    0.075    0.084    0.060
1274.477    0.470    0.093    0.200    0.067
1274.661   -0.043    0.096    0.276    0.075
1276.250    0.422    0.094    0.336    0.069
1278.006    0.380    0.112    0.346    0.087
1279.752   -0.224    0.094   -0.102    0.086
1281.108    0.043    0.092    0.277    0.071
1281.510    0.647    0.089    0.260    0.070
1283.215    0.290    0.141    0.364    0.174
1284.319    0.031    0.082    0.287    0.070
1284.991    0.505    0.102    0.367    0.079
1286.720    0.410    0.122    0.328    0.095
1287.522    0.576    0.109    0.121    0.073
1288.447    0.610    0.106    0.254    0.074
1290.179    0.595    0.108    0.335    0.076
1290.724    0.842    0.108    0.117    0.067
1291.902    0.732    0.103    0.437    0.080
1293.614    0.726    0.104    0.423    0.082
1293.846    0.539    0.088    0.138    0.072
1295.332    0.518    0.090    0.192    0.078
1297.041    0.608    0.094    0.203    0.081
1297.098    0.819    0.079   -0.027    0.057
1298.754    0.550    0.092    0.207    0.082
1300.263    0.768    0.078   -0.022    0.057
1300.450    0.531    0.088    0.245    0.082
1302.152    0.578    0.093    0.103    0.075
1303.434    0.474    0.071   -0.084    0.050
1303.816    0.411    0.067    0.263    0.065
1305.542    0.362    0.063    0.225    0.063
1306.590    0.232    0.058    0.205    0.056
1307.222    0.286    0.066    0.118    0.072
1308.901    0.267    0.062    0.217    0.066
1309.746    0.097    0.059    0.303    0.058
1310.577    0.381    0.081    0.147    0.079
1312.251    0.342    0.083    0.121    0.081
1312.895    0.102    0.058    0.299    0.058
1313.916    0.132    0.060    0.270    0.070
1315.579    0.129    0.061    0.269    0.069
1316.035    0.093    0.058    0.287    0.060
1317.240    0.323    0.148    0.005    0.156
1318.898    0.270    0.095   -0.074    0.086
1320.548    0.357    0.082    0.055    0.096
1322.174    0.366    0.091   -0.028    0.091
1323.847    0.400    0.091   -0.050    0.085
1325.406    0.461    0.057   -0.173    0.076
1325.477    0.321    0.083   -0.067    0.106
1327.118    0.156    0.074   -0.214    0.088
1328.531    0.444    0.056   -0.142    0.078
1328.743    0.173    0.084   -0.162    0.089
1330.373    0.299    0.088   -0.077    0.113
1331.557    0.386    0.060   -0.062    0.086
1331.987    0.247    0.079   -0.049    0.110
1333.606    0.188    0.077   -0.164    0.088
1334.732    0.260    0.054    0.187    0.071
1335.217    0.229    0.071   -0.223    0.077
1336.825    0.160    0.128   -0.273    0.099
1337.807    0.237    0.091    0.197    0.138
1338.438    0.081    0.168   -0.101    0.132
1340.000   -0.094    0.077   -0.152    0.075
1340.896    0.101    0.053    0.264    0.060
1341.631   -0.051    0.149   -0.107    0.098
1343.211    0.114    0.084    0.012    0.088
1343.972    0.505    0.052   -0.034    0.068
1344.809    0.002    0.076   -0.061    0.070
1346.378   -0.063    0.070   -0.066    0.074
1347.040    0.111    0.055    0.154    0.071
1347.959    0.045    0.071   -0.023    0.070
1349.531   -0.041    0.065   -0.123    0.067
1350.101   -0.082    0.125   -0.108    0.079
1351.095   -0.035    0.067   -0.082    0.060
1352.663   -0.063    0.132   -0.149    0.093
1353.156   -0.057    0.140   -0.068    0.092
1354.223   -0.043    0.060   -0.112    0.063
1355.767   -0.030    0.131   -0.032    0.083
1356.203    0.149    0.046    0.313    0.064
1357.296   -0.008    0.144   -0.092    0.070
1358.864   -0.026    0.128   -0.080    0.073
1359.244   -0.054    0.115   -0.021    0.077
1360.410   -0.056    0.091   -0.037    0.084
1361.954   -0.057    0.115   -0.044    0.074
1362.285   -0.049    0.110   -0.043    0.067
1363.469   -0.053    0.108   -0.054    0.069
1364.996   -0.058    0.060   -0.006    0.056
1366.528    0.412    0.112   -0.107    0.124
1368.030    0.131    0.068    0.190    0.086
1368.264    0.345    0.089   -0.073    0.093
1369.545    0.504    0.118   -0.192    0.119
1371.065    0.292    0.108   -0.115    0.092
1371.353    0.471    0.045   -0.147    0.066
1372.556    0.276    0.131   -0.075    0.096
1374.032    0.308    0.109   -0.099    0.096
1374.353    0.132    0.080    0.173    0.142
1375.561    0.415    0.104   -0.107    0.093
1377.034    0.348    0.117   -0.056    0.088
1377.347    0.469    0.045   -0.046    0.062
1378.518    0.329    0.115   -0.095    0.085
1379.994    0.108    0.068   -0.003    0.098
1380.341    0.178    0.030    0.128    0.064
1381.483    0.035    0.057   -0.011    0.066
1382.928    0.438    0.072    0.295    0.074
1383.329    0.121    0.039    0.088    0.040
1384.413    0.179    0.056   -0.120    0.081
1385.863    0.151    0.056   -0.103    0.075
1386.310    0.132    0.041    0.080    0.043
1387.318    0.169    0.056    0.133    0.064
1388.771    0.144    0.055    0.132    0.062
1389.278    0.120    0.037    0.066    0.037
1390.183    0.138    0.061    0.149    0.071
1391.660    0.151    0.054   -0.081    0.085
1392.246    0.090    0.036    0.029    0.034
1393.088    0.146    0.058   -0.086    0.071
1394.522    0.508    0.058    0.369    0.059
1395.202    0.216    0.027    0.181    0.052
1395.941    0.185    0.060   -0.105    0.080
1397.359    0.348    0.069    0.186    0.066
1398.158    0.368    0.038    0.248    0.046
1398.788    0.325    0.065    0.197    0.057
1400.189    0.347    0.087    0.131    0.088
1401.107    0.284    0.040    0.144    0.040
1401.589    0.315    0.083    0.152    0.070
1403.001    0.307    0.080    0.155    0.061
1404.371    0.372    0.072    0.160    0.068
1405.787    0.328    0.064   -0.136    0.063
1407.168    0.305    0.052   -0.181    0.057
1408.548    0.312    0.054   -0.162    0.057
1409.892    0.334    0.037   -0.231    0.042
1409.919    0.308    0.069   -0.166    0.065
1411.296    0.297    0.067   -0.204    0.063
1412.658    0.297    0.070   -0.203    0.063
1412.811    0.327    0.039   -0.266    0.041
1414.019    0.280    0.063   -0.210    0.056
1415.379    0.360    0.065   -0.234    0.069
1416.730    0.350    0.065   -0.253    0.069
1418.048    0.401    0.065   -0.244    0.073
1418.623    0.398    0.038   -0.275    0.041
1419.417    0.383    0.066   -0.251    0.072
1420.745    0.376    0.069   -0.188    0.065
1421.517    0.322    0.029    0.078    0.035
1422.078    0.433    0.055    0.073    0.059
1423.397    0.456    0.067    0.094    0.070
1424.722    0.400    0.062    0.026    0.067
1426.038    0.397    0.064    0.029    0.066
1427.294    0.342    0.030    0.060    0.034
1427.347    0.304    0.042   -0.088    0.043
1428.654    0.361    0.058   -0.058    0.053
1429.961    0.310    0.043   -0.086    0.045
1430.171    0.344    0.032   -0.039    0.038
1431.226    0.318    0.054   -0.077    0.050
1432.537    0.311    0.056   -0.091    0.049
1433.035    0.330    0.033   -0.052    0.041
1433.814    0.337    0.055   -0.066    0.054
1435.096    0.324    0.044   -0.116    0.052
1435.913    0.363    0.040   -0.043    0.047
1436.370    0.331    0.041   -0.062    0.048
1437.650    0.338    0.039   -0.046    0.052
1438.902    0.309    0.045   -0.056    0.045
1440.160    0.317    0.039    0.078    0.039
1441.424    0.356    0.035    0.070    0.042
1441.612    0.368    0.029    0.020    0.033
1442.647    0.356    0.046   -0.011    0.042
1443.902    0.470    0.056   -0.014    0.050
1444.441    0.341    0.030    0.100    0.039
1445.142    0.449    0.060   -0.021    0.049
1446.998    0.371    0.035    0.068    0.048
1447.277    0.387    0.030    0.054    0.033
1449.453    0.431    0.044   -0.019    0.063
1450.107    0.193    0.028    0.049    0.024
1451.885    0.438    0.039   -0.021    0.060
1452.925    0.204    0.027    0.033    0.025
1454.281    0.447    0.036   -0.066    0.040
1455.738    0.364    0.024    0.051    0.026
1456.679    0.373    0.029    0.032    0.036
1458.546    0.225    0.020    0.076    0.020
1459.047    0.249    0.021    0.109    0.021
1461.348    0.229    0.018    0.133    0.016
1461.393    0.303    0.023   -0.059    0.026
1463.721    0.332    0.025   -0.073    0.028
1464.138    0.250    0.019    0.118    0.017
1466.034    0.276    0.021    0.059    0.023
1466.923    0.247    0.019    0.112    0.017
1468.323    0.279    0.020    0.083    0.022
1469.715    0.266    0.018    0.106    0.017
1470.590    0.280    0.021    0.078    0.023
1472.413    0.284    0.018    0.122    0.017
1472.840    0.311    0.019    0.049    0.023
1475.062    0.334    0.028   -0.075    0.028
1475.253    0.258    0.019    0.144    0.016
1477.280    0.322    0.026   -0.096    0.029
1477.998    0.260    0.020    0.133    0.016
1479.463    0.311    0.021    0.057    0.025
1480.750    0.278    0.018    0.116    0.016
1481.631    0.290    0.023    0.069    0.026
1483.491    0.274    0.019    0.112    0.016
1483.782    0.300    0.024    0.044    0.025
1485.906    0.298    0.023    0.035    0.028
1488.026    0.317    0.021    0.010    0.027
1488.959    0.291    0.018    0.093    0.017
1490.111    0.320    0.021    0.026    0.026
1491.685    0.290    0.018    0.080    0.016
1492.188    0.313    0.022    0.044    0.025
1494.236    0.325    0.021   -0.013    0.025
1494.400    0.289    0.019    0.066    0.017
1496.282    0.323    0.021   -0.015    0.025
1497.109    0.324    0.021    0.066    0.016
1498.293    0.355    0.023    0.021    0.024
1499.814    0.322    0.021    0.064    0.016
1500.290    0.357    0.023   -0.011    0.024
1502.277    0.349    0.024    0.006    0.026
1502.515    0.317    0.022    0.073    0.017
1504.231    0.376    0.029   -0.002    0.038
1505.141    0.320    0.022    0.066    0.017
1506.188    0.364    0.025   -0.010    0.029
1507.882    0.322    0.021    0.060    0.016
1508.112    0.368    0.026   -0.019    0.026
1510.014    0.363    0.026   -0.008    0.031
1510.549    0.320    0.021    0.069    0.016
1511.921    0.366    0.025   -0.021    0.026
1513.217    0.322    0.020    0.049    0.016
1513.887    0.375    0.025   -0.025    0.027
1515.875    0.396    0.022    0.032    0.018
1515.918    0.440    0.025   -0.021    0.027
1518.015    0.455    0.026   -0.055    0.028
1518.528    0.400    0.021    0.033    0.018
1520.171    0.469    0.025   -0.058    0.028
1521.176    0.404    0.021    0.014    0.018
1522.360    0.447    0.025   -0.017    0.026
1523.814    0.397    0.021    0.037    0.018
1524.553    0.459    0.025   -0.038    0.027
1526.724    0.447    0.024   -0.035    0.025
1528.843    0.438    0.024   -0.012    0.024
1529.070    0.406    0.021    0.020    0.019
1530.891    0.462    0.025   -0.044    0.028
1531.681    0.412    0.021    0.030    0.019
1532.857    0.478    0.025   -0.034    0.028
1534.307    0.382    0.021    0.015    0.020
1534.705    0.465    0.029   -0.053    0.032
1536.452    0.451    0.028   -0.058    0.031
1536.843    0.398    0.021    0.007    0.022
1538.069    0.442    0.030   -0.031    0.033
1539.502    0.394    0.021    0.019    0.021
1539.911    0.441    0.029   -0.047    0.033
1542.078    0.414    0.021    0.020    0.025
1544.662    0.461    0.027    0.051    0.031
1547.235    0.449    0.025    0.037    0.028
1549.804    0.440    0.025    0.053    0.026
1552.363    0.492    0.021    0.038    0.032
1554.912    0.488    0.019    0.040    0.028
1557.462    0.493    0.020    0.037    0.029
1559.996    0.498    0.019    0.050    0.028
1562.532    0.512    0.019    0.068    0.028
1565.004    0.495    0.019    0.082    0.027
1567.574    0.520    0.018    0.084    0.027
1570.074    0.512    0.020    0.089    0.030
1573.823    0.528    0.020    0.058    0.037
1577.556    0.516    0.017    0.088    0.032
1580.035    0.522    0.017    0.114    0.032
1582.509    0.504    0.017    0.116    0.033
1584.973    0.506    0.017    0.130    0.033
1587.428    0.523    0.016    0.147    0.031
1589.891    0.521    0.017    0.124    0.028
1592.273    0.529    0.017    0.150    0.031
1594.764    0.543    0.018    0.144    0.033
1597.186    0.556    0.019    0.165    0.034
1599.605    0.538    0.019    0.163    0.033
1602.020    0.546    0.018    0.173    0.032
1604.425    0.531    0.017    0.170    0.030
1606.821    0.542    0.017    0.087    0.031
1609.213    0.537    0.017    0.102    0.032
1611.596    0.610    0.019    0.064    0.029
1613.970    0.590    0.021    0.143    0.032
1616.346    0.577    0.021    0.136    0.030
1618.654    0.603    0.022    0.149    0.034
1621.058    0.610    0.022    0.140    0.034
1623.395    0.541    0.020    0.170    0.030
1625.734    0.577    0.021    0.197    0.031
1628.064    0.561    0.021    0.194    0.029
1630.385    0.596    0.024    0.203    0.030
1632.702    0.659    0.022    0.126    0.036
1635.011    0.651    0.023    0.101    0.030
1637.311    0.661    0.023    0.144    0.033
1639.601    0.656    0.024    0.181    0.033
1641.894    0.615    0.028    0.235    0.031
1644.121    0.609    0.029    0.223    0.033
1646.442    0.601    0.028    0.232    0.031
1648.692    0.669    0.028    0.224    0.031
1650.950    0.665    0.028    0.225    0.031
1653.193    0.653    0.030    0.248    0.033
1655.433    0.679    0.029    0.241    0.032
1657.665    0.743    0.037    0.211    0.033
1659.888    0.717    0.039    0.240    0.031
1662.102    0.706    0.042    0.246    0.032
1664.308    0.722    0.039    0.235    0.031
1666.517    0.745    0.034    0.242    0.031
1668.660    0.757    0.035    0.258    0.031
1670.891    0.764    0.035    0.274    0.031
1673.063    0.749    0.035    0.275    0.030
1675.232    0.735    0.048    0.268    0.029
1677.392    0.634    0.060    0.293    0.022
1679.545    0.635    0.063    0.291    0.022
1681.694    0.613    0.046    0.283    0.019
1683.829    0.584    0.037    0.275    0.019
1685.957    0.602    0.036    0.293    0.019
1688.087    0.602    0.037    0.287    0.019
1690.159    0.683    0.044    0.309    0.023
1692.306    0.550    0.040    0.272    0.018
1694.400    0.549    0.038    0.265    0.018
1696.492    0.569    0.041    0.287    0.023
1698.576    0.557    0.041    0.292    0.023
1700.646    0.595    0.041    0.265    0.025
1702.714    0.609    0.041    0.267    0.026
1704.773    0.605    0.041    0.265    0.027
1706.825    0.592    0.038    0.263    0.026
1708.874    0.705    0.055    0.361    0.033
1710.872    0.709    0.052    0.377    0.034
1712.938    0.701    0.047    0.367    0.033
1714.953    0.712    0.044    0.372    0.032
1716.965    0.731    0.033    0.272    0.034
1718.969    0.681    0.038    0.300    0.032
1724.930    0.776    0.032    0.277    0.031
1726.904    0.768    0.033    0.286    0.030
1730.827    0.790    0.029    0.370    0.034
1735.678    0.796    0.029    0.376    0.036
1739.528    0.823    0.031    0.382    0.033
1745.241    0.996    0.034    0.445    0.050
1749.001    0.942    0.035    0.469    0.046
1753.678    0.929    0.033    0.654    0.049
1759.212    1.057    0.037    0.716    0.048
1763.766    1.058    0.042    0.730    0.049
1767.385    1.107    0.040    0.725    0.049
1770.965    1.067    0.039    0.732    0.048
1774.511    1.049    0.042    0.743    0.047
1778.029    1.201    0.031    0.629    0.044
1781.509    1.096    0.043    0.821    0.047
1784.971    1.097    0.042    0.804    0.045
1790.094    1.193    0.044    0.775    0.057
1793.471    1.201    0.046    0.791    0.059
1796.806    1.239    0.045    0.796    0.061
1800.129    1.046    0.049    0.948    0.045
1803.415    1.069    0.048    0.931    0.046
1806.669    1.268    0.046    0.840    0.064
1809.896    1.213    0.040    0.976    0.044
1813.082    1.214    0.054    0.970    0.055
1816.251    1.222    0.051    0.980    0.059
1819.390    1.235    0.051    1.000    0.061
1822.497    1.190    0.050    1.024    0.059
1825.562    1.092    0.053    1.081    0.053
1828.623    1.110    0.056    1.085    0.055
1831.643    1.109    0.053    1.088    0.053
1834.637    1.103    0.058    1.113    0.054
1838.336    1.059    0.071    1.299    0.053
1841.997    1.094    0.067    1.297    0.054
1844.898    1.040    0.069    1.332    0.051
1847.754    1.036    0.061    1.382    0.047
1852.035    1.024    0.064    1.419    0.048
1854.976    1.025    0.064    1.421    0.048
1858.008    1.054    0.062    1.417    0.048
1861.147    1.050    0.062    1.419    0.048
1864.365    0.989    0.067    1.453    0.048
1869.276    1.047    0.037    1.407    0.030
1872.541    1.050    0.057    1.420    0.050
1875.750    0.935    0.058    1.478    0.052
1878.864    0.866    0.057    1.545    0.043
1887.394    0.803    0.060    1.534    0.042
1889.902    0.738    0.065    1.534    0.046
1894.385    0.688    0.067    1.614    0.031
