   W                 E3-_p1/2
 (MeV)      Re       DRe      Im       DIm
1325.406    0.515    0.053    0.039    0.050
1325.477    0.614    0.077    0.022    0.087
1327.118    0.576    0.087   -0.046    0.088
1328.531    0.529    0.052    0.033    0.048
1328.743    0.601    0.092   -0.028    0.096
1330.373    0.609    0.081    0.012    0.092
1331.557    0.569    0.055    0.002    0.051
1331.987    0.631    0.080   -0.017    0.089
1333.606    0.597    0.079   -0.029    0.081
1334.732    0.700    0.048    0.078    0.052
1335.217    0.437    0.063   -0.094    0.084
1336.825    0.482    0.080   -0.064    0.103
1337.807    0.721    0.069    0.091    0.075
1338.438    0.614    0.078   -0.072    0.105
1340.000    0.677    0.067   -0.099    0.086
1340.896    0.788    0.064   -0.053    0.047
1341.631    0.650    0.082   -0.139    0.088
1343.211    0.613    0.066   -0.113    0.078
1343.972    0.481    0.042    0.018    0.069
1344.809    0.630    0.065   -0.147    0.080
1346.378    0.694    0.069   -0.141    0.090
1347.040    0.724    0.050   -0.043    0.047
1347.959    0.638    0.061   -0.143    0.075
1349.531    0.630    0.048   -0.063    0.057
1350.101    0.627    0.054   -0.068    0.067
1351.095    0.618    0.051   -0.124    0.066
1352.663    0.644    0.063   -0.064    0.069
1353.156    0.636    0.051   -0.072    0.072
1354.223    0.659    0.052   -0.084    0.069
1355.767    0.660    0.081   -0.167    0.089
1356.203    0.695    0.052   -0.058    0.033
1357.296    0.614    0.072   -0.135    0.076
1358.864    0.651    0.082   -0.157    0.091
1359.244    0.617    0.057   -0.111    0.079
1360.410    0.648    0.062   -0.157    0.077
1361.954    0.645    0.071   -0.119    0.069
1362.285    0.623    0.059   -0.108    0.074
1363.469    0.635    0.068   -0.125    0.066
1364.996    0.670    0.050   -0.130    0.067
1366.528    0.512    0.083   -0.036    0.101
1368.030    0.712    0.068   -0.105    0.066
1368.264    0.541    0.075   -0.037    0.106
1369.545    0.454    0.068   -0.120    0.080
1371.065    0.583    0.079   -0.016    0.089
1371.353    0.516    0.038    0.021    0.056
1372.556    0.601    0.089   -0.001    0.089
1374.032    0.586    0.081   -0.002    0.092
1374.353    0.772    0.075   -0.011    0.071
1375.561    0.541    0.062    0.008    0.071
1377.034    0.577    0.072    0.008    0.073
1377.347    0.545    0.032    0.054    0.047
1378.518    0.594    0.075    0.014    0.074
1379.994    0.809    0.057    0.022    0.092
1380.341    0.759    0.029   -0.079    0.048
1381.483    0.839    0.047   -0.196    0.078
1382.928    0.620    0.052    0.064    0.073
1383.329    0.808    0.032   -0.226    0.033
1384.413    0.750    0.052    0.050    0.087
1385.863    0.779    0.050    0.051    0.083
1386.310    0.807    0.031   -0.207    0.033
1387.318    0.793    0.044   -0.209    0.044
1388.771    0.809    0.044   -0.194    0.047
1389.278    0.819    0.031   -0.224    0.032
1390.183    0.810    0.051   -0.228    0.043
1391.660    0.779    0.048    0.033    0.089
1392.246    0.837    0.031   -0.207    0.037
1393.088    0.816    0.050    0.075    0.074
1394.522    0.611    0.039    0.053    0.055
1395.202    0.744    0.026   -0.169    0.048
1395.941    0.761    0.051    0.076    0.075
1397.359    0.669    0.049   -0.204    0.035
1398.158    0.669    0.031   -0.176    0.028
1398.788    0.668    0.049   -0.209    0.032
1400.189    0.601    0.043   -0.151    0.041
1401.107    0.641    0.027   -0.182    0.027
1401.589    0.615    0.047   -0.171    0.039
1403.001    0.626    0.048   -0.186    0.031
1404.371    0.607    0.043   -0.175    0.033
1405.787    0.727    0.038    0.114    0.046
1407.168    0.726    0.040    0.111    0.051
1408.548    0.735    0.040    0.117    0.049
1409.892    0.662    0.025    0.150    0.038
1409.919    0.727    0.043    0.167    0.051
1411.296    0.719    0.044    0.171    0.053
1412.658    0.749    0.044    0.188    0.040
1412.811    0.690    0.027    0.173    0.030
1414.019    0.760    0.042    0.209    0.038
1415.379    0.716    0.044    0.195    0.039
1416.730    0.725    0.044    0.198    0.037
1418.048    0.716    0.043    0.199    0.036
1418.623    0.691    0.025    0.180    0.028
1419.417    0.719    0.044    0.200    0.036
1420.745    0.714    0.041    0.133    0.050
1421.517    0.683    0.024    0.016    0.032
1422.078    0.600    0.037   -0.049    0.043
1423.397    0.572    0.034   -0.027    0.033
1424.722    0.585    0.038   -0.037    0.036
1426.038    0.591    0.041   -0.034    0.038
1427.294    0.665    0.025    0.023    0.029
1427.347    0.705    0.028    0.063    0.029
1428.654    0.672    0.039    0.075    0.030
1429.961    0.725    0.027    0.091    0.032
1430.171    0.688    0.021    0.077    0.025
1431.226    0.710    0.036    0.083    0.032
1432.537    0.715    0.036    0.079    0.032
1433.035    0.692    0.023    0.080    0.026
1433.814    0.701    0.039    0.085    0.032
1435.096    0.720    0.027    0.095    0.030
1435.913    0.682    0.028    0.083    0.028
1436.370    0.721    0.033    0.081    0.031
1437.650    0.702    0.034    0.082    0.030
1438.902    0.727    0.033    0.078    0.032
1440.160    0.775    0.037    0.090    0.033
1441.424    0.761    0.031    0.077    0.031
1441.612    0.752    0.024    0.028    0.021
1442.647    0.761    0.042    0.028    0.028
1443.902    0.703    0.038    0.029    0.025
1444.441    0.808    0.020    0.096    0.022
1445.142    0.707    0.039    0.031    0.029
1446.998    0.779    0.026    0.099    0.024
1447.277    0.811    0.019    0.106    0.020
1449.453    0.762    0.027    0.130    0.022
1450.107    0.787    0.020    0.031    0.018
1451.885    0.752    0.030    0.126    0.023
1452.925    0.798    0.022    0.033    0.019
1454.281    0.738    0.027    0.046    0.021
1455.738    0.779    0.020    0.128    0.017
1456.679    0.759    0.026    0.132    0.019
1458.546    0.797    0.020    0.018    0.014
1459.047    0.889    0.020    0.042    0.021
1461.348    0.888    0.017    0.036    0.019
1461.393    0.803    0.023    0.145    0.017
1463.721    0.808    0.027    0.150    0.018
1464.138    0.895    0.018    0.039    0.019
1466.034    0.884    0.023    0.040    0.022
1466.923    0.901    0.018    0.045    0.020
1468.323    0.897    0.022    0.045    0.021
1469.715    0.909    0.018    0.048    0.019
1470.590    0.896    0.022    0.050    0.022
1472.413    0.886    0.019    0.040    0.020
1472.840    0.896    0.023    0.049    0.021
1475.062    0.820    0.019    0.180    0.015
1475.253    0.906    0.019    0.050    0.020
1477.280    0.830    0.019    0.191    0.015
1477.998    0.918    0.020    0.063    0.021
1479.463    0.895    0.025    0.074    0.022
1480.750    0.907    0.020    0.073    0.018
1481.631    0.895    0.026    0.077    0.022
1483.491    0.914    0.021    0.078    0.018
1483.782    0.901    0.028    0.080    0.024
1485.906    0.898    0.029    0.078    0.025
1488.026    0.917    0.030    0.079    0.025
1488.959    0.933    0.021    0.087    0.020
1490.111    0.931    0.028    0.088    0.024
1491.685    0.939    0.018    0.092    0.020
1492.188    0.933    0.025    0.091    0.024
1494.236    0.927    0.029    0.092    0.027
1494.400    0.941    0.020    0.099    0.021
1496.282    0.926    0.030    0.098    0.028
1497.109    0.936    0.019    0.115    0.021
1498.293    0.936    0.027    0.109    0.026
1499.814    0.942    0.019    0.126    0.021
1500.290    0.937    0.032    0.119    0.030
1502.277    0.945    0.031    0.131    0.031
1502.515    0.957    0.020    0.142    0.024
1504.231    0.962    0.032    0.127    0.030
1505.141    0.960    0.020    0.147    0.024
1506.188    0.956    0.033    0.153    0.035
1507.882    0.964    0.019    0.156    0.023
1508.112    0.951    0.033    0.154    0.035
1510.014    0.957    0.034    0.167    0.037
1510.549    0.975    0.019    0.168    0.024
1511.921    0.954    0.034    0.163    0.036
1513.217    0.909    0.022    0.122    0.024
1513.887    0.903    0.032    0.118    0.035
1515.875    0.955    0.021    0.198    0.026
1515.918    0.951    0.028    0.200    0.033
1518.015    0.959    0.029    0.228    0.034
1518.528    0.971    0.021    0.218    0.026
1520.171    0.956    0.028    0.220    0.034
1521.176    0.961    0.021    0.210    0.026
1522.360    0.950    0.027    0.201    0.034
1523.814    0.969    0.021    0.221    0.027
1524.553    0.952    0.027    0.228    0.035
1526.724    0.953    0.028    0.221    0.036
1528.843    0.962    0.026    0.236    0.035
1529.070    0.978    0.020    0.253    0.027
1530.891    0.967    0.028    0.268    0.038
1531.681    0.997    0.020    0.279    0.027
1532.857    0.980    0.026    0.275    0.035
1534.307    1.002    0.019    0.298    0.027
1534.705    0.998    0.026    0.329    0.034
1536.452    0.994    0.026    0.326    0.035
1536.843    1.014    0.019    0.326    0.027
1538.069    0.998    0.025    0.327    0.037
1539.502    1.011    0.019    0.322    0.027
1539.911    0.988    0.025    0.325    0.037
1542.078    1.044    0.018    0.362    0.025
1544.662    1.101    0.025    0.322    0.050
1547.235    1.079    0.023    0.327    0.038
1549.804    1.103    0.023    0.356    0.039
1552.363    1.155    0.020    0.410    0.034
1554.912    1.150    0.022    0.339    0.035
1557.462    1.158    0.022    0.379    0.034
1559.996    1.165    0.022    0.383    0.033
1562.532    1.186    0.022    0.421    0.032
1565.004    1.183    0.022    0.419    0.031
1567.574    1.183    0.022    0.433    0.030
1570.074    1.212    0.022    0.531    0.031
1573.823    1.231    0.027    0.587    0.029
1577.556    1.244    0.023    0.614    0.028
1580.035    1.267    0.025    0.616    0.032
1582.509    1.245    0.024    0.633    0.030
1584.973    1.271    0.025    0.710    0.031
1587.428    1.285    0.023    0.710    0.031
1589.891    1.317    0.028    0.695    0.030
1592.273    1.328    0.025    0.778    0.035
1594.764    1.327    0.024    0.776    0.034
1597.186    1.356    0.027    0.898    0.037
1599.605    1.335    0.027    0.900    0.036
1602.020    1.340    0.024    0.904    0.033
1604.425    1.328    0.023    0.916    0.029
1606.821    1.327    0.029    0.844    0.031
1609.213    1.328    0.028    0.853    0.032
1611.596    1.308    0.030    0.993    0.026
1613.970    1.330    0.026    1.025    0.032
1616.346    1.322    0.026    1.014    0.029
1618.654    1.324    0.026    1.037    0.034
1621.058    1.317    0.026    1.028    0.033
1623.395    1.274    0.031    1.069    0.026
1625.734    1.214    0.027    1.282    0.028
1628.064    1.207    0.028    1.284    0.027
1630.385    1.209    0.026    1.332    0.028
1632.702    1.206    0.028    1.344    0.031
1635.011    1.194    0.034    1.318    0.024
1637.311    1.222    0.029    1.363    0.026
1639.601    1.042    0.031    1.624    0.023
1641.894    0.994    0.032    1.653    0.020
1644.121    0.990    0.033    1.666    0.020
1646.442    0.981    0.033    1.676    0.019
1648.692    0.936    0.035    1.714    0.018
1650.950    0.928    0.036    1.735    0.018
1653.193    0.929    0.035    1.729    0.018
1655.433    0.630    0.036    1.835    0.017
1657.665    0.546    0.034    1.845    0.012
1659.888    0.532    0.035    1.853    0.012
1662.102    0.528    0.039    1.861    0.013
1664.308    0.509    0.036    1.868    0.012
1666.517    0.473    0.040    1.884    0.012
1668.660    0.223    0.040    1.857    0.011
1670.891    0.194    0.040    1.855    0.011
1673.063    0.182    0.040    1.856    0.011
1675.232    0.112    0.040    1.864    0.012
1677.392    0.076    0.040    1.855    0.011
1679.545    0.061    0.040    1.854    0.011
1681.694    0.048    0.040    1.854    0.010
1683.829    0.029    0.040    1.857    0.011
1685.957   -0.212    0.040    1.677    0.011
1688.087   -0.221    0.040    1.676    0.011
1690.159   -0.282    0.039    1.642    0.014
1692.306   -0.315    0.039    1.625    0.015
1694.400   -0.328    0.039    1.614    0.016
1696.492   -0.329    0.037    1.590    0.017
1698.576   -0.426    0.037    1.453    0.017
1700.646   -0.438    0.038    1.465    0.017
1702.714   -0.437    0.037    1.457    0.017
1704.773   -0.446    0.037    1.443    0.018
1706.825   -0.455    0.036    1.431    0.018
1708.874   -0.489    0.036    1.409    0.023
1710.872   -0.547    0.035    1.221    0.023
1712.938   -0.550    0.034    1.212    0.023
1714.953   -0.552    0.033    1.199    0.023
1716.965   -0.575    0.031    1.070    0.033
1718.969   -0.578    0.033    1.099    0.038
1724.930   -0.603    0.024    0.867    0.030
1726.904   -0.599    0.024    0.854    0.030
1730.827   -0.602    0.023    0.851    0.028
1735.678   -0.610    0.021    0.778    0.028
1739.528   -0.628    0.017    0.735    0.029
1745.241   -0.563    0.017    0.594    0.026
1749.001   -0.547    0.016    0.590    0.025
1753.678   -0.504    0.016    0.481    0.021
1759.212   -0.441    0.017    0.420    0.022
1763.766   -0.419    0.019    0.399    0.023
1767.385   -0.380    0.017    0.351    0.022
1770.965   -0.395    0.017    0.339    0.023
1774.511   -0.409    0.023    0.344    0.026
1778.029   -0.392    0.018    0.332    0.025
1781.509   -0.357    0.020    0.290    0.023
1784.971   -0.393    0.019    0.318    0.023
1790.094   -0.405    0.015    0.334    0.022
1793.471   -0.400    0.015    0.335    0.022
1796.806   -0.383    0.016    0.344    0.021
1800.129   -0.377    0.020    0.249    0.021
1803.415   -0.373    0.019    0.253    0.021
1806.669   -0.345    0.023    0.344    0.033
1809.896   -0.341    0.016    0.290    0.030
1813.082   -0.343    0.018    0.288    0.026
1816.251   -0.338    0.019    0.284    0.029
1819.390   -0.317    0.024    0.302    0.030
1822.497   -0.297    0.014    0.213    0.022
1825.562   -0.325    0.017    0.309    0.034
1828.623   -0.321    0.017    0.313    0.034
1831.643   -0.324    0.017    0.313    0.034
1834.637   -0.325    0.017    0.315    0.034
1838.336   -0.274    0.029    0.280    0.041
1841.997   -0.281    0.028    0.306    0.038
1844.898   -0.285    0.032    0.309    0.036
1847.754   -0.223    0.020    0.252    0.022
1852.035   -0.207    0.018    0.214    0.023
1854.976   -0.197    0.020    0.213    0.021
1858.008   -0.198    0.019    0.225    0.021
1861.147   -0.195    0.020    0.223    0.021
1864.365   -0.192    0.022    0.207    0.021
1869.276   -0.205    0.024    0.242    0.032
1872.541   -0.187    0.025    0.214    0.028
1875.750   -0.159    0.030    0.200    0.034
1878.864   -0.156    0.021    0.190    0.025
1887.394   -0.120    0.018    0.162    0.022
1889.902   -0.121    0.018    0.155    0.025
1894.385   -0.114    0.018    0.131    0.012
