   W                 M2+_p1/2
 (MeV)      Re       DRe      Im       DIm
1212.429   -0.273    0.086   -0.097    0.032
1214.315   -0.197    0.087    0.032    0.035
1215.273   -0.247    0.141   -0.007    0.053
1216.207   -0.163    0.085    0.078    0.033
1218.049   -0.169    0.084    0.029    0.030
1218.712   -0.388    0.132    0.062    0.048
1219.951   -0.072    0.062   -0.134    0.030
1221.826   -0.228    0.051    0.094    0.031
1222.048   -0.311    0.072    0.149    0.050
1223.690   -0.129    0.050   -0.072    0.030
1225.399   -0.037    0.136   -0.013    0.057
1225.560   -0.116    0.055   -0.053    0.028
1227.419   -0.090    0.053    0.056    0.028
1228.733   -0.214    0.073    0.022    0.048
1229.275   -0.085    0.048    0.109    0.027
1231.128   -0.006    0.066   -0.025    0.075
1232.065    0.053    0.079   -0.028    0.042
1232.979    0.030    0.067   -0.063    0.068
1234.819   -0.143    0.055   -0.007    0.029
1235.389    0.056    0.081   -0.026    0.041
1236.664    0.056    0.062    0.004    0.035
1238.514    0.101    0.075   -0.174    0.035
1238.696   -0.378    0.150   -0.106    0.046
1240.301   -0.236    0.138    0.019    0.031
1242.009   -0.376    0.192   -0.097    0.053
1242.183   -0.196    0.139   -0.038    0.033
1244.002   -0.427    0.092   -0.041    0.033
1245.306   -0.546    0.145   -0.087    0.045
1245.826   -0.489    0.090   -0.053    0.032
1247.647   -0.176    0.098   -0.030    0.039
1248.594   -0.013    0.122    0.068    0.046
1249.466   -0.498    0.093   -0.042    0.037
1251.274   -0.304    0.170   -0.161    0.032
1251.896   -0.265    0.184   -0.107    0.049
1253.095   -0.307    0.171   -0.186    0.034
1254.883   -0.377    0.112   -0.107    0.036
1255.085   -0.269    0.120   -0.039    0.045
1256.684   -0.390    0.105   -0.095    0.034
1258.437   -0.247    0.130   -0.087    0.047
1258.482   -0.299    0.118   -0.147    0.032
1260.285   -0.206    0.117   -0.172    0.033
1261.691   -0.417    0.097   -0.058    0.045
1262.026   -0.471    0.091   -0.130    0.033
1263.861   -0.261    0.120   -0.110    0.058
1264.944   -0.336    0.096   -0.064    0.043
1265.649   -0.173    0.159   -0.130    0.034
1267.412   -0.371    0.157   -0.171    0.034
1268.189   -0.232    0.163   -0.101    0.044
1269.187   -0.398    0.106   -0.146    0.035
1270.960   -0.400    0.106   -0.106    0.034
1271.433   -0.053    0.104    0.116    0.039
1272.731    0.020    0.099    0.143    0.039
1274.477   -0.515    0.111   -0.198    0.035
1274.661   -0.293    0.109   -0.035    0.042
1276.250   -0.494    0.108   -0.105    0.036
1278.006   -0.310    0.081    0.025    0.045
1279.752   -0.177    0.077    0.035    0.055
1281.108   -0.151    0.135    0.039    0.043
1281.510   -0.355    0.137   -0.057    0.037
1283.215   -0.296    0.149   -0.056    0.074
1284.319   -0.228    0.096    0.107    0.043
1284.991   -0.506    0.102   -0.078    0.040
1286.720   -0.585    0.109   -0.103    0.049
1287.522   -0.492    0.105   -0.053    0.040
1288.447   -0.493    0.082   -0.106    0.040
1290.179   -0.440    0.081   -0.075    0.040
1290.724   -0.599    0.086   -0.169    0.038
1291.902   -0.281    0.078    0.008    0.039
1293.614   -0.184    0.089    0.006    0.039
1293.846   -0.258    0.085    0.020    0.037
1295.332   -0.311    0.084   -0.047    0.039
1297.041   -0.287    0.088   -0.060    0.043
1297.098   -0.310    0.085   -0.065    0.038
1298.754   -0.321    0.092   -0.091    0.043
1300.263   -0.290    0.089   -0.059    0.039
1300.450   -0.298    0.091   -0.073    0.042
1302.152   -0.297    0.091   -0.070    0.044
1303.434   -0.339    0.155   -0.161    0.037
1303.816   -0.284    0.156   -0.103    0.042
1305.542   -0.352    0.154   -0.117    0.040
1306.590   -0.361    0.154   -0.211    0.038
1307.222   -0.329    0.153   -0.133    0.041
1308.901   -0.312    0.153   -0.101    0.039
1309.746   -0.412    0.075   -0.208    0.037
1310.577   -0.255    0.079   -0.057    0.045
1312.251   -0.273    0.079   -0.070    0.045
1312.895   -0.401    0.075   -0.192    0.037
1313.916   -0.358    0.076   -0.117    0.042
1315.579   -0.485    0.121   -0.097    0.041
1316.035   -0.493    0.121   -0.185    0.038
1317.240   -0.339    0.157   -0.042    0.120
1318.898   -0.308    0.161   -0.051    0.059
1320.548   -0.306    0.161   -0.043    0.055
1322.174   -0.203    0.095   -0.023    0.058
1323.847   -0.203    0.095   -0.041    0.057
1325.406   -0.251    0.137   -0.022    0.042
1325.477   -0.228    0.140   -0.026    0.057
1327.118   -0.186    0.138    0.009    0.065
1328.531   -0.237    0.136   -0.006    0.044
1328.743   -0.176    0.139    0.023    0.068
1330.373   -0.283    0.098    0.007    0.063
1331.557   -0.267    0.094    0.023    0.048
1331.987   -0.262    0.096    0.009    0.061
1333.606   -0.239    0.096    0.024    0.066
1334.732   -0.182    0.084    0.027    0.041
1335.217   -0.243    0.087   -0.057    0.053
1336.825   -0.264    0.108   -0.051    0.110
1337.807   -0.176    0.098    0.042    0.102
1338.438   -0.281    0.117    0.006    0.108
1340.000   -0.257    0.099   -0.010    0.052
1340.896   -0.296    0.096   -0.149    0.038
1341.631   -0.231    0.115    0.015    0.078
1343.211   -0.208    0.100   -0.014    0.055
1343.972   -0.158    0.096    0.023    0.041
1344.809   -0.211    0.099    0.016    0.054
1346.378   -0.358    0.088    0.034    0.053
1347.040   -0.392    0.084   -0.092    0.041
1347.959   -0.336    0.087    0.010    0.050
1349.531   -0.334    0.112   -0.038    0.048
1350.101   -0.220    0.104   -0.096    0.060
1351.095   -0.174    0.094   -0.008    0.050
1352.663   -0.180    0.108   -0.025    0.075
1353.156   -0.215    0.105   -0.098    0.065
1354.223   -0.170    0.093   -0.002    0.048
1355.767   -0.266    0.141   -0.021    0.071
1356.203   -0.269    0.132   -0.098    0.039
1357.296   -0.257    0.143   -0.017    0.072
1358.864   -0.243    0.142    0.015    0.068
1359.244   -0.338    0.137   -0.121    0.045
1360.410   -0.337    0.136   -0.075    0.053
1361.954   -0.325    0.127   -0.026    0.054
1362.285   -0.346    0.123   -0.113    0.041
1363.469   -0.330    0.125   -0.039    0.051
1364.996   -0.313    0.119    0.010    0.041
1366.528   -0.410    0.135   -0.015    0.112
1368.030   -0.574    0.115   -0.137    0.055
1368.264   -0.419    0.120   -0.030    0.081
1369.545   -0.404    0.132    0.006    0.101
1371.065   -0.354    0.144   -0.024    0.118
1371.353   -0.346    0.127   -0.019    0.050
1372.556   -0.354    0.144   -0.027    0.118
1374.032   -0.339    0.143   -0.024    0.118
1374.353   -0.503    0.141   -0.201    0.085
1375.561   -0.309    0.143    0.039    0.107
1377.034   -0.316    0.140    0.011    0.106
1377.347   -0.096    0.125    0.087    0.047
1378.518   -0.136    0.138    0.014    0.105
1379.994   -0.240    0.133   -0.061    0.068
1380.341   -0.182    0.124   -0.039    0.040
1381.483   -0.556    0.096   -0.166    0.038
1382.928   -0.271    0.104   -0.063    0.051
1383.329   -0.383    0.171   -0.184    0.029
1384.413   -0.262    0.174   -0.078    0.062
1385.863   -0.265    0.174   -0.064    0.062
1386.310   -0.378    0.171   -0.196    0.029
1387.318   -0.354    0.174   -0.159    0.045
1388.771   -0.379    0.132   -0.174    0.044
1389.278   -0.399    0.129   -0.189    0.027
1390.183   -0.376    0.134   -0.124    0.050
1391.660   -0.280    0.133   -0.086    0.059
1392.246   -0.408    0.129   -0.184    0.025
1393.088   -0.138    0.184   -0.063    0.061
1394.522   -0.007    0.185   -0.068    0.044
1395.202   -0.116    0.180   -0.091    0.035
1395.941   -0.119    0.184   -0.088    0.067
1397.359   -0.308    0.120   -0.063    0.059
1398.158   -0.236    0.107   -0.012    0.032
1398.788   -0.323    0.117   -0.053    0.054
1400.189   -0.271    0.116   -0.086    0.064
1401.107   -0.287    0.107   -0.082    0.033
1401.589   -0.290    0.119   -0.086    0.061
1403.001   -0.301    0.201   -0.094    0.059
1404.371   -0.284    0.200   -0.106    0.056
1405.787   -0.238    0.197   -0.025    0.080
1407.168   -0.208    0.231   -0.050    0.068
1408.548   -0.210    0.231   -0.040    0.069
1409.892   -0.185    0.194   -0.073    0.044
1409.919   -0.220    0.198   -0.008    0.074
1411.296   -0.210    0.198   -0.022    0.075
1412.658   -0.209    0.197   -0.063    0.071
1412.811   -0.183    0.194   -0.114    0.045
1414.019   -0.378    0.110   -0.062    0.066
1415.379   -0.372    0.111   -0.072    0.082
1416.730   -0.375    0.111   -0.059    0.080
1418.048   -0.399    0.114   -0.037    0.078
1418.623   -0.380    0.108   -0.085    0.041
1419.417   -0.395    0.114   -0.047    0.080
1420.745   -0.380    0.113   -0.007    0.087
1421.517   -0.406    0.107   -0.009    0.030
1422.078   -0.396    0.111   -0.114    0.049
1423.397   -0.297    0.245   -0.124    0.054
1424.722   -0.316    0.245   -0.152    0.054
1426.038   -0.317    0.245   -0.151    0.056
1427.294   -0.310    0.243   -0.037    0.030
1427.347   -0.330    0.243   -0.110    0.045
1428.654   -0.317    0.244   -0.116    0.053
1429.961   -0.333    0.185   -0.075    0.045
1430.171   -0.320    0.183   -0.100    0.031
1431.226   -0.325    0.185   -0.100    0.051
1432.537    0.027    0.108   -0.101    0.051
1433.035    0.031    0.104   -0.094    0.033
1433.814    0.024    0.108   -0.099    0.051
1435.096    0.039    0.107   -0.073    0.045
1435.913    0.038    0.105   -0.100    0.040
1436.370   -0.273    0.241   -0.104    0.045
1437.650   -0.263    0.240   -0.115    0.043
1438.902   -0.273    0.241   -0.105    0.047
1440.160   -0.266    0.240   -0.019    0.065
1441.424    0.041    0.030   -0.036    0.045
1441.612    0.060    0.021   -0.081    0.030
1442.647    0.057    0.031   -0.110    0.048
1443.902   -0.139    0.135   -0.123    0.047
1444.441   -0.091    0.133    0.021    0.028
1445.142   -0.141    0.135   -0.116    0.047
1446.998   -0.260    0.189   -0.048    0.038
1447.277   -0.267    0.189    0.034    0.025
1449.453   -0.046    0.142   -0.051    0.040
1450.107   -0.263    0.140   -0.191    0.023
1451.885   -0.044    0.142   -0.064    0.038
1452.925   -0.276    0.140   -0.190    0.023
1454.281   -0.175    0.100   -0.120    0.039
1455.738   -0.152    0.099    0.040    0.022
1456.679   -0.150    0.100    0.006    0.032
1458.546   -0.068    0.015   -0.146    0.020
1459.047   -0.072    0.016   -0.127    0.023
1461.348   -0.085    0.013   -0.117    0.017
1461.393    0.118    0.021   -0.024    0.027
1463.721    0.144    0.021   -0.026    0.029
1464.138   -0.090    0.014   -0.107    0.017
1466.034   -0.087    0.017   -0.120    0.021
1466.923   -0.167    0.123   -0.096    0.017
1468.323   -0.160    0.123   -0.110    0.020
1469.715   -0.145    0.103   -0.087    0.016
1470.590   -0.131    0.104   -0.113    0.020
1472.413   -0.140    0.103   -0.089    0.016
1472.840   -0.149    0.118   -0.102    0.020
1475.062    0.088    0.118   -0.013    0.030
1475.253   -0.153    0.118   -0.101    0.018
1477.280    0.089    0.118   -0.017    0.031
1477.998   -0.100    0.092   -0.091    0.017
1479.463   -0.058    0.093   -0.142    0.018
1480.750   -0.053    0.013   -0.095    0.013
1481.631   -0.041    0.017   -0.119    0.018
1483.491   -0.055    0.013   -0.093    0.013
1483.782   -0.041    0.019   -0.122    0.019
1485.906   -0.046    0.019   -0.128    0.019
1488.026   -0.063    0.017   -0.107    0.019
1488.959   -0.069    0.011   -0.060    0.013
1490.111   -0.062    0.016   -0.090    0.017
1491.685   -0.072    0.012   -0.051    0.013
1492.188   -0.060    0.016   -0.088    0.017
1494.236   -0.071    0.017   -0.102    0.019
1494.400   -0.079    0.012   -0.057    0.013
1496.282   -0.071    0.017   -0.100    0.020
1497.109   -0.033    0.013   -0.064    0.012
1498.293   -0.017    0.019   -0.086    0.017
1499.814   -0.163    0.075   -0.050    0.013
1500.290   -0.145    0.077   -0.071    0.020
1502.277   -0.142    0.077   -0.073    0.020
1502.515   -0.151    0.076   -0.047    0.014
1504.231   -0.063    0.087   -0.076    0.025
1505.141   -0.083    0.086   -0.047    0.014
1506.188   -0.055    0.089   -0.091    0.023
1507.882   -0.068    0.074   -0.048    0.014
1508.112   -0.044    0.077   -0.091    0.022
1510.014   -0.039    0.078   -0.095    0.023
1510.549   -0.024    0.014   -0.043    0.012
1511.921   -0.010    0.024   -0.078    0.020
1513.217   -0.025    0.013   -0.034    0.012
1513.887   -0.124    0.067   -0.072    0.023
1515.875   -0.124    0.067    0.003    0.016
1515.918   -0.091    0.069   -0.043    0.023
1518.015   -0.080    0.067   -0.023    0.027
1518.528   -0.112    0.063    0.017    0.017
1520.171   -0.086    0.066   -0.030    0.026
1521.176   -0.123    0.063    0.022    0.017
1522.360   -0.097    0.086   -0.025    0.024
1523.814   -0.115    0.085    0.022    0.020
1524.553   -0.081    0.087   -0.022    0.027
1526.724   -0.091    0.048   -0.011    0.021
1528.843   -0.087    0.048   -0.007    0.021
1529.070   -0.105    0.047    0.032    0.017
1530.891   -0.054    0.051   -0.008    0.027
1531.681   -0.079    0.048    0.039    0.019
1532.857   -0.047    0.050   -0.009    0.026
1534.307   -0.076    0.048    0.038    0.020
1534.705   -0.020    0.052    0.013    0.033
1536.452   -0.065    0.051    0.030    0.031
1536.843   -0.098    0.048    0.060    0.023
1538.069   -0.064    0.053    0.019    0.031
1539.502   -0.106    0.048    0.061    0.023
1539.911   -0.070    0.052    0.033    0.030
1542.078   -0.064    0.057    0.086    0.030
1544.662   -0.087    0.059    0.064    0.030
1547.235   -0.099    0.057    0.059    0.029
1549.804   -0.201    0.071    0.141    0.047
1552.363   -0.171    0.071    0.131    0.048
1554.912   -0.194    0.070    0.142    0.047
1557.462   -0.042    0.032    0.052    0.028
1559.996   -0.047    0.031    0.059    0.028
1562.532   -0.010    0.017    0.040    0.016
1565.004   -0.017    0.017    0.035    0.016
1567.574   -0.021    0.016    0.047    0.016
1570.074   -0.024    0.030    0.049    0.063
1573.823   -0.027    0.031    0.081    0.064
1577.556   -0.025    0.016    0.063    0.016
1580.035   -0.033    0.015    0.075    0.016
1582.509   -0.038    0.015    0.068    0.017
1584.973   -0.051    0.015    0.068    0.017
1587.428   -0.047    0.014    0.078    0.016
1589.891   -0.015    0.014    0.025    0.015
1592.273   -0.049    0.014    0.062    0.018
1594.764   -0.033    0.014    0.068    0.016
1597.186   -0.039    0.014    0.078    0.016
1599.605   -0.049    0.014    0.075    0.016
1602.020   -0.054    0.013    0.079    0.016
1604.425   -0.053    0.012    0.078    0.015
1606.821   -0.007    0.015    0.043    0.017
1609.213   -0.012    0.015    0.048    0.017
1611.596    0.008    0.014    0.053    0.020
1613.970   -0.005    0.016    0.052    0.020
1616.346    0.002    0.015    0.040    0.019
1618.654   -0.008    0.017    0.066    0.021
1621.058   -0.010    0.017    0.061    0.021
1623.395   -0.004    0.016    0.015    0.019
1625.734   -0.022    0.015    0.072    0.034
1628.064   -0.020    0.015    0.071    0.035
1630.385   -0.033    0.016    0.100    0.035
1632.702   -0.021    0.017    0.135    0.037
1635.011    0.002    0.015    0.114    0.038
1637.311   -0.028    0.017    0.159    0.037
1639.601   -0.067    0.017    0.372    0.034
1641.894   -0.058    0.020    0.327    0.034
1644.121   -0.039    0.024    0.304    0.035
1646.442   -0.050    0.023    0.311    0.035
1648.692   -0.058    0.021    0.227    0.025
1650.950   -0.061    0.023    0.243    0.025
1653.193   -0.073    0.026    0.230    0.025
1655.433   -0.116    0.024    0.332    0.022
1657.665   -0.088    0.033    0.339    0.025
1659.888   -0.119    0.032    0.354    0.023
1662.102   -0.134    0.034    0.361    0.023
1664.308   -0.120    0.034    0.361    0.023
1666.517   -0.167    0.025    0.369    0.021
1668.660   -0.226    0.029    0.415    0.031
1670.891   -0.248    0.029    0.421    0.032
1673.063   -0.253    0.029    0.422    0.032
1675.232   -0.165    0.035    0.370    0.031
1677.392   -0.211    0.033    0.340    0.024
1679.545   -0.212    0.033    0.337    0.024
1681.694   -0.201    0.025    0.326    0.021
1683.829   -0.247    0.021    0.325    0.021
1685.957   -0.319    0.022    0.341    0.019
1688.087   -0.316    0.022    0.337    0.019
1690.159   -0.310    0.024    0.340    0.018
1692.306   -0.308    0.023    0.293    0.019
1694.400   -0.307    0.023    0.289    0.019
1696.492   -0.364    0.028    0.284    0.022
1698.576   -0.405    0.029    0.286    0.019
1700.646   -0.397    0.024    0.295    0.019
1702.714   -0.314    0.025    0.212    0.022
1704.773   -0.312    0.025    0.209    0.022
1706.825   -0.314    0.025    0.201    0.021
1708.874   -0.278    0.026    0.249    0.022
1710.872   -0.307    0.023    0.236    0.019
1712.938   -0.311    0.023    0.233    0.018
1714.953   -0.304    0.023    0.228    0.017
1716.965   -0.363    0.023    0.195    0.023
1718.969   -0.372    0.028    0.193    0.024
1724.930   -0.305    0.022    0.139    0.018
1726.904   -0.304    0.022    0.142    0.017
1730.827   -0.327    0.021    0.144    0.020
1735.678   -0.275    0.021    0.093    0.021
1739.528   -0.240    0.022    0.064    0.018
1745.241   -0.164    0.025    0.103    0.021
1749.001   -0.174    0.025    0.095    0.022
1753.678   -0.059    0.024    0.056    0.026
1759.212   -0.006    0.017    0.087    0.023
1763.766   -0.018    0.019    0.078    0.023
1767.385   -0.080    0.020    0.095    0.022
1770.965   -0.084    0.021    0.084    0.022
1774.511   -0.089    0.023    0.088    0.023
1778.029   -0.066    0.018    0.036    0.023
1781.509   -0.038    0.020    0.084    0.023
1784.971   -0.048    0.018    0.068    0.021
1790.094   -0.156    0.019    0.095    0.022
1793.471   -0.151    0.019    0.110    0.021
1796.806   -0.174    0.019    0.114    0.022
1800.129   -0.064    0.024    0.055    0.023
1803.415   -0.070    0.024    0.049    0.023
1806.669   -0.115    0.016    0.081    0.021
1809.896   -0.151    0.018    0.082    0.022
1813.082   -0.159    0.020    0.080    0.024
1816.251   -0.131    0.019    0.077    0.023
1819.390   -0.137    0.019    0.082    0.024
1822.497   -0.163    0.017    0.069    0.022
1825.562   -0.134    0.023   -0.008    0.030
1828.623   -0.135    0.023    0.002    0.031
1831.643   -0.136    0.023    0.004    0.031
1834.637   -0.137    0.024    0.005    0.030
1838.336   -0.141    0.029    0.079    0.032
1841.997   -0.147    0.027    0.082    0.030
1844.898   -0.148    0.027    0.077    0.028
1847.754   -0.242    0.022    0.087    0.022
1852.035   -0.259    0.026    0.105    0.024
1854.976   -0.257    0.027    0.103    0.024
1858.008   -0.253    0.027    0.104    0.025
1861.147   -0.254    0.029    0.106    0.025
1864.365   -0.259    0.030    0.100    0.025
1869.276   -0.230    0.017    0.072    0.022
1872.541   -0.245    0.023    0.083    0.026
1875.750   -0.248    0.022    0.068    0.027
1878.864   -0.252    0.022    0.067    0.022
1887.394   -0.248    0.031    0.081    0.027
1889.902   -0.231    0.033    0.060    0.032
1894.385   -0.320    0.025    0.111    0.018
