   W                 E0+_3/2
 (MeV)      Re       DRe      Im       DIm
1187.454  -13.770    0.786    3.286    0.615
1188.180  -14.131    0.811    3.431    0.682
1189.412  -13.735    0.785    3.174    0.626
1191.366  -12.064    0.684    2.428    0.538
1191.603  -12.448    0.698    3.428    0.622
1193.334  -12.153    0.679    2.284    0.541
1195.015  -12.772    0.710    3.579    0.623
1195.235  -12.862    0.675    2.666    0.553
1197.235  -11.611    0.700    3.340    0.774
1198.426  -12.224    0.737    3.478    0.833
1199.193  -12.228    0.716    2.555    0.772
1201.038  -12.226    0.453    3.617    0.455
1201.819  -11.767    0.482    3.720    0.575
1202.950  -10.119    0.578    3.555    0.666
1204.852  -11.037    0.562    3.823    0.695
1205.210  -10.645    0.618    3.104    0.766
1206.751  -10.370    0.514    2.830    0.556
1208.600  -11.360    0.587    3.257    0.613
1208.646  -10.930    0.497    2.958    0.535
1210.539  -10.364    0.542    2.612    0.575
1211.987  -10.568    0.579    3.305    0.639
1212.429  -10.453    0.560    2.729    0.513
1214.315  -11.247    0.460    3.020    0.484
1215.273  -11.777    0.690    2.974    0.540
1216.207  -11.099    0.450    2.897    0.477
1218.049  -10.942    0.436    3.229    0.465
1218.712  -11.505    0.608    3.029    0.562
1219.951  -10.334    0.509    3.485    0.588
1221.826  -11.414    0.485    3.503    0.598
1222.048  -12.073    0.562    3.629    0.631
1223.690  -10.634    0.455    3.867    0.499
1225.399   -9.059    0.895    2.695    0.514
1225.560   -9.776    0.536    3.624    0.501
1227.419  -10.033    0.508    3.226    0.501
1228.733  -10.909    0.531    4.269    0.464
1229.275  -10.224    0.472    3.395    0.439
1231.128   -9.692    0.664    4.013    0.635
1232.065  -10.237    0.629    3.794    0.477
1232.979   -9.459    0.662    4.016    0.597
1234.819  -10.091    0.576    3.715    0.626
1235.389   -9.524    0.746    3.449    0.646
1236.664   -8.675    0.604    2.964    0.613
1238.514   -8.733    0.563    4.202    0.408
1238.696  -10.167    0.745    3.335    0.516
1240.301   -8.668    0.620    3.562    0.513
1242.009   -9.095    0.867    3.171    0.562
1242.183   -8.666    0.579    3.742    0.506
1244.002  -10.081    0.640    3.967    0.452
1245.306  -10.366    0.733    3.572    0.512
1245.826   -9.929    0.619    4.500    0.496
1247.647   -9.333    0.602    4.101    0.427
1248.594   -9.657    0.707    3.647    0.486
1249.466  -10.838    0.577    3.860    0.457
1251.274  -10.646    0.687    4.123    0.635
1251.896  -10.084    0.763    3.581    0.687
1253.095  -10.852    0.705    4.389    0.641
1254.883  -10.573    0.569    3.665    0.508
1255.085   -9.779    0.615    3.736    0.541
1256.684  -10.612    0.518    3.860    0.500
1258.437  -10.692    0.639    3.490    0.570
1258.482  -11.079    0.568    3.899    0.529
1260.285  -10.960    0.535    4.400    0.517
1261.691  -11.261    0.530    3.665    0.485
1262.026  -11.407    0.480    4.191    0.431
1263.861  -10.845    0.672    4.542    0.510
1264.944  -10.996    0.579    4.045    0.502
1265.649   -9.288    0.694    3.896    0.571
1267.412  -10.174    0.674    3.156    0.623
1268.189   -9.808    0.730    3.122    0.632
1269.187  -10.845    0.537    3.594    0.492
1270.960  -10.448    0.549    3.510    0.491
1271.433   -8.682    0.618    3.418    0.513
1272.731   -8.874    0.544    3.900    0.509
1274.477  -10.824    0.545    4.468    0.502
1274.661   -9.884    0.560    4.525    0.525
1276.250  -10.720    0.555    4.255    0.515
1278.006   -9.929    0.491    4.096    0.458
1279.752   -9.775    0.510    4.396    0.478
1281.108   -9.690    0.658    4.539    0.634
1281.510   -9.754    0.638    3.930    0.602
1283.215   -9.642    0.767    4.104    0.674
1284.319   -9.590    0.542    4.652    0.515
1284.991  -10.347    0.623    3.939    0.538
1286.720  -10.527    0.694    3.326    0.596
1287.522  -10.688    0.579    3.680    0.499
1288.447  -10.837    0.507    2.899    0.446
1290.179  -10.950    0.508    3.011    0.449
1290.724  -11.911    0.521    3.546    0.500
1291.902  -10.678    0.820    3.837    0.876
1293.614  -10.472    0.826    3.744    0.911
1293.846  -10.861    0.842    3.718    0.679
1295.332  -10.912    1.087    3.650    0.728
1297.041  -10.753    0.459    3.158    0.479
1297.098  -10.447    0.449    2.915    0.454
1298.754  -11.121    0.475    3.109    0.515
1300.263  -10.445    0.470    2.861    0.488
1300.450  -10.960    0.473    3.062    0.509
1302.152  -10.790    0.475    2.885    0.503
1303.434  -10.570    0.616    2.225    0.911
1303.816  -10.073    0.649    2.835    0.907
1305.542  -10.376    0.636    2.627    0.909
1306.590  -10.105    0.654    3.182    0.908
1307.222  -10.661    0.629    2.531    0.922
1308.901  -10.410    0.635    2.710    0.910
1309.746  -10.186    0.494    3.605    0.508
1310.577  -10.366    0.452    3.207    0.519
1312.251  -10.481    0.446    3.126    0.517
1312.895  -10.248    0.482    3.484    0.504
1313.916  -10.404    0.463    3.091    0.506
1315.579  -10.702    0.565    2.685    0.667
1316.035  -10.295    0.578    3.223    0.659
1317.240   -9.849    0.770    3.418    0.831
1318.898   -9.904    0.713    3.524    0.875
1320.548   -9.789    0.735    3.595    0.894
1322.174   -9.784    0.541    3.684    0.670
1323.847   -9.723    0.534    3.580    0.664
1325.406  -10.066    0.768    3.263    0.885
1325.477  -10.386    0.800    3.442    0.909
1327.118  -10.544    0.796    3.766    0.907
1328.531  -10.065    0.768    3.223    0.884
1328.743  -10.525    0.803    3.719    0.910
1330.373   -9.821    0.606    3.632    0.690
1331.557   -9.560    0.561    3.472    0.657
1331.987   -9.945    0.587    3.683    0.684
1333.606   -9.916    0.584    3.773    0.677
1334.732   -9.937    0.542    3.925    0.663
1335.217   -9.981    0.575    3.554    0.678
1336.825   -9.986    0.730    3.454    0.866
1337.807   -9.898    0.726    3.880    0.801
1338.438   -9.488    0.705    3.682    0.873
1340.000   -9.973    0.740    3.539    0.901
1340.896  -10.088    0.718    3.848    0.873
1341.631  -10.103    0.821    3.410    0.993
1343.211  -10.033    0.722    3.390    0.885
1343.972   -9.673    0.689    3.509    0.865
1344.809  -10.069    0.724    3.300    0.892
1346.378   -9.459    0.615    3.655    0.674
1347.040   -9.351    0.580    3.971    0.636
1347.959   -9.328    0.595    3.585    0.656
1349.531   -8.997    0.611    3.839    0.657
1350.101   -9.371    0.716    3.604    0.813
1351.095   -9.391    0.612    3.430    0.674
1352.663   -9.387    0.722    3.472    0.796
1353.156   -9.400    0.712    3.523    0.810
1354.223   -9.439    0.615    3.437    0.669
1355.767  -10.248    0.667    3.486    0.769
1356.203  -10.227    0.562    3.829    0.592
1357.296  -10.144    0.667    3.311    0.773
1358.864  -10.150    0.668    3.333    0.759
1359.244   -9.880    0.643    3.902    0.766
1360.410   -9.702    0.653    4.101    0.797
1361.954   -9.353    0.626    3.628    0.732
1362.285   -9.357    0.616    3.652    0.739
1363.469   -9.346    0.618    3.577    0.736
1364.996   -9.277    0.548    3.565    0.637
1366.528   -9.320    0.707    3.669    0.774
1368.030   -9.618    0.612    3.891    0.631
1368.264   -9.567    0.662    3.711    0.673
1369.545   -9.221    0.695    3.599    0.720
1371.065  -10.210    0.700    3.768    0.754
1371.353   -9.743    0.550    3.689    0.555
1372.556  -10.250    0.701    3.765    0.738
1374.032  -10.102    0.694    3.693    0.732
1374.353  -10.162    0.665    3.991    0.724
1375.561   -9.864    0.691    3.836    0.688
1377.034  -10.105    0.679    3.816    0.681
1377.347   -9.006    0.527    3.823    0.554
1378.518   -9.503    0.653    3.541    0.698
1379.994   -9.473    0.616    3.432    0.682
1380.341   -9.438    0.499    3.853    0.578
1381.483   -9.097    0.527    3.116    0.589
1382.928   -8.902    0.585    3.959    0.535
1383.329   -9.103    0.551    4.040    0.585
1384.413   -9.642    0.655    3.822    0.647
1385.863   -9.693    0.640    3.785    0.654
1386.310   -9.107    0.544    3.811    0.584
1387.318   -9.014    0.614    3.888    0.661
1388.771   -9.015    0.573    3.639    0.653
1389.278   -9.033    0.502    3.673    0.568
1390.183   -8.904    0.608    3.952    0.671
1391.660   -9.568    0.598    3.408    0.641
1392.246   -9.043    0.504    3.488    0.573
1393.088  -10.096    0.623    3.463    0.653
1394.522   -9.170    0.640    3.680    0.588
1395.202   -9.747    0.532    3.799    0.583
1395.941   -9.937    0.635    3.388    0.652
1397.359   -9.790    0.607    4.169    0.640
1398.158   -9.769    0.506    4.218    0.489
1398.788   -9.764    0.600    4.102    0.626
1400.189   -9.234    0.589    4.152    0.631
1401.107   -9.402    0.472    4.278    0.484
1401.589   -9.234    0.593    4.201    0.623
1403.001   -8.981    0.695    4.112    0.671
1404.371   -8.904    0.693    4.066    0.659
1405.787   -9.165    0.704    3.707    0.653
1407.168   -9.274    0.702    3.656    0.636
1408.548   -9.289    0.712    3.617    0.635
1409.892   -9.807    0.519    4.114    0.532
1409.919   -9.935    0.645    3.754    0.641
1411.296   -9.935    0.629    3.747    0.640
1412.658  -10.088    0.622    3.629    0.634
1412.811   -9.974    0.518    4.020    0.534
1414.019   -9.415    0.504    4.104    0.527
1415.379   -9.181    0.538    4.164    0.533
1416.730   -9.237    0.536    4.188    0.525
1418.048   -9.102    0.566    4.250    0.520
1418.623   -9.136    0.434    4.491    0.418
1419.417   -9.143    0.569    4.277    0.525
1420.745   -8.810    0.580    4.515    0.532
1421.517   -9.259    0.441    4.626    0.446
1422.078   -9.331    0.691    4.771    0.540
1423.397   -9.960    0.825    4.151    0.684
1424.722  -10.259    0.731    3.939    0.700
1426.038  -10.297    0.751    3.998    0.716
1427.294  -10.188    0.595    4.150    0.574
1427.347  -10.198    0.641    3.845    0.675
1428.654  -10.015    0.626    3.961    0.685
1429.961  -10.071    0.578    3.954    0.670
1430.171  -10.034    0.488    4.043    0.589
1431.226  -10.011    0.547    3.922    0.675
1432.537   -9.961    0.550    3.858    0.642
1433.035   -9.962    0.503    3.997    0.560
1433.814   -9.968    0.544    3.929    0.653
1435.096   -9.850    0.623    3.989    0.637
1435.913   -9.909    0.559    4.030    0.623
1436.370  -10.117    0.665    3.888    0.683
1437.650  -10.035    0.662    3.952    0.668
1438.902  -10.115    0.677    3.862    0.706
1440.160   -9.906    0.615    3.891    0.673
1441.424   -9.832    0.599    4.191    0.707
1441.612   -9.799    0.483    4.096    0.576
1442.647   -9.784    0.524    4.032    0.656
1443.902   -9.247    0.526    4.211    0.667
1444.441   -8.713    0.487    4.270    0.546
1445.142   -9.267    0.531    4.294    0.662
1446.998   -9.243    0.596    4.395    0.590
1447.277   -9.204    0.536    4.329    0.548
1449.453   -9.093    0.564    5.003    0.504
1450.107   -9.552    0.446    4.735    0.489
1451.885   -9.137    0.557    5.124    0.492
1452.925   -9.340    0.479    4.859    0.486
1454.281   -9.585    0.513    4.539    0.504
1455.738   -9.329    0.439    4.449    0.424
1456.679   -9.327    0.436    4.577    0.478
1458.546   -9.801    0.606    4.964    0.533
1459.047   -9.383    0.625    4.545    0.552
1461.348   -9.401    0.607    4.706    0.530
1461.393   -9.706    0.637    5.156    0.558
1463.721   -9.414    0.520    4.730    0.534
1464.138   -9.110    0.492    4.388    0.505
1466.034   -9.008    0.517    4.377    0.529
1466.923   -8.331    0.516    3.337    0.424
1468.323   -8.238    0.539    3.256    0.447
1469.715   -8.097    0.474    3.369    0.426
1470.590   -8.025    0.508    3.299    0.452
1472.413   -7.662    0.486    3.568    0.426
1472.840   -7.518    0.511    3.453    0.459
1475.062   -8.121    0.522    4.132    0.483
1475.253   -7.719    0.489    3.661    0.446
1477.280   -8.036    0.537    4.442    0.474
1477.998   -7.745    0.544    3.522    0.427
1479.463   -7.984    0.592    4.055    0.439
1480.750   -8.693    0.502    4.428    0.410
1481.631   -8.680    0.536    4.366    0.437
1483.491   -8.522    0.492    4.635    0.391
1483.782   -8.496    0.522    4.505    0.421
1485.906   -8.524    0.532    4.740    0.419
1488.026   -7.875    0.573    4.409    0.402
1488.959   -7.961    0.544    4.559    0.365
1490.111   -8.017    0.574    4.487    0.399
1491.685   -8.196    0.533    4.527    0.369
1492.188   -8.146    0.569    4.505    0.401
1494.236   -7.677    0.540    4.232    0.441
1494.400   -7.727    0.516    4.362    0.412
1496.282   -7.813    0.543    4.296    0.444
1497.109   -8.028    0.493    5.006    0.365
1498.293   -8.065    0.522    4.822    0.411
1499.814   -7.981    0.538    5.128    0.355
1500.290   -7.939    0.565    4.867    0.408
1502.277   -8.101    0.570    5.017    0.405
1502.515   -8.185    0.565    5.055    0.367
1504.231   -7.973    0.570    4.854    0.435
1505.141   -8.150    0.566    5.064    0.393
1506.188   -8.208    0.575    5.007    0.430
1507.882   -8.123    0.498    4.946    0.345
1508.112   -8.051    0.545    4.859    0.396
1510.014   -8.262    0.550    4.987    0.395
1510.549   -8.232    0.501    5.179    0.324
1511.921   -8.244    0.532    5.142    0.379
1513.217   -7.740    0.509    5.262    0.314
1513.887   -7.689    0.544    4.438    0.384
1515.875   -8.068    0.510    4.463    0.353
1515.918   -8.045    0.547    4.482    0.391
1518.015   -7.629    0.510    4.723    0.373
1518.528   -7.661    0.460    4.600    0.330
1520.171   -7.756    0.506    4.655    0.374
1521.176   -7.831    0.457    4.518    0.335
1522.360   -8.169    0.558    4.194    0.432
1523.814   -8.334    0.527    4.087    0.406
1524.553   -8.460    0.554    4.132    0.436
1526.724   -7.040    0.471    3.825    0.377
1528.843   -7.231    0.465    3.723    0.380
1529.070   -7.257    0.422    3.666    0.348
1530.891   -8.208    0.455    4.317    0.380
1531.681   -8.218    0.414    4.143    0.352
1532.857   -8.342    0.449    4.192    0.384
1534.307   -8.294    0.403    4.245    0.344
1534.705   -8.424    0.451    4.238    0.387
1536.452   -8.462    0.453    4.407    0.379
1536.843   -8.460    0.400    4.243    0.346
1538.069   -8.598    0.447    4.332    0.379
1539.502   -8.620    0.386    4.083    0.346
1539.911   -8.776    0.448    4.356    0.383
1542.078   -8.154    0.378    3.850    0.334
1544.662   -8.083    0.446    3.327    0.423
1547.235   -8.220    0.403    3.194    0.378
1549.804   -7.795    0.412    2.796    0.403
1552.363   -7.533    0.370    2.238    0.396
1554.912   -7.635    0.374    2.320    0.421
1557.462   -7.702    0.327    2.580    0.388
1559.996   -7.721    0.322    2.358    0.396
1562.532   -7.831    0.312    1.950    0.404
1565.004   -7.962    0.299    1.864    0.395
1567.574   -7.972    0.287    1.653    0.392
1570.074   -7.746    0.316    1.624    0.387
1573.823   -7.784    0.310    1.254    0.387
1577.556   -7.649    0.282    0.717    0.401
1580.035   -7.482    0.282    0.387    0.362
1582.509   -7.564    0.281    0.305    0.399
1584.973   -7.006    0.273    0.232    0.407
1587.428   -6.886    0.259    0.062    0.379
1589.891   -7.367    0.244   -0.036    0.356
1592.273   -7.258    0.214   -0.319    0.345
1594.764   -7.415    0.214   -0.295    0.371
1597.186   -6.552    0.227   -0.722    0.320
1599.605   -6.630    0.227   -0.742    0.321
1602.020   -6.628    0.212   -0.814    0.323
1604.425   -6.937    0.173   -0.769    0.303
1606.821   -6.474    0.196   -0.492    0.328
1609.213   -6.497    0.194   -0.612    0.329
1611.596   -5.025    0.198   -0.075    0.257
1613.970   -5.154    0.207   -0.288    0.289
1616.346   -5.135    0.207   -0.221    0.273
1618.654   -6.025    0.208   -0.379    0.300
1621.058   -6.000    0.211   -0.365    0.295
1623.395   -6.083    0.200   -0.162    0.280
1625.734   -5.810    0.181   -0.440    0.272
1628.064   -5.830    0.187   -0.386    0.275
1630.385   -5.340    0.190   -0.158    0.237
1632.702   -5.261    0.199   -0.065    0.260
1635.011   -5.235    0.209    0.114    0.238
1637.311   -5.347    0.196   -0.144    0.232
1639.601   -4.398    0.225   -0.171    0.199
1641.894   -4.274    0.229   -0.073    0.194
1644.121   -4.210    0.236   -0.056    0.193
1646.442   -4.289    0.236   -0.035    0.196
1648.692   -4.571    0.199   -0.279    0.171
1650.950   -4.625    0.201   -0.226    0.175
1653.193   -4.696    0.199   -0.316    0.175
1655.433   -3.998    0.215   -0.460    0.161
1657.665   -4.197    0.249   -0.271    0.159
1659.888   -4.397    0.236   -0.331    0.164
1662.102   -4.490    0.247   -0.305    0.174
1664.308   -4.496    0.239   -0.285    0.167
1666.517   -4.373    0.237    0.001    0.173
1668.660   -3.559    0.280    0.440    0.191
1670.891   -3.607    0.277    0.392    0.192
1673.063   -3.679    0.278    0.366    0.194
1675.232   -3.615    0.313    0.556    0.198
1677.392   -4.193    0.288    0.106    0.202
1679.545   -4.276    0.289    0.061    0.203
1681.694   -4.293    0.262    0.002    0.202
1683.829   -4.333    0.249    0.036    0.205
1685.957   -3.605    0.235   -0.143    0.194
1688.087   -3.647    0.238   -0.119    0.195
1690.159   -3.370    0.251   -0.064    0.183
1692.306   -3.509    0.246   -0.175    0.190
1694.400   -3.561    0.241   -0.232    0.191
1696.492   -3.724    0.234   -0.293    0.198
1698.576   -3.317    0.221   -0.126    0.207
1700.646   -3.351    0.223   -0.015    0.207
1702.714   -3.251    0.225    0.670    0.199
1704.773   -3.298    0.221    0.592    0.200
1706.825   -3.313    0.216    0.529    0.202
1708.874   -3.009    0.246    0.299    0.194
1710.872   -2.964    0.235    0.268    0.196
1712.938   -3.002    0.220    0.215    0.196
1714.953   -2.975    0.216    0.166    0.196
1716.965   -4.144    0.256    0.632    0.309
1718.969   -3.830    0.270    0.432    0.320
1724.930   -4.489    0.193    0.535    0.256
1726.904   -4.422    0.195    0.453    0.253
1730.827   -4.081    0.215    0.500    0.288
1735.678   -4.388    0.215    0.174    0.298
1739.528   -4.380    0.194   -0.055    0.282
1745.241   -4.116    0.168    0.570    0.333
1749.001   -4.119    0.162    0.485    0.337
1753.678   -4.529    0.175    0.715    0.249
1759.212   -4.381    0.172    0.485    0.261
1763.766   -4.338    0.185    0.403    0.239
1767.385   -3.923    0.183    1.254    0.230
1770.965   -4.009    0.178    1.106    0.233
1774.511   -3.963    0.202    1.316    0.228
1778.029   -3.718    0.136    0.901    0.252
1781.509   -4.044    0.190    1.265    0.213
1784.971   -4.033    0.181    1.226    0.208
1790.094   -3.424    0.148    1.146    0.205
1793.471   -3.332    0.153    1.145    0.200
1796.806   -3.240    0.145    1.147    0.195
1800.129   -3.837    0.174    1.253    0.199
1803.415   -3.765    0.170    1.292    0.197
1806.669   -3.188    0.166    0.997    0.187
1809.896   -3.484    0.202    1.415    0.283
1813.082   -3.489    0.170    1.444    0.205
1816.251   -3.352    0.181    1.477    0.190
1819.390   -3.319    0.168    1.440    0.193
1822.497   -3.521    0.144    1.780    0.188
1825.562   -3.298    0.150    1.605    0.177
1828.623   -3.262    0.151    1.642    0.178
1831.643   -3.218    0.148    1.632    0.174
1834.637   -3.205    0.151    1.653    0.175
1838.336   -3.123    0.190    1.775    0.183
1841.997   -3.018    0.189    1.791    0.179
1844.898   -2.984    0.177    1.712    0.176
1847.754   -2.921    0.194    1.924    0.155
1852.035   -2.834    0.210    1.875    0.156
1854.976   -2.849    0.215    1.911    0.157
1858.008   -2.767    0.218    1.972    0.155
1861.147   -2.749    0.222    2.008    0.155
1864.365   -2.862    0.228    1.922    0.164
1869.276   -2.440    0.187    1.804    0.194
1872.541   -2.545    0.197    1.858    0.152
1875.750   -2.616    0.165    1.874    0.156
1878.864   -2.619    0.141    1.823    0.136
1887.394   -2.697    0.157    1.907    0.131
1889.902   -2.747    0.169    1.878    0.140
1894.385   -2.860    0.128    1.991    0.133
