   W                 M2+_3/2
 (MeV)      Re       DRe      Im       DIm
1415.379    0.678    0.202   -0.181    0.247
1416.730    0.669    0.200   -0.140    0.239
1418.048    0.694    0.204   -0.074    0.234
1418.623    0.750    0.172   -0.217    0.124
1419.417    0.704    0.203   -0.103    0.239
1420.745    0.749    0.197    0.017    0.260
1421.517    0.672    0.169    0.010    0.089
1422.078    0.702    0.186   -0.303    0.147
1423.397    0.613    0.383   -0.344    0.162
1424.722    0.556    0.380   -0.428    0.163
1426.038    0.554    0.381   -0.426    0.169
1427.294    0.575    0.368   -0.085    0.089
1427.347    0.615    0.375   -0.299    0.133
1428.654    0.655    0.377   -0.319    0.157
1429.961    0.616    0.290   -0.194    0.135
1430.171    0.653    0.279   -0.270    0.093
1431.226    0.638    0.294   -0.269    0.154
1432.537    0.148    0.189   -0.302    0.154
1433.035    0.161    0.166   -0.280    0.100
1433.814    0.141    0.187   -0.296    0.154
1435.096    0.184    0.185   -0.217    0.135
1435.913    0.183    0.174   -0.298    0.120
1436.370    0.553    0.371   -0.290    0.135
1437.650    0.581    0.369   -0.325    0.129
1438.902    0.553    0.373   -0.295    0.140
1440.160    0.574    0.369   -0.037    0.194
1441.424    0.123    0.089   -0.108    0.136
1441.612    0.181    0.061   -0.243    0.089
1442.647    0.170    0.093   -0.329    0.143
1443.902    0.472    0.218   -0.357    0.142
1444.441    0.616    0.206    0.074    0.085
1445.142    0.466    0.219   -0.338    0.142
1446.998    0.876    0.291   -0.122    0.115
1447.277    0.857    0.288    0.122    0.074
1449.453    0.631    0.225   -0.143    0.121
1450.107   -0.018    0.215   -0.565    0.068
1451.885    0.638    0.225   -0.184    0.114
1452.925   -0.059    0.215   -0.562    0.068
1454.281    0.649    0.163   -0.355    0.116
1455.738    0.718    0.157    0.123    0.067
1456.679    0.725    0.166    0.021    0.097
1458.546   -0.203    0.045   -0.439    0.061
1459.047   -0.217    0.047   -0.380    0.070
1461.348   -0.254    0.038   -0.352    0.052
1461.393    0.355    0.062   -0.073    0.081
1463.721    0.433    0.061   -0.079    0.087
1464.138   -0.269    0.039   -0.321    0.052
1466.034   -0.261    0.049   -0.360    0.064
1466.923   -0.156    0.187   -0.290    0.050
1468.323   -0.134    0.189   -0.333    0.060
1469.715   -0.204    0.158   -0.262    0.049
1470.590   -0.162    0.161   -0.340    0.061
1472.413   -0.188    0.158   -0.270    0.049
1472.840   -0.100    0.181   -0.310    0.059
1475.062    0.609    0.183   -0.043    0.090
1475.253   -0.114    0.179   -0.308    0.055
1477.280    0.612    0.183   -0.056    0.092
1477.998   -0.212    0.143   -0.275    0.051
1479.463   -0.084    0.147   -0.427    0.055
1480.750   -0.160    0.038   -0.285    0.040
1481.631   -0.123    0.052   -0.358    0.054
1483.491   -0.164    0.039   -0.278    0.040
1483.782   -0.122    0.058   -0.366    0.056
1485.906   -0.138    0.057   -0.383    0.056
1488.026   -0.190    0.051   -0.321    0.056
1488.959   -0.206    0.034   -0.181    0.038
1490.111   -0.187    0.047   -0.269    0.052
1491.685   -0.215    0.036   -0.154    0.038
1492.188   -0.179    0.049   -0.265    0.052
1494.236   -0.213    0.052   -0.306    0.058
1494.400   -0.238    0.037   -0.170    0.039
1496.282   -0.213    0.052   -0.299    0.059
1497.109   -0.100    0.040   -0.193    0.036
1498.293   -0.051    0.056   -0.259    0.052
1499.814    0.093    0.118   -0.189    0.036
1500.290    0.145    0.129   -0.252    0.060
1502.277    0.155    0.130   -0.258    0.058
1502.515    0.129    0.121   -0.182    0.039
1504.231    0.058    0.142   -0.248    0.072
1505.141   -0.003    0.134   -0.161    0.039
1506.188    0.081    0.151   -0.294    0.065
1507.882   -0.013    0.118   -0.164    0.038
1508.112    0.058    0.133   -0.291    0.062
1510.014    0.075    0.138   -0.303    0.066
1510.549   -0.072    0.043   -0.129    0.036
1511.921   -0.029    0.071   -0.234    0.061
1513.217   -0.074    0.038   -0.103    0.035
1513.887    0.181    0.112   -0.284    0.067
1515.875    0.180    0.110   -0.059    0.043
1515.918    0.280    0.124   -0.196    0.067
1518.015    0.270    0.125   -0.153    0.077
1518.528    0.172    0.106   -0.033    0.044
1520.171    0.251    0.120   -0.175    0.072
1521.176    0.139    0.105   -0.020    0.043
1522.360    0.197    0.140   -0.161    0.060
1523.814    0.144    0.135   -0.018    0.046
1524.553    0.245    0.146   -0.152    0.070
1526.724    0.156    0.089   -0.129    0.059
1528.843    0.169    0.091   -0.116    0.058
1529.070    0.113    0.084    0.001    0.044
1530.891    0.175    0.101   -0.118    0.074
1531.681    0.100    0.086    0.023    0.049
1532.857    0.197    0.099   -0.119    0.072
1534.307    0.108    0.090    0.020    0.050
1534.705    0.277    0.107   -0.055    0.094
1536.452    0.298    0.105   -0.073    0.086
1536.843    0.198    0.092    0.016    0.059
1538.069    0.301    0.110   -0.107    0.084
1539.502    0.174    0.091    0.019    0.056
1539.911    0.282    0.109   -0.063    0.082
1542.078    0.218    0.104    0.083    0.070
1544.662    0.149    0.114    0.016    0.069
1547.235    0.113    0.102    0.000    0.063
1549.804    0.231    0.120   -0.121    0.083
1552.363    0.322    0.120   -0.150    0.087
1554.912    0.252    0.116   -0.118    0.083
1557.462    0.028    0.069    0.019    0.062
1559.996    0.014    0.066    0.040    0.060
1562.532   -0.029    0.052    0.119    0.048
1565.004   -0.051    0.051    0.106    0.047
1567.574   -0.063    0.049    0.140    0.047
1570.074   -0.023    0.065    0.027    0.104
1573.823   -0.031    0.069    0.122    0.108
1577.556   -0.076    0.048    0.188    0.049
1580.035   -0.099    0.046    0.224    0.049
1582.509   -0.115    0.046    0.203    0.050
1584.973   -0.153    0.045    0.205    0.050
1587.428   -0.140    0.042    0.233    0.048
1589.891   -0.044    0.042    0.076    0.045
1592.273   -0.146    0.042    0.186    0.053
1594.764   -0.099    0.042    0.205    0.048
1597.186   -0.117    0.043    0.234    0.049
1599.605   -0.146    0.043    0.225    0.049
1602.020   -0.161    0.040    0.236    0.047
1604.425   -0.158    0.037    0.234    0.046
1606.821   -0.021    0.045    0.130    0.050
1609.213   -0.037    0.046    0.145    0.051
1611.596    0.024    0.043    0.158    0.061
1613.970   -0.016    0.048    0.157    0.060
1616.346    0.006    0.046    0.121    0.058
1618.654   -0.023    0.050    0.197    0.063
1621.058   -0.030    0.050    0.184    0.063
1623.395   -0.011    0.047    0.045    0.056
1625.734   -0.063    0.045    0.098    0.067
1628.064   -0.055    0.045    0.094    0.068
1630.385   -0.096    0.049    0.181    0.070
1632.702   -0.060    0.052    0.286    0.078
1635.011    0.010    0.046    0.223    0.081
1637.311   -0.080    0.052    0.358    0.080
1639.601   -0.030    0.051    0.113    0.065
1641.894   -0.005    0.058   -0.021    0.065
1644.121    0.052    0.069   -0.090    0.070
1646.442    0.019    0.066   -0.070    0.069
1648.692   -0.090    0.063    0.209    0.058
1650.950   -0.099    0.067    0.255    0.058
1653.193   -0.134    0.076    0.218    0.058
1655.433   -0.023    0.070    0.087    0.058
1657.665    0.060    0.098    0.106    0.068
1659.888   -0.032    0.096    0.153    0.061
1662.102   -0.077    0.102    0.172    0.062
1664.308   -0.035    0.102    0.172    0.061
1666.517   -0.176    0.073    0.196    0.054
1668.660   -0.103    0.079    0.147    0.063
1670.891   -0.168    0.079    0.165    0.065
1673.063   -0.185    0.080    0.167    0.065
1675.232    0.079    0.099    0.010    0.060
1677.392   -0.089    0.097    0.034    0.059
1679.545   -0.092    0.096    0.024    0.060
1681.694   -0.058    0.070   -0.008    0.046
1683.829   -0.195    0.059   -0.013    0.048
1685.957   -0.114    0.060   -0.037    0.045
1688.087   -0.104    0.059   -0.047    0.045
1690.159   -0.085    0.066   -0.039    0.043
1692.306   -0.080    0.064   -0.179    0.044
1694.400   -0.078    0.063   -0.192    0.044
1696.492   -0.248    0.079   -0.206    0.056
1698.576   -0.145    0.082   -0.255    0.052
1700.646   -0.119    0.068   -0.228    0.053
1702.714   -0.256    0.069   -0.078    0.056
1704.773   -0.248    0.067   -0.085    0.057
1706.825   -0.254    0.067   -0.111    0.054
1708.874   -0.146    0.072    0.034    0.056
1710.872   -0.104    0.066    0.042    0.053
1712.938   -0.116    0.063    0.033    0.051
1714.953   -0.096    0.063    0.018    0.048
1716.965   -0.273    0.066   -0.081    0.066
1718.969   -0.300    0.080   -0.086    0.068
1724.930   -0.143    0.065   -0.110    0.052
1726.904   -0.141    0.064   -0.103    0.050
1730.827   -0.210    0.061   -0.096    0.060
1735.678   -0.179    0.059   -0.147    0.061
1739.528   -0.074    0.062   -0.235    0.054
1745.241    0.298    0.071   -0.118    0.060
1749.001    0.267    0.070   -0.142    0.066
1753.678    0.538    0.067   -0.196    0.075
1759.212    0.615    0.050   -0.060    0.067
1763.766    0.581    0.054   -0.087    0.067
1767.385    0.673    0.052   -0.109    0.066
1770.965    0.661    0.054   -0.144    0.065
1774.511    0.644    0.060   -0.132    0.067
1778.029    0.454    0.053   -0.148    0.070
1781.509    0.538    0.058   -0.002    0.070
1784.971    0.508    0.053   -0.052    0.062
1790.094    0.503    0.048   -0.079    0.063
1793.471    0.518    0.047   -0.036    0.062
1796.806    0.450    0.045   -0.024    0.065
1800.129    0.538    0.069   -0.070    0.068
1803.415    0.520    0.069   -0.087    0.068
1806.669    0.385    0.041    0.008    0.063
1809.896    0.396    0.048   -0.017    0.065
1813.082    0.371    0.055   -0.023    0.071
1816.251    0.455    0.053   -0.032    0.068
1819.390    0.439    0.053   -0.018    0.073
1822.497    0.505    0.048   -0.040    0.066
1825.562    0.592    0.067   -0.269    0.090
1828.623    0.590    0.067   -0.239    0.093
1831.643    0.587    0.066   -0.235    0.092
1834.637    0.583    0.068   -0.231    0.091
1838.336    0.571    0.086   -0.010    0.097
1841.997    0.555    0.079   -0.001    0.089
1844.898    0.551    0.080   -0.015    0.085
1847.754    0.509    0.062    0.013    0.066
1852.035    0.459    0.075    0.067    0.071
1854.976    0.466    0.078    0.060    0.072
1858.008    0.477    0.080    0.064    0.074
1861.147    0.474    0.084    0.071    0.076
1864.365    0.458    0.087    0.053    0.075
1869.276    0.546    0.047   -0.031    0.067
1872.541    0.502    0.066    0.002    0.078
1875.750    0.551    0.064   -0.004    0.082
1878.864    0.539    0.062   -0.007    0.067
1887.394    0.551    0.090    0.034    0.081
1889.902    0.600    0.098   -0.029    0.095
1894.385    0.333    0.073    0.125    0.053
