   W                 E3+_p1/2
 (MeV)      Re       DRe      Im       DIm
1236.664    0.201    0.022    0.026    0.011
1238.514    0.199    0.024    0.026    0.011
1238.696    0.116    0.025    0.012    0.009
1240.301    0.102    0.020   -0.017    0.012
1242.009    0.101    0.033    0.002    0.007
1242.183    0.114    0.020   -0.019    0.012
1244.002    0.128    0.034   -0.010    0.016
1245.306    0.114    0.028    0.002    0.014
1245.826    0.077    0.033   -0.040    0.011
1247.647    0.049    0.023   -0.028    0.011
1248.594    0.121    0.021    0.019    0.015
1249.466    0.104    0.024   -0.012    0.013
1251.274    0.128    0.023    0.019    0.015
1251.896    0.133    0.021    0.032    0.014
1253.095    0.166    0.026    0.022    0.016
1254.883    0.148    0.027    0.021    0.016
1255.085    0.151    0.023    0.026    0.015
1256.684    0.114    0.022    0.006    0.012
1258.437    0.129    0.022    0.039    0.013
1258.482    0.134    0.024    0.021    0.013
1260.285    0.178    0.019   -0.001    0.014
1261.691    0.161    0.019    0.018    0.014
1262.026    0.157    0.019   -0.008    0.013
1263.861    0.186    0.027   -0.059    0.028
1264.944    0.155    0.029    0.009    0.017
1265.649    0.183    0.023   -0.030    0.015
1267.412    0.171    0.020    0.035    0.014
1268.189    0.105    0.021    0.022    0.018
1269.187    0.124    0.025   -0.009    0.019
1270.960    0.142    0.024    0.012    0.018
1271.433    0.098    0.020    0.053    0.015
1272.731    0.146    0.020    0.062    0.015
1274.477    0.124    0.021    0.024    0.015
1274.661    0.116    0.021    0.034    0.014
1276.250    0.155    0.021    0.034    0.017
1278.006    0.174    0.020    0.054    0.017
1279.752    0.139    0.019    0.025    0.017
1281.108    0.147    0.021    0.031    0.016
1281.510    0.146    0.020   -0.030    0.018
1283.215    0.179    0.021    0.051    0.020
1284.319    0.143    0.019    0.030    0.016
1284.991    0.154    0.025    0.015    0.023
1286.720    0.140    0.029    0.011    0.025
1287.522    0.132    0.023   -0.001    0.017
1288.447    0.118    0.021   -0.016    0.018
1290.179    0.134    0.023   -0.001    0.018
1290.724    0.121    0.022   -0.023    0.017
1291.902    0.315    0.028    0.119    0.029
1293.614    0.317    0.028    0.125    0.030
1293.846   -0.063    0.024   -0.160    0.025
1295.332   -0.041    0.028   -0.125    0.033
1297.041    0.085    0.019   -0.053    0.017
1297.098    0.099    0.014    0.001    0.017
1298.754    0.083    0.018   -0.043    0.017
1300.263    0.106    0.013    0.011    0.015
1300.450    0.092    0.017   -0.042    0.017
1302.152    0.091    0.016   -0.021    0.018
1303.434    0.170    0.013    0.069    0.012
1303.816    0.127    0.015   -0.035    0.014
1305.542    0.134    0.015   -0.016    0.016
1306.590    0.136    0.010   -0.035    0.010
1307.222    0.158    0.011    0.005    0.016
1308.901    0.145    0.012   -0.016    0.015
1309.746    0.137    0.014   -0.033    0.016
1310.577    0.139    0.021    0.004    0.021
1312.251    0.133    0.020    0.002    0.020
1312.895    0.129    0.013   -0.032    0.015
1313.916    0.136    0.017   -0.028    0.016
1315.579    0.131    0.017   -0.026    0.016
1316.035    0.123    0.012   -0.025    0.015
1317.240    0.085    0.030    0.049    0.031
1318.898    0.078    0.014    0.036    0.020
1320.548    0.116    0.017    0.044    0.020
1322.174    0.107    0.015    0.032    0.018
1323.847    0.108    0.016    0.032    0.018
1325.406    0.116    0.014    0.067    0.017
1325.477    0.099    0.020    0.055    0.023
1327.118    0.097    0.022    0.047    0.024
1328.531    0.118    0.014    0.072    0.016
1328.743    0.115    0.021    0.041    0.022
1330.373    0.107    0.021    0.058    0.021
1331.557    0.125    0.015    0.072    0.016
1331.987    0.119    0.022    0.064    0.019
1333.606    0.105    0.021    0.050    0.021
1334.732    0.183    0.022    0.047    0.017
1335.217    0.107    0.024   -0.029    0.028
1336.825    0.097    0.039   -0.026    0.049
1337.807    0.188    0.035    0.045    0.031
1338.438    0.099    0.031   -0.032    0.033
1340.000    0.133    0.026   -0.016    0.023
1340.896    0.117    0.013   -0.040    0.018
1341.631    0.131    0.041   -0.013    0.026
1343.211    0.111    0.017   -0.021    0.021
1343.972    0.126    0.015    0.023    0.017
1344.809    0.122    0.021   -0.015    0.020
1346.378    0.142    0.025   -0.005    0.019
1347.040    0.111    0.012   -0.023    0.017
1347.959    0.123    0.019   -0.017    0.019
1349.531    0.167    0.029   -0.031    0.023
1350.101    0.191    0.042   -0.032    0.038
1351.095    0.147    0.027   -0.029    0.023
1352.663    0.170    0.058   -0.021    0.033
1353.156    0.182    0.047   -0.034    0.037
1354.223    0.164    0.027   -0.015    0.022
1355.767    0.144    0.038   -0.014    0.025
1356.203    0.117    0.016   -0.067    0.021
1357.296    0.140    0.046   -0.026    0.029
1358.864    0.146    0.042   -0.010    0.026
1359.244    0.196    0.031   -0.019    0.036
1360.410    0.204    0.025   -0.012    0.033
1361.954    0.179    0.038    0.000    0.030
1362.285    0.191    0.032   -0.014    0.035
1363.469    0.181    0.037   -0.001    0.030
1364.996    0.177    0.023    0.003    0.023
1366.528    0.132    0.018    0.023    0.021
1368.030    0.107    0.016   -0.015    0.019
1368.264    0.136    0.019    0.024    0.018
1369.545    0.146    0.020    0.052    0.017
1371.065    0.134    0.020    0.022    0.020
1371.353    0.136    0.012    0.025    0.015
1372.556    0.136    0.020    0.020    0.019
1374.032    0.131    0.019    0.018    0.020
1374.353    0.112    0.016   -0.002    0.021
1375.561    0.128    0.017    0.015    0.016
1377.034    0.137    0.016    0.018    0.014
1377.347    0.135    0.009    0.016    0.014
1378.518    0.135    0.015    0.023    0.013
1379.994    0.136    0.013    0.017    0.011
1380.341    0.149    0.010    0.023    0.011
1381.483    0.117    0.017    0.012    0.013
1382.928    0.164    0.015   -0.022    0.019
1383.329    0.112    0.009    0.002    0.009
1384.413    0.136    0.015    0.013    0.011
1385.863    0.141    0.013    0.013    0.010
1386.310    0.106    0.009    0.005    0.009
1387.318    0.103    0.011   -0.003    0.011
1388.771    0.106    0.011   -0.001    0.011
1389.278    0.112    0.009    0.004    0.008
1390.183    0.105    0.012   -0.009    0.011
1391.660    0.136    0.014    0.014    0.010
1392.246    0.115    0.009    0.007    0.009
1393.088    0.150    0.011    0.015    0.010
1394.522    0.172    0.012   -0.019    0.018
1395.202    0.132    0.011    0.008    0.009
1395.941    0.145    0.012    0.012    0.011
1397.359    0.107    0.014   -0.008    0.015
1398.158    0.120    0.010   -0.003    0.013
1398.788    0.104    0.013   -0.013    0.015
1400.189    0.135    0.014    0.022    0.016
1401.107    0.137    0.009    0.021    0.009
1401.589    0.129    0.016    0.010    0.016
1403.001    0.122    0.016    0.007    0.017
1404.371    0.126    0.014    0.007    0.014
1405.787    0.154    0.010    0.026    0.011
1407.168    0.146    0.010    0.015    0.010
1408.548    0.151    0.009    0.020    0.010
1409.892    0.174    0.008    0.010    0.010
1409.919    0.168    0.012    0.017    0.012
1411.296    0.160    0.013    0.013    0.012
1412.658    0.172    0.011    0.018    0.012
1412.811    0.176    0.008    0.010    0.009
1414.019    0.167    0.011    0.013    0.011
1415.379    0.165    0.013    0.003    0.011
1416.730    0.170    0.013    0.003    0.011
1418.048    0.173    0.013    0.010    0.012
1418.623    0.177    0.009    0.006    0.009
1419.417    0.171    0.013    0.007    0.011
1420.745    0.157    0.014   -0.000    0.010
1421.517    0.152    0.008    0.016    0.010
1422.078    0.131    0.013   -0.001    0.017
1423.397    0.136    0.014   -0.017    0.012
1424.722    0.126    0.015   -0.026    0.012
1426.038    0.127    0.015   -0.021    0.013
1427.294    0.150    0.008   -0.001    0.011
1427.347    0.146    0.010   -0.014    0.011
1428.654    0.161    0.013   -0.013    0.012
1429.961    0.150    0.011   -0.009    0.012
1430.171    0.160    0.010   -0.010    0.008
1431.226    0.151    0.012   -0.011    0.012
1432.537    0.150    0.012   -0.015    0.013
1433.035    0.156    0.010   -0.014    0.008
1433.814    0.158    0.012   -0.012    0.012
1435.096    0.154    0.011   -0.022    0.013
1435.913    0.165    0.012   -0.014    0.008
1436.370    0.154    0.011   -0.008    0.011
1437.650    0.157    0.012   -0.011    0.010
1438.902    0.152    0.011   -0.006    0.011
1440.160    0.180    0.014   -0.002    0.011
1441.424    0.179    0.012    0.001    0.011
1441.612    0.157    0.008   -0.002    0.008
1442.647    0.153    0.009   -0.008    0.011
1443.902    0.139    0.012    0.016    0.009
1444.441    0.156    0.008    0.005    0.008
1445.142    0.142    0.014    0.014    0.009
1446.998    0.150    0.011    0.004    0.008
1447.277    0.162    0.007    0.015    0.009
1449.453    0.156    0.010    0.006    0.008
1450.107    0.129    0.005    0.041    0.006
1451.885    0.159    0.010    0.003    0.008
1452.925    0.130    0.004    0.037    0.006
1454.281    0.132    0.010    0.004    0.008
1455.738    0.177    0.007   -0.002    0.007
1456.679    0.173    0.007   -0.005    0.008
1458.546    0.138    0.005    0.039    0.005
1459.047    0.136    0.005   -0.001    0.005
1461.348    0.135    0.004    0.003    0.005
1461.393    0.165    0.007   -0.007    0.007
1463.721    0.168    0.008   -0.011    0.007
1464.138    0.135    0.004    0.000    0.005
1466.034    0.133    0.005   -0.005    0.005
1466.923    0.136    0.004   -0.000    0.005
1468.323    0.137    0.005   -0.004    0.005
1469.715    0.139    0.004   -0.003    0.005
1470.590    0.135    0.005   -0.005    0.005
1472.413    0.132    0.004    0.001    0.005
1472.840    0.131    0.005   -0.010    0.005
1475.062    0.168    0.007   -0.006    0.007
1475.253    0.135    0.004    0.002    0.005
1477.280    0.167    0.007   -0.007    0.007
1477.998    0.137    0.004    0.003    0.005
1479.463    0.141    0.005    0.011    0.004
1480.750    0.142    0.004    0.016    0.004
1481.631    0.139    0.005    0.012    0.005
1483.491    0.141    0.004    0.016    0.004
1483.782    0.139    0.005    0.010    0.005
1485.906    0.136    0.005    0.011    0.005
1488.026    0.131    0.006    0.006    0.005
1488.959    0.135    0.004    0.011    0.004
1490.111    0.136    0.006    0.004    0.005
1491.685    0.136    0.004    0.011    0.004
1492.188    0.136    0.006    0.007    0.005
1494.236    0.132    0.006    0.004    0.005
1494.400    0.134    0.004    0.011    0.004
1496.282    0.132    0.006    0.004    0.005
1497.109    0.137    0.004    0.016    0.004
1498.293    0.138    0.006    0.010    0.005
1499.814    0.135    0.004    0.015    0.004
1500.290    0.133    0.006    0.007    0.005
1502.277    0.135    0.006    0.010    0.005
1502.515    0.139    0.004    0.015    0.004
1504.231    0.139    0.007    0.005    0.005
1505.141    0.136    0.005    0.014    0.004
1506.188    0.136    0.007    0.010    0.005
1507.882    0.136    0.004    0.013    0.004
1508.112    0.136    0.006    0.008    0.005
1510.014    0.135    0.007    0.011    0.005
1510.549    0.134    0.004    0.012    0.004
1511.921    0.132    0.007    0.007    0.005
1513.217    0.132    0.004    0.012    0.005
1513.887    0.129    0.006    0.009    0.005
1515.875    0.140    0.004    0.022    0.005
1515.918    0.140    0.005    0.021    0.005
1518.015    0.135    0.005    0.020    0.005
1518.528    0.139    0.004    0.020    0.005
1520.171    0.137    0.005    0.018    0.005
1521.176    0.136    0.004    0.020    0.005
1522.360    0.138    0.005    0.017    0.005
1523.814    0.138    0.004    0.020    0.005
1524.553    0.135    0.005    0.019    0.005
1526.724    0.133    0.005    0.013    0.005
1528.843    0.135    0.005    0.015    0.005
1529.070    0.136    0.004    0.017    0.005
1530.891    0.131    0.005    0.014    0.005
1531.681    0.136    0.004    0.015    0.005
1532.857    0.135    0.005    0.014    0.005
1534.307    0.133    0.004    0.022    0.005
1534.705    0.133    0.005    0.018    0.005
1536.452    0.128    0.005    0.019    0.005
1536.843    0.132    0.004    0.021    0.005
1538.069    0.130    0.005    0.022    0.005
1539.502    0.131    0.004    0.022    0.005
1539.911    0.126    0.005    0.021    0.005
1542.078    0.134    0.004    0.019    0.005
1544.662    0.134    0.006    0.010    0.006
1547.235    0.132    0.005    0.014    0.006
1549.804    0.131    0.004    0.012    0.006
1552.363    0.146    0.004    0.002    0.006
1554.912    0.138    0.004   -0.005    0.006
1557.462    0.137    0.004   -0.003    0.006
1559.996    0.137    0.004   -0.004    0.006
1562.532    0.137    0.004   -0.005    0.006
1565.004    0.138    0.004   -0.005    0.006
1567.574    0.137    0.004   -0.006    0.006
1570.074    0.140    0.004    0.001    0.005
1573.823    0.139    0.004    0.006    0.006
1577.556    0.137    0.004    0.003    0.006
1580.035    0.139    0.004   -0.004    0.006
1582.509    0.137    0.004    0.000    0.006
1584.973    0.135    0.004   -0.002    0.006
1587.428    0.136    0.004   -0.007    0.006
1589.891    0.141    0.005   -0.016    0.005
1592.273    0.135    0.004   -0.002    0.006
1594.764    0.131    0.004    0.001    0.006
1597.186    0.131    0.005   -0.002    0.005
1599.605    0.129    0.004    0.001    0.006
1602.020    0.129    0.004   -0.001    0.005
1604.425    0.129    0.004    0.002    0.005
1606.821    0.139    0.005   -0.012    0.005
1609.213    0.137    0.005   -0.011    0.005
1611.596    0.141    0.005   -0.010    0.004
1613.970    0.142    0.005   -0.010    0.004
1616.346    0.146    0.005   -0.011    0.004
1618.654    0.136    0.006   -0.007    0.004
1621.058    0.135    0.006   -0.008    0.004
1623.395    0.164    0.007   -0.022    0.004
1625.734    0.153    0.007   -0.021    0.004
1628.064    0.156    0.007   -0.018    0.004
1630.385    0.152    0.006   -0.017    0.004
1632.702    0.146    0.005   -0.015    0.004
1635.011    0.152    0.006   -0.015    0.004
1637.311    0.151    0.005   -0.016    0.004
1639.601    0.155    0.005   -0.015    0.004
1641.894    0.164    0.006   -0.019    0.004
1644.121    0.167    0.006   -0.017    0.004
1646.442    0.165    0.006   -0.015    0.004
1648.692    0.156    0.005   -0.011    0.004
1650.950    0.159    0.006   -0.005    0.004
1653.193    0.158    0.005   -0.008    0.004
1655.433    0.151    0.005   -0.004    0.004
1657.665    0.150    0.009   -0.000    0.004
1659.888    0.152    0.009    0.001    0.004
1662.102    0.154    0.009    0.004    0.004
1664.308    0.154    0.009    0.008    0.004
1666.517    0.144    0.007    0.001    0.003
1668.660    0.144    0.007    0.002    0.003
1670.891    0.148    0.007    0.006    0.004
1673.063    0.148    0.007    0.007    0.003
1675.232    0.142    0.009    0.007    0.003
1677.392    0.158    0.008    0.010    0.004
1679.545    0.159    0.009    0.013    0.004
1681.694    0.159    0.007    0.012    0.004
1683.829    0.160    0.006    0.005    0.004
1685.957    0.159    0.006    0.008    0.004
1688.087    0.159    0.006    0.008    0.004
1690.159    0.160    0.007    0.014    0.004
1692.306    0.154    0.006    0.010    0.004
1694.400    0.153    0.006    0.012    0.004
1696.492    0.152    0.006    0.013    0.004
1698.576    0.150    0.006    0.011    0.004
1700.646    0.151    0.006    0.012    0.005
1702.714    0.150    0.006    0.014    0.004
1704.773    0.151    0.006    0.015    0.004
1706.825    0.148    0.006    0.013    0.004
1708.874    0.154    0.009    0.013    0.005
1710.872    0.155    0.008    0.018    0.005
1712.938    0.152    0.008    0.021    0.004
1714.953    0.152    0.008    0.019    0.005
1716.965    0.129    0.008    0.033    0.004
1718.969    0.140    0.007    0.024    0.005
1724.930    0.135    0.007    0.030    0.005
1726.904    0.136    0.007    0.029    0.005
1730.827    0.146    0.007    0.034    0.005
1735.678    0.147    0.007    0.036    0.005
1739.528    0.140    0.006    0.027    0.006
1745.241    0.132    0.007    0.019    0.005
1749.001    0.123    0.007    0.024    0.005
1753.678    0.149    0.007    0.042    0.006
1759.212    0.162    0.007    0.047    0.007
1763.766    0.165    0.008    0.057    0.008
1767.385    0.171    0.008    0.059    0.008
1770.965    0.168    0.008    0.057    0.008
1774.511    0.162    0.007    0.062    0.009
1778.029    0.127    0.013    0.007    0.010
1781.509    0.170    0.008    0.072    0.011
1784.971    0.173    0.008    0.073    0.010
1790.094    0.162    0.007    0.043    0.008
1793.471    0.166    0.007    0.049    0.009
1796.806    0.166    0.007    0.049    0.008
1800.129    0.173    0.008    0.083    0.009
1803.415    0.176    0.008    0.080    0.009
1806.669    0.149    0.018    0.024    0.014
1809.896    0.146    0.017    0.034    0.015
1813.082    0.153    0.015    0.041    0.014
1816.251    0.143    0.016    0.032    0.016
1819.390    0.126    0.016    0.025    0.012
1822.497    0.161    0.010    0.047    0.011
1825.562    0.191    0.007    0.040    0.013
1828.623    0.191    0.008    0.041    0.013
1831.643    0.190    0.007    0.041    0.013
1834.637    0.194    0.007    0.043    0.014
1838.336    0.138    0.017    0.017    0.008
1841.997    0.138    0.019    0.008    0.008
1844.898    0.130    0.017    0.007    0.007
1847.754    0.089    0.008    0.001    0.005
1852.035    0.083    0.008    0.002    0.005
1854.976    0.082    0.009   -0.004    0.005
1858.008    0.087    0.008   -0.001    0.005
1861.147    0.086    0.009   -0.002    0.005
1864.365    0.077    0.010   -0.008    0.006
1869.276    0.092    0.010    0.000    0.005
1872.541    0.080    0.009    0.001    0.005
1875.750    0.083    0.012   -0.003    0.005
1878.864    0.077    0.008    0.004    0.005
1887.394    0.079    0.007    0.002    0.006
1889.902    0.076    0.008   -0.003    0.006
1894.385    0.093    0.008   -0.015    0.006
