   W         M3-(eta_p)
 1684.0   -0.014   0.004
 1685.0   -0.014   0.004
 1686.0   -0.015   0.004
 1687.0   -0.015   0.003
 1688.0   -0.016   0.003
 1689.0   -0.016   0.002
 1690.0   -0.016   0.002
 1691.0   -0.017   0.002
 1692.0   -0.017   0.001
 1693.0   -0.018   0.001
 1694.0   -0.018   0.000
 1695.0   -0.018   0.000
 1696.0   -0.019  -0.001
 1697.0   -0.019  -0.002
 1698.0   -0.019  -0.002
 1699.0   -0.020  -0.003
 1700.0   -0.020  -0.003
 1701.0   -0.020  -0.004
 1702.0   -0.021  -0.004
 1703.0   -0.021  -0.005
 1704.0   -0.021  -0.006
 1705.0   -0.022  -0.006
 1706.0   -0.022  -0.007
 1707.0   -0.022  -0.008
 1708.0   -0.022  -0.008
 1709.0   -0.023  -0.009
 1710.0   -0.023  -0.010
 1711.0   -0.023  -0.010
 1712.0   -0.023  -0.011
 1713.0   -0.023  -0.012
 1714.0   -0.023  -0.012
 1715.0   -0.023  -0.013
 1716.0   -0.024  -0.014
 1717.0   -0.024  -0.014
 1718.0   -0.024  -0.015
 1719.0   -0.024  -0.016
 1720.0   -0.024  -0.017
 1721.0   -0.024  -0.017
 1722.0   -0.024  -0.018
 1723.0   -0.024  -0.019
 1724.0   -0.024  -0.020
 1725.0   -0.024  -0.020
 1726.0   -0.024  -0.021
 1727.0   -0.024  -0.022
 1728.0   -0.024  -0.022
 1729.0   -0.024  -0.023
 1730.0   -0.024  -0.024
 1731.0   -0.024  -0.025
 1732.0   -0.024  -0.025
 1733.0   -0.024  -0.026
 1734.0   -0.024  -0.027
 1735.0   -0.023  -0.028
 1736.0   -0.023  -0.028
 1737.0   -0.023  -0.029
 1738.0   -0.023  -0.030
 1739.0   -0.023  -0.031
 1740.0   -0.023  -0.031
 1741.0   -0.022  -0.032
 1742.0   -0.022  -0.033
 1743.0   -0.022  -0.034
 1744.0   -0.022  -0.034
 1745.0   -0.022  -0.035
 1746.0   -0.021  -0.036
 1747.0   -0.021  -0.036
 1748.0   -0.021  -0.037
 1749.0   -0.021  -0.038
 1750.0   -0.020  -0.039
 1751.0   -0.020  -0.039
 1752.0   -0.020  -0.040
 1753.0   -0.019  -0.041
 1754.0   -0.019  -0.041
 1755.0   -0.019  -0.042
 1756.0   -0.018  -0.043
 1757.0   -0.018  -0.044
 1758.0   -0.018  -0.044
 1759.0   -0.017  -0.045
 1760.0   -0.017  -0.046
 1761.0   -0.017  -0.046
 1762.0   -0.016  -0.047
 1763.0   -0.016  -0.048
 1764.0   -0.015  -0.048
 1765.0   -0.015  -0.049
 1766.0   -0.014  -0.050
 1767.0   -0.014  -0.050
 1768.0   -0.014  -0.051
 1769.0   -0.013  -0.052
 1770.0   -0.013  -0.052
 1771.0   -0.012  -0.053
 1772.0   -0.012  -0.053
 1773.0   -0.011  -0.054
 1774.0   -0.011  -0.055
 1775.0   -0.010  -0.055
 1776.0   -0.010  -0.056
 1777.0   -0.009  -0.056
 1778.0   -0.009  -0.057
 1779.0   -0.008  -0.058
 1780.0   -0.008  -0.058
 1781.0   -0.007  -0.059
 1782.0   -0.007  -0.059
 1783.0   -0.006  -0.060
 1784.0   -0.005  -0.060
 1785.0   -0.005  -0.061
 1786.0   -0.004  -0.061
 1787.0   -0.004  -0.062
 1788.0   -0.003  -0.062
 1789.0   -0.003  -0.063
 1790.0   -0.002  -0.063
 1791.0   -0.001  -0.064
 1792.0   -0.001  -0.064
 1793.0    0.000  -0.065
 1794.0    0.000  -0.065
 1795.0    0.001  -0.066
 1796.0    0.002  -0.066
 1797.0    0.002  -0.067
 1798.0    0.003  -0.067
 1799.0    0.003  -0.068
 1800.0    0.004  -0.068
 1801.0    0.005  -0.068
 1802.0    0.005  -0.069
 1803.0    0.006  -0.069
 1804.0    0.006  -0.070
 1805.0    0.007  -0.070
 1806.0    0.008  -0.070
 1807.0    0.008  -0.071
 1808.0    0.009  -0.071
 1809.0    0.010  -0.071
 1810.0    0.010  -0.072
 1811.0    0.011  -0.072
 1812.0    0.011  -0.072
 1813.0    0.012  -0.073
 1814.0    0.013  -0.073
 1815.0    0.013  -0.073
 1816.0    0.014  -0.074
 1817.0    0.015  -0.074
 1818.0    0.015  -0.074
 1819.0    0.016  -0.075
 1820.0    0.016  -0.075
 1821.0    0.017  -0.075
 1822.0    0.018  -0.075
 1823.0    0.018  -0.076
 1824.0    0.019  -0.076
 1825.0    0.020  -0.076
 1826.0    0.020  -0.076
 1827.0    0.021  -0.077
 1828.0    0.021  -0.077
 1829.0    0.022  -0.077
 1830.0    0.023  -0.077
 1831.0    0.023  -0.078
 1832.0    0.024  -0.078
 1833.0    0.024  -0.078
 1834.0    0.025  -0.078
 1835.0    0.026  -0.078
 1836.0    0.026  -0.079
 1837.0    0.027  -0.079
 1838.0    0.027  -0.079
 1839.0    0.028  -0.079
 1840.0    0.029  -0.079
 1841.0    0.029  -0.079
 1842.0    0.030  -0.080
 1843.0    0.030  -0.080
 1844.0    0.031  -0.080
 1845.0    0.031  -0.080
 1846.0    0.032  -0.080
 1847.0    0.033  -0.080
 1848.0    0.033  -0.081
 1849.0    0.034  -0.081
 1850.0    0.034  -0.081
 1851.0    0.035  -0.081
 1852.0    0.035  -0.081
 1853.0    0.036  -0.081
 1854.0    0.036  -0.081
 1855.0    0.037  -0.081
 1856.0    0.037  -0.082
 1857.0    0.038  -0.082
 1858.0    0.039  -0.082
 1859.0    0.039  -0.082
 1860.0    0.040  -0.082
 1861.0    0.040  -0.082
 1862.0    0.041  -0.082
 1863.0    0.041  -0.082
 1864.0    0.042  -0.082
 1865.0    0.042  -0.083
 1866.0    0.043  -0.083
 1867.0    0.043  -0.083
 1868.0    0.043  -0.083
 1869.0    0.044  -0.083
 1870.0    0.044  -0.083
 1871.0    0.045  -0.083
 1872.0    0.045  -0.083
 1873.0    0.046  -0.083
 1874.0    0.046  -0.083
 1875.0    0.047  -0.084
 1876.0    0.047  -0.084
 1877.0    0.048  -0.084
 1878.0    0.048  -0.084
 1879.0    0.049  -0.084
 1880.0    0.049  -0.084
 1881.0    0.049  -0.084
 1882.0    0.050  -0.084
 1883.0    0.050  -0.084
 1884.0    0.051  -0.085
 1885.0    0.051  -0.085
 1886.0    0.051  -0.085
 1887.0    0.052  -0.085
 1888.0    0.052  -0.085
 1889.0    0.053  -0.085
 1890.0    0.053  -0.085
 1891.0    0.053  -0.085
 1892.0    0.054  -0.086
 1893.0    0.054  -0.086
 1894.0    0.055  -0.086
 1895.0    0.055  -0.086
 1896.0    0.055  -0.086
 1897.0    0.056  -0.086
 1898.0    0.056  -0.086
 1899.0    0.057  -0.087
 1900.0    0.057  -0.087
 1901.0    0.057  -0.087
 1902.0    0.058  -0.087
 1903.0    0.058  -0.087
 1904.0    0.058  -0.087
 1905.0    0.059  -0.087
 1906.0    0.059  -0.088
 1907.0    0.060  -0.088
 1908.0    0.060  -0.088
 1909.0    0.060  -0.088
 1910.0    0.061  -0.088
 1911.0    0.061  -0.089
 1912.0    0.061  -0.089
 1913.0    0.062  -0.089
 1914.0    0.062  -0.089
 1915.0    0.062  -0.089
 1916.0    0.063  -0.090
 1917.0    0.063  -0.090
 1918.0    0.063  -0.090
 1919.0    0.064  -0.090
 1920.0    0.064  -0.091
 1921.0    0.065  -0.091
 1922.0    0.065  -0.091
 1923.0    0.065  -0.091
 1924.0    0.066  -0.092
 1925.0    0.066  -0.092
 1926.0    0.066  -0.092
 1927.0    0.067  -0.092
 1928.0    0.067  -0.093
 1929.0    0.067  -0.093
 1930.0    0.068  -0.093
 1931.0    0.068  -0.093
 1932.0    0.069  -0.094
 1933.0    0.069  -0.094
 1934.0    0.069  -0.094
 1935.0    0.070  -0.095
 1936.0    0.070  -0.095
 1937.0    0.071  -0.095
 1938.0    0.071  -0.096
 1939.0    0.071  -0.096
 1940.0    0.072  -0.096
 1941.0    0.072  -0.097
 1942.0    0.073  -0.097
 1943.0    0.073  -0.097
 1944.0    0.073  -0.098
 1945.0    0.074  -0.098
 1946.0    0.074  -0.099
 1947.0    0.075  -0.099
 1948.0    0.075  -0.099
 1949.0    0.076  -0.100
 1950.0    0.076  -0.100
 1951.0    0.077  -0.100
 1952.0    0.077  -0.101
 1953.0    0.078  -0.101
 1954.0    0.078  -0.102
 1955.0    0.079  -0.102
 1956.0    0.079  -0.102
 1957.0    0.080  -0.103
 1958.0    0.080  -0.103
 1959.0    0.081  -0.104
 1960.0    0.081  -0.104
 1961.0    0.082  -0.105
 1962.0    0.083  -0.105
 1963.0    0.083  -0.105
 1964.0    0.084  -0.106
 1965.0    0.084  -0.106
 1966.0    0.085  -0.107
 1967.0    0.086  -0.107
 1968.0    0.086  -0.108
 1969.0    0.087  -0.108
 1970.0    0.087  -0.108
 1971.0    0.088  -0.109
 1972.0    0.089  -0.109
 1973.0    0.090  -0.110
 1974.0    0.090  -0.110
 1975.0    0.091  -0.110
 1976.0    0.092  -0.111
 1977.0    0.092  -0.111
 1978.0    0.093  -0.112
 1979.0    0.094  -0.112
 1980.0    0.095  -0.113
 1981.0    0.095  -0.113
 1982.0    0.096  -0.113
 1983.0    0.097  -0.114
 1984.0    0.098  -0.114
 1985.0    0.099  -0.114
 1986.0    0.100  -0.115
 1987.0    0.100  -0.115
 1988.0    0.101  -0.115
 1989.0    0.102  -0.116
 1990.0    0.103  -0.116
 1991.0    0.104  -0.116
 1992.0    0.105  -0.117
 1993.0    0.106  -0.117
 1994.0    0.107  -0.117
 1995.0    0.108  -0.118
 1996.0    0.109  -0.118
 1997.0    0.110  -0.118
 1998.0    0.111  -0.118
 1999.0    0.111  -0.119
 2000.0    0.112  -0.119
 2001.0    0.113  -0.119
 2002.0    0.114  -0.119
 2003.0    0.115  -0.119
 2004.0    0.116  -0.120
 2005.0    0.117  -0.120
 2006.0    0.118  -0.120
 2007.0    0.119  -0.120
 2008.0    0.120  -0.120
 2009.0    0.122  -0.120
 2010.0    0.123  -0.120
 2011.0    0.124  -0.120
 2012.0    0.125  -0.120
 2013.0    0.126  -0.120
 2014.0    0.127  -0.120
 2015.0    0.128  -0.120
 2016.0    0.129  -0.120
 2017.0    0.130  -0.120
 2018.0    0.131  -0.120
 2019.0    0.132  -0.120
 2020.0    0.133  -0.120
 2021.0    0.134  -0.120
 2022.0    0.135  -0.120
 2023.0    0.136  -0.120
 2024.0    0.137  -0.120
 2025.0    0.138  -0.120
 2026.0    0.139  -0.119
 2027.0    0.140  -0.119
 2028.0    0.141  -0.119
 2029.0    0.142  -0.119
 2030.0    0.143  -0.119
 2031.0    0.144  -0.118
 2032.0    0.145  -0.118
 2033.0    0.146  -0.118
 2034.0    0.147  -0.118
 2035.0    0.148  -0.117
 2036.0    0.149  -0.117
 2037.0    0.150  -0.117
 2038.0    0.151  -0.116
 2039.0    0.152  -0.116
 2040.0    0.153  -0.116
 2041.0    0.154  -0.115
 2042.0    0.154  -0.115
 2043.0    0.155  -0.115
 2044.0    0.156  -0.114
 2045.0    0.157  -0.114
 2046.0    0.158  -0.113
 2047.0    0.159  -0.113
 2048.0    0.160  -0.113
 2049.0    0.161  -0.112
 2050.0    0.161  -0.112
 2051.0    0.162  -0.111
 2052.0    0.163  -0.111
 2053.0    0.164  -0.110
 2054.0    0.165  -0.110
 2055.0    0.165  -0.109
 2056.0    0.166  -0.109
 2057.0    0.167  -0.108
 2058.0    0.167  -0.108
 2059.0    0.168  -0.108
 2060.0    0.169  -0.107
 2061.0    0.170  -0.107
 2062.0    0.170  -0.106
 2063.0    0.171  -0.106
 2064.0    0.172  -0.105
 2065.0    0.172  -0.105
 2066.0    0.173  -0.104
 2067.0    0.174  -0.104
 2068.0    0.174  -0.103
 2069.0    0.175  -0.103
 2070.0    0.175  -0.102
 2071.0    0.176  -0.102
 2072.0    0.177  -0.101
 2073.0    0.177  -0.100
 2074.0    0.178  -0.100
 2075.0    0.178  -0.099
 2076.0    0.179  -0.099
 2077.0    0.179  -0.098
 2078.0    0.180  -0.098
 2079.0    0.180  -0.097
 2080.0    0.181  -0.097
 2081.0    0.181  -0.096
 2082.0    0.182  -0.096
 2083.0    0.182  -0.095
 2084.0    0.183  -0.095
 2085.0    0.183  -0.094
 2086.0    0.184  -0.094
