   W          M1+(pi0_p)
 (MeV)       Re        Im
 1106.0     5.49827   0.00000
 1106.1     5.51085   0.00000
 1106.2     5.52343   0.00000
 1106.3     5.53602   0.00000
 1106.4     5.54861   0.00000
 1106.5     5.56120   0.00000
 1106.6     5.57379   0.00000
 1106.7     5.58638   0.00000
 1106.8     5.59897   0.00000
 1106.9     5.61156   0.00000
 1107.0     5.62416   0.00000
 1107.1     5.63675   0.00000
 1107.2     5.64935   0.00000
 1107.3     5.66195   0.00000
 1107.4     5.67455   0.00000
 1107.5     5.68715   0.00000
 1107.6     5.69975   0.00000
 1107.7     5.71236   0.00000
 1107.8     5.72496   0.00000
 1107.9     5.73757   0.00000
 1108.0     5.75018   0.00000
 1108.1     5.76279   0.00000
 1108.2     5.77540   0.00000
 1108.3     5.78802   0.00000
 1108.4     5.80063   0.00000
 1108.5     5.81325   0.00000
 1108.6     5.82587   0.00000
 1108.7     5.83849   0.00000
 1108.8     5.85111   0.00000
 1108.9     5.86374   0.00000
 1109.0     5.87636   0.00000
 1109.1     5.88899   0.00000
 1109.2     5.90162   0.00000
 1109.3     5.91425   0.00000
 1109.4     5.92689   0.00000
 1109.5     5.93952   0.00000
 1109.6     5.95216   0.00000
 1109.7     5.96480   0.00000
 1109.8     5.97745   0.00000
 1109.9     5.99009   0.00000
 1110.0     6.00274   0.00000
 1110.1     6.01538   0.00000
 1110.2     6.02804   0.00000
 1110.3     6.04069   0.00000
 1110.4     6.05334   0.00000
 1110.5     6.06600   0.00000
 1110.6     6.07866   0.00000
 1110.7     6.09132   0.00000
 1110.8     6.10399   0.00000
 1110.9     6.11665   0.00000
 1111.0     6.12932   0.00000
 1111.1     6.14199   0.00000
 1111.2     6.15467   0.00000
 1111.3     6.16734   0.00000
 1111.4     6.18002   0.00000
 1111.5     6.19270   0.00000
 1111.6     6.20538   0.00000
 1111.7     6.21807   0.00000
 1111.8     6.23076   0.00000
 1111.9     6.24345   0.00000
 1112.0     6.25614   0.00000
 1112.1     6.26884   0.00000
 1112.2     6.28154   0.00000
 1112.3     6.29424   0.00000
 1112.4     6.30694   0.00000
 1112.5     6.31965   0.00000
 1112.6     6.33236   0.00000
 1112.7     6.34507   0.00000
 1112.8     6.35779   0.00000
 1112.9     6.37050   0.00000
 1113.0     6.38323   0.00000
 1113.1     6.39595   0.00000
 1113.2     6.40867   0.00000
 1113.3     6.42140   0.00000
 1113.4     6.43414   0.00000
 1113.5     6.44687   0.00000
 1113.6     6.45961   0.00000
 1113.7     6.47235   0.00000
 1113.8     6.48509   0.00000
 1113.9     6.49784   0.00000
 1114.0     6.51059   0.00000
 1114.1     6.52334   0.00000
 1114.2     6.53610   0.00000
 1114.3     6.54885   0.00000
 1114.4     6.56161   0.00000
 1114.5     6.57438   0.00000
 1114.6     6.58715   0.00000
 1114.7     6.59992   0.00000
 1114.8     6.61269   0.00000
 1114.9     6.62547   0.00000
 1115.0     6.63825   0.00000
 1115.1     6.65103   0.00000
 1115.2     6.66382   0.00000
 1115.3     6.67661   0.00000
 1115.4     6.68940   0.00000
 1115.5     6.70220   0.00000
 1115.6     6.71500   0.00000
 1115.7     6.72780   0.00000
 1115.8     6.74060   0.00000
 1115.9     6.75341   0.00000
 1116.0     6.76623   0.00000
 1116.1     6.77904   0.00000
 1116.2     6.79186   0.00000
 1116.3     6.80468   0.00000
 1116.4     6.81751   0.00000
 1116.5     6.83034   0.00000
 1116.6     6.84317   0.00000
 1116.7     6.85601   0.00000
 1116.8     6.86885   0.00000
 1116.9     6.88169   0.00000
 1117.0     6.89454   0.00000
 1117.1     6.90739   0.00000
 1117.2     6.92024   0.00000
 1117.3     6.93310   0.00000
 1117.4     6.94596   0.00000
 1117.5     6.95883   0.00000
 1117.6     6.97169   0.00000
 1117.7     6.98456   0.00000
 1117.8     6.99744   0.00000
 1117.9     7.01032   0.00000
 1118.0     7.02320   0.00000
 1118.1     7.03609   0.00000
 1118.2     7.04898   0.00000
 1118.3     7.06187   0.00000
 1118.4     7.07477   0.00000
 1118.5     7.08767   0.00000
 1118.6     7.10057   0.00000
 1118.7     7.11348   0.00000
 1118.8     7.12639   0.00000
 1118.9     7.13931   0.00000
 1119.0     7.15223   0.00000
 1119.1     7.16515   0.00000
 1119.2     7.17808   0.00000
 1119.3     7.19101   0.00000
 1119.4     7.20394   0.00000
 1119.5     7.21688   0.00000
 1119.6     7.22982   0.00000
 1119.7     7.24277   0.00000
 1119.8     7.25572   0.00000
 1119.9     7.26867   0.00000
 1120.0     7.28163   0.00000
 1120.1     7.29459   0.00000
 1120.2     7.30756   0.00000
 1120.3     7.32053   0.00000
 1120.4     7.33350   0.00000
 1120.5     7.34648   0.00000
 1120.6     7.35946   0.00000
 1120.7     7.37245   0.00000
 1120.8     7.38543   0.00000
 1120.9     7.39843   0.00000
 1121.0     7.41143   0.00000
 1121.1     7.42443   0.00000
 1121.2     7.43743   0.00000
 1121.3     7.45044   0.00000
 1121.4     7.46346   0.00000
 1121.5     7.47647   0.00000
 1121.6     7.48950   0.00000
 1121.7     7.50252   0.00000
 1121.8     7.51555   0.00000
 1121.9     7.52859   0.00000
 1122.0     7.54162   0.00000
 1122.1     7.55467   0.00000
 1122.2     7.56771   0.00000
 1122.3     7.58076   0.00000
 1122.4     7.59382   0.00000
 1122.5     7.60688   0.00000
 1122.6     7.61994   0.00000
 1122.7     7.63301   0.00000
 1122.8     7.64608   0.00000
 1122.9     7.65916   0.00000
 1123.0     7.67224   0.00000
 1123.1     7.68532   0.00000
 1123.2     7.69841   0.00000
 1123.3     7.71150   0.00000
 1123.4     7.72460   0.00000
 1123.5     7.73770   0.00000
 1123.6     7.75081   0.00000
 1123.7     7.76392   0.00000
 1123.8     7.77703   0.00000
 1123.9     7.79015   0.00000
 1124.0     7.80328   0.00000
 1124.1     7.81640   0.00000
 1124.2     7.82954   0.00000
 1124.3     7.84267   0.00000
 1124.4     7.85581   0.00000
 1124.5     7.86896   0.00000
 1124.6     7.88211   0.00000
 1124.7     7.89526   0.00000
 1124.8     7.90842   0.00000
 1124.9     7.92158   0.00000
 1125.0     7.93475   0.00000
 1125.1     7.94792   0.00000
 1125.2     7.96110   0.00000
 1125.3     7.97428   0.00000
 1125.4     7.98747   0.00000
 1125.5     8.00066   0.00000
 1125.6     8.01385   0.00000
 1125.7     8.02705   0.00000
 1125.8     8.04025   0.00000
 1125.9     8.05346   0.00000
 1126.0     8.06667   0.00000
 1126.1     8.07989   0.00000
 1126.2     8.09311   0.00000
 1126.3     8.10634   0.00000
 1126.4     8.11957   0.00000
 1126.5     8.13280   0.00000
 1126.6     8.14604   0.00000
 1126.7     8.15929   0.00000
 1126.8     8.17254   0.00000
 1126.9     8.18579   0.00000
 1127.0     8.19905   0.00000
 1127.1     8.21231   0.00000
 1127.2     8.22558   0.00000
 1127.3     8.23885   0.00000
 1127.4     8.25213   0.00000
 1127.5     8.26541   0.00000
 1127.6     8.27870   0.00000
 1127.7     8.29199   0.00000
 1127.8     8.30528   0.00000
 1127.9     8.31858   0.00000
 1128.0     8.33189   0.00000
 1128.1     8.34520   0.00000
 1128.2     8.35851   0.00000
 1128.3     8.37183   0.00000
 1128.4     8.38516   0.00000
 1128.5     8.39848   0.00000
 1128.6     8.41182   0.00000
 1128.7     8.42516   0.00000
 1128.8     8.43850   0.00000
 1128.9     8.45185   0.00000
 1129.0     8.46520   0.00000
 1129.1     8.47856   0.00000
 1129.2     8.49192   0.00000
 1129.3     8.50529   0.00000
 1129.4     8.51866   0.00000
 1129.5     8.53204   0.00000
 1129.6     8.54542   0.00000
 1129.7     8.55880   0.00000
