   W          M1-(pi0_p)
 (MeV)       Re        Im
 1101.8    -1.73190   0.00000
 1101.9    -1.73348   0.00000
 1102.0    -1.73505   0.00000
 1102.1    -1.73661   0.00000
 1102.2    -1.73816   0.00000
 1102.3    -1.73969   0.00000
 1102.4    -1.74122   0.00000
 1102.5    -1.74273   0.00000
 1102.6    -1.74424   0.00000
 1102.7    -1.74573   0.00000
 1102.8    -1.74721   0.00000
 1102.9    -1.74869   0.00000
 1103.0    -1.75015   0.00000
 1103.1    -1.75160   0.00000
 1103.2    -1.75304   0.00000
 1103.3    -1.75447   0.00000
 1103.4    -1.75589   0.00000
 1103.5    -1.75730   0.00000
 1103.6    -1.75869   0.00000
 1103.7    -1.76008   0.00000
 1103.8    -1.76146   0.00000
 1103.9    -1.76283   0.00000
 1104.0    -1.76418   0.00000
 1104.1    -1.76553   0.00000
 1104.2    -1.76687   0.00000
 1104.3    -1.76819   0.00000
 1104.4    -1.76951   0.00000
 1104.5    -1.77082   0.00000
 1104.6    -1.77211   0.00000
 1104.7    -1.77340   0.00000
 1104.8    -1.77467   0.00000
 1104.9    -1.77594   0.00000
 1105.0    -1.77720   0.00000
 1105.1    -1.77844   0.00000
 1105.2    -1.77968   0.00000
 1105.3    -1.78090   0.00000
 1105.4    -1.78212   0.00000
 1105.5    -1.78333   0.00000
 1105.6    -1.78452   0.00000
 1105.7    -1.78571   0.00000
 1105.8    -1.78689   0.00000
 1105.9    -1.78806   0.00000
 1106.0    -1.78921   0.00000
 1106.1    -1.79036   0.00000
 1106.2    -1.79150   0.00000
 1106.3    -1.79263   0.00000
 1106.4    -1.79375   0.00000
 1106.5    -1.79486   0.00000
 1106.6    -1.79596   0.00000
 1106.7    -1.79705   0.00000
 1106.8    -1.79813   0.00000
 1106.9    -1.79920   0.00000
 1107.0    -1.80026   0.00000
 1107.1    -1.80132   0.00000
 1107.2    -1.80236   0.00000
 1107.3    -1.80340   0.00000
 1107.4    -1.80442   0.00000
 1107.5    -1.80544   0.00000
 1107.6    -1.80644   0.00000
 1107.7    -1.80744   0.00000
 1107.8    -1.80843   0.00000
 1107.9    -1.80941   0.00000
 1108.0    -1.81038   0.00000
 1108.1    -1.81134   0.00000
 1108.2    -1.81229   0.00000
 1108.3    -1.81323   0.00000
 1108.4    -1.81416   0.00000
 1108.5    -1.81509   0.00000
 1108.6    -1.81600   0.00000
 1108.7    -1.81691   0.00000
 1108.8    -1.81781   0.00000
 1108.9    -1.81869   0.00000
 1109.0    -1.81957   0.00000
 1109.1    -1.82044   0.00000
 1109.2    -1.82130   0.00000
 1109.3    -1.82216   0.00000
 1109.4    -1.82300   0.00000
 1109.5    -1.82384   0.00000
 1109.6    -1.82466   0.00000
 1109.7    -1.82548   0.00000
 1109.8    -1.82629   0.00000
 1109.9    -1.82709   0.00000
 1110.0    -1.82788   0.00000
 1110.1    -1.82866   0.00000
 1110.2    -1.82943   0.00000
 1110.3    -1.83020   0.00000
 1110.4    -1.83095   0.00000
 1110.5    -1.83170   0.00000
 1110.6    -1.83244   0.00000
 1110.7    -1.83317   0.00000
 1110.8    -1.83389   0.00000
 1110.9    -1.83461   0.00000
 1111.0    -1.83531   0.00000
 1111.1    -1.83601   0.00000
 1111.2    -1.83669   0.00000
 1111.3    -1.83737   0.00000
 1111.4    -1.83804   0.00000
 1111.5    -1.83871   0.00000
 1111.6    -1.83936   0.00000
 1111.7    -1.84000   0.00000
 1111.8    -1.84064   0.00000
 1111.9    -1.84127   0.00000
 1112.0    -1.84189   0.00000
 1112.1    -1.84250   0.00000
 1112.2    -1.84311   0.00000
 1112.3    -1.84370   0.00000
 1112.4    -1.84429   0.00000
 1112.5    -1.84487   0.00000
 1112.6    -1.84544   0.00000
 1112.7    -1.84600   0.00000
 1112.8    -1.84656   0.00000
 1112.9    -1.84710   0.00000
 1113.0    -1.84764   0.00000
 1113.1    -1.84817   0.00000
 1113.2    -1.84869   0.00000
 1113.3    -1.84920   0.00000
 1113.4    -1.84971   0.00000
 1113.5    -1.85021   0.00000
 1113.6    -1.85070   0.00000
 1113.7    -1.85118   0.00000
 1113.8    -1.85165   0.00000
 1113.9    -1.85212   0.00000
 1114.0    -1.85257   0.00000
 1114.1    -1.85302   0.00000
 1114.2    -1.85346   0.00000
 1114.3    -1.85390   0.00000
 1114.4    -1.85432   0.00000
 1114.5    -1.85474   0.00000
 1114.6    -1.85515   0.00000
 1114.7    -1.85555   0.00000
 1114.8    -1.85594   0.00000
 1114.9    -1.85633   0.00000
 1115.0    -1.85671   0.00000
 1115.1    -1.85708   0.00000
 1115.2    -1.85744   0.00000
 1115.3    -1.85779   0.00000
 1115.4    -1.85814   0.00000
 1115.5    -1.85848   0.00000
 1115.6    -1.85881   0.00000
 1115.7    -1.85913   0.00000
 1115.8    -1.85945   0.00000
 1115.9    -1.85976   0.00000
 1116.0    -1.86006   0.00000
 1116.1    -1.86035   0.00000
 1116.2    -1.86064   0.00000
 1116.3    -1.86091   0.00000
 1116.4    -1.86118   0.00000
 1116.5    -1.86144   0.00000
 1116.6    -1.86170   0.00000
 1116.7    -1.86195   0.00000
 1116.8    -1.86218   0.00000
 1116.9    -1.86242   0.00000
 1117.0    -1.86264   0.00000
 1117.1    -1.86286   0.00000
 1117.2    -1.86307   0.00000
 1117.3    -1.86327   0.00000
 1117.4    -1.86346   0.00000
 1117.5    -1.86365   0.00000
 1117.6    -1.86383   0.00000
 1117.7    -1.86400   0.00000
 1117.8    -1.86416   0.00000
 1117.9    -1.86432   0.00000
 1118.0    -1.86447   0.00000
 1118.1    -1.86461   0.00000
 1118.2    -1.86474   0.00000
 1118.3    -1.86487   0.00000
 1118.4    -1.86499   0.00000
 1118.5    -1.86510   0.00000
 1118.6    -1.86521   0.00000
 1118.7    -1.86530   0.00000
 1118.8    -1.86539   0.00000
 1118.9    -1.86548   0.00000
 1119.0    -1.86555   0.00000
 1119.1    -1.86562   0.00000
 1119.2    -1.86568   0.00000
 1119.3    -1.86574   0.00000
 1119.4    -1.86578   0.00000
 1119.5    -1.86582   0.00000
 1119.6    -1.86585   0.00000
 1119.7    -1.86588   0.00000
 1119.8    -1.86590   0.00000
 1119.9    -1.86591   0.00000
 1120.0    -1.86591   0.00000
 1120.1    -1.86590   0.00000
 1120.2    -1.86589   0.00000
 1120.3    -1.86588   0.00000
 1120.4    -1.86585   0.00000
 1120.5    -1.86582   0.00000
 1120.6    -1.86578   0.00000
 1120.7    -1.86573   0.00000
 1120.8    -1.86568   0.00000
 1120.9    -1.86561   0.00000
 1121.0    -1.86555   0.00000
 1121.1    -1.86547   0.00000
 1121.2    -1.86539   0.00000
 1121.3    -1.86530   0.00000
 1121.4    -1.86520   0.00000
 1121.5    -1.86510   0.00000
 1121.6    -1.86499   0.00000
 1121.7    -1.86487   0.00000
 1121.8    -1.86475   0.00000
 1121.9    -1.86462   0.00000
 1122.0    -1.86448   0.00000
 1122.1    -1.86433   0.00000
 1122.2    -1.86418   0.00000
 1122.3    -1.86402   0.00000
 1122.4    -1.86385   0.00000
 1122.5    -1.86368   0.00000
 1122.6    -1.86350   0.00000
 1122.7    -1.86331   0.00000
 1122.8    -1.86312   0.00000
 1122.9    -1.86292   0.00000
 1123.0    -1.86271   0.00000
 1123.1    -1.86250   0.00000
 1123.2    -1.86228   0.00000
 1123.3    -1.86205   0.00000
 1123.4    -1.86181   0.00000
 1123.5    -1.86157   0.00000
 1123.6    -1.86132   0.00000
 1123.7    -1.86107   0.00000
 1123.8    -1.86081   0.00000
 1123.9    -1.86054   0.00000
 1124.0    -1.86026   0.00000
 1124.1    -1.85998   0.00000
 1124.2    -1.85969   0.00000
 1124.3    -1.85939   0.00000
 1124.4    -1.85909   0.00000
 1124.5    -1.85878   0.00000
 1124.6    -1.85846   0.00000
 1124.7    -1.85814   0.00000
 1124.8    -1.85781   0.00000
 1124.9    -1.85748   0.00000
 1125.0    -1.85713   0.00000
 1125.1    -1.85678   0.00000
 1125.2    -1.85643   0.00000
 1125.3    -1.85606   0.00000
 1125.4    -1.85569   0.00000
 1125.5    -1.85532   0.00000
 1125.6    -1.85494   0.00000
 1125.7    -1.85455   0.00000
 1125.8    -1.85415   0.00000
 1125.9    -1.85375   0.00000
 1126.0    -1.85334   0.00000
 1126.1    -1.85292   0.00000
 1126.2    -1.85250   0.00000
 1126.3    -1.85207   0.00000
 1126.4    -1.85163   0.00000
 1126.5    -1.85119   0.00000
 1126.6    -1.85074   0.00000
 1126.7    -1.85029   0.00000
 1126.8    -1.84983   0.00000
 1126.9    -1.84936   0.00000
 1127.0    -1.84888   0.00000
 1127.1    -1.84840   0.00000
 1127.2    -1.84791   0.00000
 1127.3    -1.84742   0.00000
 1127.4    -1.84692   0.00000
 1127.5    -1.84641   0.00000
 1127.6    -1.84590   0.00000
 1127.7    -1.84538   0.00000
 1127.8    -1.84485   0.00000
 1127.9    -1.84432   0.00000
 1128.0    -1.84378   0.00000
 1128.1    -1.84323   0.00000
 1128.2    -1.84268   0.00000
 1128.3    -1.84212   0.00000
 1128.4    -1.84155   0.00000
 1128.5    -1.84098   0.00000
 1128.6    -1.84040   0.00000
 1128.7    -1.83982   0.00000
 1128.8    -1.83923   0.00000
 1128.9    -1.83863   0.00000
 1129.0    -1.83803   0.00000
 1129.1    -1.83742   0.00000
 1129.2    -1.83680   0.00000
 1129.3    -1.83618   0.00000
 1129.4    -1.83555   0.00000
 1129.5    -1.83491   0.00000
 1129.6    -1.83427   0.00000
 1129.7    -1.83363   0.00000
 1129.8    -1.83297   0.00000
 1129.9    -1.83231   0.00000
 1130.0    -1.83164   0.00000
 1130.1    -1.83097   0.00000
 1130.2    -1.83029   0.00000
 1130.3    -1.82961   0.00000
 1130.4    -1.82891   0.00000
 1130.5    -1.82822   0.00000
 1130.6    -1.82751   0.00000
 1130.7    -1.82680   0.00000
 1130.8    -1.82608   0.00000
 1130.9    -1.82536   0.00000
 1131.0    -1.82463   0.00000
 1131.1    -1.82390   0.00000
 1131.2    -1.82315   0.00000
 1131.3    -1.82241   0.00000
 1131.4    -1.82165   0.00000
 1131.5    -1.82089   0.00000
 1131.6    -1.82013   0.00000
 1131.7    -1.81935   0.00000
 1131.8    -1.81857   0.00000
 1131.9    -1.81779   0.00000
 1132.0    -1.81700   0.00000
 1132.1    -1.81620   0.00000
 1132.2    -1.81540   0.00000
 1132.3    -1.81459   0.00000
 1132.4    -1.81377   0.00000
 1132.5    -1.81295   0.00000
 1132.6    -1.81212   0.00000
 1132.7    -1.81129   0.00000
 1132.8    -1.81045   0.00000
 1132.9    -1.80960   0.00000
 1133.0    -1.80875   0.00000
 1133.1    -1.80789   0.00000
 1133.2    -1.80703   0.00000
 1133.3    -1.80616   0.00000
 1133.4    -1.80528   0.00000
 1133.5    -1.80440   0.00000
 1133.6    -1.80351   0.00000
 1133.7    -1.80261   0.00000
 1133.8    -1.80171   0.00000
 1133.9    -1.80081   0.00000
 1134.0    -1.79989   0.00000
 1134.1    -1.79897   0.00000
 1134.2    -1.79805   0.00000
 1134.3    -1.79712   0.00000
 1134.4    -1.79618   0.00000
 1134.5    -1.79524   0.00000
 1134.6    -1.79429   0.00000
 1134.7    -1.79333   0.00000
 1134.8    -1.79237   0.00000
 1134.9    -1.79141   0.00000
 1135.0    -1.79043   0.00000
 1135.1    -1.78945   0.00000
 1135.2    -1.78847   0.00000
 1135.3    -1.78748   0.00000
 1135.4    -1.78648   0.00000
 1135.5    -1.78548   0.00000
 1135.6    -1.78447   0.00000
 1135.7    -1.78346   0.00000
 1135.8    -1.78244   0.00000
 1135.9    -1.78141   0.00000
 1136.0    -1.78038   0.00000
 1136.1    -1.77934   0.00000
 1136.2    -1.77829   0.00000
 1136.3    -1.77724   0.00000
 1136.4    -1.77619   0.00000
 1136.5    -1.77513   0.00000
 1136.6    -1.77406   0.00000
 1136.7    -1.77299   0.00000
 1136.8    -1.77191   0.00000
 1136.9    -1.77082   0.00000
 1137.0    -1.76973   0.00000
 1137.1    -1.76863   0.00000
 1137.2    -1.76753   0.00000
 1137.3    -1.76642   0.00000
 1137.4    -1.76531   0.00000
 1137.5    -1.76419   0.00000
 1137.6    -1.76306   0.00000
 1137.7    -1.76193   0.00000
 1137.8    -1.76079   0.00000
 1137.9    -1.75965   0.00000
 1138.0    -1.75850   0.00000
 1138.1    -1.75734   0.00000
 1138.2    -1.75618   0.00000
 1138.3    -1.75501   0.00000
 1138.4    -1.75384   0.00000
 1138.5    -1.75266   0.00000
 1138.6    -1.75148   0.00000
 1138.7    -1.75029   0.00000
 1138.8    -1.74909   0.00000
 1138.9    -1.74789   0.00000
 1139.0    -1.74668   0.00000
 1139.1    -1.74547   0.00000
 1139.2    -1.74425   0.00000
 1139.3    -1.74303   0.00000
 1139.4    -1.74180   0.00000
 1139.5    -1.74056   0.00000
 1139.6    -1.73932   0.00000
 1139.7    -1.73807   0.00000
 1139.8    -1.73682   0.00000
 1139.9    -1.73556   0.00000
 1140.0    -1.73430   0.00000
 1140.1    -1.73303   0.00000
 1140.2    -1.73175   0.00000
 1140.3    -1.73047   0.00000
 1140.4    -1.72918   0.00000
 1140.5    -1.72789   0.00000
 1140.6    -1.72659   0.00000
 1140.7    -1.72528   0.00000
 1140.8    -1.72397   0.00000
 1140.9    -1.72266   0.00000
 1141.0    -1.72134   0.00000
 1141.1    -1.72001   0.00000
 1141.2    -1.71868   0.00000
 1141.3    -1.71734   0.00000
 1141.4    -1.71599   0.00000
 1141.5    -1.71464   0.00000
 1141.6    -1.71329   0.00000
 1141.7    -1.71193   0.00000
 1141.8    -1.71056   0.00000
 1141.9    -1.70919   0.00000
 1142.0    -1.70781   0.00000
 1142.1    -1.70643   0.00000
 1142.2    -1.70504   0.00000
 1142.3    -1.70364   0.00000
 1142.4    -1.70224   0.00000
 1142.5    -1.70084   0.00000
 1142.6    -1.69943   0.00000
 1142.7    -1.69801   0.00000
 1142.8    -1.69659   0.00000
 1142.9    -1.69516   0.00000
 1143.0    -1.69372   0.00000
 1143.1    -1.69228   0.00000
 1143.2    -1.69084   0.00000
 1143.3    -1.68939   0.00000
 1143.4    -1.68793   0.00000
 1143.5    -1.68647   0.00000
 1143.6    -1.68500   0.00000
 1143.7    -1.68353   0.00000
 1143.8    -1.68205   0.00000
 1143.9    -1.68057   0.00000
 1144.0    -1.67908   0.00000
 1144.1    -1.67758   0.00000
 1144.2    -1.67608   0.00000
 1144.3    -1.67458   0.00000
 1144.4    -1.67307   0.00000
 1144.5    -1.67155   0.00000
 1144.6    -1.67003   0.00000
 1144.7    -1.66850   0.00000
 1144.8    -1.66696   0.00000
 1144.9    -1.66543   0.00000
 1145.0    -1.66388   0.00000
 1145.1    -1.66233   0.00000
 1145.2    -1.66078   0.00000
 1145.3    -1.65921   0.00000
 1145.4    -1.65765   0.00000
 1145.5    -1.65608   0.00000
 1145.6    -1.65450   0.00000
 1145.7    -1.65292   0.00000
 1145.8    -1.65133   0.00000
 1145.9    -1.64973   0.00000
 1146.0    -1.64813   0.00000
 1146.1    -1.64653   0.00000
 1146.2    -1.64492   0.00000
 1146.3    -1.64330   0.00000
 1146.4    -1.64168   0.00000
 1146.5    -1.64005   0.00000
 1146.6    -1.63842   0.00000
 1146.7    -1.63679   0.00000
 1146.8    -1.63514   0.00000
 1146.9    -1.63349   0.00000
 1147.0    -1.63184   0.00000
 1147.1    -1.63018   0.00000
 1147.2    -1.62852   0.00000
 1147.3    -1.62685   0.00000
 1147.4    -1.62517   0.00000
 1147.5    -1.62349   0.00000
 1147.6    -1.62180   0.00000
 1147.7    -1.62011   0.00000
 1147.8    -1.61842   0.00000
 1147.9    -1.61671   0.00000
 1148.0    -1.61501   0.00000
 1148.1    -1.61329   0.00000
 1148.2    -1.61157   0.00000
 1148.3    -1.60985   0.00000
 1148.4    -1.60812   0.00000
 1148.5    -1.60639   0.00000
 1148.6    -1.60465   0.00000
 1148.7    -1.60290   0.00000
 1148.8    -1.60115   0.00000
 1148.9    -1.59939   0.00000
 1149.0    -1.59763   0.00000
 1149.1    -1.59586   0.00000
 1149.2    -1.59409   0.00000
 1149.3    -1.59232   0.00000
 1149.4    -1.59053   0.00000
 1149.5    -1.58874   0.00000
 1149.6    -1.58695   0.00000
 1149.7    -1.58515   0.00000
 1149.8    -1.58335   0.00000
 1149.9    -1.58154   0.00000
 1150.0    -1.57972   0.00000
 1150.1    -1.57790   0.00000
 1150.2    -1.57608   0.00000
 1150.3    -1.57425   0.00000
 1150.4    -1.57241   0.00000
 1150.5    -1.57057   0.00000
 1150.6    -1.56872   0.00000
 1150.7    -1.56687   0.00000
 1150.8    -1.56501   0.00000
 1150.9    -1.56315   0.00000
 1151.0    -1.56128   0.00000
 1151.1    -1.55941   0.00000
 1151.2    -1.55753   0.00000
 1151.3    -1.55565   0.00000
 1151.4    -1.55376   0.00000
 1151.5    -1.55186   0.00000
 1151.6    -1.54997   0.00000
 1151.7    -1.54806   0.00000
 1151.8    -1.54615   0.00000
 1151.9    -1.54424   0.00000
 1152.0    -1.54231   0.00000
 1152.1    -1.54039   0.00000
 1152.2    -1.53846   0.00000
 1152.3    -1.53652   0.00000
 1152.4    -1.53458   0.00000
 1152.5    -1.53263   0.00000
 1152.6    -1.53068   0.00000
 1152.7    -1.52872   0.00000
 1152.8    -1.52676   0.00000
 1152.9    -1.52479   0.00000
 1153.0    -1.52282   0.00000
 1153.1    -1.52084   0.00000
 1153.2    -1.51886   0.00000
 1153.3    -1.51687   0.00000
 1153.4    -1.51488   0.00000
 1153.5    -1.51288   0.00000
 1153.6    -1.51087   0.00000
 1153.7    -1.50886   0.00000
 1153.8    -1.50685   0.00000
 1153.9    -1.50483   0.00000
 1154.0    -1.50280   0.00000
 1154.1    -1.50077   0.00000
 1154.2    -1.49874   0.00000
 1154.3    -1.49670   0.00000
 1154.4    -1.49465   0.00000
 1154.5    -1.49260   0.00000
 1154.6    -1.49055   0.00000
 1154.7    -1.48848   0.00000
 1154.8    -1.48642   0.00000
 1154.9    -1.48435   0.00000
 1155.0    -1.48227   0.00000
