   W          E0+(pi0_p)
 1084.8    -0.50891   0.91884
 1084.9    -0.51013   0.92704
 1085.0    -0.51135   0.93517
 1085.1    -0.51257   0.94324
 1085.2    -0.51379   0.95124
 1085.3    -0.51500   0.95918
 1085.4    -0.51622   0.96705
 1085.5    -0.51744   0.97487
 1085.6    -0.51866   0.98263
 1085.7    -0.51988   0.99033
 1085.8    -0.52110   0.99798
 1085.9    -0.52232   1.00557
 1086.0    -0.52353   1.01311
 1086.1    -0.52475   1.02059
 1086.2    -0.52597   1.02803
 1086.3    -0.52719   1.03542
 1086.4    -0.52841   1.04276
 1086.5    -0.52963   1.05005
 1086.6    -0.53085   1.05729
 1086.7    -0.53207   1.06449
 1086.8    -0.53329   1.07164
 1086.9    -0.53451   1.07875
 1087.0    -0.53573   1.08582
 1087.1    -0.53695   1.09285
 1087.2    -0.53817   1.09983
 1087.3    -0.53939   1.10677
 1087.4    -0.54061   1.11368
 1087.5    -0.54183   1.12054
 1087.6    -0.54305   1.12737
 1087.7    -0.54428   1.13416
 1087.8    -0.54550   1.14091
 1087.9    -0.54672   1.14763
 1088.0    -0.54794   1.15430
 1088.1    -0.54916   1.16095
 1088.2    -0.55038   1.16756
 1088.3    -0.55160   1.17414
 1088.4    -0.55282   1.18068
 1088.5    -0.55405   1.18719
 1088.6    -0.55527   1.19367
 1088.7    -0.55649   1.20011
 1088.8    -0.55771   1.20653
 1088.9    -0.55893   1.21291
 1089.0    -0.56016   1.21927
 1089.1    -0.56138   1.22559
 1089.2    -0.56260   1.23189
 1089.3    -0.56382   1.23815
 1089.4    -0.56505   1.24439
 1089.5    -0.56627   1.25060
 1089.6    -0.56749   1.25678
 1089.7    -0.56872   1.26294
 1089.8    -0.56994   1.26907
 1089.9    -0.57116   1.27517
 1090.0    -0.57239   1.28125
 1090.1    -0.57361   1.28730
 1090.2    -0.57483   1.29332
 1090.3    -0.57606   1.29932
 1090.4    -0.57728   1.30530
 1090.5    -0.57851   1.31125
 1090.6    -0.57973   1.31717
 1090.7    -0.58095   1.32308
 1090.8    -0.58218   1.32896
 1090.9    -0.58340   1.33482
 1091.0    -0.58463   1.34065
 1091.1    -0.58585   1.34646
 1091.2    -0.58708   1.35225
 1091.3    -0.58830   1.35802
 1091.4    -0.58953   1.36377
 1091.5    -0.59075   1.36949
 1091.6    -0.59198   1.37520
 1091.7    -0.59320   1.38088
 1091.8    -0.59443   1.38655
 1091.9    -0.59565   1.39219
 1092.0    -0.59688   1.39781
 1092.1    -0.59811   1.40342
 1092.2    -0.59933   1.40900
 1092.3    -0.60056   1.41456
 1092.4    -0.60178   1.42011
 1092.5    -0.60301   1.42564
 1092.6    -0.60424   1.43114
 1092.7    -0.60546   1.43663
 1092.8    -0.60669   1.44211
 1092.9    -0.60792   1.44756
 1093.0    -0.60914   1.45299
 1093.1    -0.61037   1.45841
 1093.2    -0.61160   1.46381
 1093.3    -0.61283   1.46920
 1093.4    -0.61405   1.47456
 1093.5    -0.61528   1.47991
 1093.6    -0.61651   1.48524
 1093.7    -0.61774   1.49056
 1093.8    -0.61896   1.49586
 1093.9    -0.62019   1.50114
 1094.0    -0.62142   1.50641
 1094.1    -0.62265   1.51166
 1094.2    -0.62388   1.51690
 1094.3    -0.62510   1.52212
 1094.4    -0.62633   1.52733
 1094.5    -0.62756   1.53252
 1094.6    -0.62879   1.53769
 1094.7    -0.63002   1.54285
 1094.8    -0.63125   1.54800
 1094.9    -0.63248   1.55313
 1095.0    -0.63371   1.55825
 1095.1    -0.63493   1.56335
 1095.2    -0.63616   1.56844
 1095.3    -0.63739   1.57351
 1095.4    -0.63862   1.57857
 1095.5    -0.63985   1.58362
 1095.6    -0.64108   1.58866
 1095.7    -0.64231   1.59367
 1095.8    -0.64354   1.59868
 1095.9    -0.64477   1.60367
 1096.0    -0.64600   1.60865
 1096.1    -0.64723   1.61362
 1096.2    -0.64846   1.61858
 1096.3    -0.64969   1.62352
 1096.4    -0.65092   1.62845
 1096.5    -0.65216   1.63336
 1096.6    -0.65339   1.63827
 1096.7    -0.65462   1.64316
 1096.8    -0.65585   1.64804
 1096.9    -0.65708   1.65291
 1097.0    -0.65831   1.65776
 1097.1    -0.65954   1.66260
 1097.2    -0.66077   1.66744
 1097.3    -0.66201   1.67226
 1097.4    -0.66324   1.67707
 1097.5    -0.66447   1.68186
 1097.6    -0.66570   1.68665
 1097.7    -0.66693   1.69142
 1097.8    -0.66817   1.69619
 1097.9    -0.66940   1.70094
 1098.0    -0.67063   1.70568
 1098.1    -0.67186   1.71041
 1098.2    -0.67310   1.71513
 1098.3    -0.67433   1.71984
 1098.4    -0.67556   1.72454
 1098.5    -0.67679   1.72922
 1098.6    -0.67803   1.73390
 1098.7    -0.67926   1.73857
 1098.8    -0.68049   1.74322
 1098.9    -0.68173   1.74787
 1099.0    -0.68296   1.75251
 1099.1    -0.68420   1.75713
 1099.2    -0.68543   1.76175
 1099.3    -0.68666   1.76635
 1099.4    -0.68790   1.77095
 1099.5    -0.68913   1.77554
 1099.6    -0.69037   1.78011
 1099.7    -0.69160   1.78468
 1099.8    -0.69283   1.78924
 1099.9    -0.69407   1.79379
 1100.0    -0.69530   1.79833
 1100.1    -0.69654   1.80286
 1100.2    -0.69777   1.80738
 1100.3    -0.69901   1.81189
 1100.4    -0.70024   1.81639
 1100.5    -0.70148   1.82088
 1100.6    -0.70271   1.82537
 1100.7    -0.70395   1.82984
 1100.8    -0.70519   1.83431
 1100.9    -0.70642   1.83877
 1101.0    -0.70766   1.84322
 1101.1    -0.70889   1.84766
 1101.2    -0.71013   1.85209
 1101.3    -0.71137   1.85651
 1101.4    -0.71260   1.86092
 1101.5    -0.71384   1.86533
 1101.6    -0.71507   1.86973
 1101.7    -0.71631   1.87412
 1101.8    -0.71755   1.87850
 1101.9    -0.71878   1.88287
 1102.0    -0.72002   1.88724
 1102.1    -0.72126   1.89160
 1102.2    -0.72250   1.89594
 1102.3    -0.72373   1.90029
 1102.4    -0.72497   1.90462
 1102.5    -0.72621   1.90894
 1102.6    -0.72745   1.91326
 1102.7    -0.72868   1.91757
 1102.8    -0.72992   1.92187
 1102.9    -0.73116   1.92617
 1103.0    -0.73240   1.93045
 1103.1    -0.73364   1.93473
 1103.2    -0.73487   1.93901
 1103.3    -0.73611   1.94327
 1103.4    -0.73735   1.94753
 1103.5    -0.73859   1.95178
 1103.6    -0.73983   1.95602
 1103.7    -0.74107   1.96025
 1103.8    -0.74231   1.96448
 1103.9    -0.74355   1.96870
 1104.0    -0.74478   1.97292
 1104.1    -0.74602   1.97712
 1104.2    -0.74726   1.98132
 1104.3    -0.74850   1.98551
 1104.4    -0.74974   1.98970
 1104.5    -0.75098   1.99388
 1104.6    -0.75222   1.99805
 1104.7    -0.75346   2.00222
 1104.8    -0.75470   2.00637
 1104.9    -0.75594   2.01053
 1105.0    -0.75718   2.01467
 1105.1    -0.75842   2.01881
 1105.2    -0.75966   2.02294
 1105.3    -0.76090   2.02707
 1105.4    -0.76215   2.03118
 1105.5    -0.76339   2.03530
 1105.6    -0.76463   2.03940
 1105.7    -0.76587   2.04350
 1105.8    -0.76711   2.04759
 1105.9    -0.76835   2.05168
 1106.0    -0.76959   2.05576
 1106.1    -0.77083   2.05983
 1106.2    -0.77208   2.06390
 1106.3    -0.77332   2.06796
 1106.4    -0.77456   2.07202
 1106.5    -0.77580   2.07607
 1106.6    -0.77704   2.08011
 1106.7    -0.77829   2.08415
 1106.8    -0.77953   2.08818
 1106.9    -0.78077   2.09221
 1107.0    -0.78201   2.09623
 1107.1    -0.78326   2.10024
 1107.2    -0.78450   2.10425
 1107.3    -0.78574   2.10825
 1107.4    -0.78698   2.11224
 1107.5    -0.78823   2.11623
 1107.6    -0.78947   2.12022
 1107.7    -0.79071   2.12420
 1107.8    -0.79196   2.12817
 1107.9    -0.79320   2.13214
 1108.0    -0.79444   2.13610
 1108.1    -0.79569   2.14006
 1108.2    -0.79693   2.14401
 1108.3    -0.79818   2.14795
 1108.4    -0.79942   2.15189
 1108.5    -0.80067   2.15582
 1108.6    -0.80191   2.15975
 1108.7    -0.80315   2.16368
 1108.8    -0.80440   2.16759
 1108.9    -0.80564   2.17151
 1109.0    -0.80689   2.17541
 1109.1    -0.80813   2.17932
 1109.2    -0.80938   2.18321
 1109.3    -0.81062   2.18710
 1109.4    -0.81187   2.19099
 1109.5    -0.81311   2.19487
 1109.6    -0.81436   2.19875
 1109.7    -0.81561   2.20262
 1109.8    -0.81685   2.20648
 1109.9    -0.81810   2.21035
 1110.0    -0.81934   2.21420
 1110.1    -0.82059   2.21805
 1110.2    -0.82183   2.22190
 1110.3    -0.82308   2.22574
 1110.4    -0.82433   2.22957
 1110.5    -0.82557   2.23340
 1110.6    -0.82682   2.23723
 1110.7    -0.82807   2.24105
 1110.8    -0.82931   2.24487
 1110.9    -0.83056   2.24868
 1111.0    -0.83181   2.25249
 1111.1    -0.83306   2.25629
 1111.2    -0.83430   2.26008
 1111.3    -0.83555   2.26388
 1111.4    -0.83680   2.26766
 1111.5    -0.83805   2.27145
 1111.6    -0.83929   2.27523
 1111.7    -0.84054   2.27900
 1111.8    -0.84179   2.28277
 1111.9    -0.84304   2.28653
 1112.0    -0.84429   2.29029
 1112.1    -0.84553   2.29405
 1112.2    -0.84678   2.29780
 1112.3    -0.84803   2.30155
 1112.4    -0.84928   2.30529
 1112.5    -0.85053   2.30902
 1112.6    -0.85178   2.31276
 1112.7    -0.85303   2.31649
 1112.8    -0.85427   2.32021
 1112.9    -0.85552   2.32393
 1113.0    -0.85677   2.32765
 1113.1    -0.85802   2.33136
 1113.2    -0.85927   2.33506
 1113.3    -0.86052   2.33877
 1113.4    -0.86177   2.34246
 1113.5    -0.86302   2.34616
 1113.6    -0.86427   2.34985
 1113.7    -0.86552   2.35353
 1113.8    -0.86677   2.35722
 1113.9    -0.86802   2.36089
 1114.0    -0.86927   2.36457
 1114.1    -0.87052   2.36823
 1114.2    -0.87177   2.37190
 1114.3    -0.87302   2.37556
 1114.4    -0.87428   2.37922
 1114.5    -0.87553   2.38287
 1114.6    -0.87678   2.38652
 1114.7    -0.87803   2.39016
 1114.8    -0.87928   2.39380
 1114.9    -0.88053   2.39744
 1115.0    -0.88178   2.40107
 1115.1    -0.88303   2.40470
 1115.2    -0.88429   2.40832
 1115.3    -0.88554   2.41195
 1115.4    -0.88679   2.41556
 1115.5    -0.88804   2.41918
 1115.6    -0.88929   2.42278
 1115.7    -0.89055   2.42639
 1115.8    -0.89180   2.42999
 1115.9    -0.89305   2.43359
 1116.0    -0.89430   2.43718
 1116.1    -0.89556   2.44077
 1116.2    -0.89681   2.44436
 1116.3    -0.89806   2.44794
 1116.4    -0.89932   2.45152
 1116.5    -0.90057   2.45510
 1116.6    -0.90182   2.45867
 1116.7    -0.90308   2.46223
 1116.8    -0.90433   2.46580
 1116.9    -0.90558   2.46936
 1117.0    -0.90684   2.47292
 1117.1    -0.90809   2.47647
 1117.2    -0.90935   2.48002
 1117.3    -0.91060   2.48356
 1117.4    -0.91185   2.48711
 1117.5    -0.91311   2.49065
 1117.6    -0.91436   2.49418
 1117.7    -0.91562   2.49771
 1117.8    -0.91687   2.50124
 1117.9    -0.91813   2.50476
 1118.0    -0.91938   2.50829
 1118.1    -0.92064   2.51180
 1118.2    -0.92189   2.51532
 1118.3    -0.92315   2.51883
 1118.4    -0.92440   2.52234
 1118.5    -0.92566   2.52584
 1118.6    -0.92691   2.52934
 1118.7    -0.92817   2.53284
 1118.8    -0.92943   2.53633
 1118.9    -0.93068   2.53982
 1119.0    -0.93194   2.54331
 1119.1    -0.93319   2.54679
 1119.2    -0.93445   2.55027
 1119.3    -0.93571   2.55375
 1119.4    -0.93696   2.55722
 1119.5    -0.93822   2.56069
 1119.6    -0.93948   2.56416
 1119.7    -0.94073   2.56763
 1119.8    -0.94199   2.57109
 1119.9    -0.94325   2.57454
 1120.0    -0.94450   2.57800
 1120.1    -0.94576   2.58145
 1120.2    -0.94702   2.58490
 1120.3    -0.94828   2.58834
 1120.4    -0.94953   2.59178
 1120.5    -0.95079   2.59522
 1120.6    -0.95205   2.59866
 1120.7    -0.95331   2.60209
 1120.8    -0.95457   2.60552
 1120.9    -0.95582   2.60894
 1121.0    -0.95708   2.61237
 1121.1    -0.95834   2.61579
 1121.2    -0.95960   2.61920
 1121.3    -0.96086   2.62262
 1121.4    -0.96212   2.62603
 1121.5    -0.96338   2.62943
 1121.6    -0.96463   2.63284
 1121.7    -0.96589   2.63624
 1121.8    -0.96715   2.63964
 1121.9    -0.96841   2.64303
 1122.0    -0.96967   2.64643
 1122.1    -0.97093   2.64982
 1122.2    -0.97219   2.65320
 1122.3    -0.97345   2.65659
 1122.4    -0.97471   2.65997
 1122.5    -0.97597   2.66334
 1122.6    -0.97723   2.66672
 1122.7    -0.97849   2.67009
 1122.8    -0.97975   2.67346
 1122.9    -0.98101   2.67683
 1123.0    -0.98227   2.68019
 1123.1    -0.98353   2.68355
 1123.2    -0.98479   2.68691
 1123.3    -0.98605   2.69026
 1123.4    -0.98731   2.69361
 1123.5    -0.98858   2.69696
 1123.6    -0.98984   2.70031
 1123.7    -0.99110   2.70365
 1123.8    -0.99236   2.70699
 1123.9    -0.99362   2.71033
 1124.0    -0.99488   2.71367
 1124.1    -0.99614   2.71700
 1124.2    -0.99741   2.72033
 1124.3    -0.99867   2.72366
 1124.4    -0.99993   2.72698
 1124.5    -1.00119   2.73030
 1124.6    -1.00246   2.73362
 1124.7    -1.00372   2.73694
 1124.8    -1.00498   2.74025
 1124.9    -1.00624   2.74356
 1125.0    -1.00751   2.74687
 1125.1    -1.00877   2.75017
 1125.2    -1.01003   2.75348
 1125.3    -1.01129   2.75678
 1125.4    -1.01256   2.76007
 1125.5    -1.01382   2.76337
 1125.6    -1.01508   2.76666
 1125.7    -1.01635   2.76995
 1125.8    -1.01761   2.77324
 1125.9    -1.01888   2.77652
 1126.0    -1.02014   2.77980
 1126.1    -1.02140   2.78308
 1126.2    -1.02267   2.78636
 1126.3    -1.02393   2.78963
 1126.4    -1.02520   2.79290
 1126.5    -1.02646   2.79617
 1126.6    -1.02773   2.79944
 1126.7    -1.02899   2.80270
 1126.8    -1.03026   2.80596
 1126.9    -1.03152   2.80922
 1127.0    -1.03278   2.81248
 1127.1    -1.03405   2.81573
 1127.2    -1.03532   2.81898
 1127.3    -1.03658   2.82223
 1127.4    -1.03785   2.82548
 1127.5    -1.03911   2.82872
 1127.6    -1.04038   2.83197
 1127.7    -1.04164   2.83520
 1127.8    -1.04291   2.83844
 1127.9    -1.04418   2.84168
 1128.0    -1.04544   2.84491
 1128.1    -1.04671   2.84814
 1128.2    -1.04797   2.85136
 1128.3    -1.04924   2.85459
 1128.4    -1.05051   2.85781
 1128.5    -1.05177   2.86103
 1128.6    -1.05304   2.86425
 1128.7    -1.05431   2.86746
 1128.8    -1.05557   2.87068
 1128.9    -1.05684   2.87389
 1129.0    -1.05811   2.87710
 1129.1    -1.05938   2.88030
 1129.2    -1.06064   2.88350
 1129.3    -1.06191   2.88671
 1129.4    -1.06318   2.88990
 1129.5    -1.06445   2.89310
 1129.6    -1.06572   2.89630
 1129.7    -1.06698   2.89949
 1129.8    -1.06825   2.90268
 1129.9    -1.06952   2.90587
 1130.0    -1.07079   2.90905
 1130.1    -1.07206   2.91223
 1130.2    -1.07333   2.91541
 1130.3    -1.07459   2.91859
 1130.4    -1.07586   2.92177
 1130.5    -1.07713   2.92494
 1130.6    -1.07840   2.92811
 1130.7    -1.07967   2.93128
 1130.8    -1.08094   2.93445
 1130.9    -1.08221   2.93762
 1131.0    -1.08348   2.94078
 1131.1    -1.08475   2.94394
 1131.2    -1.08602   2.94710
 1131.3    -1.08729   2.95026
 1131.4    -1.08856   2.95341
 1131.5    -1.08983   2.95656
 1131.6    -1.09110   2.95971
 1131.7    -1.09237   2.96286
 1131.8    -1.09364   2.96601
 1131.9    -1.09491   2.96915
 1132.0    -1.09618   2.97229
 1132.1    -1.09745   2.97543
 1132.2    -1.09872   2.97857
 1132.3    -1.09999   2.98170
 1132.4    -1.10126   2.98484
 1132.5    -1.10253   2.98797
 1132.6    -1.10381   2.99110
 1132.7    -1.10508   2.99422
 1132.8    -1.10635   2.99735
 1132.9    -1.10762   3.00047
 1133.0    -1.10889   3.00359
 1133.1    -1.11016   3.00671
 1133.2    -1.11144   3.00983
 1133.3    -1.11271   3.01294
 1133.4    -1.11398   3.01605
 1133.5    -1.11525   3.01916
 1133.6    -1.11653   3.02227
 1133.7    -1.11780   3.02538
 1133.8    -1.11907   3.02848
 1133.9    -1.12034   3.03158
 1134.0    -1.12162   3.03468
 1134.1    -1.12289   3.03778
 1134.2    -1.12416   3.04088
 1134.3    -1.12544   3.04397
 1134.4    -1.12671   3.04707
 1134.5    -1.12798   3.05016
 1134.6    -1.12926   3.05324
 1134.7    -1.13053   3.05633
 1134.8    -1.13180   3.05942
 1134.9    -1.13308   3.06250
 1135.0    -1.13435   3.06558
 1135.1    -1.13563   3.06866
 1135.2    -1.13690   3.07173
 1135.3    -1.13817   3.07481
 1135.4    -1.13945   3.07788
 1135.5    -1.14072   3.08095
 1135.6    -1.14200   3.08402
 1135.7    -1.14327   3.08709
 1135.8    -1.14455   3.09015
 1135.9    -1.14582   3.09322
 1136.0    -1.14710   3.09628
 1136.1    -1.14837   3.09934
 1136.2    -1.14965   3.10240
 1136.3    -1.15092   3.10545
 1136.4    -1.15220   3.10851
 1136.5    -1.15347   3.11156
 1136.6    -1.15475   3.11461
 1136.7    -1.15603   3.11766
 1136.8    -1.15730   3.12070
 1136.9    -1.15858   3.12375
 1137.0    -1.15985   3.12679
 1137.1    -1.16113   3.12983
 1137.2    -1.16241   3.13287
 1137.3    -1.16368   3.13591
 1137.4    -1.16496   3.13894
 1137.5    -1.16624   3.14198
 1137.6    -1.16751   3.14501
 1137.7    -1.16879   3.14804
 1137.8    -1.17007   3.15107
 1137.9    -1.17135   3.15410
 1138.0    -1.17262   3.15712
 1138.1    -1.17390   3.16014
 1138.2    -1.17518   3.16316
 1138.3    -1.17646   3.16618
 1138.4    -1.17773   3.16920
 1138.5    -1.17901   3.17222
 1138.6    -1.18029   3.17523
 1138.7    -1.18157   3.17824
 1138.8    -1.18285   3.18125
 1138.9    -1.18412   3.18426
 1139.0    -1.18540   3.18727
 1139.1    -1.18668   3.19028
 1139.2    -1.18796   3.19328
 1139.3    -1.18924   3.19628
 1139.4    -1.19052   3.19928
 1139.5    -1.19180   3.20228
 1139.6    -1.19308   3.20528
 1139.7    -1.19436   3.20827
 1139.8    -1.19564   3.21127
 1139.9    -1.19691   3.21426
 1140.0    -1.19819   3.21725
 1140.1    -1.19947   3.22024
 1140.2    -1.20075   3.22322
 1140.3    -1.20203   3.22621
 1140.4    -1.20331   3.22919
 1140.5    -1.20459   3.23217
 1140.6    -1.20587   3.23515
 1140.7    -1.20716   3.23813
 1140.8    -1.20844   3.24111
 1140.9    -1.20972   3.24408
 1141.0    -1.21100   3.24706
 1141.1    -1.21228   3.25003
 1141.2    -1.21356   3.25300
 1141.3    -1.21484   3.25597
 1141.4    -1.21612   3.25893
 1141.5    -1.21740   3.26190
 1141.6    -1.21868   3.26486
 1141.7    -1.21997   3.26783
 1141.8    -1.22125   3.27079
 1141.9    -1.22253   3.27375
 1142.0    -1.22381   3.27670
 1142.1    -1.22509   3.27966
 1142.2    -1.22637   3.28261
 1142.3    -1.22766   3.28556
 1142.4    -1.22894   3.28852
 1142.5    -1.23022   3.29146
 1142.6    -1.23150   3.29441
 1142.7    -1.23279   3.29736
 1142.8    -1.23407   3.30030
 1142.9    -1.23535   3.30325
 1143.0    -1.23664   3.30619
 1143.1    -1.23792   3.30913
 1143.2    -1.23920   3.31206
 1143.3    -1.24049   3.31500
 1143.4    -1.24177   3.31794
 1143.5    -1.24305   3.32087
 1143.6    -1.24434   3.32380
 1143.7    -1.24562   3.32673
 1143.8    -1.24690   3.32966
 1143.9    -1.24819   3.33259
 1144.0    -1.24947   3.33552
 1144.1    -1.25076   3.33844
 1144.2    -1.25204   3.34136
 1144.3    -1.25332   3.34428
 1144.4    -1.25461   3.34720
 1144.5    -1.25589   3.35012
 1144.6    -1.25718   3.35304
 1144.7    -1.25846   3.35595
 1144.8    -1.25975   3.35887
 1144.9    -1.26103   3.36178
 1145.0    -1.26232   3.36469
 1145.1    -1.26360   3.36760
 1145.2    -1.26489   3.37051
 1145.3    -1.26618   3.37342
 1145.4    -1.26746   3.37632
 1145.5    -1.26875   3.37922
 1145.6    -1.27003   3.38213
 1145.7    -1.27132   3.38503
 1145.8    -1.27260   3.38793
 1145.9    -1.27389   3.39082
 1146.0    -1.27518   3.39372
 1146.1    -1.27646   3.39661
 1146.2    -1.27775   3.39951
 1146.3    -1.27904   3.40240
 1146.4    -1.28032   3.40529
 1146.5    -1.28161   3.40818
 1146.6    -1.28290   3.41107
 1146.7    -1.28418   3.41395
 1146.8    -1.28547   3.41684
 1146.9    -1.28676   3.41972
 1147.0    -1.28805   3.42260
 1147.1    -1.28933   3.42548
 1147.2    -1.29062   3.42836
 1147.3    -1.29191   3.43124
 1147.4    -1.29320   3.43412
 1147.5    -1.29449   3.43699
 1147.6    -1.29577   3.43986
 1147.7    -1.29706   3.44274
 1147.8    -1.29835   3.44561
 1147.9    -1.29964   3.44848
 1148.0    -1.30093   3.45134
 1148.1    -1.30222   3.45421
 1148.2    -1.30351   3.45708
 1148.3    -1.30479   3.45994
 1148.4    -1.30608   3.46280
 1148.5    -1.30737   3.46566
 1148.6    -1.30866   3.46852
 1148.7    -1.30995   3.47138
 1148.8    -1.31124   3.47424
 1148.9    -1.31253   3.47709
 1149.0    -1.31382   3.47995
 1149.1    -1.31511   3.48280
 1149.2    -1.31640   3.48565
 1149.3    -1.31769   3.48850
 1149.4    -1.31898   3.49135
 1149.5    -1.32027   3.49420
 1149.6    -1.32156   3.49704
 1149.7    -1.32285   3.49989
 1149.8    -1.32414   3.50273
 1149.9    -1.32543   3.50557
 1150.0    -1.32672   3.50842
 1150.1    -1.32801   3.51126
 1150.2    -1.32931   3.51409
 1150.3    -1.33060   3.51693
 1150.4    -1.33189   3.51977
 1150.5    -1.33318   3.52260
 1150.6    -1.33447   3.52543
 1150.7    -1.33576   3.52826
 1150.8    -1.33705   3.53110
 1150.9    -1.33835   3.53392
 1151.0    -1.33964   3.53675
 1151.1    -1.34093   3.53958
 1151.2    -1.34222   3.54240
 1151.3    -1.34351   3.54523
 1151.4    -1.34481   3.54805
 1151.5    -1.34610   3.55087
 1151.6    -1.34739   3.55369
 1151.7    -1.34869   3.55651
 1151.8    -1.34998   3.55933
 1151.9    -1.35127   3.56214
 1152.0    -1.35256   3.56496
 1152.1    -1.35386   3.56777
 1152.2    -1.35515   3.57059
 1152.3    -1.35644   3.57340
 1152.4    -1.35774   3.57621
 1152.5    -1.35903   3.57902
 1152.6    -1.36033   3.58182
 1152.7    -1.36162   3.58463
 1152.8    -1.36291   3.58744
 1152.9    -1.36421   3.59024
 1153.0    -1.36550   3.59304
 1153.1    -1.36680   3.59584
 1153.2    -1.36809   3.59864
 1153.3    -1.36938   3.60144
 1153.4    -1.37068   3.60424
 1153.5    -1.37197   3.60704
 1153.6    -1.37327   3.60983
 1153.7    -1.37456   3.61262
 1153.8    -1.37586   3.61542
 1153.9    -1.37715   3.61821
 1154.0    -1.37845   3.62100
 1154.1    -1.37975   3.62379
 1154.2    -1.38104   3.62658
 1154.3    -1.38234   3.62936
 1154.4    -1.38363   3.63215
 1154.5    -1.38493   3.63493
 1154.6    -1.38622   3.63772
 1154.7    -1.38752   3.64050
 1154.8    -1.38882   3.64328
 1154.9    -1.39011   3.64606
 1155.0    -1.39141   3.64884
 1155.1    -1.39271   3.65161
 1155.2    -1.39400   3.65439
 1155.3    -1.39530   3.65717
