   W          E1+(pi0_p)
 (MeV)       Re        Im
 1100.3    -0.14997   0.00000
 1100.4    -0.15051   0.00000
 1100.5    -0.15104   0.00000
 1100.6    -0.15158   0.00000
 1100.7    -0.15212   0.00000
 1100.8    -0.15266   0.00000
 1100.9    -0.15320   0.00000
 1101.0    -0.15374   0.00000
 1101.1    -0.15428   0.00000
 1101.2    -0.15482   0.00000
 1101.3    -0.15536   0.00000
 1101.4    -0.15590   0.00000
 1101.5    -0.15644   0.00000
 1101.6    -0.15699   0.00000
 1101.7    -0.15753   0.00000
 1101.8    -0.15808   0.00000
 1101.9    -0.15862   0.00000
 1102.0    -0.15917   0.00000
 1102.1    -0.15971   0.00000
 1102.2    -0.16026   0.00000
 1102.3    -0.16080   0.00000
 1102.4    -0.16135   0.00000
 1102.5    -0.16190   0.00000
 1102.6    -0.16245   0.00000
 1102.7    -0.16300   0.00000
 1102.8    -0.16355   0.00000
 1102.9    -0.16410   0.00000
 1103.0    -0.16465   0.00000
 1103.1    -0.16520   0.00000
 1103.2    -0.16575   0.00000
 1103.3    -0.16630   0.00000
 1103.4    -0.16685   0.00000
 1103.5    -0.16741   0.00000
 1103.6    -0.16796   0.00000
 1103.7    -0.16851   0.00000
 1103.8    -0.16907   0.00000
 1103.9    -0.16962   0.00000
 1104.0    -0.17018   0.00000
 1104.1    -0.17074   0.00000
 1104.2    -0.17129   0.00000
 1104.3    -0.17185   0.00000
 1104.4    -0.17241   0.00000
 1104.5    -0.17297   0.00000
 1104.6    -0.17353   0.00000
 1104.7    -0.17409   0.00000
 1104.8    -0.17465   0.00000
 1104.9    -0.17521   0.00000
 1105.0    -0.17577   0.00000
 1105.1    -0.17633   0.00000
 1105.2    -0.17689   0.00000
 1105.3    -0.17746   0.00000
 1105.4    -0.17802   0.00000
 1105.5    -0.17858   0.00000
 1105.6    -0.17915   0.00000
 1105.7    -0.17971   0.00000
 1105.8    -0.18028   0.00000
 1105.9    -0.18085   0.00000
 1106.0    -0.18141   0.00000
 1106.1    -0.18198   0.00000
 1106.2    -0.18255   0.00000
 1106.3    -0.18312   0.00000
 1106.4    -0.18369   0.00000
 1106.5    -0.18425   0.00000
 1106.6    -0.18482   0.00000
 1106.7    -0.18540   0.00000
 1106.8    -0.18597   0.00000
 1106.9    -0.18654   0.00000
 1107.0    -0.18711   0.00000
 1107.1    -0.18768   0.00000
 1107.2    -0.18826   0.00000
 1107.3    -0.18883   0.00000
 1107.4    -0.18941   0.00000
 1107.5    -0.18998   0.00000
 1107.6    -0.19056   0.00000
