   W                 E2-(pip_n)
 (MeV)      Re       DRe      Im       DIm
1563.775   -1.082    0.043    4.626    0.186
1574.538   -0.792    0.063    3.332    0.265
1577.515   -0.872    0.060    3.696    0.255
1588.185   -0.758    0.064    3.329    0.280
1591.136   -0.796    0.045    3.532    0.199
1602.886   -0.730    0.038    3.282    0.172
1604.056   -0.742    0.038    3.325    0.170
1617.454   -0.653    0.040    2.707    0.165
1618.034   -0.629    0.048    2.580    0.198
1632.467   -0.761    0.056    2.597    0.191
1646.203   -0.949    0.065    2.561    0.177
1647.343   -1.027    0.056    2.726    0.148
1661.521   -1.372    0.056    2.813    0.114
1674.459   -1.636    0.091    2.752    0.153
1676.139   -1.867    0.078    3.043    0.128
1691.740   -2.142    0.094    2.744    0.121
1701.694   -2.363    0.084    2.632    0.093
1702.245   -2.231    0.084    2.486    0.093
1717.063   -2.527    0.067    2.311    0.062
1729.586   -2.153    0.052    1.675    0.040
1732.837   -2.303    0.049    1.728    0.037
1749.542   -2.525    0.070    1.549    0.043
1755.966   -1.606    0.063    0.919    0.036
1756.500   -1.983    0.043    1.121    0.024
1771.924   -2.050    0.083    0.978    0.039
1783.009   -1.792    0.042    0.753    0.018
1788.263   -1.938    0.075    0.769    0.030
1806.015   -1.006    0.049    0.323    0.016
1809.129   -1.801    0.030    0.558    0.009
1834.877   -1.562    0.034    0.351    0.008
1860.269   -0.948    0.117    0.150    0.018
1885.319   -0.618    0.076    0.064    0.008
1910.041   -0.083    0.063    0.005    0.004
