   W                 E1+(pip_n)
 (MeV)      Re       DRe      Im       DIm
1428.306    1.776    0.348   -0.168    0.387
1431.587    1.662    0.249   -0.143    0.384
1432.897    1.617    0.224   -0.454    0.349
1439.430    1.619    0.355   -0.136    0.392
1442.686    1.698    0.271   -0.244    0.384
1444.636    1.566    0.246   -0.129    0.354
1447.231    1.243    0.376    0.097    0.357
1449.175    1.240    0.223    0.176    0.352
1457.568    1.591    0.165    0.386    0.242
1458.854    1.308    0.380    0.410    0.397
1465.272    1.449    0.265    0.484    0.340
1468.470    1.438    0.364    0.160    0.312
1470.386    1.734    0.238    0.094    0.315
1474.846    1.706    0.259    0.628    0.373
1479.926    1.534    0.398    0.491    0.305
1481.194    1.286    0.261    0.852    0.285
1483.093    1.830    0.185    0.433    0.282
1490.665    1.968    0.233    0.610    0.274
1495.692    1.605    0.190    0.795    0.290
1496.946    1.334    0.180    0.672    0.292
1501.952    1.656    0.192    0.091    0.250
1506.319    1.902    0.201    0.206    0.323
1508.187    1.793    0.193   -0.134    0.304
1512.535    1.638    0.187   -0.084    0.216
1513.155    1.558    0.158   -0.127    0.202
1513.775    1.618    0.161   -0.180    0.248
1520.578    1.454    0.135   -0.213    0.205
1521.812    2.146    0.226   -0.021    0.303
1527.965    1.581    0.138   -0.380    0.177
1532.869    1.920    0.144   -0.564    0.169
1537.148    1.767    0.145   -0.589    0.170
1543.240    1.594    0.154   -0.675    0.145
1552.333    1.487    0.192   -0.653    0.160
1558.366    1.754    0.108   -0.606    0.113
1563.775    2.069    0.103   -0.406    0.130
1574.538    1.976    0.165    0.124    0.198
1577.515    2.068    0.163    0.069    0.185
1588.185    1.749    0.151    0.021    0.186
1591.136    1.919    0.110   -0.268    0.131
1602.886    1.887    0.098   -0.040    0.121
1604.056    1.958    0.089   -0.107    0.124
1617.454    1.622    0.087    0.366    0.112
1618.034    1.772    0.101   -0.036    0.131
1632.467    1.650    0.111    0.066    0.143
1646.203    1.452    0.109    0.475    0.135
1647.343    1.804    0.095   -0.051    0.129
1661.521    1.748    0.104    0.386    0.120
1674.459    1.468    0.149    0.406    0.101
1676.139    1.768    0.114    0.358    0.131
1691.740    1.864    0.091    0.867    0.098
1701.694    1.683    0.089    0.923    0.106
1702.245    1.650    0.100    0.653    0.072
1717.063    1.635    0.073    0.698    0.084
1729.586    1.321    0.056    0.374    0.055
1732.837    1.655    0.057    0.076    0.072
1749.542    1.058    0.070    0.524    0.089
1755.966    1.125    0.059   -0.280    0.073
1756.500    1.058    0.056   -0.015    0.073
1771.924    0.895    0.056    0.371    0.080
1783.009    0.875    0.042    0.027    0.066
1788.263    0.881    0.050    0.374    0.072
1806.015    0.631    0.031   -0.324    0.057
1809.129    0.766    0.033   -0.012    0.063
1834.877    0.762    0.025    0.058    0.063
1860.269    0.839    0.047   -0.427    0.079
1885.319    0.828    0.025   -0.267    0.045
1910.041    0.892    0.025   -0.329    0.030
