   W                 M3-(pip_n)
 (MeV)      Re       DRe      Im       DIm
1128.906    0.080    0.000    0.000    0.000
1131.397    0.083    0.000    0.000    0.000
1137.187    0.093    0.000    0.000    0.000
1145.408    0.106    0.000    0.000    0.000
1153.571    0.121    0.000    0.000    0.000
1154.384    0.121    0.000    0.000    0.000
1159.250    0.128    0.000    0.000    0.000
1161.676    0.133    0.000    0.000    0.000
1169.725    0.145    0.000    0.000    0.000
1170.527    0.147    0.000    0.000    0.000
1177.719    0.157    0.000    0.000    0.000
1185.659    0.168    0.000    0.001    0.000
1187.240    0.170    0.000    0.001    0.000
1193.546    0.179    0.000    0.001    0.000
1199.819    0.187    0.000    0.001    0.000
1201.382    0.189    0.000    0.001    0.000
1203.722    0.193    0.000    0.001    0.000
1209.166    0.199    0.000    0.001    0.000
1216.901    0.210    0.000    0.001    0.000
1220.750    0.215    0.000    0.001    0.000
1224.587    0.220    0.000    0.001    0.000
1232.225    0.228    0.000    0.002    0.000
1236.027    0.233    0.000    0.002    0.000
1239.816    0.238    0.000    0.002    0.000
1240.573    0.239    0.000    0.002    0.000
1247.361    0.246    0.000    0.002    0.000
1251.866    0.252    0.000    0.002    0.000
1254.861    0.256    0.000    0.003    0.000
1258.594    0.261    0.000    0.003    0.000
1262.316    0.264    0.000    0.003    0.000
1268.248    0.271    0.000    0.003    0.000
1269.727    0.273    0.000    0.004    0.000
1276.360    0.280    0.000    0.004    0.000
1277.095    0.281    0.000    0.004    0.000
1283.690    0.289    0.000    0.005    0.000
1284.421    0.289    0.000    0.005    0.000
1291.705    0.298    0.000    0.005    0.000
1295.332    0.302    0.000    0.006    0.000
1298.949    0.307    0.000    0.006    0.000
1306.152    0.315    0.000    0.007    0.000
1313.316    0.323    0.000    0.008    0.000
1314.744    0.325    0.000    0.008    0.000
1320.441    0.331    0.000    0.008    0.000
1322.571    0.335    0.000    0.009    0.000
1327.528    0.341    0.000    0.010    0.000
1331.057    0.344    0.000    0.010    0.000
1336.684    0.352    0.000    0.011    0.000
1341.589    0.358    0.000    0.012    0.000
1348.565    0.367    0.000    0.013    0.000
1349.260    0.367    0.000    0.013    0.000
1350.650    0.369    0.000    0.014    0.000
1358.961    0.380    0.000    0.016    0.000
1364.473    0.386    0.000    0.017    0.000
1365.848    0.389    0.000    0.017    0.000
1376.113    0.403    0.000    0.020    0.000
1378.157    0.406    0.000    0.021    0.000
1382.915    0.413    0.000    0.022    0.000
1383.593    0.415    0.000    0.023    0.000
1391.707    0.427    0.000    0.025    0.000
1393.055    0.428    0.000    0.026    0.000
1399.774    0.440    0.000    0.028    0.000
1405.126    0.448    0.000    0.031    0.000
1409.127    0.455    0.000    0.032    0.000
1409.793    0.456    0.000    0.033    0.000
1416.432    0.467    0.000    0.036    0.000
1418.418    0.470    0.000    0.037    0.000
1426.334    0.485    0.000    0.041    0.000
1428.306    0.489    0.000    0.042    0.000
1431.587    0.497    0.000    0.045    0.000
1432.897    0.499    0.000    0.046    0.000
1439.430    0.511    0.000    0.050    0.000
1442.686    0.519    0.000    0.053    0.000
1444.636    0.523    0.000    0.054    0.000
1447.231    0.528    0.000    0.056    0.000
1449.175    0.532    0.000    0.057    0.000
1457.568    0.553    0.000    0.065    0.000
1458.854    0.555    0.000    0.066    0.000
1465.272    0.570    0.000    0.072    0.000
1468.470    0.577    0.000    0.076    0.000
1470.386    0.582    0.000    0.078    0.000
1474.846    0.596    0.000    0.084    0.000
1479.926    0.609    0.000    0.090    0.000
1481.194    0.612    0.000    0.092    0.000
1483.093    0.618    0.000    0.094    0.000
1490.665    0.641    0.000    0.107    0.000
1495.692    0.657    0.000    0.115    0.000
1496.946    0.660    0.000    0.117    0.000
1501.952    0.676    0.000    0.126    0.000
1506.319    0.690    0.000    0.134    0.000
1508.187    0.697    0.000    0.139    0.000
1512.535    0.715    0.000    0.150    0.000
1513.155    0.715    0.000    0.150    0.000
1513.775    0.718    0.000    0.152    0.000
1520.578    0.745    0.000    0.171    0.000
1521.812    0.749    0.000    0.174    0.000
1527.965    0.773    0.000    0.192    0.000
1532.869    0.794    0.000    0.208    0.000
1537.148    0.811    0.000    0.223    0.000
1543.240    0.838    0.000    0.247    0.000
1552.333    0.880    0.000    0.290    0.000
1558.366    0.910    0.000    0.323    0.000
1563.775    0.940    0.000    0.360    0.000
1574.538    0.996    0.000    0.443    0.000
1577.515    1.011    0.000    0.469    0.000
1588.185    1.059    0.000    0.569    0.000
1591.136    1.073    0.000    0.604    0.000
1602.886    1.115    0.000    0.766    0.000
1604.056    1.117    0.000    0.781    0.000
1617.454    1.122    0.000    1.007    0.000
1618.034    1.120    0.000    1.026    0.000
1632.467    1.033    0.000    1.317    0.000
1646.203    0.812    0.000    1.604    0.000
1647.343    0.790    0.000    1.622    0.000
1661.521    0.393    0.000    1.809    0.000
1674.459    0.035    0.000    1.807    0.000
1676.139   -0.021    0.000    1.794    0.000
1691.740   -0.395    0.000    1.587    0.000
1701.694   -0.542    0.000    1.411    0.000
1702.245   -0.542    0.000    1.411    0.000
1717.063   -0.655    0.000    1.152    0.000
1729.586   -0.683    0.000    0.960    0.000
1732.837   -0.684    0.000    0.921    0.000
1749.542   -0.666    0.000    0.734    0.000
1755.966   -0.654    0.000    0.680    0.000
1756.500   -0.652    0.000    0.671    0.000
1771.924   -0.617    0.000    0.558    0.000
1783.009   -0.590    0.000    0.489    0.000
1788.263   -0.577    0.000    0.461    0.000
1806.015   -0.530    0.000    0.370    0.000
1809.129   -0.521    0.000    0.356    0.000
1834.877   -0.446    0.000    0.256    0.000
1860.269   -0.371    0.000    0.188    0.000
1885.319   -0.300    0.000    0.144    0.000
1910.041   -0.236    0.000    0.117    0.000
