   W          E2-(pi0_p)
 (MeV)       Re        Im
 1380.00   -1.19353   0.00000
 1381.00   -1.19404   0.00000
 1382.00   -1.19453   0.00000
 1383.00   -1.19502   0.00000
 1384.00   -1.19551   0.00000
 1385.00   -1.19598   0.00000
 1386.00   -1.19645   0.00000
 1387.00   -1.19691   0.00000
 1388.00   -1.19736   0.00000
 1389.00   -1.19780   0.00000
 1390.00   -1.19824   0.00000
 1391.00   -1.19867   0.00000
 1392.00   -1.19909   0.00000
 1393.00   -1.19951   0.00000
 1394.00   -1.19992   0.00000
 1395.00   -1.20032   0.00000
 1396.00   -1.20071   0.00000
 1397.00   -1.20110   0.00000
 1398.00   -1.20148   0.00000
 1399.00   -1.20185   0.00000
 1400.00   -1.20221   0.00000
 1401.00   -1.20257   0.00000
 1402.00   -1.20292   0.00000
 1403.00   -1.20327   0.00000
 1404.00   -1.20361   0.00000
 1405.00   -1.20394   0.00000
 1406.00   -1.20427   0.00000
 1407.00   -1.20458   0.00000
 1408.00   -1.20490   0.00000
 1409.00   -1.20520   0.00000
 1410.00   -1.20550   0.00000
 1411.00   -1.20579   0.00000
 1412.00   -1.20608   0.00000
 1413.00   -1.20636   0.00000
 1414.00   -1.20664   0.00000
 1415.00   -1.20690   0.00000
 1416.00   -1.20716   0.00000
 1417.00   -1.20742   0.00000
 1418.00   -1.20767   0.00000
 1419.00   -1.20791   0.00000
 1420.00   -1.20815   0.00000
 1421.00   -1.20838   0.00000
 1422.00   -1.20861   0.00000
 1423.00   -1.20883   0.00000
 1424.00   -1.20904   0.00000
 1425.00   -1.20925   0.00000
 1426.00   -1.20945   0.00000
 1427.00   -1.20965   0.00000
 1428.00   -1.20984   0.00000
 1429.00   -1.21002   0.00000
 1430.00   -1.21020   0.00000
 1431.00   -1.21038   0.00000
 1432.00   -1.21054   0.00000
 1433.00   -1.21071   0.00000
 1434.00   -1.21087   0.00000
 1435.00   -1.21102   0.00000
 1436.00   -1.21116   0.00000
 1437.00   -1.21131   0.00000
 1438.00   -1.21144   0.00000
 1439.00   -1.21157   0.00000
 1440.00   -1.21170   0.00000
 1441.00   -1.21182   0.00000
 1442.00   -1.21193   0.00000
 1443.00   -1.21204   0.00000
 1444.00   -1.21215   0.00000
 1445.00   -1.21225   0.00000
 1446.00   -1.21234   0.00000
 1447.00   -1.21243   0.00000
 1448.00   -1.21252   0.00000
 1449.00   -1.21260   0.00000
 1450.00   -1.21267   0.00000
 1451.00   -1.21274   0.00000
 1452.00   -1.21281   0.00000
 1453.00   -1.21287   0.00000
 1454.00   -1.21292   0.00000
 1455.00   -1.21297   0.00000
 1456.00   -1.21302   0.00000
 1457.00   -1.21306   0.00000
 1458.00   -1.21310   0.00000
 1459.00   -1.21313   0.00000
 1460.00   -1.21316   0.00000
 1461.00   -1.21318   0.00000
 1462.00   -1.21320   0.00000
 1463.00   -1.21322   0.00000
 1464.00   -1.21323   0.00000
 1465.00   -1.21323   0.00000
 1466.00   -1.21323   0.00000
 1467.00   -1.21323   0.00000
 1468.00   -1.21322   0.00000
 1469.00   -1.21321   0.00000
 1470.00   -1.21319   0.00000
 1471.00   -1.21317   0.00000
 1472.00   -1.21315   0.00000
 1473.00   -1.21312   0.00000
 1474.00   -1.21308   0.00000
 1475.00   -1.21305   0.00000
 1476.00   -1.21300   0.00000
 1477.00   -1.21296   0.00000
 1478.00   -1.21291   0.00000
 1479.00   -1.21286   0.00000
 1480.00   -1.21280   0.00000
 1481.00   -1.21274   0.00000
 1482.00   -1.21267   0.00000
 1483.00   -1.21260   0.00000
 1484.00   -1.21253   0.00000
 1485.00   -1.21245   0.00000
 1486.00   -1.21237   0.00000
 1487.00   -1.21228   0.00000
 1488.00   -1.21219   0.00000
 1489.00   -1.21210   0.00000
 1490.00   -1.21200   0.00000
 1491.00   -1.21190   0.00000
 1492.00   -1.21180   0.00000
 1493.00   -1.21169   0.00000
 1494.00   -1.21158   0.00000
 1495.00   -1.21146   0.00000
 1496.00   -1.21134   0.00000
 1497.00   -1.21122   0.00000
 1498.00   -1.21110   0.00000
 1499.00   -1.21097   0.00000
 1500.00   -1.21083   0.00000
 1501.00   -1.21070   0.00000
 1502.00   -1.21056   0.00000
 1503.00   -1.21041   0.00000
 1504.00   -1.21026   0.00000
 1505.00   -1.21011   0.00000
 1506.00   -1.20996   0.00000
 1507.00   -1.20980   0.00000
 1508.00   -1.20964   0.00000
 1509.00   -1.20948   0.00000
 1510.00   -1.20931   0.00000
 1511.00   -1.20914   0.00000
 1512.00   -1.20896   0.00000
 1513.00   -1.20879   0.00000
 1514.00   -1.20861   0.00000
 1515.00   -1.20842   0.00000
 1516.00   -1.20824   0.00000
 1517.00   -1.20805   0.00000
 1518.00   -1.20785   0.00000
 1519.00   -1.20766   0.00000
 1520.00   -1.20746   0.00000
 1521.00   -1.20725   0.00000
 1522.00   -1.20705   0.00000
 1523.00   -1.20684   0.00000
 1524.00   -1.20663   0.00000
 1525.00   -1.20641   0.00000
 1526.00   -1.20619   0.00000
 1527.00   -1.20597   0.00000
 1528.00   -1.20575   0.00000
 1529.00   -1.20552   0.00000
 1530.00   -1.20529   0.00000
 1531.00   -1.20506   0.00000
 1532.00   -1.20482   0.00000
 1533.00   -1.20458   0.00000
 1534.00   -1.20434   0.00000
 1535.00   -1.20409   0.00000
 1536.00   -1.20385   0.00000
 1537.00   -1.20360   0.00000
 1538.00   -1.20334   0.00000
 1539.00   -1.20309   0.00000
 1540.00   -1.20283   0.00000
 1541.00   -1.20257   0.00000
 1542.00   -1.20230   0.00000
 1543.00   -1.20204   0.00000
 1544.00   -1.20177   0.00000
 1545.00   -1.20149   0.00000
 1546.00   -1.20122   0.00000
 1547.00   -1.20094   0.00000
 1548.00   -1.20066   0.00000
 1549.00   -1.20038   0.00000
 1550.00   -1.20009   0.00000
 1551.00   -1.19980   0.00000
 1552.00   -1.19951   0.00000
 1553.00   -1.19922   0.00000
 1554.00   -1.19892   0.00000
 1555.00   -1.19863   0.00000
 1556.00   -1.19832   0.00000
 1557.00   -1.19802   0.00000
 1558.00   -1.19771   0.00000
 1559.00   -1.19741   0.00000
 1560.00   -1.19709   0.00000
 1561.00   -1.19678   0.00000
 1562.00   -1.19646   0.00000
 1563.00   -1.19615   0.00000
 1564.00   -1.19583   0.00000
 1565.00   -1.19550   0.00000
 1566.00   -1.19518   0.00000
 1567.00   -1.19485   0.00000
 1568.00   -1.19452   0.00000
 1569.00   -1.19419   0.00000
 1570.00   -1.19385   0.00000
 1571.00   -1.19351   0.00000
 1572.00   -1.19317   0.00000
 1573.00   -1.19283   0.00000
 1574.00   -1.19249   0.00000
 1575.00   -1.19214   0.00000
 1576.00   -1.19179   0.00000
 1577.00   -1.19144   0.00000
 1578.00   -1.19109   0.00000
 1579.00   -1.19073   0.00000
 1580.00   -1.19037   0.00000
 1581.00   -1.19001   0.00000
 1582.00   -1.18965   0.00000
 1583.00   -1.18929   0.00000
 1584.00   -1.18892   0.00000
 1585.00   -1.18855   0.00000
 1586.00   -1.18818   0.00000
 1587.00   -1.18781   0.00000
 1588.00   -1.18743   0.00000
 1589.00   -1.18705   0.00000
 1590.00   -1.18667   0.00000
 1591.00   -1.18629   0.00000
 1592.00   -1.18591   0.00000
 1593.00   -1.18552   0.00000
 1594.00   -1.18513   0.00000
 1595.00   -1.18474   0.00000
 1596.00   -1.18435   0.00000
 1597.00   -1.18396   0.00000
 1598.00   -1.18356   0.00000
 1599.00   -1.18317   0.00000
 1600.00   -1.18277   0.00000
 1601.00   -1.18236   0.00000
 1602.00   -1.18196   0.00000
 1603.00   -1.18155   0.00000
 1604.00   -1.18115   0.00000
 1605.00   -1.18074   0.00000
 1606.00   -1.18033   0.00000
 1607.00   -1.17991   0.00000
 1608.00   -1.17950   0.00000
 1609.00   -1.17908   0.00000
 1610.00   -1.17866   0.00000
 1611.00   -1.17824   0.00000
 1612.00   -1.17782   0.00000
 1613.00   -1.17739   0.00000
 1614.00   -1.17696   0.00000
 1615.00   -1.17654   0.00000
 1616.00   -1.17611   0.00000
 1617.00   -1.17567   0.00000
 1618.00   -1.17524   0.00000
 1619.00   -1.17480   0.00000
 1620.00   -1.17437   0.00000
 1621.00   -1.17393   0.00000
 1622.00   -1.17349   0.00000
 1623.00   -1.17304   0.00000
 1624.00   -1.17260   0.00000
 1625.00   -1.17215   0.00000
 1626.00   -1.17170   0.00000
 1627.00   -1.17125   0.00000
 1628.00   -1.17080   0.00000
 1629.00   -1.17035   0.00000
 1630.00   -1.16989   0.00000
 1631.00   -1.16944   0.00000
 1632.00   -1.16898   0.00000
 1633.00   -1.16852   0.00000
 1634.00   -1.16806   0.00000
 1635.00   -1.16759   0.00000
 1636.00   -1.16713   0.00000
 1637.00   -1.16666   0.00000
 1638.00   -1.16619   0.00000
 1639.00   -1.16572   0.00000
 1640.00   -1.16525   0.00000
 1641.00   -1.16478   0.00000
 1642.00   -1.16430   0.00000
 1643.00   -1.16383   0.00000
 1644.00   -1.16335   0.00000
 1645.00   -1.16287   0.00000
 1646.00   -1.16239   0.00000
 1647.00   -1.16191   0.00000
 1648.00   -1.16142   0.00000
 1649.00   -1.16094   0.00000
 1650.00   -1.16045   0.00000
 1651.00   -1.15996   0.00000
 1652.00   -1.15947   0.00000
 1653.00   -1.15898   0.00000
 1654.00   -1.15848   0.00000
 1655.00   -1.15799   0.00000
 1656.00   -1.15749   0.00000
 1657.00   -1.15699   0.00000
 1658.00   -1.15649   0.00000
 1659.00   -1.15599   0.00000
 1660.00   -1.15549   0.00000
 1661.00   -1.15499   0.00000
 1662.00   -1.15448   0.00000
 1663.00   -1.15397   0.00000
 1664.00   -1.15347   0.00000
 1665.00   -1.15296   0.00000
